,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BOSTON_ACTION,OKLAHOMA CITY_SCORE,BOSTON_SCORE
71,1,3:31.0,,M. Smart misses 3-pt jump shot from 27 ft,22,20
72,1,3:30.0,,Offensive rebound by E. Freedom,22,20
73,1,3:29.0,,E. Freedom misses 2-pt layup from 1 ft,22,20
74,1,3:27.0,Defensive rebound by C. Paul,,22,20
75,1,3:09.0,H. Diallo makes 3-pt jump shot from 23 ft (assist by C. Paul),,25,20
76,1,3:00.0,,Boston full timeout,25,20
77,1,3:00.0,A. Nader enters the game for D. Gallinari,,25,20
78,1,2:53.0,,Personal foul by N. Noel (drawn by E. Freedom),25,20
79,1,2:43.0,,J. Tatum misses 2-pt jump shot from 18 ft,25,20
80,1,2:42.0,Defensive rebound by N. Noel,,25,20
81,1,2:19.0,C. Paul misses 3-pt jump shot from 28 ft,,25,20
82,1,2:17.0,,Defensive rebound by J. Tatum,25,20
83,1,2:06.0,,S. Ojeleye misses 2-pt layup from 3 ft (block by A. Nader),25,20
84,1,2:04.0,Defensive rebound by N. Noel,,25,20
85,1,2:04.0,L. Dort enters the game for C. Paul,,25,20
86,1,1:44.0,Turnover by A. Nader (traveling),,25,20
87,1,1:23.0,,S. Ojeleye misses 3-pt jump shot from 24 ft,25,20
88,1,1:20.0,Defensive rebound by L. Dort,,25,20
89,1,1:16.0,D. Schröder makes 2-pt layup from 2 ft,,27,20
90,1,1:16.0,Shooting foul by B. Wanamaker (drawn by D. Schröder),,27,20
91,1,1:16.0,S. Adams enters the game for N. Noel,,27,20
92,1,1:16.0,,G. Hayward enters the game for S. Ojeleye,27,20
93,1,1:16.0,,R. Langford enters the game for M. Smart,27,20
94,1,1:16.0,,G. Williams enters the game for J. Tatum,27,20
95,1,1:16.0,D. Schröder makes free throw 1 of 1,,28,20
96,1,0:59.0,,G. Hayward makes 2-pt jump shot from 13 ft (assist by E. Freedom),28,22
97,1,0:44.0,D. Schröder misses 3-pt jump shot from 28 ft,,28,22
98,1,0:42.0,,Defensive rebound by R. Langford,28,22
99,1,0:36.0,,Shooting foul by A. Nader (drawn by R. Langford),28,22
100,1,0:36.0,,R. Langford makes free throw 1 of 2,28,23
101,1,0:36.0,C. Paul enters the game for L. Dort,,28,23
102,1,0:36.0,,R. Langford makes free throw 2 of 2,28,24
103,1,0:30.0,Offensive foul by D. Schröder (drawn by R. Langford),,28,24
104,1,0:30.0,Turnover by D. Schröder (offensive foul),,28,24
105,1,0:13.0,,B. Wanamaker makes 2-pt jump shot from 9 ft,28,26
106,1,0:04.0,Shooting foul by G. Williams (drawn by S. Adams),,28,26
107,1,0:04.0,S. Adams makes free throw 1 of 2,,29,26
108,1,0:04.0,S. Adams misses free throw 2 of 2,,29,26
109,1,0:03.0,,Defensive rebound by E. Freedom,29,26
110,1,0:01.0,,G. Williams misses 3-pt jump shot from 50 ft,29,26
111,1,0:01.0,,Offensive rebound by Team,29,26
112,2,11:44.0,,G. Hayward makes 2-pt jump shot from 13 ft (assist by E. Freedom),29,28
113,2,11:28.0,Turnover by L. Dort (bad pass),,29,28
114,2,11:28.0,,K. Walker enters the game for B. Wanamaker,29,28
115,2,11:17.0,,G. Hayward makes 2-pt jump shot from 18 ft (assist by K. Walker),29,30
116,2,11:01.0,Turnover by D. Schröder (bad pass; steal by K. Walker),,29,30
117,2,10:59.0,,K. Walker misses 2-pt layup from 2 ft (block by L. Dort),29,30
118,2,10:58.0,,Offensive rebound by Team,29,30
119,2,10:56.0,,Turnover by R. Langford (bad pass; steal by D. Schröder),29,30
120,2,10:52.0,A. Nader misses 2-pt layup from 4 ft,,29,30
121,2,10:51.0,Offensive rebound by H. Diallo,,29,30
122,2,10:51.0,H. Diallo misses 2-pt layup from 2 ft (block by G. Williams),,29,30
123,2,10:50.0,Offensive rebound by Team,,29,30
124,2,10:50.0,Oklahoma City full timeout,,29,30
125,2,10:50.0,,R. Williams enters the game for E. Freedom,29,30
126,2,10:44.0,A. Nader makes 3-pt jump shot from 27 ft (assist by D. Schröder),,32,30
127,2,10:25.0,,G. Hayward misses 2-pt jump shot from 16 ft,32,30
128,2,10:23.0,Defensive rebound by A. Nader,,32,30
129,2,10:16.0,D. Schröder makes 2-pt jump shot from 21 ft,,34,30
130,2,10:03.0,,K. Walker makes 2-pt jump shot from 18 ft,34,32
131,2,9:43.0,Turnover by H. Diallo (bad pass; steal by G. Williams),,34,32
132,2,9:41.0,,Personal foul by H. Diallo (drawn by G. Williams),34,32
133,2,9:41.0,N. Noel enters the game for S. Adams,,34,32
134,2,9:35.0,,K. Walker misses 3-pt jump shot from 26 ft,34,32
135,2,9:33.0,Defensive rebound by Team,,34,32
136,2,9:24.0,D. Schröder misses 2-pt jump shot from 21 ft,,34,32
137,2,9:22.0,Offensive rebound by N. Noel,,34,32
138,2,9:20.0,N. Noel misses 2-pt hook shot from 12 ft,,34,32
139,2,9:18.0,,Defensive rebound by R. Williams,34,32
140,2,9:11.0,,R. Langford misses 2-pt layup from 4 ft,34,32
141,2,9:10.0,,Offensive rebound by R. Williams,34,32
142,2,9:10.0,,R. Williams misses 2-pt layup from 3 ft,34,32
143,2,9:09.0,Defensive rebound by N. Noel,,34,32
144,2,9:08.0,Turnover by N. Noel (bad pass; steal by R. Langford),,34,32
145,2,9:05.0,,R. Langford makes 2-pt jump shot from 15 ft (assist by R. Williams),34,34
146,2,8:40.0,D. Schröder misses 2-pt layup from 10 ft (block by R. Williams),,34,34
147,2,8:38.0,,Defensive rebound by G. Williams,34,34
148,2,8:34.0,,K. Walker makes 3-pt jump shot from 27 ft,34,37
149,2,8:19.0,L. Dort misses 2-pt layup from 3 ft,,34,37
150,2,8:17.0,,Defensive rebound by G. Williams,34,37
151,2,8:11.0,,Shooting foul by L. Dort (drawn by K. Walker),34,37
152,2,8:11.0,,K. Walker makes free throw 1 of 3,34,38
153,2,8:11.0,,K. Walker makes free throw 2 of 3,34,39
154,2,8:11.0,D. Gallinari enters the game for H. Diallo,,34,39
155,2,8:11.0,C. Paul enters the game for L. Dort,,34,39
156,2,8:11.0,,K. Walker makes free throw 3 of 3,34,40
157,2,7:48.0,Shooting foul by G. Williams (drawn by D. Gallinari),,34,40
158,2,7:48.0,D. Gallinari makes free throw 1 of 3,,35,40
159,2,7:48.0,D. Gallinari makes free throw 2 of 3,,36,40
160,2,7:48.0,D. Gallinari misses free throw 3 of 3,,36,40
161,2,7:45.0,,Defensive rebound by R. Langford,36,40
162,2,7:35.0,,K. Walker misses 3-pt jump shot from 24 ft,36,40
163,2,7:33.0,Defensive rebound by N. Noel,,36,40
164,2,7:20.0,D. Gallinari misses 2-pt jump shot from 18 ft,,36,40
165,2,7:17.0,,Defensive rebound by K. Walker,36,40
166,2,7:08.0,,R. Williams makes 2-pt dunk from 1 ft (assist by K. Walker),36,42
167,2,7:01.0,Turnover by C. Paul (bad pass; steal by R. Williams),,36,42
168,2,6:48.0,,Shooting foul by C. Paul (drawn by R. Williams),36,42
169,2,6:48.0,,R. Williams makes free throw 1 of 2,36,43
170,2,6:48.0,,M. Smart enters the game for G. Hayward,36,43
171,2,6:48.0,,R. Williams makes free throw 2 of 2,36,44
172,2,6:25.0,D. Gallinari misses 3-pt jump shot from 28 ft,,36,44
173,2,6:23.0,,Defensive rebound by M. Smart,36,44
174,2,6:15.0,,K. Walker misses 3-pt jump shot from 27 ft (block by A. Nader),36,44
175,2,6:13.0,,Offensive rebound by R. Williams,36,44
176,2,6:09.0,,Personal foul by A. Nader (drawn by R. Williams),36,44
177,2,6:09.0,,J. Tatum enters the game for K. Walker,36,44
178,2,5:59.0,,M. Smart misses 3-pt jump shot from 26 ft,36,44
179,2,5:56.0,Defensive rebound by D. Schröder,,36,44
180,2,5:48.0,Def 3 sec tech foul by Team,,36,44
181,2,5:48.0,D. Gallinari makes technical free throw,,37,44
182,2,5:48.0,T. Ferguson enters the game for A. Nader,,37,44
183,2,5:40.0,C. Paul misses 3-pt jump shot from 28 ft,,37,44
184,2,5:38.0,,Defensive rebound by R. Langford,37,44
185,2,5:28.0,,M. Smart misses 3-pt jump shot from 27 ft,37,44
186,2,5:25.0,Defensive rebound by D. Gallinari,,37,44
187,2,5:21.0,T. Ferguson makes 2-pt dunk from 3 ft (assist by D. Schröder),,39,44
188,2,5:02.0,,J. Tatum misses 2-pt jump shot from 14 ft,39,44
189,2,5:00.0,Defensive rebound by D. Gallinari,,39,44
190,2,4:44.0,Shooting foul by G. Williams (drawn by C. Paul),,39,44
191,2,4:44.0,C. Paul makes free throw 1 of 2,,40,44
192,2,4:44.0,,G. Hayward enters the game for G. Williams,40,44
193,2,4:44.0,,D. Theis enters the game for R. Williams,40,44
194,2,4:44.0,C. Paul makes free throw 2 of 2,,41,44
195,2,4:32.0,,M. Smart makes 2-pt layup from 2 ft,41,46
196,2,4:06.0,D. Gallinari misses 2-pt layup from 3 ft (block by G. Hayward),,41,46
197,2,4:03.0,,Defensive rebound by D. Theis,41,46
198,2,4:00.0,,Shooting foul by D. Gallinari (drawn by M. Smart),41,46
199,2,4:00.0,Oklahoma City full timeout,,41,46
200,2,4:00.0,,M. Smart makes free throw 1 of 2,41,47
201,2,4:00.0,,M. Smart makes free throw 2 of 2,41,48
202,2,3:43.0,C. Paul makes 2-pt jump shot from 14 ft,,43,48
203,2,3:33.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by M. Smart),43,51
204,2,3:05.0,N. Noel misses 2-pt hook shot from 3 ft,,43,51
205,2,3:03.0,,Defensive rebound by G. Hayward,43,51
206,2,2:56.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by G. Hayward),43,54
207,2,2:37.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by D. Schröder),,45,54
208,2,2:16.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by D. Theis),45,57
209,2,2:01.0,D. Schröder misses 2-pt jump shot from 21 ft,,45,57
210,2,1:59.0,,Defensive rebound by J. Tatum,45,57
211,2,1:49.0,,G. Hayward misses 2-pt layup from 4 ft (block by C. Paul),45,57
212,2,1:46.0,,Offensive rebound by R. Langford,45,57
213,2,1:40.0,,D. Theis makes 3-pt jump shot from 23 ft (assist by M. Smart),45,60
214,2,1:13.0,Turnover by N. Noel (bad pass; steal by J. Tatum),,45,60
215,2,1:08.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Tatum),45,63
216,2,0:51.0,N. Noel makes 2-pt dunk from 2 ft (assist by D. Schröder),,47,63
217,2,0:37.0,,Turnover by R. Langford (bad pass; steal by C. Paul),47,63
218,2,0:33.0,C. Paul makes 2-pt layup from 2 ft,,49,63
219,2,0:29.0,,Offensive foul by M. Smart (drawn by N. Noel),49,63
220,2,0:29.0,,Turnover by M. Smart (offensive foul),49,63
221,2,0:29.0,S. Adams enters the game for N. Noel,,49,63
222,2,0:13.0,D. Gallinari makes 3-pt jump shot from 23 ft (assist by C. Paul),,52,63
223,2,0:00.0,,J. Tatum misses 2-pt jump shot from 15 ft,52,63
224,2,0:00.0,,Offensive rebound by Team,52,63
225,3,11:42.0,,G. Hayward misses 2-pt jump shot from 9 ft,52,63
226,3,11:39.0,Defensive rebound by S. Adams,,52,63
227,3,11:30.0,,Violation by Team (kicked ball),52,63
228,3,11:18.0,L. Dort makes 3-pt jump shot from 23 ft (assist by S. Adams),,55,63
229,3,10:59.0,,K. Walker misses 3-pt jump shot from 23 ft,55,63
230,3,10:57.0,Defensive rebound by L. Dort,,55,63
231,3,10:47.0,C. Paul makes 2-pt jump shot from 16 ft (assist by L. Dort),,57,63
232,3,10:23.0,,J. Tatum misses 3-pt jump shot from 24 ft,57,63
233,3,10:21.0,Defensive rebound by L. Dort,,57,63
234,3,10:14.0,C. Paul misses 2-pt jump shot from 17 ft,,57,63
235,3,10:11.0,,Defensive rebound by J. Tatum,57,63
236,3,10:01.0,,Shooting foul by L. Dort (drawn by K. Walker),57,63
237,3,10:01.0,,K. Walker makes free throw 1 of 2,57,64
238,3,10:01.0,,K. Walker misses free throw 2 of 2,57,64
239,3,10:01.0,Defensive rebound by T. Ferguson,,57,64
240,3,9:40.0,Turnover by C. Paul (lost ball; steal by K. Walker),,57,64
241,3,9:34.0,,J. Tatum makes 2-pt dunk from 3 ft,57,66
242,3,9:17.0,D. Gallinari misses 3-pt jump shot from 25 ft,,57,66
243,3,9:14.0,,Defensive rebound by D. Theis,57,66
244,3,9:13.0,,Turnover by D. Theis (bad pass; steal by S. Adams),57,66
245,3,9:13.0,Turnover by D. Gallinari (out of bounds lost ball),,57,66
246,3,8:57.0,,G. Hayward misses 2-pt jump shot from 7 ft,57,66
247,3,8:55.0,Defensive rebound by S. Adams,,57,66
248,3,8:44.0,C. Paul makes 2-pt jump shot from 18 ft,,59,66
249,3,8:29.0,,Turnover by K. Walker (bad pass; steal by S. Adams),59,66
250,3,8:24.0,C. Paul makes 2-pt jump shot from 8 ft,,61,66
251,3,8:24.0,,Boston full timeout,61,66
252,3,8:05.0,,M. Smart makes 2-pt jump shot from 10 ft,61,68
253,3,7:51.0,Offensive foul by S. Adams (drawn by K. Walker),,61,68
254,3,7:51.0,Turnover by S. Adams (offensive foul),,61,68
255,3,7:37.0,,M. Smart misses 3-pt jump shot from 26 ft,61,68
256,3,7:34.0,Defensive rebound by S. Adams,,61,68
257,3,7:29.0,Shooting foul by D. Theis (drawn by C. Paul),,61,68
258,3,7:29.0,C. Paul makes free throw 1 of 2,,62,68
259,3,7:29.0,C. Paul makes free throw 2 of 2,,63,68
260,3,7:13.0,,J. Tatum misses 3-pt jump shot from 27 ft,63,68
261,3,7:10.0,,Offensive rebound by D. Theis,63,68
262,3,7:02.0,,G. Hayward makes 2-pt jump shot from 14 ft (assist by K. Walker),63,70
263,3,6:39.0,T. Ferguson misses 3-pt jump shot from 25 ft,,63,70
264,3,6:37.0,,Defensive rebound by D. Theis,63,70
265,3,6:30.0,,J. Tatum misses 2-pt layup from 3 ft,63,70
266,3,6:28.0,,Offensive rebound by M. Smart,63,70
267,3,6:26.0,,Turnover by M. Smart (bad pass; steal by T. Ferguson),63,70
268,3,6:13.0,Shooting foul by G. Hayward (drawn by S. Adams),,63,70
269,3,6:13.0,S. Adams makes free throw 1 of 2,,64,70
270,3,6:13.0,,G. Williams enters the game for J. Tatum,64,70
271,3,6:13.0,S. Adams makes free throw 2 of 2,,65,70
272,3,5:58.0,,G. Hayward makes 3-pt jump shot from 27 ft (assist by D. Theis),65,73
273,3,5:40.0,C. Paul makes 2-pt jump shot from 16 ft,,67,73
274,3,5:28.0,,Turnover by M. Smart (lost ball; steal by T. Ferguson),67,73
275,3,5:24.0,L. Dort misses 2-pt layup from 3 ft,,67,73
276,3,5:23.0,,Defensive rebound by M. Smart,67,73
277,3,5:23.0,,Personal foul by T. Ferguson (drawn by M. Smart),67,73
278,3,5:23.0,N. Noel enters the game for S. Adams,,67,73
279,3,5:23.0,D. Schröder enters the game for T. Ferguson,,67,73
280,3,5:14.0,,K. Walker misses 3-pt jump shot from 27 ft,67,73
281,3,5:12.0,Defensive rebound by Team,,67,73
282,3,5:12.0,,Loose ball foul by G. Williams (drawn by C. Paul),67,73
283,3,5:02.0,C. Paul misses 2-pt jump shot from 20 ft,,67,73
284,3,4:59.0,,Defensive rebound by K. Walker,67,73
285,3,4:54.0,,G. Williams misses 3-pt jump shot from 27 ft,67,73
286,3,4:52.0,Defensive rebound by D. Gallinari,,67,73
287,3,4:40.0,Personal foul by G. Hayward (drawn by D. Schröder),,67,73
288,3,4:40.0,A. Nader enters the game for C. Paul,,67,73
289,3,4:40.0,,J. Tatum enters the game for K. Walker,67,73
290,3,4:28.0,D. Gallinari misses 2-pt layup from 1 ft,,67,73
291,3,4:26.0,,Defensive rebound by M. Smart,67,73
292,3,4:22.0,,Turnover by D. Theis (lost ball; steal by L. Dort),67,73
293,3,4:17.0,L. Dort makes 2-pt layup from 1 ft,,69,73
294,3,4:03.0,,Shooting foul by L. Dort (drawn by G. Hayward),69,73
295,3,4:03.0,,G. Hayward misses free throw 1 of 2,69,73
296,3,4:03.0,,Offensive rebound by Team,69,73
297,3,4:03.0,,G. Hayward makes free throw 2 of 2,69,74
298,3,4:03.0,,R. Williams enters the game for D. Theis,69,74
299,3,3:49.0,D. Schröder misses 2-pt jump shot from 17 ft,,69,74
300,3,3:47.0,Offensive rebound by Team,,69,74
301,3,3:47.0,,Loose ball foul by J. Tatum (drawn by N. Noel),69,74
302,3,3:47.0,N. Noel misses free throw 1 of 2,,69,74
303,3,3:47.0,Offensive rebound by Team,,69,74
304,3,3:47.0,,B. Wanamaker enters the game for M. Smart,69,74
305,3,3:47.0,N. Noel makes free throw 2 of 2,,70,74
306,3,3:35.0,,G. Hayward misses 3-pt jump shot from 29 ft,70,74
307,3,3:31.0,,Offensive rebound by R. Williams,70,74
308,3,3:29.0,,R. Williams makes 2-pt layup from 2 ft,70,76
309,3,3:19.0,D. Schröder makes 2-pt jump shot from 17 ft,,72,76
310,3,3:05.0,,J. Tatum misses 3-pt jump shot from 27 ft,72,76
311,3,3:02.0,Defensive rebound by D. Gallinari,,72,76
312,3,2:58.0,Shooting foul by J. Tatum (drawn by D. Schröder),,72,76
313,3,2:58.0,Oklahoma City full timeout,,72,76
314,3,2:58.0,H. Diallo enters the game for D. Gallinari,,72,76
315,3,2:58.0,D. Schröder misses free throw 1 of 3,,72,76
316,3,2:58.0,Offensive rebound by Team,,72,76
317,3,2:58.0,D. Schröder misses free throw 2 of 3,,72,76
318,3,2:58.0,Offensive rebound by Team,,72,76
319,3,2:58.0,D. Schröder misses free throw 3 of 3,,72,76
320,3,2:58.0,,Defensive rebound by G. Williams,72,76
321,3,2:40.0,,J. Tatum misses 2-pt jump shot from 16 ft (block by A. Nader),72,76
322,3,2:37.0,Defensive rebound by A. Nader,,72,76
323,3,2:36.0,A. Nader misses 2-pt layup from 2 ft,,72,76
324,3,2:35.0,,Defensive rebound by Team,72,76
325,3,2:35.0,Loose ball foul by N. Noel (drawn by G. Hayward),,72,76
326,3,2:14.0,,G. Hayward makes 2-pt jump shot from 20 ft,72,78
327,3,1:54.0,Turnover by L. Dort (lost ball; steal by B. Wanamaker),,72,78
328,3,1:51.0,,Turnover by J. Tatum (bad pass),72,78
329,3,1:51.0,S. Adams enters the game for L. Dort,,72,78
330,3,1:51.0,C. Paul enters the game for N. Noel,,72,78
331,3,1:42.0,D. Schröder makes 2-pt jump shot from 17 ft,,74,78
332,3,1:25.0,,G. Hayward makes 3-pt jump shot from 29 ft (assist by J. Tatum),74,81
333,3,1:16.0,Personal foul by B. Wanamaker (drawn by C. Paul),,74,81
334,3,1:16.0,C. Paul makes free throw 1 of 2,,75,81
335,3,1:16.0,C. Paul makes free throw 2 of 2,,76,81
336,3,1:07.0,,J. Tatum misses 2-pt layup from 4 ft,76,81
337,3,1:06.0,Defensive rebound by Team,,76,81
338,3,1:01.0,C. Paul makes 2-pt jump shot from 17 ft,,78,81
339,3,0:39.0,,G. Williams makes 3-pt jump shot from 23 ft,78,84
340,3,0:28.0,Shooting foul by R. Williams (drawn by D. Schröder),,78,84
341,3,0:28.0,D. Schröder makes free throw 1 of 2,,79,84
342,3,0:28.0,,K. Walker enters the game for B. Wanamaker,79,84
343,3,0:28.0,D. Schröder makes free throw 2 of 2,,80,84
344,3,0:08.0,,G. Williams misses 3-pt jump shot from 25 ft,80,84
345,3,0:05.0,Defensive rebound by C. Paul,,80,84
346,3,0:00.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),,83,84
347,3,0:00.0,Instant Replay (Request: Ruling Stands),,83,84
348,4,11:53.0,C. Paul misses 2-pt jump shot from 6 ft,,83,84
349,4,11:51.0,,Defensive rebound by K. Walker,83,84
350,4,11:29.0,,K. Walker makes 2-pt jump shot from 22 ft,83,86
351,4,11:11.0,A. Nader makes 3-pt jump shot from 23 ft (assist by D. Schröder),,86,86
352,4,10:49.0,,M. Smart misses 2-pt layup from 15 ft (block by A. Nader),86,86
353,4,10:47.0,Defensive rebound by D. Schröder,,86,86
354,4,10:47.0,Personal foul by K. Walker (drawn by D. Schröder),,86,86
355,4,10:39.0,D. Schröder makes 2-pt jump shot from 18 ft,,88,86
356,4,10:17.0,,K. Walker misses 2-pt jump shot from 21 ft,88,86
357,4,10:16.0,Defensive rebound by A. Nader,,88,86
358,4,10:16.0,Oklahoma City full timeout,,88,86
359,4,9:52.0,S. Adams misses 2-pt layup from 4 ft,,88,86
360,4,9:52.0,Offensive rebound by Team,,88,86
361,4,9:52.0,Turnover by Team (shot clock),,88,86
362,4,9:35.0,,M. Smart misses 2-pt layup from 12 ft,88,86
363,4,9:34.0,Defensive rebound by Team,,88,86
364,4,9:34.0,,Loose ball foul by M. Smart (drawn by H. Diallo),88,86
365,4,9:20.0,C. Paul misses 2-pt jump shot from 18 ft,,88,86
366,4,9:17.0,,Defensive rebound by M. Smart,88,86
367,4,9:14.0,,M. Smart makes 2-pt layup from 2 ft,88,88
368,4,9:14.0,,Shooting foul by H. Diallo (drawn by M. Smart),88,88
369,4,9:14.0,,M. Smart makes free throw 1 of 1,88,89
370,4,9:01.0,Shooting foul by R. Williams (drawn by S. Adams),,88,89
371,4,9:01.0,S. Adams makes free throw 1 of 2,,89,89
372,4,9:01.0,S. Adams misses free throw 2 of 2,,89,89
373,4,9:01.0,,Defensive rebound by J. Tatum,89,89
374,4,8:42.0,,M. Smart misses 2-pt layup from 9 ft,89,89
375,4,8:39.0,,Offensive rebound by R. Williams,89,89
376,4,8:33.0,,M. Smart misses 2-pt layup from 1 ft,89,89
377,4,8:32.0,,Offensive rebound by R. Langford,89,89
378,4,8:31.0,,R. Langford makes 2-pt dunk at rim,89,91
379,4,8:24.0,Personal foul by M. Smart (drawn by D. Schröder),,89,91
380,4,8:24.0,L. Dort enters the game for S. Adams,,89,91
381,4,8:24.0,D. Gallinari enters the game for A. Nader,,89,91
382,4,8:24.0,N. Noel enters the game for C. Paul,,89,91
383,4,8:24.0,,D. Theis enters the game for R. Williams,89,91
384,4,8:13.0,D. Schröder misses 2-pt jump shot from 17 ft,,89,91
385,4,8:11.0,,Defensive rebound by M. Smart,89,91
386,4,7:59.0,,Personal foul by H. Diallo (drawn by K. Walker),89,91
387,4,7:51.0,,D. Theis makes 2-pt jump shot from 18 ft (assist by K. Walker),89,93
388,4,7:26.0,D. Gallinari makes 2-pt jump shot from 20 ft,,91,93
389,4,7:07.0,,Offensive foul by J. Tatum (drawn by L. Dort),91,93
