,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
100,1,1:37.0,Personal foul by K. Caldwell-Pope (drawn by B. Portis),,17,21
101,1,1:28.0,B. Portis makes 2-pt jump shot from 20 ft (assist by K. Knox),,19,21
102,1,1:20.0,,Shooting foul by M. Robinson (drawn by A. Davis),19,21
103,1,1:20.0,,A. Davis misses free throw 1 of 2,19,21
104,1,1:20.0,,Offensive rebound by Team,19,21
105,1,1:20.0,T. Gibson enters the game for M. Robinson,,19,21
106,1,1:20.0,,A. Davis makes free throw 2 of 2,19,22
107,1,1:05.0,K. Knox misses 2-pt jump shot from 17 ft,,19,22
108,1,1:02.0,,Defensive rebound by K. Kuzma,19,22
109,1,0:57.0,,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),19,24
110,1,0:53.0,Personal foul by A. Caruso (drawn by F. Ntilikina),,19,24
111,1,0:53.0,F. Ntilikina makes free throw 1 of 2,,20,24
112,1,0:53.0,F. Ntilikina makes free throw 2 of 2,,21,24
113,1,0:47.0,,A. Caruso makes 2-pt dunk from 1 ft,21,26
114,1,0:42.0,F. Ntilikina misses 2-pt jump shot from 6 ft,,21,26
115,1,0:38.0,Offensive rebound by T. Gibson,,21,26
116,1,0:36.0,K. Knox misses 2-pt jump shot from 17 ft,,21,26
117,1,0:36.0,,Defensive rebound by R. Rondo,21,26
118,1,0:18.0,,Turnover by K. Kuzma (bad pass; steal by T. Gibson),21,26
119,1,0:01.0,F. Ntilikina misses 2-pt jump shot from 15 ft,,21,26
120,1,0:00.0,Offensive rebound by Team,,21,26
121,2,11:46.0,Personal foul by K. Kuzma (drawn by T. Gibson),,21,26
122,2,11:35.0,F. Ntilikina makes 3-pt jump shot from 24 ft (assist by B. Portis),,24,26
123,2,11:20.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft (assist by L. James),24,28
124,2,11:02.0,D. Dotson makes 2-pt jump shot from 20 ft (assist by B. Portis),,26,28
125,2,10:45.0,,R. Rondo misses 3-pt jump shot from 27 ft,26,28
126,2,10:43.0,Defensive rebound by K. Knox,,26,28
127,2,10:34.0,B. Portis misses 2-pt hook shot from 13 ft,,26,28
128,2,10:30.0,,Defensive rebound by D. Howard,26,28
129,2,10:24.0,,Shooting foul by F. Ntilikina (drawn by K. Caldwell-Pope),26,28
130,2,10:24.0,,K. Caldwell-Pope makes free throw 1 of 2,26,29
131,2,10:24.0,R. Barrett enters the game for D. Dotson,,26,29
132,2,10:24.0,,K. Caldwell-Pope makes free throw 2 of 2,26,30
133,2,10:13.0,R. Barrett makes 2-pt jump shot from 12 ft,,28,30
134,2,10:01.0,,R. Rondo makes 2-pt layup from 2 ft,28,32
135,2,9:49.0,R. Barrett makes 2-pt layup from 4 ft (assist by F. Ntilikina),,30,32
136,2,9:31.0,,K. Kuzma makes 2-pt jump shot from 17 ft (assist by R. Rondo),30,34
137,2,9:09.0,R. Barrett misses 2-pt jump shot from 16 ft,,30,34
138,2,9:05.0,Offensive rebound by B. Portis,,30,34
139,2,9:04.0,B. Portis misses 2-pt layup from 2 ft (block by D. Howard),,30,34
140,2,9:04.0,,Defensive rebound by L. James,30,34
141,2,9:00.0,,L. James makes 2-pt layup from 2 ft,30,36
142,2,9:00.0,,Shooting foul by T. Gibson (drawn by L. James),30,36
143,2,9:00.0,,L. James makes free throw 1 of 1,30,37
144,2,8:42.0,Turnover by F. Ntilikina (bad pass; steal by L. James),,30,37
145,2,8:40.0,,Turnover by R. Rondo (out of bounds lost ball),30,37
146,2,8:40.0,J. Randle enters the game for T. Gibson,,30,37
147,2,8:28.0,K. Knox misses 2-pt layup from 1 ft (block by D. Howard),,30,37
148,2,8:25.0,,Defensive rebound by D. Howard,30,37
149,2,8:24.0,,Shooting foul by F. Ntilikina (drawn by R. Rondo),30,37
150,2,8:24.0,,R. Rondo makes free throw 1 of 2,30,38
151,2,8:24.0,E. Payton enters the game for F. Ntilikina,,30,38
152,2,8:24.0,,R. Rondo makes free throw 2 of 2,30,39
153,2,8:06.0,K. Knox misses 3-pt jump shot from 23 ft,,30,39
154,2,8:03.0,,Defensive rebound by D. Howard,30,39
155,2,8:02.0,,Flagrant foul type 2 by B. Portis (drawn by K. Caldwell-Pope),30,39
156,2,8:02.0,,Instant Replay (Request: Ruling Stands),30,39
157,2,8:02.0,B. Portis ejected from game,,30,39
158,2,8:02.0,,D. Green enters the game for K. Caldwell-Pope,30,39
159,2,8:02.0,,D. Green misses flagrant free throw 1 of 2,30,39
160,2,8:02.0,,Offensive rebound by Team,30,39
161,2,8:02.0,,D. Green makes flagrant free throw 2 of 2,30,40
162,2,8:02.0,R. Bullock enters the game for B. Portis,,30,40
163,2,7:46.0,,L. James makes 2-pt layup from 2 ft,30,42
164,2,7:32.0,Personal foul by R. Rondo (drawn by R. Bullock),,30,42
165,2,7:22.0,J. Randle misses 2-pt jump shot from 20 ft,,30,42
166,2,7:19.0,,Defensive rebound by K. Kuzma,30,42
167,2,7:07.0,,L. James misses 2-pt layup from 1 ft (block by J. Randle),30,42
168,2,7:04.0,Defensive rebound by R. Barrett,,30,42
169,2,6:57.0,R. Bullock misses 3-pt jump shot from 22 ft,,30,42
170,2,6:57.0,Offensive rebound by K. Knox,,30,42
171,2,6:57.0,Personal foul by D. Howard (drawn by K. Knox),,30,42
172,2,6:57.0,,LA Lakers full timeout,30,42
173,2,6:57.0,,A. Bradley enters the game for L. James,30,42
174,2,6:57.0,,A. Davis enters the game for K. Kuzma,30,42
175,2,6:42.0,E. Payton makes 2-pt jump shot from 18 ft,,32,42
176,2,6:21.0,,Turnover by R. Rondo (bad pass; steal by E. Payton),32,42
177,2,6:16.0,E. Payton makes 2-pt layup from 2 ft,,34,42
178,2,6:09.0,,D. Howard makes 2-pt layup from 2 ft (assist by R. Rondo),34,44
179,2,6:09.0,,Violation by Team (delay of game),34,44
180,2,5:56.0,J. Randle misses 2-pt jump shot from 16 ft,,34,44
181,2,5:56.0,,Defensive rebound by Team,34,44
182,2,5:56.0,M. Robinson enters the game for K. Knox,,34,44
183,2,5:35.0,,D. Green makes 2-pt jump shot from 18 ft (assist by A. Davis),34,46
184,2,5:23.0,E. Payton misses 2-pt jump shot from 10 ft,,34,46
185,2,5:21.0,Offensive rebound by J. Randle,,34,46
186,2,5:21.0,J. Randle misses 2-pt layup from 4 ft,,34,46
187,2,5:19.0,Offensive rebound by J. Randle,,34,46
188,2,5:17.0,J. Randle makes 2-pt layup at rim,,36,46
189,2,4:53.0,,A. Bradley misses 2-pt layup from 1 ft,36,46
190,2,4:50.0,Defensive rebound by J. Randle,,36,46
191,2,4:35.0,R. Bullock misses 3-pt jump shot from 23 ft,,36,46
192,2,4:33.0,,Defensive rebound by D. Green,36,46
193,2,4:27.0,,D. Green makes 3-pt jump shot from 25 ft (assist by R. Rondo),36,49
194,2,4:18.0,New York full timeout,,36,49
195,2,4:07.0,Turnover by J. Randle (lost ball; steal by A. Davis),,36,49
196,2,4:03.0,,Turnover by R. Rondo (bad pass),36,49
197,2,3:50.0,Shooting foul by A. Davis (drawn by M. Robinson),,36,49
198,2,3:50.0,M. Robinson makes free throw 1 of 2,,37,49
199,2,3:50.0,M. Robinson makes free throw 2 of 2,,38,49
200,2,3:35.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by A. Davis),38,52
201,2,3:15.0,R. Barrett misses 2-pt layup from 3 ft,,38,52
202,2,3:12.0,,Defensive rebound by A. Davis,38,52
203,2,3:12.0,,L. James enters the game for R. Rondo,38,52
204,2,2:58.0,,Turnover by L. James (bad pass),38,52
205,2,2:40.0,Turnover by J. Randle (bad pass),,38,52
206,2,2:32.0,,Turnover by L. James (lost ball; steal by M. Robinson),38,52
207,2,2:23.0,J. Randle makes 3-pt jump shot from 24 ft (assist by R. Bullock),,41,52
208,2,2:05.0,,L. James makes 3-pt jump shot from 28 ft,41,55
209,2,1:55.0,R. Barrett misses 3-pt jump shot from 24 ft,,41,55
210,2,1:52.0,Offensive rebound by E. Payton,,41,55
211,2,1:50.0,E. Payton makes 2-pt jump shot from 8 ft,,43,55
212,2,1:41.0,,A. Bradley makes 2-pt layup from 3 ft (assist by L. James),43,57
213,2,1:33.0,Turnover by J. Randle (bad pass),,43,57
214,2,1:33.0,D. Dotson enters the game for R. Barrett,,43,57
215,2,1:33.0,T. Gibson enters the game for M. Robinson,,43,57
216,2,1:33.0,,K. Kuzma enters the game for D. Howard,43,57
217,2,1:18.0,,D. Green makes 3-pt jump shot from 27 ft (assist by A. Davis),43,60
218,2,1:01.0,E. Payton misses 2-pt jump shot from 6 ft,,43,60
219,2,0:59.0,,Defensive rebound by A. Davis,43,60
220,2,0:55.0,,Turnover by A. Davis (lost ball; steal by E. Payton),43,60
221,2,0:52.0,Turnover by E. Payton (lost ball; steal by A. Bradley),,43,60
222,2,0:45.0,,D. Green misses 3-pt jump shot from 24 ft,43,60
223,2,0:40.0,Defensive rebound by T. Gibson,,43,60
224,2,0:35.0,T. Gibson misses 2-pt layup from 2 ft,,43,60
225,2,0:35.0,Offensive rebound by J. Randle,,43,60
226,2,0:35.0,J. Randle makes 2-pt layup at rim,,45,60
227,2,0:20.0,,A. Bradley makes 2-pt layup at rim (assist by L. James),45,62
228,2,0:05.0,Offensive foul by T. Gibson (drawn by A. Davis),,45,62
229,2,0:05.0,Turnover by T. Gibson (offensive foul),,45,62
230,2,0:01.0,,K. Kuzma misses 3-pt jump shot from 27 ft,45,62
231,2,0:00.0,,Offensive rebound by D. Green,45,62
232,2,0:00.0,,D. Green misses 2-pt jump shot from 8 ft,45,62
233,2,0:00.0,,Offensive rebound by Team,45,62
234,3,11:45.0,Turnover by R. Barrett (lost ball; steal by J. McGee),,45,62
235,3,11:41.0,,J. McGee makes 2-pt dunk from 1 ft (assist by A. Davis),45,64
236,3,11:21.0,E. Payton misses 2-pt layup from 4 ft,,45,64
237,3,11:19.0,,Defensive rebound by L. James,45,64
238,3,11:16.0,,L. James misses 3-pt jump shot from 25 ft,45,64
239,3,11:09.0,,Offensive rebound by D. Green,45,64
240,3,11:09.0,,D. Green makes 2-pt layup at rim,45,66
241,3,10:54.0,T. Gibson misses 2-pt jump shot from 5 ft,,45,66
242,3,10:51.0,Offensive rebound by T. Gibson,,45,66
243,3,10:51.0,T. Gibson makes 2-pt layup from 1 ft,,47,66
244,3,10:45.0,,Personal foul by R. Barrett (drawn by A. Bradley),47,66
245,3,10:39.0,,A. Bradley misses 2-pt jump shot from 17 ft,47,66
246,3,10:36.0,Defensive rebound by J. Randle,,47,66
247,3,10:29.0,R. Bullock makes 2-pt jump shot from 15 ft (assist by J. Randle),,49,66
248,3,10:10.0,,A. Davis misses 2-pt layup from 2 ft,49,66
249,3,10:07.0,Defensive rebound by R. Barrett,,49,66
250,3,10:04.0,R. Barrett makes 2-pt layup from 1 ft,,51,66
251,3,10:04.0,,LA Lakers full timeout,51,66
252,3,9:52.0,,L. James makes 3-pt jump shot from 27 ft (assist by D. Green),51,69
253,3,9:26.0,R. Barrett makes 2-pt layup from 1 ft (assist by R. Bullock),,53,69
254,3,9:12.0,,Offensive foul by J. McGee (drawn by J. Randle),53,69
255,3,9:12.0,,Turnover by J. McGee (offensive foul),53,69
256,3,8:59.0,R. Barrett makes 2-pt layup from 2 ft,,55,69
257,3,8:59.0,,Violation by Team (def goaltending),55,69
258,3,8:43.0,,A. Davis misses 3-pt jump shot from 27 ft,55,69
259,3,8:40.0,Defensive rebound by E. Payton,,55,69
260,3,8:32.0,J. Randle misses 2-pt jump shot from 17 ft,,55,69
261,3,8:30.0,,Defensive rebound by J. McGee,55,69
262,3,8:21.0,,L. James misses 3-pt jump shot from 27 ft,55,69
263,3,8:19.0,Defensive rebound by J. Randle,,55,69
264,3,7:59.0,J. Randle misses 2-pt jump shot from 9 ft,,55,69
265,3,7:57.0,,Defensive rebound by L. James,55,69
266,3,7:55.0,,Shooting foul by J. Randle (drawn by L. James),55,69
267,3,7:55.0,,L. James makes free throw 1 of 2,55,70
268,3,7:55.0,,L. James makes free throw 2 of 2,55,71
269,3,7:41.0,R. Barrett misses 3-pt jump shot from 27 ft,,55,71
270,3,7:37.0,,Defensive rebound by J. McGee,55,71
271,3,7:27.0,,Personal foul by R. Bullock (drawn by A. Davis),55,71
272,3,7:19.0,,A. Davis misses 2-pt jump shot from 11 ft,55,71
273,3,7:17.0,Defensive rebound by E. Payton,,55,71
274,3,7:13.0,Turnover by E. Payton (bad pass; steal by D. Green),,55,71
275,3,6:58.0,,D. Green misses 3-pt jump shot from 23 ft,55,71
276,3,6:53.0,Defensive rebound by E. Payton,,55,71
277,3,6:47.0,E. Payton makes 2-pt layup from 1 ft,,57,71
278,3,6:21.0,,A. Davis misses 2-pt jump shot from 19 ft,57,71
279,3,6:19.0,Defensive rebound by T. Gibson,,57,71
280,3,6:05.0,J. Randle misses 3-pt jump shot from 25 ft,,57,71
281,3,6:03.0,Offensive rebound by T. Gibson,,57,71
282,3,5:59.0,Turnover by R. Barrett (bad pass; steal by J. McGee),,57,71
283,3,5:54.0,,Flagrant foul type 1 by R. Bullock (drawn by J. McGee),57,71
284,3,5:54.0,,Instant Replay (Request: Ruling Stands),57,71
285,3,5:54.0,W. Ellington enters the game for R. Bullock,,57,71
286,3,5:54.0,M. Robinson enters the game for T. Gibson,,57,71
287,3,5:54.0,,J. McGee makes flagrant free throw 1 of 2,57,72
288,3,5:54.0,,J. McGee makes flagrant free throw 2 of 2,57,73
289,3,5:43.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by A. Davis),57,75
290,3,5:18.0,Turnover by M. Robinson (lost ball; steal by L. James),,57,75
291,3,5:14.0,,A. Bradley misses 2-pt layup from 2 ft (block by J. Randle),57,75
292,3,5:12.0,Defensive rebound by M. Robinson,,57,75
293,3,4:57.0,Turnover by R. Barrett (step out of bounds),,57,75
294,3,4:57.0,,K. Kuzma enters the game for J. McGee,57,75
295,3,4:38.0,,K. Kuzma makes 3-pt jump shot from 30 ft (assist by L. James),57,78
296,3,4:18.0,W. Ellington misses 2-pt jump shot from 19 ft,,57,78
297,3,4:16.0,,Defensive rebound by K. Kuzma,57,78
298,3,4:11.0,,Turnover by K. Kuzma (lost ball; steal by W. Ellington),57,78
299,3,4:06.0,R. Barrett makes 2-pt layup from 1 ft (assist by W. Ellington),,59,78
300,3,3:53.0,,L. James misses 3-pt jump shot from 28 ft,59,78
301,3,3:50.0,Defensive rebound by E. Payton,,59,78
302,3,3:33.0,R. Barrett makes 2-pt layup from 1 ft,,61,78
303,3,3:19.0,,L. James makes 3-pt jump shot from 27 ft,61,81
304,3,3:03.0,Shooting foul by K. Kuzma (drawn by J. Randle),,61,81
305,3,3:03.0,J. Randle makes free throw 1 of 2,,62,81
306,3,3:03.0,F. Ntilikina enters the game for E. Payton,,62,81
307,3,3:03.0,,A. Caruso enters the game for A. Bradley,62,81
308,3,3:03.0,,R. Rondo enters the game for L. James,62,81
309,3,3:03.0,J. Randle misses free throw 2 of 2,,62,81
310,3,3:01.0,,Defensive rebound by A. Davis,62,81
311,3,2:52.0,,K. Kuzma misses 3-pt jump shot from 26 ft,62,81
312,3,2:50.0,Defensive rebound by F. Ntilikina,,62,81
313,3,2:45.0,Shooting foul by A. Davis (drawn by J. Randle),,62,81
314,3,2:45.0,New York full timeout,,62,81
315,3,2:45.0,,D. Howard enters the game for A. Davis,62,81
316,3,2:45.0,J. Randle makes free throw 1 of 2,,63,81
317,3,2:45.0,J. Randle makes free throw 2 of 2,,64,81
318,3,2:21.0,,A. Caruso misses 2-pt layup from 4 ft,64,81
319,3,2:21.0,,Offensive rebound by Team,64,81
320,3,2:21.0,,Turnover by Team (shot clock),64,81
321,3,2:21.0,K. Knox enters the game for J. Randle,,64,81
322,3,2:21.0,,K. Caldwell-Pope enters the game for D. Green,64,81
323,3,2:05.0,R. Barrett misses 2-pt layup from 3 ft (block by D. Howard),,64,81
324,3,2:01.0,Offensive rebound by R. Barrett,,64,81
325,3,2:01.0,Shooting foul by D. Howard (drawn by R. Barrett),,64,81
326,3,2:01.0,R. Barrett misses free throw 1 of 2,,64,81
327,3,2:01.0,Offensive rebound by Team,,64,81
328,3,2:01.0,R. Barrett makes free throw 2 of 2,,65,81
329,3,1:48.0,,K. Kuzma makes 2-pt jump shot from 10 ft (assist by R. Rondo),65,83
330,3,1:29.0,R. Barrett makes 2-pt jump shot from 10 ft,,67,83
331,3,1:17.0,,R. Rondo makes 2-pt layup from 2 ft,67,85
332,3,1:17.0,Violation by Team (def goaltending),,67,85
333,3,1:03.0,Personal foul by A. Caruso (drawn by M. Robinson),,67,85
334,3,0:52.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,70,85
335,3,0:37.0,,R. Rondo misses 3-pt jump shot from 28 ft,70,85
336,3,0:31.0,Defensive rebound by K. Knox,,70,85
337,3,0:31.0,Shooting foul by K. Kuzma (drawn by K. Knox),,70,85
338,3,0:31.0,K. Knox misses free throw 1 of 2,,70,85
339,3,0:31.0,Offensive rebound by Team,,70,85
340,3,0:31.0,K. Knox misses free throw 2 of 2,,70,85
341,3,0:29.0,,Defensive rebound by D. Howard,70,85
342,3,0:10.0,,A. Caruso misses 2-pt jump shot from 14 ft,70,85
343,3,0:08.0,Defensive rebound by K. Knox,,70,85
344,3,0:02.0,R. Barrett misses 2-pt jump shot from 16 ft,,70,85
345,3,0:00.0,,Defensive rebound by K. Caldwell-Pope,70,85
346,4,11:47.0,,Personal foul by K. Knox (drawn by L. James),70,85
347,4,11:41.0,,L. James misses 2-pt jump shot from 14 ft,70,85
348,4,11:41.0,Defensive rebound by Team,,70,85
349,4,11:27.0,F. Ntilikina misses 2-pt jump shot from 14 ft,,70,85
350,4,11:24.0,,Defensive rebound by L. James,70,85
351,4,11:09.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,70,85
352,4,11:06.0,Defensive rebound by M. Robinson,,70,85
353,4,11:02.0,A. Trier misses 2-pt layup from 3 ft (block by L. James),,70,85
354,4,10:59.0,,Defensive rebound by R. Rondo,70,85
355,4,10:51.0,,R. Rondo misses 2-pt layup from 4 ft,70,85
356,4,10:50.0,Defensive rebound by M. Robinson,,70,85
357,4,10:45.0,K. Knox misses 3-pt jump shot from 27 ft,,70,85
358,4,10:41.0,,Defensive rebound by D. Howard,70,85
359,4,10:41.0,R. Bullock enters the game for W. Ellington,,70,85
360,4,10:28.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Rondo),70,88
361,4,10:10.0,A. Trier misses 2-pt jump shot from 17 ft,,70,88
362,4,10:08.0,,Defensive rebound by D. Howard,70,88
363,4,10:00.0,,A. Caruso misses 3-pt jump shot from 24 ft,70,88
364,4,9:57.0,,Offensive rebound by D. Howard,70,88
365,4,9:57.0,,Shooting foul by M. Robinson (drawn by D. Howard),70,88
366,4,9:57.0,,D. Howard makes free throw 1 of 2,70,89
367,4,9:57.0,,D. Howard misses free throw 2 of 2,70,89
368,4,9:54.0,,Offensive rebound by A. Caruso,70,89
369,4,9:49.0,,Personal foul by K. Knox (drawn by D. Howard),70,89
370,4,9:49.0,J. Randle enters the game for K. Knox,,70,89
371,4,9:44.0,,L. James misses 3-pt jump shot from 27 ft,70,89
372,4,9:40.0,,Offensive rebound by D. Howard,70,89
373,4,9:37.0,,Turnover by R. Rondo (bad pass; steal by M. Robinson),70,89
374,4,9:34.0,New York full timeout,,70,89
375,4,9:22.0,Personal foul by L. James (drawn by J. Randle),,70,89
376,4,9:22.0,E. Payton enters the game for F. Ntilikina,,70,89
377,4,9:13.0,M. Robinson makes 2-pt dunk from 3 ft (assist by E. Payton),,72,89
378,4,9:01.0,,Offensive foul by R. Rondo (drawn by R. Bullock),72,89
379,4,9:01.0,,Turnover by R. Rondo (offensive foul),72,89
380,4,8:44.0,Turnover by E. Payton (bad pass; steal by D. Howard),,72,89
381,4,8:38.0,,L. James makes 2-pt layup from 2 ft (assist by R. Rondo),72,91
382,4,8:25.0,Shooting foul by L. James (drawn by J. Randle),,72,91
383,4,8:25.0,J. Randle misses free throw 1 of 2,,72,91
384,4,8:25.0,Offensive rebound by Team,,72,91
385,4,8:25.0,J. Randle makes free throw 2 of 2,,73,91
386,4,8:19.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo),73,94
387,4,8:02.0,Turnover by E. Payton (bad pass; steal by R. Rondo),,73,94
388,4,7:57.0,,K. Caldwell-Pope makes 2-pt layup from 4 ft (assist by R. Rondo),73,96
389,4,7:57.0,New York full timeout,,73,96
