,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,LA LAKERS_ACTION,MILWAUKEE_SCORE,LA LAKERS_SCORE
380,3,0:44.0,Defensive rebound by M. Williams,,74,87
381,3,0:37.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,74,87
382,3,0:35.0,,Defensive rebound by M. Morris,74,87
383,3,0:29.0,,Offensive foul by K. Kuzma (drawn by P. Connaughton),74,87
384,3,0:29.0,,Turnover by K. Kuzma (offensive foul),74,87
385,3,0:29.0,,D. Howard enters the game for M. Morris,74,87
386,3,0:12.0,D. DiVincenzo makes 2-pt layup from 2 ft (assist by M. Williams),,76,87
387,3,0:00.0,,R. Rondo misses 2-pt jump shot from 7 ft,76,87
388,3,0:00.0,,Offensive rebound by Team,76,87
389,4,11:51.0,,Personal foul by M. Williams (drawn by D. Howard),76,87
390,4,11:39.0,,L. James misses 3-pt jump shot from 26 ft,76,87
391,4,11:37.0,Defensive rebound by Team,,76,87
392,4,11:17.0,Turnover by B. Lopez (lost ball; steal by L. James),,76,87
393,4,11:01.0,,Personal foul by M. Williams (drawn by L. James),76,87
394,4,10:50.0,,L. James makes 2-pt layup from 3 ft,76,89
395,4,10:36.0,B. Lopez makes 2-pt dunk from 3 ft (assist by K. Middleton),,78,89
396,4,10:27.0,,R. Rondo misses 3-pt jump shot from 26 ft,78,89
397,4,10:24.0,Defensive rebound by K. Middleton,,78,89
398,4,10:21.0,K. Middleton misses 3-pt jump shot from 27 ft,,78,89
399,4,10:19.0,,Defensive rebound by R. Rondo,78,89
400,4,10:16.0,,R. Rondo misses 2-pt layup from 2 ft,78,89
401,4,10:14.0,Defensive rebound by B. Lopez,,78,89
402,4,10:08.0,Shooting foul by D. Howard (drawn by P. Connaughton),,78,89
403,4,10:08.0,P. Connaughton misses free throw 1 of 2,,78,89
404,4,10:08.0,Offensive rebound by Team,,78,89
405,4,10:08.0,,J. McGee enters the game for D. Howard,78,89
406,4,10:08.0,P. Connaughton makes free throw 2 of 2,,79,89
407,4,9:53.0,,K. Kuzma misses 3-pt jump shot from 25 ft,79,89
408,4,9:48.0,Defensive rebound by M. Williams,,79,89
409,4,9:34.0,K. Middleton misses 2-pt jump shot from 12 ft,,79,89
410,4,9:33.0,,Defensive rebound by K. Kuzma,79,89
411,4,9:26.0,,L. James makes 2-pt layup from 6 ft,79,91
412,4,9:26.0,,Shooting foul by B. Lopez (drawn by L. James),79,91
413,4,9:26.0,G. Antetokounmpo enters the game for M. Williams,,79,91
414,4,9:26.0,,A. Caruso enters the game for R. Rondo,79,91
415,4,9:26.0,,L. James makes free throw 1 of 1,79,92
416,4,9:19.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,79,92
417,4,9:17.0,,Defensive rebound by K. Kuzma,79,92
418,4,9:11.0,,Offensive foul by L. James (drawn by K. Korver),79,92
419,4,9:11.0,,Turnover by L. James (offensive foul),79,92
420,4,9:11.0,W. Matthews enters the game for K. Korver,,79,92
421,4,8:59.0,Shooting foul by L. James (drawn by G. Antetokounmpo),,79,92
422,4,8:59.0,G. Antetokounmpo makes free throw 1 of 2,,80,92
423,4,8:59.0,G. Antetokounmpo makes free throw 2 of 2,,81,92
424,4,8:52.0,,Turnover by A. Caruso (bad pass),81,92
425,4,8:52.0,,A. Davis enters the game for K. Kuzma,81,92
426,4,8:36.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,81,92
427,4,8:34.0,,Defensive rebound by A. Davis,81,92
428,4,8:26.0,,L. James misses 3-pt jump shot from 27 ft,81,92
429,4,8:23.0,Defensive rebound by G. Antetokounmpo,,81,92
430,4,8:15.0,K. Middleton misses 2-pt jump shot from 9 ft,,81,92
431,4,8:13.0,,Defensive rebound by A. Caruso,81,92
432,4,8:07.0,,Turnover by A. Davis (lost ball; steal by P. Connaughton),81,92
433,4,7:55.0,G. Antetokounmpo makes 2-pt jump shot from 10 ft,,83,92
434,4,7:40.0,,A. Davis misses 2-pt jump shot from 11 ft,83,92
435,4,7:37.0,Defensive rebound by K. Middleton,,83,92
436,4,7:32.0,W. Matthews misses 3-pt jump shot from 23 ft,,83,92
437,4,7:30.0,,Defensive rebound by L. James,83,92
438,4,7:23.0,,Shooting foul by B. Lopez (drawn by L. James),83,92
439,4,7:23.0,,L. James makes free throw 1 of 2,83,93
440,4,7:23.0,E. Bledsoe enters the game for P. Connaughton,,83,93
441,4,7:23.0,,L. James makes free throw 2 of 2,83,94
442,4,7:15.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),,85,94
443,4,7:15.0,Shooting foul by K. Caldwell-Pope (drawn by G. Antetokounmpo),,85,94
444,4,7:15.0,,LA Lakers full timeout,85,94
445,4,7:15.0,D. DiVincenzo enters the game for B. Lopez,,85,94
446,4,7:15.0,M. Williams enters the game for W. Matthews,,85,94
447,4,7:15.0,,D. Green enters the game for L. James,85,94
448,4,7:15.0,,M. Morris enters the game for J. McGee,85,94
449,4,7:15.0,G. Antetokounmpo makes free throw 1 of 1,,86,94
450,4,7:05.0,,A. Davis misses 2-pt jump shot from 4 ft,86,94
451,4,7:03.0,Defensive rebound by G. Antetokounmpo,,86,94
452,4,6:56.0,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,89,94
453,4,6:33.0,,A. Davis makes 2-pt layup from 1 ft,89,96
454,4,6:27.0,Personal foul by M. Morris (drawn by G. Antetokounmpo),,89,96
455,4,6:22.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,92,96
456,4,6:02.0,,A. Davis makes 2-pt jump shot from 13 ft,92,98
457,4,5:52.0,Shooting foul by K. Caldwell-Pope (drawn by G. Antetokounmpo),,92,98
458,4,5:52.0,G. Antetokounmpo makes free throw 1 of 2,,93,98
459,4,5:52.0,,A. Bradley enters the game for K. Caldwell-Pope,93,98
460,4,5:52.0,G. Antetokounmpo makes free throw 2 of 2,,94,98
461,4,5:48.0,,A. Caruso misses 2-pt layup from 3 ft,94,98
462,4,5:48.0,,Offensive rebound by A. Davis,94,98
463,4,5:48.0,,A. Davis misses 2-pt layup from 2 ft,94,98
464,4,5:46.0,Defensive rebound by M. Williams,,94,98
465,4,5:38.0,K. Middleton misses 3-pt jump shot from 24 ft (block by A. Davis),,94,98
466,4,5:36.0,,Defensive rebound by A. Davis,94,98
467,4,5:17.0,,Shooting foul by G. Antetokounmpo (drawn by A. Davis),94,98
468,4,5:17.0,,A. Davis makes free throw 1 of 2,94,99
469,4,5:17.0,,L. James enters the game for M. Morris,94,99
470,4,5:17.0,Milwaukee full timeout,,94,99
471,4,5:17.0,,A. Davis makes free throw 2 of 2,94,100
472,4,5:01.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,94,100
473,4,4:59.0,,Defensive rebound by L. James,94,100
474,4,4:41.0,,A. Davis makes 2-pt layup from 2 ft (assist by A. Bradley),94,102
475,4,4:25.0,Shooting foul by A. Bradley (drawn by G. Antetokounmpo),,94,102
476,4,4:25.0,G. Antetokounmpo misses free throw 1 of 2,,94,102
477,4,4:25.0,Offensive rebound by Team,,94,102
478,4,4:25.0,G. Antetokounmpo misses free throw 2 of 2,,94,102
479,4,4:22.0,,Defensive rebound by A. Caruso,94,102
480,4,4:03.0,,L. James misses 2-pt layup from 3 ft (block by D. DiVincenzo),94,102
481,4,3:56.0,Defensive rebound by D. DiVincenzo,,94,102
482,4,3:55.0,Turnover by K. Middleton (bad pass; steal by L. James),,94,102
483,4,3:53.0,,Shooting foul by M. Williams (drawn by L. James),94,102
484,4,3:53.0,,L. James misses free throw 1 of 2,94,102
485,4,3:53.0,,Offensive rebound by Team,94,102
486,4,3:53.0,,L. James makes free throw 2 of 2,94,103
487,4,3:41.0,E. Bledsoe makes 2-pt layup from 2 ft,,96,103
488,4,3:20.0,,A. Davis misses 2-pt jump shot from 15 ft,96,103
489,4,3:18.0,Defensive rebound by D. DiVincenzo,,96,103
490,4,3:12.0,E. Bledsoe misses 2-pt layup from 2 ft,,96,103
491,4,3:12.0,Offensive rebound by Team,,96,103
492,4,3:12.0,,Loose ball foul by L. James (drawn by G. Antetokounmpo),96,103
493,4,3:12.0,G. Antetokounmpo misses free throw 1 of 2,,96,103
494,4,3:12.0,Offensive rebound by Team,,96,103
495,4,3:12.0,Milwaukee full timeout,,96,103
496,4,3:12.0,B. Lopez enters the game for M. Williams,,96,103
497,4,3:12.0,G. Antetokounmpo makes free throw 2 of 2,,97,103
498,4,2:50.0,,L. James misses 2-pt jump shot from 3 ft,97,103
499,4,2:48.0,,Offensive rebound by A. Davis,97,103
500,4,2:47.0,,A. Davis makes 2-pt layup from 1 ft,97,105
501,4,2:33.0,G. Antetokounmpo makes 2-pt jump shot from 17 ft,,99,105
502,4,2:08.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by L. James),99,107
503,4,2:03.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,99,107
504,4,2:00.0,,Defensive rebound by L. James,99,107
505,4,1:38.0,,L. James misses 3-pt jump shot from 25 ft,99,107
506,4,1:36.0,Defensive rebound by E. Bledsoe,,99,107
507,4,1:22.0,E. Bledsoe misses 3-pt jump shot from 29 ft,,99,107
508,4,1:20.0,,Defensive rebound by A. Davis,99,107
509,4,1:11.0,,Shooting foul by B. Lopez (drawn by A. Davis),99,107
510,4,1:11.0,W. Matthews enters the game for B. Lopez,,99,107
511,4,1:11.0,,A. Davis makes free throw 1 of 2,99,108
512,4,1:11.0,,A. Davis makes free throw 2 of 2,99,109
513,4,1:08.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),,101,109
514,4,0:42.0,,A. Davis misses 3-pt jump shot from 37 ft,101,109
515,4,0:42.0,Defensive rebound by Team,,101,109
516,4,0:42.0,Milwaukee full timeout,,101,109
517,4,0:39.0,K. Middleton misses 3-pt jump shot from 28 ft,,101,109
518,4,0:36.0,,Defensive rebound by A. Davis,101,109
519,4,0:27.0,,L. James makes 2-pt dunk from 1 ft (assist by A. Caruso),101,111
520,4,0:22.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,101,111
521,4,0:20.0,,Defensive rebound by L. James,101,111
522,4,0:20.0,,Personal take foul by G. Antetokounmpo (drawn by L. James),101,111
523,4,0:20.0,,L. James makes free throw 1 of 2,101,112
524,4,0:20.0,P. Connaughton enters the game for G. Antetokounmpo,,101,112
525,4,0:20.0,M. Williams enters the game for K. Middleton,,101,112
526,4,0:20.0,,K. Caldwell-Pope enters the game for A. Davis,101,112
527,4,0:20.0,,L. James misses free throw 2 of 2,101,112
528,4,0:19.0,Defensive rebound by P. Connaughton,,101,112
529,4,0:19.0,Personal take foul by A. Caruso (drawn by P. Connaughton),,101,112
530,4,0:19.0,,K. Kuzma enters the game for L. James,101,112
531,4,0:19.0,P. Connaughton makes free throw 1 of 2,,102,112
532,4,0:19.0,R. Lopez enters the game for E. Bledsoe,,102,112
533,4,0:19.0,P. Connaughton makes free throw 2 of 2,,103,112
534,4,0:14.0,,Personal foul by D. DiVincenzo (drawn by A. Caruso),103,112
535,4,0:14.0,,A. Caruso misses free throw 1 of 2,103,112
536,4,0:14.0,,Offensive rebound by Team,103,112
537,4,0:14.0,,A. Caruso makes free throw 2 of 2,103,113
