,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
82,1,3:11.0,,Defensive rebound by H. Whiteside,17,27
83,1,3:03.0,,G. Trent misses 3-pt jump shot from 25 ft,17,27
84,1,3:01.0,Defensive rebound by C. Johnson,,17,27
85,1,2:52.0,M. Bridges misses 2-pt layup from 2 ft,,17,27
86,1,2:49.0,,Defensive rebound by N. Little,17,27
87,1,2:44.0,,G. Trent makes 2-pt layup from 2 ft (assist by N. Little),17,29
88,1,2:19.0,J. Carter misses 2-pt jump shot from 17 ft,,17,29
89,1,2:17.0,,Defensive rebound by G. Trent,17,29
90,1,2:08.0,,D. Lillard makes 3-pt jump shot from 26 ft,17,32
91,1,1:53.0,Shooting foul by N. Little (drawn by M. Bridges),,17,32
92,1,1:53.0,,Portland full timeout,17,32
93,1,1:53.0,A. Baynes enters the game for D. Ayton,,17,32
94,1,1:53.0,E. Okobo enters the game for D. Booker,,17,32
95,1,1:53.0,R. Rubio enters the game for J. Carter,,17,32
96,1,1:53.0,M. Bridges makes free throw 1 of 2,,18,32
97,1,1:53.0,M. Bridges makes free throw 2 of 2,,19,32
98,1,1:29.0,,Turnover by D. Lillard (bad pass; steal by M. Bridges),19,32
99,1,1:17.0,A. Baynes misses 2-pt layup from 1 ft,,19,32
100,1,1:15.0,,Defensive rebound by D. Lillard,19,32
101,1,1:05.0,,G. Trent makes 3-pt jump shot from 26 ft (assist by D. Lillard),19,35
102,1,0:51.0,M. Bridges misses 3-pt jump shot from 25 ft,,19,35
103,1,0:49.0,,Defensive rebound by H. Whiteside,19,35
104,1,0:32.0,,D. Lillard misses 3-pt jump shot from 25 ft,19,35
105,1,0:30.0,,Offensive rebound by Team,19,35
106,1,0:30.0,Loose ball foul by C. Johnson (drawn by G. Trent),,19,35
107,1,0:30.0,,A. Tolliver enters the game for H. Whiteside,19,35
108,1,0:22.0,,G. Trent makes 3-pt jump shot from 25 ft,19,38
109,1,0:04.0,R. Rubio misses 2-pt jump shot from 16 ft,,19,38
110,1,0:00.0,Offensive rebound by A. Baynes,,19,38
111,1,0:00.0,A. Baynes misses 2-pt layup from 1 ft,,19,38
112,1,0:00.0,,Defensive rebound by A. Tolliver,19,38
113,2,11:44.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by A. Baynes),,22,38
114,2,11:26.0,,Personal foul by R. Rubio (drawn by G. Trent),22,38
115,2,11:12.0,,C. McCollum misses 2-pt jump shot from 8 ft,22,38
116,2,11:11.0,,Offensive rebound by A. Tolliver,22,38
117,2,11:10.0,,A. Simons makes 3-pt jump shot from 25 ft (assist by A. Tolliver),22,41
118,2,10:55.0,K. Oubre misses 2-pt jump shot from 6 ft,,22,41
119,2,10:53.0,Offensive rebound by M. Bridges,,22,41
120,2,10:48.0,C. Johnson makes 3-pt jump shot from 28 ft (assist by K. Oubre),,25,41
121,2,10:20.0,,N. Little misses 2-pt jump shot from 4 ft,25,41
122,2,10:18.0,Defensive rebound by M. Bridges,,25,41
123,2,10:02.0,Turnover by C. Johnson (bad pass; steal by A. Tolliver),,25,41
124,2,9:57.0,,C. McCollum misses 3-pt jump shot from 24 ft,25,41
125,2,9:54.0,Defensive rebound by M. Bridges,,25,41
126,2,9:47.0,R. Rubio makes 2-pt layup from 1 ft,,27,41
127,2,9:47.0,,Portland full timeout,27,41
128,2,9:47.0,,C. Anthony enters the game for N. Little,27,41
129,2,9:32.0,,A. Tolliver misses 3-pt jump shot from 25 ft,27,41
130,2,9:29.0,Defensive rebound by K. Oubre,,27,41
131,2,9:23.0,K. Oubre misses 2-pt jump shot from 4 ft,,27,41
132,2,9:20.0,Offensive rebound by A. Baynes,,27,41
133,2,9:20.0,A. Baynes makes 2-pt layup from 1 ft,,29,41
134,2,8:53.0,,C. McCollum makes 2-pt jump shot from 4 ft (assist by A. Tolliver),29,43
135,2,8:34.0,M. Bridges makes 2-pt layup from 2 ft (assist by R. Rubio),,31,43
136,2,8:22.0,,C. McCollum makes 2-pt jump shot from 3 ft,31,45
137,2,8:07.0,M. Bridges misses 2-pt jump shot from 14 ft,,31,45
138,2,8:04.0,Offensive rebound by A. Baynes,,31,45
139,2,8:01.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by A. Baynes),,34,45
140,2,8:01.0,D. Booker enters the game for C. Johnson,,34,45
141,2,7:47.0,,A. Simons makes 3-pt jump shot from 25 ft (assist by A. Tolliver),34,48
142,2,7:32.0,Turnover by D. Booker (bad pass),,34,48
143,2,7:14.0,,C. Anthony misses 2-pt layup from 3 ft (block by M. Bridges),34,48
144,2,7:12.0,Defensive rebound by D. Booker,,34,48
145,2,7:11.0,R. Rubio makes 2-pt layup at rim (assist by D. Booker),,36,48
146,2,7:11.0,Shooting foul by A. Tolliver (drawn by R. Rubio),,36,48
147,2,7:11.0,D. Ayton enters the game for A. Baynes,,36,48
148,2,7:11.0,,H. Whiteside enters the game for A. Tolliver,36,48
149,2,7:11.0,R. Rubio makes free throw 1 of 1,,37,48
150,2,6:59.0,,A. Simons misses 3-pt jump shot from 25 ft,37,48
151,2,6:57.0,Defensive rebound by D. Ayton,,37,48
152,2,6:48.0,K. Oubre misses 2-pt jump shot from 7 ft,,37,48
153,2,6:47.0,Offensive rebound by Team,,37,48
154,2,6:47.0,,Loose ball foul by G. Trent (drawn by M. Bridges),37,48
155,2,6:40.0,Turnover by R. Rubio (bad pass; steal by C. McCollum),,37,48
156,2,6:38.0,,Personal foul by M. Bridges (drawn by C. McCollum),37,48
157,2,6:38.0,D. Šarić enters the game for M. Bridges,,37,48
158,2,6:30.0,,Offensive foul by H. Whiteside (drawn by R. Rubio),37,48
159,2,6:30.0,,Turnover by H. Whiteside (offensive foul),37,48
160,2,6:30.0,E. Okobo enters the game for R. Rubio,,37,48
161,2,6:22.0,D. Booker makes 2-pt jump shot from 7 ft (assist by E. Okobo),,39,48
162,2,6:10.0,,Shooting foul by D. Ayton (drawn by C. McCollum),39,48
163,2,6:10.0,,C. McCollum makes free throw 1 of 2,39,49
164,2,6:10.0,,K. Bazemore enters the game for A. Simons,39,49
165,2,6:10.0,,D. Lillard enters the game for G. Trent,39,49
166,2,6:10.0,,C. McCollum makes free throw 2 of 2,39,50
167,2,5:59.0,D. Booker misses 2-pt jump shot from 18 ft (block by H. Whiteside),,39,50
168,2,5:58.0,Offensive rebound by Team,,39,50
169,2,5:58.0,,G. Trent enters the game for C. McCollum,39,50
170,2,5:49.0,Turnover by D. Ayton (out of bounds lost ball),,39,50
171,2,5:33.0,,C. Anthony misses 2-pt jump shot from 17 ft,39,50
172,2,5:31.0,Defensive rebound by D. Ayton,,39,50
173,2,5:22.0,D. Ayton makes 2-pt jump shot from 18 ft (assist by E. Okobo),,41,50
174,2,4:56.0,,G. Trent makes 3-pt jump shot from 23 ft (assist by C. Anthony),41,53
175,2,4:47.0,D. Booker misses 2-pt layup from 2 ft,,41,53
176,2,4:46.0,,Defensive rebound by H. Whiteside,41,53
177,2,4:43.0,,G. Trent misses 3-pt jump shot from 24 ft,41,53
178,2,4:43.0,Defensive rebound by D. Booker,,41,53
179,2,4:34.0,D. Ayton misses 2-pt jump shot from 10 ft,,41,53
180,2,4:32.0,,Defensive rebound by H. Whiteside,41,53
181,2,4:25.0,Violation by Team (kicked ball),,41,53
182,2,4:25.0,C. Johnson enters the game for K. Oubre,,41,53
183,2,4:14.0,,Shooting foul by D. Ayton (drawn by H. Whiteside),41,53
184,2,4:14.0,Phoenix full timeout,,41,53
185,2,4:14.0,,H. Whiteside makes free throw 1 of 2,41,54
186,2,4:14.0,,H. Whiteside makes free throw 2 of 2,41,55
187,2,3:53.0,Personal foul by C. Anthony (drawn by D. Booker),,41,55
188,2,3:39.0,Turnover by D. Šarić (bad pass; steal by G. Trent),,41,55
189,2,3:37.0,,G. Trent misses 2-pt layup from 1 ft (block by E. Okobo),41,55
190,2,3:37.0,,Offensive rebound by Team,41,55
191,2,3:30.0,,Personal foul by D. Ayton (drawn by D. Lillard),41,55
192,2,3:30.0,,D. Lillard makes free throw 1 of 2,41,56
193,2,3:30.0,A. Baynes enters the game for D. Ayton,,41,56
194,2,3:30.0,M. Bridges enters the game for C. Johnson,,41,56
195,2,3:30.0,K. Oubre enters the game for E. Okobo,,41,56
196,2,3:30.0,R. Rubio enters the game for D. Šarić,,41,56
197,2,3:30.0,,C. McCollum enters the game for G. Trent,41,56
198,2,3:30.0,,D. Lillard misses free throw 2 of 2,41,56
199,2,3:28.0,Defensive rebound by R. Rubio,,41,56
200,2,3:12.0,M. Bridges misses 2-pt jump shot from 1 ft,,41,56
201,2,3:11.0,,Defensive rebound by H. Whiteside,41,56
202,2,3:02.0,,C. McCollum makes 2-pt jump shot from 16 ft,41,58
203,2,2:45.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by M. Bridges),,44,58
204,2,2:25.0,,C. McCollum misses 2-pt layup from 1 ft,44,58
205,2,2:25.0,Defensive rebound by Team,,44,58
206,2,2:15.0,R. Rubio misses 2-pt jump shot from 21 ft,,44,58
207,2,2:13.0,,Defensive rebound by K. Bazemore,44,58
208,2,2:03.0,,C. Anthony misses 2-pt layup from 3 ft,44,58
209,2,2:01.0,Defensive rebound by A. Baynes,,44,58
210,2,2:00.0,Technical foul by D. Lillard,,44,58
211,2,2:00.0,D. Booker makes technical free throw,,45,58
212,2,1:46.0,K. Oubre misses 3-pt jump shot from 25 ft,,45,58
213,2,1:44.0,,Defensive rebound by C. Anthony,45,58
214,2,1:37.0,,D. Lillard makes 2-pt layup from 1 ft,45,60
215,2,1:37.0,,Shooting foul by A. Baynes (drawn by D. Lillard),45,60
216,2,1:37.0,,D. Lillard makes free throw 1 of 1,45,61
217,2,1:21.0,K. Oubre misses 2-pt layup from 2 ft,,45,61
218,2,1:20.0,,Defensive rebound by H. Whiteside,45,61
219,2,1:15.0,,C. McCollum misses 3-pt jump shot from 24 ft,45,61
220,2,1:13.0,Defensive rebound by D. Booker,,45,61
221,2,1:03.0,Shooting foul by H. Whiteside (drawn by D. Booker),,45,61
222,2,1:03.0,D. Booker makes free throw 1 of 2,,46,61
223,2,1:03.0,D. Booker makes free throw 2 of 2,,47,61
224,2,0:52.0,,Shooting foul by R. Rubio (drawn by D. Lillard),47,61
225,2,0:52.0,,D. Lillard makes free throw 1 of 3,47,62
226,2,0:52.0,,D. Lillard makes free throw 2 of 3,47,63
227,2,0:52.0,,M. Brown enters the game for H. Whiteside,47,63
228,2,0:52.0,,D. Lillard makes free throw 3 of 3,47,64
229,2,0:38.0,M. Bridges makes 2-pt dunk from 1 ft (assist by R. Rubio),,49,64
230,2,0:29.0,,D. Lillard misses 3-pt jump shot from 29 ft,49,64
231,2,0:28.0,Defensive rebound by D. Booker,,49,64
232,2,0:08.0,A. Baynes makes 3-pt jump shot from 25 ft (assist by D. Booker),,52,64
233,2,0:04.0,,Turnover by M. Brown (bad pass; steal by K. Oubre),52,64
234,2,0:04.0,K. Oubre makes 3-pt jump shot from 25 ft,,55,64
235,2,0:00.0,,C. McCollum misses 2-pt jump shot from 18 ft,55,64
236,2,0:00.0,,Offensive rebound by Team,55,64
237,3,11:46.0,D. Booker makes 2-pt jump shot from 14 ft,,57,64
238,3,11:25.0,,C. Anthony misses 2-pt jump shot from 9 ft,57,64
239,3,11:24.0,Defensive rebound by K. Oubre,,57,64
240,3,11:12.0,R. Rubio misses 3-pt jump shot from 25 ft,,57,64
241,3,11:09.0,Offensive rebound by A. Baynes,,57,64
242,3,11:04.0,K. Oubre misses 2-pt jump shot from 4 ft,,57,64
243,3,11:02.0,Offensive rebound by D. Šarić,,57,64
244,3,10:59.0,K. Oubre misses 3-pt jump shot from 24 ft,,57,64
245,3,10:57.0,,Defensive rebound by K. Bazemore,57,64
246,3,10:46.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by C. McCollum),57,67
247,3,10:32.0,D. Booker makes 2-pt layup from 2 ft (assist by R. Rubio),,59,67
248,3,10:22.0,,C. McCollum misses 2-pt layup from 1 ft,59,67
249,3,10:21.0,Defensive rebound by A. Baynes,,59,67
250,3,10:13.0,D. Booker misses 2-pt jump shot from 23 ft,,59,67
251,3,10:12.0,,Defensive rebound by H. Whiteside,59,67
252,3,10:05.0,,C. McCollum makes 2-pt jump shot from 16 ft,59,69
253,3,9:46.0,D. Šarić makes 2-pt jump shot from 5 ft (assist by K. Oubre),,61,69
254,3,9:46.0,Shooting foul by C. Anthony (drawn by D. Šarić),,61,69
255,3,9:46.0,D. Šarić misses free throw 1 of 1,,61,69
256,3,9:44.0,,Defensive rebound by D. Lillard,61,69
257,3,9:40.0,,Personal foul by D. Booker (drawn by C. Anthony),61,69
258,3,9:35.0,,Shooting foul by A. Baynes (drawn by C. Anthony),61,69
259,3,9:35.0,,C. Anthony makes free throw 1 of 2,61,70
260,3,9:35.0,,C. Anthony makes free throw 2 of 2,61,71
261,3,9:22.0,A. Baynes makes 2-pt layup from 1 ft (assist by R. Rubio),,63,71
262,3,9:09.0,,Personal foul by R. Rubio (drawn by D. Lillard),63,71
263,3,9:03.0,,D. Lillard misses 3-pt jump shot from 25 ft,63,71
264,3,9:01.0,Defensive rebound by R. Rubio,,63,71
265,3,8:55.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by R. Rubio),,66,71
266,3,8:36.0,,C. McCollum misses 2-pt jump shot from 5 ft,66,71
267,3,8:36.0,,Offensive rebound by Team,66,71
268,3,8:36.0,Loose ball foul by D. Booker (drawn by H. Whiteside),,66,71
269,3,8:25.0,,C. Anthony misses 2-pt jump shot from 7 ft,66,71
270,3,8:24.0,Defensive rebound by R. Rubio,,66,71
271,3,8:19.0,R. Rubio misses 2-pt layup from 3 ft,,66,71
272,3,8:17.0,,Defensive rebound by H. Whiteside,66,71
273,3,8:12.0,,C. Anthony makes 2-pt layup from 1 ft (assist by H. Whiteside),66,73
274,3,7:58.0,A. Baynes makes 3-pt jump shot from 25 ft (assist by R. Rubio),,69,73
275,3,7:45.0,,K. Bazemore misses 3-pt jump shot from 25 ft,69,73
276,3,7:42.0,Defensive rebound by D. Šarić,,69,73
277,3,7:25.0,D. Šarić misses 2-pt layup from 2 ft,,69,73
278,3,7:24.0,,Defensive rebound by H. Whiteside,69,73
279,3,7:11.0,,H. Whiteside makes 2-pt hook shot from 2 ft (assist by D. Lillard),69,75
280,3,6:52.0,A. Baynes misses 3-pt jump shot from 24 ft,,69,75
281,3,6:50.0,,Defensive rebound by H. Whiteside,69,75
282,3,6:39.0,,H. Whiteside misses 2-pt jump shot from 11 ft,69,75
283,3,6:38.0,Defensive rebound by A. Baynes,,69,75
284,3,6:27.0,A. Baynes makes 2-pt dunk from 2 ft (assist by R. Rubio),,71,75
285,3,6:25.0,,Portland full timeout,71,75
286,3,6:25.0,D. Ayton enters the game for A. Baynes,,71,75
287,3,6:25.0,J. Carter enters the game for R. Rubio,,71,75
288,3,6:08.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by D. Lillard),71,77
289,3,5:42.0,D. Ayton misses 3-pt jump shot from 25 ft (block by H. Whiteside),,71,77
290,3,5:42.0,Offensive rebound by Team,,71,77
291,3,5:42.0,Turnover by Team (shot clock),,71,77
292,3,5:24.0,,C. McCollum makes 2-pt jump shot from 7 ft,71,79
293,3,5:06.0,D. Šarić misses 3-pt jump shot from 24 ft,,71,79
294,3,5:04.0,,Defensive rebound by K. Bazemore,71,79
295,3,4:56.0,,C. McCollum makes 2-pt jump shot from 6 ft,71,81
296,3,4:39.0,D. Booker misses 2-pt layup from 3 ft (block by H. Whiteside),,71,81
297,3,4:37.0,,Defensive rebound by C. Anthony,71,81
298,3,4:29.0,,Personal foul by D. Booker (drawn by D. Lillard),71,81
299,3,4:29.0,,D. Lillard misses free throw 1 of 2,71,81
300,3,4:29.0,,Offensive rebound by Team,71,81
301,3,4:29.0,M. Bridges enters the game for K. Oubre,,71,81
302,3,4:29.0,C. Johnson enters the game for D. Šarić,,71,81
303,3,4:29.0,,N. Little enters the game for C. Anthony,71,81
304,3,4:29.0,,G. Trent enters the game for K. Bazemore,71,81
305,3,4:29.0,,D. Lillard misses free throw 2 of 2,71,81
306,3,4:25.0,Defensive rebound by D. Ayton,,71,81
307,3,4:17.0,D. Booker misses 2-pt jump shot from 12 ft,,71,81
308,3,4:14.0,Offensive rebound by D. Ayton,,71,81
309,3,4:14.0,D. Ayton makes 2-pt layup at rim,,73,81
310,3,3:56.0,,D. Lillard misses 3-pt jump shot from 29 ft,73,81
311,3,3:53.0,Defensive rebound by J. Carter,,73,81
312,3,3:45.0,D. Ayton misses 2-pt jump shot from 15 ft,,73,81
313,3,3:43.0,,Defensive rebound by Team,73,81
314,3,3:28.0,,C. McCollum makes 2-pt jump shot from 1 ft (assist by D. Lillard),73,83
315,3,3:21.0,D. Booker makes 2-pt layup from 1 ft (assist by M. Bridges),,75,83
316,3,3:09.0,,C. McCollum misses 3-pt jump shot from 25 ft,75,83
317,3,3:05.0,Defensive rebound by D. Ayton,,75,83
318,3,2:55.0,Turnover by D. Ayton (traveling),,75,83
319,3,2:55.0,Phoenix full timeout,,75,83
320,3,2:55.0,,A. Simons enters the game for C. McCollum,75,83
321,3,2:36.0,,A. Simons makes 2-pt jump shot from 8 ft,75,85
322,3,2:17.0,Shooting foul by D. Lillard (drawn by D. Booker),,75,85
323,3,2:17.0,D. Booker makes free throw 1 of 2,,76,85
324,3,2:17.0,A. Baynes enters the game for D. Ayton,,76,85
325,3,2:17.0,K. Oubre enters the game for J. Carter,,76,85
326,3,2:17.0,R. Rubio enters the game for C. Johnson,,76,85
327,3,2:17.0,D. Booker makes free throw 2 of 2,,77,85
328,3,2:04.0,,H. Whiteside makes 2-pt jump shot from 8 ft (assist by D. Lillard),77,87
329,3,1:52.0,Shooting foul by G. Trent (drawn by D. Booker),,77,87
330,3,1:52.0,D. Booker makes free throw 1 of 2,,78,87
331,3,1:52.0,D. Booker makes free throw 2 of 2,,79,87
332,3,1:50.0,,Turnover by N. Little (bad pass; steal by R. Rubio),79,87
333,3,1:44.0,K. Oubre misses 3-pt jump shot from 25 ft,,79,87
334,3,1:41.0,,Defensive rebound by H. Whiteside,79,87
335,3,1:33.0,,D. Lillard makes 2-pt layup from 2 ft,79,89
336,3,1:14.0,D. Booker misses 2-pt jump shot from 11 ft,,79,89
337,3,1:13.0,,Defensive rebound by A. Simons,79,89
338,3,1:03.0,,Turnover by N. Little (bad pass; steal by K. Oubre),79,89
339,3,1:00.0,K. Oubre makes 2-pt dunk from 2 ft (assist by D. Booker),,81,89
340,3,0:47.0,,D. Lillard misses 2-pt layup from 2 ft,81,89
341,3,0:47.0,,Offensive rebound by Team,81,89
342,3,0:39.0,,G. Trent misses 2-pt jump shot from 15 ft,81,89
343,3,0:36.0,Defensive rebound by K. Oubre,,81,89
344,3,0:30.0,R. Rubio makes 2-pt jump shot from 6 ft,,83,89
345,3,0:10.0,,G. Trent misses 3-pt jump shot from 26 ft,83,89
346,3,0:09.0,Defensive rebound by Team,,83,89
347,3,0:09.0,C. Johnson enters the game for M. Bridges,,83,89
348,3,0:00.0,D. Booker misses 2-pt jump shot from 12 ft,,83,89
349,3,0:00.0,,Defensive rebound by D. Lillard,83,89
350,4,11:44.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by G. Trent),83,92
351,4,11:24.0,Shooting foul by A. Simons (drawn by R. Rubio),,83,92
352,4,11:24.0,R. Rubio makes free throw 1 of 2,,84,92
353,4,11:24.0,R. Rubio makes free throw 2 of 2,,85,92
354,4,11:00.0,,A. Simons makes 2-pt hook shot from 2 ft,85,94
355,4,10:55.0,M. Bridges makes 2-pt layup from 1 ft (assist by R. Rubio),,87,94
356,4,10:55.0,Shooting foul by C. McCollum (drawn by M. Bridges),,87,94
357,4,10:55.0,M. Bridges makes free throw 1 of 1,,88,94
358,4,10:31.0,,C. McCollum makes 2-pt layup from 1 ft,88,96
359,4,10:17.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by M. Bridges),,91,96
360,4,9:57.0,,Personal foul by A. Baynes (drawn by C. Anthony),91,96
361,4,9:54.0,,Offensive foul by A. Simons (drawn by R. Rubio),91,96
362,4,9:54.0,,Turnover by A. Simons (offensive foul),91,96
363,4,9:32.0,K. Oubre misses 2-pt layup from 2 ft,,91,96
364,4,9:32.0,Offensive rebound by Team,,91,96
365,4,9:28.0,A. Baynes misses 2-pt jump shot from 23 ft,,91,96
366,4,9:26.0,,Defensive rebound by C. McCollum,91,96
367,4,9:14.0,,C. Anthony misses 2-pt jump shot from 17 ft,91,96
368,4,9:12.0,Defensive rebound by K. Oubre,,91,96
369,4,9:05.0,R. Rubio makes 2-pt jump shot from 12 ft,,93,96
370,4,8:47.0,,C. McCollum makes 2-pt layup from 2 ft,93,98
371,4,8:29.0,M. Bridges makes 2-pt dunk from 1 ft (assist by R. Rubio),,95,98
372,4,8:04.0,,C. Anthony makes 2-pt jump shot from 20 ft (assist by G. Trent),95,100
373,4,7:57.0,Phoenix full timeout,,95,100
374,4,7:57.0,D. Ayton enters the game for A. Baynes,,95,100
375,4,7:57.0,D. Booker enters the game for C. Johnson,,95,100
376,4,7:57.0,,D. Lillard enters the game for A. Tolliver,95,100
377,4,7:57.0,,H. Whiteside enters the game for G. Trent,95,100
378,4,7:46.0,D. Ayton misses 2-pt layup at rim,,95,100
379,4,7:44.0,,Defensive rebound by D. Lillard,95,100
380,4,7:35.0,,A. Simons misses 3-pt jump shot from 26 ft,95,100
381,4,7:32.0,Defensive rebound by D. Ayton,,95,100
382,4,7:24.0,R. Rubio makes 2-pt jump shot from 18 ft,,97,100
383,4,7:05.0,,D. Lillard makes 2-pt jump shot from 21 ft (assist by C. McCollum),97,102
