,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
63,1,3:58.0,B. Biyombo makes 2-pt dunk from 2 ft (assist by T. Rozier),,20,22
64,1,3:45.0,,Shooting foul by B. Biyombo (drawn by J. Butler),20,22
65,1,3:45.0,,J. Butler makes free throw 1 of 2,20,23
66,1,3:45.0,D. Graham enters the game for T. Rozier,,20,23
67,1,3:45.0,,J. Butler makes free throw 2 of 2,20,24
68,1,3:33.0,Turnover by B. Biyombo (bad pass; steal by K. Olynyk),,20,24
69,1,3:29.0,,G. Dragić misses 2-pt layup from 3 ft,20,24
70,1,3:29.0,Defensive rebound by Team,,20,24
71,1,3:29.0,,Loose ball foul by B. Adebayo (drawn by B. Biyombo),20,24
72,1,3:29.0,,C. Silva enters the game for B. Adebayo,20,24
73,1,3:06.0,D. Graham misses 3-pt jump shot from 28 ft,,20,24
74,1,3:02.0,,Defensive rebound by K. Olynyk,20,24
75,1,2:51.0,,T. Herro makes 3-pt jump shot from 26 ft (assist by J. Butler),20,27
76,1,2:51.0,Charlotte full timeout,,20,27
77,1,2:51.0,,D. Robinson enters the game for J. Butler,20,27
78,1,2:36.0,M. Monk makes 2-pt layup from 1 ft,,22,27
79,1,2:18.0,,T. Herro makes 2-pt jump shot from 15 ft (assist by G. Dragić),22,29
80,1,2:07.0,B. Biyombo makes 2-pt layup from 3 ft (assist by D. Graham),,24,29
81,1,1:49.0,,Personal foul by M. Monk (drawn by T. Herro),24,29
82,1,1:38.0,,Shooting foul by M. Monk (drawn by T. Herro),24,29
83,1,1:38.0,,T. Herro makes free throw 1 of 2,24,30
84,1,1:38.0,,T. Herro makes free throw 2 of 2,24,31
85,1,1:16.0,N. Batum makes 3-pt jump shot from 26 ft (assist by D. Graham),,27,31
86,1,1:01.0,Violation by Team (kicked ball),,27,31
87,1,0:52.0,,Shooting foul by B. Biyombo (drawn by C. Silva),27,31
88,1,0:52.0,,C. Silva makes free throw 1 of 2,27,32
89,1,0:52.0,,C. Silva makes free throw 2 of 2,27,33
90,1,0:36.0,,Violation by Team (kicked ball),27,33
91,1,0:35.0,Shooting foul by T. Herro (drawn by M. Monk),,27,33
92,1,0:35.0,M. Monk makes free throw 1 of 2,,28,33
93,1,0:35.0,M. Monk makes free throw 2 of 2,,29,33
94,1,0:27.0,,D. Robinson makes 3-pt jump shot from 24 ft (assist by K. Olynyk),29,36
95,1,0:08.0,Personal foul by C. Silva (drawn by D. Graham),,29,36
96,1,0:08.0,D. Graham makes free throw 1 of 2,,30,36
97,1,0:08.0,D. Graham makes free throw 2 of 2,,31,36
98,1,0:00.0,,C. Silva misses 2-pt layup from 5 ft,31,36
99,1,0:00.0,,Offensive rebound by Team,31,36
100,2,11:36.0,,G. Dragić makes 2-pt layup from 2 ft,31,38
101,2,11:22.0,M. Monk misses 3-pt jump shot from 26 ft,,31,38
102,2,11:19.0,,Defensive rebound by B. Adebayo,31,38
103,2,11:13.0,,Turnover by G. Dragić (bad pass; steal by N. Batum),31,38
104,2,11:07.0,D. Graham misses 3-pt jump shot from 26 ft,,31,38
105,2,11:03.0,,Defensive rebound by K. Olynyk,31,38
106,2,10:57.0,,T. Herro misses 3-pt jump shot from 24 ft,31,38
107,2,10:55.0,Defensive rebound by B. Biyombo,,31,38
108,2,10:37.0,D. Graham misses 2-pt jump shot from 19 ft,,31,38
109,2,10:36.0,Offensive rebound by D. Graham,,31,38
110,2,10:29.0,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),,34,38
111,2,10:12.0,,G. Dragić misses 2-pt jump shot from 10 ft,34,38
112,2,10:08.0,,Offensive rebound by K. Olynyk,34,38
113,2,10:07.0,,T. Herro makes 3-pt jump shot from 27 ft (assist by G. Dragić),34,41
114,2,9:47.0,B. Biyombo makes 2-pt layup from 2 ft (assist by N. Batum),,36,41
115,2,9:28.0,,Personal foul by D. Graham (drawn by T. Herro),36,41
116,2,9:28.0,M. Bridges enters the game for N. Batum,,36,41
117,2,9:28.0,C. Zeller enters the game for B. Biyombo,,36,41
118,2,9:28.0,,K. Nunn enters the game for T. Herro,36,41
119,2,9:15.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by G. Dragić),36,44
120,2,8:59.0,Turnover by D. Graham (bad pass; steal by D. Robinson),,36,44
121,2,8:47.0,,B. Adebayo misses 2-pt jump shot from 8 ft,36,44
122,2,8:47.0,,Offensive rebound by K. Olynyk,36,44
123,2,8:46.0,,K. Olynyk misses 2-pt layup at rim,36,44
124,2,8:46.0,,Offensive rebound by B. Adebayo,36,44
125,2,8:46.0,,B. Adebayo misses 2-pt layup from 1 ft,36,44
126,2,8:45.0,Defensive rebound by M. Williams,,36,44
127,2,8:28.0,M. Monk makes 2-pt layup from 6 ft (assist by C. Zeller),,38,44
128,2,8:28.0,Shooting foul by D. Robinson (drawn by M. Monk),,38,44
129,2,8:28.0,T. Rozier enters the game for D. Graham,,38,44
130,2,8:28.0,P. Washington enters the game for M. Williams,,38,44
131,2,8:28.0,M. Monk makes free throw 1 of 1,,39,44
132,2,8:15.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by G. Dragić),39,47
133,2,7:59.0,M. Monk misses 3-pt jump shot from 28 ft,,39,47
134,2,7:55.0,,Defensive rebound by B. Adebayo,39,47
135,2,7:51.0,,G. Dragić misses 3-pt jump shot from 26 ft,39,47
136,2,7:47.0,Defensive rebound by M. Monk,,39,47
137,2,7:44.0,M. Monk misses 2-pt jump shot from 10 ft,,39,47
138,2,7:43.0,,Defensive rebound by K. Olynyk,39,47
139,2,7:31.0,,D. Robinson misses 3-pt jump shot from 26 ft,39,47
140,2,7:28.0,Defensive rebound by M. Monk,,39,47
141,2,7:16.0,C. Zeller makes 2-pt jump shot from 9 ft (assist by M. Monk),,41,47
142,2,7:16.0,,Miami full timeout,41,47
143,2,7:16.0,N. Batum enters the game for M. Monk,,41,47
144,2,7:16.0,,J. Butler enters the game for D. Robinson,41,47
145,2,6:52.0,,B. Adebayo misses 2-pt jump shot from 12 ft,41,47
146,2,6:49.0,,Offensive rebound by J. Butler,41,47
147,2,6:46.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by J. Butler),41,50
148,2,6:36.0,Turnover by T. Rozier (bad pass; steal by J. Butler),,41,50
149,2,6:34.0,,J. Butler makes 2-pt layup from 3 ft,41,52
150,2,6:34.0,,Shooting foul by C. Zeller (drawn by J. Butler),41,52
151,2,6:34.0,,T. Herro enters the game for G. Dragić,41,52
152,2,6:34.0,,J. Butler makes free throw 1 of 1,41,53
153,2,6:34.0,,C. Silva enters the game for B. Adebayo,41,53
154,2,6:14.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Bridges),,44,53
155,2,6:00.0,,K. Nunn makes 3-pt jump shot from 25 ft,44,56
156,2,5:57.0,,Flagrant foul type 1 by N. Batum (drawn by K. Olynyk),44,56
157,2,5:57.0,Turnover by N. Batum (turnover),,44,56
158,2,5:57.0,Instant Replay (Request: Ruling Stands),,44,56
159,2,5:57.0,D. Graham enters the game for P. Washington,,44,56
160,2,5:57.0,,K. Olynyk makes flagrant free throw 1 of 1,44,57
161,2,5:43.0,,T. Herro makes 2-pt jump shot from 21 ft,44,59
162,2,5:23.0,Turnover by N. Batum (traveling),,44,59
163,2,4:57.0,,J. Butler misses 3-pt jump shot from 24 ft,44,59
164,2,4:52.0,Defensive rebound by T. Rozier,,44,59
165,2,4:48.0,C. Zeller makes 2-pt dunk from 2 ft (assist by N. Batum),,46,59
166,2,4:29.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by K. Nunn),46,62
167,2,4:22.0,Personal foul by K. Nunn (drawn by D. Graham),,46,62
168,2,4:14.0,D. Graham misses 3-pt jump shot from 26 ft,,46,62
169,2,4:11.0,,Defensive rebound by C. Silva,46,62
170,2,4:00.0,,C. Silva makes 2-pt layup from 4 ft (assist by J. Butler),46,64
171,2,3:52.0,C. Zeller makes 2-pt layup from 2 ft,,48,64
172,2,3:52.0,Shooting foul by C. Silva (drawn by C. Zeller),,48,64
173,2,3:52.0,C. Zeller misses free throw 1 of 1,,48,64
174,2,3:47.0,,Defensive rebound by C. Silva,48,64
175,2,3:33.0,,Offensive foul by C. Silva (drawn by N. Batum),48,64
176,2,3:33.0,,Turnover by C. Silva (offensive foul),48,64
177,2,3:33.0,,B. Adebayo enters the game for C. Silva,48,64
178,2,3:20.0,D. Graham makes 2-pt layup from 2 ft,,50,64
179,2,3:20.0,Shooting foul by K. Nunn (drawn by D. Graham),,50,64
180,2,3:20.0,D. Graham makes free throw 1 of 1,,51,64
181,2,3:04.0,,K. Nunn misses 3-pt jump shot from 26 ft,51,64
182,2,2:59.0,Defensive rebound by N. Batum,,51,64
183,2,2:51.0,T. Rozier misses 2-pt layup from 2 ft,,51,64
184,2,2:50.0,,Defensive rebound by K. Olynyk,51,64
185,2,2:50.0,,Personal foul by D. Graham (drawn by K. Nunn),51,64
186,2,2:50.0,Charlotte full timeout,,51,64
187,2,2:50.0,B. Biyombo enters the game for C. Zeller,,51,64
188,2,2:50.0,,G. Dragić enters the game for K. Nunn,51,64
189,2,2:36.0,,B. Adebayo misses 2-pt jump shot from 12 ft,51,64
190,2,2:31.0,Defensive rebound by T. Rozier,,51,64
191,2,2:16.0,T. Rozier misses 2-pt layup from 4 ft,,51,64
192,2,2:13.0,,Defensive rebound by B. Adebayo,51,64
193,2,2:09.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by B. Adebayo),51,67
194,2,1:49.0,N. Batum misses 3-pt jump shot from 25 ft,,51,67
195,2,1:46.0,,Defensive rebound by T. Herro,51,67
196,2,1:40.0,,T. Herro misses 2-pt jump shot from 10 ft,51,67
197,2,1:36.0,Defensive rebound by B. Biyombo,,51,67
198,2,1:31.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by D. Graham),,54,67
199,2,1:31.0,Shooting foul by T. Herro (drawn by T. Rozier),,54,67
200,2,1:31.0,T. Rozier makes free throw 1 of 1,,55,67
201,2,1:14.0,,B. Adebayo misses 2-pt layup from 5 ft,55,67
202,2,1:11.0,Defensive rebound by D. Graham,,55,67
203,2,1:08.0,Shooting foul by B. Adebayo (drawn by D. Graham),,55,67
204,2,1:08.0,D. Graham makes free throw 1 of 2,,56,67
205,2,1:08.0,D. Graham misses free throw 2 of 2,,56,67
206,2,1:04.0,,Defensive rebound by K. Olynyk,56,67
207,2,0:58.0,,Personal foul by N. Batum (drawn by J. Butler),56,67
208,2,0:58.0,,J. Butler makes free throw 1 of 2,56,68
209,2,0:58.0,,J. Butler makes free throw 2 of 2,56,69
210,2,0:44.0,N. Batum misses 3-pt jump shot from 23 ft,,56,69
211,2,0:40.0,,Defensive rebound by G. Dragić,56,69
212,2,0:31.0,,T. Herro misses 3-pt jump shot from 23 ft,56,69
213,2,0:26.0,Defensive rebound by N. Batum,,56,69
214,2,0:09.0,M. Bridges makes 2-pt hook shot from 6 ft,,58,69
215,2,0:04.0,,Turnover by K. Olynyk (out of bounds lost ball),58,69
216,2,0:04.0,M. Williams enters the game for B. Biyombo,,58,69
217,2,0:04.0,,M. Leonard enters the game for B. Adebayo,58,69
218,2,0:02.0,Violation by Team (kicked ball),,58,69
219,2,0:02.0,,Miami full timeout,58,69
220,2,0:02.0,B. Biyombo enters the game for D. Graham,,58,69
221,2,0:02.0,C. Martin enters the game for M. Williams,,58,69
222,2,0:02.0,,K. Nunn enters the game for M. Leonard,58,69
223,2,0:02.0,,D. Robinson enters the game for K. Olynyk,58,69
224,2,0:02.0,,Violation by Team (delay of game),58,69
225,2,0:00.0,,J. Butler misses 2-pt jump shot from 20 ft,58,69
226,2,0:00.0,,Offensive rebound by Team,58,69
227,3,11:43.0,,K. Nunn makes 3-pt jump shot from 24 ft (assist by J. Butler),58,72
228,3,11:26.0,Turnover by D. Graham (lost ball; steal by K. Nunn),,58,72
229,3,11:10.0,,D. Robinson misses 3-pt jump shot from 28 ft,58,72
230,3,11:10.0,Defensive rebound by M. Bridges,,58,72
231,3,10:55.0,P. Washington misses 2-pt hook shot from 5 ft,,58,72
232,3,10:51.0,,Defensive rebound by K. Nunn,58,72
233,3,10:35.0,,K. Nunn makes 2-pt jump shot from 11 ft,58,74
234,3,10:11.0,T. Rozier misses 2-pt jump shot from 22 ft,,58,74
235,3,10:09.0,,Defensive rebound by M. Leonard,58,74
236,3,10:02.0,,Turnover by B. Adebayo (bad pass; steal by M. Bridges),58,74
237,3,9:58.0,P. Washington makes 2-pt layup from 2 ft (assist by M. Bridges),,60,74
238,3,9:37.0,,Turnover by B. Adebayo (traveling),60,74
239,3,9:18.0,M. Bridges makes 2-pt layup from 2 ft (assist by D. Graham),,62,74
240,3,9:03.0,Violation by Team (kicked ball),,62,74
241,3,8:59.0,,M. Leonard makes 2-pt dunk from 4 ft (assist by J. Butler),62,76
242,3,8:59.0,,Shooting foul by M. Bridges (drawn by M. Leonard),62,76
243,3,8:59.0,,M. Leonard misses free throw 1 of 1,62,76
244,3,8:57.0,Defensive rebound by C. Zeller,,62,76
245,3,8:41.0,Shooting foul by K. Nunn (drawn by D. Graham),,62,76
246,3,8:41.0,D. Graham makes free throw 1 of 3,,63,76
247,3,8:41.0,D. Graham makes free throw 2 of 3,,64,76
248,3,8:41.0,D. Graham misses free throw 3 of 3,,64,76
249,3,8:37.0,,Defensive rebound by M. Leonard,64,76
250,3,8:31.0,,Shooting foul by M. Bridges (drawn by J. Butler),64,76
251,3,8:31.0,,J. Butler makes free throw 1 of 2,64,77
252,3,8:31.0,,J. Butler makes free throw 2 of 2,64,78
253,3,8:18.0,C. Zeller misses 3-pt jump shot from 25 ft,,64,78
254,3,8:17.0,,Defensive rebound by Team,64,78
255,3,7:59.0,,B. Adebayo makes 2-pt dunk from 4 ft (assist by K. Nunn),64,80
256,3,7:59.0,Charlotte full timeout,,64,80
257,3,7:42.0,Shooting foul by D. Robinson (drawn by M. Bridges),,64,80
258,3,7:42.0,M. Bridges makes free throw 1 of 2,,65,80
259,3,7:42.0,B. Biyombo enters the game for P. Washington,,65,80
260,3,7:42.0,M. Williams enters the game for C. Zeller,,65,80
261,3,7:42.0,M. Bridges makes free throw 2 of 2,,66,80
262,3,7:18.0,,J. Butler misses 2-pt layup from 5 ft,66,80
263,3,7:18.0,Defensive rebound by T. Rozier,,66,80
264,3,7:08.0,Turnover by T. Rozier (bad pass; steal by D. Robinson),,66,80
265,3,7:07.0,,Personal foul by D. Graham (drawn by J. Butler),66,80
266,3,7:00.0,,Personal foul by M. Bridges (drawn by J. Butler),66,80
267,3,6:47.0,,M. Leonard makes 2-pt dunk from 2 ft (assist by D. Robinson),66,82
268,3,6:34.0,T. Rozier misses 2-pt layup from 4 ft,,66,82
269,3,6:32.0,,Defensive rebound by J. Butler,66,82
270,3,6:28.0,,B. Adebayo makes 2-pt dunk from 3 ft (assist by D. Robinson),66,84
271,3,6:28.0,,Shooting foul by B. Biyombo (drawn by B. Adebayo),66,84
272,3,6:28.0,Charlotte full timeout,,66,84
273,3,6:28.0,N. Batum enters the game for M. Bridges,,66,84
274,3,6:28.0,C. Martin enters the game for T. Rozier,,66,84
275,3,6:28.0,,B. Adebayo makes free throw 1 of 1,66,85
276,3,6:21.0,Personal foul by D. Robinson (drawn by C. Martin),,66,85
277,3,6:21.0,,G. Dragić enters the game for D. Robinson,66,85
278,3,6:10.0,Shooting foul by M. Leonard (drawn by B. Biyombo),,66,85
279,3,6:10.0,B. Biyombo makes free throw 1 of 2,,67,85
280,3,6:10.0,B. Biyombo makes free throw 2 of 2,,68,85
281,3,5:45.0,,J. Butler misses 3-pt jump shot from 25 ft,68,85
282,3,5:42.0,Defensive rebound by B. Biyombo,,68,85
283,3,5:38.0,N. Batum misses 3-pt jump shot from 23 ft,,68,85
284,3,5:35.0,,Defensive rebound by B. Adebayo,68,85
285,3,5:31.0,,Personal foul by C. Martin (drawn by J. Butler),68,85
286,3,5:31.0,,J. Butler makes free throw 1 of 2,68,86
287,3,5:31.0,,J. Butler makes free throw 2 of 2,68,87
288,3,5:09.0,B. Biyombo misses 2-pt dunk from 2 ft (block by J. Butler),,68,87
289,3,5:06.0,,Defensive rebound by B. Adebayo,68,87
290,3,4:52.0,,Turnover by B. Adebayo (bad pass),68,87
291,3,4:42.0,Personal foul by M. Leonard (drawn by D. Graham),,68,87
292,3,4:42.0,D. Graham makes free throw 1 of 2,,69,87
293,3,4:42.0,D. Graham makes free throw 2 of 2,,70,87
294,3,4:40.0,,Personal foul by N. Batum (drawn by G. Dragić),70,87
295,3,4:40.0,,G. Dragić misses free throw 1 of 2,70,87
296,3,4:40.0,,Offensive rebound by Team,70,87
297,3,4:40.0,,T. Herro enters the game for K. Nunn,70,87
298,3,4:40.0,,G. Dragić makes free throw 2 of 2,70,88
299,3,4:33.0,,Violation by Team (kicked ball),70,88
300,3,4:33.0,,C. Silva enters the game for B. Adebayo,70,88
301,3,4:22.0,Turnover by C. Martin (lost ball; steal by G. Dragić),,70,88
302,3,4:19.0,,Turnover by G. Dragić (bad pass; steal by C. Martin),70,88
303,3,4:11.0,N. Batum misses 3-pt jump shot from 26 ft,,70,88
304,3,4:11.0,Offensive rebound by C. Martin,,70,88
305,3,4:00.0,C. Martin makes 2-pt layup at rim,,72,88
306,3,3:56.0,,Turnover by J. Butler (bad pass; steal by N. Batum),72,88
307,3,3:53.0,D. Graham makes 2-pt layup from 3 ft (assist by N. Batum),,74,88
308,3,3:53.0,,Miami full timeout,74,88
309,3,3:53.0,D. Bacon enters the game for N. Batum,,74,88
310,3,3:53.0,M. Monk enters the game for C. Martin,,74,88
311,3,3:53.0,,K. Olynyk enters the game for M. Leonard,74,88
312,3,3:38.0,,J. Butler makes 2-pt layup from 3 ft (assist by G. Dragić),74,90
313,3,3:23.0,M. Williams misses 3-pt jump shot from 26 ft,,74,90
314,3,3:17.0,,Defensive rebound by C. Silva,74,90
315,3,3:13.0,,C. Silva makes 2-pt layup from 2 ft (assist by G. Dragić),74,92
316,3,2:59.0,D. Bacon misses 2-pt jump shot from 14 ft,,74,92
317,3,2:59.0,,Defensive rebound by Team,74,92
318,3,2:44.0,,T. Herro misses 2-pt jump shot from 16 ft,74,92
319,3,2:44.0,,Offensive rebound by Team,74,92
320,3,2:32.0,,T. Herro makes 2-pt jump shot from 16 ft (assist by G. Dragić),74,94
321,3,2:22.0,D. Graham misses 2-pt jump shot from 19 ft,,74,94
322,3,2:18.0,,Defensive rebound by C. Silva,74,94
323,3,2:04.0,,G. Dragić misses 3-pt jump shot from 26 ft,74,94
324,3,2:01.0,,Offensive rebound by K. Olynyk,74,94
325,3,2:00.0,,K. Olynyk makes 2-pt layup from 2 ft,74,96
326,3,1:55.0,B. Biyombo makes 2-pt dunk from 4 ft (assist by D. Graham),,76,96
327,3,1:39.0,,Personal foul by M. Monk (drawn by G. Dragić),76,96
328,3,1:39.0,,G. Dragić makes free throw 1 of 2,76,97
329,3,1:39.0,T. Rozier enters the game for D. Graham,,76,97
330,3,1:39.0,,K. Nunn enters the game for J. Butler,76,97
331,3,1:39.0,,G. Dragić misses free throw 2 of 2,76,97
332,3,1:37.0,,Offensive rebound by C. Silva,76,97
333,3,1:35.0,,T. Herro misses 3-pt jump shot from 27 ft,76,97
334,3,1:31.0,Defensive rebound by T. Rozier,,76,97
335,3,1:13.0,M. Monk makes 3-pt jump shot from 27 ft (assist by T. Rozier),,79,97
336,3,0:56.0,,K. Olynyk misses 3-pt jump shot from 24 ft,79,97
337,3,0:53.0,Defensive rebound by D. Bacon,,79,97
338,3,0:45.0,M. Monk misses 3-pt jump shot from 26 ft,,79,97
339,3,0:43.0,,Defensive rebound by K. Olynyk,79,97
340,3,0:28.0,,Personal foul by M. Williams (drawn by C. Silva),79,97
341,3,0:28.0,,C. Silva misses free throw 1 of 2,79,97
342,3,0:28.0,,Offensive rebound by Team,79,97
343,3,0:28.0,D. Graham enters the game for B. Biyombo,,79,97
344,3,0:28.0,,C. Silva makes free throw 2 of 2,79,98
345,3,0:06.0,T. Rozier misses 3-pt jump shot from 27 ft,,79,98
346,3,0:02.0,Offensive rebound by M. Williams,,79,98
347,3,0:02.0,M. Monk makes 3-pt jump shot from 25 ft (assist by M. Williams),,82,98
348,3,0:00.0,Instant Replay (Request: Stands),,82,98
349,4,11:49.0,T. Rozier misses 3-pt jump shot from 25 ft,,82,98
350,4,11:44.0,,Defensive rebound by T. Herro,82,98
351,4,11:34.0,,Turnover by G. Dragić (bad pass),82,98
352,4,11:27.0,M. Monk misses 3-pt jump shot from 26 ft,,82,98
353,4,11:26.0,Offensive rebound by Team,,82,98
354,4,11:26.0,,Loose ball foul by C. Silva (drawn by B. Biyombo),82,98
355,4,11:20.0,Shooting foul by C. Silva (drawn by B. Biyombo),,82,98
356,4,11:20.0,B. Biyombo makes free throw 1 of 2,,83,98
357,4,11:20.0,M. Bridges enters the game for M. Williams,,83,98
358,4,11:20.0,,B. Adebayo enters the game for C. Silva,83,98
359,4,11:20.0,B. Biyombo misses free throw 2 of 2,,83,98
360,4,11:20.0,,Defensive rebound by G. Dragić,83,98
361,4,11:03.0,,T. Herro makes 2-pt jump shot from 18 ft (assist by B. Adebayo),83,100
362,4,10:45.0,D. Bacon misses 2-pt jump shot from 7 ft,,83,100
363,4,10:41.0,,Defensive rebound by K. Olynyk,83,100
364,4,10:33.0,,T. Herro misses 3-pt jump shot from 25 ft,83,100
365,4,10:30.0,Defensive rebound by T. Rozier,,83,100
366,4,10:18.0,B. Biyombo misses 2-pt hook shot from 6 ft,,83,100
367,4,10:15.0,,Defensive rebound by K. Olynyk,83,100
368,4,10:01.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by K. Nunn),83,102
369,4,9:45.0,M. Monk misses 2-pt jump shot from 7 ft,,83,102
370,4,9:44.0,Offensive rebound by B. Biyombo,,83,102
371,4,9:40.0,B. Biyombo misses 2-pt hook shot from 6 ft (block by B. Adebayo),,83,102
372,4,9:40.0,Offensive rebound by B. Biyombo,,83,102
373,4,9:40.0,T. Rozier makes 2-pt dunk from 3 ft (assist by B. Biyombo),,85,102
374,4,9:25.0,,Turnover by K. Olynyk (bad pass; steal by D. Bacon),85,102
375,4,9:01.0,M. Monk misses 3-pt jump shot from 26 ft,,85,102
376,4,9:00.0,,Defensive rebound by K. Olynyk,85,102
377,4,8:47.0,,Miami full timeout,85,102
378,4,8:47.0,P. Washington enters the game for B. Biyombo,,85,102
379,4,8:47.0,,D. Robinson enters the game for T. Herro,85,102
380,4,8:38.0,,Turnover by G. Dragić (bad pass; steal by D. Bacon),85,102
381,4,8:36.0,T. Rozier makes 2-pt layup from 2 ft,,87,102
382,4,8:36.0,,Violation by Team (def goaltending),87,102
383,4,8:36.0,Shooting foul by D. Robinson (drawn by T. Rozier),,87,102
384,4,8:36.0,,T. Herro enters the game for D. Robinson,87,102
385,4,8:36.0,T. Rozier makes free throw 1 of 1,,88,102
