,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
115,2,11:52.0,C. Paul makes 2-pt jump shot from 9 ft,,30,22
116,2,11:37.0,,Shooting foul by H. Diallo (drawn by J. Culver),30,22
117,2,11:37.0,,J. Culver misses free throw 1 of 2,30,22
118,2,11:37.0,,Offensive rebound by Team,30,22
119,2,11:37.0,,J. Culver misses free throw 2 of 2,30,22
120,2,11:34.0,Defensive rebound by D. Burton,,30,22
121,2,11:23.0,H. Diallo makes 2-pt layup from 1 ft (assist by C. Paul),,32,22
122,2,11:07.0,,J. Culver misses 3-pt jump shot from 26 ft,32,22
123,2,11:05.0,Defensive rebound by D. Schröder,,32,22
124,2,10:58.0,Turnover by D. Schröder (bad pass; steal by K. Towns),,32,22
125,2,10:55.0,,Turnover by J. Culver (out of bounds lost ball),32,22
126,2,10:49.0,D. Burton misses 2-pt layup from 1 ft (block by K. Towns),,32,22
127,2,10:45.0,,Defensive rebound by J. McLaughlin,32,22
128,2,10:33.0,,K. Bates-Diop misses 3-pt jump shot from 23 ft,32,22
129,2,10:31.0,Defensive rebound by H. Diallo,,32,22
130,2,10:22.0,C. Paul misses 2-pt jump shot from 12 ft,,32,22
131,2,10:20.0,,Defensive rebound by J. Culver,32,22
132,2,10:11.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by J. Culver),32,24
133,2,9:45.0,D. Burton makes 3-pt jump shot from 26 ft (assist by C. Paul),,35,24
134,2,9:28.0,,K. Towns misses 2-pt layup from 3 ft (block by S. Adams),35,24
135,2,9:27.0,,Offensive rebound by K. Towns,35,24
136,2,9:25.0,,Turnover by K. Towns (out of bounds lost ball),35,24
137,2,9:25.0,M. Muscala enters the game for S. Adams,,35,24
138,2,9:14.0,D. Schröder makes 2-pt layup from 2 ft,,37,24
139,2,9:00.0,,R. Covington makes 2-pt jump shot from 4 ft (assist by K. Bates-Diop),37,26
140,2,8:49.0,C. Paul misses 2-pt jump shot from 15 ft,,37,26
141,2,8:45.0,,Defensive rebound by R. Covington,37,26
142,2,8:31.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by K. Towns),37,28
143,2,8:14.0,D. Schröder misses 2-pt jump shot from 17 ft,,37,28
144,2,8:12.0,,Defensive rebound by K. Towns,37,28
145,2,8:01.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Culver),37,30
146,2,8:01.0,Oklahoma City full timeout,,37,30
147,2,8:01.0,,S. Napier enters the game for J. McLaughlin,37,30
148,2,7:50.0,Turnover by C. Paul (bad pass; steal by K. Towns),,37,30
149,2,7:39.0,,J. Culver misses 2-pt dunk from 2 ft (block by D. Burton),37,30
150,2,7:36.0,Defensive rebound by D. Schröder,,37,30
151,2,7:33.0,H. Diallo makes 2-pt layup from 2 ft (assist by D. Schröder),,39,30
152,2,7:10.0,,S. Napier makes 2-pt jump shot from 20 ft,39,32
153,2,6:44.0,D. Schröder misses 3-pt jump shot from 25 ft,,39,32
154,2,6:42.0,,Defensive rebound by K. Bates-Diop,39,32
155,2,6:35.0,,K. Towns makes 2-pt jump shot from 2 ft (assist by S. Napier),39,34
156,2,6:35.0,,Shooting foul by M. Muscala (drawn by K. Towns),39,34
157,2,6:35.0,S. Gilgeous-Alexander enters the game for C. Paul,,39,34
158,2,6:35.0,,K. Towns misses free throw 1 of 1,39,34
159,2,6:33.0,Defensive rebound by D. Burton,,39,34
160,2,6:22.0,D. Schröder misses 2-pt layup from 1 ft,,39,34
161,2,6:18.0,,Defensive rebound by K. Towns,39,34
162,2,6:06.0,,R. Covington makes 2-pt layup from 1 ft (assist by K. Bates-Diop),39,36
163,2,5:57.0,D. Burton makes 2-pt layup from 1 ft (assist by D. Schröder),,41,36
164,2,5:42.0,,K. Bates-Diop makes 2-pt layup from 3 ft (assist by K. Towns),41,38
165,2,5:20.0,D. Schröder misses 2-pt layup from 1 ft (block by K. Towns),,41,38
166,2,5:18.0,Offensive rebound by Team,,41,38
167,2,5:18.0,L. Dort enters the game for D. Schröder,,41,38
168,2,5:18.0,,G. Dieng enters the game for K. Bates-Diop,41,38
169,2,5:18.0,,A. Wiggins enters the game for K. Towns,41,38
170,2,5:17.0,D. Burton misses 3-pt jump shot from 34 ft,,41,38
171,2,5:16.0,Offensive rebound by Team,,41,38
172,2,5:16.0,Turnover by Team (shot clock),,41,38
173,2,5:02.0,,S. Napier misses 2-pt jump shot from 7 ft,41,38
174,2,4:59.0,Defensive rebound by M. Muscala,,41,38
175,2,4:43.0,H. Diallo makes 2-pt jump shot from 21 ft (assist by M. Muscala),,43,38
176,2,4:42.0,,Minnesota full timeout,43,38
177,2,4:42.0,D. Bazley enters the game for D. Burton,,43,38
178,2,4:42.0,,J. Okogie enters the game for J. Culver,43,38
179,2,4:34.0,,A. Wiggins misses 2-pt jump shot from 5 ft (block by H. Diallo),43,38
180,2,4:34.0,,Offensive rebound by Team,43,38
181,2,4:32.0,,Shooting foul by M. Muscala (drawn by A. Wiggins),43,38
182,2,4:32.0,,A. Wiggins misses free throw 1 of 2,43,38
183,2,4:32.0,,Offensive rebound by Team,43,38
184,2,4:32.0,,A. Wiggins misses free throw 2 of 2,43,38
185,2,4:29.0,Defensive rebound by D. Bazley,,43,38
186,2,4:08.0,Turnover by Team (shot clock),,43,38
187,2,3:51.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. Okogie),43,41
188,2,3:41.0,M. Muscala misses 3-pt jump shot from 27 ft,,43,41
189,2,3:38.0,,Defensive rebound by S. Napier,43,41
190,2,3:35.0,,Turnover by S. Napier (bad pass; steal by M. Muscala),43,41
191,2,3:28.0,D. Bazley makes 2-pt dunk from 1 ft (assist by L. Dort),,45,41
192,2,3:18.0,,J. Okogie misses 3-pt jump shot from 25 ft,45,41
193,2,3:15.0,Defensive rebound by S. Gilgeous-Alexander,,45,41
194,2,3:10.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,,45,41
195,2,3:08.0,,Defensive rebound by G. Dieng,45,41
196,2,3:01.0,,G. Dieng misses 3-pt jump shot from 26 ft,45,41
197,2,2:57.0,Defensive rebound by D. Bazley,,45,41
198,2,2:54.0,Oklahoma City full timeout,,45,41
199,2,2:54.0,S. Adams enters the game for H. Diallo,,45,41
200,2,2:54.0,D. Schröder enters the game for M. Muscala,,45,41
201,2,2:54.0,,K. Towns enters the game for G. Dieng,45,41
202,2,2:42.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by R. Covington),,45,41
203,2,2:39.0,,S. Napier makes 2-pt layup from 1 ft (assist by R. Covington),45,43
204,2,2:29.0,Personal foul by S. Napier (drawn by S. Adams),,45,43
205,2,2:29.0,C. Paul enters the game for D. Bazley,,45,43
206,2,2:25.0,Personal foul by R. Covington (drawn by S. Gilgeous-Alexander),,45,43
207,2,2:20.0,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,,45,43
208,2,2:16.0,,Defensive rebound by A. Wiggins,45,43
209,2,2:12.0,,Personal foul by L. Dort (drawn by A. Wiggins),45,43
210,2,2:04.0,,J. Okogie misses 2-pt layup from 4 ft,45,43
211,2,2:02.0,,Offensive rebound by S. Napier,45,43
212,2,1:57.0,,Turnover by S. Napier (bad pass; steal by C. Paul),45,43
213,2,1:46.0,S. Gilgeous-Alexander misses 2-pt jump shot from 6 ft,,45,43
214,2,1:43.0,,Defensive rebound by S. Napier,45,43
215,2,1:36.0,,A. Wiggins misses 3-pt jump shot from 25 ft,45,43
216,2,1:32.0,,Offensive rebound by J. Okogie,45,43
217,2,1:31.0,,J. Okogie misses 2-pt layup from 1 ft (block by S. Adams),45,43
218,2,1:31.0,Defensive rebound by C. Paul,,45,43
219,2,1:29.0,Personal foul by S. Napier (drawn by L. Dort),,45,43
220,2,1:29.0,,Technical foul by B. Donovan,45,43
221,2,1:29.0,,K. Towns makes technical free throw,45,44
222,2,1:29.0,,J. McLaughlin enters the game for S. Napier,45,44
223,2,1:13.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),,48,44
224,2,0:52.0,,A. Wiggins makes 2-pt hook shot from 7 ft,48,46
225,2,0:38.0,Shooting foul by A. Wiggins (drawn by L. Dort),,48,46
226,2,0:38.0,L. Dort makes free throw 1 of 2,,49,46
227,2,0:38.0,L. Dort makes free throw 2 of 2,,50,46
228,2,0:32.0,,J. McLaughlin makes 2-pt layup from 2 ft,50,48
229,2,0:25.0,C. Paul makes 2-pt jump shot from 16 ft,,52,48
230,2,0:04.0,,K. Towns misses 2-pt layup from 1 ft,52,48
231,2,0:01.0,,Offensive rebound by K. Towns,52,48
232,2,0:00.0,,K. Towns misses 2-pt layup from 1 ft,52,48
233,2,0:00.0,Defensive rebound by Team,,52,48
234,3,11:39.0,C. Paul makes 2-pt jump shot from 7 ft,,54,48
235,3,11:39.0,Shooting foul by J. Culver (drawn by C. Paul),,54,48
236,3,11:39.0,C. Paul makes free throw 1 of 1,,55,48
237,3,11:18.0,,K. Towns misses 3-pt jump shot from 26 ft,55,48
238,3,11:15.0,Defensive rebound by S. Gilgeous-Alexander,,55,48
239,3,11:07.0,L. Dort makes 3-pt jump shot from 22 ft (assist by S. Gilgeous-Alexander),,58,48
240,3,11:07.0,,Minnesota full timeout,58,48
241,3,10:52.0,,A. Wiggins misses 3-pt jump shot from 23 ft,58,48
242,3,10:49.0,Defensive rebound by C. Paul,,58,48
243,3,10:38.0,S. Adams misses 2-pt layup from 2 ft,,58,48
244,3,10:35.0,,Defensive rebound by S. Napier,58,48
245,3,10:26.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by R. Covington),58,51
246,3,10:10.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,58,51
247,3,10:08.0,,Defensive rebound by R. Covington,58,51
248,3,10:00.0,,A. Wiggins makes 3-pt jump shot from 27 ft (assist by S. Napier),58,54
249,3,9:41.0,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,,58,54
250,3,9:38.0,,Defensive rebound by A. Wiggins,58,54
251,3,9:20.0,,S. Napier misses 3-pt jump shot from 25 ft,58,54
252,3,9:15.0,,Offensive rebound by S. Napier,58,54
253,3,9:10.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by A. Wiggins),58,57
254,3,8:46.0,D. Bazley makes 3-pt jump shot from 26 ft (assist by C. Paul),,61,57
255,3,8:25.0,,Shooting foul by S. Adams (drawn by A. Wiggins),61,57
256,3,8:25.0,,A. Wiggins makes free throw 1 of 2,61,58
257,3,8:25.0,,A. Wiggins makes free throw 2 of 2,61,59
258,3,8:18.0,C. Paul makes 2-pt jump shot from 17 ft (assist by D. Bazley),,63,59
259,3,8:02.0,,Turnover by A. Wiggins (lost ball; steal by D. Bazley),63,59
260,3,7:51.0,L. Dort makes 3-pt jump shot from 26 ft (assist by S. Adams),,66,59
261,3,7:29.0,,Shooting foul by S. Adams (drawn by K. Towns),66,59
262,3,7:29.0,Violation by Team (delay of game),,66,59
263,3,7:29.0,,K. Towns makes free throw 1 of 2,66,60
264,3,7:29.0,,K. Towns makes free throw 2 of 2,66,61
265,3,7:16.0,C. Paul makes 2-pt jump shot from 15 ft,,68,61
266,3,6:59.0,,K. Towns makes 2-pt layup from 1 ft (assist by S. Napier),68,63
267,3,6:48.0,L. Dort makes 2-pt dunk from 1 ft (assist by C. Paul),,70,63
268,3,6:39.0,,A. Wiggins misses 3-pt jump shot from 26 ft,70,63
269,3,6:37.0,Defensive rebound by D. Bazley,,70,63
270,3,6:29.0,Personal foul by R. Covington (drawn by C. Paul),,70,63
271,3,6:29.0,M. Muscala enters the game for S. Adams,,70,63
272,3,6:29.0,D. Schröder enters the game for S. Gilgeous-Alexander,,70,63
273,3,6:29.0,,J. Okogie enters the game for J. Culver,70,63
274,3,6:15.0,C. Paul misses 3-pt jump shot from 26 ft,,70,63
275,3,6:13.0,Offensive rebound by Team,,70,63
276,3,6:11.0,D. Schröder makes 2-pt jump shot from 14 ft (assist by C. Paul),,72,63
277,3,5:58.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),72,65
278,3,5:46.0,D. Schröder makes 2-pt jump shot from 14 ft,,74,65
279,3,5:34.0,,J. Okogie misses 2-pt layup from 2 ft (block by D. Bazley),74,65
280,3,5:29.0,Defensive rebound by D. Bazley,,74,65
281,3,5:28.0,Turnover by C. Paul (bad pass; steal by S. Napier),,74,65
282,3,5:24.0,,Turnover by R. Covington (lost ball; steal by C. Paul),74,65
283,3,5:16.0,Shooting foul by A. Wiggins (drawn by M. Muscala),,74,65
284,3,5:16.0,M. Muscala makes free throw 1 of 2,,75,65
285,3,5:16.0,M. Muscala makes free throw 2 of 2,,76,65
286,3,5:05.0,,Offensive foul by R. Covington (drawn by L. Dort),76,65
287,3,5:05.0,,Turnover by R. Covington (offensive foul),76,65
288,3,4:56.0,C. Paul misses 2-pt jump shot from 13 ft,,76,65
289,3,4:54.0,,Defensive rebound by K. Towns,76,65
290,3,4:50.0,,A. Wiggins misses 3-pt jump shot from 27 ft,76,65
291,3,4:46.0,Defensive rebound by M. Muscala,,76,65
292,3,4:38.0,Shooting foul by A. Wiggins (drawn by D. Bazley),,76,65
293,3,4:38.0,Technical foul by R. Covington,,76,65
294,3,4:38.0,C. Paul makes technical free throw,,77,65
295,3,4:38.0,D. Bazley makes free throw 1 of 2,,78,65
296,3,4:38.0,,K. Bates-Diop enters the game for R. Covington,78,65
297,3,4:38.0,,J. Culver enters the game for A. Wiggins,78,65
298,3,4:38.0,D. Bazley makes free throw 2 of 2,,79,65
299,3,4:20.0,,K. Towns makes 2-pt jump shot from 15 ft (assist by S. Napier),79,67
300,3,4:07.0,D. Schröder misses 3-pt jump shot from 28 ft,,79,67
301,3,4:04.0,,Defensive rebound by S. Napier,79,67
302,3,3:51.0,,J. Okogie misses 2-pt layup from 2 ft,79,67
303,3,3:49.0,Defensive rebound by C. Paul,,79,67
304,3,3:37.0,Shooting foul by K. Towns (drawn by C. Paul),,79,67
305,3,3:37.0,Technical foul by R. Saunders,,79,67
306,3,3:37.0,C. Paul makes technical free throw,,80,67
307,3,3:37.0,C. Paul makes free throw 1 of 2,,81,67
308,3,3:37.0,H. Diallo enters the game for L. Dort,,81,67
309,3,3:37.0,C. Paul makes free throw 2 of 2,,82,67
310,3,3:17.0,,J. Okogie makes 2-pt layup from 2 ft (assist by K. Towns),82,69
311,3,3:07.0,C. Paul makes 2-pt layup from 1 ft,,84,69
312,3,2:58.0,,K. Towns misses 3-pt jump shot from 26 ft,84,69
313,3,2:56.0,Defensive rebound by H. Diallo,,84,69
314,3,2:34.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by C. Paul),,87,69
315,3,2:14.0,,J. Culver misses 3-pt jump shot from 26 ft,87,69
316,3,2:12.0,Defensive rebound by C. Paul,,87,69
317,3,2:06.0,C. Paul misses 3-pt jump shot from 25 ft,,87,69
318,3,2:03.0,,Defensive rebound by S. Napier,87,69
319,3,1:56.0,,K. Bates-Diop misses 3-pt jump shot from 27 ft,87,69
320,3,1:53.0,Defensive rebound by H. Diallo,,87,69
321,3,1:49.0,Oklahoma City full timeout,,87,69
322,3,1:49.0,S. Gilgeous-Alexander enters the game for C. Paul,,87,69
323,3,1:49.0,,J. McLaughlin enters the game for S. Napier,87,69
324,3,1:49.0,,N. Reid enters the game for J. Okogie,87,69
325,3,1:49.0,,A. Wiggins enters the game for K. Towns,87,69
326,3,1:39.0,D. Schröder misses 2-pt jump shot from 14 ft,,87,69
327,3,1:35.0,,Defensive rebound by K. Bates-Diop,87,69
328,3,1:14.0,,J. McLaughlin misses 2-pt layup from 1 ft,87,69
329,3,1:12.0,Defensive rebound by H. Diallo,,87,69
330,3,1:06.0,H. Diallo makes 2-pt layup from 2 ft,,89,69
331,3,0:53.0,,N. Reid misses 2-pt layup from 1 ft,89,69
332,3,0:51.0,Defensive rebound by H. Diallo,,89,69
333,3,0:40.0,S. Gilgeous-Alexander misses 2-pt jump shot from 2 ft,,89,69
334,3,0:38.0,,Defensive rebound by N. Reid,89,69
335,3,0:31.0,,J. Culver makes 3-pt jump shot from 26 ft (assist by N. Reid),89,72
336,3,0:24.0,D. Schröder makes 2-pt layup from 1 ft,,91,72
337,3,0:24.0,,Violation by Team (def goaltending),91,72
338,3,0:03.0,,K. Bates-Diop misses 3-pt jump shot from 26 ft,91,72
339,3,0:01.0,Defensive rebound by M. Muscala,,91,72
340,4,11:43.0,,A. Wiggins makes 2-pt dunk from 2 ft (assist by J. McLaughlin),91,74
341,4,11:19.0,Turnover by S. Adams (bad pass; steal by J. McLaughlin),,91,74
342,4,11:15.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by J. Culver),91,76
343,4,11:15.0,Oklahoma City full timeout,,91,76
344,4,10:57.0,H. Diallo misses 2-pt jump shot from 7 ft,,91,76
345,4,10:54.0,,Defensive rebound by J. Culver,91,76
346,4,10:42.0,,J. McLaughlin misses 2-pt layup from 1 ft,91,76
347,4,10:40.0,,Offensive rebound by N. Reid,91,76
348,4,10:39.0,,N. Reid makes 2-pt layup from 1 ft,91,78
349,4,10:17.0,H. Diallo makes 2-pt hook shot from 4 ft,,93,78
350,4,10:05.0,,K. Bates-Diop makes 2-pt layup from 3 ft (assist by N. Reid),93,80
351,4,10:05.0,,Shooting foul by D. Burton (drawn by K. Bates-Diop),93,80
352,4,10:05.0,,K. Bates-Diop makes free throw 1 of 1,93,81
353,4,9:48.0,Turnover by D. Schröder (lost ball; steal by N. Reid),,93,81
354,4,9:36.0,,K. Bates-Diop misses 2-pt jump shot from 15 ft,93,81
355,4,9:32.0,Defensive rebound by S. Gilgeous-Alexander,,93,81
356,4,9:21.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,95,81
357,4,9:10.0,,A. Wiggins makes 2-pt jump shot from 2 ft (assist by J. McLaughlin),95,83
358,4,8:46.0,D. Schröder misses 2-pt jump shot from 16 ft,,95,83
359,4,8:43.0,,Defensive rebound by J. Culver,95,83
360,4,8:33.0,,A. Wiggins misses 3-pt jump shot from 23 ft,95,83
361,4,8:31.0,Defensive rebound by D. Schröder,,95,83
362,4,8:19.0,Shooting foul by A. Wiggins (drawn by S. Gilgeous-Alexander),,95,83
363,4,8:19.0,S. Gilgeous-Alexander makes free throw 1 of 2,,96,83
364,4,8:19.0,M. Muscala enters the game for S. Adams,,96,83
365,4,8:19.0,,R. Covington enters the game for A. Wiggins,96,83
366,4,8:19.0,S. Gilgeous-Alexander makes free throw 2 of 2,,97,83
367,4,7:59.0,,J. Culver makes 2-pt jump shot from 16 ft,97,85
368,4,7:39.0,D. Schröder misses 2-pt layup from 2 ft,,97,85
369,4,7:37.0,Offensive rebound by D. Schröder,,97,85
370,4,7:36.0,Turnover by D. Burton (step out of bounds),,97,85
371,4,7:19.0,,J. Culver misses 3-pt jump shot from 24 ft (block by S. Gilgeous-Alexander),97,85
372,4,7:16.0,Defensive rebound by M. Muscala,,97,85
373,4,7:16.0,D. Bazley enters the game for D. Burton,,97,85
374,4,7:16.0,L. Dort enters the game for H. Diallo,,97,85
375,4,7:04.0,Shooting foul by N. Reid (drawn by S. Gilgeous-Alexander),,97,85
