,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
220,3,9:39.0,Turnover by D. Sabonis (lost ball; steal by S. Ibaka),,69,50
221,3,9:32.0,,Shooting foul by D. Sabonis (drawn by P. Siakam),69,50
222,3,9:32.0,,P. Siakam makes free throw 1 of 2,69,51
223,3,9:32.0,,P. Siakam makes free throw 2 of 2,69,52
224,3,9:23.0,V. Oladipo misses 2-pt jump shot from 23 ft,,69,52
225,3,9:20.0,,Defensive rebound by P. Siakam,69,52
226,3,9:15.0,,P. Siakam misses 2-pt layup from 3 ft,69,52
227,3,9:13.0,Defensive rebound by D. Sabonis,,69,52
228,3,9:09.0,Turnover by D. Sabonis (lost ball; steal by P. Siakam),,69,52
229,3,9:04.0,,S. Ibaka misses 2-pt layup from 4 ft (block by M. Turner),69,52
230,3,9:00.0,Defensive rebound by D. Sabonis,,69,52
231,3,8:53.0,Turnover by V. Oladipo (bad pass; steal by F. VanVleet),,69,52
232,3,8:38.0,,K. Lowry makes 2-pt layup from 1 ft,69,54
233,3,8:19.0,D. Sabonis makes 2-pt jump shot from 16 ft (assist by M. Brogdon),,71,54
234,3,8:11.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),71,57
235,3,8:10.0,Indiana full timeout,,71,57
236,3,7:49.0,J. Lamb misses 2-pt jump shot from 4 ft,,71,57
237,3,7:49.0,Offensive rebound by Team,,71,57
238,3,7:49.0,,Loose ball foul by S. Ibaka (drawn by D. Sabonis),71,57
239,3,7:37.0,M. Brogdon makes 3-pt jump shot from 29 ft,,74,57
240,3,7:17.0,,P. Siakam misses 2-pt jump shot from 6 ft,74,57
241,3,7:16.0,Defensive rebound by D. Sabonis,,74,57
242,3,7:09.0,Shooting foul by S. Ibaka (drawn by V. Oladipo),,74,57
243,3,7:09.0,V. Oladipo misses free throw 1 of 2,,74,57
244,3,7:09.0,Offensive rebound by Team,,74,57
245,3,7:09.0,V. Oladipo makes free throw 2 of 2,,75,57
246,3,6:58.0,,K. Lowry misses 2-pt jump shot from 11 ft,75,57
247,3,6:56.0,Defensive rebound by D. Sabonis,,75,57
248,3,6:39.0,J. Lamb misses 3-pt jump shot from 24 ft,,75,57
249,3,6:36.0,,Defensive rebound by F. VanVleet,75,57
250,3,6:28.0,,S. Ibaka makes 2-pt hook shot from 9 ft (assist by K. Lowry),75,59
251,3,6:15.0,Personal foul by F. VanVleet (drawn by M. Brogdon),,75,59
252,3,6:15.0,,T. Davis enters the game for S. Ibaka,75,59
253,3,6:11.0,Offensive foul by M. Brogdon (drawn by K. Lowry),,75,59
254,3,6:11.0,Turnover by M. Brogdon (offensive foul),,75,59
255,3,5:57.0,,K. Lowry misses 3-pt jump shot from 26 ft,75,59
256,3,5:56.0,Defensive rebound by D. Sabonis,,75,59
257,3,5:37.0,V. Oladipo misses 3-pt jump shot from 24 ft,,75,59
258,3,5:33.0,,Defensive rebound by P. Siakam,75,59
259,3,5:27.0,,F. VanVleet makes 2-pt layup from 1 ft,75,61
260,3,5:05.0,V. Oladipo misses 2-pt layup from 1 ft,,75,61
261,3,5:04.0,,Defensive rebound by T. Davis,75,61
262,3,4:58.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Siakam),75,64
263,3,4:32.0,Turnover by V. Oladipo (bad pass; steal by T. Davis),,75,64
264,3,4:27.0,,T. Davis misses 2-pt layup from 4 ft (block by M. Turner),75,64
265,3,4:24.0,Defensive rebound by M. Turner,,75,64
266,3,4:23.0,J. Lamb misses 2-pt layup from 2 ft,,75,64
267,3,4:23.0,,Defensive rebound by K. Lowry,75,64
268,3,4:16.0,,T. Davis makes 3-pt jump shot from 25 ft (assist by K. Lowry),75,67
269,3,4:14.0,Indiana full timeout,,75,67
270,3,4:14.0,J. Holiday enters the game for D. Sabonis,,75,67
271,3,4:14.0,,P. McCaw enters the game for F. VanVleet,75,67
272,3,4:05.0,Turnover by M. Brogdon (bad pass; steal by K. Lowry),,75,67
273,3,4:02.0,,K. Lowry makes 2-pt layup at rim,75,69
274,3,3:39.0,M. Brogdon makes 2-pt layup from 1 ft,,77,69
275,3,3:24.0,,Turnover by P. Siakam (out of bounds lost ball),77,69
276,3,3:24.0,,Toronto full timeout,77,69
277,3,3:24.0,,Instant Replay (Challenge: Stands),77,69
278,3,3:24.0,A. Holiday enters the game for V. Oladipo,,77,69
279,3,3:04.0,Turnover by M. Turner (bad pass; steal by O. Anunoby),,77,69
280,3,3:02.0,,Shooting foul by M. Brogdon (drawn by P. Siakam),77,69
281,3,3:02.0,,P. Siakam makes free throw 1 of 2,77,70
282,3,3:02.0,,P. Siakam makes free throw 2 of 2,77,71
283,3,2:48.0,J. Lamb misses 2-pt jump shot from 11 ft,,77,71
284,3,2:45.0,,Defensive rebound by P. Siakam,77,71
285,3,2:38.0,,T. Davis makes 3-pt jump shot from 22 ft (assist by P. McCaw),77,74
286,3,2:18.0,A. Holiday makes 2-pt layup from 5 ft (assist by M. Brogdon),,79,74
287,3,2:01.0,,P. Siakam makes 2-pt layup from 1 ft,79,76
288,3,1:44.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Holiday),,82,76
289,3,1:33.0,,K. Lowry makes 2-pt layup from 1 ft,82,78
290,3,1:13.0,J. Lamb misses 2-pt jump shot from 5 ft,,82,78
291,3,1:11.0,,Defensive rebound by K. Lowry,82,78
292,3,1:08.0,,Turnover by K. Lowry (lost ball; steal by J. Holiday),82,78
293,3,1:04.0,J. Lamb makes 2-pt dunk at rim (assist by J. Holiday),,84,78
294,3,0:41.0,,Shooting foul by M. Turner (drawn by P. Siakam),84,78
295,3,0:41.0,,P. Siakam makes free throw 1 of 2,84,79
296,3,0:41.0,D. McDermott enters the game for J. Lamb,,84,79
297,3,0:41.0,D. Sabonis enters the game for M. Turner,,84,79
298,3,0:41.0,,R. Hollis-Jefferson enters the game for O. Anunoby,84,79
299,3,0:41.0,,P. Siakam makes free throw 2 of 2,84,80
300,3,0:31.0,Turnover by M. Brogdon (lost ball; steal by P. Siakam),,84,80
301,3,0:22.0,,K. Lowry makes 2-pt layup at rim (assist by P. Siakam),84,82
302,3,0:02.0,D. Sabonis makes 2-pt layup from 1 ft (assist by M. Brogdon),,86,82
303,3,0:00.0,,K. Lowry misses 3-pt jump shot from 51 ft,86,82
304,3,0:00.0,,Offensive rebound by Team,86,82
305,4,11:40.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by T. Davis),86,84
306,4,11:40.0,,Shooting foul by D. Sabonis (drawn by S. Ibaka),86,84
307,4,11:40.0,,S. Ibaka makes free throw 1 of 1,86,85
308,4,11:28.0,J. Holiday misses 2-pt jump shot from 10 ft,,86,85
309,4,11:26.0,,Defensive rebound by F. VanVleet,86,85
310,4,11:21.0,,S. Ibaka misses 3-pt jump shot from 27 ft,86,85
311,4,11:18.0,Defensive rebound by D. McDermott,,86,85
312,4,10:59.0,D. Sabonis misses 2-pt hook shot from 5 ft,,86,85
313,4,10:58.0,Offensive rebound by J. Holiday,,86,85
314,4,10:56.0,J. Holiday misses 2-pt jump shot from 13 ft,,86,85
315,4,10:56.0,,Defensive rebound by T. Davis,86,85
316,4,10:45.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Holiday),86,85
317,4,10:37.0,Shooting foul by T. Davis (drawn by D. Sabonis),,86,85
318,4,10:37.0,D. Sabonis makes free throw 1 of 2,,87,85
319,4,10:37.0,D. Sabonis makes free throw 2 of 2,,88,85
320,4,10:23.0,,F. VanVleet misses 2-pt jump shot from 15 ft,88,85
321,4,10:20.0,Defensive rebound by D. McDermott,,88,85
322,4,10:09.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by T. McConnell),,91,85
323,4,9:57.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by F. VanVleet),91,87
324,4,9:40.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,94,87
325,4,9:32.0,,Personal foul by D. McDermott (drawn by F. VanVleet),94,87
326,4,9:26.0,,T. Davis misses 3-pt jump shot from 23 ft,94,87
327,4,9:22.0,Defensive rebound by A. Holiday,,94,87
328,4,9:08.0,D. Sabonis makes 3-pt jump shot from 27 ft (assist by J. Holiday),,97,87
329,4,8:53.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by F. VanVleet),97,89
330,4,8:53.0,,Shooting foul by D. McDermott (drawn by S. Ibaka),97,89
331,4,8:53.0,,P. Siakam enters the game for R. Hollis-Jefferson,97,89
332,4,8:53.0,,S. Ibaka makes free throw 1 of 1,97,90
333,4,8:36.0,T. McConnell makes 2-pt jump shot from 4 ft (assist by D. Sabonis),,99,90
334,4,8:20.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by F. VanVleet),99,92
335,4,8:10.0,Shooting foul by S. Ibaka (drawn by D. Sabonis),,99,92
336,4,8:10.0,D. Sabonis makes free throw 1 of 2,,100,92
337,4,8:10.0,,K. Lowry enters the game for P. McCaw,100,92
338,4,8:10.0,D. Sabonis makes free throw 2 of 2,,101,92
339,4,7:53.0,,F. VanVleet misses 3-pt jump shot from 24 ft,101,92
340,4,7:50.0,,Offensive rebound by K. Lowry,101,92
341,4,7:49.0,,T. Davis misses 3-pt jump shot from 27 ft,101,92
342,4,7:46.0,,Offensive rebound by K. Lowry,101,92
343,4,7:44.0,,K. Lowry makes 2-pt layup from 2 ft,101,94
344,4,7:29.0,T. McConnell makes 2-pt jump shot from 18 ft,,103,94
345,4,7:21.0,,Shooting foul by A. Holiday (drawn by K. Lowry),103,94
346,4,7:21.0,,K. Lowry makes free throw 1 of 2,103,95
347,4,7:21.0,,K. Lowry makes free throw 2 of 2,103,96
348,4,7:07.0,A. Holiday misses 3-pt jump shot from 27 ft,,103,96
349,4,7:04.0,,Defensive rebound by K. Lowry,103,96
350,4,6:51.0,,K. Lowry makes 3-pt jump shot from 26 ft,103,99
351,4,6:31.0,A. Holiday makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,106,99
352,4,6:13.0,,S. Ibaka makes 2-pt layup from 3 ft (assist by K. Lowry),106,101
353,4,5:56.0,A. Holiday misses 2-pt hook shot from 3 ft,,106,101
354,4,5:54.0,,Defensive rebound by S. Ibaka,106,101
355,4,5:46.0,,S. Ibaka misses 3-pt jump shot from 26 ft,106,101
356,4,5:43.0,Defensive rebound by T. McConnell,,106,101
357,4,5:34.0,Personal foul by K. Lowry (drawn by D. McDermott),,106,101
358,4,5:34.0,,Toronto full timeout,106,101
359,4,5:34.0,M. Brogdon enters the game for A. Holiday,,106,101
360,4,5:34.0,V. Oladipo enters the game for T. McConnell,,106,101
361,4,5:18.0,M. Brogdon misses 3-pt jump shot from 25 ft,,106,101
362,4,5:15.0,,Defensive rebound by P. Siakam,106,101
363,4,5:05.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by S. Ibaka),106,103
364,4,4:48.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,109,103
365,4,4:34.0,,S. Ibaka misses 2-pt jump shot from 6 ft,109,103
366,4,4:31.0,,Offensive rebound by S. Ibaka,109,103
367,4,4:30.0,,Turnover by S. Ibaka (bad pass; steal by J. Holiday),109,103
368,4,4:23.0,V. Oladipo makes 2-pt jump shot from 9 ft (assist by D. Sabonis),,111,103
369,4,4:02.0,,P. Siakam misses 3-pt jump shot from 23 ft,111,103
370,4,4:00.0,Defensive rebound by M. Brogdon,,111,103
