,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
150,2,8:25.0,Shooting foul by A. Caruso (drawn by C. McCollum),,42,44
151,2,8:25.0,C. McCollum makes free throw 1 of 2,,43,44
152,2,8:25.0,C. McCollum misses free throw 2 of 2,,43,44
153,2,8:23.0,,Defensive rebound by J. Dudley,43,44
154,2,8:16.0,,Personal foul by T. Ariza (drawn by L. James),43,44
155,2,8:08.0,,Turnover by L. James (bad pass; steal by T. Ariza),43,44
156,2,7:47.0,G. Trent misses 3-pt jump shot from 27 ft,,43,44
157,2,7:42.0,,Defensive rebound by J. Dudley,43,44
158,2,7:37.0,,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),43,46
159,2,7:37.0,Portland full timeout,,43,46
160,2,7:37.0,D. Lillard enters the game for A. Simons,,43,46
161,2,7:37.0,H. Whiteside enters the game for C. Swanigan,,43,46
162,2,7:19.0,H. Whiteside makes 2-pt jump shot from 8 ft (assist by G. Trent),,45,46
163,2,7:01.0,,Q. Cook misses 2-pt jump shot from 5 ft,45,46
164,2,6:57.0,,Offensive rebound by D. Howard,45,46
165,2,6:54.0,,Q. Cook makes 3-pt jump shot from 26 ft (assist by L. James),45,49
166,2,6:39.0,Personal foul by A. Caruso (drawn by D. Lillard),,45,49
167,2,6:28.0,C. McCollum misses 3-pt jump shot from 27 ft,,45,49
168,2,6:23.0,,Defensive rebound by A. Caruso,45,49
169,2,6:07.0,,A. Caruso misses 2-pt layup from 20 ft (block by T. Ariza),45,49
170,2,6:07.0,,Offensive rebound by Team,45,49
171,2,6:07.0,W. Gabriel enters the game for G. Trent,,45,49
172,2,6:07.0,,A. Davis enters the game for J. Dudley,45,49
173,2,6:07.0,,K. Kuzma enters the game for L. James,45,49
174,2,6:04.0,,K. Kuzma makes 2-pt layup from 4 ft (assist by A. Caruso),45,51
175,2,6:04.0,Violation by Team (def goaltending),,45,51
176,2,5:53.0,Personal foul by D. Howard (drawn by D. Lillard),,45,51
177,2,5:44.0,D. Lillard misses 2-pt jump shot from 20 ft,,45,51
178,2,5:40.0,,Defensive rebound by A. Davis,45,51
179,2,5:31.0,,K. Kuzma misses 2-pt jump shot from 5 ft,45,51
180,2,5:29.0,Defensive rebound by H. Whiteside,,45,51
181,2,5:21.0,C. McCollum makes 2-pt jump shot from 8 ft,,47,51
182,2,5:14.0,,Personal foul by T. Ariza (drawn by A. Caruso),47,51
183,2,5:14.0,G. Trent enters the game for T. Ariza,,47,51
184,2,5:05.0,,Q. Cook misses 2-pt jump shot from 20 ft,47,51
185,2,5:03.0,Defensive rebound by H. Whiteside,,47,51
186,2,4:53.0,D. Lillard makes 2-pt layup from 2 ft,,49,51
187,2,4:39.0,,Turnover by A. Davis (out of bounds lost ball),49,51
188,2,4:39.0,,A. Bradley enters the game for A. Caruso,49,51
189,2,4:26.0,Shooting foul by K. Kuzma (drawn by H. Whiteside),,49,51
190,2,4:26.0,H. Whiteside makes free throw 1 of 2,,50,51
191,2,4:26.0,H. Whiteside misses free throw 2 of 2,,50,51
192,2,4:22.0,,Defensive rebound by K. Kuzma,50,51
193,2,4:12.0,,A. Bradley makes 2-pt layup from 2 ft,50,53
194,2,4:00.0,H. Whiteside makes 2-pt dunk from 4 ft (assist by C. McCollum),,52,53
195,2,4:00.0,T. Ariza enters the game for G. Trent,,52,53
196,2,4:00.0,,D. Green enters the game for Q. Cook,52,53
197,2,4:00.0,,L. James enters the game for D. Howard,52,53
198,2,3:40.0,,Personal foul by W. Gabriel (drawn by A. Davis),52,53
199,2,3:40.0,N. Little enters the game for W. Gabriel,,52,53
200,2,3:32.0,,Turnover by A. Davis (bad pass; steal by D. Lillard),52,53
201,2,3:27.0,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Lillard),,54,53
202,2,3:09.0,,A. Bradley misses 2-pt jump shot from 5 ft,54,53
203,2,3:05.0,,Offensive rebound by A. Davis,54,53
204,2,3:05.0,,A. Davis makes 2-pt layup from 1 ft,54,55
205,2,2:57.0,Shooting foul by A. Bradley (drawn by D. Lillard),,54,55
206,2,2:57.0,,LA Lakers full timeout,54,55
207,2,2:57.0,D. Lillard misses free throw 1 of 3,,54,55
208,2,2:57.0,Offensive rebound by Team,,54,55
209,2,2:57.0,D. Lillard makes free throw 2 of 3,,55,55
210,2,2:57.0,D. Lillard makes free throw 3 of 3,,56,55
211,2,2:35.0,,D. Green misses 3-pt jump shot from 25 ft,56,55
212,2,2:31.0,,Offensive rebound by K. Kuzma,56,55
213,2,2:23.0,,L. James misses 2-pt layup from 3 ft,56,55
214,2,2:20.0,Defensive rebound by D. Lillard,,56,55
215,2,2:15.0,D. Lillard makes 2-pt layup from 2 ft,,58,55
216,2,1:52.0,,L. James makes 3-pt jump shot from 25 ft,58,58
217,2,1:26.0,C. McCollum misses 3-pt jump shot from 27 ft,,58,58
218,2,1:23.0,,Defensive rebound by A. Bradley,58,58
219,2,1:12.0,,Shooting foul by N. Little (drawn by K. Kuzma),58,58
220,2,1:12.0,,K. Kuzma makes free throw 1 of 2,58,59
221,2,1:12.0,,K. Kuzma makes free throw 2 of 2,58,60
222,2,0:59.0,D. Lillard misses 3-pt jump shot from 25 ft,,58,60
223,2,0:55.0,,Defensive rebound by K. Kuzma,58,60
224,2,0:52.0,,Turnover by K. Kuzma (bad pass; steal by H. Whiteside),58,60
225,2,0:34.0,C. McCollum misses 3-pt jump shot from 27 ft,,58,60
226,2,0:30.0,Offensive rebound by H. Whiteside,,58,60
227,2,0:30.0,H. Whiteside makes 2-pt dunk at rim,,60,60
228,2,0:22.0,,Turnover by L. James (traveling),60,60
229,2,0:22.0,A. Simons enters the game for N. Little,,60,60
230,2,0:22.0,G. Trent enters the game for H. Whiteside,,60,60
231,2,0:01.0,D. Lillard misses 2-pt layup from 3 ft (block by A. Davis),,60,60
232,2,0:01.0,,Defensive rebound by A. Bradley,60,60
233,2,0:00.0,,Personal foul by T. Ariza (drawn by A. Bradley),60,60
234,2,0:00.0,,Instant Replay (Request: Ruling Stands),60,60
235,2,0:00.0,,A. Bradley makes free throw 1 of 2,60,61
236,2,0:00.0,,A. Bradley makes free throw 2 of 2,60,62
237,3,11:44.0,H. Whiteside makes 2-pt dunk from 3 ft (assist by T. Ariza),,62,62
238,3,11:26.0,,L. James misses 2-pt jump shot from 22 ft,62,62
239,3,11:24.0,,Offensive rebound by L. James,62,62
240,3,11:23.0,,L. James makes 3-pt jump shot from 28 ft,62,65
241,3,11:00.0,W. Gabriel misses 2-pt jump shot from 8 ft,,62,65
242,3,10:58.0,Offensive rebound by Team,,62,65
243,3,10:52.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by H. Whiteside),,65,65
244,3,10:42.0,,Personal foul by W. Gabriel (drawn by J. McGee),65,65
245,3,10:29.0,,A. Davis misses 2-pt layup from 4 ft (block by H. Whiteside),65,65
246,3,10:25.0,Defensive rebound by D. Lillard,,65,65
247,3,10:22.0,C. McCollum makes 2-pt jump shot from 17 ft (assist by D. Lillard),,67,65
248,3,10:06.0,,D. Green misses 3-pt jump shot from 23 ft,67,65
249,3,10:03.0,Defensive rebound by T. Ariza,,67,65
250,3,9:54.0,D. Lillard makes 3-pt jump shot from 34 ft,,70,65
251,3,9:54.0,,LA Lakers full timeout,70,65
252,3,9:39.0,,Shooting foul by W. Gabriel (drawn by L. James),70,65
253,3,9:39.0,,L. James misses free throw 1 of 2,70,65
254,3,9:39.0,,Offensive rebound by Team,70,65
255,3,9:39.0,M. Hezonja enters the game for W. Gabriel,,70,65
256,3,9:39.0,,L. James misses free throw 2 of 2,70,65
257,3,9:36.0,Defensive rebound by M. Hezonja,,70,65
258,3,9:35.0,T. Ariza misses 2-pt dunk at rim (block by L. James),,70,65
259,3,9:32.0,,Defensive rebound by A. Davis,70,65
260,3,9:27.0,,A. Davis makes 2-pt jump shot from 13 ft,70,67
261,3,9:27.0,,Shooting foul by M. Hezonja (drawn by A. Davis),70,67
262,3,9:27.0,,A. Davis makes free throw 1 of 1,70,68
263,3,9:14.0,H. Whiteside makes 2-pt layup from 1 ft (assist by T. Ariza),,72,68
264,3,8:56.0,,Shooting foul by M. Hezonja (drawn by D. Green),72,68
265,3,8:56.0,,D. Green makes free throw 1 of 3,72,69
266,3,8:56.0,,D. Green makes free throw 2 of 3,72,70
267,3,8:56.0,,D. Green misses free throw 3 of 3,72,70
268,3,8:54.0,Defensive rebound by M. Hezonja,,72,70
269,3,8:36.0,C. McCollum misses 2-pt jump shot from 12 ft,,72,70
270,3,8:33.0,,Defensive rebound by J. McGee,72,70
271,3,8:27.0,,D. Green misses 2-pt layup from 3 ft,72,70
272,3,8:27.0,,Offensive rebound by A. Davis,72,70
273,3,8:24.0,,A. Davis makes 2-pt layup at rim,72,72
274,3,8:18.0,D. Lillard misses 3-pt jump shot from 28 ft,,72,72
275,3,8:16.0,,Defensive rebound by D. Green,72,72
276,3,8:05.0,,D. Green misses 2-pt layup from 3 ft (block by H. Whiteside),72,72
277,3,8:05.0,,Offensive rebound by A. Bradley,72,72
278,3,8:00.0,,A. Davis makes 3-pt jump shot from 28 ft (assist by A. Bradley),72,75
279,3,8:00.0,Portland full timeout,,72,75
280,3,7:51.0,Shooting foul by D. Green (drawn by H. Whiteside),,72,75
281,3,7:51.0,H. Whiteside makes free throw 1 of 2,,73,75
282,3,7:51.0,H. Whiteside makes free throw 2 of 2,,74,75
283,3,7:31.0,,A. Davis misses 2-pt jump shot from 13 ft,74,75
284,3,7:27.0,Defensive rebound by C. McCollum,,74,75
285,3,7:19.0,Shooting foul by J. McGee (drawn by H. Whiteside),,74,75
286,3,7:19.0,H. Whiteside misses free throw 1 of 2,,74,75
287,3,7:19.0,Offensive rebound by Team,,74,75
288,3,7:19.0,H. Whiteside makes free throw 2 of 2,,75,75
289,3,7:15.0,,Turnover by L. James (bad pass),75,75
290,3,7:01.0,D. Lillard misses 2-pt layup from 12 ft (block by D. Green),,75,75
291,3,6:58.0,,Defensive rebound by J. McGee,75,75
292,3,6:56.0,,D. Green misses 3-pt jump shot from 25 ft,75,75
293,3,6:53.0,,Offensive rebound by D. Green,75,75
294,3,6:51.0,,D. Green misses 3-pt jump shot from 24 ft,75,75
295,3,6:51.0,Defensive rebound by T. Ariza,,75,75
296,3,6:51.0,,Technical foul by D. Lillard,75,75
297,3,6:51.0,,A. Davis misses technical free throw,75,75
298,3,6:51.0,Defensive rebound by Team,,75,75
299,3,6:38.0,C. McCollum misses 2-pt layup from 3 ft (block by J. McGee),,75,75
300,3,6:34.0,,Defensive rebound by A. Davis,75,75
301,3,6:32.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Davis),75,78
302,3,6:16.0,D. Lillard makes 2-pt dunk from 1 ft,,77,78
303,3,6:07.0,,D. Green makes 3-pt jump shot from 27 ft (assist by L. James),77,81
304,3,5:55.0,Personal foul by L. James (drawn by D. Lillard),,77,81
305,3,5:39.0,D. Lillard makes 3-pt jump shot from 29 ft,,80,81
306,3,5:23.0,,L. James misses 2-pt layup from 5 ft (block by M. Hezonja),80,81
307,3,5:23.0,Defensive rebound by Team,,80,81
308,3,5:06.0,C. McCollum misses 3-pt jump shot from 26 ft,,80,81
309,3,5:04.0,,Defensive rebound by A. Davis,80,81
310,3,4:57.0,,A. Davis misses 2-pt layup from 2 ft,80,81
311,3,4:53.0,,Offensive rebound by J. McGee,80,81
312,3,4:53.0,,J. McGee makes 2-pt layup at rim,80,83
313,3,4:44.0,D. Lillard makes 3-pt jump shot from 26 ft,,83,83
314,3,4:44.0,Shooting foul by A. Bradley (drawn by D. Lillard),,83,83
315,3,4:44.0,,K. Caldwell-Pope enters the game for D. Green,83,83
316,3,4:44.0,,K. Kuzma enters the game for J. McGee,83,83
317,3,4:44.0,D. Lillard makes free throw 1 of 1,,84,83
318,3,4:28.0,,L. James misses 2-pt hook shot from 4 ft (block by H. Whiteside),84,83
319,3,4:25.0,Defensive rebound by D. Lillard,,84,83
320,3,4:23.0,M. Hezonja misses 2-pt layup from 1 ft,,84,83
321,3,4:20.0,,Defensive rebound by K. Kuzma,84,83
322,3,4:20.0,,Turnover by K. Kuzma (bad pass),84,83
323,3,4:20.0,N. Little enters the game for M. Hezonja,,84,83
324,3,4:20.0,G. Trent enters the game for C. McCollum,,84,83
325,3,4:20.0,,R. Rondo enters the game for L. James,84,83
326,3,4:08.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Lillard),,86,83
327,3,4:08.0,,LA Lakers full timeout,86,83
328,3,4:08.0,A. Simons enters the game for T. Ariza,,86,83
329,3,4:08.0,,A. Caruso enters the game for A. Bradley,86,83
330,3,3:58.0,,Personal foul by G. Trent (drawn by K. Caldwell-Pope),86,83
331,3,3:58.0,,K. Caldwell-Pope makes free throw 1 of 2,86,84
332,3,3:58.0,,K. Caldwell-Pope misses free throw 2 of 2,86,84
333,3,3:55.0,Defensive rebound by H. Whiteside,,86,84
334,3,3:47.0,D. Lillard makes 3-pt jump shot from 29 ft (assist by H. Whiteside),,89,84
335,3,3:28.0,,Turnover by R. Rondo (lost ball; steal by H. Whiteside),89,84
336,3,3:20.0,N. Little misses 3-pt jump shot from 26 ft,,89,84
337,3,3:16.0,Offensive rebound by D. Lillard,,89,84
338,3,3:16.0,D. Lillard makes 2-pt layup from 1 ft,,91,84
339,3,3:08.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by A. Caruso),91,86
340,3,2:49.0,Personal foul by A. Caruso (drawn by A. Simons),,91,86
341,3,2:49.0,A. Simons makes free throw 1 of 2,,92,86
342,3,2:49.0,C. Swanigan enters the game for H. Whiteside,,92,86
343,3,2:49.0,A. Simons makes free throw 2 of 2,,93,86
344,3,2:37.0,,K. Kuzma makes 2-pt layup from 3 ft (assist by A. Davis),93,88
345,3,2:25.0,D. Lillard misses 2-pt jump shot from 20 ft,,93,88
346,3,2:23.0,,Defensive rebound by K. Kuzma,93,88
347,3,2:21.0,,Shooting foul by N. Little (drawn by K. Kuzma),93,88
348,3,2:21.0,,K. Kuzma makes free throw 1 of 2,93,89
349,3,2:21.0,,K. Kuzma makes free throw 2 of 2,93,90
350,3,2:09.0,D. Lillard makes 3-pt jump shot from 31 ft (assist by A. Simons),,96,90
351,3,1:52.0,,K. Kuzma misses 3-pt jump shot from 28 ft,96,90
352,3,1:52.0,Defensive rebound by Team,,96,90
353,3,1:27.0,C. Swanigan makes 2-pt layup from 2 ft (assist by D. Lillard),,98,90
354,3,1:20.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by R. Rondo),98,93
355,3,1:20.0,,Shooting foul by C. Swanigan (drawn by A. Davis),98,93
356,3,1:20.0,Portland full timeout,,98,93
357,3,1:20.0,Instant Replay (Challenge: Stands),,98,93
358,3,1:20.0,,A. Davis makes free throw 1 of 1,98,94
359,3,1:03.0,G. Trent makes 2-pt jump shot from 18 ft (assist by C. Swanigan),,100,94
360,3,0:49.0,,Turnover by K. Kuzma (traveling),100,94
361,3,0:49.0,C. McCollum enters the game for N. Little,,100,94
362,3,0:33.0,G. Trent misses 3-pt jump shot from 26 ft,,100,94
363,3,0:29.0,,Defensive rebound by K. Kuzma,100,94
364,3,0:18.0,,A. Caruso misses 3-pt jump shot from 26 ft,100,94
365,3,0:18.0,,Offensive rebound by K. Kuzma,100,94
366,3,0:18.0,,K. Kuzma makes 2-pt layup from 1 ft,100,96
367,3,0:06.0,G. Trent makes 3-pt jump shot from 23 ft (assist by C. McCollum),,103,96
368,3,0:01.0,,R. Rondo misses 3-pt jump shot from 28 ft,103,96
369,3,0:00.0,Defensive rebound by Team,,103,96
370,4,11:45.0,,L. James misses 3-pt jump shot from 27 ft,103,96
371,4,11:42.0,Defensive rebound by C. Swanigan,,103,96
372,4,11:26.0,G. Trent makes 3-pt jump shot from 25 ft,,106,96
373,4,11:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,106,96
374,4,11:06.0,Defensive rebound by Team,,106,96
375,4,11:06.0,,Loose ball foul by D. Howard (drawn by C. Swanigan),106,96
376,4,10:55.0,Turnover by G. Trent (bad pass),,106,96
377,4,10:48.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,106,96
378,4,10:45.0,Defensive rebound by C. Swanigan,,106,96
379,4,10:40.0,Personal foul by D. Howard (drawn by C. Swanigan),,106,96
380,4,10:32.0,C. McCollum makes 2-pt jump shot from 13 ft,,108,96
381,4,10:13.0,,L. James misses 2-pt jump shot from 13 ft,108,96
382,4,10:11.0,Defensive rebound by C. Swanigan,,108,96
383,4,9:50.0,C. McCollum misses 2-pt jump shot from 19 ft,,108,96
384,4,9:47.0,,Defensive rebound by K. Kuzma,108,96
