,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
50,1,6:08.0,E. Bledsoe enters the game for D. DiVincenzo,,14,14
51,1,5:51.0,E. Bledsoe misses 2-pt layup from 4 ft,,14,14
52,1,5:46.0,,Defensive rebound by B. Fernando,14,14
53,1,5:39.0,,Personal foul by B. Lopez (drawn by B. Fernando),14,14
54,1,5:39.0,D. Wilson enters the game for G. Antetokounmpo,,14,14
55,1,5:39.0,,D. Bembry enters the game for D. Hunter,14,14
56,1,5:38.0,,Personal foul by E. Bledsoe (drawn by T. Young),14,14
57,1,5:38.0,,Technical foul by E. Bledsoe,14,14
58,1,5:38.0,,T. Young makes technical free throw,14,15
59,1,5:38.0,G. Hill enters the game for E. Bledsoe,,14,15
60,1,5:38.0,,A. Crabbe enters the game for C. Reddish,14,15
61,1,5:33.0,,T. Young misses 3-pt jump shot from 25 ft,14,15
62,1,5:30.0,Defensive rebound by S. Brown,,14,15
63,1,5:26.0,Turnover by S. Brown (bad pass),,14,15
64,1,5:18.0,,V. Carter misses 3-pt jump shot from 27 ft,14,15
65,1,5:16.0,Defensive rebound by B. Lopez,,14,15
66,1,4:59.0,B. Lopez makes 2-pt jump shot from 12 ft,,16,15
67,1,4:42.0,,T. Young makes 2-pt jump shot from 15 ft (assist by B. Fernando),16,17
68,1,4:29.0,S. Brown misses 3-pt jump shot from 24 ft,,16,17
69,1,4:26.0,,Defensive rebound by D. Bembry,16,17
70,1,4:20.0,,T. Young misses 3-pt jump shot from 28 ft,16,17
71,1,4:17.0,Defensive rebound by D. Wilson,,16,17
72,1,4:17.0,P. Connaughton enters the game for B. Lopez,,16,17
73,1,4:17.0,R. Lopez enters the game for W. Matthews,,16,17
74,1,4:17.0,,E. Turner enters the game for T. Young,16,17
75,1,4:02.0,Offensive foul by R. Lopez (drawn by D. Bembry),,16,17
76,1,4:02.0,Turnover by R. Lopez (offensive foul),,16,17
77,1,3:52.0,,V. Carter makes 2-pt jump shot from 17 ft,16,19
78,1,3:36.0,G. Hill makes 2-pt layup from 1 ft,,18,19
79,1,3:27.0,,V. Carter misses 3-pt jump shot from 26 ft,18,19
80,1,3:23.0,Defensive rebound by G. Hill,,18,19
81,1,3:15.0,,Violation by Team (kicked ball),18,19
82,1,3:15.0,,A. Len enters the game for B. Fernando,18,19
83,1,3:09.0,G. Hill makes 2-pt jump shot from 17 ft,,20,19
84,1,2:58.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by E. Turner),20,22
85,1,2:46.0,S. Brown makes 3-pt jump shot from 23 ft (assist by P. Connaughton),,23,22
86,1,2:32.0,,V. Carter misses 2-pt layup from 2 ft,23,22
87,1,2:29.0,Defensive rebound by G. Hill,,23,22
88,1,2:26.0,D. Wilson makes 2-pt dunk at rim (assist by G. Hill),,25,22
89,1,2:10.0,,Personal foul by S. Brown (drawn by A. Crabbe),25,22
90,1,2:10.0,,J. Parker enters the game for V. Carter,25,22
91,1,2:04.0,,Shooting foul by S. Brown (drawn by A. Crabbe),25,22
92,1,2:04.0,,A. Crabbe makes free throw 1 of 2,25,23
93,1,2:04.0,,A. Crabbe makes free throw 2 of 2,25,24
94,1,1:53.0,G. Hill misses 2-pt layup from 2 ft (block by D. Bembry),,25,24
95,1,1:50.0,,Defensive rebound by A. Len,25,24
96,1,1:41.0,,E. Turner misses 2-pt layup from 3 ft,25,24
97,1,1:41.0,Defensive rebound by Team,,25,24
98,1,1:41.0,G. Antetokounmpo enters the game for S. Brown,,25,24
99,1,1:41.0,K. Korver enters the game for D. Wilson,,25,24
100,1,1:41.0,,T. Young enters the game for E. Turner,25,24
101,1,1:29.0,K. Korver misses 3-pt jump shot from 23 ft,,25,24
102,1,1:27.0,,Defensive rebound by D. Bembry,25,24
103,1,1:18.0,,A. Len misses 2-pt layup from 1 ft,25,24
104,1,1:17.0,,Offensive rebound by A. Len,25,24
105,1,1:17.0,,A. Len misses 2-pt layup from 7 ft (block by P. Connaughton),25,24
106,1,1:16.0,Defensive rebound by K. Korver,,25,24
107,1,1:10.0,Shooting foul by A. Len (drawn by G. Antetokounmpo),,25,24
108,1,1:10.0,G. Antetokounmpo makes free throw 1 of 2,,26,24
109,1,1:10.0,G. Antetokounmpo makes free throw 2 of 2,,27,24
110,1,0:59.0,,T. Young misses 2-pt layup from 3 ft,27,24
111,1,0:57.0,Defensive rebound by P. Connaughton,,27,24
112,1,0:54.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by G. Hill),,29,24
113,1,0:37.0,,A. Crabbe misses 2-pt jump shot from 19 ft (block by P. Connaughton),29,24
114,1,0:34.0,Defensive rebound by G. Antetokounmpo,,29,24
115,1,0:32.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,31,24
116,1,0:12.0,,T. Young misses 2-pt layup from 3 ft,31,24
117,1,0:09.0,Defensive rebound by G. Hill,,31,24
118,1,0:04.0,K. Korver makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,34,24
119,1,0:02.0,,Personal foul by G. Hill (drawn by T. Young),34,24
120,1,0:02.0,,T. Young makes free throw 1 of 2,34,25
121,1,0:02.0,B. Lopez enters the game for R. Lopez,,34,25
122,1,0:02.0,,T. Young makes free throw 2 of 2,34,26
123,1,0:00.0,Offensive foul by G. Antetokounmpo (drawn by J. Parker),,34,26
124,1,0:00.0,Turnover by G. Antetokounmpo (offensive foul),,34,26
125,2,11:43.0,,A. Len misses 2-pt layup from 2 ft,34,26
126,2,11:40.0,Defensive rebound by G. Antetokounmpo,,34,26
127,2,11:34.0,Turnover by K. Korver (lost ball; steal by T. Young),,34,26
128,2,11:29.0,,C. Reddish makes 2-pt layup from 2 ft (assist by T. Young),34,28
129,2,11:09.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,36,28
130,2,10:56.0,,T. Young makes 2-pt jump shot from 9 ft,36,30
131,2,10:40.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,36,30
132,2,10:34.0,,Defensive rebound by D. Hunter,36,30
133,2,10:15.0,,C. Reddish makes 2-pt jump shot from 17 ft (assist by A. Len),36,32
134,2,9:55.0,R. Lopez misses 3-pt jump shot from 24 ft,,36,32
135,2,9:52.0,Offensive rebound by R. Lopez,,36,32
136,2,9:49.0,R. Lopez makes 2-pt hook shot from 3 ft,,38,32
137,2,9:39.0,,T. Young makes 3-pt jump shot from 26 ft,38,35
138,2,9:12.0,Shooting foul by J. Parker (drawn by G. Antetokounmpo),,38,35
139,2,9:12.0,G. Antetokounmpo makes free throw 1 of 2,,39,35
140,2,9:12.0,E. Bledsoe enters the game for P. Connaughton,,39,35
141,2,9:12.0,D. DiVincenzo enters the game for G. Hill,,39,35
142,2,9:12.0,B. Lopez enters the game for R. Lopez,,39,35
143,2,9:12.0,,V. Carter enters the game for J. Parker,39,35
144,2,9:12.0,G. Antetokounmpo makes free throw 2 of 2,,40,35
145,2,8:56.0,,Turnover by T. Young (bad pass; steal by K. Korver),40,35
146,2,8:52.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,42,35
147,2,8:29.0,,D. Hunter misses 2-pt jump shot from 19 ft,42,35
148,2,8:26.0,Defensive rebound by D. DiVincenzo,,42,35
149,2,8:18.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,44,35
150,2,8:18.0,,Atlanta full timeout,44,35
151,2,8:18.0,D. Wilson enters the game for G. Antetokounmpo,,44,35
152,2,8:18.0,,D. Jones enters the game for A. Len,44,35
153,2,8:07.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by T. Young),44,38
154,2,7:52.0,Shooting foul by V. Carter (drawn by B. Lopez),,44,38
155,2,7:52.0,B. Lopez makes free throw 1 of 2,,45,38
156,2,7:52.0,B. Lopez makes free throw 2 of 2,,46,38
157,2,7:39.0,,D. Hunter makes 2-pt layup from 2 ft (assist by T. Young),46,40
158,2,7:25.0,K. Korver misses 3-pt jump shot from 23 ft,,46,40
159,2,7:22.0,,Defensive rebound by D. Hunter,46,40
160,2,7:17.0,,D. Hunter makes 3-pt jump shot from 25 ft,46,43
161,2,6:59.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,46,43
162,2,6:56.0,Offensive rebound by D. DiVincenzo,,46,43
163,2,6:55.0,D. DiVincenzo makes 2-pt layup from 1 ft,,48,43
164,2,6:39.0,,T. Young misses 2-pt layup from 12 ft (block by E. Bledsoe),48,43
165,2,6:37.0,Defensive rebound by D. Wilson,,48,43
166,2,6:36.0,Personal foul by D. Jones (drawn by D. Wilson),,48,43
167,2,6:36.0,W. Matthews enters the game for K. Korver,,48,43
168,2,6:31.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,48,43
169,2,6:28.0,,Defensive rebound by D. Hunter,48,43
170,2,6:13.0,,Turnover by C. Reddish (bad pass; steal by B. Lopez),48,43
171,2,6:09.0,Turnover by E. Bledsoe (out of bounds lost ball),,48,43
172,2,5:52.0,,D. Hunter misses 2-pt jump shot from 8 ft,48,43
173,2,5:49.0,Defensive rebound by D. DiVincenzo,,48,43
174,2,5:37.0,W. Matthews makes 2-pt jump shot from 11 ft,,50,43
175,2,5:18.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),50,45
176,2,5:04.0,Shooting foul by C. Reddish (drawn by E. Bledsoe),,50,45
177,2,5:04.0,E. Bledsoe makes free throw 1 of 2,,51,45
178,2,5:04.0,R. Lopez enters the game for B. Lopez,,51,45
179,2,5:04.0,,D. Bembry enters the game for V. Carter,51,45
180,2,5:04.0,,A. Crabbe enters the game for D. Hunter,51,45
181,2,5:04.0,,J. Parker enters the game for C. Reddish,51,45
182,2,5:04.0,E. Bledsoe makes free throw 2 of 2,,52,45
183,2,4:56.0,,T. Young makes 2-pt jump shot from 9 ft,52,47
184,2,4:45.0,E. Bledsoe misses 2-pt jump shot from 7 ft,,52,47
185,2,4:42.0,Offensive rebound by E. Bledsoe,,52,47
186,2,4:40.0,D. Wilson misses 3-pt jump shot from 26 ft,,52,47
187,2,4:37.0,,Defensive rebound by T. Young,52,47
188,2,4:31.0,,T. Young misses 2-pt layup from 2 ft,52,47
189,2,4:29.0,Defensive rebound by E. Bledsoe,,52,47
190,2,4:26.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,52,47
191,2,4:23.0,,Defensive rebound by D. Jones,52,47
192,2,4:08.0,,J. Parker misses 2-pt layup from 3 ft,52,47
193,2,4:04.0,,Offensive rebound by J. Parker,52,47
194,2,4:04.0,,J. Parker makes 2-pt layup at rim,52,49
195,2,3:42.0,E. Bledsoe misses 2-pt jump shot from 22 ft,,52,49
196,2,3:39.0,,Defensive rebound by D. Bembry,52,49
197,2,3:30.0,,J. Parker misses 2-pt layup from 3 ft,52,49
198,2,3:27.0,,Offensive rebound by D. Jones,52,49
199,2,3:23.0,,D. Jones misses 2-pt dunk at rim,52,49
200,2,3:23.0,Defensive rebound by E. Bledsoe,,52,49
201,2,3:23.0,Turnover by E. Bledsoe (bad pass),,52,49
202,2,3:23.0,G. Antetokounmpo enters the game for E. Bledsoe,,52,49
203,2,3:23.0,G. Hill enters the game for D. Wilson,,52,49
204,2,3:23.0,,E. Turner enters the game for T. Young,52,49
205,2,3:09.0,,J. Parker misses 2-pt layup from 3 ft,52,49
206,2,3:09.0,Defensive rebound by Team,,52,49
207,2,3:09.0,Milwaukee full timeout,,52,49
208,2,3:09.0,K. Korver enters the game for D. DiVincenzo,,52,49
209,2,2:56.0,Turnover by K. Korver (bad pass),,52,49
210,2,2:39.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by E. Turner),52,52
211,2,2:25.0,G. Hill misses 3-pt jump shot from 26 ft,,52,52
212,2,2:20.0,,Defensive rebound by J. Parker,52,52
213,2,2:16.0,,D. Jones makes 2-pt dunk from 2 ft (assist by E. Turner),52,54
214,2,1:56.0,K. Korver misses 3-pt jump shot from 26 ft,,52,54
215,2,1:53.0,,Defensive rebound by D. Jones,52,54
216,2,1:43.0,,E. Turner makes 2-pt jump shot from 6 ft,52,56
217,2,1:29.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,55,56
218,2,1:10.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by A. Crabbe),55,59
219,2,0:51.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,55,59
220,2,0:49.0,,Defensive rebound by D. Jones,55,59
221,2,0:41.0,,Shooting foul by K. Korver (drawn by A. Crabbe),55,59
222,2,0:41.0,,A. Crabbe makes free throw 1 of 3,55,60
223,2,0:41.0,,A. Crabbe misses free throw 2 of 3,55,60
224,2,0:41.0,,Offensive rebound by Team,55,60
225,2,0:41.0,S. Brown enters the game for R. Lopez,,55,60
226,2,0:41.0,,V. Carter enters the game for D. Jones,55,60
227,2,0:41.0,,D. Hunter enters the game for J. Parker,55,60
228,2,0:41.0,,A. Crabbe makes free throw 3 of 3,55,61
229,2,0:33.0,K. Korver misses 3-pt jump shot from 25 ft,,55,61
230,2,0:30.0,,Defensive rebound by D. Hunter,55,61
231,2,0:10.0,,V. Carter misses 2-pt jump shot from 7 ft,55,61
232,2,0:07.0,Defensive rebound by G. Antetokounmpo,,55,61
233,2,0:02.0,K. Korver makes 3-pt jump shot from 26 ft (assist by W. Matthews),,58,61
234,2,0:00.0,,A. Crabbe misses 3-pt jump shot from 49 ft,58,61
235,2,0:00.0,,Offensive rebound by Team,58,61
236,3,11:47.0,,C. Reddish misses 2-pt jump shot from 12 ft,58,61
237,3,11:43.0,Defensive rebound by G. Antetokounmpo,,58,61
238,3,11:42.0,Shooting foul by C. Reddish (drawn by G. Antetokounmpo),,58,61
239,3,11:42.0,G. Antetokounmpo makes free throw 1 of 2,,59,61
240,3,11:42.0,G. Antetokounmpo misses free throw 2 of 2,,59,61
241,3,11:42.0,,Defensive rebound by Team,59,61
242,3,11:32.0,,D. Jones misses 2-pt dunk from 1 ft (block by B. Lopez),59,61
243,3,11:29.0,Defensive rebound by E. Bledsoe,,59,61
244,3,11:27.0,Shooting foul by D. Hunter (drawn by E. Bledsoe),,59,61
245,3,11:27.0,E. Bledsoe makes free throw 1 of 2,,60,61
246,3,11:27.0,E. Bledsoe makes free throw 2 of 2,,61,61
247,3,11:14.0,,Shooting foul by E. Bledsoe (drawn by D. Jones),61,61
248,3,11:14.0,,D. Jones makes free throw 1 of 2,61,62
249,3,11:14.0,,D. Jones makes free throw 2 of 2,61,63
250,3,11:03.0,Turnover by E. Bledsoe (bad pass),,61,63
251,3,10:51.0,,T. Young misses 2-pt jump shot from 16 ft,61,63
252,3,10:47.0,Defensive rebound by G. Antetokounmpo,,61,63
253,3,10:41.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,64,63
254,3,10:30.0,,T. Young misses 2-pt jump shot from 16 ft,64,63
255,3,10:28.0,Defensive rebound by B. Lopez,,64,63
256,3,10:20.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by B. Lopez),,67,63
257,3,10:19.0,,Atlanta full timeout,67,63
258,3,10:02.0,,D. Jones misses 3-pt jump shot from 24 ft,67,63
259,3,9:59.0,Defensive rebound by Team,,67,63
260,3,9:49.0,G. Antetokounmpo makes 2-pt hook shot from 9 ft,,69,63
261,3,9:28.0,,J. Parker misses 3-pt jump shot from 25 ft,69,63
262,3,9:25.0,Defensive rebound by W. Matthews,,69,63
263,3,9:18.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,71,63
264,3,9:03.0,,Personal foul by G. Antetokounmpo (drawn by J. Parker),71,63
265,3,9:01.0,,Personal foul by E. Bledsoe (drawn by T. Young),71,63
266,3,9:01.0,G. Hill enters the game for E. Bledsoe,,71,63
267,3,8:56.0,,Offensive foul by D. Hunter (drawn by W. Matthews),71,63
268,3,8:56.0,,Turnover by D. Hunter (offensive foul),71,63
269,3,8:56.0,,A. Crabbe enters the game for D. Hunter,71,63
270,3,8:47.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,71,63
271,3,8:44.0,,Defensive rebound by D. Jones,71,63
272,3,8:38.0,,T. Young misses 3-pt jump shot from 26 ft,71,63
273,3,8:35.0,Defensive rebound by W. Matthews,,71,63
274,3,8:31.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,73,63
275,3,8:15.0,,Turnover by C. Reddish (bad pass; steal by D. DiVincenzo),73,63
276,3,8:08.0,W. Matthews misses 3-pt jump shot from 24 ft,,73,63
277,3,8:06.0,,Defensive rebound by D. Jones,73,63
278,3,8:02.0,,Shooting foul by B. Lopez (drawn by C. Reddish),73,63
279,3,8:02.0,,C. Reddish misses free throw 1 of 2,73,63
280,3,8:02.0,,Offensive rebound by Team,73,63
281,3,8:02.0,,C. Reddish makes free throw 2 of 2,73,64
282,3,7:48.0,G. Antetokounmpo makes 2-pt hook shot from 8 ft,,75,64
283,3,7:31.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),75,66
284,3,7:23.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,,77,66
285,3,7:23.0,Shooting foul by D. Jones (drawn by G. Antetokounmpo),,77,66
286,3,7:23.0,,D. Bembry enters the game for D. Jones,77,66
287,3,7:23.0,,B. Fernando enters the game for C. Reddish,77,66
288,3,7:23.0,,E. Turner enters the game for T. Young,77,66
289,3,7:23.0,G. Antetokounmpo makes free throw 1 of 1,,78,66
290,3,7:12.0,,Offensive foul by J. Parker (drawn by G. Hill),78,66
291,3,7:12.0,,Turnover by J. Parker (offensive foul),78,66
292,3,6:58.0,W. Matthews misses 2-pt layup from 2 ft,,78,66
293,3,6:56.0,Offensive rebound by B. Lopez,,78,66
294,3,6:56.0,B. Lopez misses 2-pt layup from 2 ft (block by D. Bembry),,78,66
295,3,6:56.0,,Defensive rebound by Team,78,66
296,3,6:56.0,,V. Carter enters the game for J. Parker,78,66
297,3,6:38.0,,B. Fernando makes 2-pt layup from 1 ft (assist by V. Carter),78,68
298,3,6:29.0,B. Lopez misses 3-pt jump shot from 25 ft,,78,68
299,3,6:23.0,,Defensive rebound by B. Fernando,78,68
300,3,6:18.0,,E. Turner makes 2-pt layup from 7 ft,78,70
301,3,6:18.0,,Shooting foul by G. Hill (drawn by E. Turner),78,70
302,3,6:18.0,Milwaukee full timeout,,78,70
303,3,6:18.0,,E. Turner makes free throw 1 of 1,78,71
304,3,6:02.0,B. Lopez misses 2-pt layup from 2 ft,,78,71
305,3,6:02.0,Offensive rebound by Team,,78,71
306,3,6:02.0,,Loose ball foul by B. Fernando (drawn by B. Lopez),78,71
307,3,6:02.0,S. Brown enters the game for D. DiVincenzo,,78,71
308,3,5:58.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,78,71
309,3,5:54.0,,Defensive rebound by A. Crabbe,78,71
310,3,5:42.0,,E. Turner makes 2-pt jump shot from 11 ft,78,73
311,3,5:27.0,Turnover by G. Hill (step out of bounds),,78,73
312,3,5:14.0,,A. Crabbe makes 3-pt jump shot from 27 ft (assist by B. Fernando),78,76
313,3,4:59.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by G. Hill),,80,76
314,3,4:33.0,,Turnover by A. Crabbe (lost ball; steal by W. Matthews),80,76
315,3,4:21.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft,,83,76
316,3,4:05.0,,E. Turner misses 2-pt jump shot from 11 ft,83,76
317,3,4:02.0,Defensive rebound by S. Brown,,83,76
318,3,3:55.0,Personal foul by D. Bembry (drawn by G. Antetokounmpo),,83,76
319,3,3:55.0,G. Antetokounmpo misses free throw 1 of 2,,83,76
320,3,3:55.0,Offensive rebound by Team,,83,76
321,3,3:55.0,P. Connaughton enters the game for B. Lopez,,83,76
322,3,3:55.0,R. Lopez enters the game for W. Matthews,,83,76
323,3,3:55.0,G. Antetokounmpo misses free throw 2 of 2,,83,76
324,3,3:53.0,,Defensive rebound by A. Crabbe,83,76
325,3,3:42.0,,V. Carter makes 2-pt jump shot from 10 ft,83,78
326,3,3:27.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,83,78
327,3,3:24.0,,Defensive rebound by B. Fernando,83,78
328,3,3:21.0,,A. Crabbe misses 3-pt jump shot from 26 ft,83,78
329,3,3:19.0,Defensive rebound by G. Antetokounmpo,,83,78
330,3,3:18.0,Turnover by G. Antetokounmpo (traveling),,83,78
331,3,3:18.0,D. Wilson enters the game for G. Antetokounmpo,,83,78
332,3,3:10.0,,V. Carter misses 3-pt jump shot from 26 ft,83,78
333,3,3:06.0,Defensive rebound by D. Wilson,,83,78
334,3,2:54.0,G. Hill misses 3-pt jump shot from 25 ft,,83,78
335,3,2:51.0,,Defensive rebound by E. Turner,83,78
336,3,2:43.0,,B. Fernando makes 2-pt layup from 1 ft (assist by D. Bembry),83,80
337,3,2:21.0,P. Connaughton makes 2-pt layup from 1 ft (assist by D. Wilson),,85,80
338,3,2:03.0,,E. Turner misses 2-pt layup from 2 ft (block by S. Brown),85,80
339,3,2:01.0,,Offensive rebound by E. Turner,85,80
340,3,1:59.0,,A. Crabbe misses 2-pt jump shot from 13 ft,85,80
341,3,1:59.0,Defensive rebound by Team,,85,80
342,3,1:59.0,,Loose ball foul by E. Turner (drawn by S. Brown),85,80
343,3,1:59.0,S. Brown makes free throw 1 of 2,,86,80
344,3,1:59.0,,A. Len enters the game for B. Fernando,86,80
345,3,1:59.0,,T. Young enters the game for E. Turner,86,80
346,3,1:59.0,S. Brown makes free throw 2 of 2,,87,80
347,3,1:46.0,Violation by Team (kicked ball),,87,80
348,3,1:43.0,,Turnover by A. Len (bad pass),87,80
349,3,1:31.0,R. Lopez makes 3-pt jump shot from 24 ft (assist by S. Brown),,90,80
350,3,1:12.0,,A. Len misses 3-pt jump shot from 26 ft,90,80
351,3,1:09.0,Defensive rebound by S. Brown,,90,80
352,3,0:56.0,S. Brown misses 2-pt jump shot from 16 ft,,90,80
353,3,0:54.0,,Defensive rebound by A. Len,90,80
354,3,0:46.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by T. Young),90,83
355,3,0:35.0,D. Wilson misses 3-pt jump shot from 26 ft,,90,83
356,3,0:32.0,Offensive rebound by R. Lopez,,90,83
357,3,0:32.0,R. Lopez makes 2-pt layup at rim,,92,83
358,3,0:28.0,,T. Young misses 2-pt jump shot from 23 ft,92,83
359,3,0:25.0,Defensive rebound by R. Lopez,,92,83
360,3,0:23.0,Technical foul by T. Young,,92,83
361,3,0:23.0,Technical foul by L. Pierce,,92,83
362,3,0:23.0,G. Hill makes technical free throw,,93,83
363,3,0:23.0,G. Hill makes technical free throw,,94,83
364,3,0:23.0,,D. Jones enters the game for A. Len,94,83
365,3,0:04.0,P. Connaughton makes 2-pt layup from 2 ft (assist by G. Hill),,96,83
366,3,0:00.0,,T. Young misses 2-pt layup from 1 ft (block by D. Wilson),96,83
367,3,0:00.0,,Offensive rebound by D. Jones,96,83
368,4,11:44.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,96,83
369,4,11:40.0,Offensive rebound by E. Bledsoe,,96,83
370,4,11:38.0,P. Connaughton misses 3-pt jump shot from 26 ft,,96,83
371,4,11:36.0,Offensive rebound by D. DiVincenzo,,96,83
372,4,11:36.0,D. DiVincenzo misses 2-pt layup at rim,,96,83
373,4,11:36.0,Offensive rebound by Team,,96,83
374,4,11:36.0,,Loose ball foul by J. Parker (drawn by D. Wilson),96,83
375,4,11:31.0,Turnover by D. DiVincenzo (traveling),,96,83
376,4,11:21.0,,T. Young makes 2-pt jump shot from 9 ft,96,85
377,4,11:13.0,D. DiVincenzo makes 3-pt jump shot from 22 ft (assist by P. Connaughton),,99,85
378,4,10:57.0,,T. Young makes 2-pt jump shot from 11 ft,99,87
379,4,10:42.0,E. Bledsoe makes 2-pt jump shot from 8 ft,,101,87
380,4,10:27.0,,Shooting foul by R. Lopez (drawn by T. Young),101,87
