,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
471,4,3:27.0,M. Harrell makes free throw 2 of 2,,110,88
472,4,3:10.0,,J. Barea misses 2-pt jump shot from 14 ft,110,88
473,4,3:07.0,Defensive rebound by J. Robinson,,110,88
474,4,3:02.0,M. Harrell makes 2-pt dunk at rim (assist by J. Robinson),,112,88
475,4,3:00.0,,Dallas full timeout,112,88
476,4,3:00.0,T. Mann enters the game for P. Beverley,,112,88
477,4,3:00.0,P. Patterson enters the game for K. Leonard,,112,88
478,4,2:43.0,,D. Finney-Smith makes 2-pt layup from 1 ft,112,90
479,4,2:24.0,R. McGruder misses 3-pt jump shot from 25 ft,,112,90
480,4,2:21.0,,Defensive rebound by K. Porziņģis,112,90
481,4,2:15.0,,L. Dončić misses 3-pt jump shot from 25 ft,112,90
482,4,2:13.0,Defensive rebound by J. Robinson,,112,90
483,4,2:08.0,Personal foul by T. Hardaway (drawn by J. Robinson),,112,90
484,4,2:08.0,J. Robinson misses free throw 1 of 2,,112,90
485,4,2:08.0,Offensive rebound by Team,,112,90
486,4,2:08.0,M. Harkless enters the game for M. Harrell,,112,90
487,4,2:08.0,,J. Brunson enters the game for L. Dončić,112,90
488,4,2:08.0,,S. Curry enters the game for D. Finney-Smith,112,90
489,4,2:08.0,,J. Jackson enters the game for T. Hardaway,112,90
490,4,2:08.0,,B. Marjanović enters the game for K. Porziņģis,112,90
491,4,2:08.0,J. Robinson misses free throw 2 of 2,,112,90
492,4,2:06.0,,Defensive rebound by J. Jackson,112,90
493,4,1:49.0,,B. Marjanović makes 2-pt hook shot from 6 ft,112,92
494,4,1:35.0,P. Patterson misses 3-pt jump shot from 25 ft,,112,92
495,4,1:32.0,,Defensive rebound by J. Jackson,112,92
496,4,1:29.0,,Personal foul by P. Patterson (drawn by B. Marjanović),112,92
497,4,1:25.0,,B. Marjanović misses 2-pt hook shot from 5 ft,112,92
498,4,1:23.0,Defensive rebound by P. Patterson,,112,92
499,4,1:14.0,J. Robinson makes 2-pt jump shot from 18 ft,,114,92
500,4,1:06.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by J. Brunson),114,94
501,4,0:56.0,Personal foul by B. Marjanović (drawn by P. Patterson),,114,94
502,4,0:56.0,P. Patterson misses free throw 1 of 2,,114,94
503,4,0:56.0,Offensive rebound by Team,,114,94
504,4,0:56.0,P. Patterson misses free throw 2 of 2,,114,94
505,4,0:54.0,,Defensive rebound by J. Jackson,114,94
506,4,0:32.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Brunson),114,97
507,4,0:18.0,T. Mann misses 2-pt jump shot from 18 ft,,114,97
508,4,0:15.0,,Defensive rebound by J. Jackson,114,97
509,4,0:05.0,,Shooting foul by J. Robinson (drawn by B. Marjanović),114,97
510,4,0:05.0,,B. Marjanović makes free throw 1 of 2,114,98
511,4,0:05.0,,B. Marjanović makes free throw 2 of 2,114,99
