,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
68,1,4:54.0,,Turnover by A. Drummond (bad pass; steal by G. Temple),9,19
69,1,4:54.0,Personal foul by L. Galloway (drawn by G. Temple),,9,19
70,1,4:38.0,G. Temple misses 3-pt jump shot from 23 ft,,9,19
71,1,4:35.0,,Defensive rebound by A. Drummond,9,19
72,1,4:34.0,,Turnover by A. Drummond (lost ball; steal by G. Temple),9,19
73,1,4:27.0,T. Prince makes 3-pt jump shot from 26 ft (assist by K. Irving),,12,19
74,1,4:21.0,,Personal foul by T. Prince (drawn by M. Morris),12,19
75,1,4:21.0,,M. Morris makes free throw 1 of 2,12,20
76,1,4:21.0,,S. Mykhailiuk enters the game for T. Snell,12,20
77,1,4:21.0,,M. Morris makes free throw 2 of 2,12,21
78,1,4:07.0,J. Allen makes 2-pt dunk from 3 ft (assist by J. Harris),,14,21
79,1,3:53.0,,A. Drummond makes 2-pt layup from 2 ft (assist by M. Morris),14,23
80,1,3:45.0,K. Irving misses 3-pt jump shot from 26 ft,,14,23
81,1,3:43.0,,Defensive rebound by A. Drummond,14,23
82,1,3:32.0,,M. Morris misses 2-pt jump shot from 17 ft,14,23
83,1,3:30.0,Defensive rebound by J. Harris,,14,23
84,1,3:25.0,J. Harris makes 3-pt jump shot from 26 ft (assist by K. Irving),,17,23
85,1,3:06.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by B. Brown),17,26
86,1,2:55.0,Shooting foul by M. Morris (drawn by J. Allen),,17,26
87,1,2:55.0,Offensive rebound by Team,,17,26
88,1,2:55.0,J. Allen misses free throw 1 of 2,,17,26
89,1,2:55.0,S. Dinwiddie enters the game for T. Prince,,17,26
90,1,2:55.0,,C. Wood enters the game for M. Morris,17,26
91,1,2:55.0,J. Allen makes free throw 2 of 2,,18,26
92,1,2:36.0,,B. Brown misses 3-pt jump shot from 23 ft,18,26
93,1,2:34.0,Defensive rebound by K. Irving,,18,26
94,1,2:29.0,J. Harris makes 3-pt jump shot from 28 ft (assist by S. Dinwiddie),,21,26
95,1,2:09.0,,B. Brown makes 2-pt hook shot from 5 ft,21,28
96,1,1:58.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,21,28
97,1,1:55.0,Offensive rebound by Team,,21,28
98,1,1:55.0,R. Kurucs enters the game for J. Harris,,21,28
99,1,1:55.0,C. LeVert enters the game for K. Irving,,21,28
100,1,1:48.0,Shooting foul by B. Brown (drawn by C. LeVert),,21,28
101,1,1:48.0,C. LeVert makes free throw 1 of 2,,22,28
102,1,1:48.0,C. LeVert makes free throw 2 of 2,,23,28
103,1,1:31.0,,Def 3 sec tech foul by Team,23,28
104,1,1:31.0,,L. Galloway makes technical free throw,23,29
105,1,1:31.0,,L. Kennard enters the game for B. Brown,23,29
106,1,1:23.0,,A. Drummond misses 2-pt jump shot from 5 ft,23,29
107,1,1:21.0,,Offensive rebound by A. Drummond,23,29
108,1,1:19.0,,A. Drummond makes 2-pt hook shot from 3 ft,23,31
109,1,0:58.0,C. LeVert misses 3-pt jump shot from 27 ft,,23,31
110,1,0:55.0,,Defensive rebound by A. Drummond,23,31
111,1,0:35.0,,L. Kennard misses 2-pt jump shot from 7 ft,23,31
112,1,0:33.0,Defensive rebound by J. Allen,,23,31
113,1,0:30.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,26,31
114,1,0:08.0,,A. Drummond makes 2-pt jump shot from 5 ft (assist by L. Kennard),26,33
115,1,0:02.0,C. LeVert misses 2-pt layup from 2 ft,,26,33
116,1,0:01.0,Offensive rebound by Team,,26,33
117,2,11:40.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,26,33
118,2,11:35.0,Offensive rebound by J. Allen,,26,33
119,2,11:33.0,C. LeVert makes 2-pt jump shot from 13 ft,,28,33
120,2,11:17.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,28,33
121,2,11:17.0,Defensive rebound by R. Kurucs,,28,33
122,2,11:03.0,S. Dinwiddie misses 2-pt jump shot from 18 ft,,28,33
123,2,11:00.0,Offensive rebound by J. Allen,,28,33
124,2,10:59.0,J. Allen makes 2-pt layup from 3 ft,,30,33
125,2,10:41.0,,L. Galloway misses 2-pt jump shot from 12 ft,30,33
126,2,10:39.0,Defensive rebound by J. Allen,,30,33
127,2,10:33.0,C. LeVert misses 2-pt layup from 2 ft,,30,33
128,2,10:30.0,,Defensive rebound by S. Mykhailiuk,30,33
129,2,10:25.0,,L. Galloway misses 3-pt jump shot from 24 ft,30,33
130,2,10:22.0,Defensive rebound by C. LeVert,,30,33
131,2,10:17.0,S. Dinwiddie makes 2-pt layup from 3 ft,,32,33
132,2,10:00.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,32,33
133,2,9:56.0,Defensive rebound by G. Temple,,32,33
134,2,9:50.0,S. Dinwiddie misses 3-pt jump shot from 29 ft,,32,33
135,2,9:47.0,,Defensive rebound by L. Galloway,32,33
136,2,9:33.0,,L. Kennard misses 2-pt jump shot from 17 ft,32,33
137,2,9:31.0,Defensive rebound by G. Temple,,32,33
138,2,9:13.0,G. Temple misses 3-pt jump shot from 26 ft,,32,33
139,2,9:10.0,,Defensive rebound by L. Galloway,32,33
140,2,9:03.0,,Turnover by C. Wood (back court),32,33
141,2,9:03.0,J. Harris enters the game for G. Temple,,32,33
142,2,9:03.0,,T. Snell enters the game for L. Galloway,32,33
143,2,8:59.0,C. LeVert misses 2-pt layup from 2 ft,,32,33
144,2,8:57.0,Offensive rebound by J. Allen,,32,33
145,2,8:56.0,J. Allen misses 2-pt layup from 3 ft,,32,33
146,2,8:54.0,Offensive rebound by C. LeVert,,32,33
147,2,8:50.0,J. Allen makes 2-pt layup from 3 ft (assist by J. Harris),,34,33
148,2,8:22.0,,T. Snell misses 2-pt layup from 2 ft,34,33
149,2,8:21.0,,Offensive rebound by T. Maker,34,33
150,2,8:21.0,,Shooting foul by R. Kurucs (drawn by T. Maker),34,33
151,2,8:21.0,,T. Maker misses free throw 1 of 2,34,33
152,2,8:21.0,,Offensive rebound by Team,34,33
153,2,8:21.0,,T. Maker makes free throw 2 of 2,34,34
154,2,8:10.0,C. LeVert makes 2-pt dunk from 2 ft,,36,34
155,2,8:10.0,,Detroit full timeout,36,34
156,2,8:10.0,,B. Brown enters the game for S. Mykhailiuk,36,34
157,2,8:10.0,,M. Morris enters the game for C. Wood,36,34
158,2,7:55.0,,T. Maker misses 2-pt jump shot from 16 ft,36,34
159,2,7:53.0,Defensive rebound by S. Dinwiddie,,36,34
160,2,7:50.0,C. LeVert makes 2-pt dunk from 3 ft (assist by S. Dinwiddie),,38,34
161,2,7:34.0,,L. Kennard misses 2-pt jump shot from 19 ft,38,34
162,2,7:31.0,Defensive rebound by J. Allen,,38,34
163,2,7:24.0,R. Kurucs makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,40,34
164,2,7:01.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by B. Brown),40,37
165,2,6:49.0,C. LeVert makes 2-pt layup from 2 ft,,42,37
166,2,6:40.0,,Turnover by M. Morris (traveling),42,37
167,2,6:40.0,K. Irving enters the game for J. Allen,,42,37
168,2,6:40.0,D. Jordan enters the game for S. Dinwiddie,,42,37
169,2,6:40.0,,A. Drummond enters the game for T. Maker,42,37
170,2,6:25.0,Turnover by C. LeVert (bad pass; steal by A. Drummond),,42,37
171,2,6:09.0,,A. Drummond misses 2-pt jump shot from 11 ft,42,37
172,2,6:06.0,Defensive rebound by C. LeVert,,42,37
173,2,5:55.0,J. Harris misses 2-pt layup from 3 ft,,42,37
174,2,5:52.0,,Defensive rebound by T. Snell,42,37
175,2,5:32.0,,T. Snell misses 2-pt jump shot from 11 ft,42,37
176,2,5:28.0,Defensive rebound by K. Irving,,42,37
177,2,5:24.0,J. Harris misses 3-pt jump shot from 26 ft,,42,37
178,2,5:20.0,,Defensive rebound by M. Morris,42,37
179,2,5:10.0,,L. Kennard misses 3-pt jump shot from 25 ft,42,37
180,2,5:09.0,Defensive rebound by K. Irving,,42,37
181,2,5:09.0,Brooklyn full timeout,,42,37
182,2,5:09.0,T. Prince enters the game for J. Harris,,42,37
183,2,5:09.0,G. Temple enters the game for R. Kurucs,,42,37
184,2,4:49.0,K. Irving misses 2-pt jump shot from 17 ft,,42,37
185,2,4:46.0,,Defensive rebound by A. Drummond,42,37
186,2,4:40.0,,Turnover by A. Drummond (bad pass),42,37
187,2,4:27.0,K. Irving makes 2-pt layup from 7 ft,,44,37
188,2,4:02.0,,A. Drummond misses 2-pt jump shot from 16 ft (block by D. Jordan),44,37
189,2,3:59.0,Defensive rebound by D. Jordan,,44,37
190,2,3:51.0,C. LeVert makes 2-pt jump shot from 5 ft,,46,37
191,2,3:34.0,,T. Snell makes 2-pt dunk from 1 ft (assist by L. Kennard),46,39
192,2,3:23.0,Turnover by K. Irving (bad pass; steal by M. Morris),,46,39
193,2,3:15.0,,M. Morris misses 2-pt jump shot from 11 ft,46,39
194,2,3:15.0,,Offensive rebound by Team,46,39
195,2,3:15.0,Loose ball foul by K. Irving (drawn by A. Drummond),,46,39
196,2,3:15.0,S. Dinwiddie enters the game for C. LeVert,,46,39
197,2,2:59.0,,B. Brown misses 2-pt hook shot from 7 ft,46,39
198,2,2:56.0,Defensive rebound by G. Temple,,46,39
199,2,2:55.0,Turnover by G. Temple (lost ball; steal by A. Drummond),,46,39
200,2,2:40.0,,M. Morris misses 2-pt jump shot from 16 ft,46,39
201,2,2:37.0,Defensive rebound by K. Irving,,46,39
202,2,2:32.0,Personal foul by T. Snell (drawn by G. Temple),,46,39
203,2,2:16.0,T. Prince misses 3-pt jump shot from 27 ft,,46,39
204,2,2:16.0,Offensive rebound by Team,,46,39
205,2,2:16.0,Turnover by Team (shot clock),,46,39
206,2,2:02.0,,Turnover by L. Kennard (lost ball; steal by D. Jordan),46,39
207,2,1:56.0,T. Prince makes 2-pt layup from 2 ft (assist by K. Irving),,48,39
208,2,1:50.0,,Personal foul by D. Jordan (drawn by A. Drummond),48,39
209,2,1:39.0,,Shooting foul by G. Temple (drawn by A. Drummond),48,39
210,2,1:39.0,,A. Drummond makes free throw 1 of 2,48,40
211,2,1:39.0,,A. Drummond makes free throw 2 of 2,48,41
212,2,1:25.0,K. Irving misses 2-pt jump shot from 20 ft,,48,41
213,2,1:22.0,,Defensive rebound by T. Snell,48,41
214,2,1:14.0,,B. Brown misses 2-pt layup from 2 ft (block by D. Jordan),48,41
215,2,1:11.0,Defensive rebound by D. Jordan,,48,41
216,2,1:05.0,T. Prince makes 2-pt layup from 2 ft (assist by K. Irving),,50,41
217,2,0:40.0,,B. Brown makes 2-pt jump shot from 5 ft,50,43
218,2,0:31.0,D. Jordan makes 2-pt dunk from 2 ft (assist by K. Irving),,52,43
219,2,0:13.0,,B. Brown misses 2-pt layup from 3 ft,52,43
220,2,0:10.0,Defensive rebound by K. Irving,,52,43
221,2,0:09.0,G. Temple makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,54,43
222,2,0:09.0,Violation by Team (delay of game),,54,43
223,2,0:01.0,,L. Kennard makes 3-pt jump shot from 25 ft,54,46
224,2,0:00.0,S. Dinwiddie misses 3-pt jump shot from 60 ft,,54,46
225,2,0:00.0,Offensive rebound by Team,,54,46
226,2,0:00.0,Instant Replay (Request: Ruling Stands),,54,46
227,3,11:38.0,K. Irving makes 2-pt jump shot from 14 ft,,56,46
228,3,11:12.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by L. Kennard),56,48
229,3,11:02.0,K. Irving misses 2-pt jump shot from 4 ft,,56,48
230,3,10:59.0,Offensive rebound by Team,,56,48
231,3,10:46.0,T. Prince makes 3-pt jump shot from 24 ft (assist by K. Irving),,59,48
232,3,10:25.0,,T. Snell misses 3-pt jump shot from 26 ft,59,48
233,3,10:22.0,Defensive rebound by C. LeVert,,59,48
234,3,10:18.0,C. LeVert misses 2-pt jump shot from 7 ft,,59,48
235,3,10:17.0,,Defensive rebound by A. Drummond,59,48
236,3,10:05.0,,L. Kennard misses 3-pt jump shot from 26 ft,59,48
237,3,10:02.0,Defensive rebound by C. LeVert,,59,48
238,3,10:00.0,Personal foul by M. Morris (drawn by K. Irving),,59,48
239,3,9:54.0,J. Harris makes 2-pt jump shot from 17 ft (assist by D. Jordan),,61,48
240,3,9:37.0,,B. Brown makes 2-pt jump shot from 10 ft (assist by A. Drummond),61,50
241,3,9:17.0,Turnover by T. Prince (lost ball; steal by B. Brown),,61,50
242,3,9:16.0,,Personal foul by K. Irving (drawn by B. Brown),61,50
243,3,9:09.0,,B. Brown misses 2-pt layup from 4 ft (block by D. Jordan),61,50
244,3,9:06.0,Defensive rebound by K. Irving,,61,50
245,3,8:55.0,T. Prince makes 3-pt jump shot from 24 ft (assist by C. LeVert),,64,50
246,3,8:51.0,,Detroit full timeout,64,50
247,3,8:34.0,,M. Morris misses 3-pt jump shot from 26 ft,64,50
248,3,8:31.0,,Offensive rebound by Team,64,50
249,3,8:21.0,,B. Brown misses 3-pt jump shot from 24 ft,64,50
250,3,8:21.0,Defensive rebound by Team,,64,50
251,3,8:21.0,,Loose ball foul by A. Drummond (drawn by D. Jordan),64,50
252,3,8:08.0,Turnover by J. Harris (out of bounds lost ball),,64,50
253,3,7:50.0,,L. Kennard misses 2-pt jump shot from 10 ft,64,50
254,3,7:47.0,Defensive rebound by D. Jordan,,64,50
255,3,7:39.0,K. Irving misses 2-pt layup from 2 ft (block by A. Drummond),,64,50
256,3,7:35.0,,Defensive rebound by M. Morris,64,50
257,3,7:33.0,,L. Kennard misses 3-pt jump shot from 27 ft,64,50
258,3,7:31.0,Defensive rebound by T. Prince,,64,50
259,3,7:29.0,Turnover by T. Prince (bad pass; steal by A. Drummond),,64,50
260,3,7:27.0,,A. Drummond makes 2-pt dunk from 2 ft,64,52
261,3,7:27.0,Brooklyn full timeout,,64,52
262,3,7:27.0,,L. Galloway enters the game for T. Snell,64,52
263,3,7:10.0,D. Jordan makes 2-pt layup from 2 ft (assist by T. Prince),,66,52
264,3,6:49.0,,L. Kennard makes 3-pt jump shot from 26 ft,66,55
265,3,6:37.0,T. Prince misses 2-pt layup from 5 ft,,66,55
266,3,6:35.0,,Defensive rebound by L. Kennard,66,55
267,3,6:28.0,,B. Brown makes 2-pt layup from 3 ft (assist by A. Drummond),66,57
268,3,6:06.0,C. LeVert misses 2-pt layup from 2 ft,,66,57
269,3,6:06.0,Offensive rebound by C. LeVert,,66,57
270,3,6:06.0,C. LeVert makes 2-pt layup from 1 ft,,68,57
271,3,6:06.0,Shooting foul by A. Drummond (drawn by C. LeVert),,68,57
272,3,6:06.0,C. LeVert misses free throw 1 of 1,,68,57
273,3,6:03.0,,Defensive rebound by B. Brown,68,57
274,3,5:48.0,,B. Brown misses 2-pt jump shot from 9 ft,68,57
275,3,5:46.0,Defensive rebound by D. Jordan,,68,57
276,3,5:44.0,Turnover by D. Jordan (bad pass; steal by L. Galloway),,68,57
277,3,5:36.0,,Shooting foul by J. Harris (drawn by B. Brown),68,57
278,3,5:36.0,,B. Brown makes free throw 1 of 2,68,58
279,3,5:36.0,G. Temple enters the game for C. LeVert,,68,58
280,3,5:36.0,,B. Brown makes free throw 2 of 2,68,59
281,3,5:12.0,T. Prince misses 3-pt jump shot from 29 ft,,68,59
282,3,5:08.0,,Defensive rebound by L. Galloway,68,59
283,3,4:56.0,Violation by Team (kicked ball),,68,59
284,3,4:39.0,,M. Morris misses 2-pt layup from 4 ft,68,59
285,3,4:34.0,,A. Drummond makes 2-pt layup at rim,68,61
286,3,4:34.0,,Offensive rebound by A. Drummond,68,61
287,3,4:25.0,K. Irving misses 3-pt jump shot from 25 ft,,68,61
288,3,4:23.0,,Defensive rebound by A. Drummond,68,61
289,3,4:15.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by B. Brown),68,64
290,3,4:13.0,Brooklyn full timeout,,68,64
291,3,4:13.0,J. Allen enters the game for K. Irving,,68,64
292,3,4:13.0,S. Dinwiddie enters the game for D. Jordan,,68,64
293,3,4:00.0,G. Temple misses 3-pt jump shot from 26 ft,,68,64
294,3,3:58.0,,Defensive rebound by A. Drummond,68,64
295,3,3:40.0,,A. Drummond makes 2-pt layup from 3 ft (assist by M. Morris),68,66
296,3,3:16.0,J. Allen misses 2-pt hook shot from 7 ft (block by A. Drummond),,68,66
297,3,3:13.0,,Defensive rebound by B. Brown,68,66
298,3,3:10.0,,B. Brown makes 2-pt layup from 2 ft,68,68
299,3,2:55.0,Turnover by S. Dinwiddie (offensive foul),,68,68
300,3,2:55.0,Offensive foul by S. Dinwiddie (drawn by B. Brown),,68,68
301,3,2:55.0,R. Kurucs enters the game for J. Harris,,68,68
302,3,2:42.0,,L. Galloway misses 3-pt jump shot from 26 ft,68,68
303,3,2:38.0,Defensive rebound by Team,,68,68
304,3,2:38.0,,S. Mykhailiuk enters the game for B. Brown,68,68
305,3,2:38.0,,T. Snell enters the game for M. Morris,68,68
306,3,2:17.0,T. Prince misses 3-pt jump shot from 24 ft,,68,68
307,3,2:15.0,Offensive rebound by R. Kurucs,,68,68
308,3,2:15.0,R. Kurucs misses 2-pt layup from 1 ft,,68,68
309,3,2:12.0,,Defensive rebound by L. Kennard,68,68
310,3,2:08.0,,L. Kennard makes 2-pt layup from 3 ft,68,70
311,3,1:50.0,Personal foul by S. Mykhailiuk (drawn by G. Temple),,68,70
312,3,1:50.0,C. LeVert enters the game for T. Prince,,68,70
313,3,1:48.0,Turnover by S. Dinwiddie (traveling),,68,70
314,3,1:41.0,,Personal foul by R. Kurucs (drawn by T. Snell),68,70
315,3,1:30.0,,L. Kennard misses 2-pt jump shot from 15 ft,68,70
316,3,1:27.0,,Offensive rebound by A. Drummond,68,70
317,3,1:25.0,,A. Drummond makes 2-pt layup from 1 ft,68,72
318,3,1:16.0,Shooting foul by A. Drummond (drawn by S. Dinwiddie),,68,72
319,3,1:16.0,S. Dinwiddie makes free throw 1 of 2,,69,72
320,3,1:16.0,,T. Maker enters the game for A. Drummond,69,72
321,3,1:16.0,S. Dinwiddie makes free throw 2 of 2,,70,72
322,3,1:03.0,,L. Kennard makes 3-pt jump shot from 29 ft (assist by S. Mykhailiuk),70,75
323,3,0:57.0,Turnover by S. Dinwiddie (offensive foul),,70,75
324,3,0:57.0,Offensive foul by S. Dinwiddie (drawn by L. Kennard),,70,75
325,3,0:43.0,,L. Kennard makes 2-pt layup from 5 ft,70,77
326,3,0:34.0,G. Temple misses 3-pt jump shot from 25 ft,,70,77
327,3,0:32.0,,Defensive rebound by T. Maker,70,77
328,3,0:22.0,,L. Kennard misses 3-pt jump shot from 27 ft,70,77
329,3,0:22.0,Defensive rebound by Team,,70,77
330,3,0:03.0,S. Dinwiddie makes 2-pt layup from 2 ft,,72,77
331,3,0:03.0,,Technical foul by S. Dinwiddie,72,77
332,3,0:03.0,,L. Galloway makes technical free throw,72,78
333,3,0:00.0,,S. Mykhailiuk misses 3-pt jump shot from 32 ft,72,78
334,3,0:00.0,,Offensive rebound by Team,72,78
335,4,11:41.0,,T. Maker misses 2-pt layup from 2 ft,72,78
336,4,11:38.0,,Offensive rebound by Team,72,78
337,4,11:34.0,,T. Maker makes 2-pt jump shot from 18 ft (assist by B. Brown),72,80
338,4,11:22.0,C. LeVert misses 2-pt layup from 3 ft (block by S. Mykhailiuk),,72,80
339,4,11:20.0,,Defensive rebound by T. Maker,72,80
340,4,11:10.0,,T. Snell misses 3-pt jump shot from 27 ft,72,80
341,4,11:10.0,,Offensive rebound by Team,72,80
342,4,11:10.0,Loose ball foul by R. Kurucs (drawn by L. Galloway),,72,80
343,4,11:04.0,,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by L. Galloway),72,83
344,4,10:55.0,C. LeVert misses 3-pt jump shot from 26 ft,,72,83
345,4,10:51.0,,Defensive rebound by T. Maker,72,83
346,4,10:35.0,,B. Brown misses 2-pt jump shot from 4 ft,72,83
347,4,10:32.0,Defensive rebound by S. Dinwiddie,,72,83
348,4,10:31.0,Personal foul by T. Maker (drawn by S. Dinwiddie),,72,83
349,4,10:22.0,S. Dinwiddie makes 2-pt layup from 2 ft,,74,83
350,4,10:07.0,,Shooting foul by J. Allen (drawn by T. Maker),74,83
351,4,10:07.0,,T. Maker makes free throw 1 of 2,74,84
352,4,10:07.0,D. Jordan enters the game for J. Allen,,74,84
353,4,10:07.0,,T. Maker misses free throw 2 of 2,74,84
354,4,10:05.0,Defensive rebound by G. Temple,,74,84
355,4,9:55.0,D. Jordan makes 2-pt dunk from 3 ft (assist by S. Dinwiddie),,76,84
356,4,9:36.0,,L. Galloway makes 2-pt jump shot from 22 ft,76,86
357,4,9:27.0,Personal foul by B. Brown (drawn by S. Dinwiddie),,76,86
358,4,9:27.0,,A. Drummond enters the game for T. Maker,76,86
359,4,9:19.0,Shooting foul by B. Brown (drawn by S. Dinwiddie),,76,86
360,4,9:19.0,S. Dinwiddie makes free throw 1 of 2,,77,86
361,4,9:19.0,S. Dinwiddie makes free throw 2 of 2,,78,86
362,4,9:03.0,,L. Galloway makes 2-pt jump shot from 15 ft (assist by A. Drummond),78,88
363,4,8:49.0,R. Kurucs misses 2-pt layup from 2 ft (block by T. Snell),,78,88
364,4,8:47.0,Offensive rebound by R. Kurucs,,78,88
365,4,8:46.0,Turnover by R. Kurucs (bad pass; steal by T. Snell),,78,88
366,4,8:40.0,,T. Snell makes 3-pt jump shot from 27 ft,78,91
367,4,8:39.0,Brooklyn full timeout,,78,91
368,4,8:39.0,K. Irving enters the game for R. Kurucs,,78,91
369,4,8:39.0,T. Prince enters the game for C. LeVert,,78,91
370,4,8:21.0,T. Prince makes 3-pt jump shot from 24 ft (assist by G. Temple),,81,91
371,4,7:59.0,,A. Drummond misses 2-pt jump shot from 9 ft,81,91
372,4,7:59.0,Defensive rebound by Team,,81,91
373,4,7:59.0,Personal foul by L. Galloway (drawn by D. Jordan),,81,91
374,4,7:45.0,K. Irving makes 2-pt jump shot from 5 ft,,83,91
375,4,7:37.0,,Personal foul by S. Dinwiddie (drawn by L. Galloway),83,91
376,4,7:37.0,J. Harris enters the game for S. Dinwiddie,,83,91
377,4,7:37.0,,M. Morris enters the game for S. Mykhailiuk,83,91
378,4,7:31.0,,L. Galloway misses 2-pt jump shot from 11 ft,83,91
379,4,7:28.0,Defensive rebound by K. Irving,,83,91
380,4,7:22.0,K. Irving misses 2-pt jump shot from 17 ft,,83,91
381,4,7:20.0,,Defensive rebound by A. Drummond,83,91
382,4,7:13.0,,B. Brown makes 2-pt jump shot from 11 ft,83,93
383,4,7:06.0,Turnover by D. Jordan (out of bounds lost ball),,83,93
384,4,7:06.0,,L. Kennard enters the game for T. Snell,83,93
385,4,6:49.0,,M. Morris makes 2-pt layup from 2 ft (assist by L. Kennard),83,95
