,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
59,1,5:10.0,,Defensive rebound by N. Vučević,11,19
60,1,5:05.0,,M. Fultz makes 3-pt jump shot from 25 ft (assist by N. Vučević),11,22
61,1,4:43.0,B. Beal misses 2-pt jump shot from 5 ft,,11,22
62,1,4:40.0,,Defensive rebound by N. Vučević,11,22
63,1,4:38.0,,E. Fournier misses 2-pt layup from 6 ft,11,22
64,1,4:33.0,Defensive rebound by T. Bryant,,11,22
65,1,4:33.0,Shooting foul by M. Fultz (drawn by B. Beal),,11,22
66,1,4:33.0,B. Beal makes free throw 1 of 2,,12,22
67,1,4:33.0,D. Bertāns enters the game for T. Brown,,12,22
68,1,4:33.0,M. Wagner enters the game for T. Bryant,,12,22
69,1,4:33.0,,D. Augustin enters the game for E. Fournier,12,22
70,1,4:33.0,,M. Carter-Williams enters the game for M. Fultz,12,22
71,1,4:33.0,,T. Ross enters the game for A. Gordon,12,22
72,1,4:33.0,B. Beal makes free throw 2 of 2,,13,22
73,1,4:22.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,13,22
74,1,4:22.0,Defensive rebound by R. Hachimura,,13,22
75,1,4:12.0,I. Thomas misses 3-pt jump shot from 26 ft,,13,22
76,1,4:10.0,,Defensive rebound by N. Vučević,13,22
77,1,4:02.0,,A. Aminu misses 3-pt jump shot from 25 ft,13,22
78,1,3:59.0,Defensive rebound by D. Bertāns,,13,22
79,1,3:54.0,B. Beal makes 2-pt jump shot from 19 ft,,15,22
80,1,3:41.0,,T. Ross makes 2-pt jump shot from 15 ft (assist by D. Augustin),15,24
81,1,3:26.0,Personal foul by M. Carter-Williams (drawn by D. Bertāns),,15,24
82,1,3:26.0,C. Miles enters the game for R. Hachimura,,15,24
83,1,3:26.0,I. Smith enters the game for I. Thomas,,15,24
84,1,3:26.0,,M. Bamba enters the game for N. Vučević,15,24
85,1,3:18.0,B. Beal makes 2-pt jump shot from 15 ft (assist by M. Wagner),,17,24
86,1,3:01.0,,T. Ross misses 3-pt jump shot from 25 ft,17,24
87,1,2:59.0,Defensive rebound by B. Beal,,17,24
88,1,2:53.0,B. Beal misses 2-pt jump shot from 16 ft,,17,24
89,1,2:49.0,,Defensive rebound by D. Augustin,17,24
90,1,2:45.0,,Turnover by A. Aminu (traveling),17,24
91,1,2:45.0,,Orlando full timeout,17,24
92,1,2:45.0,,A. Gordon enters the game for A. Aminu,17,24
93,1,2:32.0,M. Wagner makes 2-pt layup from 2 ft (assist by B. Beal),,19,24
94,1,2:14.0,,T. Ross makes 2-pt jump shot from 12 ft (assist by A. Gordon),19,26
95,1,2:01.0,D. Bertāns misses 3-pt jump shot from 25 ft,,19,26
96,1,1:58.0,,Defensive rebound by M. Bamba,19,26
97,1,1:51.0,,Offensive foul by M. Bamba (drawn by M. Wagner),19,26
98,1,1:51.0,,Turnover by M. Bamba (offensive foul),19,26
99,1,1:51.0,T. Brown enters the game for B. Beal,,19,26
100,1,1:38.0,Shooting foul by T. Ross (drawn by C. Miles),,19,26
101,1,1:38.0,C. Miles makes free throw 1 of 3,,20,26
102,1,1:38.0,C. Miles makes free throw 2 of 3,,21,26
103,1,1:38.0,C. Miles makes free throw 3 of 3,,22,26
104,1,1:27.0,,A. Gordon misses 3-pt jump shot from 25 ft,22,26
105,1,1:24.0,Defensive rebound by D. Bertāns,,22,26
106,1,1:20.0,D. Bertāns misses 3-pt jump shot from 27 ft,,22,26
107,1,1:16.0,Offensive rebound by D. Bertāns,,22,26
108,1,1:07.0,C. Miles misses 2-pt jump shot from 10 ft,,22,26
109,1,1:04.0,,Defensive rebound by M. Carter-Williams,22,26
110,1,0:55.0,,D. Augustin makes 3-pt jump shot from 26 ft,22,29
111,1,0:39.0,Offensive foul by M. Wagner (drawn by M. Carter-Williams),,22,29
112,1,0:39.0,Turnover by M. Wagner (offensive foul),,22,29
113,1,0:28.0,,M. Bamba misses 3-pt jump shot from 27 ft,22,29
114,1,0:23.0,Defensive rebound by T. Brown,,22,29
115,1,0:04.0,M. Wagner misses 3-pt jump shot from 25 ft,,22,29
116,1,0:01.0,,Defensive rebound by Team,22,29
117,2,11:39.0,I. Smith misses 3-pt jump shot from 26 ft,,22,29
118,2,11:35.0,Offensive rebound by T. Brown,,22,29
119,2,11:29.0,Turnover by C. Miles (bad pass; steal by T. Ross),,22,29
120,2,11:25.0,,Personal foul by D. Bertāns (drawn by M. Bamba),22,29
121,2,11:07.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,22,29
122,2,11:04.0,Defensive rebound by M. Wagner,,22,29
123,2,10:56.0,C. Miles makes 3-pt jump shot from 26 ft (assist by T. Brown),,25,29
124,2,10:52.0,,Orlando full timeout,25,29
125,2,10:52.0,,W. Iwundu enters the game for M. Carter-Williams,25,29
126,2,10:38.0,,Turnover by D. Augustin (bad pass; steal by I. Smith),25,29
127,2,10:18.0,I. Smith misses 2-pt layup from 6 ft (block by M. Bamba),,25,29
128,2,10:15.0,,Defensive rebound by T. Ross,25,29
129,2,10:08.0,,Shooting foul by C. Miles (drawn by T. Ross),25,29
130,2,10:08.0,,T. Ross makes free throw 1 of 3,25,30
131,2,10:08.0,,T. Ross makes free throw 2 of 3,25,31
132,2,10:08.0,,T. Ross makes free throw 3 of 3,25,32
133,2,9:47.0,M. Wagner misses 2-pt dunk from 8 ft,,25,32
134,2,9:44.0,Offensive rebound by M. Wagner,,25,32
135,2,9:41.0,C. Miles makes 3-pt jump shot from 27 ft (assist by M. Wagner),,28,32
136,2,9:25.0,,D. Augustin makes 2-pt jump shot from 10 ft,28,34
137,2,9:04.0,M. Wagner makes 2-pt layup from 2 ft (assist by C. Miles),,30,34
138,2,8:52.0,,D. Augustin makes 3-pt jump shot from 25 ft,30,37
139,2,8:43.0,I. Smith misses 3-pt jump shot from 26 ft,,30,37
140,2,8:39.0,Offensive rebound by D. Bertāns,,30,37
141,2,8:38.0,M. Wagner makes 3-pt jump shot from 27 ft (assist by D. Bertāns),,33,37
142,2,8:30.0,,Orlando full timeout,33,37
143,2,8:30.0,B. Beal enters the game for T. Brown,,33,37
144,2,8:18.0,,Personal foul by C. Miles (drawn by A. Gordon),33,37
145,2,8:07.0,,A. Gordon misses 2-pt layup from 3 ft,33,37
146,2,8:06.0,,Offensive rebound by M. Bamba,33,37
147,2,8:04.0,,M. Bamba misses 2-pt layup from 3 ft,33,37
148,2,8:02.0,,Offensive rebound by M. Bamba,33,37
149,2,8:02.0,,M. Bamba misses 2-pt layup from 3 ft,33,37
150,2,8:01.0,Defensive rebound by Team,,33,37
151,2,7:50.0,C. Miles misses 2-pt jump shot from 16 ft,,33,37
152,2,7:50.0,Offensive rebound by Team,,33,37
153,2,7:50.0,,Loose ball foul by M. Bamba (drawn by M. Wagner),33,37
154,2,7:50.0,,A. Aminu enters the game for M. Bamba,33,37
155,2,7:50.0,,N. Vučević enters the game for A. Gordon,33,37
156,2,7:40.0,I. Smith makes 2-pt jump shot from 10 ft,,35,37
157,2,7:29.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by T. Ross),35,40
158,2,7:11.0,Turnover by D. Bertāns (bad pass; steal by W. Iwundu),,35,40
159,2,7:06.0,,D. Augustin misses 3-pt jump shot from 26 ft,35,40
160,2,6:57.0,Defensive rebound by M. Wagner,,35,40
161,2,6:56.0,I. Smith misses 2-pt layup from 3 ft (block by W. Iwundu),,35,40
162,2,6:53.0,,Defensive rebound by D. Augustin,35,40
163,2,6:50.0,,A. Aminu misses 3-pt jump shot from 23 ft,35,40
164,2,6:50.0,Defensive rebound by B. Beal,,35,40
165,2,6:36.0,B. Beal makes 2-pt jump shot from 17 ft,,37,40
166,2,6:22.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),37,43
167,2,6:08.0,I. Smith makes 2-pt jump shot from 12 ft,,39,43
168,2,5:52.0,,T. Ross misses 3-pt jump shot from 25 ft,39,43
169,2,5:48.0,Defensive rebound by I. Smith,,39,43
170,2,5:47.0,D. Bertāns misses 3-pt jump shot from 25 ft,,39,43
171,2,5:42.0,,Defensive rebound by W. Iwundu,39,43
172,2,5:33.0,,D. Augustin misses 2-pt layup from 3 ft (block by I. Smith),39,43
173,2,5:33.0,,Offensive rebound by Team,39,43
174,2,5:33.0,T. Bryant enters the game for C. Miles,,39,43
175,2,5:33.0,R. Hachimura enters the game for I. Smith,,39,43
176,2,5:33.0,I. Thomas enters the game for M. Wagner,,39,43
177,2,5:33.0,,E. Fournier enters the game for W. Iwundu,39,43
178,2,5:33.0,,M. Fultz enters the game for T. Ross,39,43
179,2,5:22.0,,E. Fournier makes 2-pt jump shot from 19 ft,39,45
180,2,5:15.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Beal),,42,45
181,2,4:46.0,,Orlando full timeout,42,45
182,2,4:46.0,,A. Gordon enters the game for D. Augustin,42,45
183,2,4:38.0,,Turnover by N. Vučević (off goaltending),42,45
184,2,4:17.0,Personal foul by M. Fultz (drawn by I. Thomas),,42,45
185,2,4:10.0,T. Bryant misses 3-pt jump shot from 26 ft,,42,45
186,2,4:04.0,,Defensive rebound by M. Fultz,42,45
187,2,3:51.0,,M. Fultz makes 2-pt layup from 3 ft,42,47
188,2,3:43.0,B. Beal misses 3-pt jump shot from 25 ft,,42,47
189,2,3:39.0,,Defensive rebound by A. Gordon,42,47
190,2,3:26.0,,Turnover by M. Fultz (bad pass; steal by D. Bertāns),42,47
191,2,3:20.0,R. Hachimura makes 2-pt layup from 2 ft (assist by I. Thomas),,44,47
192,2,2:59.0,,N. Vučević misses 2-pt jump shot from 10 ft,44,47
193,2,2:55.0,Defensive rebound by D. Bertāns,,44,47
194,2,2:41.0,I. Thomas misses 3-pt jump shot from 26 ft,,44,47
195,2,2:34.0,,Defensive rebound by A. Gordon,44,47
196,2,2:29.0,,M. Fultz makes 2-pt layup from 1 ft (assist by N. Vučević),44,49
197,2,2:11.0,D. Bertāns makes 3-pt jump shot from 24 ft (assist by B. Beal),,47,49
198,2,1:53.0,,Shooting foul by B. Beal (drawn by E. Fournier),47,49
199,2,1:53.0,,E. Fournier makes free throw 1 of 2,47,50
200,2,1:53.0,T. Brown enters the game for D. Bertāns,,47,50
201,2,1:53.0,,T. Ross enters the game for A. Aminu,47,50
202,2,1:53.0,,E. Fournier makes free throw 2 of 2,47,51
203,2,1:40.0,Turnover by B. Beal (bad pass; steal by E. Fournier),,47,51
204,2,1:40.0,,Personal take foul by T. Bryant (drawn by E. Fournier),47,51
205,2,1:40.0,,E. Fournier misses free throw 1 of 2,47,51
206,2,1:40.0,,Offensive rebound by Team,47,51
207,2,1:40.0,,E. Fournier makes free throw 2 of 2,47,52
208,2,1:28.0,B. Beal misses 2-pt layup from 3 ft (block by N. Vučević),,47,52
209,2,1:25.0,,Defensive rebound by N. Vučević,47,52
210,2,1:22.0,,M. Fultz makes 2-pt dunk from 1 ft (assist by E. Fournier),47,54
211,2,1:02.0,B. Beal misses 3-pt jump shot from 24 ft,,47,54
212,2,1:00.0,,Defensive rebound by M. Fultz,47,54
213,2,0:59.0,,Shooting foul by I. Thomas (drawn by E. Fournier),47,54
214,2,0:59.0,,E. Fournier makes free throw 1 of 2,47,55
215,2,0:59.0,,E. Fournier makes free throw 2 of 2,47,56
216,2,0:52.0,I. Thomas makes 2-pt jump shot from 11 ft,,49,56
217,2,0:43.0,,M. Fultz makes 2-pt jump shot from 20 ft,49,58
218,2,0:32.0,Shooting foul by M. Fultz (drawn by I. Thomas),,49,58
219,2,0:32.0,I. Thomas makes free throw 1 of 2,,50,58
220,2,0:32.0,,W. Iwundu enters the game for M. Fultz,50,58
221,2,0:32.0,I. Thomas misses free throw 2 of 2,,50,58
222,2,0:31.0,,Defensive rebound by A. Gordon,50,58
223,2,0:19.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Fournier),50,61
224,2,0:00.0,B. Beal makes 2-pt jump shot from 18 ft,,52,61
225,2,0:00.0,Instant Replay (Request: Ruling Stands),,52,61
226,3,11:48.0,B. Beal misses 2-pt jump shot from 12 ft,,52,61
227,3,11:45.0,Offensive rebound by B. Beal,,52,61
228,3,11:44.0,I. Thomas misses 3-pt jump shot from 25 ft,,52,61
229,3,11:40.0,,Defensive rebound by N. Vučević,52,61
230,3,11:30.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Fultz),52,63
231,3,11:14.0,I. Thomas misses 2-pt jump shot from 10 ft,,52,63
232,3,11:11.0,,Defensive rebound by N. Vučević,52,63
233,3,11:01.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),52,66
234,3,10:40.0,I. Thomas makes 2-pt jump shot from 19 ft,,54,66
235,3,10:22.0,,M. Fultz makes 2-pt layup from 2 ft,54,68
236,3,10:06.0,B. Beal makes 3-pt jump shot from 27 ft (assist by R. Hachimura),,57,68
237,3,9:46.0,,N. Vučević makes 2-pt dunk from 1 ft (assist by E. Fournier),57,70
238,3,9:28.0,R. Hachimura makes 2-pt dunk from 1 ft (assist by T. Brown),,59,70
239,3,9:05.0,,A. Gordon misses 3-pt jump shot from 25 ft,59,70
240,3,9:03.0,,Offensive rebound by N. Vučević,59,70
241,3,9:02.0,,Offensive foul by N. Vučević (drawn by B. Beal),59,70
242,3,9:02.0,,Turnover by N. Vučević (offensive foul),59,70
243,3,8:54.0,B. Beal misses 2-pt jump shot from 19 ft,,59,70
244,3,8:48.0,,Defensive rebound by A. Aminu,59,70
245,3,8:43.0,,E. Fournier misses 3-pt jump shot from 26 ft,59,70
246,3,8:39.0,Defensive rebound by T. Brown,,59,70
247,3,8:32.0,T. Bryant makes 3-pt jump shot from 26 ft (assist by B. Beal),,62,70
248,3,8:08.0,,E. Fournier misses 2-pt jump shot from 6 ft,62,70
249,3,8:06.0,Defensive rebound by T. Bryant,,62,70
250,3,7:58.0,B. Beal misses 2-pt jump shot from 18 ft,,62,70
251,3,7:55.0,,Defensive rebound by A. Aminu,62,70
252,3,7:47.0,,Personal foul by T. Brown (drawn by N. Vučević),62,70
253,3,7:34.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by A. Aminu),62,72
254,3,7:16.0,I. Thomas misses 2-pt jump shot from 18 ft,,62,72
255,3,7:12.0,,Defensive rebound by A. Gordon,62,72
256,3,7:03.0,,M. Fultz misses 3-pt jump shot from 26 ft,62,72
257,3,7:01.0,,Offensive rebound by N. Vučević,62,72
258,3,6:59.0,,N. Vučević makes 2-pt layup from 2 ft,62,74
259,3,6:45.0,,Orlando full timeout,62,74
260,3,6:40.0,B. Beal misses 2-pt jump shot from 19 ft,,62,74
261,3,6:38.0,,Defensive rebound by M. Fultz,62,74
262,3,6:22.0,,A. Aminu misses 2-pt layup from 3 ft,62,74
263,3,6:21.0,,Offensive rebound by A. Aminu,62,74
264,3,6:19.0,,Turnover by N. Vučević (bad pass),62,74
265,3,6:07.0,T. Bryant misses 2-pt layup from 2 ft,,62,74
266,3,6:01.0,Offensive rebound by R. Hachimura,,62,74
267,3,6:01.0,R. Hachimura makes 2-pt layup at rim,,64,74
268,3,5:50.0,,Personal foul by T. Bryant (drawn by N. Vučević),64,74
269,3,5:50.0,D. Bertāns enters the game for T. Brown,,64,74
270,3,5:50.0,,T. Ross enters the game for A. Gordon,64,74
271,3,5:38.0,,Shooting foul by R. Hachimura (drawn by N. Vučević),64,74
272,3,5:38.0,,N. Vučević makes free throw 1 of 2,64,75
273,3,5:38.0,,N. Vučević makes free throw 2 of 2,64,76
274,3,5:24.0,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),,66,76
275,3,5:24.0,Shooting foul by N. Vučević (drawn by T. Bryant),,66,76
276,3,5:24.0,T. Bryant makes free throw 1 of 1,,67,76
277,3,5:13.0,,E. Fournier misses 2-pt layup from 3 ft,67,76
278,3,5:11.0,Defensive rebound by R. Hachimura,,67,76
279,3,5:07.0,D. Bertāns misses 3-pt jump shot from 23 ft,,67,76
280,3,5:05.0,Offensive rebound by T. Bryant,,67,76
281,3,5:01.0,I. Thomas makes 2-pt jump shot from 19 ft (assist by T. Bryant),,69,76
282,3,4:38.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),69,79
283,3,4:37.0,Washington full timeout,,69,79
284,3,4:37.0,,D. Augustin enters the game for M. Fultz,69,79
285,3,4:12.0,I. Thomas makes 2-pt jump shot from 10 ft (assist by T. Bryant),,71,79
286,3,3:55.0,,E. Fournier makes 2-pt jump shot from 19 ft,71,81
287,3,3:36.0,R. Hachimura misses 2-pt layup from 3 ft,,71,81
288,3,3:34.0,Offensive rebound by T. Bryant,,71,81
289,3,3:33.0,T. Bryant misses 2-pt layup from 4 ft,,71,81
290,3,3:32.0,,Defensive rebound by A. Aminu,71,81
291,3,3:27.0,,Offensive foul by A. Aminu (drawn by D. Bertāns),71,81
292,3,3:27.0,,Turnover by A. Aminu (offensive foul),71,81
293,3,3:27.0,C. Miles enters the game for T. Bryant,,71,81
294,3,3:27.0,I. Smith enters the game for R. Hachimura,,71,81
295,3,3:27.0,M. Wagner enters the game for I. Thomas,,71,81
296,3,3:27.0,,M. Bamba enters the game for N. Vučević,71,81
297,3,3:14.0,B. Beal misses 3-pt jump shot from 26 ft,,71,81
298,3,3:10.0,,Defensive rebound by E. Fournier,71,81
299,3,3:04.0,,D. Augustin misses 3-pt jump shot from 25 ft,71,81
300,3,3:01.0,Defensive rebound by D. Bertāns,,71,81
301,3,2:51.0,B. Beal misses 2-pt layup from 3 ft,,71,81
302,3,2:49.0,,Defensive rebound by D. Augustin,71,81
303,3,2:49.0,,Personal foul by M. Wagner (drawn by M. Bamba),71,81
304,3,2:49.0,,A. Gordon enters the game for A. Aminu,71,81
305,3,2:36.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by E. Fournier),71,84
306,3,2:18.0,B. Beal makes 3-pt jump shot from 23 ft (assist by I. Smith),,74,84
307,3,1:51.0,,M. Bamba makes 2-pt dunk from 1 ft (assist by E. Fournier),74,86
308,3,1:50.0,Washington full timeout,,74,86
309,3,1:50.0,T. Brown enters the game for B. Beal,,74,86
310,3,1:50.0,,W. Iwundu enters the game for E. Fournier,74,86
311,3,1:28.0,C. Miles makes 3-pt jump shot from 27 ft (assist by M. Wagner),,77,86
312,3,1:16.0,,T. Ross makes 2-pt jump shot from 7 ft,77,88
313,3,1:08.0,T. Brown misses 2-pt jump shot from 3 ft,,77,88
314,3,1:08.0,,Defensive rebound by M. Bamba,77,88
315,3,0:50.0,,T. Ross misses 3-pt jump shot from 25 ft,77,88
316,3,0:48.0,Defensive rebound by I. Smith,,77,88
317,3,0:46.0,M. Wagner misses 3-pt jump shot from 26 ft,,77,88
318,3,0:44.0,,Defensive rebound by T. Ross,77,88
319,3,0:40.0,,T. Ross misses 3-pt jump shot from 26 ft,77,88
320,3,0:37.0,Defensive rebound by T. Brown,,77,88
321,3,0:33.0,Personal foul by T. Ross (drawn by M. Wagner),,77,88
322,3,0:28.0,I. Smith misses 2-pt jump shot from 19 ft,,77,88
323,3,0:26.0,,Defensive rebound by T. Ross,77,88
324,3,0:06.0,,Turnover by M. Bamba (lost ball; steal by C. Miles),77,88
325,3,0:03.0,Turnover by C. Miles (bad pass; steal by T. Ross),,77,88
326,3,0:00.0,,T. Ross misses 3-pt jump shot from 26 ft,77,88
327,3,0:00.0,,Offensive rebound by Team,77,88
328,4,11:36.0,,A. Gordon makes 3-pt jump shot from 25 ft,77,91
329,4,11:21.0,D. Bertāns misses 3-pt jump shot from 27 ft,,77,91
330,4,11:18.0,,Defensive rebound by W. Iwundu,77,91
331,4,10:58.0,,T. Ross misses 3-pt jump shot from 27 ft,77,91
332,4,10:54.0,Defensive rebound by T. Brown,,77,91
333,4,10:47.0,Turnover by I. Smith (bad pass),,77,91
334,4,10:47.0,B. Beal enters the game for T. Brown,,77,91
335,4,10:38.0,,Shooting foul by B. Beal (drawn by W. Iwundu),77,91
336,4,10:38.0,,W. Iwundu makes free throw 1 of 2,77,92
337,4,10:38.0,,W. Iwundu makes free throw 2 of 2,77,93
338,4,10:26.0,B. Beal misses 2-pt layup from 2 ft,,77,93
339,4,10:24.0,,Defensive rebound by M. Bamba,77,93
340,4,10:06.0,,A. Gordon makes 2-pt jump shot from 16 ft,77,95
341,4,9:48.0,D. Bertāns misses 3-pt jump shot from 26 ft,,77,95
342,4,9:46.0,,Defensive rebound by M. Bamba,77,95
343,4,9:38.0,,Turnover by D. Augustin (bad pass; steal by D. Bertāns),77,95
344,4,9:34.0,C. Miles misses 3-pt jump shot from 23 ft,,77,95
345,4,9:29.0,Offensive rebound by D. Bertāns,,77,95
346,4,9:28.0,D. Bertāns makes 3-pt jump shot from 27 ft,,80,95
347,4,9:01.0,,A. Gordon misses 2-pt jump shot from 11 ft,80,95
348,4,8:59.0,Defensive rebound by I. Smith,,80,95
349,4,8:55.0,C. Miles makes 3-pt jump shot from 25 ft (assist by I. Smith),,83,95
350,4,8:36.0,,D. Augustin makes 2-pt jump shot from 17 ft,83,97
351,4,8:21.0,M. Wagner makes 2-pt layup from 3 ft (assist by I. Smith),,85,97
352,4,8:04.0,,A. Gordon misses 2-pt layup from 3 ft,85,97
353,4,8:01.0,Defensive rebound by D. Bertāns,,85,97
354,4,7:55.0,C. Miles makes 3-pt jump shot from 23 ft (assist by I. Smith),,88,97
355,4,7:55.0,,Orlando full timeout,88,97
356,4,7:55.0,,E. Fournier enters the game for M. Bamba,88,97
357,4,7:55.0,,N. Vučević enters the game for W. Iwundu,88,97
358,4,7:47.0,,D. Augustin misses 2-pt jump shot from 16 ft,88,97
359,4,7:43.0,,Offensive rebound by N. Vučević,88,97
360,4,7:43.0,,A. Aminu enters the game for A. Gordon,88,97
361,4,7:33.0,,T. Ross misses 2-pt jump shot from 13 ft,88,97
362,4,7:29.0,Defensive rebound by I. Smith,,88,97
363,4,7:23.0,M. Wagner makes 3-pt jump shot from 25 ft (assist by I. Smith),,91,97
364,4,7:01.0,,Shooting foul by D. Bertāns (drawn by T. Ross),91,97
365,4,7:01.0,Washington full timeout,,91,97
366,4,7:01.0,Instant Replay (Challenge: Stands),,91,97
367,4,7:01.0,,T. Ross makes free throw 1 of 3,91,98
368,4,7:01.0,,T. Ross makes free throw 2 of 3,91,99
369,4,7:01.0,,T. Ross makes free throw 3 of 3,91,100
370,4,6:48.0,B. Beal misses 3-pt jump shot from 26 ft,,91,100
371,4,6:45.0,,Defensive rebound by N. Vučević,91,100
372,4,6:38.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),91,103
373,4,6:23.0,C. Miles misses 2-pt layup from 3 ft,,91,103
374,4,6:21.0,,Defensive rebound by T. Ross,91,103
375,4,6:04.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by N. Vučević),91,106
376,4,6:03.0,Washington full timeout,,91,106
377,4,6:03.0,T. Bryant enters the game for C. Miles,,91,106
378,4,6:03.0,R. Hachimura enters the game for I. Smith,,91,106
379,4,6:03.0,I. Thomas enters the game for M. Wagner,,91,106
380,4,6:03.0,,M. Fultz enters the game for T. Ross,91,106
381,4,5:51.0,B. Beal makes 2-pt jump shot from 17 ft,,93,106
382,4,5:36.0,,A. Aminu misses 3-pt jump shot from 26 ft,93,106
383,4,5:36.0,Defensive rebound by T. Bryant,,93,106
