,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
102,1,0:08.0,Defensive rebound by J. Tatum,,32,24
103,1,0:03.0,Personal foul by L. Nance (drawn by J. Tatum),,32,24
104,2,11:41.0,,J. Clarkson misses 2-pt jump shot from 9 ft,32,24
105,2,11:39.0,Defensive rebound by B. Wanamaker,,32,24
106,2,11:30.0,M. Smart makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),,35,24
107,2,11:06.0,,L. Nance makes 2-pt layup from 1 ft (assist by K. Love),35,26
108,2,10:49.0,J. Tatum misses 2-pt jump shot from 19 ft,,35,26
109,2,10:46.0,,Defensive rebound by M. Dellavedova,35,26
110,2,10:39.0,,Personal foul by B. Wanamaker (drawn by K. Love),35,26
111,2,10:34.0,,Turnover by J. Clarkson (out of bounds lost ball),35,26
112,2,10:22.0,J. Tatum makes 2-pt layup at rim (assist by C. Edwards),,37,26
113,2,10:13.0,,M. Dellavedova makes 2-pt jump shot from 11 ft,37,28
114,2,9:58.0,J. Tatum makes 2-pt jump shot from 12 ft,,39,28
115,2,9:43.0,,J. Clarkson misses 3-pt jump shot from 26 ft,39,28
116,2,9:40.0,Defensive rebound by M. Smart,,39,28
117,2,9:34.0,D. Theis misses 2-pt layup from 1 ft (block by K. Love),,39,28
118,2,9:31.0,,Defensive rebound by M. Dellavedova,39,28
119,2,9:27.0,,K. Love misses 3-pt jump shot from 29 ft,39,28
120,2,9:24.0,Defensive rebound by D. Theis,,39,28
121,2,9:15.0,J. Tatum misses 3-pt jump shot from 27 ft,,39,28
122,2,9:12.0,,Defensive rebound by J. Clarkson,39,28
123,2,9:05.0,,J. Clarkson misses 3-pt jump shot from 27 ft,39,28
124,2,9:03.0,Defensive rebound by D. Theis,,39,28
125,2,8:57.0,C. Edwards misses 3-pt jump shot from 26 ft,,39,28
126,2,8:54.0,,Defensive rebound by K. Love,39,28
127,2,8:37.0,,J. Clarkson makes 2-pt layup from 1 ft,39,30
128,2,8:37.0,,Shooting foul by D. Theis (drawn by J. Clarkson),39,30
129,2,8:37.0,,D. Garland enters the game for M. Dellavedova,39,30
130,2,8:37.0,,C. Osman enters the game for L. Nance,39,30
131,2,8:37.0,,J. Clarkson makes free throw 1 of 1,39,31
132,2,8:23.0,Turnover by J. Tatum (bad pass; steal by C. Osman),,39,31
133,2,8:14.0,,K. Love misses 3-pt jump shot from 26 ft,39,31
134,2,8:10.0,Defensive rebound by M. Smart,,39,31
135,2,8:05.0,Shooting foul by C. Osman (drawn by M. Smart),,39,31
136,2,8:05.0,M. Smart makes free throw 1 of 3,,40,31
137,2,8:05.0,M. Smart makes free throw 2 of 3,,41,31
138,2,8:05.0,,C. Sexton enters the game for J. Clarkson,41,31
139,2,8:05.0,M. Smart misses free throw 3 of 3,,41,31
140,2,8:02.0,,Defensive rebound by A. McKinnie,41,31
141,2,7:49.0,,Turnover by D. Garland (bad pass; steal by B. Wanamaker),41,31
142,2,7:43.0,D. Theis misses 2-pt layup from 2 ft,,41,31
143,2,7:41.0,,Defensive rebound by C. Osman,41,31
144,2,7:35.0,,K. Love makes 2-pt layup from 2 ft (assist by C. Osman),41,33
145,2,7:15.0,Offensive foul by J. Tatum (drawn by K. Love),,41,33
146,2,7:15.0,Turnover by J. Tatum (offensive foul),,41,33
147,2,6:56.0,,Cleveland full timeout,41,33
148,2,6:56.0,G. Williams enters the game for D. Theis,,41,33
149,2,6:56.0,,T. Thompson enters the game for K. Love,41,33
150,2,6:51.0,,C. Sexton misses 3-pt jump shot from 27 ft,41,33
151,2,6:48.0,Defensive rebound by J. Tatum,,41,33
152,2,6:42.0,Personal foul by A. McKinnie (drawn by B. Wanamaker),,41,33
153,2,6:36.0,C. Edwards makes 3-pt jump shot from 28 ft (assist by M. Smart),,44,33
154,2,6:21.0,,D. Garland makes 2-pt jump shot from 11 ft,44,35
155,2,6:11.0,J. Tatum makes 2-pt jump shot from 12 ft (assist by M. Smart),,46,35
156,2,5:56.0,,Offensive foul by A. McKinnie (drawn by G. Williams),46,35
157,2,5:56.0,,Turnover by A. McKinnie (offensive foul),46,35
158,2,5:56.0,K. Walker enters the game for M. Smart,,46,35
159,2,5:56.0,,J. Clarkson enters the game for A. McKinnie,46,35
160,2,5:56.0,,B. Knight enters the game for C. Osman,46,35
161,2,5:45.0,B. Wanamaker misses 3-pt jump shot from 28 ft,,46,35
162,2,5:43.0,,Defensive rebound by D. Garland,46,35
163,2,5:37.0,,B. Knight misses 3-pt jump shot from 24 ft,46,35
164,2,5:33.0,Defensive rebound by G. Williams,,46,35
165,2,5:28.0,K. Walker misses 2-pt jump shot from 13 ft,,46,35
166,2,5:26.0,,Defensive rebound by D. Garland,46,35
167,2,5:19.0,,D. Garland misses 2-pt jump shot from 23 ft,46,35
168,2,5:14.0,,Offensive rebound by T. Thompson,46,35
169,2,5:13.0,,T. Thompson misses 2-pt layup from 1 ft (block by J. Tatum),46,35
170,2,5:10.0,Defensive rebound by K. Walker,,46,35
171,2,5:05.0,B. Wanamaker misses 2-pt layup at rim (block by J. Clarkson),,46,35
172,2,5:02.0,,Defensive rebound by B. Knight,46,35
173,2,5:01.0,,Shooting foul by K. Walker (drawn by C. Sexton),46,35
174,2,5:01.0,,C. Sexton makes free throw 1 of 2,46,36
175,2,5:01.0,G. Hayward enters the game for C. Edwards,,46,36
176,2,5:01.0,,C. Sexton makes free throw 2 of 2,46,37
177,2,4:46.0,K. Walker misses 3-pt jump shot from 25 ft,,46,37
178,2,4:44.0,,Defensive rebound by D. Garland,46,37
179,2,4:34.0,,D. Garland makes 2-pt jump shot from 13 ft,46,39
180,2,4:16.0,B. Wanamaker makes 2-pt jump shot from 17 ft,,48,39
181,2,4:00.0,,C. Sexton makes 3-pt jump shot from 25 ft (assist by B. Knight),48,42
182,2,3:49.0,Boston full timeout,,48,42
183,2,3:49.0,S. Ojeleye enters the game for J. Tatum,,48,42
184,2,3:49.0,M. Smart enters the game for B. Wanamaker,,48,42
185,2,3:49.0,D. Theis enters the game for G. Williams,,48,42
186,2,3:46.0,Personal foul by D. Garland (drawn by M. Smart),,48,42
187,2,3:39.0,K. Walker misses 2-pt jump shot from 9 ft (block by C. Sexton),,48,42
188,2,3:36.0,Offensive rebound by K. Walker,,48,42
189,2,3:33.0,K. Walker misses 2-pt jump shot from 6 ft (block by J. Clarkson),,48,42
190,2,3:29.0,,Defensive rebound by B. Knight,48,42
191,2,3:29.0,,D. Garland misses 2-pt layup from 3 ft (block by D. Theis),48,42
192,2,3:29.0,,Offensive rebound by Team,48,42
193,2,3:17.0,,D. Garland misses 2-pt layup from 2 ft,48,42
194,2,3:15.0,,Offensive rebound by T. Thompson,48,42
195,2,3:14.0,,T. Thompson makes 2-pt layup from 2 ft,48,44
196,2,2:58.0,G. Hayward makes 2-pt jump shot from 8 ft,,50,44
197,2,2:45.0,,C. Sexton makes 2-pt jump shot from 15 ft,50,46
198,2,2:29.0,Offensive foul by G. Hayward (drawn by B. Knight),,50,46
199,2,2:29.0,Turnover by G. Hayward (offensive foul),,50,46
200,2,2:13.0,,J. Clarkson makes 2-pt layup from 3 ft,50,48
201,2,2:00.0,Shooting foul by C. Sexton (drawn by K. Walker),,50,48
202,2,2:00.0,K. Walker makes free throw 1 of 2,,51,48
203,2,2:00.0,R. Williams enters the game for D. Theis,,51,48
204,2,2:00.0,K. Walker makes free throw 2 of 2,,52,48
205,2,1:47.0,,J. Clarkson makes 2-pt layup from 2 ft,52,50
206,2,1:38.0,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Walker),,55,50
207,2,1:20.0,,D. Garland misses 3-pt jump shot from 31 ft,55,50
208,2,1:17.0,Defensive rebound by R. Williams,,55,50
209,2,1:13.0,Shooting foul by B. Knight (drawn by G. Hayward),,55,50
210,2,1:13.0,G. Hayward makes free throw 1 of 2,,56,50
211,2,1:13.0,G. Hayward makes free throw 2 of 2,,57,50
212,2,1:05.0,,Personal foul by S. Ojeleye (drawn by B. Knight),57,50
213,2,0:58.0,,Personal foul by R. Williams (drawn by C. Sexton),57,50
214,2,0:58.0,,C. Sexton makes free throw 1 of 2,57,51
215,2,0:58.0,,C. Sexton makes free throw 2 of 2,57,52
216,2,0:46.0,G. Hayward makes 2-pt jump shot from 11 ft,,59,52
217,2,0:37.0,,D. Garland misses 2-pt layup from 2 ft (block by R. Williams),59,52
218,2,0:34.0,Defensive rebound by G. Hayward,,59,52
219,2,0:31.0,M. Smart misses 3-pt jump shot from 27 ft,,59,52
220,2,0:29.0,,Defensive rebound by J. Clarkson,59,52
221,2,0:11.0,,J. Clarkson misses 2-pt layup from 2 ft,59,52
222,2,0:10.0,Defensive rebound by Team,,59,52
223,2,0:10.0,J. Tatum enters the game for R. Williams,,59,52
224,2,0:04.0,J. Tatum makes 2-pt layup from 1 ft (assist by G. Hayward),,61,52
225,2,0:00.0,Instant Replay (Request: Ruling Stands),,61,52
226,3,11:44.0,,Turnover by T. Thompson (bad pass; steal by J. Tatum),61,52
227,3,11:40.0,J. Tatum makes 2-pt dunk from 2 ft,,63,52
228,3,11:23.0,,T. Thompson makes 2-pt hook shot from 9 ft (assist by C. Osman),63,54
229,3,11:11.0,G. Hayward misses 3-pt jump shot from 26 ft,,63,54
230,3,11:09.0,,Defensive rebound by K. Love,63,54
231,3,11:02.0,Violation by Team (kicked ball),,63,54
232,3,10:52.0,,C. Sexton misses 2-pt jump shot from 13 ft,63,54
233,3,10:48.0,Defensive rebound by K. Walker,,63,54
234,3,10:46.0,G. Hayward makes 2-pt layup from 1 ft (assist by K. Walker),,65,54
235,3,10:27.0,,Turnover by D. Garland (out of bounds lost ball),65,54
236,3,10:17.0,Turnover by K. Walker (palming),,65,54
237,3,10:01.0,,Shooting foul by D. Theis (drawn by T. Thompson),65,54
238,3,10:01.0,,T. Thompson makes free throw 1 of 2,65,55
239,3,10:01.0,,T. Thompson makes free throw 2 of 2,65,56
240,3,9:44.0,D. Theis makes 2-pt layup from 2 ft (assist by G. Hayward),,67,56
241,3,9:32.0,,C. Sexton misses 2-pt jump shot from 5 ft (block by K. Walker),67,56
242,3,9:28.0,Defensive rebound by D. Theis,,67,56
243,3,9:22.0,J. Tatum misses 3-pt jump shot from 27 ft,,67,56
244,3,9:17.0,,Defensive rebound by K. Love,67,56
245,3,9:16.0,,C. Sexton makes 2-pt layup from 1 ft,67,58
246,3,9:16.0,,Shooting foul by K. Walker (drawn by C. Sexton),67,58
247,3,9:16.0,,C. Sexton makes free throw 1 of 1,67,59
248,3,9:01.0,Personal foul by C. Sexton (drawn by K. Walker),,67,59
249,3,8:56.0,Turnover by M. Smart (bad pass),,67,59
250,3,8:41.0,,K. Love misses 2-pt jump shot from 14 ft,67,59
251,3,8:39.0,Defensive rebound by G. Hayward,,67,59
252,3,8:30.0,,Violation by Team (kicked ball),67,59
253,3,8:22.0,G. Hayward misses 3-pt jump shot from 26 ft,,67,59
254,3,8:18.0,,Defensive rebound by K. Love,67,59
255,3,8:08.0,,C. Sexton misses 2-pt jump shot from 9 ft,67,59
256,3,8:05.0,Defensive rebound by K. Walker,,67,59
257,3,8:03.0,Turnover by K. Walker (out of bounds lost ball),,67,59
258,3,7:43.0,,T. Thompson misses 2-pt jump shot from 11 ft,67,59
259,3,7:40.0,Defensive rebound by G. Hayward,,67,59
260,3,7:31.0,G. Hayward makes 2-pt jump shot from 11 ft,,69,59
261,3,7:12.0,,C. Osman misses 2-pt layup from 1 ft,69,59
262,3,7:11.0,Defensive rebound by K. Walker,,69,59
263,3,7:11.0,Personal foul by T. Thompson (drawn by K. Walker),,69,59
264,3,7:11.0,S. Ojeleye enters the game for G. Hayward,,69,59
265,3,7:01.0,K. Walker makes 3-pt jump shot from 26 ft,,72,59
266,3,6:43.0,,C. Sexton misses 2-pt layup from 2 ft (block by D. Theis),72,59
267,3,6:36.0,,Offensive rebound by C. Osman,72,59
268,3,6:31.0,,D. Garland misses 3-pt jump shot from 26 ft,72,59
269,3,6:28.0,,Offensive rebound by T. Thompson,72,59
270,3,6:27.0,,K. Love makes 2-pt hook shot from 1 ft (assist by T. Thompson),72,61
271,3,6:08.0,K. Walker misses 2-pt jump shot from 16 ft,,72,61
272,3,6:05.0,,Defensive rebound by T. Thompson,72,61
273,3,6:04.0,,Shooting foul by S. Ojeleye (drawn by K. Love),72,61
274,3,6:04.0,,Cleveland full timeout,72,61
275,3,6:04.0,R. Williams enters the game for D. Theis,,72,61
276,3,6:04.0,,J. Clarkson enters the game for D. Garland,72,61
277,3,6:04.0,,K. Love makes free throw 1 of 2,72,62
278,3,6:04.0,,K. Love makes free throw 2 of 2,72,63
279,3,5:51.0,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Smart),,75,63
280,3,5:33.0,,K. Love makes 2-pt hook shot from 12 ft,75,65
281,3,5:15.0,M. Smart misses 3-pt jump shot from 30 ft,,75,65
282,3,5:15.0,,Defensive rebound by Team,75,65
283,3,4:57.0,,Turnover by K. Love (bad pass; steal by M. Smart),75,65
284,3,4:54.0,Offensive foul by R. Williams (drawn by C. Sexton),,75,65
285,3,4:54.0,Turnover by R. Williams (offensive foul),,75,65
286,3,4:29.0,,T. Thompson misses 3-pt jump shot from 25 ft,75,65
287,3,4:26.0,Defensive rebound by K. Walker,,75,65
288,3,4:22.0,K. Walker misses 2-pt jump shot from 11 ft,,75,65
289,3,4:17.0,,Defensive rebound by K. Love,75,65
290,3,4:12.0,,T. Thompson misses 2-pt layup from 1 ft (block by K. Walker),75,65
291,3,4:09.0,Defensive rebound by S. Ojeleye,,75,65
292,3,4:05.0,M. Smart misses 3-pt jump shot from 24 ft,,75,65
293,3,4:00.0,Offensive rebound by R. Williams,,75,65
294,3,4:00.0,R. Williams makes 2-pt layup at rim,,77,65
295,3,3:43.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by J. Clarkson),77,68
296,3,3:23.0,J. Tatum misses 3-pt jump shot from 25 ft,,77,68
297,3,3:20.0,,Defensive rebound by J. Clarkson,77,68
298,3,3:17.0,,K. Love makes 2-pt layup from 1 ft (assist by J. Clarkson),77,70
299,3,3:17.0,Boston full timeout,,77,70
300,3,3:17.0,G. Hayward enters the game for S. Ojeleye,,77,70
301,3,3:17.0,B. Wanamaker enters the game for M. Smart,,77,70
302,3,3:17.0,G. Williams enters the game for J. Tatum,,77,70
303,3,3:17.0,,B. Knight enters the game for K. Love,77,70
304,3,3:17.0,,L. Nance enters the game for C. Osman,77,70
305,3,3:08.0,G. Hayward makes 2-pt layup from 2 ft (assist by R. Williams),,79,70
306,3,2:50.0,,J. Clarkson misses 2-pt jump shot from 5 ft,79,70
307,3,2:48.0,,Offensive rebound by T. Thompson,79,70
308,3,2:48.0,,T. Thompson misses 2-pt dunk from 1 ft,79,70
309,3,2:46.0,Defensive rebound by R. Williams,,79,70
310,3,2:45.0,Personal foul by B. Knight (drawn by B. Wanamaker),,79,70
311,3,2:45.0,C. Edwards enters the game for K. Walker,,79,70
312,3,2:35.0,G. Hayward makes 2-pt jump shot from 13 ft,,81,70
313,3,2:21.0,,L. Nance makes 3-pt jump shot from 24 ft (assist by J. Clarkson),81,73
314,3,2:03.0,C. Edwards makes 2-pt layup from 2 ft (assist by G. Hayward),,83,73
315,3,1:50.0,,Personal foul by B. Wanamaker (drawn by B. Knight),83,73
316,3,1:38.0,,B. Knight makes 3-pt jump shot from 23 ft (assist by C. Sexton),83,76
317,3,1:23.0,G. Hayward misses 3-pt jump shot from 26 ft,,83,76
318,3,1:20.0,,Defensive rebound by L. Nance,83,76
319,3,1:08.0,,T. Thompson misses 2-pt layup at rim (block by R. Williams),83,76
320,3,1:08.0,,Offensive rebound by Team,83,76
321,3,1:02.0,,Personal foul by C. Edwards (drawn by C. Sexton),83,76
322,3,1:02.0,,C. Sexton makes free throw 1 of 2,83,77
323,3,1:02.0,,C. Sexton makes free throw 2 of 2,83,78
324,3,0:53.0,R. Williams makes 2-pt dunk from 1 ft (assist by G. Hayward),,85,78
325,3,0:41.0,,L. Nance makes 3-pt jump shot from 23 ft (assist by J. Clarkson),85,81
326,3,0:33.0,C. Edwards makes 2-pt jump shot from 22 ft,,87,81
327,3,0:33.0,J. Tatum enters the game for G. Williams,,87,81
328,3,0:16.0,,Shooting foul by R. Williams (drawn by L. Nance),87,81
329,3,0:16.0,,L. Nance makes free throw 1 of 2,87,82
330,3,0:16.0,,L. Nance makes free throw 2 of 2,87,83
331,3,0:12.0,Personal take foul by C. Sexton (drawn by C. Edwards),,87,83
332,3,0:03.0,R. Williams makes 2-pt dunk from 1 ft (assist by G. Hayward),,89,83
333,4,11:50.0,Shooting foul by J. Clarkson (drawn by B. Wanamaker),,89,83
334,4,11:50.0,B. Wanamaker misses free throw 1 of 2,,89,83
335,4,11:50.0,Offensive rebound by Team,,89,83
336,4,11:50.0,B. Wanamaker makes free throw 2 of 2,,90,83
337,4,11:42.0,,Personal foul by C. Edwards (drawn by J. Clarkson),90,83
338,4,11:37.0,,B. Knight makes 3-pt jump shot from 29 ft (assist by C. Osman),90,86
339,4,11:18.0,G. Hayward makes 2-pt jump shot from 10 ft,,92,86
340,4,11:02.0,,B. Knight misses 3-pt jump shot from 24 ft,92,86
341,4,11:00.0,Defensive rebound by J. Tatum,,92,86
342,4,10:52.0,B. Wanamaker misses 2-pt jump shot from 20 ft,,92,86
343,4,10:49.0,,Defensive rebound by L. Nance,92,86
344,4,10:43.0,,Shooting foul by R. Williams (drawn by J. Clarkson),92,86
345,4,10:43.0,,J. Clarkson makes free throw 1 of 2,92,87
346,4,10:43.0,D. Theis enters the game for R. Williams,,92,87
347,4,10:43.0,,J. Clarkson makes free throw 2 of 2,92,88
348,4,10:28.0,C. Edwards makes 3-pt jump shot from 26 ft (assist by G. Hayward),,95,88
349,4,10:17.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,95,90
350,4,10:04.0,G. Hayward makes 2-pt layup from 1 ft (assist by B. Wanamaker),,97,90
351,4,9:48.0,,C. Osman misses 2-pt jump shot from 10 ft (block by D. Theis),97,90
352,4,9:42.0,Defensive rebound by D. Theis,,97,90
353,4,9:38.0,J. Tatum makes 2-pt layup at rim,,99,90
354,4,9:13.0,,C. Osman misses 3-pt jump shot from 26 ft,99,90
355,4,9:11.0,Defensive rebound by C. Edwards,,99,90
356,4,9:02.0,C. Edwards makes 3-pt jump shot from 24 ft,,102,90
357,4,9:01.0,,Cleveland full timeout,102,90
358,4,9:01.0,M. Smart enters the game for G. Hayward,,102,90
359,4,9:01.0,,K. Love enters the game for B. Knight,102,90
360,4,9:01.0,,T. Thompson enters the game for L. Nance,102,90
361,4,8:37.0,,J. Clarkson misses 3-pt jump shot from 23 ft,102,90
362,4,8:36.0,Defensive rebound by M. Smart,,102,90
363,4,8:34.0,Turnover by B. Wanamaker (out of bounds lost ball),,102,90
364,4,8:30.0,,Personal foul by B. Wanamaker (drawn by J. Clarkson),102,90
365,4,8:23.0,,C. Osman misses 3-pt jump shot from 26 ft,102,90
366,4,8:20.0,Defensive rebound by M. Smart,,102,90
367,4,8:05.0,D. Theis misses 2-pt layup from 1 ft,,102,90
368,4,8:02.0,,Defensive rebound by K. Love,102,90
369,4,8:00.0,,C. Osman makes 2-pt layup at rim (assist by K. Love),102,92
370,4,7:35.0,J. Tatum makes 2-pt jump shot from 12 ft,,104,92
371,4,7:21.0,,T. Thompson makes 2-pt hook shot from 1 ft (assist by M. Dellavedova),104,94
372,4,7:21.0,Violation by Team (def goaltending),,104,94
373,4,7:07.0,Turnover by J. Tatum (lost ball; steal by K. Love),,104,94
374,4,7:02.0,,J. Clarkson misses 2-pt layup from 1 ft (block by C. Edwards),104,94
375,4,7:01.0,,Offensive rebound by K. Love,104,94
376,4,7:01.0,K. Walker enters the game for C. Edwards,,104,94
377,4,7:01.0,,D. Garland enters the game for J. Clarkson,104,94
378,4,7:01.0,,C. Sexton enters the game for M. Dellavedova,104,94
379,4,6:56.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by T. Thompson),104,97
380,4,6:39.0,Shooting foul by T. Thompson (drawn by D. Theis),,104,97
381,4,6:39.0,D. Theis misses free throw 1 of 2,,104,97
382,4,6:39.0,Offensive rebound by Team,,104,97
383,4,6:39.0,D. Theis makes free throw 2 of 2,,105,97
384,4,6:23.0,,C. Osman misses 2-pt jump shot from 12 ft (block by D. Theis),105,97
385,4,6:20.0,Defensive rebound by D. Theis,,105,97
