,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
106,2,10:53.0,Defensive rebound by L. Dončić,,35,29
107,2,10:45.0,M. Kleber makes 2-pt layup from 2 ft (assist by L. Dončić),,37,29
108,2,10:45.0,,San Antonio full timeout,37,29
109,2,10:45.0,C. Lee enters the game for D. Wright,,37,29
110,2,10:45.0,,D. White enters the game for P. Mills,37,29
111,2,10:34.0,,R. Gay makes 2-pt jump shot from 15 ft (assist by D. White),37,31
112,2,10:15.0,M. Kleber misses 3-pt jump shot from 23 ft,,37,31
113,2,10:13.0,,Defensive rebound by M. Belinelli,37,31
114,2,10:13.0,,Personal take foul by B. Marjanović (drawn by M. Belinelli),37,31
115,2,10:00.0,,R. Gay makes 2-pt jump shot from 16 ft,37,33
116,2,9:49.0,Personal foul by K. Johnson (drawn by C. Lee),,37,33
117,2,9:37.0,M. Kleber makes 3-pt jump shot from 26 ft (assist by J. Jackson),,40,33
118,2,9:15.0,,Turnover by D. Eubanks (bad pass; steal by C. Lee),40,33
119,2,9:09.0,L. Dončić misses 3-pt jump shot from 28 ft,,40,33
120,2,9:04.0,,Defensive rebound by D. Eubanks,40,33
121,2,8:55.0,,R. Gay makes 2-pt jump shot from 18 ft (assist by D. White),40,35
122,2,8:38.0,B. Marjanović misses 2-pt jump shot from 5 ft (block by D. Eubanks),,40,35
123,2,8:36.0,Offensive rebound by J. Jackson,,40,35
124,2,8:36.0,J. Jackson makes 2-pt layup from 3 ft,,42,35
125,2,8:36.0,Violation by Team (delay of game),,42,35
126,2,8:27.0,,M. Belinelli misses 3-pt jump shot from 26 ft,42,35
127,2,8:24.0,Defensive rebound by L. Dončić,,42,35
128,2,8:18.0,L. Dončić misses 2-pt jump shot from 11 ft (block by D. White),,42,35
129,2,8:18.0,Offensive rebound by Team,,42,35
130,2,8:18.0,D. Finney-Smith enters the game for M. Kleber,,42,35
131,2,8:18.0,K. Porziņģis enters the game for B. Marjanović,,42,35
132,2,8:18.0,,L. Aldridge enters the game for D. Eubanks,42,35
133,2,8:09.0,L. Dončić makes 2-pt layup from 2 ft,,44,35
134,2,8:09.0,,Violation by Team (def goaltending),44,35
135,2,7:57.0,,D. White misses 3-pt jump shot from 26 ft,44,35
136,2,7:53.0,Defensive rebound by J. Jackson,,44,35
137,2,7:43.0,Turnover by L. Dončić (bad pass; steal by K. Johnson),,44,35
138,2,7:37.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by K. Johnson),44,38
139,2,7:36.0,Dallas full timeout,,44,38
140,2,7:36.0,T. Hardaway enters the game for L. Dončić,,44,38
141,2,7:36.0,D. Wright enters the game for C. Lee,,44,38
142,2,7:16.0,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by T. Hardaway),,46,38
143,2,7:03.0,,L. Aldridge misses 2-pt jump shot from 18 ft,46,38
144,2,7:03.0,Defensive rebound by D. Wright,,46,38
145,2,6:38.0,D. Wright misses 2-pt jump shot from 5 ft,,46,38
146,2,6:35.0,,Defensive rebound by L. Aldridge,46,38
147,2,6:18.0,,K. Johnson misses 2-pt layup from 6 ft,46,38
148,2,6:12.0,,Offensive rebound by K. Johnson,46,38
149,2,6:12.0,,K. Johnson misses 2-pt layup from 1 ft (block by K. Porziņģis),46,38
150,2,6:08.0,Defensive rebound by K. Porziņģis,,46,38
151,2,6:05.0,J. Jackson misses 2-pt jump shot from 14 ft,,46,38
152,2,6:00.0,,Defensive rebound by R. Gay,46,38
153,2,5:57.0,,R. Gay misses 2-pt jump shot from 7 ft,46,38
154,2,5:53.0,Defensive rebound by D. Wright,,46,38
155,2,5:41.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,46,38
156,2,5:39.0,,Defensive rebound by D. White,46,38
157,2,5:35.0,,Shooting foul by D. Wright (drawn by D. White),46,38
158,2,5:35.0,,D. White makes free throw 1 of 2,46,39
159,2,5:35.0,L. Dončić enters the game for J. Jackson,,46,39
160,2,5:35.0,M. Kleber enters the game for D. Wright,,46,39
161,2,5:35.0,,D. DeRozan enters the game for M. Belinelli,46,39
162,2,5:35.0,,B. Forbes enters the game for R. Gay,46,39
163,2,5:35.0,,T. Lyles enters the game for K. Johnson,46,39
164,2,5:35.0,,D. White misses free throw 2 of 2,46,39
165,2,5:32.0,Defensive rebound by D. Finney-Smith,,46,39
166,2,5:17.0,M. Kleber misses 3-pt jump shot from 23 ft,,46,39
167,2,5:14.0,,Defensive rebound by D. DeRozan,46,39
168,2,5:05.0,,Turnover by T. Lyles (bad pass; steal by L. Dončić),46,39
169,2,4:57.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,49,39
170,2,4:38.0,,D. White makes 2-pt layup from 4 ft (assist by D. DeRozan),49,41
171,2,4:27.0,Personal foul by D. White (drawn by L. Dončić),,49,41
172,2,4:16.0,L. Dončić makes 3-pt jump shot from 26 ft,,52,41
173,2,3:58.0,,D. White makes 2-pt jump shot from 14 ft (assist by D. DeRozan),52,43
174,2,3:42.0,Turnover by L. Dončić (bad pass; steal by D. White),,52,43
175,2,3:39.0,,Shooting foul by K. Porziņģis (drawn by L. Aldridge),52,43
176,2,3:39.0,,L. Aldridge makes free throw 1 of 2,52,44
177,2,3:39.0,,L. Aldridge makes free throw 2 of 2,52,45
178,2,3:26.0,L. Dončić misses 3-pt jump shot from 26 ft,,52,45
179,2,3:22.0,,Defensive rebound by T. Lyles,52,45
180,2,3:16.0,,L. Aldridge makes 2-pt hook shot from 7 ft (assist by D. DeRozan),52,47
181,2,3:02.0,T. Hardaway misses 3-pt jump shot from 24 ft,,52,47
182,2,3:00.0,,Defensive rebound by T. Lyles,52,47
183,2,2:51.0,,D. DeRozan misses 2-pt jump shot from 6 ft,52,47
184,2,2:50.0,,Offensive rebound by D. White,52,47
185,2,2:49.0,,D. White makes 2-pt dunk from 1 ft,52,49
186,2,2:33.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by L. Dončić),,54,49
187,2,2:13.0,,L. Aldridge misses 2-pt jump shot from 11 ft,54,49
188,2,2:10.0,Defensive rebound by K. Porziņģis,,54,49
189,2,2:06.0,L. Dončić misses 2-pt layup from 7 ft (block by D. White),,54,49
190,2,2:06.0,,Defensive rebound by Team,54,49
191,2,2:06.0,,San Antonio full timeout,54,49
192,2,2:06.0,,Instant Replay (Challenge: Ruling Stands),54,49
193,2,1:52.0,,D. DeRozan makes 2-pt layup from 5 ft,54,51
194,2,1:32.0,T. Hardaway makes 2-pt jump shot from 18 ft,,56,51
195,2,1:13.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. DeRozan),56,53
196,2,0:54.0,K. Porziņģis misses 2-pt dunk from 1 ft,,56,53
197,2,0:54.0,,Defensive rebound by Team,56,53
198,2,0:49.0,,Personal foul by D. Finney-Smith (drawn by D. DeRozan),56,53
199,2,0:40.0,,T. Lyles misses 3-pt jump shot from 23 ft,56,53
200,2,0:36.0,Defensive rebound by T. Hardaway,,56,53
201,2,0:30.0,L. Dončić misses 3-pt jump shot from 27 ft,,56,53
202,2,0:28.0,Offensive rebound by Team,,56,53
203,2,0:26.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,59,53
204,2,0:04.0,,Shooting foul by L. Dončić (drawn by D. DeRozan),59,53
205,2,0:04.0,,D. DeRozan makes free throw 1 of 2,59,54
206,2,0:04.0,,K. Johnson enters the game for D. White,59,54
207,2,0:04.0,,D. DeRozan misses free throw 2 of 2,59,54
208,2,0:02.0,Defensive rebound by M. Kleber,,59,54
209,2,0:00.0,T. Hardaway misses 3-pt jump shot from 39 ft,,59,54
210,2,0:00.0,Offensive rebound by Team,,59,54
211,3,11:41.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,59,54
212,3,11:38.0,,Defensive rebound by D. White,59,54
213,3,11:33.0,,Personal foul by D. Finney-Smith (drawn by D. DeRozan),59,54
214,3,11:25.0,,L. Aldridge misses 2-pt jump shot from 20 ft,59,54
215,3,11:21.0,Defensive rebound by L. Dončić,,59,54
216,3,11:12.0,L. Dončić makes 3-pt jump shot from 27 ft,,62,54
217,3,10:44.0,,T. Lyles misses 2-pt jump shot from 21 ft,62,54
218,3,10:41.0,Defensive rebound by D. Finney-Smith,,62,54
219,3,10:36.0,L. Dončić misses 3-pt jump shot from 29 ft,,62,54
220,3,10:33.0,,Defensive rebound by T. Lyles,62,54
221,3,10:29.0,,Offensive foul by L. Aldridge (drawn by K. Porziņģis),62,54
222,3,10:29.0,,Turnover by L. Aldridge (offensive foul),62,54
223,3,10:29.0,,Violation by Team (delay of game),62,54
224,3,10:19.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by L. Dončić),,64,54
225,3,10:03.0,,L. Aldridge misses 3-pt jump shot from 23 ft,64,54
226,3,9:59.0,Defensive rebound by T. Hardaway,,64,54
227,3,9:55.0,K. Porziņģis misses 2-pt layup from 2 ft,,64,54
228,3,9:55.0,Offensive rebound by Team,,64,54
229,3,9:51.0,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),,67,54
230,3,9:30.0,,D. White makes 3-pt jump shot from 26 ft (assist by L. Aldridge),67,57
231,3,9:12.0,Turnover by D. Finney-Smith (lost ball; steal by L. Aldridge),,67,57
232,3,8:50.0,,T. Lyles makes 3-pt jump shot from 26 ft (assist by D. DeRozan),67,60
233,3,8:28.0,T. Hardaway misses 3-pt jump shot from 26 ft,,67,60
234,3,8:23.0,Offensive rebound by K. Porziņģis,,67,60
235,3,8:21.0,Turnover by K. Porziņģis (bad pass; steal by L. Aldridge),,67,60
236,3,8:16.0,,B. Forbes misses 3-pt jump shot from 26 ft,67,60
237,3,8:16.0,,Offensive rebound by T. Lyles,67,60
238,3,8:16.0,,T. Lyles makes 2-pt layup at rim,67,62
239,3,8:16.0,Dallas full timeout,,67,62
240,3,7:49.0,D. Finney-Smith misses 2-pt jump shot from 20 ft,,67,62
241,3,7:46.0,,Defensive rebound by L. Aldridge,67,62
242,3,7:40.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Lyles),67,64
243,3,7:24.0,T. Hardaway misses 2-pt jump shot from 15 ft,,67,64
244,3,7:17.0,Offensive rebound by D. Finney-Smith,,67,64
245,3,7:17.0,D. Finney-Smith makes 2-pt dunk from 1 ft,,69,64
246,3,7:10.0,,D. DeRozan misses 2-pt jump shot from 15 ft,69,64
247,3,7:07.0,Defensive rebound by K. Porziņģis,,69,64
248,3,7:02.0,Shooting foul by B. Forbes (drawn by L. Dončić),,69,64
249,3,7:02.0,L. Dončić makes free throw 1 of 2,,70,64
250,3,7:02.0,M. Kleber enters the game for C. Lee,,70,64
251,3,7:02.0,L. Dončić makes free throw 2 of 2,,71,64
252,3,6:48.0,,Personal foul by L. Dončić (drawn by D. DeRozan),71,64
253,3,6:48.0,D. Wright enters the game for L. Dončić,,71,64
254,3,6:37.0,,L. Aldridge misses 2-pt dunk from 3 ft,71,64
255,3,6:34.0,Defensive rebound by M. Kleber,,71,64
256,3,6:12.0,Turnover by D. Wright (bad pass; steal by B. Forbes),,71,64
257,3,6:06.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. White),71,67
258,3,6:06.0,,Shooting foul by T. Hardaway (drawn by B. Forbes),71,67
259,3,6:06.0,,P. Mills enters the game for D. White,71,67
260,3,6:06.0,,B. Forbes makes free throw 1 of 1,71,68
261,3,5:54.0,Turnover by T. Hardaway (palming),,71,68
262,3,5:54.0,,Technical foul by T. Hardaway,71,68
263,3,5:54.0,,L. Aldridge makes technical free throw,71,69
264,3,5:44.0,,P. Mills makes 2-pt jump shot from 16 ft,71,71
265,3,5:31.0,D. Wright makes 2-pt layup from 2 ft,,73,71
266,3,5:09.0,,T. Lyles misses 3-pt jump shot from 26 ft,73,71
267,3,5:08.0,Defensive rebound by Team,,73,71
268,3,4:55.0,T. Hardaway misses 2-pt layup from 4 ft (block by T. Lyles),,73,71
269,3,4:49.0,,Defensive rebound by B. Forbes,73,71
270,3,4:48.0,,Turnover by B. Forbes (lost ball; steal by D. Wright),73,71
271,3,4:41.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Wright),,76,71
272,3,4:16.0,,L. Aldridge misses 2-pt jump shot from 11 ft,76,71
273,3,4:16.0,Defensive rebound by K. Porziņģis,,76,71
274,3,4:08.0,T. Hardaway makes 2-pt jump shot from 20 ft,,78,71
275,3,4:07.0,,San Antonio full timeout,78,71
276,3,4:07.0,,M. Belinelli enters the game for L. Aldridge,78,71
277,3,4:07.0,,R. Gay enters the game for B. Forbes,78,71
278,3,3:42.0,,R. Gay misses 3-pt jump shot from 23 ft,78,71
279,3,3:40.0,Defensive rebound by Team,,78,71
280,3,3:40.0,,Loose ball foul by T. Lyles (drawn by M. Kleber),78,71
281,3,3:31.0,Personal foul by P. Mills (drawn by T. Hardaway),,78,71
282,3,3:30.0,Offensive foul by M. Kleber (drawn by P. Mills),,78,71
283,3,3:30.0,Turnover by M. Kleber (offensive foul),,78,71
284,3,3:13.0,,R. Gay misses 2-pt dunk from 3 ft,78,71
285,3,3:09.0,Defensive rebound by M. Kleber,,78,71
286,3,3:07.0,D. Wright makes 2-pt layup from 3 ft,,80,71
287,3,3:07.0,,Violation by Team (def goaltending),80,71
288,3,2:47.0,,R. Gay makes 2-pt jump shot from 15 ft (assist by P. Mills),80,73
289,3,2:38.0,K. Porziņģis misses 3-pt jump shot from 29 ft,,80,73
290,3,2:32.0,,Defensive rebound by T. Lyles,80,73
291,3,2:17.0,,P. Mills makes 2-pt layup from 2 ft (assist by D. DeRozan),80,75
292,3,2:04.0,T. Hardaway misses 2-pt jump shot from 18 ft,,80,75
293,3,1:59.0,,Defensive rebound by R. Gay,80,75
294,3,1:50.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by D. DeRozan),80,78
295,3,1:30.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by K. Porziņģis),,83,78
296,3,1:10.0,,D. DeRozan makes 2-pt layup from 2 ft,83,80
297,3,1:00.0,Turnover by D. Wright (bad pass; steal by D. DeRozan),,83,80
298,3,0:49.0,,Turnover by P. Mills (bad pass; steal by D. Finney-Smith),83,80
299,3,0:46.0,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Wright),,85,80
300,3,0:34.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. DeRozan),85,83
301,3,0:18.0,M. Kleber misses 3-pt jump shot from 23 ft,,85,83
302,3,0:18.0,Offensive rebound by D. Wright,,85,83
303,3,0:12.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,85,83
304,3,0:08.0,,Defensive rebound by P. Mills,85,83
305,3,0:00.0,,D. DeRozan misses 2-pt jump shot from 17 ft,85,83
306,3,0:00.0,,Offensive rebound by Team,85,83
307,4,11:46.0,,R. Gay makes 2-pt jump shot from 12 ft,85,85
308,4,11:25.0,B. Marjanović misses 2-pt hook shot from 8 ft (block by L. Aldridge),,85,85
309,4,11:21.0,,Defensive rebound by M. Belinelli,85,85
310,4,11:10.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by D. White),85,88
311,4,10:51.0,D. Wright misses 3-pt jump shot from 23 ft,,85,88
312,4,10:47.0,,Defensive rebound by M. Belinelli,85,88
313,4,10:43.0,,M. Belinelli misses 3-pt jump shot from 26 ft,85,88
314,4,10:40.0,Defensive rebound by B. Marjanović,,85,88
315,4,10:32.0,Turnover by L. Dončić (bad pass; steal by D. White),,85,88
316,4,10:28.0,,Shooting foul by M. Kleber (drawn by R. Gay),85,88
317,4,10:28.0,,R. Gay makes free throw 1 of 2,85,89
318,4,10:28.0,,R. Gay makes free throw 2 of 2,85,90
319,4,10:16.0,B. Marjanović misses 2-pt hook shot from 6 ft (block by L. Aldridge),,85,90
320,4,10:11.0,,Defensive rebound by D. White,85,90
321,4,10:11.0,,D. White makes 2-pt dunk from 1 ft,85,92
322,4,10:11.0,Dallas full timeout,,85,92
323,4,10:11.0,C. Lee enters the game for B. Marjanović,,85,92
324,4,9:58.0,L. Dončić makes 3-pt jump shot from 28 ft (assist by D. Wright),,88,92
325,4,9:41.0,,D. White misses 2-pt layup from 3 ft,88,92
326,4,9:41.0,,Offensive rebound by K. Johnson,88,92
327,4,9:36.0,,K. Johnson makes 2-pt layup from 2 ft,88,94
328,4,9:21.0,M. Kleber misses 2-pt layup from 3 ft (block by L. Aldridge),,88,94
329,4,9:21.0,Offensive rebound by Team,,88,94
330,4,9:13.0,J. Jackson misses 3-pt jump shot from 27 ft,,88,94
331,4,9:12.0,,Defensive rebound by Team,88,94
332,4,8:53.0,,L. Aldridge makes 2-pt layup from 3 ft,88,96
333,4,8:53.0,,Shooting foul by M. Kleber (drawn by L. Aldridge),88,96
334,4,8:53.0,D. Finney-Smith enters the game for J. Jackson,,88,96
335,4,8:53.0,T. Hardaway enters the game for M. Kleber,,88,96
336,4,8:53.0,K. Porziņģis enters the game for D. Wright,,88,96
337,4,8:53.0,,L. Aldridge misses free throw 1 of 1,88,96
338,4,8:50.0,Defensive rebound by L. Dončić,,88,96
339,4,8:40.0,Shooting foul by K. Johnson (drawn by L. Dončić),,88,96
340,4,8:40.0,L. Dončić misses free throw 1 of 3,,88,96
341,4,8:40.0,Offensive rebound by Team,,88,96
342,4,8:40.0,L. Dončić makes free throw 2 of 3,,89,96
343,4,8:40.0,L. Dončić makes free throw 3 of 3,,90,96
344,4,8:22.0,,L. Aldridge misses 2-pt jump shot from 14 ft,90,96
345,4,8:17.0,Defensive rebound by T. Hardaway,,90,96
346,4,8:04.0,K. Porziņģis misses 2-pt layup from 3 ft,,90,96
347,4,8:01.0,,Defensive rebound by R. Gay,90,96
348,4,7:48.0,,R. Gay makes 2-pt jump shot from 6 ft,90,98
349,4,7:33.0,L. Dončić misses 3-pt jump shot from 27 ft,,90,98
350,4,7:31.0,,Defensive rebound by M. Belinelli,90,98
351,4,7:24.0,,M. Belinelli makes 3-pt jump shot from 26 ft,90,101
352,4,7:22.0,Dallas full timeout,,90,101
353,4,7:04.0,T. Hardaway misses 3-pt jump shot from 26 ft,,90,101
354,4,7:01.0,,Defensive rebound by R. Gay,90,101
355,4,6:55.0,,Turnover by D. White (bad pass; steal by C. Lee),90,101
356,4,6:54.0,Clear path foul by M. Belinelli,,90,101
357,4,6:54.0,Instant Replay (Request: Ruling Stands),,90,101
358,4,6:54.0,C. Lee makes clear path free throw 1 of 2,,91,101
359,4,6:54.0,C. Lee makes clear path free throw 2 of 2,,92,101
360,4,6:34.0,L. Dončić makes 2-pt layup from 3 ft,,94,101
361,4,6:08.0,,D. White misses 3-pt jump shot from 29 ft,94,101
362,4,6:03.0,Defensive rebound by T. Hardaway,,94,101
363,4,5:55.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,94,101
364,4,5:51.0,Offensive rebound by T. Hardaway,,94,101
365,4,5:51.0,T. Hardaway makes 3-pt jump shot from 26 ft,,97,101
366,4,5:51.0,,San Antonio full timeout,97,101
367,4,5:51.0,,D. DeRozan enters the game for M. Belinelli,97,101
368,4,5:51.0,,T. Lyles enters the game for R. Gay,97,101
369,4,5:51.0,,P. Mills enters the game for K. Johnson,97,101
370,4,5:35.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by D. White),97,104
371,4,5:21.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,97,104
372,4,5:18.0,,Defensive rebound by T. Lyles,97,104
373,4,5:09.0,,Turnover by D. White (bad pass; steal by T. Hardaway),97,104
