,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
41,1,7:25.0,,Defensive rebound by D. Green,8,10
42,1,7:24.0,,Turnover by D. Green (bad pass),8,10
43,1,7:15.0,A. Wiggins makes 2-pt layup from 4 ft,,10,10
44,1,7:03.0,,Shooting foul by J. Culver (drawn by D. Lee),10,10
45,1,7:03.0,,D. Lee makes free throw 1 of 2,10,11
46,1,7:03.0,,D. Lee makes free throw 2 of 2,10,12
47,1,6:53.0,J. Culver misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,10,12
48,1,6:51.0,,Defensive rebound by D. Green,10,12
49,1,6:47.0,,D. Russell misses 3-pt jump shot from 29 ft,10,12
50,1,6:45.0,Defensive rebound by G. Dieng,,10,12
51,1,6:37.0,J. Okogie misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,10,12
52,1,6:35.0,,Defensive rebound by D. Russell,10,12
53,1,6:30.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Russell),10,14
54,1,6:23.0,Minnesota full timeout,,10,14
55,1,6:23.0,J. Teague enters the game for J. Okogie,,10,14
56,1,6:16.0,A. Wiggins misses 2-pt jump shot from 6 ft,,10,14
57,1,6:14.0,,Defensive rebound by A. Burks,10,14
58,1,5:54.0,,A. Burks makes 3-pt jump shot from 29 ft,10,17
59,1,5:37.0,J. Teague makes 3-pt jump shot from 27 ft (assist by A. Wiggins),,13,17
60,1,5:19.0,,D. Lee misses 3-pt jump shot from 28 ft (block by R. Covington),13,17
61,1,5:17.0,Defensive rebound by G. Dieng,,13,17
62,1,5:02.0,Turnover by J. Teague (lost ball; steal by W. Cauley-Stein),,13,17
63,1,4:57.0,,D. Lee misses 3-pt jump shot from 24 ft,13,17
64,1,4:55.0,Defensive rebound by A. Wiggins,,13,17
65,1,4:46.0,Personal foul by D. Green (drawn by G. Dieng),,13,17
66,1,4:46.0,J. Nowell enters the game for J. Culver,,13,17
67,1,4:46.0,N. Vonleh enters the game for G. Dieng,,13,17
68,1,4:46.0,,J. Evans enters the game for A. Burks,13,17
69,1,4:46.0,,E. Paschall enters the game for W. Cauley-Stein,13,17
70,1,4:46.0,,J. Poole enters the game for D. Russell,13,17
71,1,4:38.0,N. Vonleh misses 2-pt hook shot from 8 ft,,13,17
72,1,4:36.0,,Defensive rebound by D. Lee,13,17
73,1,4:26.0,,J. Poole misses 2-pt jump shot from 21 ft,13,17
74,1,4:24.0,Defensive rebound by N. Vonleh,,13,17
75,1,4:13.0,Turnover by J. Teague (bad pass; steal by E. Paschall),,13,17
76,1,4:11.0,,Shooting foul by R. Covington (drawn by E. Paschall),13,17
77,1,4:11.0,,E. Paschall misses free throw 1 of 2,13,17
78,1,4:11.0,,Offensive rebound by Team,13,17
79,1,4:11.0,,E. Paschall misses free throw 2 of 2,13,17
80,1,4:10.0,Defensive rebound by R. Covington,,13,17
81,1,3:52.0,A. Wiggins misses 2-pt layup from 6 ft,,13,17
82,1,3:51.0,,Defensive rebound by J. Evans,13,17
83,1,3:45.0,,E. Paschall makes 3-pt jump shot from 24 ft (assist by D. Lee),13,20
84,1,3:35.0,J. Teague makes 2-pt layup from 3 ft,,15,20
85,1,3:18.0,,J. Evans misses 2-pt jump shot from 14 ft,15,20
86,1,3:17.0,Defensive rebound by R. Covington,,15,20
87,1,3:01.0,A. Wiggins misses 2-pt jump shot from 18 ft,,15,20
88,1,2:59.0,,Defensive rebound by J. Poole,15,20
89,1,2:45.0,,E. Paschall misses 2-pt layup from 3 ft,15,20
90,1,2:43.0,Defensive rebound by N. Vonleh,,15,20
91,1,2:40.0,R. Covington misses 3-pt jump shot from 28 ft,,15,20
92,1,2:38.0,,Defensive rebound by D. Lee,15,20
93,1,2:30.0,,Golden State full timeout,15,20
94,1,2:30.0,K. Bates-Diop enters the game for R. Covington,,15,20
95,1,2:30.0,T. Graham enters the game for A. Wiggins,,15,20
96,1,2:30.0,,K. Bowman enters the game for D. Green,15,20
97,1,2:30.0,,M. Chriss enters the game for D. Lee,15,20
98,1,2:19.0,,J. Poole misses 2-pt jump shot from 12 ft,15,20
99,1,2:17.0,Defensive rebound by J. Nowell,,15,20
100,1,1:59.0,J. Teague misses 2-pt jump shot from 8 ft,,15,20
101,1,1:58.0,,Defensive rebound by M. Chriss,15,20
102,1,1:43.0,,J. Evans misses 2-pt jump shot from 18 ft,15,20
103,1,1:41.0,Defensive rebound by N. Vonleh,,15,20
104,1,1:31.0,K. Bates-Diop makes 3-pt jump shot from 27 ft (assist by J. Teague),,18,20
105,1,1:14.0,,K. Bowman misses 2-pt jump shot from 17 ft,18,20
106,1,1:12.0,Defensive rebound by T. Graham,,18,20
107,1,1:05.0,Shooting foul by E. Paschall (drawn by K. Bates-Diop),,18,20
108,1,1:05.0,K. Bates-Diop misses free throw 1 of 2,,18,20
109,1,1:05.0,Offensive rebound by Team,,18,20
110,1,1:05.0,K. Bates-Diop makes free throw 2 of 2,,19,20
111,1,0:57.0,,J. Evans misses 2-pt layup from 3 ft,19,20
112,1,0:55.0,,M. Chriss misses 2-pt layup from 3 ft,19,20
113,1,0:55.0,,Offensive rebound by M. Chriss,19,20
114,1,0:54.0,,Offensive rebound by M. Chriss,19,20
115,1,0:52.0,,M. Chriss makes 2-pt hook shot from 4 ft,19,22
116,1,0:43.0,Shooting foul by J. Evans (drawn by T. Graham),,19,22
117,1,0:43.0,T. Graham makes free throw 1 of 2,,20,22
118,1,0:43.0,T. Graham misses free throw 2 of 2,,20,22
119,1,0:41.0,,Defensive rebound by M. Chriss,20,22
120,1,0:33.0,,K. Bowman misses 3-pt jump shot from 27 ft,20,22
121,1,0:31.0,,Offensive rebound by K. Bowman,20,22
122,1,0:21.0,,Turnover by M. Chriss (bad pass; steal by N. Vonleh),20,22
123,1,0:03.0,Shooting foul by E. Paschall (drawn by J. Teague),,20,22
124,1,0:03.0,J. Teague makes free throw 1 of 2,,21,22
125,1,0:03.0,J. Teague makes free throw 2 of 2,,22,22
126,2,11:44.0,J. Nowell makes 2-pt jump shot from 18 ft,,24,22
127,2,11:24.0,,E. Paschall misses 2-pt layup from 6 ft,24,22
128,2,11:23.0,,Offensive rebound by E. Paschall,24,22
129,2,11:22.0,,K. Bowman misses 3-pt jump shot from 23 ft (block by J. Teague),24,22
130,2,11:21.0,,Offensive rebound by Team,24,22
131,2,11:11.0,,M. Chriss misses 2-pt hook shot from 3 ft,24,22
132,2,11:10.0,,Offensive rebound by M. Chriss,24,22
133,2,11:07.0,,M. Chriss misses 2-pt layup from 1 ft,24,22
134,2,11:06.0,Defensive rebound by N. Vonleh,,24,22
135,2,10:59.0,J. Teague makes 2-pt jump shot from 8 ft,,26,22
136,2,10:45.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by E. Paschall),26,25
137,2,10:30.0,K. Bates-Diop makes 2-pt jump shot from 5 ft,,28,25
138,2,10:13.0,,E. Paschall makes 2-pt layup from 4 ft,28,27
139,2,10:00.0,Turnover by J. Teague (lost ball; steal by K. Bowman),,28,27
140,2,9:55.0,,M. Chriss makes 2-pt dunk from 3 ft (assist by K. Bowman),28,29
141,2,9:38.0,T. Graham misses 2-pt layup from 8 ft,,28,29
142,2,9:37.0,,Defensive rebound by M. Chriss,28,29
143,2,9:33.0,,Personal foul by J. Teague (drawn by M. Chriss),28,29
144,2,9:33.0,G. Dieng enters the game for J. Teague,,28,29
145,2,9:33.0,A. Wiggins enters the game for N. Vonleh,,28,29
146,2,9:33.0,,K. Looney enters the game for E. Paschall,28,29
147,2,9:28.0,,D. Russell misses 3-pt jump shot from 28 ft,28,29
148,2,9:26.0,,Offensive rebound by K. Looney,28,29
149,2,9:23.0,,K. Looney makes 2-pt dunk from 1 ft,28,31
150,2,9:02.0,K. Bates-Diop misses 3-pt jump shot from 26 ft,,28,31
151,2,9:00.0,Offensive rebound by G. Dieng,,28,31
152,2,8:55.0,J. Nowell misses 3-pt jump shot from 23 ft,,28,31
153,2,8:53.0,,Defensive rebound by A. Burks,28,31
154,2,8:50.0,,D. Russell makes 2-pt layup from 2 ft (assist by A. Burks),28,33
155,2,8:50.0,Minnesota full timeout,,28,33
156,2,8:50.0,J. McLaughlin enters the game for T. Graham,,28,33
157,2,8:33.0,Def 3 sec tech foul by Team,,28,33
158,2,8:33.0,A. Wiggins makes technical free throw,,29,33
159,2,8:25.0,A. Wiggins makes 2-pt jump shot from 10 ft,,31,33
160,2,8:25.0,,Violation by Team (def goaltending),31,33
161,2,8:16.0,,Offensive foul by M. Chriss (drawn by J. McLaughlin),31,33
162,2,8:16.0,,Turnover by M. Chriss (offensive foul),31,33
163,2,8:16.0,,W. Cauley-Stein enters the game for A. Burks,31,33
164,2,8:16.0,,D. Lee enters the game for M. Chriss,31,33
165,2,8:04.0,A. Wiggins misses 2-pt jump shot from 12 ft,,31,33
166,2,8:02.0,,Defensive rebound by W. Cauley-Stein,31,33
167,2,7:56.0,,D. Lee misses 3-pt jump shot from 27 ft,31,33
168,2,7:54.0,Defensive rebound by Team,,31,33
169,2,7:37.0,Personal foul by D. Lee (drawn by A. Wiggins),,31,33
170,2,7:37.0,J. Bell enters the game for K. Bates-Diop,,31,33
171,2,7:28.0,Turnover by A. Wiggins (3 sec),,31,33
172,2,7:12.0,,D. Russell misses 2-pt jump shot from 16 ft,31,33
173,2,7:10.0,Defensive rebound by A. Wiggins,,31,33
174,2,7:07.0,J. McLaughlin makes 2-pt layup from 3 ft (assist by J. Nowell),,33,33
175,2,7:07.0,,Golden State full timeout,33,33
176,2,7:07.0,J. Okogie enters the game for J. Nowell,,33,33
177,2,6:52.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),33,35
178,2,6:42.0,J. McLaughlin makes 2-pt jump shot from 4 ft,,35,35
179,2,6:13.0,,K. Looney makes 2-pt jump shot from 11 ft,35,37
180,2,6:05.0,Personal foul by K. Bowman (drawn by A. Wiggins),,35,37
181,2,6:05.0,,A. Burks enters the game for D. Russell,35,37
182,2,5:49.0,J. McLaughlin misses 3-pt jump shot from 27 ft,,35,37
183,2,5:47.0,,Defensive rebound by D. Lee,35,37
184,2,5:38.0,,W. Cauley-Stein makes 2-pt hook shot from 10 ft (assist by K. Bowman),35,39
185,2,5:23.0,J. Okogie misses 3-pt jump shot from 23 ft,,35,39
186,2,5:21.0,,Defensive rebound by D. Lee,35,39
187,2,5:12.0,,W. Cauley-Stein makes 2-pt jump shot from 14 ft (assist by A. Burks),35,41
188,2,5:03.0,Minnesota full timeout,,35,41
189,2,5:03.0,R. Covington enters the game for G. Dieng,,35,41
190,2,5:03.0,,D. Green enters the game for K. Looney,35,41
191,2,4:48.0,Turnover by R. Covington (bad pass; steal by D. Lee),,35,41
192,2,4:41.0,,K. Bowman makes 2-pt jump shot from 9 ft (assist by A. Burks),35,43
193,2,4:27.0,A. Wiggins misses 3-pt jump shot from 27 ft,,35,43
194,2,4:25.0,Offensive rebound by J. Bell,,35,43
195,2,4:24.0,Personal foul by D. Lee (drawn by J. Bell),,35,43
196,2,4:24.0,J. Culver enters the game for J. McLaughlin,,35,43
197,2,4:24.0,J. Teague enters the game for J. Okogie,,35,43
198,2,4:24.0,,E. Paschall enters the game for D. Lee,35,43
199,2,4:14.0,R. Covington makes 2-pt jump shot from 15 ft (assist by J. Teague),,37,43
200,2,3:52.0,,E. Paschall makes 3-pt jump shot from 27 ft (assist by D. Green),37,46
201,2,3:38.0,J. Bell misses 2-pt jump shot from 9 ft,,37,46
202,2,3:36.0,,Defensive rebound by W. Cauley-Stein,37,46
203,2,3:29.0,,A. Burks makes 2-pt jump shot from 17 ft (assist by K. Bowman),37,48
204,2,3:29.0,,Shooting foul by J. Culver (drawn by A. Burks),37,48
205,2,3:29.0,N. Vonleh enters the game for J. Bell,,37,48
206,2,3:29.0,,A. Burks makes free throw 1 of 1,37,49
207,2,3:08.0,Personal foul by D. Green (drawn by R. Covington),,37,49
208,2,3:06.0,Shooting foul by K. Bowman (drawn by J. Teague),,37,49
209,2,3:06.0,J. Teague misses free throw 1 of 3,,37,49
210,2,3:06.0,Offensive rebound by Team,,37,49
211,2,3:06.0,J. Teague misses free throw 2 of 3,,37,49
212,2,3:06.0,Offensive rebound by Team,,37,49
213,2,3:06.0,,D. Russell enters the game for K. Bowman,37,49
214,2,3:06.0,J. Teague makes free throw 3 of 3,,38,49
215,2,2:55.0,,A. Burks makes 2-pt jump shot from 8 ft (assist by D. Russell),38,51
216,2,2:45.0,Turnover by A. Wiggins (lost ball; steal by A. Burks),,38,51
217,2,2:38.0,,Personal foul by R. Covington (drawn by E. Paschall),38,51
218,2,2:30.0,,D. Green makes 2-pt hook shot from 10 ft,38,53
219,2,2:19.0,Turnover by J. Culver (bad pass; steal by E. Paschall),,38,53
220,2,2:18.0,,Personal foul by J. Culver (drawn by D. Green),38,53
221,2,2:18.0,K. Bates-Diop enters the game for R. Covington,,38,53
222,2,2:09.0,,E. Paschall misses 2-pt jump shot from 9 ft (block by J. Culver),38,53
223,2,2:07.0,Defensive rebound by J. Culver,,38,53
224,2,1:59.0,A. Wiggins makes 3-pt jump shot from 27 ft (assist by J. Teague),,41,53
225,2,1:38.0,,A. Burks makes 2-pt jump shot from 13 ft,41,55
226,2,1:28.0,J. Teague misses 2-pt layup from 5 ft (block by A. Burks),,41,55
227,2,1:26.0,,Defensive rebound by D. Green,41,55
228,2,1:21.0,,D. Russell misses 3-pt jump shot from 29 ft,41,55
229,2,1:19.0,Defensive rebound by N. Vonleh,,41,55
230,2,1:12.0,A. Wiggins misses 2-pt layup from 3 ft,,41,55
231,2,1:10.0,,Defensive rebound by D. Green,41,55
232,2,0:59.0,,Turnover by A. Burks (bad pass; steal by K. Bates-Diop),41,55
233,2,0:56.0,K. Bates-Diop makes 2-pt layup from 2 ft,,43,55
234,2,0:52.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by E. Paschall),43,57
235,2,0:37.0,A. Wiggins misses 3-pt jump shot from 26 ft,,43,57
236,2,0:35.0,,Defensive rebound by W. Cauley-Stein,43,57
237,2,0:16.0,,A. Burks misses 3-pt jump shot from 27 ft,43,57
238,2,0:14.0,Defensive rebound by J. Teague,,43,57
239,3,11:45.0,A. Wiggins misses 2-pt jump shot from 11 ft,,43,57
240,3,11:44.0,,Defensive rebound by W. Cauley-Stein,43,57
241,3,11:31.0,,Turnover by D. Green (bad pass; steal by G. Dieng),43,57
242,3,11:28.0,J. Culver misses 2-pt layup from 3 ft,,43,57
243,3,11:26.0,,Defensive rebound by D. Lee,43,57
244,3,11:06.0,,A. Burks makes 2-pt jump shot from 13 ft,43,59
245,3,10:55.0,A. Wiggins misses 3-pt jump shot from 27 ft,,43,59
246,3,10:53.0,,Defensive rebound by D. Green,43,59
247,3,10:41.0,,D. Green misses 3-pt jump shot from 26 ft,43,59
248,3,10:39.0,Defensive rebound by Team,,43,59
249,3,10:26.0,Turnover by G. Dieng (bad pass; steal by A. Burks),,43,59
250,3,10:17.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by D. Russell),43,62
251,3,10:00.0,Turnover by A. Wiggins (lost ball; steal by D. Green),,43,62
252,3,9:56.0,,D. Russell makes 2-pt layup from 3 ft (assist by A. Burks),43,64
253,3,9:56.0,Minnesota full timeout,,43,64
254,3,9:56.0,J. Okogie enters the game for J. Culver,,43,64
255,3,9:43.0,G. Dieng misses 2-pt layup from 4 ft (block by W. Cauley-Stein),,43,64
256,3,9:41.0,,Defensive rebound by D. Russell,43,64
257,3,9:18.0,,Turnover by Team (shot clock),43,64
258,3,9:11.0,Personal foul by W. Cauley-Stein (drawn by A. Wiggins),,43,64
259,3,9:01.0,Shooting foul by D. Lee (drawn by K. Bates-Diop),,43,64
260,3,9:01.0,K. Bates-Diop makes free throw 1 of 2,,44,64
261,3,9:01.0,,J. Evans enters the game for D. Lee,44,64
262,3,9:01.0,K. Bates-Diop makes free throw 2 of 2,,45,64
263,3,8:49.0,,D. Russell makes 2-pt jump shot from 13 ft (assist by A. Burks),45,66
264,3,8:35.0,G. Dieng makes 3-pt jump shot from 28 ft (assist by J. Teague),,48,66
265,3,8:20.0,,Def 3 sec tech foul by Team,48,66
266,3,8:20.0,,A. Burks makes technical free throw,48,67
267,3,8:09.0,,Shooting foul by J. Teague (drawn by J. Evans),48,67
268,3,8:09.0,,J. Evans misses free throw 1 of 2,48,67
269,3,8:09.0,,Offensive rebound by Team,48,67
270,3,8:09.0,,J. Evans makes free throw 2 of 2,48,68
271,3,7:56.0,G. Dieng misses 3-pt jump shot from 23 ft,,48,68
272,3,7:55.0,,Defensive rebound by D. Russell,48,68
273,3,7:36.0,,D. Russell misses 2-pt hook shot from 9 ft,48,68
274,3,7:34.0,Defensive rebound by G. Dieng,,48,68
275,3,7:22.0,G. Dieng makes 2-pt hook shot from 8 ft,,50,68
276,3,7:04.0,,J. Evans misses 2-pt jump shot from 8 ft (block by G. Dieng),50,68
277,3,7:02.0,Defensive rebound by K. Bates-Diop,,50,68
278,3,6:45.0,A. Wiggins misses 2-pt jump shot from 8 ft,,50,68
279,3,6:43.0,,Defensive rebound by D. Green,50,68
280,3,6:37.0,,D. Russell misses 3-pt jump shot from 26 ft,50,68
281,3,6:35.0,,Offensive rebound by D. Green,50,68
282,3,6:30.0,,Shooting foul by A. Wiggins (drawn by A. Burks),50,68
283,3,6:30.0,,A. Burks makes free throw 1 of 2,50,69
284,3,6:30.0,J. Nowell enters the game for K. Bates-Diop,,50,69
285,3,6:30.0,,A. Burks makes free throw 2 of 2,50,70
286,3,6:19.0,Shooting foul by D. Green (drawn by J. Teague),,50,70
287,3,6:19.0,J. Teague makes free throw 1 of 2,,51,70
288,3,6:19.0,J. Teague makes free throw 2 of 2,,52,70
289,3,6:04.0,,J. Evans misses 3-pt jump shot from 26 ft,52,70
290,3,6:02.0,,Offensive rebound by W. Cauley-Stein,52,70
291,3,5:54.0,,Shooting foul by A. Wiggins (drawn by D. Russell),52,70
292,3,5:54.0,,D. Russell makes free throw 1 of 2,52,71
293,3,5:54.0,J. McLaughlin enters the game for G. Dieng,,52,71
294,3,5:54.0,N. Vonleh enters the game for J. Teague,,52,71
295,3,5:54.0,,E. Paschall enters the game for A. Burks,52,71
296,3,5:54.0,,D. Russell makes free throw 2 of 2,52,72
297,3,5:49.0,Personal foul by J. Evans (drawn by J. Okogie),,52,72
298,3,5:39.0,Shooting foul by D. Russell (drawn by J. Nowell),,52,72
299,3,5:39.0,J. Nowell makes free throw 1 of 2,,53,72
300,3,5:39.0,J. Nowell makes free throw 2 of 2,,54,72
301,3,5:23.0,,Shooting foul by A. Wiggins (drawn by D. Green),54,72
302,3,5:23.0,,D. Green makes free throw 1 of 2,54,73
303,3,5:23.0,,D. Green makes free throw 2 of 2,54,74
304,3,5:10.0,A. Wiggins misses 3-pt jump shot from 26 ft,,54,74
305,3,5:08.0,,Defensive rebound by D. Russell,54,74
306,3,5:01.0,,D. Green misses 3-pt jump shot from 26 ft,54,74
307,3,4:59.0,,Offensive rebound by E. Paschall,54,74
308,3,4:50.0,,D. Russell makes 3-pt jump shot from 26 ft,54,77
309,3,4:36.0,A. Wiggins makes 2-pt jump shot from 8 ft,,56,77
310,3,4:27.0,,D. Green makes 2-pt hook shot from 6 ft,56,79
311,3,4:27.0,,Shooting foul by A. Wiggins (drawn by D. Green),56,79
312,3,4:27.0,,Technical foul by A. Wiggins,56,79
313,3,4:27.0,K. Martin enters the game for A. Wiggins,,56,79
314,3,4:27.0,,K. Bowman enters the game for W. Cauley-Stein,56,79
315,3,4:27.0,,O. Spellman enters the game for D. Russell,56,79
316,3,4:27.0,,E. Paschall misses technical free throw,56,79
317,3,4:27.0,,Offensive rebound by Team,56,79
318,3,4:27.0,,D. Green makes free throw 1 of 1,56,80
319,3,4:18.0,K. Martin misses 3-pt jump shot from 27 ft,,56,80
320,3,4:16.0,,Defensive rebound by O. Spellman,56,80
321,3,4:12.0,,Turnover by D. Green (traveling),56,80
322,3,4:03.0,J. Okogie misses 2-pt jump shot from 9 ft,,56,80
323,3,4:01.0,Offensive rebound by J. Okogie,,56,80
324,3,3:58.0,J. Okogie misses 2-pt layup from 8 ft,,56,80
325,3,3:56.0,Offensive rebound by J. Okogie,,56,80
326,3,3:56.0,J. Okogie misses 2-pt layup from 3 ft,,56,80
327,3,3:54.0,,Defensive rebound by D. Green,56,80
328,3,3:46.0,,Turnover by E. Paschall (lost ball; steal by J. Okogie),56,80
329,3,3:38.0,J. Okogie misses 2-pt layup from 7 ft,,56,80
330,3,3:36.0,,Defensive rebound by O. Spellman,56,80
331,3,3:23.0,,J. Evans misses 2-pt jump shot from 12 ft,56,80
332,3,3:21.0,Defensive rebound by J. McLaughlin,,56,80
333,3,3:18.0,Shooting foul by K. Bowman (drawn by J. Nowell),,56,80
334,3,3:18.0,J. Nowell makes free throw 1 of 2,,57,80
335,3,3:18.0,,Golden State full timeout,57,80
336,3,3:18.0,T. Graham enters the game for J. Okogie,,57,80
337,3,3:18.0,,A. Burks enters the game for J. Evans,57,80
338,3,3:18.0,,M. Chriss enters the game for D. Green,57,80
339,3,3:18.0,J. Nowell makes free throw 2 of 2,,58,80
340,3,3:07.0,,Turnover by M. Chriss (traveling),58,80
341,3,2:59.0,J. Nowell misses 3-pt jump shot from 26 ft,,58,80
342,3,2:57.0,,Defensive rebound by O. Spellman,58,80
343,3,2:45.0,,O. Spellman makes 2-pt layup from 4 ft (assist by A. Burks),58,82
344,3,2:31.0,T. Graham misses 2-pt jump shot from 7 ft (block by E. Paschall),,58,82
345,3,2:29.0,,Defensive rebound by M. Chriss,58,82
346,3,2:22.0,,O. Spellman misses 2-pt layup from 2 ft,58,82
347,3,2:20.0,Defensive rebound by N. Vonleh,,58,82
348,3,2:08.0,T. Graham makes 3-pt jump shot from 28 ft (assist by J. Nowell),,61,82
349,3,1:59.0,,Golden State full timeout,61,82
350,3,1:59.0,,J. Poole enters the game for E. Paschall,61,82
351,3,1:47.0,,O. Spellman misses 2-pt jump shot from 13 ft,61,82
352,3,1:46.0,Defensive rebound by Team,,61,82
353,3,1:46.0,,Loose ball foul by K. Bowman (drawn by T. Graham),61,82
354,3,1:46.0,,Instant Replay (Request: Ruling Stands),61,82
355,3,1:46.0,T. Graham makes free throw 1 of 2,,62,82
356,3,1:46.0,T. Graham misses free throw 2 of 2,,62,82
357,3,1:45.0,,Defensive rebound by M. Chriss,62,82
358,3,1:39.0,,Turnover by K. Bowman (bad pass; steal by J. McLaughlin),62,82
359,3,1:35.0,N. Vonleh makes 2-pt dunk from 2 ft (assist by J. McLaughlin),,64,82
360,3,1:21.0,,O. Spellman misses 2-pt layup from 12 ft,64,82
361,3,1:20.0,,Offensive rebound by M. Chriss,64,82
362,3,1:20.0,,M. Chriss misses 2-pt layup from 2 ft,64,82
363,3,1:18.0,Defensive rebound by N. Vonleh,,64,82
364,3,1:15.0,J. McLaughlin makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,67,82
365,3,1:01.0,,A. Burks misses 3-pt jump shot from 28 ft,67,82
366,3,0:59.0,,Offensive rebound by M. Chriss,67,82
367,3,0:51.0,,Personal foul by K. Martin (drawn by A. Burks),67,82
368,3,0:51.0,,A. Burks makes free throw 1 of 2,67,83
369,3,0:51.0,,A. Burks makes free throw 2 of 2,67,84
370,3,0:32.0,T. Graham misses 3-pt jump shot from 26 ft,,67,84
371,3,0:30.0,,Defensive rebound by M. Chriss,67,84
372,3,0:19.0,,K. Bowman misses 2-pt layup from 7 ft,67,84
373,3,0:14.0,Defensive rebound by N. Vonleh,,67,84
374,3,0:02.0,J. Nowell misses 3-pt jump shot from 28 ft,,67,84
375,3,0:00.0,Offensive rebound by Team,,67,84
376,4,11:43.0,,Turnover by D. Lee (bad pass),67,84
377,4,11:42.0,,Loose ball foul by D. Lee (drawn by K. Martin),67,84
378,4,11:32.0,Personal foul by A. Burks (drawn by A. Wiggins),,67,84
379,4,11:26.0,J. McLaughlin misses 2-pt layup from 4 ft,,67,84
380,4,11:24.0,Offensive rebound by G. Dieng,,67,84
381,4,11:13.0,A. Wiggins makes 2-pt layup from 4 ft,,69,84
382,4,11:08.0,,Turnover by D. Lee (bad pass; steal by J. McLaughlin),69,84
383,4,11:06.0,T. Graham makes 3-pt jump shot from 28 ft (assist by J. McLaughlin),,72,84
384,4,11:06.0,,Golden State full timeout,72,84
385,4,10:49.0,,D. Lee makes 2-pt layup from 2 ft (assist by K. Looney),72,86
386,4,10:36.0,K. Martin makes 2-pt jump shot from 12 ft (assist by J. McLaughlin),,74,86
