,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
69,1,3:17.0,Defensive rebound by I. Smith,,22,20
70,1,3:11.0,J. McRae misses 3-pt jump shot from 25 ft,,22,20
71,1,3:06.0,,Defensive rebound by Z. LaVine,22,20
72,1,2:54.0,,T. Young makes 2-pt hook shot from 8 ft,22,22
73,1,2:41.0,Turnover by D. Bertāns (bad pass; steal by L. Kornet),,22,22
74,1,2:36.0,,T. Young misses 2-pt layup from 1 ft,22,22
75,1,2:33.0,,Offensive rebound by T. Young,22,22
76,1,2:31.0,,C. White misses 3-pt jump shot from 23 ft,22,22
77,1,2:28.0,Defensive rebound by T. Brown,,22,22
78,1,2:21.0,A. Pasečņiks misses 2-pt hook shot from 3 ft,,22,22
79,1,2:19.0,,Defensive rebound by Z. LaVine,22,22
80,1,2:13.0,,C. White makes 2-pt layup from 2 ft,22,24
81,1,2:07.0,J. McRae makes 2-pt layup from 1 ft (assist by I. Smith),,24,24
82,1,1:55.0,,L. Kornet misses 3-pt jump shot from 23 ft,24,24
83,1,1:53.0,Defensive rebound by I. Smith,,24,24
84,1,1:36.0,D. Bertāns misses 2-pt jump shot from 7 ft,,24,24
85,1,1:33.0,,Defensive rebound by T. Young,24,24
86,1,1:19.0,,Turnover by T. Young (lost ball; steal by A. Pasečņiks),24,24
87,1,1:16.0,J. McRae makes 2-pt layup from 1 ft (assist by I. Smith),,26,24
88,1,0:59.0,,Personal foul by J. McRae (drawn by L. Kornet),26,24
89,1,0:59.0,,C. Hutchison enters the game for L. Kornet,26,24
90,1,0:59.0,,L. Markkanen enters the game for Z. LaVine,26,24
91,1,0:48.0,,L. Markkanen misses 2-pt layup from 2 ft (block by I. Smith),26,24
92,1,0:45.0,Defensive rebound by J. McRae,,26,24
93,1,0:42.0,J. McRae misses 2-pt layup from 2 ft,,26,24
94,1,0:39.0,Offensive rebound by A. Pasečņiks,,26,24
95,1,0:33.0,Turnover by A. Pasečņiks (lost ball; steal by T. Young),,26,24
96,1,0:21.0,,L. Markkanen misses 2-pt jump shot from 6 ft (block by A. Pasečņiks),26,24
97,1,0:18.0,Defensive rebound by J. McRae,,26,24
98,1,0:00.0,J. McRae misses 2-pt jump shot from 22 ft,,26,24
99,1,0:00.0,,Defensive rebound by L. Markkanen,26,24
100,2,11:45.0,,C. Hutchison makes 2-pt dunk from 2 ft (assist by L. Markkanen),26,26
101,2,11:35.0,D. Bertāns misses 3-pt jump shot from 27 ft,,26,26
102,2,11:32.0,,Defensive rebound by R. Arcidiacono,26,26
103,2,11:10.0,,C. Hutchison makes 2-pt layup from 2 ft (assist by C. White),26,28
104,2,10:56.0,J. McRae makes 2-pt layup from 2 ft (assist by A. Pasečņiks),,28,28
105,2,10:37.0,,Shooting foul by D. Bertāns (drawn by T. Young),28,28
106,2,10:37.0,,T. Young misses free throw 1 of 2,28,28
107,2,10:37.0,,Offensive rebound by Team,28,28
108,2,10:37.0,,T. Young misses free throw 2 of 2,28,28
109,2,10:31.0,Defensive rebound by D. Bertāns,,28,28
110,2,10:23.0,Personal foul by L. Markkanen (drawn by A. Pasečņiks),,28,28
111,2,10:08.0,J. McRae misses 3-pt jump shot from 23 ft,,28,28
112,2,10:08.0,Offensive rebound by Team,,28,28
113,2,10:08.0,Turnover by Team (shot clock),,28,28
114,2,9:49.0,,Turnover by L. Markkanen (bad pass; steal by A. Pasečņiks),28,28
115,2,9:44.0,Shooting foul by C. Hutchison (drawn by J. McRae),,28,28
116,2,9:44.0,J. McRae makes free throw 1 of 2,,29,28
117,2,9:44.0,J. McRae makes free throw 2 of 2,,30,28
118,2,9:29.0,,Turnover by L. Markkanen (bad pass; steal by A. Pasečņiks),30,28
119,2,9:20.0,Shooting foul by R. Arcidiacono (drawn by I. Smith),,30,28
120,2,9:20.0,I. Smith makes free throw 1 of 2,,31,28
121,2,9:20.0,I. Smith misses free throw 2 of 2,,31,28
122,2,9:16.0,,Defensive rebound by T. Young,31,28
123,2,9:03.0,,Turnover by T. Young (bad pass; steal by T. Brown),31,28
124,2,8:56.0,A. Pasečņiks makes 2-pt layup from 2 ft (assist by D. Bertāns),,33,28
125,2,8:52.0,,Chicago full timeout,33,28
126,2,8:52.0,,K. Dunn enters the game for R. Arcidiacono,33,28
127,2,8:52.0,,L. Kornet enters the game for L. Markkanen,33,28
128,2,8:45.0,,Shooting foul by A. Pasečņiks (drawn by C. White),33,28
129,2,8:45.0,,C. White misses free throw 1 of 2,33,28
130,2,8:45.0,,Offensive rebound by Team,33,28
131,2,8:45.0,,C. White makes free throw 2 of 2,33,29
132,2,8:34.0,Turnover by I. Smith (bad pass; steal by C. Hutchison),,33,29
133,2,8:30.0,,Shooting foul by I. Smith (drawn by C. Hutchison),33,29
134,2,8:30.0,,C. Hutchison misses free throw 1 of 2,33,29
135,2,8:30.0,,Offensive rebound by Team,33,29
136,2,8:30.0,,C. Hutchison makes free throw 2 of 2,33,30
137,2,8:10.0,D. Bertāns misses 2-pt jump shot from 8 ft (block by T. Young),,33,30
138,2,8:10.0,,Defensive rebound by Team,33,30
139,2,8:10.0,Loose ball foul by D. Bertāns (drawn by T. Young),,33,30
140,2,8:10.0,I. Bonga enters the game for D. Bertāns,,33,30
141,2,7:58.0,,C. White makes 2-pt layup from 5 ft,33,32
142,2,7:45.0,Turnover by A. Pasečņiks (traveling),,33,32
143,2,7:35.0,,C. White makes 3-pt jump shot from 25 ft,33,35
144,2,7:16.0,J. McRae makes 2-pt jump shot from 11 ft,,35,35
145,2,7:05.0,,C. White misses 3-pt jump shot from 26 ft,35,35
146,2,7:04.0,Defensive rebound by Team,,35,35
147,2,7:04.0,B. Beal enters the game for J. McRae,,35,35
148,2,7:04.0,I. Mahinmi enters the game for A. Pasečņiks,,35,35
149,2,7:04.0,,Z. LaVine enters the game for C. Hutchison,35,35
150,2,7:04.0,Washington full timeout,,35,35
151,2,6:49.0,I. Smith makes 2-pt jump shot from 18 ft,,37,35
152,2,6:36.0,,T. Young misses 2-pt layup from 2 ft,37,35
153,2,6:35.0,Defensive rebound by I. Mahinmi,,37,35
154,2,6:24.0,B. Beal makes 3-pt jump shot from 23 ft (assist by T. Brown),,40,35
155,2,6:05.0,,Turnover by T. Young (lost ball; steal by I. Mahinmi),40,35
156,2,5:58.0,T. Brown misses 2-pt layup from 2 ft,,40,35
157,2,5:56.0,,Defensive rebound by L. Kornet,40,35
158,2,5:49.0,,T. Young makes 2-pt layup from 1 ft (assist by K. Dunn),40,37
159,2,5:49.0,,Shooting foul by T. Brown (drawn by T. Young),40,37
160,2,5:49.0,G. Payton enters the game for T. Brown,,40,37
161,2,5:49.0,,T. Satoranský enters the game for C. White,40,37
162,2,5:49.0,,T. Young makes free throw 1 of 1,40,38
163,2,5:39.0,Turnover by I. Mahinmi (lost ball; steal by T. Young),,40,38
164,2,5:34.0,,K. Dunn misses 3-pt jump shot from 22 ft,40,38
165,2,5:29.0,,Offensive rebound by T. Young,40,38
166,2,5:29.0,,T. Young makes 2-pt layup at rim,40,40
167,2,5:19.0,Shooting foul by T. Young (drawn by I. Mahinmi),,40,40
168,2,5:19.0,I. Mahinmi makes free throw 1 of 2,,41,40
169,2,5:19.0,I. Thomas enters the game for I. Smith,,41,40
170,2,5:19.0,,L. Markkanen enters the game for T. Young,41,40
171,2,5:19.0,I. Mahinmi makes free throw 2 of 2,,42,40
172,2,5:03.0,,K. Dunn misses 3-pt jump shot from 25 ft,42,40
173,2,5:00.0,Defensive rebound by I. Bonga,,42,40
174,2,4:52.0,I. Thomas makes 2-pt jump shot from 16 ft (assist by G. Payton),,44,40
175,2,4:40.0,,K. Dunn misses 3-pt jump shot from 26 ft,44,40
176,2,4:36.0,Defensive rebound by B. Beal,,44,40
177,2,4:33.0,Turnover by B. Beal (bad pass),,44,40
178,2,4:18.0,,Personal foul by G. Payton (drawn by T. Satoranský),44,40
179,2,4:18.0,,T. Satoranský makes free throw 1 of 2,44,41
180,2,4:18.0,,T. Satoranský makes free throw 2 of 2,44,42
181,2,3:55.0,G. Payton makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,47,42
182,2,3:39.0,,Z. LaVine makes 2-pt layup from 2 ft,47,44
183,2,3:23.0,I. Mahinmi makes 2-pt hook shot from 8 ft (assist by I. Thomas),,49,44
184,2,3:14.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),49,46
185,2,3:02.0,Personal foul by L. Kornet (drawn by I. Mahinmi),,49,46
186,2,3:02.0,I. Mahinmi makes free throw 1 of 2,,50,46
187,2,3:02.0,I. Mahinmi misses free throw 2 of 2,,50,46
188,2,2:59.0,,Defensive rebound by L. Markkanen,50,46
189,2,2:47.0,,L. Kornet makes 2-pt layup from 2 ft (assist by Z. LaVine),50,48
190,2,2:29.0,Turnover by B. Beal (bad pass; steal by Z. LaVine),,50,48
191,2,2:23.0,,T. Satoranský makes 2-pt layup from 2 ft (assist by Z. LaVine),50,50
192,2,2:08.0,G. Payton makes 3-pt jump shot from 26 ft (assist by I. Bonga),,53,50
193,2,1:53.0,,Z. LaVine misses 2-pt jump shot from 17 ft,53,50
194,2,1:50.0,Defensive rebound by I. Bonga,,53,50
195,2,1:41.0,I. Mahinmi misses 2-pt jump shot from 5 ft,,53,50
196,2,1:41.0,Offensive rebound by Team,,53,50
197,2,1:25.0,I. Mahinmi misses 2-pt jump shot from 15 ft,,53,50
198,2,1:23.0,Offensive rebound by B. Beal,,53,50
199,2,1:21.0,Personal foul by K. Dunn (drawn by B. Beal),,53,50
200,2,1:21.0,B. Beal makes free throw 1 of 2,,54,50
201,2,1:21.0,B. Beal makes free throw 2 of 2,,55,50
202,2,1:09.0,,T. Satoranský makes 2-pt dunk from 1 ft,55,52
203,2,0:58.0,Shooting foul by K. Dunn (drawn by I. Thomas),,55,52
204,2,0:58.0,,Technical foul by I. Thomas,55,52
205,2,0:58.0,,Z. LaVine misses technical free throw,55,52
206,2,0:58.0,Defensive rebound by Team,,55,52
207,2,0:58.0,I. Thomas makes free throw 1 of 2,,56,52
208,2,0:58.0,,R. Arcidiacono enters the game for K. Dunn,56,52
209,2,0:58.0,I. Thomas makes free throw 2 of 2,,57,52
210,2,0:44.0,,Z. LaVine makes 3-pt jump shot from 26 ft,57,55
211,2,0:32.0,Shooting foul by Z. LaVine (drawn by B. Beal),,57,55
212,2,0:32.0,B. Beal misses free throw 1 of 2,,57,55
213,2,0:32.0,Offensive rebound by Team,,57,55
214,2,0:32.0,B. Beal makes free throw 2 of 2,,58,55
215,2,0:10.0,,Z. LaVine misses 3-pt jump shot from 25 ft,58,55
216,2,0:05.0,Defensive rebound by I. Mahinmi,,58,55
217,2,0:00.0,G. Payton makes 2-pt layup from 2 ft (assist by B. Beal),,60,55
218,2,0:00.0,Instant Replay (Request: Ruling Stands),,60,55
219,3,11:39.0,,L. Kornet misses 3-pt jump shot from 26 ft,60,55
220,3,11:36.0,,Offensive rebound by T. Satoranský,60,55
221,3,11:28.0,,Offensive foul by Z. LaVine (drawn by B. Beal),60,55
222,3,11:28.0,,Turnover by Z. LaVine (offensive foul),60,55
223,3,11:13.0,B. Beal misses 3-pt jump shot from 24 ft,,60,55
224,3,11:10.0,,Defensive rebound by Z. LaVine,60,55
225,3,11:04.0,,L. Kornet misses 3-pt jump shot from 23 ft,60,55
226,3,11:02.0,Defensive rebound by I. Thomas,,60,55
227,3,10:47.0,T. Bryant misses 2-pt jump shot from 13 ft,,60,55
228,3,10:45.0,,Defensive rebound by Z. LaVine,60,55
229,3,10:38.0,,Shooting foul by I. Mahinmi (drawn by L. Markkanen),60,55
230,3,10:38.0,,L. Markkanen misses free throw 1 of 2,60,55
231,3,10:38.0,,Offensive rebound by Team,60,55
232,3,10:38.0,,L. Markkanen makes free throw 2 of 2,60,56
233,3,10:22.0,Turnover by T. Bryant (bad pass),,60,56
234,3,10:06.0,,L. Kornet makes 2-pt dunk at rim (assist by T. Satoranský),60,58
235,3,9:48.0,I. Mahinmi misses 2-pt hook shot from 3 ft (block by L. Kornet),,60,58
236,3,9:45.0,,Defensive rebound by L. Markkanen,60,58
237,3,9:39.0,,Z. LaVine misses 2-pt layup from 1 ft (block by G. Payton),60,58
238,3,9:34.0,Defensive rebound by G. Payton,,60,58
239,3,9:33.0,Turnover by I. Thomas (bad pass; steal by K. Dunn),,60,58
240,3,9:26.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by K. Dunn),60,61
241,3,9:02.0,B. Beal misses 2-pt jump shot from 11 ft,,60,61
242,3,8:59.0,,Defensive rebound by L. Markkanen,60,61
243,3,8:53.0,,T. Satoranský makes 2-pt layup from 2 ft (assist by K. Dunn),60,63
244,3,8:53.0,Washington full timeout,,60,63
245,3,8:38.0,G. Payton misses 3-pt jump shot from 24 ft,,60,63
246,3,8:35.0,,Defensive rebound by L. Markkanen,60,63
247,3,8:23.0,,Personal foul by I. Thomas (drawn by Z. LaVine),60,63
248,3,8:14.0,,Z. LaVine makes 3-pt jump shot from 26 ft,60,66
249,3,7:56.0,B. Beal makes 2-pt jump shot from 12 ft,,62,66
250,3,7:39.0,,Z. LaVine makes 3-pt jump shot from 26 ft,62,69
251,3,7:25.0,I. Thomas makes 2-pt jump shot from 17 ft (assist by T. Bryant),,64,69
252,3,7:15.0,,K. Dunn makes 2-pt layup from 2 ft (assist by T. Satoranský),64,71
253,3,6:53.0,B. Beal misses 2-pt jump shot from 19 ft,,64,71
254,3,6:51.0,,Defensive rebound by Z. LaVine,64,71
255,3,6:51.0,D. Bertāns enters the game for T. Bryant,,64,71
256,3,6:51.0,I. Bonga enters the game for G. Payton,,64,71
257,3,6:51.0,,C. Felício enters the game for L. Kornet,64,71
258,3,6:43.0,,T. Satoranský makes 3-pt jump shot from 25 ft,64,74
259,3,6:19.0,I. Mahinmi misses 2-pt hook shot from 6 ft,,64,74
260,3,6:18.0,Offensive rebound by I. Mahinmi,,64,74
261,3,6:17.0,I. Mahinmi makes 2-pt hook shot from 7 ft,,66,74
262,3,5:56.0,,Z. LaVine misses 3-pt jump shot from 25 ft,66,74
263,3,5:54.0,Defensive rebound by D. Bertāns,,66,74
264,3,5:48.0,D. Bertāns misses 2-pt layup from 3 ft (block by L. Markkanen),,66,74
265,3,5:46.0,,Defensive rebound by K. Dunn,66,74
266,3,5:43.0,,K. Dunn misses 2-pt layup from 2 ft (block by I. Bonga),66,74
267,3,5:41.0,Defensive rebound by B. Beal,,66,74
268,3,5:39.0,I. Thomas misses 3-pt jump shot from 26 ft,,66,74
269,3,5:39.0,,Defensive rebound by C. Felício,66,74
270,3,5:30.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by Z. LaVine),66,77
271,3,5:28.0,Washington full timeout,,66,77
272,3,5:28.0,J. McRae enters the game for B. Beal,,66,77
273,3,5:28.0,I. Smith enters the game for I. Thomas,,66,77
274,3,5:28.0,,C. White enters the game for K. Dunn,66,77
275,3,5:13.0,D. Bertāns misses 3-pt jump shot from 26 ft,,66,77
276,3,5:10.0,,Defensive rebound by C. White,66,77
277,3,5:00.0,,Turnover by Z. LaVine (bad pass; steal by D. Bertāns),66,77
278,3,4:55.0,I. Smith makes 2-pt layup from 1 ft,,68,77
279,3,4:43.0,,T. Satoranský misses 3-pt jump shot from 25 ft,68,77
280,3,4:40.0,Defensive rebound by J. McRae,,68,77
281,3,4:26.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),,71,77
282,3,4:26.0,,Chicago full timeout,71,77
283,3,4:26.0,,R. Arcidiacono enters the game for Z. LaVine,71,77
284,3,4:26.0,,T. Young enters the game for L. Markkanen,71,77
285,3,4:11.0,,C. Felício misses 2-pt hook shot from 3 ft,71,77
286,3,4:08.0,Defensive rebound by D. Bertāns,,71,77
287,3,4:04.0,Turnover by I. Smith (bad pass; steal by T. Satoranský),,71,77
288,3,3:58.0,,T. Young makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),71,80
289,3,3:34.0,D. Bertāns misses 2-pt layup from 1 ft,,71,80
290,3,3:32.0,,Defensive rebound by C. Felício,71,80
291,3,3:21.0,,Turnover by C. White (traveling),71,80
292,3,3:21.0,A. Pasečņiks enters the game for I. Mahinmi,,71,80
293,3,3:21.0,,C. Hutchison enters the game for T. Satoranský,71,80
294,3,3:09.0,A. Pasečņiks makes 2-pt hook shot from 6 ft (assist by J. McRae),,73,80
295,3,2:48.0,,C. Hutchison makes 2-pt layup from 1 ft,73,82
296,3,2:28.0,I. Bonga makes 3-pt jump shot from 23 ft (assist by A. Pasečņiks),,76,82
297,3,2:12.0,,Turnover by C. White (bad pass),76,82
298,3,2:00.0,A. Pasečņiks misses 2-pt hook shot from 6 ft,,76,82
299,3,1:59.0,Offensive rebound by A. Pasečņiks,,76,82
300,3,1:55.0,I. Bonga makes 2-pt dunk from 1 ft (assist by D. Bertāns),,78,82
301,3,1:41.0,,Turnover by C. Felício (bad pass),78,82
302,3,1:41.0,,L. Kornet enters the game for C. Felício,78,82
303,3,1:28.0,A. Pasečņiks makes 2-pt layup from 2 ft (assist by J. McRae),,80,82
304,3,1:07.0,,L. Kornet misses 2-pt jump shot from 16 ft,80,82
305,3,1:05.0,Defensive rebound by D. Bertāns,,80,82
306,3,0:58.0,D. Bertāns misses 3-pt jump shot from 28 ft,,80,82
307,3,0:56.0,,Defensive rebound by L. Kornet,80,82
308,3,0:49.0,,C. Hutchison misses 2-pt layup from 1 ft,80,82
309,3,0:49.0,,Offensive rebound by L. Kornet,80,82
310,3,0:49.0,,Shooting foul by A. Pasečņiks (drawn by L. Kornet),80,82
311,3,0:49.0,,L. Kornet misses free throw 1 of 2,80,82
312,3,0:49.0,,Offensive rebound by Team,80,82
313,3,0:49.0,,L. Kornet makes free throw 2 of 2,80,83
314,3,0:37.0,D. Bertāns misses 3-pt jump shot from 27 ft,,80,83
315,3,0:33.0,,Defensive rebound by C. White,80,83
316,3,0:28.0,,C. White makes 2-pt layup from 1 ft,80,85
317,3,0:04.0,Turnover by J. McRae (lost ball; steal by C. Hutchison),,80,85
318,4,11:51.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. McRae),,83,85
319,4,11:31.0,,C. Hutchison makes 2-pt hook shot from 5 ft,83,87
320,4,11:24.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by I. Smith),,86,87
321,4,11:03.0,,C. Hutchison misses 2-pt layup from 1 ft,86,87
322,4,11:01.0,Defensive rebound by J. McRae,,86,87
323,4,10:59.0,Shooting foul by R. Arcidiacono (drawn by J. McRae),,86,87
324,4,10:59.0,J. McRae makes free throw 1 of 2,,87,87
325,4,10:59.0,J. McRae makes free throw 2 of 2,,88,87
326,4,10:37.0,,C. White misses 2-pt layup from 2 ft,88,87
327,4,10:34.0,Defensive rebound by I. Bonga,,88,87
328,4,10:32.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by I. Smith),,91,87
329,4,10:31.0,,Chicago full timeout,91,87
330,4,10:13.0,,T. Young makes 3-pt jump shot from 25 ft (assist by C. White),91,90
331,4,10:00.0,Shooting foul by R. Arcidiacono (drawn by A. Pasečņiks),,91,90
332,4,10:00.0,A. Pasečņiks makes free throw 1 of 2,,92,90
333,4,10:00.0,A. Pasečņiks makes free throw 2 of 2,,93,90
334,4,9:42.0,,T. Young makes 3-pt jump shot from 26 ft (assist by L. Kornet),93,93
335,4,9:21.0,I. Smith misses 2-pt jump shot from 20 ft,,93,93
336,4,9:18.0,,Defensive rebound by Team,93,93
337,4,9:04.0,,C. Hutchison makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),93,95
338,4,9:04.0,,Shooting foul by J. McRae (drawn by C. Hutchison),93,95
339,4,9:04.0,T. Brown enters the game for I. Bonga,,93,95
340,4,9:04.0,,C. Felício enters the game for C. Hutchison,93,95
341,4,9:04.0,,S. Harrison enters the game for L. Kornet,93,95
342,4,9:04.0,,S. Harrison makes free throw 1 of 1,93,96
343,4,8:54.0,D. Bertāns misses 3-pt jump shot from 26 ft,,93,96
344,4,8:49.0,,Defensive rebound by R. Arcidiacono,93,96
345,4,8:40.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,93,96
346,4,8:34.0,Defensive rebound by T. Brown,,93,96
347,4,8:26.0,T. Brown misses 2-pt layup from 2 ft,,93,96
348,4,8:23.0,Offensive rebound by A. Pasečņiks,,93,96
349,4,8:23.0,A. Pasečņiks makes 2-pt layup at rim,,95,96
350,4,8:17.0,,C. White misses 3-pt jump shot from 25 ft,95,96
351,4,8:14.0,Defensive rebound by T. Brown,,95,96
352,4,8:04.0,A. Pasečņiks misses 2-pt jump shot from 18 ft,,95,96
353,4,8:00.0,,Defensive rebound by T. Young,95,96
354,4,7:49.0,,S. Harrison misses 2-pt layup from 2 ft,95,96
355,4,7:47.0,Defensive rebound by D. Bertāns,,95,96
356,4,7:34.0,J. McRae misses 3-pt jump shot from 25 ft,,95,96
357,4,7:31.0,,Defensive rebound by T. Young,95,96
358,4,7:23.0,,Turnover by T. Young (bad pass; steal by D. Bertāns),95,96
359,4,7:21.0,D. Bertāns misses 3-pt jump shot from 26 ft,,95,96
360,4,7:18.0,,Defensive rebound by T. Young,95,96
361,4,6:57.0,,Turnover by R. Arcidiacono (traveling),95,96
362,4,6:57.0,,L. Kornet enters the game for R. Arcidiacono,95,96
363,4,6:57.0,,Z. LaVine enters the game for C. Felício,95,96
364,4,6:57.0,,L. Markkanen enters the game for S. Harrison,95,96
365,4,6:57.0,,T. Satoranský enters the game for T. Young,95,96
366,4,6:57.0,Washington full timeout,,95,96
367,4,6:57.0,B. Beal enters the game for J. McRae,,95,96
368,4,6:57.0,,K. Dunn enters the game for C. White,95,96
369,4,6:41.0,Turnover by D. Bertāns (lost ball; steal by K. Dunn),,95,96
370,4,6:41.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by Z. LaVine),95,98
371,4,6:41.0,,Shooting foul by I. Smith (drawn by T. Satoranský),95,98
372,4,6:41.0,,T. Satoranský makes free throw 1 of 1,95,99
373,4,6:29.0,Offensive foul by A. Pasečņiks (drawn by K. Dunn),,95,99
374,4,6:29.0,Turnover by A. Pasečņiks (offensive foul),,95,99
375,4,6:29.0,I. Mahinmi enters the game for A. Pasečņiks,,95,99
376,4,6:16.0,,Z. LaVine misses 2-pt layup from 2 ft,95,99
377,4,6:16.0,,Offensive rebound by Team,95,99
378,4,6:16.0,Loose ball foul by I. Mahinmi (drawn by L. Kornet),,95,99
379,4,6:01.0,,L. Markkanen misses 2-pt layup from 4 ft,95,99
