,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
62,1,5:13.0,,Defensive rebound by J. Crowder,12,11
63,1,5:07.0,,J. Crowder makes 2-pt layup at rim,12,13
64,1,5:01.0,B. Bogdanović makes 2-pt jump shot from 7 ft,,14,13
65,1,4:49.0,,J. Valančiūnas misses 3-pt jump shot from 26 ft,14,13
66,1,4:49.0,Defensive rebound by D. Mitchell,,14,13
67,1,4:37.0,D. Mitchell makes 2-pt layup from 3 ft,,16,13
68,1,4:24.0,,Turnover by T. Jones (bad pass; steal by D. Mitchell),16,13
69,1,4:21.0,D. Mitchell misses 2-pt layup from 1 ft,,16,13
70,1,4:17.0,,Defensive rebound by T. Jones,16,13
71,1,4:14.0,,J. Jackson misses 3-pt jump shot from 23 ft,16,13
72,1,4:08.0,,Offensive rebound by J. Valančiūnas,16,13
73,1,4:08.0,,J. Valančiūnas makes 2-pt layup from 1 ft,16,15
74,1,3:55.0,J. Ingles misses 3-pt jump shot from 26 ft,,16,15
75,1,3:53.0,,Defensive rebound by G. Allen,16,15
76,1,3:46.0,,G. Allen misses 2-pt jump shot from 14 ft,16,15
77,1,3:44.0,,Offensive rebound by J. Crowder,16,15
78,1,3:44.0,,J. Crowder makes 2-pt layup from 1 ft,16,17
79,1,3:44.0,Utah full timeout,,16,17
80,1,3:44.0,E. Mudiay enters the game for M. Conley,,16,17
81,1,3:44.0,,K. Anderson enters the game for J. Crowder,16,17
82,1,3:44.0,,B. Clarke enters the game for J. Valančiūnas,16,17
83,1,3:32.0,D. Mitchell misses 3-pt jump shot from 26 ft,,16,17
84,1,3:28.0,,Defensive rebound by B. Clarke,16,17
85,1,3:17.0,,Turnover by B. Clarke (lost ball; steal by B. Bogdanović),16,17
86,1,3:15.0,Shooting foul by G. Allen (drawn by J. Ingles),,16,17
87,1,3:15.0,J. Ingles makes free throw 1 of 2,,17,17
88,1,3:15.0,E. Davis enters the game for B. Bogdanović,,17,17
89,1,3:15.0,J. Green enters the game for R. Gobert,,17,17
90,1,3:15.0,R. O'Neale enters the game for D. Mitchell,,17,17
91,1,3:15.0,J. Ingles makes free throw 2 of 2,,18,17
92,1,3:01.0,,G. Allen misses 3-pt jump shot from 25 ft,18,17
93,1,2:58.0,Defensive rebound by E. Davis,,18,17
94,1,2:42.0,J. Green makes 2-pt layup from 4 ft (assist by E. Davis),,20,17
95,1,2:26.0,,J. Jackson misses 2-pt hook shot from 1 ft,20,17
96,1,2:24.0,Defensive rebound by J. Green,,20,17
97,1,2:06.0,R. O'Neale misses 3-pt jump shot from 23 ft,,20,17
98,1,2:02.0,,Defensive rebound by J. Jackson,20,17
99,1,1:54.0,,B. Clarke makes 3-pt jump shot from 22 ft (assist by T. Jones),20,20
100,1,1:39.0,Personal foul by B. Clarke (drawn by J. Green),,20,20
101,1,1:39.0,,S. Hill enters the game for J. Jackson,20,20
102,1,1:39.0,J. Green makes free throw 1 of 2,,21,20
103,1,1:39.0,J. Green makes free throw 2 of 2,,22,20
104,1,1:28.0,,B. Clarke makes 2-pt layup from 1 ft (assist by K. Anderson),22,22
105,1,1:28.0,,Shooting foul by J. Ingles (drawn by B. Clarke),22,22
106,1,1:28.0,,J. Morant enters the game for T. Jones,22,22
107,1,1:28.0,,B. Clarke misses free throw 1 of 1,22,22
108,1,1:21.0,Defensive rebound by E. Davis,,22,22
109,1,1:14.0,E. Mudiay misses 2-pt layup from 1 ft (block by B. Clarke),,22,22
110,1,1:10.0,,Defensive rebound by S. Hill,22,22
111,1,1:06.0,,G. Allen misses 3-pt jump shot from 23 ft,22,22
112,1,1:04.0,Defensive rebound by J. Green,,22,22
113,1,0:56.0,J. Ingles misses 3-pt jump shot from 26 ft,,22,22
114,1,0:53.0,,Defensive rebound by B. Clarke,22,22
115,1,0:45.0,,Shooting foul by E. Davis (drawn by B. Clarke),22,22
116,1,0:45.0,,B. Clarke makes free throw 1 of 2,22,23
117,1,0:45.0,,B. Clarke makes free throw 2 of 2,22,24
118,1,0:31.0,J. Green misses 3-pt jump shot from 26 ft,,22,24
119,1,0:27.0,Offensive rebound by E. Davis,,22,24
120,1,0:13.0,E. Mudiay misses 3-pt jump shot from 23 ft,,22,24
121,1,0:10.0,,Defensive rebound by G. Allen,22,24
122,1,0:00.0,,G. Allen misses 2-pt jump shot from 8 ft,22,24
123,1,0:00.0,,Offensive rebound by Team,22,24
124,2,11:36.0,,Turnover by Team (shot clock),22,24
125,2,11:24.0,Offensive foul by E. Davis (drawn by K. Anderson),,22,24
126,2,11:24.0,Turnover by E. Davis (offensive foul),,22,24
127,2,11:08.0,,Turnover by M. Guduric (bad pass; steal by J. Green),22,24
128,2,11:00.0,R. O'Neale misses 2-pt jump shot from 9 ft,,22,24
129,2,10:57.0,,Defensive rebound by J. Valančiūnas,22,24
130,2,10:50.0,,J. Valančiūnas makes 2-pt layup from 5 ft (assist by S. Hill),22,26
131,2,10:29.0,D. Exum makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,25,26
132,2,10:15.0,,J. Morant misses 2-pt layup from 1 ft,25,26
133,2,10:12.0,,Offensive rebound by K. Anderson,25,26
134,2,10:04.0,,M. Guduric makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),25,29
135,2,9:48.0,Personal foul by J. Morant (drawn by D. Exum),,25,29
136,2,9:48.0,,D. Brooks enters the game for K. Anderson,25,29
137,2,9:34.0,R. O'Neale makes 2-pt layup from 7 ft,,27,29
138,2,9:23.0,,M. Guduric makes 2-pt jump shot from 8 ft,27,31
139,2,9:09.0,J. Ingles misses 3-pt jump shot from 25 ft,,27,31
140,2,9:07.0,,Defensive rebound by J. Morant,27,31
141,2,8:59.0,,D. Brooks misses 2-pt layup from 1 ft,27,31
142,2,8:56.0,Defensive rebound by R. O'Neale,,27,31
143,2,8:53.0,J. Ingles misses 3-pt jump shot from 24 ft,,27,31
144,2,8:49.0,,Defensive rebound by S. Hill,27,31
145,2,8:39.0,,D. Brooks misses 3-pt jump shot from 23 ft,27,31
146,2,8:37.0,Defensive rebound by R. O'Neale,,27,31
147,2,8:32.0,D. Exum makes 2-pt dunk at rim (assist by R. O'Neale),,29,31
148,2,8:11.0,,J. Morant misses 2-pt jump shot from 14 ft,29,31
149,2,8:08.0,Defensive rebound by D. Exum,,29,31
150,2,8:00.0,D. Exum misses 3-pt jump shot from 23 ft,,29,31
151,2,7:57.0,Offensive rebound by D. Exum,,29,31
152,2,7:45.0,J. Green misses 3-pt jump shot from 25 ft,,29,31
153,2,7:42.0,,Defensive rebound by J. Valančiūnas,29,31
154,2,7:39.0,,S. Hill makes 3-pt jump shot from 23 ft (assist by D. Brooks),29,34
155,2,7:37.0,Utah full timeout,,29,34
156,2,7:37.0,B. Bogdanović enters the game for E. Davis,,29,34
157,2,7:37.0,M. Conley enters the game for D. Exum,,29,34
158,2,7:37.0,R. Gobert enters the game for J. Green,,29,34
159,2,7:37.0,D. Mitchell enters the game for J. Ingles,,29,34
160,2,7:17.0,M. Conley misses 2-pt layup from 2 ft,,29,34
161,2,7:13.0,,Defensive rebound by D. Brooks,29,34
162,2,7:05.0,,J. Morant makes 2-pt jump shot from 9 ft,29,36
163,2,7:05.0,,Shooting foul by B. Bogdanović (drawn by J. Morant),29,36
164,2,7:05.0,,J. Morant makes free throw 1 of 1,29,37
165,2,6:55.0,D. Mitchell misses 3-pt jump shot from 25 ft,,29,37
166,2,6:54.0,,Defensive rebound by J. Valančiūnas,29,37
167,2,6:50.0,,M. Guduric misses 3-pt jump shot from 27 ft,29,37
168,2,6:45.0,Defensive rebound by R. O'Neale,,29,37
169,2,6:36.0,R. Gobert misses 2-pt layup from 3 ft (block by J. Valančiūnas),,29,37
170,2,6:33.0,,Defensive rebound by D. Brooks,29,37
171,2,6:33.0,,Personal take foul by R. O'Neale (drawn by D. Brooks),29,37
172,2,6:33.0,,T. Jones enters the game for J. Morant,29,37
173,2,6:26.0,,D. Brooks makes 3-pt jump shot from 28 ft (assist by J. Valančiūnas),29,40
174,2,6:10.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by R. Gobert),,32,40
175,2,5:54.0,,D. Brooks misses 2-pt jump shot from 6 ft,32,40
176,2,5:51.0,,Offensive rebound by J. Valančiūnas,32,40
177,2,5:51.0,,J. Valančiūnas makes 2-pt layup from 1 ft,32,42
178,2,5:37.0,D. Mitchell misses 2-pt jump shot from 21 ft,,32,42
179,2,5:35.0,,Defensive rebound by J. Valančiūnas,32,42
180,2,5:35.0,,B. Clarke enters the game for M. Guduric,32,42
181,2,5:35.0,,J. Crowder enters the game for S. Hill,32,42
182,2,5:35.0,,J. Jackson enters the game for J. Valančiūnas,32,42
183,2,5:21.0,,Turnover by J. Crowder (bad pass; steal by D. Mitchell),32,42
184,2,5:08.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,32,42
185,2,5:03.0,,Defensive rebound by T. Jones,32,42
186,2,4:57.0,,J. Crowder misses 3-pt jump shot from 25 ft,32,42
187,2,4:54.0,Defensive rebound by R. Gobert,,32,42
188,2,4:48.0,D. Mitchell misses 2-pt jump shot from 6 ft,,32,42
189,2,4:44.0,,Defensive rebound by J. Jackson,32,42
190,2,4:35.0,,J. Jackson makes 2-pt layup from 1 ft (assist by J. Crowder),32,44
191,2,4:24.0,Personal foul by J. Jackson (drawn by B. Bogdanović),,32,44
192,2,4:24.0,J. Ingles enters the game for R. O'Neale,,32,44
193,2,4:09.0,Turnover by Team (shot clock),,32,44
194,2,3:55.0,,T. Jones misses 2-pt jump shot from 14 ft,32,44
195,2,3:51.0,Defensive rebound by D. Mitchell,,32,44
196,2,3:44.0,D. Mitchell makes 2-pt jump shot from 14 ft,,34,44
197,2,3:32.0,,Offensive foul by B. Clarke (drawn by M. Conley),34,44
198,2,3:32.0,,Turnover by B. Clarke (offensive foul),34,44
199,2,3:16.0,B. Bogdanović misses 2-pt layup from 3 ft (block by J. Jackson),,34,44
200,2,3:15.0,,Defensive rebound by Team,34,44
201,2,3:01.0,,B. Clarke makes 2-pt layup from 1 ft (assist by J. Crowder),34,46
202,2,2:49.0,Shooting foul by J. Crowder (drawn by J. Ingles),,34,46
203,2,2:49.0,,Memphis full timeout,34,46
204,2,2:49.0,J. Ingles misses free throw 1 of 3,,34,46
205,2,2:49.0,Offensive rebound by Team,,34,46
206,2,2:49.0,J. Ingles makes free throw 2 of 3,,35,46
207,2,2:49.0,J. Ingles makes free throw 3 of 3,,36,46
208,2,2:30.0,,D. Brooks makes 2-pt layup from 1 ft (assist by J. Jackson),36,48
209,2,2:17.0,J. Ingles makes 2-pt layup from 1 ft,,38,48
210,2,1:58.0,,D. Brooks makes 2-pt jump shot from 15 ft,38,50
211,2,1:28.0,B. Bogdanović makes 2-pt layup from 8 ft,,40,50
212,2,1:18.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by B. Clarke),40,53
213,2,0:59.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,40,53
214,2,0:59.0,,Defensive rebound by D. Brooks,40,53
215,2,0:54.0,,Shooting foul by D. Mitchell (drawn by D. Brooks),40,53
216,2,0:54.0,,D. Brooks misses free throw 1 of 2,40,53
217,2,0:54.0,,Offensive rebound by Team,40,53
218,2,0:54.0,,J. Morant enters the game for T. Jones,40,53
219,2,0:54.0,,D. Brooks misses free throw 2 of 2,40,53
220,2,0:52.0,Defensive rebound by R. Gobert,,40,53
221,2,0:42.0,R. Gobert misses 2-pt layup from 1 ft (block by J. Jackson),,40,53
222,2,0:39.0,,Defensive rebound by J. Morant,40,53
223,2,0:38.0,,B. Clarke makes 2-pt dunk at rim (assist by J. Morant),40,55
224,2,0:32.0,D. Mitchell misses 2-pt jump shot from 22 ft,,40,55
225,2,0:27.0,,Defensive rebound by J. Crowder,40,55
226,2,0:09.0,,J. Jackson misses 3-pt jump shot from 23 ft,40,55
227,2,0:06.0,Defensive rebound by B. Bogdanović,,40,55
228,2,0:02.0,Offensive foul by B. Bogdanović (drawn by J. Crowder),,40,55
229,2,0:02.0,Turnover by B. Bogdanović (offensive foul),,40,55
230,2,0:02.0,,K. Anderson enters the game for D. Brooks,40,55
231,2,0:00.0,,J. Jackson misses 3-pt jump shot from 25 ft,40,55
232,2,0:00.0,,Offensive rebound by Team,40,55
233,3,11:41.0,,J. Jackson misses 2-pt jump shot from 6 ft,40,55
234,3,11:41.0,Defensive rebound by M. Conley,,40,55
235,3,11:29.0,M. Conley misses 2-pt jump shot from 4 ft,,40,55
236,3,11:26.0,Offensive rebound by M. Conley,,40,55
237,3,11:24.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by M. Conley),,43,55
238,3,11:05.0,,Turnover by J. Morant (bad pass; steal by R. O'Neale),43,55
239,3,10:59.0,R. O'Neale misses 2-pt layup at rim,,43,55
240,3,10:58.0,Offensive rebound by R. Gobert,,43,55
241,3,10:58.0,R. Gobert makes 2-pt layup from 1 ft,,45,55
242,3,10:58.0,,Memphis full timeout,45,55
243,3,10:39.0,,D. Brooks misses 2-pt layup from 1 ft,45,55
244,3,10:39.0,Defensive rebound by Team,,45,55
245,3,10:20.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by M. Conley),,48,55
246,3,10:00.0,,J. Jackson misses 2-pt layup from 2 ft,48,55
247,3,9:58.0,,Offensive rebound by J. Valančiūnas,48,55
248,3,9:56.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft (block by R. Gobert),48,55
249,3,9:53.0,Defensive rebound by M. Conley,,48,55
250,3,9:46.0,R. Gobert makes 2-pt layup from 2 ft (assist by M. Conley),,50,55
251,3,9:25.0,,D. Brooks misses 2-pt layup from 3 ft,50,55
252,3,9:22.0,Defensive rebound by R. Gobert,,50,55
253,3,9:19.0,M. Conley misses 3-pt jump shot from 26 ft,,50,55
254,3,9:15.0,,Defensive rebound by J. Valančiūnas,50,55
255,3,9:14.0,,Turnover by J. Valančiūnas (lost ball; steal by M. Conley),50,55
256,3,9:08.0,D. Mitchell misses 3-pt jump shot from 25 ft,,50,55
257,3,9:05.0,Offensive rebound by R. O'Neale,,50,55
258,3,9:05.0,R. O'Neale makes 2-pt dunk from 1 ft,,52,55
259,3,9:05.0,,Memphis full timeout,52,55
260,3,8:45.0,,J. Morant misses 2-pt jump shot from 6 ft,52,55
261,3,8:41.0,Defensive rebound by R. O'Neale,,52,55
262,3,8:28.0,D. Mitchell misses 2-pt jump shot from 10 ft,,52,55
263,3,8:28.0,Offensive rebound by Team,,52,55
264,3,8:28.0,,Loose ball foul by J. Valančiūnas (drawn by R. Gobert),52,55
265,3,8:21.0,M. Conley misses 2-pt jump shot from 9 ft,,52,55
266,3,8:18.0,,Defensive rebound by J. Crowder,52,55
267,3,8:05.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by J. Jackson),52,57
268,3,7:48.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Mitchell),,54,57
269,3,7:48.0,Shooting foul by J. Valančiūnas (drawn by B. Bogdanović),,54,57
270,3,7:48.0,B. Bogdanović makes free throw 1 of 1,,55,57
271,3,7:33.0,,J. Morant misses 3-pt jump shot from 27 ft,55,57
272,3,7:30.0,Defensive rebound by B. Bogdanović,,55,57
273,3,7:19.0,M. Conley makes 3-pt jump shot from 28 ft,,58,57
274,3,7:08.0,,J. Valančiūnas makes 2-pt layup at rim (assist by J. Morant),58,59
275,3,7:08.0,,Shooting foul by D. Mitchell (drawn by J. Valančiūnas),58,59
276,3,7:08.0,,J. Valančiūnas misses free throw 1 of 1,58,59
277,3,7:06.0,Defensive rebound by R. Gobert,,58,59
278,3,6:56.0,Shooting foul by J. Morant (drawn by D. Mitchell),,58,59
279,3,6:56.0,D. Mitchell makes free throw 1 of 2,,59,59
280,3,6:56.0,D. Mitchell makes free throw 2 of 2,,60,59
281,3,6:40.0,,J. Valančiūnas misses 2-pt jump shot from 12 ft,60,59
282,3,6:37.0,Defensive rebound by R. Gobert,,60,59
283,3,6:28.0,Def 3 sec tech foul by Team,,60,59
284,3,6:28.0,B. Bogdanović makes technical free throw,,61,59
285,3,6:28.0,,B. Clarke enters the game for J. Jackson,61,59
286,3,6:28.0,,T. Jones enters the game for J. Morant,61,59
287,3,6:21.0,B. Bogdanović makes 2-pt jump shot from 4 ft,,63,59
288,3,6:09.0,,J. Crowder misses 3-pt jump shot from 25 ft,63,59
289,3,6:07.0,,Offensive rebound by Team,63,59
290,3,6:07.0,Technical foul by J. Valančiūnas,,63,59
291,3,6:07.0,B. Bogdanović makes technical free throw,,64,59
292,3,6:07.0,J. Ingles enters the game for R. O'Neale,,64,59
293,3,5:53.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. Brooks),64,61
294,3,5:39.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,64,61
295,3,5:35.0,,Defensive rebound by J. Valančiūnas,64,61
296,3,5:31.0,,D. Brooks misses 2-pt layup from 7 ft,64,61
297,3,5:27.0,,Offensive rebound by D. Brooks,64,61
298,3,5:27.0,,D. Brooks makes 2-pt layup at rim,64,63
299,3,5:09.0,Personal foul by D. Brooks (drawn by D. Mitchell),,64,63
300,3,5:09.0,,G. Allen enters the game for D. Brooks,64,63
301,3,5:09.0,,K. Anderson enters the game for J. Crowder,64,63
302,3,5:01.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,67,63
303,3,4:41.0,,G. Allen misses 2-pt jump shot from 21 ft,67,63
304,3,4:37.0,Defensive rebound by B. Bogdanović,,67,63
305,3,4:25.0,D. Mitchell misses 2-pt jump shot from 7 ft,,67,63
306,3,4:23.0,Offensive rebound by R. Gobert,,67,63
307,3,4:18.0,R. Gobert misses 2-pt layup from 2 ft,,67,63
308,3,4:15.0,,Defensive rebound by B. Clarke,67,63
309,3,4:06.0,,T. Jones misses 2-pt jump shot from 7 ft,67,63
310,3,4:01.0,Defensive rebound by D. Mitchell,,67,63
311,3,4:00.0,M. Conley misses 3-pt jump shot from 25 ft,,67,63
312,3,3:57.0,,Defensive rebound by B. Clarke,67,63
313,3,3:47.0,,T. Jones makes 2-pt layup at rim (assist by B. Clarke),67,65
314,3,3:47.0,Utah full timeout,,67,65
315,3,3:47.0,J. Green enters the game for B. Bogdanović,,67,65
316,3,3:47.0,E. Mudiay enters the game for M. Conley,,67,65
317,3,3:47.0,Violation by Team (delay of game),,67,65
318,3,3:30.0,D. Mitchell misses 2-pt layup from 6 ft,,67,65
319,3,3:29.0,Offensive rebound by R. Gobert,,67,65
320,3,3:29.0,R. Gobert makes 2-pt layup from 1 ft,,69,65
321,3,3:29.0,Violation by Team (delay of game),,69,65
322,3,3:29.0,Violation by Team (delay of game),,69,65
323,3,3:29.0,,G. Allen makes technical free throw,69,66
324,3,3:16.0,,Turnover by G. Allen (bad pass; steal by D. Mitchell),69,66
325,3,3:10.0,R. Gobert makes 2-pt dunk at rim (assist by D. Mitchell),,71,66
326,3,2:52.0,,B. Clarke misses 2-pt jump shot from 8 ft,71,66
327,3,2:49.0,,Offensive rebound by J. Valančiūnas,71,66
328,3,2:49.0,,J. Valančiūnas misses 2-pt layup at rim,71,66
329,3,2:49.0,,Offensive rebound by J. Valančiūnas,71,66
330,3,2:48.0,,J. Valančiūnas misses 2-pt layup at rim,71,66
331,3,2:48.0,,Offensive rebound by J. Valančiūnas,71,66
332,3,2:45.0,,J. Valančiūnas makes 2-pt layup at rim,71,68
333,3,2:25.0,D. Mitchell misses 3-pt jump shot from 26 ft,,71,68
334,3,2:22.0,,Defensive rebound by K. Anderson,71,68
335,3,2:06.0,,J. Valančiūnas misses 3-pt jump shot from 26 ft,71,68
336,3,2:04.0,Defensive rebound by J. Green,,71,68
337,3,1:49.0,J. Ingles misses 3-pt jump shot from 25 ft,,71,68
338,3,1:46.0,,Defensive rebound by B. Clarke,71,68
339,3,1:36.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by K. Anderson),71,70
340,3,1:16.0,J. Green misses 3-pt jump shot from 26 ft,,71,70
341,3,1:15.0,,Defensive rebound by Team,71,70
342,3,1:15.0,E. Davis enters the game for R. Gobert,,71,70
343,3,1:15.0,R. O'Neale enters the game for D. Mitchell,,71,70
344,3,1:15.0,,J. Jackson enters the game for J. Valančiūnas,71,70
345,3,0:54.0,,G. Allen makes 3-pt jump shot from 25 ft (assist by J. Jackson),71,73
346,3,0:41.0,J. Green makes 2-pt hook shot from 6 ft (assist by E. Mudiay),,73,73
347,3,0:31.0,,Turnover by T. Jones (bad pass; steal by E. Davis),73,73
348,3,0:08.0,E. Mudiay makes 2-pt layup from 2 ft,,75,73
349,3,0:01.0,,T. Jones misses 2-pt layup from 2 ft,75,73
350,3,0:01.0,,Offensive rebound by G. Allen,75,73
351,4,11:38.0,R. O'Neale misses 3-pt jump shot from 26 ft,,75,73
352,4,11:34.0,Offensive rebound by E. Mudiay,,75,73
353,4,11:22.0,E. Mudiay misses 2-pt jump shot from 11 ft (block by J. Jackson),,75,73
354,4,11:18.0,,Defensive rebound by M. Guduric,75,73
355,4,11:03.0,,K. Anderson misses 2-pt layup at rim,75,73
356,4,11:02.0,Defensive rebound by E. Davis,,75,73
357,4,10:55.0,J. Green misses 3-pt jump shot from 26 ft,,75,73
358,4,10:55.0,,Defensive rebound by Team,75,73
359,4,10:45.0,,Personal foul by E. Davis (drawn by J. Jackson),75,73
360,4,10:33.0,,S. Hill makes 3-pt jump shot from 22 ft (assist by J. Morant),75,76
361,4,10:14.0,J. Green misses 2-pt jump shot from 2 ft,,75,76
362,4,10:10.0,,Defensive rebound by J. Morant,75,76
363,4,10:06.0,,J. Jackson misses 3-pt jump shot from 27 ft,75,76
364,4,10:03.0,,Offensive rebound by M. Guduric,75,76
365,4,10:03.0,,Turnover by M. Guduric (bad pass),75,76
366,4,9:55.0,E. Mudiay misses 2-pt layup from 1 ft (block by J. Jackson),,75,76
367,4,9:54.0,Offensive rebound by Team,,75,76
368,4,9:54.0,B. Bogdanović enters the game for J. Ingles,,75,76
369,4,9:54.0,D. Mitchell enters the game for E. Mudiay,,75,76
370,4,9:51.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by R. O'Neale),,77,76
371,4,9:37.0,,Shooting foul by E. Davis (drawn by J. Jackson),77,76
372,4,9:37.0,,J. Jackson makes free throw 1 of 2,77,77
373,4,9:37.0,,J. Jackson makes free throw 2 of 2,77,78
374,4,9:23.0,B. Bogdanović makes 3-pt jump shot from 26 ft,,80,78
375,4,9:10.0,,K. Anderson misses 2-pt jump shot from 9 ft,80,78
376,4,9:08.0,Defensive rebound by E. Davis,,80,78
377,4,8:53.0,D. Mitchell misses 2-pt jump shot from 10 ft,,80,78
378,4,8:50.0,,Defensive rebound by S. Hill,80,78
379,4,8:46.0,,Personal foul by E. Davis (drawn by J. Jackson),80,78
380,4,8:46.0,R. Gobert enters the game for E. Davis,,80,78
381,4,8:46.0,,J. Crowder enters the game for K. Anderson,80,78
382,4,8:34.0,,S. Hill misses 2-pt jump shot from 19 ft,80,78
383,4,8:32.0,Defensive rebound by J. Green,,80,78
384,4,8:17.0,B. Bogdanović makes 2-pt jump shot from 13 ft,,82,78
385,4,8:17.0,Shooting foul by J. Jackson (drawn by B. Bogdanović),,82,78
