,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
86,1,2:23.0,,S. Milton misses 3-pt jump shot from 26 ft,16,21
87,1,2:20.0,Defensive rebound by K. Knox,,16,21
88,1,2:18.0,D. Smith makes 2-pt layup from 2 ft (assist by K. Knox),,18,21
89,1,2:18.0,Shooting foul by S. Milton (drawn by D. Smith),,18,21
90,1,2:18.0,D. Dotson enters the game for R. Barrett,,18,21
91,1,2:18.0,,T. Burke enters the game for S. Milton,18,21
92,1,2:18.0,,T. Harris enters the game for M. Scott,18,21
93,1,2:18.0,,F. Korkmaz enters the game for B. Simmons,18,21
94,1,2:18.0,D. Smith makes free throw 1 of 1,,19,21
95,1,1:58.0,,T. Burke makes 3-pt jump shot from 26 ft (assist by T. Harris),19,24
96,1,1:51.0,Turnover by D. Smith (bad pass),,19,24
97,1,1:51.0,,J. Embiid enters the game for A. Horford,19,24
98,1,1:35.0,,J. Embiid misses 2-pt layup from 3 ft,19,24
99,1,1:32.0,Defensive rebound by B. Portis,,19,24
100,1,1:27.0,B. Portis makes 3-pt jump shot from 27 ft (assist by D. Smith),,22,24
101,1,1:11.0,,J. Embiid misses 2-pt dunk at rim,22,24
102,1,1:08.0,Defensive rebound by D. Dotson,,22,24
103,1,1:03.0,B. Portis misses 3-pt jump shot from 27 ft,,22,24
104,1,1:00.0,,Defensive rebound by J. Ennis,22,24
105,1,0:49.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by T. Burke),22,26
106,1,0:33.0,J. Randle makes 3-pt jump shot from 27 ft (assist by D. Dotson),,25,26
107,1,0:09.0,,T. Harris misses 3-pt jump shot from 25 ft,25,26
108,1,0:07.0,,Offensive rebound by Team,25,26
109,1,0:07.0,Loose ball foul by J. Randle (drawn by J. Embiid),,25,26
110,1,0:07.0,,J. Embiid misses free throw 1 of 2,25,26
111,1,0:07.0,,Offensive rebound by Team,25,26
112,1,0:07.0,M. Morris enters the game for J. Randle,,25,26
113,1,0:07.0,,J. Embiid makes free throw 2 of 2,25,27
114,1,0:01.0,D. Smith misses 2-pt layup from 4 ft (block by J. Embiid),,25,27
115,1,0:01.0,Offensive rebound by Team,,25,27
116,1,0:00.0,M. Morris misses 3-pt jump shot from 24 ft,,25,27
117,1,0:00.0,Offensive rebound by Team,,25,27
118,2,11:42.0,Turnover by K. Knox (lost ball; steal by M. Thybulle),,25,27
119,2,11:34.0,,M. Thybulle makes 3-pt jump shot from 26 ft (assist by J. Embiid),25,30
120,2,11:18.0,D. Dotson misses 3-pt jump shot from 24 ft,,25,30
121,2,11:14.0,,Defensive rebound by J. Embiid,25,30
122,2,10:58.0,,T. Burke makes 2-pt layup from 1 ft (assist by J. Embiid),25,32
123,2,10:45.0,D. Smith makes 2-pt jump shot from 5 ft,,27,32
124,2,10:30.0,,T. Harris misses 2-pt jump shot from 15 ft,27,32
125,2,10:26.0,Defensive rebound by K. Knox,,27,32
126,2,10:21.0,M. Morris makes 2-pt layup from 2 ft (assist by K. Knox),,29,32
127,2,10:03.0,,M. Thybulle makes 2-pt dunk at rim (assist by J. Embiid),29,34
128,2,9:51.0,D. Smith makes 3-pt jump shot from 27 ft,,32,34
129,2,9:35.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,32,34
130,2,9:31.0,,Offensive rebound by J. Embiid,32,34
131,2,9:28.0,,Personal foul by M. Morris (drawn by J. Embiid),32,34
132,2,9:15.0,,T. Harris misses 2-pt jump shot from 10 ft,32,34
133,2,9:14.0,,Offensive rebound by Team,32,34
134,2,9:06.0,,F. Korkmaz misses 3-pt jump shot from 22 ft,32,34
135,2,9:03.0,Defensive rebound by Team,,32,34
136,2,9:03.0,,A. Horford enters the game for J. Embiid,32,34
137,2,9:03.0,,M. Scott enters the game for T. Harris,32,34
138,2,8:54.0,K. Knox makes 3-pt jump shot from 27 ft (assist by D. Smith),,35,34
139,2,8:40.0,,F. Korkmaz makes 2-pt hook shot from 5 ft (assist by M. Thybulle),35,36
140,2,8:24.0,B. Portis makes 2-pt layup from 3 ft,,37,36
141,2,8:12.0,,T. Burke misses 2-pt layup from 3 ft,37,36
142,2,8:11.0,Defensive rebound by D. Dotson,,37,36
143,2,8:05.0,D. Dotson makes 2-pt jump shot from 8 ft,,39,36
144,2,8:04.0,,Philadelphia full timeout,39,36
145,2,8:04.0,,B. Simmons enters the game for T. Burke,39,36
146,2,7:41.0,,B. Simmons misses 2-pt hook shot from 12 ft,39,36
147,2,7:38.0,,Offensive rebound by A. Horford,39,36
148,2,7:37.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,39,36
149,2,7:37.0,Defensive rebound by D. Dotson,,39,36
150,2,7:21.0,B. Portis makes 2-pt layup at rim (assist by M. Morris),,41,36
151,2,7:05.0,,Shooting foul by D. Smith (drawn by B. Simmons),41,36
152,2,7:05.0,,B. Simmons makes free throw 1 of 2,41,37
153,2,7:05.0,,S. Milton enters the game for F. Korkmaz,41,37
154,2,7:05.0,,B. Simmons misses free throw 2 of 2,41,37
155,2,7:03.0,Defensive rebound by Team,,41,37
156,2,6:50.0,B. Portis misses 2-pt jump shot from 20 ft,,41,37
157,2,6:47.0,,Defensive rebound by M. Thybulle,41,37
158,2,6:32.0,,A. Horford misses 2-pt jump shot from 8 ft,41,37
159,2,6:29.0,Defensive rebound by M. Morris,,41,37
160,2,6:16.0,D. Smith makes 2-pt jump shot from 20 ft,,43,37
161,2,5:55.0,,S. Milton makes 2-pt layup from 3 ft (assist by B. Simmons),43,39
162,2,5:40.0,M. Morris makes 2-pt layup from 1 ft,,45,39
163,2,5:27.0,,S. Milton makes 2-pt layup from 1 ft (assist by B. Simmons),45,41
164,2,5:27.0,Violation by Team (def goaltending),,45,41
165,2,5:18.0,D. Smith misses 3-pt jump shot from 25 ft,,45,41
166,2,5:15.0,,Defensive rebound by A. Horford,45,41
167,2,5:09.0,,A. Horford misses 2-pt jump shot from 22 ft,45,41
168,2,5:07.0,Defensive rebound by M. Morris,,45,41
169,2,5:06.0,Turnover by M. Morris (bad pass),,45,41
170,2,5:06.0,R. Barrett enters the game for K. Knox,,45,41
171,2,5:06.0,F. Ntilikina enters the game for B. Portis,,45,41
172,2,5:06.0,J. Randle enters the game for D. Smith,,45,41
173,2,4:49.0,,M. Thybulle misses 2-pt layup from 1 ft (block by D. Dotson),45,41
174,2,4:49.0,Defensive rebound by Team,,45,41
175,2,4:49.0,,J. Ennis enters the game for M. Thybulle,45,41
176,2,4:33.0,M. Morris misses 2-pt jump shot from 22 ft,,45,41
177,2,4:31.0,,Defensive rebound by B. Simmons,45,41
178,2,4:24.0,,A. Horford misses 2-pt jump shot from 21 ft,45,41
179,2,4:20.0,Defensive rebound by R. Barrett,,45,41
180,2,4:12.0,Shooting foul by M. Scott (drawn by J. Randle),,45,41
181,2,4:12.0,J. Randle makes free throw 1 of 2,,46,41
182,2,4:12.0,,J. Embiid enters the game for A. Horford,46,41
183,2,4:12.0,,T. Harris enters the game for M. Scott,46,41
184,2,4:12.0,J. Randle makes free throw 2 of 2,,47,41
185,2,3:50.0,,S. Milton makes 2-pt layup from 1 ft (assist by J. Embiid),47,43
186,2,3:33.0,J. Randle misses 3-pt jump shot from 29 ft,,47,43
187,2,3:29.0,,Defensive rebound by S. Milton,47,43
188,2,3:18.0,,B. Simmons makes 2-pt jump shot from 3 ft,47,45
189,2,3:11.0,New York full timeout,,47,45
190,2,3:11.0,M. Robinson enters the game for D. Dotson,,47,45
191,2,3:02.0,R. Barrett misses 2-pt layup from 2 ft (block by J. Ennis),,47,45
192,2,3:02.0,Offensive rebound by Team,,47,45
193,2,3:00.0,M. Morris misses 2-pt jump shot from 18 ft,,47,45
194,2,2:57.0,,Defensive rebound by B. Simmons,47,45
195,2,2:41.0,,Turnover by J. Embiid (lost ball; steal by M. Morris),47,45
196,2,2:31.0,R. Barrett misses 2-pt layup from 6 ft,,47,45
197,2,2:30.0,,Defensive rebound by Team,47,45
198,2,2:19.0,,S. Milton misses 3-pt jump shot from 26 ft,47,45
199,2,2:16.0,Defensive rebound by J. Randle,,47,45
200,2,2:09.0,F. Ntilikina makes 2-pt jump shot from 20 ft,,49,45
201,2,1:57.0,,T. Harris misses 2-pt layup from 4 ft (block by M. Robinson),49,45
202,2,1:57.0,,Offensive rebound by Team,49,45
203,2,1:56.0,,Personal foul by M. Robinson (drawn by J. Embiid),49,45
204,2,1:56.0,B. Portis enters the game for M. Robinson,,49,45
205,2,1:43.0,,T. Harris makes 2-pt jump shot from 20 ft,49,47
206,2,1:43.0,,Flagrant foul type 1 by M. Morris (drawn by J. Embiid),49,47
207,2,1:43.0,,Technical foul by M. Morris,49,47
208,2,1:43.0,Technical foul by J. Embiid,,49,47
209,2,1:43.0,D. Dotson enters the game for M. Morris,,49,47
210,2,1:43.0,Instant Replay (Request: Ruling Stands),,49,47
211,2,1:43.0,,J. Embiid makes flagrant free throw 1 of 1,49,48
212,2,1:38.0,,J. Embiid makes 2-pt jump shot from 21 ft (assist by B. Simmons),49,50
213,2,1:13.0,B. Portis misses 2-pt hook shot from 11 ft,,49,50
214,2,1:11.0,,Defensive rebound by J. Embiid,49,50
215,2,1:07.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Simmons),49,53
216,2,0:43.0,J. Randle misses 2-pt jump shot from 19 ft,,49,53
217,2,0:40.0,,Defensive rebound by J. Ennis,49,53
218,2,0:19.0,,J. Embiid misses 3-pt jump shot from 24 ft,49,53
219,2,0:15.0,Defensive rebound by R. Barrett,,49,53
220,2,0:03.0,R. Barrett makes 2-pt jump shot from 20 ft,,51,53
221,3,11:50.0,J. Randle misses 3-pt jump shot from 24 ft,,51,53
222,3,11:46.0,,Defensive rebound by A. Horford,51,53
223,3,11:27.0,,J. Embiid misses 2-pt layup from 1 ft,51,53
224,3,11:24.0,Defensive rebound by M. Morris,,51,53
225,3,11:12.0,R. Barrett misses 2-pt jump shot from 9 ft,,51,53
226,3,11:10.0,Offensive rebound by J. Randle,,51,53
227,3,11:07.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,51,53
228,3,11:04.0,,Defensive rebound by B. Simmons,51,53
229,3,10:52.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,51,53
230,3,10:49.0,Defensive rebound by T. Gibson,,51,53
231,3,10:28.0,Shooting foul by J. Embiid (drawn by J. Randle),,51,53
232,3,10:28.0,J. Randle makes free throw 1 of 2,,52,53
233,3,10:28.0,J. Randle misses free throw 2 of 2,,52,53
234,3,10:26.0,,Defensive rebound by A. Horford,52,53
235,3,10:10.0,,Turnover by F. Korkmaz (bad pass; steal by R. Barrett),52,53
236,3,10:05.0,R. Barrett misses 2-pt layup from 1 ft (block by B. Simmons),,52,53
237,3,10:02.0,Offensive rebound by J. Randle,,52,53
238,3,10:00.0,T. Gibson makes 2-pt jump shot from 18 ft (assist by M. Morris),,54,53
239,3,9:39.0,,J. Embiid misses 3-pt jump shot from 27 ft,54,53
240,3,9:37.0,Defensive rebound by T. Gibson,,54,53
241,3,9:18.0,Personal foul by F. Korkmaz (drawn by F. Ntilikina),,54,53
242,3,9:07.0,T. Gibson makes 2-pt dunk from 1 ft (assist by R. Barrett),,56,53
243,3,8:40.0,,B. Simmons misses 2-pt jump shot from 10 ft,56,53
244,3,8:38.0,Defensive rebound by R. Barrett,,56,53
245,3,8:28.0,T. Gibson makes 3-pt jump shot from 25 ft (assist by M. Morris),,59,53
246,3,8:25.0,,Philadelphia full timeout,59,53
247,3,8:25.0,,S. Milton enters the game for F. Korkmaz,59,53
248,3,8:05.0,,T. Harris misses 2-pt jump shot from 19 ft (block by R. Barrett),59,53
249,3,8:01.0,Defensive rebound by T. Gibson,,59,53
250,3,7:46.0,F. Ntilikina makes 3-pt jump shot from 26 ft,,62,53
251,3,7:37.0,,Personal foul by F. Ntilikina (drawn by B. Simmons),62,53
252,3,7:17.0,,J. Embiid misses 3-pt jump shot from 25 ft,62,53
253,3,7:12.0,Defensive rebound by M. Morris,,62,53
254,3,7:03.0,J. Randle makes 2-pt jump shot from 20 ft,,64,53
255,3,6:43.0,,Turnover by S. Milton (dbl dribble),64,53
256,3,6:43.0,,J. Ennis enters the game for J. Embiid,64,53
257,3,6:33.0,Shooting foul by S. Milton (drawn by F. Ntilikina),,64,53
258,3,6:33.0,F. Ntilikina makes free throw 1 of 2,,65,53
259,3,6:33.0,F. Ntilikina makes free throw 2 of 2,,66,53
260,3,6:26.0,,A. Horford makes 2-pt hook shot from 2 ft (assist by J. Ennis),66,55
261,3,6:11.0,F. Ntilikina makes 2-pt jump shot from 10 ft,,68,55
262,3,6:05.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by B. Simmons),68,58
263,3,5:44.0,J. Randle makes 2-pt jump shot from 11 ft,,70,58
264,3,5:34.0,,J. Ennis misses 2-pt jump shot from 21 ft,70,58
265,3,5:30.0,,Offensive rebound by J. Ennis,70,58
266,3,5:30.0,,A. Horford makes 2-pt dunk from 1 ft (assist by J. Ennis),70,60
267,3,5:10.0,M. Morris makes 2-pt jump shot from 17 ft,,72,60
268,3,4:53.0,,Turnover by A. Horford (lost ball; steal by J. Randle),72,60
269,3,4:45.0,M. Morris makes 3-pt jump shot from 24 ft,,75,60
270,3,4:42.0,,Philadelphia full timeout,75,60
271,3,4:42.0,M. Robinson enters the game for T. Gibson,,75,60
272,3,4:25.0,,Turnover by S. Milton (bad pass; steal by R. Barrett),75,60
273,3,4:20.0,J. Randle misses 2-pt layup from 4 ft,,75,60
274,3,4:15.0,Offensive rebound by R. Barrett,,75,60
275,3,4:15.0,R. Barrett makes 2-pt dunk from 1 ft,,77,60
276,3,3:58.0,,A. Horford misses 2-pt layup from 4 ft (block by M. Robinson),77,60
277,3,3:56.0,,Offensive rebound by A. Horford,77,60
278,3,3:54.0,,A. Horford misses 2-pt layup from 2 ft,77,60
279,3,3:52.0,Defensive rebound by M. Robinson,,77,60
280,3,3:38.0,M. Morris misses 3-pt jump shot from 26 ft,,77,60
281,3,3:35.0,,Defensive rebound by T. Harris,77,60
282,3,3:20.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by T. Harris),77,63
283,3,2:57.0,Turnover by R. Barrett (bad pass; steal by A. Horford),,77,63
284,3,2:54.0,,Shooting foul by M. Morris (drawn by J. Ennis),77,63
285,3,2:54.0,,J. Ennis misses free throw 1 of 2,77,63
286,3,2:54.0,,Offensive rebound by Team,77,63
287,3,2:54.0,D. Dotson enters the game for M. Morris,,77,63
288,3,2:54.0,B. Portis enters the game for J. Randle,,77,63
289,3,2:54.0,,J. Embiid enters the game for T. Harris,77,63
290,3,2:54.0,,M. Scott enters the game for A. Horford,77,63
291,3,2:54.0,,M. Thybulle enters the game for S. Milton,77,63
292,3,2:54.0,,J. Ennis makes free throw 2 of 2,77,64
293,3,2:33.0,F. Ntilikina makes 2-pt jump shot from 16 ft,,79,64
294,3,2:10.0,,M. Thybulle misses 2-pt layup from 7 ft,79,64
295,3,2:10.0,Defensive rebound by M. Robinson,,79,64
296,3,1:54.0,D. Dotson misses 2-pt jump shot from 23 ft,,79,64
297,3,1:52.0,,Defensive rebound by J. Embiid,79,64
298,3,1:41.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Embiid),79,66
299,3,1:29.0,Turnover by F. Ntilikina (out of bounds lost ball),,79,66
300,3,1:29.0,D. Smith enters the game for F. Ntilikina,,79,66
301,3,1:21.0,,Shooting foul by M. Robinson (drawn by B. Simmons),79,66
302,3,1:21.0,,B. Simmons makes free throw 1 of 2,79,67
303,3,1:21.0,T. Gibson enters the game for M. Robinson,,79,67
304,3,1:21.0,,B. Simmons makes free throw 2 of 2,79,68
305,3,1:07.0,Offensive foul by R. Barrett (drawn by B. Simmons),,79,68
306,3,1:07.0,Turnover by R. Barrett (offensive foul),,79,68
307,3,1:00.0,,M. Scott makes 3-pt jump shot from 28 ft (assist by B. Simmons),79,71
308,3,1:00.0,New York full timeout,,79,71
309,3,0:42.0,D. Dotson misses 2-pt layup from 6 ft,,79,71
310,3,0:40.0,,Defensive rebound by J. Embiid,79,71
311,3,0:35.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by B. Simmons),79,74
312,3,0:20.0,Turnover by D. Smith (lost ball; steal by M. Thybulle),,79,74
313,3,0:01.0,,J. Ennis misses 3-pt jump shot from 27 ft,79,74
314,3,0:01.0,Defensive rebound by T. Gibson,,79,74
315,4,11:39.0,,J. Embiid makes 2-pt jump shot from 16 ft,79,76
316,4,11:19.0,D. Smith makes 3-pt jump shot from 27 ft (assist by T. Gibson),,82,76
317,4,11:03.0,,J. Embiid misses 3-pt jump shot from 28 ft,82,76
318,4,11:00.0,Defensive rebound by B. Portis,,82,76
319,4,10:39.0,D. Smith misses 2-pt jump shot from 17 ft,,82,76
320,4,10:36.0,,Defensive rebound by J. Embiid,82,76
321,4,10:27.0,,M. Scott misses 3-pt jump shot from 26 ft,82,76
322,4,10:22.0,,Offensive rebound by T. Burke,82,76
323,4,10:19.0,,B. Simmons makes 2-pt layup from 2 ft (assist by T. Burke),82,78
324,4,10:07.0,Offensive foul by B. Portis (drawn by B. Simmons),,82,78
325,4,10:07.0,Turnover by B. Portis (offensive foul),,82,78
326,4,9:53.0,,T. Burke makes 2-pt layup from 2 ft,82,80
327,4,9:38.0,Personal foul by T. Burke (drawn by T. Gibson),,82,80
328,4,9:31.0,Turnover by T. Gibson (lost ball; steal by B. Simmons),,82,80
329,4,9:26.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),82,82
330,4,9:26.0,New York full timeout,,82,82
331,4,9:26.0,J. Randle enters the game for T. Gibson,,82,82
332,4,9:08.0,D. Dotson misses 2-pt layup from 5 ft (block by M. Scott),,82,82
333,4,9:06.0,,Defensive rebound by M. Thybulle,82,82
334,4,9:00.0,,Personal foul by M. Morris (drawn by J. Embiid),82,82
335,4,9:00.0,R. Barrett enters the game for D. Dotson,,82,82
336,4,9:00.0,,J. Embiid makes free throw 1 of 2,82,83
337,4,9:00.0,,J. Embiid misses free throw 2 of 2,82,83
338,4,8:56.0,Defensive rebound by M. Morris,,82,83
339,4,8:42.0,Personal foul by J. Embiid (drawn by D. Smith),,82,83
340,4,8:42.0,F. Ntilikina enters the game for D. Smith,,82,83
341,4,8:36.0,M. Morris makes 3-pt jump shot from 28 ft (assist by J. Randle),,85,83
342,4,8:15.0,,T. Burke misses 2-pt layup from 4 ft (block by F. Ntilikina),85,83
343,4,8:15.0,Defensive rebound by Team,,85,83
344,4,8:04.0,M. Morris misses 2-pt jump shot from 19 ft,,85,83
345,4,8:01.0,,Defensive rebound by J. Embiid,85,83
346,4,7:56.0,,M. Thybulle misses 2-pt dunk from 1 ft,85,83
347,4,7:55.0,,Offensive rebound by Team,85,83
348,4,7:55.0,,T. Harris enters the game for M. Thybulle,85,83
349,4,7:49.0,,Shooting foul by B. Portis (drawn by J. Embiid),85,83
350,4,7:49.0,,J. Embiid misses free throw 1 of 2,85,83
351,4,7:49.0,,Offensive rebound by Team,85,83
352,4,7:49.0,,J. Embiid misses free throw 2 of 2,85,83
353,4,7:47.0,Defensive rebound by F. Ntilikina,,85,83
354,4,7:32.0,Turnover by J. Randle (bad pass),,85,83
355,4,7:18.0,,J. Embiid makes 2-pt jump shot from 19 ft,85,85
356,4,6:57.0,J. Randle makes 2-pt dunk from 1 ft (assist by M. Morris),,87,85
357,4,6:46.0,,M. Scott makes 3-pt jump shot from 29 ft (assist by B. Simmons),87,88
358,4,6:29.0,Shooting foul by M. Scott (drawn by J. Randle),,87,88
359,4,6:29.0,J. Randle makes free throw 1 of 2,,88,88
360,4,6:29.0,M. Robinson enters the game for B. Portis,,88,88
361,4,6:29.0,,A. Horford enters the game for J. Embiid,88,88
362,4,6:29.0,J. Randle misses free throw 2 of 2,,88,88
363,4,6:26.0,Offensive rebound by M. Morris,,88,88
364,4,6:20.0,M. Morris makes 2-pt jump shot from 15 ft,,90,88
365,4,5:57.0,,T. Burke misses 2-pt jump shot from 20 ft,90,88
366,4,5:55.0,,Offensive rebound by B. Simmons,90,88
367,4,5:52.0,,A. Horford misses 3-pt jump shot from 27 ft,90,88
368,4,5:47.0,Defensive rebound by J. Randle,,90,88
369,4,5:32.0,M. Morris misses 2-pt jump shot from 14 ft,,90,88
370,4,5:30.0,,Defensive rebound by T. Harris,90,88
371,4,5:26.0,,B. Simmons makes 2-pt hook shot from 2 ft,90,90
372,4,5:06.0,R. Barrett misses 2-pt jump shot from 17 ft,,90,90
373,4,5:03.0,,Defensive rebound by T. Harris,90,90
374,4,4:58.0,,M. Scott makes 3-pt jump shot from 27 ft (assist by T. Harris),90,93
375,4,4:58.0,New York full timeout,,90,93
376,4,4:44.0,R. Barrett misses 2-pt layup from 3 ft,,90,93
377,4,4:43.0,Offensive rebound by Team,,90,93
378,4,4:36.0,Offensive foul by R. Barrett (drawn by T. Burke),,90,93
379,4,4:36.0,Turnover by R. Barrett (offensive foul),,90,93
380,4,4:14.0,,A. Horford misses 2-pt jump shot from 17 ft,90,93
381,4,4:09.0,,Offensive rebound by M. Scott,90,93
382,4,4:09.0,,M. Scott misses 2-pt layup at rim,90,93
383,4,4:08.0,Defensive rebound by J. Randle,,90,93
384,4,4:03.0,R. Barrett misses 3-pt jump shot from 26 ft,,90,93
385,4,4:00.0,,Defensive rebound by B. Simmons,90,93
386,4,3:54.0,,Philadelphia full timeout,90,93
387,4,3:54.0,,J. Embiid enters the game for T. Burke,90,93
