,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
74,1,2:03.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by T. McConnell),,14,33
75,1,1:47.0,,D. DiVincenzo misses 2-pt jump shot from 17 ft,14,33
76,1,1:45.0,,Offensive rebound by M. Williams,14,33
77,1,1:44.0,,D. DiVincenzo misses 3-pt jump shot from 25 ft,14,33
78,1,1:44.0,Defensive rebound by Team,,14,33
79,1,1:44.0,D. Sabonis enters the game for M. Turner,,14,33
80,1,1:44.0,J. Sampson enters the game for T. Warren,,14,33
81,1,1:44.0,,G. Antetokounmpo enters the game for R. Lopez,14,33
82,1,1:44.0,,E. Bledsoe enters the game for M. Williams,14,33
83,1,1:35.0,J. Holiday misses 3-pt jump shot from 28 ft (block by D. DiVincenzo),,14,33
84,1,1:32.0,,Defensive rebound by E. Bledsoe,14,33
85,1,1:31.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by E. Bledsoe),14,35
86,1,1:20.0,D. Sabonis misses 2-pt layup from 3 ft,,14,35
87,1,1:16.0,Offensive rebound by J. Sampson,,14,35
88,1,1:16.0,J. Sampson makes 2-pt layup from 1 ft,,16,35
89,1,1:07.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,16,35
90,1,1:04.0,Defensive rebound by D. Sabonis,,16,35
91,1,0:56.0,D. Sabonis makes 3-pt jump shot from 26 ft (assist by T. McConnell),,19,35
92,1,0:39.0,,Turnover by G. Antetokounmpo (bad pass; steal by D. McDermott),19,35
93,1,0:32.0,T. McConnell makes 2-pt layup from 1 ft,,21,35
94,1,0:23.0,,Shooting foul by J. Sampson (drawn by E. Bledsoe),21,35
95,1,0:23.0,,B. Lopez enters the game for D. DiVincenzo,21,35
96,1,0:23.0,,E. Bledsoe makes free throw 1 of 2,21,36
97,1,0:23.0,,E. Bledsoe misses free throw 2 of 2,21,36
98,1,0:21.0,,Offensive rebound by B. Lopez,21,36
99,1,0:09.0,,B. Lopez misses 3-pt jump shot from 24 ft,21,36
100,1,0:08.0,,Offensive rebound by Team,21,36
101,1,0:08.0,,Turnover by Team (shot clock),21,36
102,1,0:00.0,D. Sabonis makes 2-pt hook shot from 3 ft (assist by T. McConnell),,23,36
103,2,11:51.0,Turnover by T. McConnell (out of bounds lost ball),,23,36
104,2,11:36.0,,Shooting foul by J. Holiday (drawn by P. Connaughton),23,36
105,2,11:36.0,,P. Connaughton makes free throw 1 of 2,23,37
106,2,11:36.0,,P. Connaughton makes free throw 2 of 2,23,38
107,2,11:26.0,D. Sabonis misses 2-pt jump shot from 18 ft,,23,38
108,2,11:19.0,Offensive rebound by J. Sampson,,23,38
109,2,11:19.0,J. Sampson misses 2-pt layup from 1 ft,,23,38
110,2,11:19.0,,Defensive rebound by G. Antetokounmpo,23,38
111,2,11:14.0,,G. Antetokounmpo misses 3-pt jump shot from 30 ft,23,38
112,2,11:11.0,Defensive rebound by D. Sabonis,,23,38
113,2,10:53.0,D. Sabonis makes 2-pt layup from 1 ft (assist by J. Sampson),,25,38
114,2,10:43.0,,S. Brown misses 3-pt jump shot from 23 ft,25,38
115,2,10:40.0,Defensive rebound by D. Sabonis,,25,38
116,2,10:37.0,J. Holiday misses 2-pt layup from 2 ft,,25,38
117,2,10:32.0,,Defensive rebound by E. Bledsoe,25,38
118,2,10:22.0,,Turnover by E. Bledsoe (lost ball; steal by J. Holiday),25,38
119,2,10:14.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,28,38
120,2,9:59.0,,Shooting foul by J. Sampson (drawn by G. Antetokounmpo),28,38
121,2,9:59.0,,G. Antetokounmpo makes free throw 1 of 2,28,39
122,2,9:59.0,,K. Middleton enters the game for S. Brown,28,39
123,2,9:59.0,,G. Antetokounmpo makes free throw 2 of 2,28,40
124,2,9:47.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,31,40
125,2,9:47.0,Shooting foul by P. Connaughton (drawn by D. McDermott),,31,40
126,2,9:47.0,D. McDermott makes free throw 1 of 1,,32,40
127,2,9:30.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,32,40
128,2,9:29.0,,Offensive rebound by G. Antetokounmpo,32,40
129,2,9:27.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,32,42
130,2,9:14.0,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),,34,42
131,2,9:06.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,34,42
132,2,9:03.0,Defensive rebound by J. Holiday,,34,42
133,2,8:57.0,J. Holiday misses 3-pt jump shot from 26 ft,,34,42
134,2,8:54.0,Offensive rebound by T. McConnell,,34,42
135,2,8:51.0,J. Holiday misses 3-pt jump shot from 26 ft,,34,42
136,2,8:50.0,,Defensive rebound by Team,34,42
137,2,8:50.0,,W. Matthews enters the game for P. Connaughton,34,42
138,2,8:25.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,34,42
139,2,8:25.0,,Offensive rebound by Team,34,42
140,2,8:25.0,,Turnover by Team (shot clock),34,42
141,2,8:13.0,Shooting foul by B. Lopez (drawn by D. Sabonis),,34,42
142,2,8:13.0,D. Sabonis misses free throw 1 of 2,,34,42
143,2,8:13.0,Offensive rebound by Team,,34,42
144,2,8:13.0,,D. DiVincenzo enters the game for E. Bledsoe,34,42
145,2,8:13.0,D. Sabonis makes free throw 2 of 2,,35,42
146,2,8:04.0,,K. Middleton misses 2-pt jump shot from 17 ft,35,42
147,2,8:01.0,Defensive rebound by J. Holiday,,35,42
148,2,7:56.0,Personal foul by B. Lopez (drawn by D. Sabonis),,35,42
149,2,7:56.0,T. Warren enters the game for J. Holiday,,35,42
150,2,7:56.0,,M. Williams enters the game for G. Antetokounmpo,35,42
151,2,7:46.0,D. McDermott misses 2-pt jump shot from 12 ft,,35,42
152,2,7:42.0,,Defensive rebound by W. Matthews,35,42
153,2,7:33.0,,K. Middleton makes 2-pt jump shot from 7 ft (assist by M. Williams),35,44
154,2,7:13.0,D. Sabonis misses 2-pt hook shot from 3 ft,,35,44
155,2,7:10.0,,Defensive rebound by K. Middleton,35,44
156,2,7:08.0,,Shooting foul by T. Warren (drawn by D. DiVincenzo),35,44
157,2,7:08.0,,D. DiVincenzo makes free throw 1 of 2,35,45
158,2,7:08.0,M. Brogdon enters the game for J. Sampson,,35,45
159,2,7:08.0,,R. Lopez enters the game for B. Lopez,35,45
160,2,7:08.0,,D. DiVincenzo makes free throw 2 of 2,35,46
161,2,6:54.0,,Milwaukee full timeout,35,46
162,2,6:51.0,T. Warren makes 2-pt jump shot from 16 ft (assist by M. Brogdon),,37,46
163,2,6:39.0,,D. DiVincenzo misses 2-pt layup from 5 ft,37,46
164,2,6:37.0,,Offensive rebound by D. DiVincenzo,37,46
165,2,6:36.0,,Personal foul by D. McDermott (drawn by D. DiVincenzo),37,46
166,2,6:36.0,A. Holiday enters the game for T. McConnell,,37,46
167,2,6:36.0,M. Turner enters the game for D. McDermott,,37,46
168,2,6:30.0,,K. Middleton makes 2-pt jump shot from 12 ft,37,48
169,2,6:14.0,T. Warren misses 2-pt jump shot from 6 ft,,37,48
170,2,6:12.0,,Defensive rebound by D. DiVincenzo,37,48
171,2,6:08.0,,K. Middleton misses 3-pt jump shot from 26 ft,37,48
172,2,6:05.0,Defensive rebound by M. Turner,,37,48
173,2,6:03.0,M. Brogdon misses 3-pt jump shot from 27 ft,,37,48
174,2,5:59.0,,Defensive rebound by K. Middleton,37,48
175,2,5:50.0,,Turnover by M. Williams (lost ball; steal by A. Holiday),37,48
176,2,5:37.0,T. Warren makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,40,48
177,2,5:17.0,,W. Matthews misses 3-pt jump shot from 25 ft,40,48
178,2,5:14.0,Defensive rebound by M. Brogdon,,40,48
179,2,5:09.0,Turnover by D. Sabonis (out of bounds lost ball),,40,48
180,2,5:09.0,T. McConnell enters the game for M. Brogdon,,40,48
181,2,4:56.0,,K. Middleton makes 2-pt jump shot from 7 ft (assist by D. DiVincenzo),40,50
182,2,4:41.0,T. McConnell makes 2-pt layup from 4 ft,,42,50
183,2,4:30.0,,K. Middleton misses 2-pt jump shot from 12 ft,42,50
184,2,4:27.0,Defensive rebound by T. Warren,,42,50
185,2,4:24.0,T. Warren makes 2-pt layup from 1 ft,,44,50
186,2,4:24.0,Shooting foul by M. Williams (drawn by T. Warren),,44,50
187,2,4:24.0,T. Warren makes free throw 1 of 1,,45,50
188,2,4:18.0,,Turnover by D. DiVincenzo (lost ball; steal by T. McConnell),45,50
189,2,4:13.0,T. McConnell makes 2-pt layup from 2 ft,,47,50
190,2,3:54.0,,K. Middleton misses 2-pt layup from 2 ft,47,50
191,2,3:50.0,,Offensive rebound by R. Lopez,47,50
192,2,3:50.0,,R. Lopez makes 2-pt layup at rim,47,52
193,2,3:41.0,M. Turner misses 3-pt jump shot from 26 ft,,47,52
194,2,3:37.0,,Defensive rebound by K. Middleton,47,52
195,2,3:27.0,,D. DiVincenzo makes 2-pt jump shot from 17 ft,47,54
196,2,3:20.0,Indiana full timeout,,47,54
197,2,3:20.0,,G. Antetokounmpo enters the game for K. Middleton,47,54
198,2,3:20.0,,E. Bledsoe enters the game for M. Williams,47,54
199,2,3:09.0,M. Turner misses 3-pt jump shot from 28 ft,,47,54
200,2,3:06.0,,Defensive rebound by E. Bledsoe,47,54
201,2,3:01.0,,Turnover by D. DiVincenzo (lost ball; steal by A. Holiday),47,54
202,2,2:44.0,T. Warren makes 2-pt jump shot from 12 ft,,49,54
203,2,2:32.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,49,54
204,2,2:29.0,Defensive rebound by A. Holiday,,49,54
205,2,2:20.0,Shooting foul by R. Lopez (drawn by D. Sabonis),,49,54
206,2,2:20.0,D. Sabonis misses free throw 1 of 2,,49,54
207,2,2:20.0,Offensive rebound by Team,,49,54
208,2,2:20.0,,B. Lopez enters the game for R. Lopez,49,54
209,2,2:20.0,,K. Middleton enters the game for W. Matthews,49,54
210,2,2:20.0,D. Sabonis makes free throw 2 of 2,,50,54
211,2,2:05.0,,G. Antetokounmpo makes 2-pt jump shot from 3 ft (assist by E. Bledsoe),50,56
212,2,1:46.0,T. Warren makes 2-pt dunk at rim (assist by T. McConnell),,52,56
213,2,1:36.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,52,58
214,2,1:26.0,T. McConnell makes 2-pt jump shot from 14 ft,,54,58
215,2,1:12.0,,B. Lopez misses 3-pt jump shot from 23 ft,54,58
216,2,1:10.0,Defensive rebound by M. Turner,,54,58
217,2,0:56.0,T. Warren misses 2-pt jump shot from 12 ft,,54,58
218,2,0:54.0,,Defensive rebound by B. Lopez,54,58
219,2,0:50.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by M. Turner),54,58
220,2,0:50.0,Defensive rebound by Team,,54,58
221,2,0:50.0,J. Holiday enters the game for D. Sabonis,,54,58
222,2,0:50.0,,P. Connaughton enters the game for D. DiVincenzo,54,58
223,2,0:45.0,T. McConnell misses 2-pt layup from 3 ft,,54,58
224,2,0:44.0,Offensive rebound by T. Warren,,54,58
225,2,0:43.0,T. Warren makes 2-pt layup from 1 ft,,56,58
226,2,0:34.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,56,58
227,2,0:31.0,Defensive rebound by T. Warren,,56,58
228,2,0:15.0,T. Warren misses 3-pt jump shot from 28 ft,,56,58
229,2,0:08.0,,Defensive rebound by P. Connaughton,56,58
230,2,0:02.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,56,58
231,2,0:02.0,Defensive rebound by T. McConnell,,56,58
232,3,11:41.0,Turnover by D. Sabonis (bad pass; steal by B. Lopez),,56,58
233,3,11:37.0,,Personal foul by M. Turner (drawn by G. Antetokounmpo),56,58
234,3,11:29.0,,Offensive foul by G. Antetokounmpo (drawn by M. Turner),56,58
235,3,11:29.0,,Turnover by G. Antetokounmpo (offensive foul),56,58
236,3,11:20.0,T. McConnell makes 2-pt jump shot from 5 ft,,58,58
237,3,11:16.0,,Turnover by B. Lopez (bad pass; steal by T. McConnell),58,58
238,3,11:15.0,T. McConnell misses 2-pt layup from 7 ft (block by B. Lopez),,58,58
239,3,11:14.0,Offensive rebound by T. McConnell,,58,58
240,3,11:13.0,Turnover by T. McConnell (lost ball; steal by B. Lopez),,58,58
241,3,11:00.0,,W. Matthews makes 2-pt layup from 2 ft,58,60
242,3,10:42.0,T. Warren makes 2-pt jump shot from 13 ft,,60,60
243,3,10:27.0,,B. Lopez makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),60,63
244,3,10:14.0,D. Sabonis makes 2-pt jump shot from 18 ft (assist by T. Warren),,62,63
245,3,10:05.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,62,63
246,3,10:02.0,Defensive rebound by D. Sabonis,,62,63
247,3,9:54.0,T. McConnell misses 3-pt jump shot from 27 ft,,62,63
248,3,9:51.0,,Defensive rebound by G. Antetokounmpo,62,63
249,3,9:42.0,,B. Lopez misses 2-pt jump shot from 13 ft,62,63
250,3,9:42.0,Defensive rebound by Team,,62,63
251,3,9:28.0,A. Holiday misses 2-pt jump shot from 15 ft,,62,63
252,3,9:25.0,,Defensive rebound by K. Middleton,62,63
253,3,9:20.0,,B. Lopez misses 3-pt jump shot from 27 ft,62,63
254,3,9:17.0,Defensive rebound by M. Turner,,62,63
255,3,9:11.0,T. Warren misses 2-pt jump shot from 17 ft,,62,63
256,3,9:06.0,,Defensive rebound by G. Antetokounmpo,62,63
257,3,9:02.0,,K. Middleton makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),62,65
258,3,8:41.0,D. Sabonis misses 2-pt layup from 3 ft,,62,65
259,3,8:38.0,,Defensive rebound by E. Bledsoe,62,65
260,3,8:34.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),62,68
261,3,8:33.0,Indiana full timeout,,62,68
262,3,8:23.0,Personal foul by G. Antetokounmpo (drawn by M. Turner),,62,68
263,3,8:17.0,D. Sabonis makes 2-pt jump shot from 16 ft (assist by T. McConnell),,64,68
264,3,8:03.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),64,71
265,3,7:42.0,T. Warren misses 2-pt jump shot from 17 ft,,64,71
266,3,7:40.0,,Defensive rebound by G. Antetokounmpo,64,71
267,3,7:37.0,,Shooting foul by M. Turner (drawn by G. Antetokounmpo),64,71
268,3,7:37.0,,G. Antetokounmpo makes free throw 1 of 2,64,72
269,3,7:37.0,,G. Antetokounmpo makes free throw 2 of 2,64,73
270,3,7:12.0,A. Holiday misses 2-pt jump shot from 16 ft,,64,73
271,3,7:08.0,,Defensive rebound by W. Matthews,64,73
272,3,7:01.0,,W. Matthews makes 2-pt jump shot from 15 ft,64,75
273,3,6:52.0,Offensive foul by D. Sabonis (drawn by E. Bledsoe),,64,75
274,3,6:52.0,Turnover by D. Sabonis (offensive foul),,64,75
275,3,6:52.0,J. Holiday enters the game for T. McConnell,,64,75
276,3,6:52.0,,D. DiVincenzo enters the game for B. Lopez,64,75
277,3,6:52.0,,R. Lopez enters the game for K. Middleton,64,75
278,3,6:44.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Holiday),64,75
279,3,6:29.0,J. Holiday misses 2-pt jump shot from 15 ft,,64,75
280,3,6:24.0,,Defensive rebound by D. DiVincenzo,64,75
281,3,6:22.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by D. DiVincenzo),64,78
282,3,5:58.0,D. Sabonis makes 2-pt jump shot from 19 ft (assist by A. Holiday),,66,78
283,3,5:43.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,66,78
284,3,5:38.0,Defensive rebound by A. Holiday,,66,78
285,3,5:36.0,A. Holiday makes 2-pt layup from 1 ft,,68,78
286,3,5:27.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),68,80
287,3,5:27.0,,Shooting foul by A. Holiday (drawn by E. Bledsoe),68,80
288,3,5:27.0,,K. Middleton enters the game for G. Antetokounmpo,68,80
289,3,5:27.0,,E. Bledsoe makes free throw 1 of 1,68,81
290,3,5:16.0,A. Holiday misses 2-pt jump shot from 14 ft,,68,81
291,3,5:14.0,Offensive rebound by A. Holiday,,68,81
292,3,5:12.0,A. Holiday makes 2-pt layup at rim,,70,81
293,3,5:12.0,Shooting foul by K. Middleton (drawn by A. Holiday),,70,81
294,3,5:12.0,,Milwaukee full timeout,70,81
295,3,5:12.0,,G. Antetokounmpo enters the game for E. Bledsoe,70,81
296,3,5:12.0,,P. Connaughton enters the game for W. Matthews,70,81
297,3,5:12.0,A. Holiday makes free throw 1 of 1,,71,81
298,3,4:57.0,,Personal foul by M. Turner (drawn by G. Antetokounmpo),71,81
299,3,4:50.0,,D. DiVincenzo misses 3-pt jump shot from 24 ft,71,81
300,3,4:45.0,Defensive rebound by M. Turner,,71,81
301,3,4:38.0,Turnover by D. Sabonis (out of bounds lost ball),,71,81
302,3,4:28.0,,K. Middleton makes 3-pt jump shot from 27 ft,71,84
303,3,4:09.0,T. Warren misses 2-pt layup from 2 ft,,71,84
304,3,4:07.0,,Defensive rebound by D. DiVincenzo,71,84
305,3,3:58.0,,G. Antetokounmpo misses 2-pt hook shot from 4 ft,71,84
306,3,3:56.0,Defensive rebound by D. Sabonis,,71,84
307,3,3:47.0,D. Sabonis misses 3-pt jump shot from 26 ft,,71,84
308,3,3:43.0,,Defensive rebound by G. Antetokounmpo,71,84
309,3,3:26.0,,R. Lopez makes 3-pt jump shot from 23 ft (assist by P. Connaughton),71,87
310,3,2:58.0,T. Warren misses 3-pt jump shot from 27 ft,,71,87
311,3,2:56.0,,Defensive rebound by K. Middleton,71,87
312,3,2:47.0,,Turnover by K. Middleton (bad pass; steal by J. Holiday),71,87
313,3,2:42.0,Turnover by A. Holiday (bad pass; steal by P. Connaughton),,71,87
314,3,2:39.0,,Shooting foul by A. Holiday (drawn by D. DiVincenzo),71,87
315,3,2:39.0,,D. DiVincenzo makes free throw 1 of 2,71,88
316,3,2:39.0,G. Bitadze enters the game for A. Holiday,,71,88
317,3,2:39.0,T. McConnell enters the game for D. Sabonis,,71,88
318,3,2:39.0,J. Sampson enters the game for M. Turner,,71,88
319,3,2:39.0,,W. Matthews enters the game for G. Antetokounmpo,71,88
320,3,2:39.0,,M. Williams enters the game for K. Middleton,71,88
321,3,2:39.0,,D. DiVincenzo makes free throw 2 of 2,71,89
322,3,2:18.0,J. Holiday makes 2-pt layup from 1 ft,,73,89
323,3,2:04.0,,M. Williams misses 3-pt jump shot from 23 ft,73,89
324,3,1:59.0,Defensive rebound by T. McConnell,,73,89
325,3,1:53.0,J. Holiday misses 3-pt jump shot from 27 ft,,73,89
326,3,1:50.0,,Defensive rebound by Team,73,89
327,3,1:50.0,D. McDermott enters the game for T. Warren,,73,89
328,3,1:41.0,,P. Connaughton misses 3-pt jump shot from 26 ft,73,89
329,3,1:38.0,Defensive rebound by J. Sampson,,73,89
330,3,1:31.0,Turnover by T. McConnell (bad pass; steal by D. DiVincenzo),,73,89
331,3,1:25.0,,Turnover by P. Connaughton (bad pass; steal by J. Holiday),73,89
332,3,1:22.0,J. Holiday makes 2-pt dunk from 1 ft,,75,89
333,3,1:22.0,,Milwaukee full timeout,75,89
334,3,1:22.0,,E. Bledsoe enters the game for P. Connaughton,75,89
335,3,1:22.0,,B. Lopez enters the game for D. DiVincenzo,75,89
336,3,1:22.0,,K. Middleton enters the game for R. Lopez,75,89
337,3,1:05.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,75,89
338,3,1:01.0,Defensive rebound by D. McDermott,,75,89
339,3,0:50.0,G. Bitadze misses 3-pt jump shot from 26 ft,,75,89
340,3,0:47.0,,Defensive rebound by K. Middleton,75,89
341,3,0:40.0,,K. Middleton misses 2-pt jump shot from 12 ft,75,89
342,3,0:37.0,Defensive rebound by G. Bitadze,,75,89
343,3,0:31.0,T. McConnell makes 2-pt jump shot from 12 ft,,77,89
344,3,0:12.0,,M. Williams misses 3-pt jump shot from 26 ft,77,89
345,3,0:09.0,Defensive rebound by J. Holiday,,77,89
346,3,0:01.0,G. Bitadze makes 2-pt jump shot from 14 ft (assist by T. McConnell),,79,89
347,3,0:00.0,,K. Middleton misses 3-pt jump shot from 48 ft,79,89
348,3,0:00.0,,Offensive rebound by Team,79,89
349,4,11:46.0,,P. Connaughton misses 3-pt jump shot from 26 ft,79,89
350,4,11:43.0,Defensive rebound by D. Sabonis,,79,89
351,4,11:24.0,Turnover by Team (shot clock),,79,89
352,4,11:04.0,,K. Middleton makes 2-pt jump shot from 16 ft,79,91
353,4,10:45.0,Turnover by J. Holiday (back court),,79,91
354,4,10:37.0,,Shooting foul by J. Holiday (drawn by E. Bledsoe),79,91
355,4,10:37.0,,E. Bledsoe misses free throw 1 of 2,79,91
356,4,10:37.0,,Offensive rebound by Team,79,91
357,4,10:37.0,,D. DiVincenzo enters the game for K. Middleton,79,91
358,4,10:37.0,,E. Bledsoe makes free throw 2 of 2,79,92
359,4,10:24.0,D. McDermott misses 2-pt jump shot from 15 ft (block by P. Connaughton),,79,92
360,4,10:20.0,,Defensive rebound by D. DiVincenzo,79,92
361,4,10:17.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,79,94
362,4,10:00.0,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),,81,94
363,4,9:49.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by E. Bledsoe),81,96
364,4,9:49.0,T. Warren enters the game for J. Sampson,,81,96
365,4,9:49.0,,G. Antetokounmpo enters the game for M. Williams,81,96
366,4,9:27.0,T. McConnell misses 2-pt jump shot from 8 ft,,81,96
367,4,9:25.0,,Defensive rebound by B. Lopez,81,96
368,4,9:21.0,,Shooting foul by T. McConnell (drawn by E. Bledsoe),81,96
369,4,9:21.0,,E. Bledsoe makes free throw 1 of 2,81,97
370,4,9:21.0,M. Turner enters the game for J. Holiday,,81,97
