,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
72,1,2:37.0,,J. Brown misses 2-pt jump shot from 19 ft,15,26
73,1,2:35.0,Defensive rebound by T. Thompson,,15,26
74,1,2:20.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by K. Porter),,18,26
75,1,1:54.0,,S. Ojeleye makes 3-pt jump shot from 28 ft (assist by B. Wanamaker),18,29
76,1,1:35.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,18,29
77,1,1:34.0,Offensive rebound by T. Thompson,,18,29
78,1,1:34.0,T. Thompson misses 2-pt layup from 1 ft,,18,29
79,1,1:33.0,Offensive rebound by Team,,18,29
80,1,1:33.0,,J. Tatum enters the game for J. Brown,18,29
81,1,1:29.0,Turnover by K. Porter (bad pass; steal by S. Ojeleye),,18,29
82,1,1:07.0,,E. Freedom misses 2-pt hook shot from 10 ft,18,29
83,1,1:05.0,Defensive rebound by K. Porter,,18,29
84,1,0:59.0,K. Porter misses 2-pt layup from 4 ft (block by J. Tatum),,18,29
85,1,0:58.0,Offensive rebound by Team,,18,29
86,1,0:52.0,M. Dellavedova misses 2-pt jump shot from 15 ft,,18,29
87,1,0:48.0,,Defensive rebound by J. Tatum,18,29
88,1,0:43.0,,Turnover by B. Wanamaker (bad pass; steal by K. Porter),18,29
89,1,0:36.0,J. Clarkson misses 3-pt jump shot from 24 ft,,18,29
90,1,0:34.0,,Defensive rebound by E. Freedom,18,29
91,1,0:18.0,,J. Tatum misses 2-pt jump shot from 12 ft,18,29
92,1,0:15.0,Defensive rebound by L. Nance,,18,29
93,1,0:01.0,Turnover by T. Thompson (lost ball; steal by S. Ojeleye),,18,29
94,2,11:46.0,,G. Hayward misses 2-pt layup from 4 ft,18,29
95,2,11:44.0,,Offensive rebound by Team,18,29
96,2,11:34.0,,J. Tatum misses 3-pt jump shot from 27 ft,18,29
97,2,11:32.0,Defensive rebound by M. Dellavedova,,18,29
98,2,11:19.0,Turnover by L. Nance (lost ball),,18,29
99,2,10:59.0,,Turnover by G. Hayward (lost ball; steal by J. Henson),18,29
100,2,10:48.0,J. Clarkson makes 2-pt layup from 1 ft,,20,29
101,2,10:30.0,,Turnover by G. Hayward (bad pass),20,29
102,2,10:17.0,K. Porter misses 2-pt jump shot from 19 ft,,20,29
103,2,10:15.0,,Defensive rebound by G. Hayward,20,29
104,2,10:11.0,,Personal foul by K. Porter (drawn by B. Wanamaker),20,29
105,2,10:03.0,,B. Wanamaker makes 2-pt jump shot from 21 ft,20,31
106,2,9:49.0,J. Henson makes 2-pt layup from 4 ft (assist by M. Dellavedova),,22,31
107,2,9:34.0,,J. Tatum makes 2-pt jump shot from 19 ft,22,33
108,2,9:21.0,Shooting foul by B. Wanamaker (drawn by L. Nance),,22,33
109,2,9:21.0,L. Nance misses free throw 1 of 2,,22,33
110,2,9:21.0,Offensive rebound by Team,,22,33
111,2,9:21.0,L. Nance makes free throw 2 of 2,,23,33
112,2,9:03.0,,B. Wanamaker misses 2-pt layup from 5 ft,23,33
113,2,9:03.0,,Offensive rebound by E. Freedom,23,33
114,2,8:57.0,,E. Freedom makes 2-pt layup at rim,23,35
115,2,8:45.0,J. Henson makes 2-pt layup from 1 ft (assist by M. Dellavedova),,25,35
116,2,8:45.0,Shooting foul by E. Freedom (drawn by J. Henson),,25,35
117,2,8:45.0,J. Henson makes free throw 1 of 1,,26,35
118,2,8:32.0,,J. Tatum misses 3-pt jump shot from 27 ft,26,35
119,2,8:29.0,Defensive rebound by L. Nance,,26,35
120,2,8:16.0,Turnover by J. Clarkson (lost ball; steal by S. Ojeleye),,26,35
121,2,8:12.0,,B. Wanamaker misses 2-pt layup from 1 ft,26,35
122,2,8:10.0,,Offensive rebound by G. Hayward,26,35
123,2,8:04.0,,E. Freedom makes 2-pt layup from 3 ft (assist by J. Tatum),26,37
124,2,7:50.0,J. Henson misses 3-pt jump shot from 24 ft,,26,37
125,2,7:48.0,Offensive rebound by M. Dellavedova,,26,37
126,2,7:37.0,J. Clarkson makes 2-pt dunk from 1 ft (assist by K. Porter),,28,37
127,2,7:36.0,,Boston full timeout,28,37
128,2,7:36.0,K. Love enters the game for J. Henson,,28,37
129,2,7:36.0,,D. Theis enters the game for E. Freedom,28,37
130,2,7:36.0,,K. Walker enters the game for B. Wanamaker,28,37
131,2,7:21.0,,J. Tatum misses 2-pt layup from 6 ft,28,37
132,2,7:19.0,Defensive rebound by K. Love,,28,37
133,2,7:15.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,28,37
134,2,7:13.0,Offensive rebound by L. Nance,,28,37
135,2,7:04.0,K. Porter makes 2-pt layup at rim,,30,37
136,2,7:04.0,Shooting foul by K. Walker (drawn by K. Porter),,30,37
137,2,7:04.0,,J. Brown enters the game for J. Tatum,30,37
138,2,7:04.0,K. Porter misses free throw 1 of 1,,30,37
139,2,6:59.0,,Defensive rebound by D. Theis,30,37
140,2,6:53.0,,D. Theis makes 2-pt dunk from 3 ft (assist by K. Walker),30,39
141,2,6:40.0,Turnover by K. Porter (bad pass; steal by S. Ojeleye),,30,39
142,2,6:32.0,,Turnover by J. Brown (lost ball; steal by K. Porter),30,39
143,2,6:32.0,D. Garland enters the game for M. Dellavedova,,30,39
144,2,6:32.0,C. Osman enters the game for L. Nance,,30,39
145,2,6:32.0,T. Thompson enters the game for K. Porter,,30,39
146,2,6:23.0,D. Garland makes 2-pt layup from 1 ft,,32,39
147,2,6:12.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by K. Walker),32,42
148,2,6:12.0,C. Sexton enters the game for J. Clarkson,,32,42
149,2,5:50.0,C. Sexton misses 2-pt hook shot from 3 ft,,32,42
150,2,5:48.0,Offensive rebound by T. Thompson,,32,42
151,2,5:45.0,T. Thompson makes 2-pt dunk from 1 ft,,34,42
152,2,5:32.0,,K. Walker makes 2-pt layup from 3 ft (assist by G. Hayward),34,44
153,2,5:08.0,K. Love makes 3-pt jump shot from 25 ft (assist by C. Osman),,37,44
154,2,5:08.0,,C. Edwards enters the game for G. Hayward,37,44
155,2,4:50.0,,J. Brown misses 3-pt jump shot from 28 ft,37,44
156,2,4:48.0,Defensive rebound by K. Love,,37,44
157,2,4:28.0,Turnover by T. Thompson (off goaltending),,37,44
158,2,4:12.0,,K. Walker misses 3-pt jump shot from 26 ft,37,44
159,2,4:10.0,Defensive rebound by K. Love,,37,44
160,2,4:06.0,Personal foul by S. Ojeleye (drawn by C. Sexton),,37,44
161,2,4:06.0,,J. Tatum enters the game for S. Ojeleye,37,44
162,2,3:59.0,C. Osman misses 3-pt jump shot from 28 ft,,37,44
163,2,3:57.0,,Defensive rebound by J. Brown,37,44
164,2,3:39.0,,K. Walker makes 3-pt jump shot from 30 ft (assist by J. Brown),37,47
165,2,3:25.0,Shooting foul by J. Brown (drawn by T. Thompson),,37,47
166,2,3:25.0,T. Thompson misses free throw 1 of 2,,37,47
167,2,3:25.0,Offensive rebound by Team,,37,47
168,2,3:25.0,T. Thompson misses free throw 2 of 2,,37,47
169,2,3:25.0,,Defensive rebound by J. Tatum,37,47
170,2,3:09.0,,Turnover by K. Walker (bad pass; steal by C. Osman),37,47
171,2,3:03.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Garland),,39,47
172,2,2:50.0,,Turnover by J. Tatum (bad pass),39,47
173,2,2:50.0,Cleveland full timeout,,39,47
174,2,2:32.0,C. Osman misses 3-pt jump shot from 26 ft,,39,47
175,2,2:30.0,Offensive rebound by Team,,39,47
176,2,2:30.0,,Loose ball foul by J. Brown (drawn by T. Thompson),39,47
177,2,2:30.0,T. Thompson makes free throw 1 of 2,,40,47
178,2,2:30.0,T. Thompson misses free throw 2 of 2,,40,47
179,2,2:30.0,,Defensive rebound by J. Tatum,40,47
180,2,2:16.0,,J. Brown makes 2-pt layup from 3 ft (assist by D. Theis),40,49
181,2,1:50.0,K. Love misses 2-pt hook shot from 12 ft,,40,49
182,2,1:48.0,,Defensive rebound by C. Edwards,40,49
183,2,1:37.0,,Def 3 sec tech foul by Team,40,49
184,2,1:37.0,,K. Walker makes technical free throw,40,50
185,2,1:26.0,,J. Tatum misses 2-pt hook shot from 3 ft,40,50
186,2,1:24.0,Defensive rebound by K. Love,,40,50
187,2,1:08.0,T. Thompson misses 2-pt layup from 6 ft (block by K. Walker),,40,50
188,2,1:08.0,Offensive rebound by T. Thompson,,40,50
189,2,1:07.0,Personal foul by C. Edwards (drawn by T. Thompson),,40,50
190,2,1:07.0,T. Thompson misses free throw 1 of 2,,40,50
191,2,1:07.0,Offensive rebound by Team,,40,50
192,2,1:07.0,T. Thompson misses free throw 2 of 2,,40,50
193,2,1:07.0,,Defensive rebound by J. Tatum,40,50
194,2,0:51.0,,Offensive foul by J. Tatum (drawn by C. Sexton),40,50
195,2,0:51.0,,Turnover by J. Tatum (offensive foul),40,50
196,2,0:38.0,Offensive foul by T. Thompson (drawn by D. Theis),,40,50
197,2,0:38.0,Turnover by T. Thompson (offensive foul),,40,50
198,2,0:31.0,,K. Walker makes 3-pt jump shot from 27 ft,40,53
199,2,0:09.0,C. Sexton misses 2-pt layup from 1 ft (block by D. Theis),,40,53
200,2,0:07.0,,Defensive rebound by K. Walker,40,53
201,2,0:03.0,,Personal take foul by T. Thompson (drawn by K. Walker),40,53
202,2,0:03.0,L. Nance enters the game for K. Love,,40,53
203,2,0:03.0,,G. Hayward enters the game for J. Brown,40,53
204,2,0:01.0,,K. Walker misses 3-pt jump shot from 28 ft,40,53
205,2,0:01.0,Defensive rebound by T. Thompson,,40,53
206,3,11:46.0,,J. Tatum makes 2-pt layup from 1 ft,40,55
207,3,11:24.0,D. Garland misses 2-pt layup from 6 ft (block by J. Brown),,40,55
208,3,11:22.0,Offensive rebound by Team,,40,55
209,3,11:20.0,K. Love misses 3-pt jump shot from 27 ft,,40,55
210,3,11:18.0,,Defensive rebound by G. Hayward,40,55
211,3,11:10.0,,D. Theis makes 2-pt dunk at rim (assist by G. Hayward),40,57
212,3,10:53.0,Turnover by D. Garland (traveling),,40,57
213,3,10:35.0,,K. Walker makes 2-pt jump shot from 13 ft (assist by D. Theis),40,59
214,3,10:15.0,Shooting foul by J. Brown (drawn by C. Osman),,40,59
215,3,10:15.0,C. Osman misses free throw 1 of 2,,40,59
216,3,10:15.0,Offensive rebound by Team,,40,59
217,3,10:15.0,C. Osman makes free throw 2 of 2,,41,59
218,3,10:03.0,,J. Brown misses 3-pt jump shot from 26 ft,41,59
219,3,10:01.0,Defensive rebound by K. Love,,41,59
220,3,9:47.0,C. Osman misses 2-pt jump shot from 4 ft,,41,59
221,3,9:45.0,,Defensive rebound by J. Tatum,41,59
222,3,9:39.0,,J. Tatum makes 3-pt jump shot from 24 ft (assist by G. Hayward),41,62
223,3,9:36.0,Cleveland full timeout,,41,62
224,3,9:36.0,K. Porter enters the game for C. Osman,,41,62
225,3,9:13.0,Turnover by D. Garland (bad pass; steal by J. Tatum),,41,62
226,3,9:09.0,,Turnover by J. Tatum (lost ball; steal by K. Porter),41,62
227,3,9:03.0,T. Thompson misses 2-pt layup from 4 ft,,41,62
228,3,8:58.0,Offensive rebound by T. Thompson,,41,62
229,3,8:58.0,T. Thompson makes 2-pt layup at rim,,43,62
230,3,8:49.0,,Shooting foul by K. Porter (drawn by J. Tatum),43,62
231,3,8:49.0,,J. Tatum misses free throw 1 of 2,43,62
232,3,8:49.0,,Offensive rebound by Team,43,62
233,3,8:49.0,,J. Tatum makes free throw 2 of 2,43,63
234,3,8:43.0,Personal foul by J. Brown (drawn by K. Love),,43,63
235,3,8:43.0,,G. Williams enters the game for J. Brown,43,63
236,3,8:43.0,,Violation by Team (delay of game),43,63
237,3,8:31.0,D. Garland misses 2-pt jump shot from 17 ft,,43,63
238,3,8:30.0,Offensive rebound by Team,,43,63
239,3,8:30.0,,Loose ball foul by G. Hayward (drawn by T. Thompson),43,63
240,3,8:23.0,C. Sexton makes 2-pt jump shot from 14 ft,,45,63
241,3,8:08.0,,G. Hayward makes 2-pt layup from 2 ft (assist by J. Tatum),45,65
242,3,7:52.0,C. Sexton misses 3-pt jump shot from 27 ft,,45,65
243,3,7:50.0,Offensive rebound by K. Love,,45,65
244,3,7:46.0,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Love),,48,65
245,3,7:29.0,,G. Hayward makes 2-pt jump shot from 8 ft (assist by K. Walker),48,67
246,3,7:17.0,K. Love misses 3-pt jump shot from 27 ft,,48,67
247,3,7:17.0,,Defensive rebound by J. Tatum,48,67
248,3,7:07.0,,J. Tatum makes 2-pt layup from 1 ft,48,69
249,3,6:48.0,K. Love makes 2-pt hook shot from 6 ft,,50,69
250,3,6:24.0,,D. Theis makes 3-pt jump shot from 27 ft (assist by K. Walker),50,72
251,3,5:54.0,Turnover by K. Porter (lost ball; steal by J. Tatum),,50,72
252,3,5:41.0,,G. Hayward misses 3-pt jump shot from 23 ft,50,72
253,3,5:39.0,Defensive rebound by K. Love,,50,72
254,3,5:30.0,C. Sexton misses 2-pt layup from 2 ft (block by D. Theis),,50,72
255,3,5:28.0,Offensive rebound by K. Love,,50,72
256,3,5:26.0,D. Garland misses 3-pt jump shot from 28 ft,,50,72
257,3,5:23.0,,Defensive rebound by G. Hayward,50,72
258,3,5:19.0,,G. Hayward makes 2-pt layup from 1 ft (assist by G. Williams),50,74
259,3,5:11.0,Cleveland full timeout,,50,74
260,3,5:11.0,J. Clarkson enters the game for K. Love,,50,74
261,3,5:11.0,L. Nance enters the game for K. Porter,,50,74
262,3,5:11.0,C. Osman enters the game for C. Sexton,,50,74
263,3,5:11.0,,S. Ojeleye enters the game for J. Tatum,50,74
264,3,5:11.0,,V. Poirier enters the game for D. Theis,50,74
265,3,5:02.0,Offensive foul by C. Osman (drawn by K. Walker),,50,74
266,3,5:02.0,Turnover by C. Osman (offensive foul),,50,74
267,3,4:52.0,,Personal foul by D. Garland (drawn by V. Poirier),50,74
268,3,4:46.0,,G. Williams makes 3-pt jump shot from 25 ft,50,77
269,3,4:24.0,J. Clarkson misses 2-pt layup from 4 ft,,50,77
270,3,4:22.0,,Defensive rebound by Team,50,77
271,3,4:09.0,,V. Poirier makes 2-pt dunk from 3 ft (assist by K. Walker),50,79
272,3,3:58.0,D. Garland misses 2-pt jump shot from 17 ft,,50,79
273,3,3:55.0,Offensive rebound by D. Garland,,50,79
274,3,3:54.0,D. Garland misses 2-pt layup from 2 ft,,50,79
275,3,3:53.0,Offensive rebound by T. Thompson,,50,79
276,3,3:53.0,T. Thompson makes 2-pt layup from 3 ft,,52,79
277,3,3:53.0,Shooting foul by V. Poirier (drawn by T. Thompson),,52,79
278,3,3:53.0,M. Dellavedova enters the game for D. Garland,,52,79
279,3,3:53.0,T. Thompson misses free throw 1 of 1,,52,79
280,3,3:51.0,,Defensive rebound by S. Ojeleye,52,79
281,3,3:42.0,,K. Walker misses 2-pt layup from 2 ft,52,79
282,3,3:40.0,Defensive rebound by M. Dellavedova,,52,79
283,3,3:20.0,Turnover by J. Clarkson (out of bounds lost ball),,52,79
284,3,3:04.0,,G. Hayward makes 2-pt jump shot from 21 ft,52,81
285,3,2:52.0,Personal foul by S. Ojeleye (drawn by L. Nance),,52,81
286,3,2:52.0,L. Nance makes free throw 1 of 2,,53,81
287,3,2:52.0,,J. Brown enters the game for K. Walker,53,81
288,3,2:52.0,,B. Wanamaker enters the game for G. Williams,53,81
289,3,2:52.0,L. Nance makes free throw 2 of 2,,54,81
290,3,2:43.0,,G. Hayward makes 2-pt dunk from 1 ft (assist by B. Wanamaker),54,83
291,3,2:30.0,Personal foul by S. Ojeleye (drawn by J. Clarkson),,54,83
292,3,2:30.0,J. Clarkson makes free throw 1 of 2,,55,83
293,3,2:30.0,J. Clarkson makes free throw 2 of 2,,56,83
294,3,2:11.0,,Turnover by J. Brown (step out of bounds),56,83
295,3,1:57.0,L. Nance makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,59,83
296,3,1:36.0,,J. Brown misses 3-pt jump shot from 24 ft,59,83
297,3,1:34.0,Defensive rebound by J. Clarkson,,59,83
298,3,1:27.0,J. Clarkson makes 2-pt layup from 3 ft,,61,83
299,3,1:14.0,,B. Wanamaker misses 2-pt layup from 3 ft,61,83
300,3,1:12.0,,Offensive rebound by V. Poirier,61,83
301,3,1:08.0,,V. Poirier misses 2-pt layup from 1 ft,61,83
302,3,1:05.0,Defensive rebound by L. Nance,,61,83
303,3,0:58.0,T. Thompson makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),,63,83
304,3,0:44.0,,V. Poirier misses 2-pt jump shot from 15 ft,63,83
305,3,0:42.0,Defensive rebound by L. Nance,,63,83
306,3,0:35.0,J. Clarkson makes 3-pt jump shot from 27 ft (assist by L. Nance),,66,83
307,3,0:22.0,,G. Hayward misses 3-pt jump shot from 24 ft,66,83
308,3,0:20.0,Defensive rebound by T. Thompson,,66,83
309,3,0:01.0,L. Nance misses 3-pt jump shot from 27 ft,,66,83
310,3,0:01.0,Offensive rebound by Team,,66,83
311,4,11:50.0,Turnover by J. Henson (bad pass),,66,83
312,4,11:32.0,,J. Brown misses 2-pt layup from 2 ft,66,83
313,4,11:30.0,Defensive rebound by L. Nance,,66,83
314,4,11:15.0,J. Henson makes 2-pt layup from 3 ft (assist by J. Clarkson),,68,83
315,4,11:14.0,Violation by Team (delay of game),,68,83
316,4,11:03.0,,Shooting foul by M. Dellavedova (drawn by B. Wanamaker),68,83
317,4,11:03.0,,B. Wanamaker misses free throw 1 of 2,68,83
318,4,11:03.0,,Offensive rebound by Team,68,83
319,4,11:03.0,,B. Wanamaker makes free throw 2 of 2,68,84
320,4,10:46.0,C. Osman misses 3-pt jump shot from 28 ft,,68,84
321,4,10:44.0,,Defensive rebound by J. Tatum,68,84
322,4,10:29.0,,Turnover by J. Tatum (lost ball; steal by J. Clarkson),68,84
323,4,10:25.0,J. Clarkson misses 2-pt layup from 4 ft (block by J. Brown),,68,84
324,4,10:22.0,,Defensive rebound by J. Brown,68,84
325,4,10:19.0,,B. Wanamaker misses 2-pt layup from 1 ft,68,84
326,4,10:16.0,Defensive rebound by L. Nance,,68,84
327,4,10:12.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),,71,84
328,4,9:47.0,,Turnover by E. Freedom (off goaltending),71,84
329,4,9:30.0,Turnover by J. Clarkson (out of bounds lost ball),,71,84
330,4,9:11.0,,Shooting foul by J. Clarkson (drawn by E. Freedom),71,84
331,4,9:11.0,,E. Freedom makes free throw 1 of 2,71,85
332,4,9:11.0,K. Porter enters the game for C. Osman,,71,85
333,4,9:11.0,,E. Freedom misses free throw 2 of 2,71,85
334,4,9:09.0,Defensive rebound by J. Clarkson,,71,85
335,4,8:59.0,J. Henson makes 2-pt layup from 2 ft (assist by J. Clarkson),,73,85
336,4,8:38.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),73,88
337,4,8:16.0,L. Nance misses 2-pt hook shot from 8 ft,,73,88
338,4,8:12.0,Offensive rebound by J. Henson,,73,88
339,4,8:09.0,J. Clarkson misses 3-pt jump shot from 24 ft,,73,88
340,4,8:07.0,,Defensive rebound by E. Freedom,73,88
341,4,7:58.0,,J. Brown makes 2-pt layup from 3 ft,73,90
342,4,7:45.0,J. Henson misses 2-pt hook shot from 6 ft,,73,90
343,4,7:43.0,,Defensive rebound by J. Tatum,73,90
344,4,7:36.0,,J. Tatum misses 2-pt jump shot from 17 ft,73,90
345,4,7:34.0,,Offensive rebound by Team,73,90
346,4,7:34.0,Loose ball foul by J. Henson (drawn by E. Freedom),,73,90
347,4,7:34.0,K. Love enters the game for M. Dellavedova,,73,90
348,4,7:34.0,C. Sexton enters the game for J. Henson,,73,90
349,4,7:34.0,T. Thompson enters the game for L. Nance,,73,90
350,4,7:34.0,,G. Williams enters the game for S. Ojeleye,73,90
351,4,7:27.0,,J. Brown makes 2-pt hook shot from 8 ft,73,92
352,4,7:00.0,K. Porter makes 2-pt dunk from 3 ft (assist by T. Thompson),,75,92
353,4,6:47.0,,Turnover by B. Wanamaker (lost ball),75,92
354,4,6:47.0,,Loose ball foul by B. Wanamaker (drawn by K. Porter),75,92
355,4,6:47.0,,Boston full timeout,75,92
356,4,6:47.0,,K. Walker enters the game for J. Tatum,75,92
357,4,6:37.0,Personal foul by J. Brown (drawn by T. Thompson),,75,92
358,4,6:25.0,J. Clarkson misses 3-pt jump shot from 27 ft,,75,92
359,4,6:23.0,Offensive rebound by C. Sexton,,75,92
360,4,6:19.0,K. Porter makes 2-pt dunk from 2 ft (assist by C. Sexton),,77,92
361,4,6:00.0,,E. Freedom misses 2-pt hook shot from 7 ft,77,92
362,4,5:58.0,Defensive rebound by K. Love,,77,92
363,4,5:48.0,C. Sexton makes 2-pt layup from 8 ft,,79,92
364,4,5:27.0,,J. Brown makes 2-pt layup from 2 ft,79,94
365,4,5:14.0,J. Clarkson makes 2-pt layup from 3 ft,,81,94
366,4,4:54.0,,K. Walker makes 3-pt jump shot from 26 ft,81,97
367,4,4:36.0,K. Porter misses 3-pt jump shot from 27 ft,,81,97
368,4,4:34.0,,Defensive rebound by J. Brown,81,97
369,4,4:28.0,,Turnover by J. Brown (bad pass; steal by T. Thompson),81,97
370,4,4:23.0,K. Porter makes 2-pt dunk from 3 ft (assist by C. Sexton),,83,97
371,4,4:02.0,,K. Walker makes 3-pt jump shot from 26 ft,83,100
372,4,3:39.0,K. Porter misses 2-pt jump shot from 18 ft,,83,100
373,4,3:37.0,,Defensive rebound by E. Freedom,83,100
374,4,3:32.0,,K. Walker makes 3-pt jump shot from 25 ft,83,103
375,4,3:29.0,Cleveland full timeout,,83,103
376,4,3:29.0,,C. Edwards enters the game for J. Brown,83,103
377,4,3:29.0,,S. Ojeleye enters the game for E. Freedom,83,103
378,4,3:29.0,,V. Poirier enters the game for K. Walker,83,103
379,4,3:15.0,J. Clarkson misses 3-pt jump shot from 27 ft,,83,103
380,4,3:13.0,,Defensive rebound by S. Ojeleye,83,103
381,4,3:02.0,,Turnover by C. Edwards (step out of bounds),83,103
382,4,2:48.0,Turnover by K. Love (bad pass; steal by V. Poirier),,83,103
383,4,2:44.0,,C. Edwards misses 2-pt jump shot from 24 ft,83,103
384,4,2:40.0,Defensive rebound by J. Clarkson,,83,103
385,4,2:35.0,K. Love misses 3-pt jump shot from 28 ft,,83,103
386,4,2:33.0,Offensive rebound by T. Thompson,,83,103
387,4,2:33.0,Personal take foul by G. Williams (drawn by T. Thompson),,83,103
