,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
385,4,5:43.0,,A. Drummond makes free throw 1 of 2,109,94
386,4,5:43.0,,A. Drummond misses free throw 2 of 2,109,94
387,4,5:41.0,Defensive rebound by D. Powell,,109,94
388,4,5:27.0,K. Porziņģis misses 2-pt hook shot from 2 ft,,109,94
389,4,5:26.0,,Defensive rebound by A. Drummond,109,94
390,4,5:20.0,,B. Brown misses 2-pt layup from 3 ft,109,94
391,4,5:18.0,Defensive rebound by K. Porziņģis,,109,94
392,4,5:02.0,Personal foul by B. Brown (drawn by L. Dončić),,109,94
393,4,4:59.0,K. Porziņģis misses 3-pt jump shot from 31 ft,,109,94
394,4,4:56.0,,Defensive rebound by Team,109,94
395,4,4:47.0,,Shooting foul by K. Porziņģis (drawn by B. Brown),109,94
396,4,4:47.0,,B. Brown misses free throw 1 of 2,109,94
397,4,4:47.0,,Offensive rebound by Team,109,94
398,4,4:47.0,,B. Brown makes free throw 2 of 2,109,95
399,4,4:30.0,K. Porziņģis makes 2-pt dunk from 1 ft (assist by L. Dončić),,111,95
400,4,4:20.0,,B. Griffin misses 3-pt jump shot from 26 ft,111,95
401,4,4:16.0,Defensive rebound by T. Hardaway,,111,95
402,4,4:16.0,,D. Rose enters the game for B. Brown,111,95
403,4,4:06.0,Turnover by L. Dončić (lost ball; steal by A. Drummond),,111,95
404,4,3:58.0,,L. Kennard misses 2-pt layup from 1 ft (block by D. Powell),111,95
405,4,3:58.0,,Offensive rebound by Team,111,95
406,4,3:56.0,,T. Snell makes 3-pt jump shot from 22 ft (assist by B. Griffin),111,98
407,4,3:38.0,Shooting foul by B. Griffin (drawn by D. Powell),,111,98
408,4,3:38.0,D. Powell makes free throw 1 of 2,,112,98
409,4,3:38.0,D. Powell makes free throw 2 of 2,,113,98
410,4,3:27.0,,Shooting foul by D. Powell (drawn by B. Griffin),113,98
411,4,3:27.0,,B. Griffin makes free throw 1 of 2,113,99
412,4,3:27.0,,B. Griffin makes free throw 2 of 2,113,100
413,4,3:19.0,Personal foul by T. Snell (drawn by S. Curry),,113,100
414,4,3:19.0,S. Curry makes free throw 1 of 2,,114,100
415,4,3:19.0,S. Curry misses free throw 2 of 2,,114,100
416,4,3:17.0,,Defensive rebound by A. Drummond,114,100
417,4,3:10.0,,Turnover by D. Rose (bad pass; steal by S. Curry),114,100
418,4,3:07.0,L. Dončić makes 2-pt dunk from 1 ft (assist by S. Curry),,116,100
419,4,2:57.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by B. Griffin),116,103
420,4,2:38.0,Turnover by L. Dončić (bad pass; steal by D. Rose),,116,103
421,4,2:27.0,,D. Rose misses 3-pt jump shot from 26 ft,116,103
422,4,2:23.0,Defensive rebound by S. Curry,,116,103
423,4,2:08.0,L. Dončić makes 2-pt layup from 2 ft,,118,103
424,4,1:55.0,,B. Griffin misses 3-pt jump shot from 26 ft,118,103
425,4,1:52.0,Defensive rebound by S. Curry,,118,103
426,4,1:39.0,Shooting foul by B. Griffin (drawn by K. Porziņģis),,118,103
427,4,1:39.0,Dallas full timeout,,118,103
428,4,1:39.0,Instant Replay (Request: Ruling Stands),,118,103
429,4,1:39.0,,B. Brown enters the game for A. Drummond,118,103
430,4,1:39.0,,T. Frazier enters the game for B. Griffin,118,103
431,4,1:39.0,,T. Maker enters the game for L. Kennard,118,103
432,4,1:39.0,,S. Mykhailiuk enters the game for D. Rose,118,103
433,4,1:39.0,,C. Wood enters the game for T. Snell,118,103
434,4,1:39.0,K. Porziņģis makes free throw 1 of 2,,119,103
435,4,1:39.0,R. Broekhoff enters the game for S. Curry,,119,103
436,4,1:39.0,J. Brunson enters the game for L. Dončić,,119,103
437,4,1:39.0,D. Finney-Smith enters the game for T. Hardaway,,119,103
438,4,1:39.0,J. Jackson enters the game for D. Powell,,119,103
439,4,1:39.0,K. Porziņģis makes free throw 2 of 2,,120,103
440,4,1:38.0,,Personal take foul by D. Finney-Smith (drawn by T. Frazier),120,103
441,4,1:38.0,,T. Frazier makes free throw 1 of 2,120,104
442,4,1:38.0,S. Curry enters the game for K. Porziņģis,,120,104
443,4,1:38.0,,T. Frazier makes free throw 2 of 2,120,105
444,4,1:19.0,Turnover by R. Broekhoff (bad pass; steal by B. Brown),,120,105
445,4,1:18.0,,B. Brown makes 2-pt dunk from 2 ft,120,107
446,4,1:01.0,Turnover by S. Curry (traveling),,120,107
447,4,0:53.0,,T. Frazier misses 2-pt jump shot from 14 ft,120,107
448,4,0:50.0,Defensive rebound by R. Broekhoff,,120,107
449,4,0:37.0,D. Finney-Smith misses 2-pt jump shot from 8 ft,,120,107
450,4,0:35.0,,Defensive rebound by C. Wood,120,107
451,4,0:31.0,,C. Wood makes 2-pt layup from 1 ft (assist by T. Frazier),120,109
452,4,0:09.0,S. Curry makes 2-pt layup from 4 ft,,122,109
453,4,0:01.0,,T. Maker makes 2-pt layup from 2 ft (assist by T. Frazier),122,111
