,QUARTER,TIME_REMAINING,UTAH_ACTION,TORONTO_ACTION,UTAH_SCORE,TORONTO_SCORE
95,1,0:30.0,J. Green makes free throw 1 of 1,,20,35
96,1,0:10.0,,P. Siakam makes 2-pt layup from 3 ft,20,37
97,1,0:04.0,Turnover by E. Mudiay (lost ball; steal by N. Powell),,20,37
98,1,0:02.0,,Turnover by T. Davis (out of bounds lost ball),20,37
99,1,0:00.0,,Instant Replay (Request: Ruling Stands),20,37
100,2,11:42.0,J. Green makes 2-pt hook shot from 4 ft,,22,37
101,2,11:42.0,Shooting foul by S. Ibaka (drawn by J. Green),,22,37
102,2,11:42.0,J. Green makes free throw 1 of 1,,23,37
103,2,11:32.0,,F. VanVleet makes 3-pt jump shot from 28 ft,23,40
104,2,11:19.0,J. Green misses 3-pt jump shot from 25 ft,,23,40
105,2,11:17.0,,Defensive rebound by S. Ibaka,23,40
106,2,11:08.0,,S. Ibaka misses 2-pt jump shot from 9 ft,23,40
107,2,11:04.0,Defensive rebound by E. Davis,,23,40
108,2,10:56.0,E. Mudiay misses 3-pt jump shot from 26 ft,,23,40
109,2,10:54.0,,Defensive rebound by R. Hollis-Jefferson,23,40
110,2,10:43.0,,T. Davis makes 2-pt layup at rim,23,42
111,2,10:26.0,J. Green makes 2-pt dunk from 1 ft (assist by R. O'Neale),,25,42
112,2,10:09.0,,Shooting foul by J. Green (drawn by O. Anunoby),25,42
113,2,10:09.0,,O. Anunoby makes free throw 1 of 2,25,43
114,2,10:09.0,,O. Anunoby makes free throw 2 of 2,25,44
115,2,9:57.0,Turnover by E. Mudiay (lost ball; steal by O. Anunoby),,25,44
116,2,9:53.0,,Turnover by O. Anunoby (lost ball; steal by J. Green),25,44
117,2,9:50.0,R. O'Neale misses 3-pt jump shot from 24 ft,,25,44
118,2,9:47.0,,Defensive rebound by F. VanVleet,25,44
119,2,9:36.0,,S. Ibaka misses 2-pt jump shot from 20 ft,25,44
120,2,9:33.0,Defensive rebound by J. Green,,25,44
121,2,9:26.0,J. Green misses 3-pt jump shot from 25 ft,,25,44
122,2,9:25.0,,Defensive rebound by O. Anunoby,25,44
123,2,9:19.0,,Turnover by O. Anunoby (lost ball; steal by R. O'Neale),25,44
124,2,9:13.0,Shooting foul by F. VanVleet (drawn by J. Green),,25,44
125,2,9:13.0,J. Green makes free throw 1 of 2,,26,44
126,2,9:13.0,B. Bogdanović enters the game for J. Ingles,,26,44
127,2,9:13.0,D. Mitchell enters the game for E. Mudiay,,26,44
128,2,9:13.0,J. Green makes free throw 2 of 2,,27,44
129,2,8:55.0,,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft (assist by F. VanVleet),27,46
130,2,8:55.0,,Shooting foul by R. O'Neale (drawn by R. Hollis-Jefferson),27,46
131,2,8:55.0,,R. Hollis-Jefferson makes free throw 1 of 1,27,47
132,2,8:34.0,E. Davis misses 2-pt layup from 1 ft,,27,47
133,2,8:31.0,,Defensive rebound by S. Ibaka,27,47
134,2,8:29.0,,F. VanVleet makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),27,50
135,2,8:17.0,Turnover by E. Davis (bad pass; steal by O. Anunoby),,27,50
136,2,8:16.0,,Shooting foul by J. Green (drawn by O. Anunoby),27,50
137,2,8:16.0,,O. Anunoby misses free throw 1 of 2,27,50
138,2,8:16.0,,Offensive rebound by Team,27,50
139,2,8:16.0,M. Conley enters the game for E. Davis,,27,50
140,2,8:16.0,R. Gobert enters the game for R. O'Neale,,27,50
141,2,8:16.0,,O. Anunoby misses free throw 2 of 2,27,50
142,2,8:14.0,Defensive rebound by R. Gobert,,27,50
143,2,8:04.0,M. Conley misses 2-pt jump shot from 12 ft,,27,50
144,2,8:02.0,,Defensive rebound by F. VanVleet,27,50
145,2,7:58.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by F. VanVleet),27,52
146,2,7:58.0,Utah full timeout,,27,52
147,2,7:40.0,B. Bogdanović misses 2-pt jump shot from 8 ft (block by O. Anunoby),,27,52
148,2,7:36.0,Offensive rebound by B. Bogdanović,,27,52
149,2,7:36.0,B. Bogdanović misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,27,52
150,2,7:36.0,Offensive rebound by R. Gobert,,27,52
151,2,7:34.0,Shooting foul by F. VanVleet (drawn by M. Conley),,27,52
152,2,7:34.0,M. Conley makes free throw 1 of 2,,28,52
153,2,7:34.0,M. Conley makes free throw 2 of 2,,29,52
154,2,7:22.0,,S. Ibaka misses 2-pt jump shot from 19 ft,29,52
155,2,7:20.0,,Offensive rebound by R. Hollis-Jefferson,29,52
156,2,7:18.0,,T. Davis makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),29,54
157,2,7:07.0,Turnover by R. Gobert (lost ball; steal by S. Ibaka),,29,54
158,2,7:05.0,Violation by Team (kicked ball),,29,54
159,2,7:05.0,J. Ingles enters the game for J. Green,,29,54
160,2,7:05.0,,P. Siakam enters the game for F. VanVleet,29,54
161,2,6:53.0,,T. Davis makes 3-pt jump shot from 26 ft (assist by S. Ibaka),29,57
162,2,6:38.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,29,57
163,2,6:36.0,,Defensive rebound by T. Davis,29,57
164,2,6:17.0,,P. Siakam misses 2-pt jump shot from 13 ft,29,57
165,2,6:13.0,Defensive rebound by B. Bogdanović,,29,57
166,2,6:07.0,D. Mitchell misses 2-pt jump shot from 6 ft,,29,57
167,2,6:05.0,,Defensive rebound by O. Anunoby,29,57
168,2,6:00.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by S. Ibaka),29,60
169,2,5:40.0,B. Bogdanović misses 2-pt jump shot from 12 ft (block by R. Hollis-Jefferson),,29,60
170,2,5:37.0,,Defensive rebound by R. Hollis-Jefferson,29,60
171,2,5:35.0,,T. Davis misses 2-pt layup from 3 ft,29,60
172,2,5:35.0,Defensive rebound by J. Ingles,,29,60
173,2,5:35.0,,Technical foul by B. Bogdanović,29,60
174,2,5:35.0,,P. Siakam makes technical free throw,29,61
175,2,5:35.0,,M. Gasol enters the game for O. Anunoby,29,61
176,2,5:35.0,,N. Powell enters the game for S. Ibaka,29,61
177,2,5:25.0,J. Ingles misses 2-pt jump shot from 10 ft,,29,61
178,2,5:23.0,,Defensive rebound by R. Hollis-Jefferson,29,61
179,2,5:19.0,,T. Davis misses 3-pt jump shot from 25 ft,29,61
180,2,5:19.0,Defensive rebound by B. Bogdanović,,29,61
181,2,4:59.0,D. Mitchell misses 3-pt jump shot from 26 ft,,29,61
182,2,4:55.0,Offensive rebound by M. Conley,,29,61
183,2,4:53.0,Turnover by M. Conley (bad pass; steal by P. Siakam),,29,61
184,2,4:42.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,29,61
185,2,4:41.0,Defensive rebound by J. Ingles,,29,61
186,2,4:36.0,Turnover by R. Gobert (bad pass; steal by R. Hollis-Jefferson),,29,61
187,2,4:34.0,,Personal take foul by M. Conley (drawn by P. Siakam),29,61
188,2,4:23.0,,P. Siakam misses 3-pt jump shot from 27 ft,29,61
189,2,4:20.0,Defensive rebound by R. Gobert,,29,61
190,2,4:10.0,J. Ingles misses 2-pt layup from 3 ft (block by M. Gasol),,29,61
191,2,4:08.0,,Defensive rebound by T. Davis,29,61
192,2,4:05.0,,T. Davis makes 2-pt layup from 1 ft,29,63
193,2,3:50.0,Shooting foul by M. Gasol (drawn by R. Gobert),,29,63
194,2,3:50.0,R. Gobert misses free throw 1 of 2,,29,63
195,2,3:50.0,Offensive rebound by Team,,29,63
196,2,3:50.0,R. Gobert misses free throw 2 of 2,,29,63
197,2,3:48.0,,Defensive rebound by P. Siakam,29,63
198,2,3:33.0,,N. Powell makes 3-pt jump shot from 28 ft (assist by T. Davis),29,66
199,2,3:18.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,29,66
200,2,3:16.0,,Defensive rebound by N. Powell,29,66
201,2,3:01.0,,Turnover by P. Siakam (bad pass),29,66
202,2,2:53.0,M. Conley misses 2-pt jump shot from 9 ft,,29,66
203,2,2:49.0,,Defensive rebound by N. Powell,29,66
204,2,2:32.0,,Turnover by T. Davis (bad pass; steal by D. Mitchell),29,66
205,2,2:20.0,R. Gobert misses 2-pt layup from 2 ft,,29,66
206,2,2:19.0,,Defensive rebound by P. Siakam,29,66
207,2,2:13.0,,P. Siakam misses 2-pt layup from 3 ft (block by R. Gobert),29,66
208,2,2:10.0,Defensive rebound by M. Conley,,29,66
209,2,2:04.0,B. Bogdanović misses 2-pt jump shot from 13 ft,,29,66
210,2,2:03.0,Offensive rebound by Team,,29,66
211,2,2:03.0,,Loose ball foul by R. Hollis-Jefferson (drawn by R. Gobert),29,66
212,2,2:03.0,,Toronto full timeout,29,66
213,2,2:03.0,,F. VanVleet enters the game for T. Davis,29,66
214,2,2:03.0,R. Gobert misses free throw 1 of 2,,29,66
215,2,2:03.0,Offensive rebound by Team,,29,66
216,2,2:03.0,R. Gobert makes free throw 2 of 2,,30,66
217,2,1:45.0,,Turnover by P. Siakam (traveling),30,66
218,2,1:45.0,,Violation by Team (delay of game),30,66
219,2,1:36.0,M. Conley misses 2-pt jump shot from 8 ft,,30,66
220,2,1:32.0,Offensive rebound by M. Conley,,30,66
221,2,1:32.0,M. Conley misses 2-pt layup from 1 ft,,30,66
222,2,1:32.0,,Defensive rebound by M. Gasol,30,66
223,2,1:28.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by F. VanVleet),30,69
224,2,1:15.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,33,69
225,2,0:59.0,,R. Hollis-Jefferson makes 2-pt jump shot from 17 ft,33,71
226,2,0:50.0,M. Conley misses 3-pt jump shot from 23 ft,,33,71
227,2,0:49.0,Offensive rebound by Team,,33,71
228,2,0:48.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by M. Conley),,35,71
229,2,0:31.0,,F. VanVleet makes 3-pt jump shot from 27 ft (assist by P. Siakam),35,74
230,2,0:21.0,D. Mitchell misses 3-pt jump shot from 26 ft,,35,74
231,2,0:18.0,Offensive rebound by B. Bogdanović,,35,74
232,2,0:18.0,B. Bogdanović makes 2-pt jump shot from 7 ft,,37,74
233,2,0:18.0,Shooting foul by F. VanVleet (drawn by B. Bogdanović),,37,74
234,2,0:18.0,B. Bogdanović misses free throw 1 of 1,,37,74
235,2,0:17.0,,Defensive rebound by N. Powell,37,74
236,2,0:01.0,,P. Siakam makes 3-pt jump shot from 26 ft,37,77
237,3,11:40.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,40,77
238,3,11:21.0,,Turnover by P. Siakam (bad pass; steal by B. Bogdanović),40,77
239,3,11:13.0,D. Mitchell makes 2-pt layup from 1 ft,,42,77
240,3,11:06.0,,F. VanVleet makes 2-pt layup from 1 ft,42,79
241,3,10:53.0,M. Conley makes 3-pt jump shot from 22 ft (assist by D. Mitchell),,45,79
242,3,10:46.0,,Personal foul by M. Conley (drawn by F. VanVleet),45,79
243,3,10:28.0,,O. Anunoby makes 2-pt layup from 1 ft (assist by M. Gasol),45,81
244,3,10:28.0,,Shooting foul by R. O'Neale (drawn by O. Anunoby),45,81
245,3,10:28.0,,O. Anunoby makes free throw 1 of 1,45,82
246,3,10:16.0,D. Mitchell makes 2-pt jump shot from 9 ft,,47,82
247,3,10:03.0,,Offensive foul by M. Gasol (drawn by M. Conley),47,82
248,3,10:03.0,,Turnover by M. Gasol (offensive foul),47,82
249,3,9:50.0,D. Mitchell makes 2-pt jump shot from 11 ft (assist by R. Gobert),,49,82
250,3,9:30.0,,P. Siakam makes 2-pt jump shot from 6 ft,49,84
251,3,9:16.0,M. Conley makes 2-pt jump shot from 8 ft (assist by R. O'Neale),,51,84
252,3,9:05.0,,N. Powell misses 2-pt jump shot from 7 ft,51,84
253,3,9:03.0,Defensive rebound by R. Gobert,,51,84
254,3,8:59.0,B. Bogdanović misses 2-pt layup from 2 ft (block by M. Gasol),,51,84
255,3,8:59.0,Offensive rebound by Team,,51,84
256,3,8:56.0,D. Mitchell misses 3-pt jump shot from 23 ft,,51,84
257,3,8:54.0,,Defensive rebound by P. Siakam,51,84
258,3,8:41.0,,P. Siakam makes 2-pt layup from 2 ft,51,86
259,3,8:20.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. O'Neale),,53,86
260,3,8:04.0,,M. Gasol misses 2-pt jump shot from 12 ft,53,86
261,3,8:01.0,Defensive rebound by B. Bogdanović,,53,86
262,3,7:58.0,Personal foul by O. Anunoby (drawn by B. Bogdanović),,53,86
263,3,7:52.0,R. Gobert makes 2-pt layup from 1 ft (assist by B. Bogdanović),,55,86
264,3,7:32.0,,P. Siakam misses 2-pt layup from 3 ft,55,86
265,3,7:30.0,Defensive rebound by R. O'Neale,,55,86
266,3,7:25.0,Personal foul by O. Anunoby (drawn by R. Gobert),,55,86
267,3,7:15.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. O'Neale),,57,86
268,3,7:15.0,,Toronto full timeout,57,86
269,3,6:49.0,,N. Powell misses 3-pt jump shot from 26 ft,57,86
270,3,6:48.0,Defensive rebound by R. Gobert,,57,86
271,3,6:42.0,D. Mitchell makes 3-pt jump shot from 26 ft,,60,86
272,3,6:28.0,Violation by Team (kicked ball),,60,86
273,3,6:28.0,,R. Hollis-Jefferson enters the game for O. Anunoby,60,86
274,3,6:20.0,,P. Siakam misses 3-pt jump shot from 23 ft,60,86
275,3,6:18.0,Defensive rebound by R. Gobert,,60,86
276,3,6:09.0,Shooting foul by M. Gasol (drawn by D. Mitchell),,60,86
277,3,6:09.0,D. Mitchell makes free throw 1 of 3,,61,86
278,3,6:09.0,D. Mitchell misses free throw 2 of 3,,61,86
279,3,6:09.0,Offensive rebound by Team,,61,86
280,3,6:09.0,J. Ingles enters the game for R. O'Neale,,61,86
281,3,6:09.0,,S. Ibaka enters the game for M. Gasol,61,86
282,3,6:09.0,D. Mitchell makes free throw 3 of 3,,62,86
283,3,5:48.0,,Shooting foul by J. Ingles (drawn by F. VanVleet),62,86
284,3,5:48.0,,F. VanVleet makes free throw 1 of 2,62,87
285,3,5:48.0,,F. VanVleet makes free throw 2 of 2,62,88
286,3,5:37.0,M. Conley makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,65,88
287,3,5:21.0,,S. Ibaka misses 3-pt jump shot from 26 ft,65,88
288,3,5:18.0,Defensive rebound by B. Bogdanović,,65,88
289,3,5:13.0,D. Mitchell misses 2-pt layup from 3 ft,,65,88
290,3,5:13.0,Offensive rebound by R. Gobert,,65,88
291,3,5:13.0,Shooting foul by N. Powell (drawn by R. Gobert),,65,88
292,3,5:13.0,R. Gobert makes free throw 1 of 2,,66,88
293,3,5:13.0,,T. Davis enters the game for N. Powell,66,88
294,3,5:13.0,R. Gobert misses free throw 2 of 2,,66,88
295,3,5:11.0,,Defensive rebound by P. Siakam,66,88
296,3,4:51.0,,S. Ibaka misses 2-pt hook shot from 10 ft,66,88
297,3,4:49.0,,Offensive rebound by S. Ibaka,66,88
298,3,4:47.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by S. Ibaka),66,91
299,3,4:37.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Ingles),,69,91
300,3,4:15.0,,Turnover by T. Davis (bad pass),69,91
301,3,4:05.0,B. Bogdanović makes 2-pt jump shot from 9 ft (assist by M. Conley),,71,91
302,3,3:54.0,,Shooting foul by M. Conley (drawn by F. VanVleet),71,91
303,3,3:54.0,,F. VanVleet makes free throw 1 of 2,71,92
304,3,3:54.0,,F. VanVleet makes free throw 2 of 2,71,93
305,3,3:44.0,M. Conley makes 2-pt jump shot from 8 ft (assist by J. Ingles),,73,93
306,3,3:29.0,,S. Ibaka makes 2-pt jump shot from 11 ft (assist by T. Davis),73,95
307,3,3:15.0,M. Conley makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,76,95
308,3,3:03.0,,Offensive foul by S. Ibaka (drawn by M. Conley),76,95
309,3,3:03.0,,Turnover by S. Ibaka (offensive foul),76,95
310,3,3:03.0,E. Mudiay enters the game for M. Conley,,76,95
311,3,2:49.0,D. Mitchell misses 2-pt layup from 1 ft,,76,95
312,3,2:48.0,Offensive rebound by D. Mitchell,,76,95
313,3,2:42.0,J. Ingles makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,79,95
314,3,2:40.0,,Toronto full timeout,79,95
315,3,2:40.0,J. Green enters the game for B. Bogdanović,,79,95
316,3,2:25.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by P. Siakam),79,97
317,3,2:25.0,,Shooting foul by D. Mitchell (drawn by R. Hollis-Jefferson),79,97
318,3,2:25.0,,R. Hollis-Jefferson makes free throw 1 of 1,79,98
319,3,2:14.0,Shooting foul by F. VanVleet (drawn by R. Gobert),,79,98
320,3,2:14.0,R. Gobert makes free throw 1 of 2,,80,98
321,3,2:14.0,R. Gobert makes free throw 2 of 2,,81,98
322,3,2:03.0,,P. Siakam makes 3-pt jump shot from 26 ft (assist by F. VanVleet),81,101
323,3,1:46.0,J. Green makes 3-pt jump shot from 23 ft (assist by J. Ingles),,84,101
324,3,1:26.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by F. VanVleet),84,104
325,3,1:13.0,J. Ingles misses 3-pt jump shot from 23 ft,,84,104
326,3,1:10.0,Offensive rebound by R. Gobert,,84,104
327,3,1:06.0,R. Gobert misses 2-pt hook shot from 6 ft,,84,104
328,3,1:04.0,,Defensive rebound by P. Siakam,84,104
329,3,0:58.0,,S. Ibaka makes 2-pt hook shot from 4 ft (assist by P. Siakam),84,106
330,3,0:58.0,,Shooting foul by R. Gobert (drawn by S. Ibaka),84,106
331,3,0:58.0,E. Davis enters the game for R. Gobert,,84,106
332,3,0:58.0,R. O'Neale enters the game for D. Mitchell,,84,106
333,3,0:58.0,,N. Powell enters the game for F. VanVleet,84,106
334,3,0:58.0,,S. Ibaka makes free throw 1 of 1,84,107
335,3,0:37.0,E. Mudiay misses 2-pt jump shot from 8 ft (block by T. Davis),,84,107
336,3,0:35.0,,Defensive rebound by R. Hollis-Jefferson,84,107
337,3,0:20.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,84,107
338,3,0:18.0,Defensive rebound by E. Davis,,84,107
339,3,0:14.0,J. Green makes 2-pt layup from 3 ft (assist by J. Ingles),,86,107
340,3,0:01.0,,P. Siakam misses 3-pt jump shot from 26 ft,86,107
341,3,0:01.0,,Offensive rebound by Team,86,107
342,4,12:00.0,,Violation by Team (delay of game),86,107
343,4,12:00.0,J. Ingles misses technical free throw,,86,107
344,4,12:00.0,,Defensive rebound by Team,86,107
345,4,11:46.0,,S. Ibaka makes 2-pt jump shot from 10 ft (assist by N. Powell),86,109
346,4,11:35.0,D. Exum makes 2-pt hook shot from 4 ft,,88,109
347,4,11:15.0,,O. Anunoby misses 3-pt jump shot from 27 ft,88,109
348,4,11:13.0,Defensive rebound by J. Green,,88,109
349,4,10:59.0,D. Exum misses 2-pt layup from 6 ft,,88,109
350,4,10:59.0,Offensive rebound by J. Green,,88,109
351,4,10:57.0,J. Green misses 2-pt layup at rim,,88,109
352,4,10:54.0,Offensive rebound by E. Davis,,88,109
353,4,10:54.0,E. Davis makes 2-pt layup at rim,,90,109
354,4,10:37.0,,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,90,109
355,4,10:35.0,Defensive rebound by E. Davis,,90,109
356,4,10:22.0,G. Niang misses 2-pt jump shot from 12 ft,,90,109
357,4,10:18.0,Offensive rebound by D. Exum,,90,109
358,4,10:08.0,Shooting foul by R. Hollis-Jefferson (drawn by D. Exum),,90,109
359,4,10:08.0,D. Exum makes free throw 1 of 2,,91,109
360,4,10:08.0,D. Exum makes free throw 2 of 2,,92,109
361,4,9:53.0,,Offensive foul by S. Ibaka (drawn by J. Green),92,109
362,4,9:53.0,,Turnover by S. Ibaka (offensive foul),92,109
363,4,9:43.0,Turnover by E. Davis (traveling),,92,109
364,4,9:22.0,,S. Ibaka misses 3-pt jump shot from 26 ft,92,109
365,4,9:17.0,,Offensive rebound by T. Davis,92,109
366,4,9:07.0,,N. Powell misses 2-pt jump shot from 10 ft,92,109
367,4,9:05.0,Defensive rebound by G. Niang,,92,109
368,4,8:59.0,J. Green misses 3-pt jump shot from 27 ft,,92,109
369,4,8:56.0,,Defensive rebound by R. Hollis-Jefferson,92,109
370,4,8:38.0,,S. Ibaka misses 2-pt layup from 5 ft (block by E. Davis),92,109
371,4,8:38.0,,Offensive rebound by Team,92,109
