,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
207,2,0:25.0,Defensive rebound by J. Lamb,,61,67
208,2,0:04.0,N. Batum misses 3-pt jump shot from 28 ft,,61,67
209,2,0:02.0,,Defensive rebound by Team,61,67
210,3,11:42.0,J. Lamb misses 3-pt jump shot from 26 ft,,61,67
211,3,11:38.0,,Defensive rebound by J. Green,61,67
212,3,11:28.0,,Turnover by B. Beal (lost ball; steal by C. Zeller),61,67
213,3,11:24.0,J. Lamb makes 2-pt layup from 2 ft,,63,67
214,3,11:24.0,,Violation by Team (def goaltending),63,67
215,3,11:06.0,,B. Beal misses 3-pt jump shot from 27 ft,63,67
216,3,11:02.0,Defensive rebound by C. Zeller,,63,67
217,3,10:55.0,N. Batum misses 2-pt layup from 2 ft (block by J. Green),,63,67
218,3,10:53.0,,Defensive rebound by J. Green,63,67
219,3,10:51.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Green),63,69
220,3,10:28.0,N. Batum misses 3-pt jump shot from 27 ft,,63,69
221,3,10:24.0,,Defensive rebound by T. Bryant,63,69
222,3,10:18.0,,B. Beal misses 3-pt jump shot from 25 ft,63,69
223,3,10:16.0,Defensive rebound by C. Zeller,,63,69
224,3,10:09.0,Shooting foul by T. Bryant (drawn by J. Lamb),,63,69
225,3,10:09.0,J. Lamb makes free throw 1 of 2,,64,69
226,3,10:09.0,J. Lamb misses free throw 2 of 2,,64,69
227,3,10:05.0,,Defensive rebound by T. Bryant,64,69
228,3,9:49.0,,Turnover by T. Ariza (bad pass),64,69
229,3,9:43.0,K. Walker misses 3-pt jump shot from 26 ft,,64,69
230,3,9:39.0,,Defensive rebound by B. Beal,64,69
231,3,9:34.0,,J. Green misses 2-pt dunk from 4 ft,64,69
232,3,9:33.0,,Offensive rebound by Team,64,69
233,3,9:28.0,,Personal foul by M. Williams (drawn by T. Bryant),64,69
234,3,9:21.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Bryant),64,72
235,3,9:01.0,Turnover by C. Zeller (bad pass; steal by B. Beal),,64,72
236,3,8:56.0,,T. Ariza makes 2-pt layup from 3 ft,64,74
237,3,8:56.0,Charlotte full timeout,,64,74
238,3,8:42.0,N. Batum misses 2-pt jump shot from 17 ft,,64,74
239,3,8:38.0,,Defensive rebound by B. Beal,64,74
240,3,8:25.0,,J. Green misses 3-pt jump shot from 24 ft,64,74
241,3,8:20.0,Defensive rebound by M. Williams,,64,74
242,3,8:10.0,Shooting foul by J. Green (drawn by J. Lamb),,64,74
243,3,8:10.0,J. Lamb makes free throw 1 of 2,,65,74
244,3,8:10.0,D. Graham enters the game for N. Batum,,65,74
245,3,8:10.0,J. Lamb makes free throw 2 of 2,,66,74
246,3,7:51.0,,B. Beal misses 2-pt layup at rim,66,74
247,3,7:51.0,Defensive rebound by Team,,66,74
248,3,7:40.0,K. Walker misses 3-pt jump shot from 27 ft,,66,74
249,3,7:36.0,Offensive rebound by J. Lamb,,66,74
250,3,7:36.0,J. Lamb makes 2-pt layup at rim,,68,74
251,3,7:30.0,,B. Beal misses 3-pt jump shot from 27 ft,68,74
252,3,7:25.0,Defensive rebound by D. Graham,,68,74
253,3,7:23.0,M. Williams makes 2-pt layup from 2 ft (assist by D. Graham),,70,74
254,3,7:23.0,,Washington full timeout,70,74
255,3,7:14.0,,Personal foul by C. Zeller (drawn by T. Bryant),70,74
256,3,7:10.0,,T. Ariza misses 3-pt jump shot from 27 ft,70,74
257,3,7:07.0,Defensive rebound by M. Williams,,70,74
258,3,6:59.0,Turnover by K. Walker (bad pass; steal by B. Beal),,70,74
259,3,6:53.0,,T. Satoranský makes 2-pt layup from 3 ft (assist by T. Ariza),70,76
260,3,6:30.0,Turnover by C. Zeller (offensive foul),,70,76
261,3,6:30.0,Offensive foul by C. Zeller (drawn by T. Satoranský),,70,76
262,3,6:30.0,M. Kidd-Gilchrist enters the game for C. Zeller,,70,76
263,3,6:16.0,,Turnover by T. Satoranský (bad pass; steal by K. Walker),70,76
264,3,6:14.0,K. Walker makes 2-pt layup from 1 ft,,72,76
265,3,6:14.0,Shooting foul by B. Beal (drawn by K. Walker),,72,76
266,3,6:14.0,K. Walker misses free throw 1 of 1,,72,76
267,3,6:11.0,,Defensive rebound by T. Ariza,72,76
268,3,5:52.0,,T. Satoranský misses 3-pt jump shot from 27 ft,72,76
269,3,5:51.0,,Offensive rebound by Team,72,76
270,3,5:51.0,Loose ball foul by J. Lamb (drawn by T. Bryant),,72,76
271,3,5:51.0,N. Batum enters the game for D. Graham,,72,76
272,3,5:51.0,M. Monk enters the game for J. Lamb,,72,76
273,3,5:39.0,,Turnover by T. Ariza (bad pass; steal by M. Kidd-Gilchrist),72,76
274,3,5:35.0,Turnover by M. Monk (out of bounds lost ball),,72,76
275,3,5:28.0,,Shooting foul by M. Williams (drawn by T. Satoranský),72,76
276,3,5:28.0,,T. Satoranský makes free throw 1 of 2,72,77
277,3,5:28.0,,T. Satoranský makes free throw 2 of 2,72,78
278,3,5:14.0,M. Kidd-Gilchrist makes 2-pt hook shot from 8 ft (assist by M. Monk),,74,78
279,3,4:58.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by T. Satoranský),74,81
280,3,4:41.0,M. Monk makes 2-pt jump shot from 20 ft,,76,81
281,3,4:22.0,,J. Green misses 2-pt layup from 3 ft (block by M. Williams),76,81
282,3,4:17.0,Defensive rebound by N. Batum,,76,81
283,3,4:15.0,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),,79,81
284,3,4:00.0,,T. Bryant makes 2-pt dunk from 2 ft (assist by T. Ariza),79,83
285,3,3:46.0,K. Walker makes 2-pt jump shot from 17 ft,,81,83
286,3,3:28.0,,T. Satoranský makes 3-pt jump shot from 26 ft (assist by J. Green),81,86
287,3,3:05.0,K. Walker makes 2-pt layup from 2 ft,,83,86
288,3,2:51.0,,T. Bryant makes 2-pt jump shot from 19 ft (assist by T. Satoranský),83,88
289,3,2:33.0,K. Walker misses 2-pt layup from 1 ft (block by T. Bryant),,83,88
290,3,2:33.0,,Defensive rebound by T. Satoranský,83,88
291,3,2:33.0,,Shooting foul by M. Kidd-Gilchrist (drawn by T. Satoranský),83,88
292,3,2:33.0,,T. Satoranský makes free throw 1 of 2,83,89
293,3,2:33.0,D. Graham enters the game for K. Walker,,83,89
294,3,2:33.0,W. Hernangómez enters the game for M. Williams,,83,89
295,3,2:33.0,,T. Brown enters the game for T. Ariza,83,89
296,3,2:33.0,,S. Dekker enters the game for J. Green,83,89
297,3,2:33.0,,T. Satoranský makes free throw 2 of 2,83,90
298,3,2:23.0,M. Monk misses 3-pt jump shot from 26 ft,,83,90
299,3,2:20.0,Offensive rebound by M. Kidd-Gilchrist,,83,90
300,3,2:17.0,W. Hernangómez misses 2-pt layup from 6 ft,,83,90
301,3,2:15.0,,Defensive rebound by T. Bryant,83,90
302,3,2:03.0,,B. Beal misses 2-pt jump shot from 22 ft,83,90
303,3,2:03.0,Defensive rebound by Team,,83,90
304,3,1:47.0,Turnover by W. Hernangómez (offensive foul),,83,90
305,3,1:47.0,Offensive foul by W. Hernangómez (drawn by T. Bryant),,83,90
306,3,1:39.0,,S. Dekker misses 3-pt jump shot from 25 ft,83,90
307,3,1:34.0,Defensive rebound by D. Graham,,83,90
308,3,1:29.0,W. Hernangómez makes 2-pt dunk from 1 ft (assist by D. Graham),,85,90
309,3,1:08.0,,T. Bryant makes 2-pt hook shot from 8 ft (assist by T. Satoranský),85,92
310,3,0:53.0,M. Monk makes 3-pt jump shot from 27 ft (assist by D. Graham),,88,92
311,3,0:38.0,,Turnover by B. Beal (bad pass; steal by N. Batum),88,92
312,3,0:33.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by N. Batum),,90,92
313,3,0:15.0,,T. Bryant makes 2-pt layup from 3 ft (assist by T. Satoranský),90,94
314,3,0:00.0,D. Graham makes 2-pt layup from 2 ft,,92,94
315,4,11:52.0,,T. Ariza misses 3-pt jump shot from 26 ft,92,94
316,4,11:48.0,,Offensive rebound by T. Bryant,92,94
317,4,11:39.0,,T. Bryant makes 2-pt layup from 7 ft,92,96
318,4,11:28.0,Shooting foul by C. Randle (drawn by D. Graham),,92,96
319,4,11:28.0,D. Graham makes free throw 1 of 2,,93,96
320,4,11:28.0,J. Lamb enters the game for N. Batum,,93,96
321,4,11:28.0,D. Graham makes free throw 2 of 2,,94,96
322,4,11:11.0,,C. Randle misses 2-pt layup from 3 ft,94,96
323,4,11:09.0,Defensive rebound by W. Hernangómez,,94,96
324,4,10:56.0,W. Hernangómez misses 2-pt layup from 4 ft (block by T. Brown),,94,96
325,4,10:52.0,,Defensive rebound by S. Dekker,94,96
326,4,10:40.0,,Turnover by C. Randle (lost ball; steal by M. Monk),94,96
327,4,10:37.0,Shooting foul by C. Randle (drawn by M. Monk),,94,96
328,4,10:37.0,M. Monk makes free throw 1 of 2,,95,96
329,4,10:37.0,,J. Green enters the game for T. Bryant,95,96
330,4,10:37.0,M. Monk makes free throw 2 of 2,,96,96
331,4,10:29.0,,C. Randle makes 2-pt layup from 2 ft (assist by J. Green),96,98
332,4,10:10.0,W. Hernangómez misses 3-pt jump shot from 24 ft,,96,98
333,4,10:07.0,,Defensive rebound by S. Dekker,96,98
334,4,9:52.0,,C. Randle makes 2-pt layup from 3 ft,96,100
335,4,9:50.0,Offensive foul by W. Hernangómez (drawn by C. Randle),,96,100
336,4,9:50.0,Turnover by W. Hernangómez (offensive foul),,96,100
337,4,9:40.0,,S. Dekker misses 2-pt layup from 3 ft,96,100
338,4,9:38.0,Defensive rebound by D. Graham,,96,100
339,4,9:33.0,D. Graham makes 2-pt layup from 2 ft,,98,100
340,4,9:23.0,,C. Randle misses 3-pt jump shot from 26 ft,98,100
341,4,9:20.0,,Offensive rebound by J. Green,98,100
342,4,9:18.0,,T. Ariza misses 3-pt jump shot from 26 ft,98,100
343,4,9:14.0,,Offensive rebound by T. Brown,98,100
344,4,9:12.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by T. Brown),98,103
345,4,9:11.0,Charlotte full timeout,,98,103
346,4,9:11.0,K. Walker enters the game for W. Hernangómez,,98,103
347,4,9:11.0,M. Williams enters the game for M. Monk,,98,103
348,4,8:52.0,K. Walker makes 3-pt jump shot from 26 ft,,101,103
349,4,8:52.0,Shooting foul by J. Green (drawn by K. Walker),,101,103
350,4,8:52.0,K. Walker misses free throw 1 of 1,,101,103
351,4,8:50.0,,Defensive rebound by T. Ariza,101,103
352,4,8:32.0,,S. Dekker misses 3-pt jump shot from 24 ft,101,103
353,4,8:27.0,,Offensive rebound by T. Ariza,101,103
354,4,8:26.0,,T. Ariza misses 3-pt jump shot from 26 ft,101,103
355,4,8:22.0,Defensive rebound by M. Kidd-Gilchrist,,101,103
356,4,8:12.0,J. Lamb misses 2-pt hook shot from 5 ft,,101,103
357,4,8:09.0,,Defensive rebound by S. Dekker,101,103
358,4,7:52.0,,T. Brown misses 3-pt jump shot from 27 ft,101,103
359,4,7:49.0,Defensive rebound by M. Kidd-Gilchrist,,101,103
360,4,7:39.0,Personal foul by C. Randle (drawn by M. Kidd-Gilchrist),,101,103
361,4,7:39.0,N. Batum enters the game for J. Lamb,,101,103
362,4,7:39.0,,B. Beal enters the game for T. Brown,101,103
363,4,7:32.0,K. Walker misses 2-pt jump shot from 22 ft,,101,103
364,4,7:29.0,Offensive rebound by M. Williams,,101,103
365,4,7:27.0,M. Williams misses 2-pt jump shot from 3 ft,,101,103
366,4,7:25.0,,Defensive rebound by J. Green,101,103
367,4,7:21.0,,Personal foul by M. Kidd-Gilchrist (drawn by S. Dekker),101,103
368,4,7:21.0,,T. Satoranský enters the game for C. Randle,101,103
369,4,7:13.0,,Personal foul by M. Kidd-Gilchrist (drawn by T. Ariza),101,103
370,4,7:06.0,,J. Green misses 3-pt jump shot from 26 ft,101,103
371,4,7:03.0,Defensive rebound by D. Graham,,101,103
372,4,6:54.0,K. Walker misses 2-pt layup from 2 ft,,101,103
373,4,6:52.0,,Defensive rebound by J. Green,101,103
374,4,6:42.0,,B. Beal misses 2-pt layup from 1 ft (block by K. Walker),101,103
375,4,6:41.0,Defensive rebound by M. Kidd-Gilchrist,,101,103
376,4,6:33.0,M. Williams misses 2-pt dunk from 2 ft (block by J. Green),,101,103
377,4,6:30.0,,Defensive rebound by T. Ariza,101,103
378,4,6:25.0,,J. Green misses 2-pt layup from 1 ft,101,103
379,4,6:22.0,Defensive rebound by M. Kidd-Gilchrist,,101,103
