,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
94,1,0:43.0,,L. Aldridge makes 2-pt dunk at rim (assist by B. Forbes),22,35
95,1,0:33.0,T. Frazier makes 2-pt hook shot from 4 ft,,24,35
96,1,0:15.0,,M. Belinelli misses 3-pt jump shot from 26 ft,24,35
97,1,0:13.0,Defensive rebound by C. Diallo,,24,35
98,1,0:06.0,Personal foul by P. Mills (drawn by C. Diallo),,24,35
99,1,0:06.0,,P. Gasol enters the game for L. Aldridge,24,35
100,1,0:00.0,J. Holiday misses 2-pt layup from 2 ft,,24,35
101,1,0:00.0,Offensive rebound by Team,,24,35
102,2,11:47.0,,Turnover by D. Bertāns (bad pass; steal by T. Frazier),24,35
103,2,11:44.0,Shooting foul by P. Mills (drawn by C. Diallo),,24,35
104,2,11:44.0,C. Diallo makes free throw 1 of 2,,25,35
105,2,11:44.0,C. Diallo makes free throw 2 of 2,,26,35
106,2,11:28.0,,P. Mills misses 2-pt jump shot from 19 ft,26,35
107,2,11:26.0,Defensive rebound by C. Diallo,,26,35
108,2,11:15.0,F. Jackson makes 2-pt layup from 2 ft,,28,35
109,2,11:04.0,,P. Gasol misses 2-pt layup from 3 ft (block by C. Diallo),28,35
110,2,11:01.0,Defensive rebound by K. Williams,,28,35
111,2,10:59.0,Turnover by I. Clark (bad pass; steal by M. Belinelli),,28,35
112,2,10:55.0,,Personal foul by T. Frazier (drawn by P. Gasol),28,35
113,2,10:52.0,,M. Belinelli makes 2-pt jump shot from 17 ft (assist by Q. Pondexter),28,37
114,2,10:39.0,I. Clark misses 3-pt jump shot from 25 ft,,28,37
115,2,10:37.0,,Defensive rebound by M. Belinelli,28,37
116,2,10:28.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by P. Gasol),28,40
117,2,10:18.0,I. Clark makes 2-pt jump shot from 18 ft (assist by T. Frazier),,30,40
118,2,9:59.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by P. Gasol),30,42
119,2,9:48.0,F. Jackson makes 2-pt dunk from 1 ft (assist by T. Frazier),,32,42
120,2,9:36.0,,P. Gasol misses 2-pt layup from 2 ft,32,42
121,2,9:34.0,Defensive rebound by K. Williams,,32,42
122,2,9:33.0,Personal foul by M. Belinelli (drawn by T. Frazier),,32,42
123,2,9:33.0,,D. DeRozan enters the game for Q. Pondexter,32,42
124,2,9:22.0,Offensive foul by I. Clark (drawn by P. Mills),,32,42
125,2,9:22.0,Turnover by I. Clark (offensive foul),,32,42
126,2,9:22.0,,B. Forbes enters the game for P. Mills,32,42
127,2,9:02.0,,Turnover by P. Gasol (lost ball; steal by C. Diallo),32,42
128,2,8:58.0,C. Diallo makes 2-pt dunk from 2 ft (assist by I. Clark),,34,42
129,2,8:48.0,,Shooting foul by T. Frazier (drawn by B. Forbes),34,42
130,2,8:48.0,,B. Forbes makes free throw 1 of 2,34,43
131,2,8:48.0,,B. Forbes makes free throw 2 of 2,34,44
132,2,8:33.0,I. Clark misses 2-pt jump shot from 16 ft,,34,44
133,2,8:31.0,,Defensive rebound by D. Bertāns,34,44
134,2,8:22.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. DeRozan),34,46
135,2,8:08.0,K. Williams misses 3-pt jump shot from 25 ft,,34,46
136,2,8:06.0,,Defensive rebound by B. Forbes,34,46
137,2,7:58.0,,B. Forbes makes 2-pt jump shot from 15 ft,34,48
138,2,7:46.0,New Orleans full timeout,,34,48
139,2,7:46.0,J. Okafor enters the game for C. Diallo,,34,48
140,2,7:34.0,T. Frazier misses 2-pt jump shot from 8 ft,,34,48
141,2,7:30.0,Offensive rebound by J. Okafor,,34,48
142,2,7:30.0,J. Okafor misses 2-pt layup at rim,,34,48
143,2,7:30.0,,Defensive rebound by D. Bertāns,34,48
144,2,7:27.0,,M. Belinelli misses 3-pt jump shot from 25 ft,34,48
145,2,7:22.0,Defensive rebound by K. Williams,,34,48
146,2,7:10.0,I. Clark makes 2-pt jump shot from 5 ft (assist by J. Okafor),,36,48
147,2,7:10.0,,L. Aldridge enters the game for D. Bertāns,36,48
148,2,7:10.0,,R. Gay enters the game for P. Gasol,36,48
149,2,6:55.0,,R. Gay misses 2-pt jump shot from 9 ft,36,48
150,2,6:52.0,Defensive rebound by F. Jackson,,36,48
151,2,6:48.0,F. Jackson misses 2-pt layup from 2 ft,,36,48
152,2,6:45.0,,Defensive rebound by L. Aldridge,36,48
153,2,6:34.0,,L. Aldridge misses 2-pt jump shot from 5 ft (block by J. Okafor),36,48
154,2,6:31.0,,Offensive rebound by L. Aldridge,36,48
155,2,6:27.0,,Turnover by L. Aldridge (lost ball; steal by J. Okafor),36,48
156,2,6:11.0,J. Okafor makes 2-pt layup from 2 ft,,38,48
157,2,6:09.0,,San Antonio full timeout,38,48
158,2,6:09.0,J. Holiday enters the game for I. Clark,,38,48
159,2,6:09.0,D. Miller enters the game for K. Williams,,38,48
160,2,6:09.0,,D. White enters the game for M. Belinelli,38,48
161,2,5:54.0,,D. DeRozan makes 2-pt jump shot from 6 ft (assist by B. Forbes),38,50
162,2,5:35.0,D. Miller misses 2-pt jump shot from 15 ft,,38,50
163,2,5:33.0,,Defensive rebound by R. Gay,38,50
164,2,5:26.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by R. Gay),38,52
165,2,5:16.0,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Holiday),,41,52
166,2,4:58.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by L. Aldridge),41,55
167,2,4:42.0,F. Jackson makes 2-pt jump shot from 9 ft (assist by D. Miller),,43,55
168,2,4:30.0,,R. Gay misses 3-pt jump shot from 25 ft,43,55
169,2,4:28.0,Defensive rebound by J. Okafor,,43,55
170,2,4:21.0,J. Holiday makes 3-pt jump shot from 26 ft,,46,55
171,2,4:01.0,,L. Aldridge misses 2-pt hook shot from 5 ft,46,55
172,2,3:59.0,Defensive rebound by J. Holiday,,46,55
173,2,3:55.0,J. Holiday misses 2-pt jump shot from 4 ft,,46,55
174,2,3:50.0,,Defensive rebound by R. Gay,46,55
175,2,3:42.0,,D. DeRozan misses 2-pt jump shot from 14 ft,46,55
176,2,3:40.0,Defensive rebound by J. Okafor,,46,55
177,2,3:32.0,Personal foul by R. Gay (drawn by J. Okafor),,46,55
178,2,3:32.0,K. Williams enters the game for T. Frazier,,46,55
179,2,3:32.0,,M. Belinelli enters the game for B. Forbes,46,55
180,2,3:17.0,Turnover by Team (shot clock),,46,55
181,2,3:11.0,,Offensive foul by L. Aldridge (drawn by D. Miller),46,55
182,2,3:11.0,,Turnover by L. Aldridge (offensive foul),46,55
183,2,3:00.0,D. Miller makes 2-pt jump shot from 12 ft,,48,55
184,2,3:00.0,,San Antonio full timeout,48,55
185,2,2:40.0,,Turnover by D. White (bad pass; steal by D. Miller),48,55
186,2,2:25.0,J. Okafor misses 2-pt hook shot from 5 ft,,48,55
187,2,2:22.0,,Defensive rebound by D. DeRozan,48,55
188,2,2:14.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. DeRozan),48,58
189,2,1:55.0,J. Holiday misses 2-pt hook shot from 4 ft,,48,58
190,2,1:55.0,Offensive rebound by Team,,48,58
191,2,1:55.0,,Loose ball foul by D. White (drawn by J. Okafor),48,58
192,2,1:48.0,J. Okafor makes 2-pt jump shot from 9 ft (assist by J. Holiday),,50,58
193,2,1:32.0,,D. White misses 3-pt jump shot from 27 ft,50,58
194,2,1:30.0,Defensive rebound by J. Okafor,,50,58
195,2,1:21.0,J. Okafor misses 2-pt jump shot from 3 ft,,50,58
196,2,1:17.0,,Defensive rebound by D. White,50,58
197,2,1:04.0,,D. DeRozan misses 2-pt jump shot from 17 ft,50,58
198,2,1:02.0,,Offensive rebound by L. Aldridge,50,58
199,2,1:00.0,,L. Aldridge makes 2-pt layup from 2 ft,50,60
200,2,0:50.0,Turnover by J. Okafor (bad pass),,50,60
201,2,0:34.0,,Personal foul by J. Okafor (drawn by L. Aldridge),50,60
202,2,0:28.0,,D. White misses 2-pt jump shot from 17 ft,50,60
203,2,0:25.0,Defensive rebound by D. Miller,,50,60
204,2,0:11.0,Turnover by J. Holiday (bad pass; steal by R. Gay),,50,60
205,2,0:04.0,,R. Gay makes 3-pt jump shot from 25 ft,50,63
206,2,0:00.0,K. Williams misses 3-pt jump shot from 26 ft,,50,63
207,2,0:00.0,Offensive rebound by Team,,50,63
208,3,11:45.0,,Shooting foul by J. Holiday (drawn by D. DeRozan),50,63
209,3,11:45.0,,D. DeRozan makes free throw 1 of 2,50,64
210,3,11:45.0,,D. DeRozan misses free throw 2 of 2,50,64
211,3,11:43.0,Defensive rebound by J. Okafor,,50,64
212,3,11:34.0,J. Holiday misses 3-pt jump shot from 25 ft,,50,64
213,3,11:31.0,,Defensive rebound by R. Gay,50,64
214,3,11:22.0,,R. Gay misses 2-pt jump shot from 18 ft,50,64
215,3,11:20.0,Defensive rebound by J. Okafor,,50,64
216,3,11:11.0,S. Hill misses 2-pt layup from 3 ft,,50,64
217,3,11:09.0,,Defensive rebound by R. Gay,50,64
218,3,11:06.0,,Shooting foul by F. Jackson (drawn by B. Forbes),50,64
219,3,11:06.0,,B. Forbes makes free throw 1 of 2,50,65
220,3,11:06.0,,B. Forbes makes free throw 2 of 2,50,66
221,3,10:45.0,F. Jackson misses 3-pt jump shot from 25 ft,,50,66
222,3,10:40.0,,Defensive rebound by L. Aldridge,50,66
223,3,10:28.0,,L. Aldridge misses 2-pt jump shot from 16 ft,50,66
224,3,10:24.0,Defensive rebound by S. Hill,,50,66
225,3,10:11.0,F. Jackson makes 2-pt jump shot from 16 ft,,52,66
226,3,9:46.0,,B. Forbes misses 3-pt jump shot from 26 ft,52,66
227,3,9:44.0,Defensive rebound by J. Holiday,,52,66
228,3,9:28.0,D. Miller misses 3-pt jump shot from 26 ft,,52,66
229,3,9:24.0,,Defensive rebound by L. Aldridge,52,66
230,3,9:03.0,,D. DeRozan makes 2-pt jump shot from 4 ft,52,68
231,3,8:56.0,Personal foul by D. White (drawn by J. Holiday),,52,68
232,3,8:48.0,S. Hill misses 3-pt jump shot from 23 ft,,52,68
233,3,8:44.0,,Defensive rebound by B. Forbes,52,68
234,3,8:36.0,,L. Aldridge misses 2-pt hook shot from 2 ft,52,68
235,3,8:32.0,,Offensive rebound by L. Aldridge,52,68
236,3,8:32.0,,L. Aldridge misses 2-pt dunk at rim (block by J. Okafor),52,68
237,3,8:30.0,,Offensive rebound by L. Aldridge,52,68
238,3,8:23.0,,D. DeRozan misses 2-pt jump shot from 5 ft,52,68
239,3,8:21.0,Defensive rebound by J. Holiday,,52,68
240,3,8:15.0,D. Miller misses 3-pt jump shot from 27 ft,,52,68
241,3,8:12.0,,Defensive rebound by D. DeRozan,52,68
242,3,8:09.0,,Turnover by D. DeRozan (bad pass),52,68
243,3,7:45.0,Shooting foul by R. Gay (drawn by S. Hill),,52,68
244,3,7:45.0,S. Hill makes free throw 1 of 2,,53,68
245,3,7:45.0,S. Hill makes free throw 2 of 2,,54,68
246,3,7:27.0,,L. Aldridge misses 2-pt hook shot from 2 ft,54,68
247,3,7:27.0,,Offensive rebound by L. Aldridge,54,68
248,3,7:27.0,,L. Aldridge makes 2-pt layup at rim,54,70
249,3,7:27.0,,Shooting foul by J. Okafor (drawn by L. Aldridge),54,70
250,3,7:27.0,C. Diallo enters the game for J. Okafor,,54,70
251,3,7:27.0,,L. Aldridge makes free throw 1 of 1,54,71
252,3,7:16.0,J. Holiday misses 2-pt jump shot from 15 ft,,54,71
253,3,7:12.0,Offensive rebound by C. Diallo,,54,71
254,3,7:06.0,F. Jackson misses 2-pt jump shot from 13 ft,,54,71
255,3,7:04.0,,Defensive rebound by R. Gay,54,71
256,3,6:51.0,,R. Gay misses 2-pt jump shot from 13 ft,54,71
257,3,6:49.0,Defensive rebound by C. Diallo,,54,71
258,3,6:35.0,C. Diallo misses 2-pt jump shot from 8 ft,,54,71
259,3,6:33.0,,Defensive rebound by D. DeRozan,54,71
260,3,6:23.0,,L. Aldridge makes 2-pt jump shot from 13 ft,54,73
261,3,6:23.0,New Orleans full timeout,,54,73
262,3,6:23.0,K. Williams enters the game for S. Hill,,54,73
263,3,6:23.0,,M. Belinelli enters the game for B. Forbes,54,73
264,3,6:23.0,,D. Bertāns enters the game for R. Gay,54,73
265,3,6:08.0,D. Miller misses 2-pt jump shot from 15 ft,,54,73
266,3,6:07.0,,Defensive rebound by Team,54,73
267,3,6:07.0,Loose ball foul by D. Miller (drawn by D. White),,54,73
268,3,5:53.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by L. Aldridge),54,75
269,3,5:45.0,J. Holiday makes 2-pt jump shot from 12 ft,,56,75
270,3,5:45.0,Shooting foul by D. White (drawn by J. Holiday),,56,75
271,3,5:45.0,,P. Mills enters the game for D. White,56,75
272,3,5:45.0,J. Holiday makes free throw 1 of 1,,57,75
273,3,5:36.0,,Shooting foul by K. Williams (drawn by D. DeRozan),57,75
274,3,5:36.0,,D. DeRozan makes free throw 1 of 2,57,76
275,3,5:36.0,,D. DeRozan makes free throw 2 of 2,57,77
276,3,5:23.0,K. Williams makes 2-pt jump shot from 11 ft,,59,77
277,3,5:03.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. DeRozan),59,79
278,3,4:55.0,C. Diallo makes 2-pt layup from 2 ft (assist by J. Holiday),,61,79
279,3,4:55.0,Shooting foul by L. Aldridge (drawn by C. Diallo),,61,79
280,3,4:55.0,,P. Gasol enters the game for L. Aldridge,61,79
281,3,4:55.0,C. Diallo makes free throw 1 of 1,,62,79
282,3,4:36.0,,P. Mills misses 3-pt jump shot from 24 ft,62,79
283,3,4:34.0,Defensive rebound by K. Williams,,62,79
284,3,4:16.0,C. Diallo misses 2-pt layup from 2 ft,,62,79
285,3,4:14.0,,Defensive rebound by D. Bertāns,62,79
286,3,4:03.0,,D. Bertāns misses 3-pt jump shot from 25 ft,62,79
287,3,4:01.0,Defensive rebound by C. Diallo,,62,79
288,3,3:50.0,Shooting foul by P. Mills (drawn by F. Jackson),,62,79
289,3,3:50.0,F. Jackson makes free throw 1 of 2,,63,79
290,3,3:50.0,F. Jackson makes free throw 2 of 2,,64,79
291,3,3:50.0,T. Frazier enters the game for J. Holiday,,64,79
292,3,3:28.0,,D. Bertāns misses 2-pt jump shot from 15 ft,64,79
293,3,3:25.0,Defensive rebound by T. Frazier,,64,79
294,3,3:13.0,D. Miller makes 3-pt jump shot from 25 ft (assist by T. Frazier),,67,79
295,3,3:03.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by P. Gasol),67,82
296,3,2:45.0,T. Frazier misses 3-pt jump shot from 25 ft,,67,82
297,3,2:44.0,,Defensive rebound by Team,67,82
298,3,2:44.0,Loose ball foul by K. Williams (drawn by D. Bertāns),,67,82
299,3,2:44.0,,San Antonio full timeout,67,82
300,3,2:44.0,,B. Forbes enters the game for D. DeRozan,67,82
301,3,2:44.0,,D. Bertāns misses free throw 1 of 2,67,82
302,3,2:44.0,,Offensive rebound by Team,67,82
303,3,2:44.0,,D. Bertāns makes free throw 2 of 2,67,83
304,3,2:27.0,K. Williams makes 3-pt jump shot from 25 ft (assist by F. Jackson),,70,83
305,3,2:10.0,,D. Bertāns makes 2-pt layup from 2 ft (assist by P. Mills),70,85
306,3,1:55.0,F. Jackson makes 2-pt layup from 2 ft (assist by C. Diallo),,72,85
307,3,1:40.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by P. Gasol),72,88
308,3,1:22.0,F. Jackson makes 3-pt jump shot from 23 ft (assist by C. Diallo),,75,88
309,3,1:09.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by P. Mills),75,90
310,3,0:59.0,F. Jackson misses 2-pt jump shot from 7 ft,,75,90
311,3,0:56.0,,Defensive rebound by P. Mills,75,90
312,3,0:50.0,,P. Mills makes 2-pt layup from 1 ft,75,92
313,3,0:31.0,T. Frazier makes 3-pt jump shot from 26 ft,,78,92
314,3,0:10.0,,P. Mills makes 2-pt jump shot from 7 ft,78,94
315,3,0:00.0,F. Jackson misses 3-pt jump shot from 25 ft,,78,94
316,3,0:00.0,Offensive rebound by Team,,78,94
317,4,11:42.0,W. Johnson misses 2-pt jump shot from 18 ft,,78,94
318,4,11:37.0,,Defensive rebound by P. Gasol,78,94
319,4,11:28.0,,D. Bertāns makes 2-pt jump shot from 19 ft (assist by R. Gay),78,96
320,4,11:13.0,I. Clark misses 3-pt jump shot from 25 ft,,78,96
321,4,11:10.0,,Defensive rebound by R. Gay,78,96
322,4,11:00.0,,Shooting foul by J. Okafor (drawn by R. Gay),78,96
323,4,11:00.0,,R. Gay makes free throw 1 of 2,78,97
324,4,11:00.0,,R. Gay makes free throw 2 of 2,78,98
325,4,10:50.0,W. Johnson misses 3-pt jump shot from 23 ft,,78,98
326,4,10:48.0,Offensive rebound by T. Frazier,,78,98
327,4,10:43.0,K. Williams makes 2-pt layup from 1 ft (assist by J. Okafor),,80,98
328,4,10:28.0,,M. Belinelli misses 3-pt jump shot from 25 ft,80,98
329,4,10:26.0,,Offensive rebound by P. Gasol,80,98
330,4,10:18.0,,P. Gasol misses 2-pt jump shot from 21 ft,80,98
331,4,10:16.0,Defensive rebound by K. Williams,,80,98
332,4,9:55.0,T. Frazier misses 2-pt jump shot from 17 ft,,80,98
333,4,9:52.0,,Defensive rebound by R. Gay,80,98
334,4,9:38.0,,D. Bertāns misses 3-pt jump shot from 27 ft,80,98
335,4,9:35.0,,Offensive rebound by P. Gasol,80,98
336,4,9:29.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Bertāns),80,100
337,4,9:02.0,Turnover by K. Williams (bad pass; steal by M. Belinelli),,80,100
338,4,8:55.0,,Turnover by R. Gay (bad pass; steal by W. Johnson),80,100
339,4,8:51.0,New Orleans full timeout,,80,100
340,4,8:51.0,C. Diallo enters the game for I. Clark,,80,100
341,4,8:51.0,J. Holiday enters the game for W. Johnson,,80,100
342,4,8:51.0,F. Jackson enters the game for J. Okafor,,80,100
343,4,8:51.0,D. Miller enters the game for K. Williams,,80,100
344,4,8:51.0,,D. White enters the game for P. Mills,80,100
345,4,8:41.0,F. Jackson misses 2-pt jump shot from 12 ft,,80,100
346,4,8:40.0,,Defensive rebound by D. Bertāns,80,100
347,4,8:27.0,,D. Bertāns misses 3-pt jump shot from 25 ft,80,100
348,4,8:25.0,Defensive rebound by C. Diallo,,80,100
349,4,8:06.0,D. Miller misses 3-pt jump shot from 25 ft,,80,100
350,4,8:04.0,,Defensive rebound by Team,80,100
351,4,8:04.0,,B. Forbes enters the game for D. Bertāns,80,100
352,4,7:47.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Gay),80,102
353,4,7:37.0,J. Holiday misses 3-pt jump shot from 25 ft,,80,102
354,4,7:34.0,,Defensive rebound by P. Gasol,80,102
355,4,7:26.0,,Turnover by R. Gay (bad pass),80,102
356,4,7:26.0,,J. Poeltl enters the game for M. Belinelli,80,102
357,4,7:26.0,,Q. Pondexter enters the game for P. Gasol,80,102
358,4,7:12.0,J. Holiday misses 2-pt layup from 4 ft (block by J. Poeltl),,80,102
359,4,7:09.0,,Defensive rebound by J. Poeltl,80,102
360,4,6:59.0,,D. White misses 2-pt layup from 6 ft,80,102
361,4,6:59.0,Defensive rebound by F. Jackson,,80,102
362,4,6:53.0,F. Jackson makes 2-pt jump shot from 3 ft,,82,102
363,4,6:31.0,,R. Gay makes 2-pt jump shot from 13 ft,82,104
364,4,6:11.0,J. Holiday makes 2-pt layup from 1 ft,,84,104
365,4,5:55.0,,D. White makes 2-pt layup from 1 ft (assist by J. Poeltl),84,106
366,4,5:45.0,C. Diallo makes 2-pt layup from 1 ft (assist by T. Frazier),,86,106
367,4,5:27.0,,D. White misses 3-pt jump shot from 26 ft,86,106
368,4,5:24.0,Defensive rebound by J. Holiday,,86,106
369,4,5:18.0,Personal foul by R. Gay (drawn by D. Miller),,86,106
370,4,5:18.0,K. Williams enters the game for J. Holiday,,86,106
371,4,5:18.0,,D. Bertāns enters the game for R. Gay,86,106
372,4,5:18.0,,P. Mills enters the game for D. White,86,106
373,4,5:18.0,New Orleans full timeout,,86,106
374,4,5:18.0,I. Clark enters the game for D. Miller,,86,106
375,4,5:09.0,T. Frazier misses 2-pt jump shot from 17 ft,,86,106
376,4,5:06.0,,Defensive rebound by Q. Pondexter,86,106
377,4,5:03.0,,B. Forbes misses 2-pt jump shot from 20 ft,86,106
378,4,5:01.0,Defensive rebound by C. Diallo,,86,106
379,4,4:39.0,T. Frazier makes 2-pt layup from 3 ft (assist by C. Diallo),,88,106
380,4,4:24.0,,P. Mills misses 2-pt jump shot from 17 ft,88,106
