,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
123,2,10:28.0,Defensive rebound by K. Faried,,35,24
124,2,10:21.0,Turnover by C. Capela (bad pass; steal by L. James),,35,24
125,2,10:16.0,,L. Stephenson misses 2-pt layup from 2 ft (block by C. Paul),35,24
126,2,10:16.0,,Offensive rebound by Team,35,24
127,2,10:13.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo),35,27
128,2,9:52.0,C. Capela misses 2-pt hook shot from 3 ft,,35,27
129,2,9:49.0,,Defensive rebound by B. Ingram,35,27
130,2,9:43.0,,L. James misses 2-pt jump shot from 9 ft,35,27
131,2,9:41.0,Defensive rebound by C. Paul,,35,27
132,2,9:35.0,E. Gordon misses 3-pt jump shot from 26 ft,,35,27
133,2,9:31.0,,Defensive rebound by B. Ingram,35,27
134,2,9:22.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,35,27
135,2,9:19.0,Defensive rebound by C. Paul,,35,27
136,2,9:14.0,Turnover by A. Rivers (traveling),,35,27
137,2,9:14.0,J. Harden enters the game for A. Rivers,,35,27
138,2,9:02.0,,L. James makes 2-pt layup from 1 ft (assist by R. Rondo),35,29
139,2,8:52.0,C. Paul makes 2-pt jump shot from 13 ft,,37,29
140,2,8:26.0,,B. Ingram misses 3-pt jump shot from 27 ft,37,29
141,2,8:23.0,Defensive rebound by C. Capela,,37,29
142,2,8:14.0,J. Harden makes 3-pt jump shot from 27 ft,,40,29
143,2,8:13.0,,LA Lakers full timeout,40,29
144,2,8:13.0,,R. Bullock enters the game for K. Caldwell-Pope,40,29
145,2,8:13.0,,K. Kuzma enters the game for L. James,40,29
146,2,8:13.0,,J. McGee enters the game for L. Stephenson,40,29
147,2,8:05.0,,R. Rondo misses 3-pt jump shot from 26 ft,40,29
148,2,8:03.0,Defensive rebound by C. Capela,,40,29
149,2,7:54.0,C. Paul misses 2-pt jump shot from 17 ft,,40,29
150,2,7:50.0,,Defensive rebound by R. Bullock,40,29
151,2,7:46.0,,J. McGee makes 2-pt layup from 1 ft (assist by K. Kuzma),40,31
152,2,7:40.0,K. Faried misses 2-pt layup from 3 ft,,40,31
153,2,7:37.0,,Defensive rebound by K. Kuzma,40,31
154,2,7:32.0,,R. Bullock misses 3-pt jump shot from 27 ft,40,31
155,2,7:28.0,Defensive rebound by K. Faried,,40,31
156,2,7:19.0,C. Capela makes 2-pt dunk from 1 ft (assist by K. Faried),,42,31
157,2,6:59.0,,R. Rondo makes 2-pt layup from 1 ft,42,33
158,2,6:52.0,K. Faried makes 2-pt dunk from 1 ft (assist by J. Harden),,44,33
159,2,6:36.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Rondo),44,36
160,2,6:23.0,Turnover by J. Harden (out of bounds lost ball),,44,36
161,2,6:23.0,G. Green enters the game for C. Paul,,44,36
162,2,6:15.0,,R. Rondo misses 2-pt layup from 3 ft (block by C. Capela),44,36
163,2,6:12.0,,Offensive rebound by J. McGee,44,36
164,2,6:11.0,,J. McGee misses 2-pt dunk from 2 ft (block by K. Faried),44,36
165,2,6:08.0,Defensive rebound by K. Faried,,44,36
166,2,6:06.0,Shooting foul by R. Bullock (drawn by J. Harden),,44,36
167,2,6:06.0,J. Harden misses free throw 1 of 3,,44,36
168,2,6:06.0,Offensive rebound by Team,,44,36
169,2,6:06.0,J. Harden makes free throw 2 of 3,,45,36
170,2,6:06.0,P. Tucker enters the game for C. Capela,,45,36
171,2,6:06.0,J. Harden makes free throw 3 of 3,,46,36
172,2,5:55.0,,Turnover by R. Rondo (bad pass; steal by P. Tucker),46,36
173,2,5:51.0,K. Faried makes 2-pt dunk from 1 ft (assist by J. Harden),,48,36
174,2,5:35.0,,Shooting foul by E. Gordon (drawn by B. Ingram),48,36
175,2,5:35.0,,B. Ingram makes free throw 1 of 2,48,37
176,2,5:35.0,,L. James enters the game for R. Rondo,48,37
177,2,5:35.0,,B. Ingram makes free throw 2 of 2,48,38
178,2,5:26.0,E. Gordon misses 2-pt layup from 2 ft (block by K. Kuzma),,48,38
179,2,5:23.0,,Defensive rebound by L. James,48,38
180,2,5:18.0,,L. James misses 2-pt layup from 3 ft (block by G. Green),48,38
181,2,5:17.0,,Offensive rebound by L. James,48,38
182,2,5:17.0,,Shooting foul by P. Tucker (drawn by L. James),48,38
183,2,5:17.0,,L. James makes free throw 1 of 2,48,39
184,2,5:17.0,,L. James misses free throw 2 of 2,48,39
185,2,5:14.0,,Offensive rebound by R. Bullock,48,39
186,2,5:12.0,,L. James misses 3-pt jump shot from 26 ft,48,39
187,2,5:08.0,Defensive rebound by K. Faried,,48,39
188,2,4:51.0,J. Harden makes 2-pt jump shot from 5 ft,,50,39
189,2,4:33.0,,J. McGee misses 2-pt jump shot from 5 ft,50,39
190,2,4:31.0,Defensive rebound by E. Gordon,,50,39
191,2,4:20.0,J. Harden makes 2-pt jump shot from 7 ft (assist by E. Gordon),,52,39
192,2,4:19.0,,LA Lakers full timeout,52,39
193,2,4:19.0,C. Capela enters the game for K. Faried,,52,39
194,2,4:04.0,,L. James misses 2-pt layup from 5 ft,52,39
195,2,4:01.0,,Offensive rebound by J. McGee,52,39
196,2,4:01.0,,J. McGee misses 2-pt layup from 1 ft,52,39
197,2,4:00.0,,Offensive rebound by L. James,52,39
198,2,3:59.0,,L. James makes 2-pt layup from 2 ft,52,41
199,2,3:35.0,G. Green misses 3-pt jump shot from 26 ft,,52,41
200,2,3:32.0,Offensive rebound by P. Tucker,,52,41
201,2,3:31.0,E. Gordon misses 3-pt jump shot from 28 ft,,52,41
202,2,3:27.0,,Defensive rebound by B. Ingram,52,41
203,2,3:16.0,,B. Ingram misses 3-pt jump shot from 24 ft,52,41
204,2,3:13.0,Defensive rebound by P. Tucker,,52,41
205,2,3:07.0,J. Harden misses 3-pt jump shot from 25 ft,,52,41
206,2,3:04.0,,Defensive rebound by J. McGee,52,41
207,2,3:00.0,,B. Ingram makes 2-pt layup from 1 ft,52,43
208,2,2:44.0,J. Harden misses 2-pt jump shot from 3 ft,,52,43
209,2,2:41.0,,Defensive rebound by R. Bullock,52,43
210,2,2:29.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by L. James),52,46
211,2,2:19.0,G. Green misses 3-pt jump shot from 27 ft,,52,46
212,2,2:17.0,,Defensive rebound by K. Kuzma,52,46
213,2,2:12.0,,Shooting foul by E. Gordon (drawn by L. James),52,46
214,2,2:12.0,,L. James makes free throw 1 of 2,52,47
215,2,2:12.0,C. Paul enters the game for G. Green,,52,47
216,2,2:12.0,,L. James makes free throw 2 of 2,52,48
217,2,1:54.0,J. Harden misses 2-pt jump shot from 5 ft (block by J. McGee),,52,48
218,2,1:54.0,Offensive rebound by Team,,52,48
219,2,1:49.0,J. Harden misses 3-pt jump shot from 26 ft,,52,48
220,2,1:48.0,,Defensive rebound by Team,52,48
221,2,1:28.0,,L. James misses 2-pt jump shot from 12 ft,52,48
222,2,1:28.0,,Offensive rebound by Team,52,48
223,2,1:28.0,Loose ball foul by C. Paul (drawn by L. James),,52,48
224,2,1:28.0,,L. James misses free throw 1 of 2,52,48
225,2,1:28.0,,Offensive rebound by Team,52,48
226,2,1:28.0,,L. James misses free throw 2 of 2,52,48
227,2,1:26.0,,Offensive rebound by Team,52,48
228,2,1:18.0,,L. James misses 3-pt jump shot from 23 ft,52,48
229,2,1:15.0,Defensive rebound by C. Capela,,52,48
230,2,1:15.0,Shooting foul by R. Bullock (drawn by C. Paul),,52,48
231,2,1:15.0,C. Paul makes free throw 1 of 2,,53,48
232,2,1:15.0,C. Paul makes free throw 2 of 2,,54,48
233,2,1:05.0,,Shooting foul by P. Tucker (drawn by B. Ingram),54,48
234,2,1:05.0,,B. Ingram makes free throw 1 of 2,54,49
235,2,1:05.0,,B. Ingram makes free throw 2 of 2,54,50
236,2,0:49.0,C. Paul makes 2-pt jump shot from 13 ft,,56,50
237,2,0:31.0,,B. Ingram makes 2-pt jump shot from 17 ft,56,52
238,2,0:28.0,C. Capela makes 2-pt layup from 2 ft (assist by C. Paul),,58,52
239,2,0:17.0,,K. Kuzma misses 2-pt hook shot from 5 ft,58,52
240,2,0:15.0,Defensive rebound by C. Capela,,58,52
241,2,0:01.0,C. Paul misses 2-pt layup from 2 ft,,58,52
242,2,0:01.0,Offensive rebound by Team,,58,52
243,3,11:44.0,,R. Bullock misses 3-pt jump shot from 27 ft,58,52
244,3,11:39.0,Defensive rebound by C. Capela,,58,52
245,3,11:33.0,J. Harden makes 2-pt jump shot from 6 ft,,60,52
246,3,11:23.0,,J. McGee makes 2-pt layup from 4 ft (assist by K. Kuzma),60,54
247,3,11:13.0,Personal foul by R. Bullock (drawn by C. Paul),,60,54
248,3,11:08.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,63,54
249,3,10:49.0,,B. Ingram misses 2-pt jump shot from 16 ft,63,54
250,3,10:47.0,Defensive rebound by C. Capela,,63,54
251,3,10:37.0,E. Gordon misses 2-pt layup from 2 ft,,63,54
252,3,10:34.0,,Defensive rebound by B. Ingram,63,54
253,3,10:30.0,,Turnover by K. Kuzma (bad pass; steal by E. Gordon),63,54
254,3,10:15.0,C. Paul makes 2-pt jump shot from 13 ft,,65,54
255,3,9:59.0,,B. Ingram misses 2-pt jump shot from 14 ft,65,54
256,3,9:57.0,Defensive rebound by C. Paul,,65,54
257,3,9:49.0,J. Harden makes 2-pt jump shot from 7 ft,,67,54
258,3,9:49.0,,LA Lakers full timeout,67,54
259,3,9:37.0,,Shooting foul by C. Capela (drawn by J. McGee),67,54
260,3,9:37.0,,J. McGee makes free throw 1 of 2,67,55
261,3,9:37.0,,J. McGee makes free throw 2 of 2,67,56
262,3,9:28.0,J. Harden makes 2-pt dunk from 2 ft (assist by C. Paul),,69,56
263,3,9:18.0,,J. McGee misses 2-pt layup from 3 ft,69,56
264,3,9:16.0,Defensive rebound by C. Capela,,69,56
265,3,9:04.0,Personal foul by K. Kuzma (drawn by J. Harden),,69,56
266,3,8:50.0,Turnover by Team (shot clock),,69,56
267,3,8:38.0,,J. McGee makes 2-pt hook shot from 11 ft (assist by R. Bullock),69,58
268,3,8:30.0,E. Gordon misses 3-pt jump shot from 27 ft,,69,58
269,3,8:27.0,,Defensive rebound by L. James,69,58
270,3,8:24.0,,Turnover by B. Ingram (lost ball; steal by J. Harden),69,58
271,3,8:18.0,Shooting foul by J. McGee (drawn by E. Gordon),,69,58
272,3,8:18.0,E. Gordon makes free throw 1 of 2,,70,58
273,3,8:18.0,E. Gordon makes free throw 2 of 2,,71,58
274,3,8:04.0,,B. Ingram makes 2-pt layup from 4 ft,71,60
275,3,7:45.0,C. Paul makes 2-pt layup from 2 ft,,73,60
276,3,7:45.0,,Violation by Team (def goaltending),73,60
277,3,7:39.0,,Turnover by L. James (out of bounds lost ball),73,60
278,3,7:30.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),,76,60
279,3,7:14.0,,Offensive foul by B. Ingram (drawn by C. Paul),76,60
280,3,7:14.0,,Turnover by B. Ingram (offensive foul),76,60
281,3,6:57.0,C. Paul makes 3-pt jump shot from 26 ft,,79,60
282,3,6:44.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by L. James),79,62
283,3,6:33.0,Offensive foul by E. Gordon (drawn by B. Ingram),,79,62
284,3,6:33.0,Turnover by E. Gordon (offensive foul),,79,62
285,3,6:33.0,K. Faried enters the game for C. Capela,,79,62
286,3,6:33.0,A. Rivers enters the game for C. Paul,,79,62
287,3,6:33.0,,J. Hart enters the game for J. McGee,79,62
288,3,6:18.0,,B. Ingram makes 2-pt jump shot from 20 ft,79,64
289,3,6:05.0,A. Rivers misses 2-pt layup from 2 ft,,79,64
290,3,6:02.0,Offensive rebound by K. Faried,,79,64
291,3,6:01.0,K. Faried makes 2-pt layup from 1 ft,,81,64
292,3,5:55.0,,L. James makes 2-pt layup from 4 ft,81,66
293,3,5:31.0,J. Harden misses 3-pt jump shot from 29 ft,,81,66
294,3,5:28.0,,Defensive rebound by L. James,81,66
295,3,5:24.0,,K. Kuzma misses 3-pt jump shot from 26 ft,81,66
296,3,5:21.0,Defensive rebound by J. Harden,,81,66
297,3,5:14.0,J. Harden makes 2-pt jump shot from 2 ft,,83,66
298,3,4:44.0,,L. James misses 2-pt hook shot from 3 ft,83,66
299,3,4:44.0,,Offensive rebound by B. Ingram,83,66
300,3,4:44.0,,B. Ingram misses 2-pt layup at rim,83,66
301,3,4:44.0,,Offensive rebound by B. Ingram,83,66
302,3,4:44.0,,Shooting foul by K. Faried (drawn by B. Ingram),83,66
303,3,4:44.0,,B. Ingram makes free throw 1 of 2,83,67
304,3,4:44.0,G. Green enters the game for E. Gordon,,83,67
305,3,4:44.0,,B. Ingram makes free throw 2 of 2,83,68
306,3,4:27.0,J. Harden makes 3-pt jump shot from 28 ft,,86,68
307,3,4:18.0,,Shooting foul by K. Faried (drawn by K. Kuzma),86,68
308,3,4:18.0,,K. Kuzma makes free throw 1 of 2,86,69
309,3,4:18.0,,K. Caldwell-Pope enters the game for R. Bullock,86,69
310,3,4:18.0,,K. Kuzma makes free throw 2 of 2,86,70
311,3,4:02.0,Turnover by J. Harden (bad pass; steal by K. Caldwell-Pope),,86,70
312,3,3:55.0,,L. James makes 2-pt dunk from 1 ft (assist by K. Kuzma),86,72
313,3,3:30.0,J. Harden misses 2-pt layup from 2 ft,,86,72
314,3,3:27.0,,Defensive rebound by B. Ingram,86,72
315,3,3:18.0,,K. Kuzma misses 2-pt jump shot from 5 ft,86,72
316,3,3:17.0,,Offensive rebound by K. Kuzma,86,72
317,3,3:17.0,,K. Kuzma makes 2-pt layup from 2 ft,86,74
318,3,3:17.0,Houston full timeout,,86,74
319,3,3:17.0,C. Paul enters the game for J. Harden,,86,74
320,3,3:17.0,,R. Bullock enters the game for B. Ingram,86,74
321,3,2:58.0,K. Faried makes 2-pt jump shot from 3 ft,,88,74
322,3,2:39.0,,Shooting foul by P. Tucker (drawn by L. James),88,74
323,3,2:39.0,,L. James makes free throw 1 of 2,88,75
324,3,2:39.0,,L. James makes free throw 2 of 2,88,76
325,3,2:21.0,A. Rivers misses 2-pt jump shot from 4 ft,,88,76
326,3,2:19.0,Offensive rebound by K. Faried,,88,76
327,3,2:16.0,G. Green misses 2-pt jump shot from 14 ft,,88,76
328,3,2:11.0,,Defensive rebound by K. Caldwell-Pope,88,76
329,3,2:09.0,,K. Kuzma makes 2-pt dunk from 2 ft (assist by L. James),88,78
330,3,1:50.0,P. Tucker misses 3-pt jump shot from 24 ft,,88,78
331,3,1:48.0,,Defensive rebound by L. James,88,78
332,3,1:42.0,,L. James makes 2-pt layup from 2 ft,88,80
333,3,1:42.0,Houston full timeout,,88,80
334,3,1:42.0,C. Capela enters the game for K. Faried,,88,80
335,3,1:42.0,E. Gordon enters the game for P. Tucker,,88,80
336,3,1:23.0,C. Paul makes 2-pt jump shot from 12 ft,,90,80
337,3,1:08.0,,Offensive foul by K. Kuzma (drawn by A. Rivers),90,80
338,3,1:08.0,,Turnover by K. Kuzma (offensive foul),90,80
339,3,0:56.0,G. Green misses 3-pt jump shot from 26 ft,,90,80
340,3,0:53.0,,Defensive rebound by L. James,90,80
341,3,0:47.0,,J. Hart misses 3-pt jump shot from 23 ft,90,80
342,3,0:44.0,Defensive rebound by C. Capela,,90,80
343,3,0:32.0,C. Paul misses 3-pt jump shot from 26 ft,,90,80
344,3,0:28.0,,Defensive rebound by R. Bullock,90,80
345,3,0:24.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,90,80
346,3,0:20.0,,Offensive rebound by J. Hart,90,80
347,3,0:19.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by J. Hart),90,83
348,3,0:03.0,G. Green misses 3-pt jump shot from 24 ft,,90,83
349,3,0:00.0,,Defensive rebound by K. Caldwell-Pope,90,83
350,3,0:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,90,83
351,3,0:00.0,,Offensive rebound by Team,90,83
352,4,11:46.0,Turnover by E. Gordon (traveling),,90,83
353,4,11:27.0,,K. Kuzma misses 3-pt jump shot from 26 ft,90,83
354,4,11:23.0,Defensive rebound by C. Capela,,90,83
355,4,11:06.0,J. Harden misses 3-pt jump shot from 27 ft,,90,83
356,4,11:03.0,,Defensive rebound by K. Kuzma,90,83
357,4,10:54.0,,Turnover by K. Kuzma (traveling),90,83
358,4,10:33.0,E. Gordon misses 3-pt jump shot from 24 ft,,90,83
359,4,10:30.0,,Defensive rebound by K. Caldwell-Pope,90,83
360,4,10:15.0,,J. Hart makes 2-pt layup from 2 ft (assist by R. Rondo),90,85
361,4,9:56.0,A. Rivers misses 3-pt jump shot from 26 ft,,90,85
362,4,9:51.0,,Defensive rebound by B. Ingram,90,85
363,4,9:45.0,,B. Ingram misses 2-pt layup from 2 ft,90,85
364,4,9:42.0,Defensive rebound by E. Gordon,,90,85
365,4,9:41.0,Personal take foul by R. Rondo (drawn by C. Paul),,90,85
366,4,9:29.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,92,85
367,4,9:21.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),92,88
368,4,9:13.0,Offensive foul by C. Capela (drawn by K. Caldwell-Pope),,92,88
369,4,9:13.0,Turnover by C. Capela (offensive foul),,92,88
370,4,9:13.0,K. Faried enters the game for C. Capela,,92,88
371,4,8:58.0,,Personal foul by C. Paul (drawn by R. Rondo),92,88
372,4,8:58.0,,L. James enters the game for K. Kuzma,92,88
373,4,8:43.0,,Turnover by Team (shot clock),92,88
374,4,8:24.0,J. Harden misses 3-pt jump shot from 26 ft,,92,88
375,4,8:24.0,Offensive rebound by Team,,92,88
376,4,8:24.0,,Loose ball foul by L. James (drawn by K. Faried),92,88
377,4,8:12.0,J. Harden misses 3-pt jump shot from 27 ft,,92,88
378,4,8:11.0,,Defensive rebound by Team,92,88
379,4,7:56.0,,Turnover by R. Rondo (bad pass; steal by K. Faried),92,88
380,4,7:49.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by C. Paul),,95,88
381,4,7:38.0,,Personal foul by A. Rivers (drawn by B. Ingram),95,88
382,4,7:38.0,P. Tucker enters the game for C. Paul,,95,88
383,4,7:22.0,,L. James makes 2-pt jump shot from 21 ft,95,90
384,4,6:58.0,A. Rivers misses 2-pt jump shot from 6 ft,,95,90
385,4,6:56.0,,Defensive rebound by L. James,95,90
386,4,6:52.0,,J. Hart makes 2-pt layup from 2 ft (assist by L. James),95,92
387,4,6:52.0,Houston full timeout,,95,92
388,4,6:52.0,G. Green enters the game for A. Rivers,,95,92
389,4,6:28.0,J. Harden misses 3-pt jump shot from 25 ft,,95,92
390,4,6:27.0,,Defensive rebound by R. Rondo,95,92
