,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
384,4,4:34.0,,Personal take foul by G. Temple (drawn by S. Curry),90,110
385,4,4:34.0,K. Anderson enters the game for J. Jackson,,90,110
386,4,4:34.0,M. Brooks enters the game for G. Temple,,90,110
387,4,4:34.0,,K. Looney enters the game for J. Jerebko,90,110
388,4,4:17.0,,Q. Cook makes 3-pt jump shot from 24 ft (assist by S. Curry),90,113
389,4,4:00.0,,Violation by Team (kicked ball),90,113
390,4,4:00.0,,J. Evans enters the game for S. Curry,90,113
391,4,4:00.0,,D. Lee enters the game for K. Durant,90,113
392,4,3:48.0,I. Rabb misses 2-pt jump shot from 18 ft,,90,113
393,4,3:45.0,,Defensive rebound by Q. Cook,90,113
394,4,3:43.0,,Q. Cook makes 3-pt jump shot from 26 ft,90,116
395,4,3:29.0,Personal foul by A. McKinnie (drawn by K. Anderson),,90,116
396,4,3:22.0,D. Brooks misses 2-pt jump shot from 21 ft,,90,116
397,4,3:20.0,Offensive rebound by Team,,90,116
398,4,3:20.0,,Loose ball foul by D. Lee (drawn by I. Rabb),90,116
399,4,3:20.0,,J. Bell enters the game for K. Looney,90,116
400,4,3:11.0,I. Rabb makes 2-pt dunk from 2 ft (assist by K. Anderson),,92,116
401,4,2:55.0,,Personal foul by M. Brooks (drawn by J. Evans),92,116
402,4,2:55.0,,Golden State full timeout,92,116
403,4,2:55.0,W. Selden enters the game for S. Mack,,92,116
404,4,2:40.0,,J. Evans misses 2-pt layup from 4 ft,92,116
405,4,2:36.0,Defensive rebound by I. Rabb,,92,116
406,4,2:30.0,M. Brooks misses 3-pt jump shot from 27 ft,,92,116
407,4,2:27.0,,Defensive rebound by Q. Cook,92,116
408,4,2:22.0,,Offensive foul by D. Lee (drawn by M. Brooks),92,116
409,4,2:22.0,,Turnover by D. Lee (offensive foul),92,116
410,4,2:08.0,D. Brooks makes 2-pt jump shot from 6 ft (assist by K. Anderson),,94,116
411,4,1:59.0,Technical foul by D. Brooks,,94,116
412,4,1:59.0,,Q. Cook makes technical free throw,94,117
413,4,1:46.0,,D. Lee misses 2-pt jump shot from 20 ft,94,117
414,4,1:43.0,Defensive rebound by D. Brooks,,94,117
415,4,1:34.0,Shooting foul by J. Evans (drawn by K. Anderson),,94,117
416,4,1:34.0,K. Anderson makes free throw 1 of 2,,95,117
417,4,1:34.0,K. Anderson makes free throw 2 of 2,,96,117
418,4,1:19.0,,A. McKinnie misses 3-pt jump shot from 26 ft,96,117
419,4,1:16.0,Defensive rebound by K. Anderson,,96,117
420,4,1:02.0,D. Brooks makes 2-pt jump shot from 6 ft (assist by W. Selden),,98,117
421,4,1:02.0,Shooting foul by D. Lee (drawn by D. Brooks),,98,117
422,4,1:02.0,D. Brooks makes free throw 1 of 1,,99,117
423,4,0:44.0,,J. Evans misses 3-pt jump shot from 25 ft,99,117
424,4,0:39.0,Defensive rebound by I. Rabb,,99,117
425,4,0:28.0,D. Brooks misses 2-pt jump shot from 10 ft,,99,117
426,4,0:24.0,,Defensive rebound by Q. Cook,99,117
427,4,0:21.0,,Turnover by Q. Cook (out of bounds lost ball),99,117
428,4,0:15.0,I. Rabb makes 2-pt layup from 3 ft (assist by M. Brooks),,101,117
