,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
81,1,3:13.0,K. Birch enters the game for J. Isaac,,18,12
82,1,3:13.0,A. Gordon enters the game for N. Vučević,,18,12
83,1,3:04.0,T. Ross misses 2-pt jump shot from 13 ft,,18,12
84,1,2:59.0,,Defensive rebound by S. Brown,18,12
85,1,2:45.0,,M. Brogdon misses 2-pt jump shot from 15 ft,18,12
86,1,2:42.0,Defensive rebound by I. Briscoe,,18,12
87,1,2:38.0,I. Briscoe makes 2-pt jump shot from 19 ft,,20,12
88,1,2:16.0,,M. Brogdon misses 2-pt layup from 3 ft,20,12
89,1,2:13.0,Defensive rebound by W. Iwundu,,20,12
90,1,2:10.0,W. Iwundu misses 2-pt jump shot from 17 ft,,20,12
91,1,2:07.0,,Defensive rebound by D. Wilson,20,12
92,1,1:59.0,,D. Wilson makes 2-pt layup from 2 ft (assist by G. Hill),20,14
93,1,1:40.0,Turnover by K. Birch (offensive foul),,20,14
94,1,1:40.0,Offensive foul by K. Birch (drawn by M. Brogdon),,20,14
95,1,1:40.0,,P. Connaughton enters the game for S. Brown,20,14
96,1,1:29.0,,Offensive rebound by Team,20,14
97,1,1:29.0,,M. Brogdon misses 2-pt layup from 3 ft,20,14
98,1,1:29.0,,Shooting foul by W. Iwundu (drawn by M. Brogdon),20,14
99,1,1:29.0,,M. Brogdon makes free throw 1 of 2,20,15
100,1,1:29.0,,M. Brogdon makes free throw 2 of 2,20,16
101,1,1:10.0,Offensive foul by I. Briscoe (drawn by E. İlyasova),,20,16
102,1,1:10.0,Turnover by I. Briscoe (offensive foul),,20,16
103,1,0:53.0,,G. Hill makes 3-pt jump shot from 28 ft (assist by M. Brogdon),20,19
104,1,0:39.0,Turnover by K. Birch (lost ball; steal by D. Wilson),,20,19
105,1,0:31.0,,M. Brogdon misses 3-pt jump shot from 28 ft,20,19
106,1,0:28.0,,Offensive rebound by E. İlyasova,20,19
107,1,0:18.0,,M. Brogdon misses 2-pt layup from 3 ft (block by K. Birch),20,19
108,1,0:16.0,Defensive rebound by Team,,20,19
109,2,11:47.0,T. Ross misses 2-pt layup from 2 ft (block by G. Hill),,20,19
110,2,11:47.0,Offensive rebound by Team,,20,19
111,2,11:43.0,T. Ross misses 2-pt jump shot from 15 ft,,20,19
112,2,11:39.0,Offensive rebound by K. Birch,,20,19
113,2,11:31.0,A. Gordon misses 2-pt layup from 2 ft,,20,19
114,2,11:28.0,,Defensive rebound by D. Wilson,20,19
115,2,11:13.0,,D. Wilson misses 3-pt jump shot from 26 ft,20,19
116,2,11:11.0,,Offensive rebound by E. İlyasova,20,19
117,2,11:09.0,,M. Brogdon misses 2-pt layup from 1 ft,20,19
118,2,11:07.0,,Offensive rebound by E. İlyasova,20,19
119,2,11:05.0,,E. İlyasova misses 2-pt layup from 1 ft,20,19
120,2,11:02.0,,Offensive rebound by E. İlyasova,20,19
121,2,10:59.0,,P. Connaughton misses 3-pt jump shot from 30 ft,20,19
122,2,10:55.0,Defensive rebound by T. Ross,,20,19
123,2,10:49.0,K. Birch makes 2-pt dunk from 1 ft (assist by T. Ross),,22,19
124,2,10:27.0,,E. İlyasova misses 3-pt jump shot from 27 ft,22,19
125,2,10:24.0,Defensive rebound by A. Gordon,,22,19
126,2,10:12.0,A. Gordon makes 2-pt layup from 1 ft,,24,19
127,2,10:12.0,Shooting foul by P. Connaughton (drawn by A. Gordon),,24,19
128,2,10:12.0,,E. Bledsoe enters the game for G. Hill,24,19
129,2,10:12.0,,K. Middleton enters the game for E. İlyasova,24,19
130,2,10:12.0,A. Gordon makes free throw 1 of 1,,25,19
131,2,9:54.0,,M. Brogdon makes 2-pt layup from 3 ft,25,21
132,2,9:44.0,T. Ross makes 3-pt jump shot from 27 ft (assist by I. Briscoe),,28,21
133,2,9:31.0,,D. Wilson misses 3-pt jump shot from 25 ft,28,21
134,2,9:29.0,,Offensive rebound by E. Bledsoe,28,21
135,2,9:29.0,,Shooting foul by A. Gordon (drawn by E. Bledsoe),28,21
136,2,9:29.0,,E. Bledsoe makes free throw 1 of 2,28,22
137,2,9:29.0,,E. Bledsoe makes free throw 2 of 2,28,23
138,2,9:19.0,Personal foul by K. Middleton (drawn by A. Gordon),,28,23
139,2,9:19.0,,B. Lopez enters the game for M. Brogdon,28,23
140,2,9:19.0,,T. Snell enters the game for D. Wilson,28,23
141,2,9:05.0,A. Gordon misses 2-pt jump shot from 11 ft,,28,23
142,2,9:01.0,,Defensive rebound by B. Lopez,28,23
143,2,8:59.0,,Shooting foul by I. Briscoe (drawn by E. Bledsoe),28,23
144,2,8:59.0,,E. Bledsoe misses free throw 1 of 2,28,23
145,2,8:59.0,,Offensive rebound by Team,28,23
146,2,8:59.0,,E. Bledsoe makes free throw 2 of 2,28,24
147,2,8:42.0,T. Ross makes 2-pt jump shot from 13 ft (assist by K. Birch),,30,24
148,2,8:20.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by K. Middleton),30,26
149,2,8:05.0,E. Fournier misses 2-pt jump shot from 11 ft,,30,26
150,2,8:02.0,,Defensive rebound by E. Bledsoe,30,26
151,2,7:59.0,,Offensive foul by E. Bledsoe (drawn by I. Briscoe),30,26
152,2,7:59.0,,Turnover by E. Bledsoe (offensive foul),30,26
153,2,7:59.0,J. Isaac enters the game for E. Fournier,,30,26
154,2,7:59.0,W. Iwundu enters the game for A. Gordon,,30,26
155,2,7:48.0,T. Ross makes 2-pt jump shot from 13 ft (assist by I. Briscoe),,32,26
156,2,7:34.0,,Turnover by K. Middleton (bad pass; steal by W. Iwundu),32,26
157,2,7:31.0,W. Iwundu misses 2-pt layup from 2 ft,,32,26
158,2,7:30.0,Offensive rebound by K. Birch,,32,26
159,2,7:29.0,K. Birch makes 2-pt dunk from 1 ft,,34,26
160,2,7:29.0,,Milwaukee full timeout,34,26
161,2,7:15.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),34,28
162,2,6:53.0,T. Ross makes 3-pt jump shot from 27 ft,,37,28
163,2,6:42.0,,K. Middleton makes 2-pt layup from 2 ft (assist by E. Bledsoe),37,30
164,2,6:27.0,T. Ross makes 3-pt jump shot from 27 ft (assist by I. Briscoe),,40,30
165,2,6:18.0,,Personal foul by J. Isaac (drawn by K. Middleton),40,30
166,2,6:18.0,D. Augustin enters the game for K. Birch,,40,30
167,2,6:18.0,N. Vučević enters the game for I. Briscoe,,40,30
168,2,6:18.0,,D. Wilson enters the game for P. Connaughton,40,30
169,2,6:13.0,,Shooting foul by W. Iwundu (drawn by K. Middleton),40,30
170,2,6:13.0,,K. Middleton makes free throw 1 of 2,40,31
171,2,6:13.0,,K. Middleton makes free throw 2 of 2,40,32
172,2,6:02.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by W. Iwundu),,42,32
173,2,5:50.0,,T. Snell makes 2-pt layup from 2 ft (assist by E. Bledsoe),42,34
174,2,5:38.0,Personal foul by B. Lopez (drawn by N. Vučević),,42,34
175,2,5:31.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by D. Augustin),,44,34
176,2,5:19.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by K. Middleton),44,37
177,2,5:04.0,J. Isaac makes 3-pt jump shot from 22 ft (assist by N. Vučević),,47,37
178,2,4:57.0,,K. Middleton makes 2-pt jump shot from 10 ft,47,39
179,2,4:57.0,,Shooting foul by W. Iwundu (drawn by K. Middleton),47,39
180,2,4:57.0,E. Fournier enters the game for W. Iwundu,,47,39
181,2,4:57.0,,K. Middleton makes free throw 1 of 1,47,40
182,2,4:43.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by D. Augustin),,49,40
183,2,4:18.0,,B. Lopez misses 2-pt jump shot from 10 ft (block by J. Isaac),49,40
184,2,4:15.0,Defensive rebound by J. Isaac,,49,40
185,2,3:56.0,N. Vučević makes 2-pt jump shot from 13 ft (assist by E. Fournier),,51,40
186,2,3:51.0,,Personal foul by D. Augustin (drawn by E. Bledsoe),51,40
187,2,3:51.0,,E. İlyasova enters the game for B. Lopez,51,40
188,2,3:51.0,,Offensive rebound by Team,51,40
189,2,3:51.0,,E. Bledsoe misses free throw 1 of 2,51,40
190,2,3:51.0,,E. Bledsoe misses free throw 2 of 2,51,40
191,2,3:48.0,Defensive rebound by N. Vučević,,51,40
192,2,3:33.0,Turnover by E. Fournier (lost ball; steal by T. Snell),,51,40
193,2,3:30.0,,T. Snell makes 2-pt layup from 2 ft,51,42
194,2,3:16.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by D. Augustin),,54,42
195,2,2:51.0,,T. Snell misses 2-pt jump shot from 4 ft (block by T. Ross),54,42
196,2,2:47.0,Defensive rebound by T. Ross,,54,42
197,2,2:39.0,J. Isaac misses 2-pt layup from 3 ft (block by E. İlyasova),,54,42
198,2,2:39.0,,Defensive rebound by Team,54,42
199,2,2:39.0,Orlando full timeout,,54,42
200,2,2:39.0,A. Gordon enters the game for T. Ross,,54,42
201,2,2:39.0,,M. Brogdon enters the game for E. Bledsoe,54,42
202,2,2:39.0,,G. Hill enters the game for T. Snell,54,42
203,2,2:19.0,,Turnover by E. İlyasova (traveling),54,42
204,2,2:05.0,E. Fournier misses 2-pt jump shot from 10 ft,,54,42
205,2,2:02.0,,Defensive rebound by K. Middleton,54,42
206,2,1:54.0,,M. Brogdon misses 2-pt layup from 2 ft,54,42
207,2,1:51.0,,Offensive rebound by D. Wilson,54,42
208,2,1:49.0,,D. Wilson makes 2-pt hook shot from 8 ft,54,44
209,2,1:29.0,Turnover by A. Gordon (offensive foul),,54,44
210,2,1:29.0,Offensive foul by A. Gordon (drawn by E. İlyasova),,54,44
211,2,1:18.0,,G. Hill makes 3-pt jump shot from 22 ft (assist by D. Wilson),54,47
212,2,1:03.0,E. Fournier makes 3-pt jump shot from 28 ft (assist by N. Vučević),,57,47
213,2,0:48.0,,K. Middleton misses 3-pt jump shot from 26 ft,57,47
214,2,0:44.0,Defensive rebound by D. Augustin,,57,47
215,2,0:43.0,D. Augustin makes 2-pt layup at rim,,59,47
216,2,0:32.0,,Shooting foul by E. Fournier (drawn by M. Brogdon),59,47
217,2,0:32.0,,M. Brogdon makes free throw 1 of 2,59,48
218,2,0:32.0,T. Ross enters the game for A. Gordon,,59,48
219,2,0:32.0,,S. Brown enters the game for K. Middleton,59,48
220,2,0:32.0,,M. Brogdon makes free throw 2 of 2,59,49
221,2,0:25.0,D. Augustin misses 3-pt jump shot from 25 ft,,59,49
222,2,0:22.0,,Defensive rebound by E. İlyasova,59,49
223,2,0:03.0,,M. Brogdon misses 3-pt jump shot from 26 ft,59,49
224,2,0:01.0,,Offensive rebound by G. Hill,59,49
225,2,0:00.0,,G. Hill misses 2-pt jump shot from 16 ft,59,49
226,2,0:00.0,,Offensive rebound by Team,59,49
227,3,11:47.0,A. Gordon makes 2-pt dunk from 2 ft (assist by D. Augustin),,61,49
228,3,11:38.0,,Personal foul by D. Augustin (drawn by E. Bledsoe),61,49
229,3,11:36.0,,Turnover by M. Brogdon (bad pass; steal by A. Gordon),61,49
230,3,11:30.0,A. Gordon misses 2-pt layup from 3 ft (block by B. Lopez),,61,49
231,3,11:26.0,,Defensive rebound by K. Middleton,61,49
232,3,11:24.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),61,51
233,3,11:10.0,Offensive foul by D. Augustin (drawn by E. Bledsoe),,61,51
234,3,11:10.0,Turnover by D. Augustin (offensive foul),,61,51
235,3,10:58.0,,B. Lopez misses 3-pt jump shot from 29 ft,61,51
236,3,10:55.0,Defensive rebound by N. Vučević,,61,51
237,3,10:47.0,J. Isaac misses 3-pt jump shot from 27 ft,,61,51
238,3,10:44.0,,Defensive rebound by B. Lopez,61,51
239,3,10:35.0,,K. Middleton misses 2-pt jump shot from 14 ft,61,51
240,3,10:32.0,Defensive rebound by E. Fournier,,61,51
241,3,10:26.0,E. Fournier misses 2-pt jump shot from 14 ft,,61,51
242,3,10:19.0,N. Vučević makes 2-pt layup at rim,,63,51
243,3,10:19.0,Offensive rebound by N. Vučević,,63,51
244,3,10:05.0,,M. Brogdon misses 2-pt layup from 2 ft,63,51
245,3,9:59.0,,Offensive rebound by E. Bledsoe,63,51
246,3,9:59.0,,E. Bledsoe makes 2-pt layup from 1 ft,63,53
247,3,9:48.0,Turnover by J. Isaac (bad pass; steal by B. Lopez),,63,53
248,3,9:43.0,,E. Bledsoe misses 2-pt layup from 2 ft,63,53
249,3,9:40.0,Defensive rebound by E. Fournier,,63,53
250,3,9:39.0,Personal foul by E. İlyasova (drawn by D. Augustin),,63,53
251,3,9:29.0,N. Vučević misses 3-pt jump shot from 26 ft,,63,53
252,3,9:25.0,,Defensive rebound by K. Middleton,63,53
253,3,9:03.0,,B. Lopez misses 2-pt hook shot from 8 ft,63,53
254,3,9:00.0,Defensive rebound by N. Vučević,,63,53
255,3,8:55.0,D. Augustin makes 2-pt layup from 2 ft,,65,53
256,3,8:33.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by M. Brogdon),65,56
257,3,8:15.0,A. Gordon misses 2-pt layup from 4 ft,,65,56
258,3,8:10.0,N. Vučević misses 2-pt layup at rim,,65,56
259,3,8:10.0,Offensive rebound by N. Vučević,,65,56
260,3,8:10.0,,Defensive rebound by B. Lopez,65,56
261,3,8:03.0,,M. Brogdon misses 2-pt jump shot from 7 ft,65,56
262,3,8:00.0,Defensive rebound by N. Vučević,,65,56
263,3,7:56.0,A. Gordon misses 3-pt jump shot from 26 ft,,65,56
264,3,7:54.0,,Defensive rebound by M. Brogdon,65,56
265,3,7:45.0,,Offensive foul by M. Brogdon (drawn by D. Augustin),65,56
266,3,7:45.0,,Turnover by M. Brogdon (offensive foul),65,56
267,3,7:29.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by E. Fournier),,67,56
268,3,7:18.0,,M. Brogdon misses 3-pt jump shot from 25 ft,67,56
269,3,7:14.0,Defensive rebound by J. Isaac,,67,56
270,3,7:05.0,D. Augustin misses 2-pt layup from 1 ft (block by M. Brogdon),,67,56
271,3,7:01.0,Offensive rebound by N. Vučević,,67,56
272,3,6:58.0,E. Fournier misses 2-pt layup from 4 ft (block by B. Lopez),,67,56
273,3,6:58.0,Offensive rebound by Team,,67,56
274,3,6:58.0,,Milwaukee full timeout,67,56
275,3,6:58.0,,T. Snell enters the game for M. Brogdon,67,56
276,3,6:58.0,,D. Wilson enters the game for B. Lopez,67,56
277,3,6:53.0,E. Fournier misses 3-pt jump shot from 27 ft,,67,56
278,3,6:49.0,,Defensive rebound by E. Bledsoe,67,56
279,3,6:40.0,,K. Middleton misses 3-pt jump shot from 25 ft,67,56
280,3,6:37.0,Defensive rebound by N. Vučević,,67,56
281,3,6:34.0,Personal foul by E. İlyasova (drawn by D. Augustin),,67,56
282,3,6:30.0,Personal foul by K. Middleton (drawn by A. Gordon),,67,56
283,3,6:18.0,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),,69,56
284,3,6:05.0,,D. Wilson misses 3-pt jump shot from 24 ft,69,56
285,3,6:02.0,Defensive rebound by A. Gordon,,69,56
286,3,6:02.0,W. Iwundu enters the game for A. Gordon,,69,56
287,3,5:39.0,E. Fournier misses 3-pt jump shot from 25 ft,,69,56
288,3,5:36.0,,Defensive rebound by K. Middleton,69,56
289,3,5:17.0,,E. Bledsoe makes 2-pt layup from 3 ft,69,58
290,3,5:04.0,N. Vučević misses 3-pt jump shot from 26 ft,,69,58
291,3,5:01.0,,Defensive rebound by D. Wilson,69,58
292,3,4:56.0,,Personal foul by E. Fournier (drawn by E. Bledsoe),69,58
293,3,4:56.0,I. Briscoe enters the game for D. Augustin,,69,58
294,3,4:56.0,,G. Hill enters the game for E. Bledsoe,69,58
295,3,4:42.0,,E. İlyasova makes 2-pt jump shot from 12 ft,69,60
296,3,4:29.0,Turnover by I. Briscoe (step out of bounds),,69,60
297,3,4:20.0,,Personal foul by W. Iwundu (drawn by K. Middleton),69,60
298,3,4:09.0,,K. Middleton misses 2-pt layup from 5 ft,69,60
299,3,4:07.0,Defensive rebound by N. Vučević,,69,60
300,3,4:04.0,E. Fournier misses 3-pt jump shot from 26 ft,,69,60
301,3,4:00.0,,Defensive rebound by D. Wilson,69,60
302,3,3:54.0,,T. Snell misses 2-pt layup from 1 ft,69,60
303,3,3:51.0,Defensive rebound by W. Iwundu,,69,60
304,3,3:50.0,W. Iwundu misses 3-pt jump shot from 27 ft (block by T. Snell),,69,60
305,3,3:42.0,,Defensive rebound by K. Middleton,69,60
306,3,3:36.0,,E. İlyasova misses 2-pt jump shot from 19 ft,69,60
307,3,3:36.0,Defensive rebound by N. Vučević,,69,60
308,3,3:14.0,W. Iwundu makes 3-pt jump shot from 24 ft (assist by N. Vučević),,72,60
309,3,2:56.0,,D. Wilson misses 2-pt jump shot from 12 ft,72,60
310,3,2:56.0,Defensive rebound by J. Isaac,,72,60
311,3,2:46.0,J. Isaac makes 3-pt jump shot from 28 ft (assist by I. Briscoe),,75,60
312,3,2:45.0,,Milwaukee full timeout,75,60
313,3,2:45.0,K. Birch enters the game for E. Fournier,,75,60
314,3,2:45.0,A. Gordon enters the game for J. Isaac,,75,60
315,3,2:45.0,T. Ross enters the game for N. Vučević,,75,60
316,3,2:45.0,,M. Brogdon enters the game for E. İlyasova,75,60
317,3,2:45.0,,B. Lopez enters the game for K. Middleton,75,60
318,3,2:32.0,,B. Lopez makes 2-pt layup from 2 ft,75,62
319,3,2:15.0,T. Ross makes 2-pt jump shot from 19 ft (assist by I. Briscoe),,77,62
320,3,1:57.0,,M. Brogdon misses 2-pt layup from 2 ft,77,62
321,3,1:54.0,Defensive rebound by K. Birch,,77,62
322,3,1:42.0,T. Ross misses 3-pt jump shot from 29 ft,,77,62
323,3,1:37.0,,Defensive rebound by M. Brogdon,77,62
324,3,1:27.0,,G. Hill misses 2-pt layup from 2 ft,77,62
325,3,1:24.0,Defensive rebound by W. Iwundu,,77,62
326,3,1:14.0,A. Gordon makes 2-pt jump shot from 13 ft,,79,62
327,3,0:56.0,,B. Lopez misses 3-pt jump shot from 28 ft,79,62
328,3,0:53.0,,Offensive rebound by M. Brogdon,79,62
329,3,0:51.0,,Shooting foul by T. Ross (drawn by M. Brogdon),79,62
330,3,0:51.0,,M. Brogdon makes free throw 1 of 2,79,63
331,3,0:51.0,,P. Connaughton enters the game for T. Snell,79,63
332,3,0:51.0,,M. Brogdon makes free throw 2 of 2,79,64
333,3,0:46.0,Orlando full timeout,,79,64
334,3,0:38.0,T. Ross misses 3-pt jump shot from 27 ft,,79,64
335,3,0:35.0,,Defensive rebound by P. Connaughton,79,64
336,3,0:31.0,,M. Brogdon misses 3-pt jump shot from 27 ft,79,64
337,3,0:28.0,Defensive rebound by A. Gordon,,79,64
338,3,0:17.0,A. Gordon misses 2-pt jump shot from 15 ft,,79,64
339,3,0:14.0,,Defensive rebound by B. Lopez,79,64
340,3,0:00.0,,B. Lopez misses 3-pt jump shot from 27 ft,79,64
341,3,0:00.0,Defensive rebound by K. Birch,,79,64
342,4,11:48.0,,D. Wilson misses 3-pt jump shot from 26 ft,79,64
343,4,11:40.0,Defensive rebound by T. Ross,,79,64
344,4,11:27.0,A. Gordon misses 2-pt dunk from 2 ft (block by B. Lopez),,79,64
345,4,11:26.0,,Defensive rebound by E. Bledsoe,79,64
346,4,11:26.0,,Personal foul by E. Fournier (drawn by E. Bledsoe),79,64
347,4,11:26.0,,E. İlyasova enters the game for D. Wilson,79,64
348,4,11:13.0,,B. Lopez makes 2-pt hook shot from 1 ft,79,66
349,4,11:13.0,,Shooting foul by A. Gordon (drawn by B. Lopez),79,66
350,4,11:13.0,,B. Lopez makes free throw 1 of 1,79,67
351,4,10:59.0,A. Gordon makes 2-pt layup from 2 ft (assist by E. Fournier),,81,67
352,4,10:52.0,,Turnover by M. Brogdon (dbl dribble),81,67
353,4,10:39.0,Shooting foul by E. İlyasova (drawn by A. Gordon),,81,67
354,4,10:39.0,A. Gordon makes free throw 1 of 2,,82,67
355,4,10:39.0,A. Gordon misses free throw 2 of 2,,82,67
356,4,10:33.0,,Defensive rebound by E. İlyasova,82,67
357,4,10:27.0,,Offensive foul by B. Lopez (drawn by K. Birch),82,67
358,4,10:27.0,,Turnover by B. Lopez (offensive foul),82,67
359,4,10:12.0,E. Fournier makes 2-pt jump shot from 13 ft,,84,67
360,4,9:49.0,,M. Brogdon makes 2-pt layup from 2 ft (assist by E. Bledsoe),84,69
361,4,9:31.0,I. Briscoe makes 2-pt jump shot from 17 ft (assist by E. Fournier),,86,69
362,4,9:21.0,,M. Brogdon misses 2-pt layup from 2 ft (block by K. Birch),86,69
363,4,9:16.0,Defensive rebound by K. Birch,,86,69
364,4,9:13.0,Shooting foul by E. Bledsoe (drawn by K. Birch),,86,69
365,4,9:13.0,K. Birch makes free throw 1 of 2,,87,69
366,4,9:13.0,,K. Middleton enters the game for M. Brogdon,87,69
367,4,9:13.0,K. Birch makes free throw 2 of 2,,88,69
368,4,8:49.0,,K. Middleton makes 2-pt jump shot from 16 ft (assist by E. İlyasova),88,71
369,4,8:27.0,I. Briscoe makes 3-pt jump shot from 26 ft (assist by E. Fournier),,91,71
370,4,8:15.0,,P. Connaughton misses 3-pt jump shot from 24 ft,91,71
371,4,8:15.0,Defensive rebound by A. Gordon,,91,71
372,4,8:05.0,Turnover by A. Gordon (lost ball; steal by B. Lopez),,91,71
373,4,8:05.0,,Personal foul by A. Gordon (drawn by B. Lopez),91,71
374,4,8:05.0,J. Isaac enters the game for E. Fournier,,91,71
375,4,8:05.0,W. Iwundu enters the game for A. Gordon,,91,71
376,4,7:56.0,,P. Connaughton misses 3-pt jump shot from 29 ft,91,71
