,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
98,1,1:21.0,,J. Clarkson makes 2-pt jump shot from 13 ft,24,22
99,1,1:08.0,J. Brown makes 2-pt layup from 1 ft,,26,22
100,1,1:08.0,Shooting foul by M. Chriss (drawn by J. Brown),,26,22
101,1,1:08.0,J. Brown makes free throw 1 of 1,,27,22
102,1,0:52.0,,B. Knight makes 3-pt jump shot from 32 ft (assist by L. Nance),27,25
103,1,0:36.0,J. Brown makes 3-pt jump shot from 26 ft (assist by M. Morris),,30,25
104,1,0:27.0,,J. Clarkson makes 2-pt jump shot from 11 ft,30,27
105,1,0:04.0,G. Hayward makes 2-pt jump shot from 16 ft,,32,27
106,1,0:00.0,,L. Nance misses 3-pt jump shot from 26 ft,32,27
107,1,0:00.0,,Offensive rebound by Team,32,27
108,2,11:54.0,Violation by Team (kicked ball),,32,27
109,2,11:46.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by L. Nance),32,29
110,2,11:24.0,G. Hayward makes 2-pt jump shot from 21 ft,,34,29
111,2,11:09.0,,Shooting foul by M. Morris (drawn by M. Chriss),34,29
112,2,11:09.0,,M. Chriss misses free throw 1 of 2,34,29
113,2,11:09.0,,Offensive rebound by Team,34,29
114,2,11:09.0,G. Yabusele enters the game for D. Theis,,34,29
115,2,11:09.0,,M. Chriss misses free throw 2 of 2,34,29
116,2,11:06.0,Defensive rebound by J. Brown,,34,29
117,2,10:54.0,M. Morris misses 2-pt jump shot from 21 ft,,34,29
118,2,10:50.0,,Defensive rebound by M. Chriss,34,29
119,2,10:41.0,,M. Chriss misses 2-pt layup from 2 ft,34,29
120,2,10:38.0,Defensive rebound by J. Brown,,34,29
121,2,10:25.0,Turnover by G. Yabusele (bad pass; steal by J. Clarkson),,34,29
122,2,10:20.0,,J. Clarkson makes 2-pt layup from 1 ft,34,31
123,2,10:07.0,G. Hayward makes 2-pt jump shot from 10 ft,,36,31
124,2,9:41.0,,B. Knight misses 2-pt jump shot from 15 ft,36,31
125,2,9:39.0,Defensive rebound by M. Morris,,36,31
126,2,9:34.0,Offensive foul by G. Hayward (drawn by B. Knight),,36,31
127,2,9:34.0,Turnover by G. Hayward (offensive foul),,36,31
128,2,9:25.0,,B. Knight misses 3-pt jump shot from 25 ft,36,31
129,2,9:20.0,Defensive rebound by G. Hayward,,36,31
130,2,9:14.0,,Violation by Team (kicked ball),36,31
131,2,9:06.0,J. Brown misses 3-pt jump shot from 25 ft,,36,31
132,2,9:00.0,Offensive rebound by G. Yabusele,,36,31
133,2,9:00.0,G. Yabusele makes 2-pt layup from 1 ft,,38,31
134,2,8:47.0,,J. Clarkson misses 2-pt jump shot from 15 ft,38,31
135,2,8:45.0,Defensive rebound by G. Yabusele,,38,31
136,2,8:29.0,T. Rozier misses 3-pt jump shot from 27 ft,,38,31
137,2,8:25.0,,Defensive rebound by M. Chriss,38,31
138,2,8:22.0,,Turnover by J. Clarkson (lost ball; steal by T. Rozier),38,31
139,2,8:22.0,Personal foul by M. Chriss (drawn by T. Rozier),,38,31
140,2,8:13.0,T. Rozier makes 2-pt dunk at rim,,40,31
141,2,8:13.0,,Cleveland full timeout,40,31
142,2,8:13.0,,C. Osman enters the game for M. Chriss,40,31
143,2,8:13.0,,C. Sexton enters the game for B. Knight,40,31
144,2,8:13.0,,T. Thompson enters the game for D. Nwaba,40,31
145,2,7:53.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by L. Nance),40,34
146,2,7:29.0,G. Hayward misses 2-pt jump shot from 14 ft,,40,34
147,2,7:27.0,Offensive rebound by M. Morris,,40,34
148,2,7:25.0,M. Morris misses 2-pt jump shot from 10 ft,,40,34
149,2,7:23.0,,Defensive rebound by C. Osman,40,34
150,2,7:07.0,,C. Osman misses 3-pt jump shot from 25 ft,40,34
151,2,7:03.0,Defensive rebound by T. Rozier,,40,34
152,2,6:57.0,G. Hayward misses 2-pt layup from 1 ft,,40,34
153,2,6:57.0,,Defensive rebound by C. Osman,40,34
154,2,6:49.0,,C. Sexton makes 3-pt jump shot from 23 ft (assist by J. Clarkson),40,37
155,2,6:49.0,Boston full timeout,,40,37
156,2,6:49.0,A. Baynes enters the game for G. Hayward,,40,37
157,2,6:49.0,A. Horford enters the game for M. Morris,,40,37
158,2,6:49.0,J. Tatum enters the game for G. Yabusele,,40,37
159,2,6:49.0,,K. Love enters the game for J. Clarkson,40,37
160,2,6:49.0,,N. Stauskas enters the game for L. Nance,40,37
161,2,6:35.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by A. Horford),,43,37
162,2,6:17.0,,T. Thompson makes 2-pt layup from 6 ft (assist by N. Stauskas),43,39
163,2,6:09.0,A. Horford misses 3-pt jump shot from 25 ft,,43,39
164,2,6:06.0,,Defensive rebound by C. Osman,43,39
165,2,5:52.0,,N. Stauskas makes 2-pt jump shot from 12 ft (assist by T. Thompson),43,41
166,2,5:29.0,J. Tatum makes 2-pt jump shot from 19 ft,,45,41
167,2,5:16.0,,C. Sexton misses 2-pt jump shot from 12 ft,45,41
168,2,5:15.0,,Offensive rebound by T. Thompson,45,41
169,2,5:15.0,,Shooting foul by A. Baynes (drawn by T. Thompson),45,41
170,2,5:15.0,,T. Thompson makes free throw 1 of 2,45,42
171,2,5:15.0,M. Smart enters the game for T. Rozier,,45,42
172,2,5:15.0,,T. Thompson makes free throw 2 of 2,45,43
173,2,4:57.0,J. Brown misses 2-pt jump shot from 13 ft,,45,43
174,2,4:54.0,,Defensive rebound by T. Thompson,45,43
175,2,4:49.0,,K. Love misses 3-pt jump shot from 29 ft,45,43
176,2,4:46.0,Defensive rebound by A. Horford,,45,43
177,2,4:31.0,J. Tatum misses 2-pt layup from 1 ft,,45,43
178,2,4:30.0,,Defensive rebound by Team,45,43
179,2,4:04.0,,T. Thompson misses 2-pt jump shot from 12 ft,45,43
180,2,4:02.0,Defensive rebound by J. Brown,,45,43
181,2,3:53.0,J. Brown misses 2-pt jump shot from 1 ft (block by N. Stauskas),,45,43
182,2,3:53.0,Offensive rebound by Team,,45,43
183,2,3:39.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Tatum),,47,43
184,2,3:27.0,,C. Osman misses 3-pt jump shot from 28 ft,47,43
185,2,3:23.0,Defensive rebound by J. Brown,,47,43
186,2,3:18.0,M. Smart misses 3-pt jump shot from 23 ft,,47,43
187,2,3:14.0,,Defensive rebound by K. Love,47,43
188,2,3:12.0,,C. Sexton misses 2-pt layup from 2 ft (block by A. Baynes),47,43
189,2,3:12.0,,Offensive rebound by Team,47,43
190,2,3:12.0,G. Hayward enters the game for J. Brown,,47,43
191,2,3:12.0,,L. Nance enters the game for T. Thompson,47,43
192,2,3:08.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by C. Osman),47,46
193,2,2:47.0,J. Tatum makes 3-pt jump shot from 27 ft (assist by A. Horford),,50,46
194,2,2:29.0,,C. Sexton makes 3-pt jump shot from 27 ft (assist by L. Nance),50,49
195,2,2:10.0,Turnover by A. Horford (bad pass; steal by N. Stauskas),,50,49
196,2,1:58.0,,C. Sexton makes 2-pt jump shot from 20 ft,50,51
197,2,1:33.0,G. Hayward makes 2-pt dunk from 1 ft (assist by J. Tatum),,52,51
198,2,1:17.0,,C. Sexton misses 3-pt jump shot from 28 ft,52,51
199,2,1:15.0,Defensive rebound by G. Hayward,,52,51
200,2,1:01.0,J. Tatum misses 3-pt jump shot from 27 ft,,52,51
201,2,0:57.0,Offensive rebound by A. Horford,,52,51
202,2,0:57.0,A. Horford makes 2-pt layup from 1 ft,,54,51
203,2,0:57.0,Shooting foul by L. Nance (drawn by A. Horford),,54,51
204,2,0:57.0,M. Morris enters the game for A. Baynes,,54,51
205,2,0:57.0,A. Horford makes free throw 1 of 1,,55,51
206,2,0:50.0,,Personal foul by J. Tatum (drawn by C. Osman),55,51
207,2,0:50.0,A. Baynes enters the game for A. Horford,,55,51
208,2,0:47.0,,Turnover by K. Love (out of bounds lost ball),55,51
209,2,0:33.0,M. Morris misses 2-pt jump shot from 20 ft,,55,51
210,2,0:29.0,Offensive rebound by J. Tatum,,55,51
211,2,0:29.0,J. Tatum makes 2-pt layup from 1 ft,,57,51
212,2,0:08.0,,Turnover by L. Nance (bad pass),57,51
213,3,11:36.0,,Shooting foul by J. Tatum (drawn by K. Love),57,51
214,3,11:36.0,,K. Love makes free throw 1 of 2,57,52
215,3,11:36.0,,K. Love makes free throw 2 of 2,57,53
216,3,11:22.0,A. Horford misses 2-pt jump shot from 21 ft,,57,53
217,3,11:18.0,,Defensive rebound by C. Osman,57,53
218,3,11:08.0,,C. Sexton misses 2-pt jump shot from 8 ft,57,53
219,3,11:05.0,Defensive rebound by A. Horford,,57,53
220,3,11:00.0,T. Rozier misses 2-pt layup from 1 ft,,57,53
221,3,10:58.0,Offensive rebound by A. Horford,,57,53
222,3,10:57.0,A. Baynes makes 2-pt layup from 1 ft (assist by A. Horford),,59,53
223,3,10:47.0,,Turnover by K. Love (bad pass; steal by M. Smart),59,53
224,3,10:47.0,Personal take foul by K. Love (drawn by M. Smart),,59,53
225,3,10:37.0,J. Tatum misses 2-pt jump shot from 18 ft,,59,53
226,3,10:34.0,,Defensive rebound by C. Osman,59,53
227,3,10:25.0,,B. Knight misses 2-pt jump shot from 14 ft,59,53
228,3,10:22.0,Defensive rebound by M. Smart,,59,53
229,3,10:08.0,Shooting foul by B. Knight (drawn by A. Horford),,59,53
230,3,10:08.0,A. Horford makes free throw 1 of 2,,60,53
231,3,10:08.0,A. Horford makes free throw 2 of 2,,61,53
232,3,9:54.0,,Turnover by B. Knight (bad pass; steal by T. Rozier),61,53
233,3,9:51.0,T. Rozier makes 2-pt layup from 2 ft,,63,53
234,3,9:34.0,,C. Sexton misses 3-pt jump shot from 26 ft,63,53
235,3,9:32.0,Defensive rebound by A. Horford,,63,53
236,3,9:12.0,J. Tatum misses 2-pt jump shot from 17 ft,,63,53
237,3,9:08.0,Offensive rebound by A. Baynes,,63,53
238,3,9:02.0,T. Rozier misses 2-pt layup at rim,,63,53
239,3,9:01.0,,Defensive rebound by K. Love,63,53
240,3,9:00.0,,Personal foul by M. Smart (drawn by C. Sexton),63,53
241,3,8:51.0,,C. Osman makes 2-pt layup from 2 ft (assist by C. Sexton),63,55
242,3,8:28.0,M. Smart makes 2-pt layup from 1 ft,,65,55
243,3,8:05.0,,B. Knight misses 3-pt jump shot from 28 ft,65,55
244,3,8:01.0,Defensive rebound by J. Tatum,,65,55
245,3,7:53.0,Personal foul by C. Osman (drawn by J. Tatum),,65,55
246,3,7:53.0,,J. Clarkson enters the game for B. Knight,65,55
247,3,7:43.0,A. Horford makes 2-pt dunk from 1 ft (assist by M. Smart),,67,55
248,3,7:19.0,,Shooting foul by A. Horford (drawn by C. Sexton),67,55
249,3,7:19.0,,C. Sexton makes free throw 1 of 3,67,56
250,3,7:19.0,,C. Sexton makes free throw 2 of 3,67,57
251,3,7:19.0,,C. Sexton makes free throw 3 of 3,67,58
252,3,7:09.0,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Horford),,70,58
253,3,6:48.0,,J. Clarkson misses 2-pt jump shot from 11 ft,70,58
254,3,6:47.0,Defensive rebound by T. Rozier,,70,58
255,3,6:43.0,A. Horford misses 2-pt jump shot from 10 ft,,70,58
256,3,6:43.0,,Defensive rebound by K. Love,70,58
257,3,6:34.0,,K. Love makes 2-pt jump shot from 20 ft (assist by C. Sexton),70,60
258,3,6:23.0,,Cleveland full timeout,70,60
259,3,6:23.0,G. Hayward enters the game for A. Horford,,70,60
260,3,6:23.0,M. Morris enters the game for T. Rozier,,70,60
261,3,6:23.0,,L. Nance enters the game for T. Thompson,70,60
262,3,6:13.0,M. Morris misses 3-pt jump shot from 26 ft,,70,60
263,3,6:10.0,,Defensive rebound by K. Love,70,60
264,3,5:51.0,,K. Love misses 2-pt layup from 2 ft (block by M. Smart),70,60
265,3,5:48.0,Defensive rebound by M. Smart,,70,60
266,3,5:44.0,A. Baynes makes 2-pt dunk from 1 ft (assist by M. Morris),,72,60
267,3,5:19.0,,C. Osman makes 3-pt jump shot from 26 ft,72,63
268,3,5:05.0,Personal foul by L. Nance (drawn by A. Baynes),,72,63
269,3,5:05.0,,D. Nwaba enters the game for K. Love,72,63
270,3,4:52.0,M. Morris misses 2-pt jump shot from 7 ft,,72,63
271,3,4:50.0,,Defensive rebound by J. Clarkson,72,63
272,3,4:46.0,,Personal foul by A. Baynes (drawn by J. Clarkson),72,63
273,3,4:46.0,J. Brown enters the game for A. Baynes,,72,63
274,3,4:46.0,D. Theis enters the game for J. Tatum,,72,63
275,3,4:35.0,,Shooting foul by D. Theis (drawn by J. Clarkson),72,63
276,3,4:35.0,,J. Clarkson makes free throw 1 of 2,72,64
277,3,4:35.0,,J. Clarkson makes free throw 2 of 2,72,65
278,3,4:28.0,Personal foul by J. Clarkson (drawn by G. Hayward),,72,65
279,3,4:28.0,G. Hayward makes free throw 1 of 2,,73,65
280,3,4:28.0,G. Hayward misses free throw 2 of 2,,73,65
281,3,4:25.0,,Defensive rebound by L. Nance,73,65
282,3,4:17.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),73,67
283,3,4:17.0,,Shooting foul by J. Brown (drawn by L. Nance),73,67
284,3,4:17.0,,L. Nance makes free throw 1 of 1,73,68
285,3,4:05.0,M. Morris makes 3-pt jump shot from 26 ft (assist by M. Smart),,76,68
286,3,3:47.0,,C. Sexton misses 2-pt layup from 1 ft,76,68
287,3,3:44.0,Defensive rebound by J. Brown,,76,68
288,3,3:40.0,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Brown),,79,68
289,3,3:16.0,,J. Clarkson makes 2-pt jump shot from 12 ft,79,70
290,3,3:05.0,M. Smart makes 3-pt jump shot from 27 ft,,82,70
291,3,2:47.0,,C. Sexton makes 3-pt jump shot from 27 ft (assist by J. Clarkson),82,73
292,3,2:37.0,J. Brown misses 2-pt jump shot from 3 ft,,82,73
293,3,2:34.0,Offensive rebound by J. Brown,,82,73
294,3,2:33.0,Personal foul by C. Sexton (drawn by J. Brown),,82,73
295,3,2:33.0,Boston full timeout,,82,73
296,3,2:33.0,,M. Chriss enters the game for C. Osman,82,73
297,3,2:33.0,J. Brown misses free throw 1 of 2,,82,73
298,3,2:33.0,Offensive rebound by Team,,82,73
299,3,2:33.0,J. Brown misses free throw 2 of 2,,82,73
300,3,2:27.0,,Defensive rebound by D. Nwaba,82,73
301,3,2:09.0,,M. Chriss misses 2-pt layup at rim,82,73
302,3,2:07.0,Defensive rebound by M. Morris,,82,73
303,3,2:00.0,Shooting foul by D. Nwaba (drawn by M. Morris),,82,73
304,3,2:00.0,M. Morris misses free throw 1 of 2,,82,73
305,3,2:00.0,Offensive rebound by Team,,82,73
306,3,2:00.0,T. Rozier enters the game for M. Smart,,82,73
307,3,2:00.0,M. Morris makes free throw 2 of 2,,83,73
308,3,1:44.0,,L. Nance misses 2-pt hook shot from 7 ft,83,73
309,3,1:44.0,,Offensive rebound by Team,83,73
310,3,1:44.0,,Shooting foul by D. Theis (drawn by C. Sexton),83,73
311,3,1:44.0,,L. Nance makes free throw 1 of 2,83,74
312,3,1:44.0,,L. Nance makes free throw 2 of 2,83,75
313,3,1:37.0,Offensive foul by D. Theis (drawn by C. Sexton),,83,75
314,3,1:37.0,Turnover by D. Theis (offensive foul),,83,75
315,3,1:21.0,,J. Clarkson misses 3-pt jump shot from 26 ft,83,75
316,3,1:17.0,Defensive rebound by G. Hayward,,83,75
317,3,1:17.0,Turnover by G. Hayward (out of bounds lost ball),,83,75
318,3,1:04.0,,J. Clarkson makes 2-pt jump shot from 9 ft,83,77
319,3,1:04.0,Boston full timeout,,83,77
320,3,1:04.0,G. Yabusele enters the game for D. Theis,,83,77
321,3,0:48.0,J. Brown makes 3-pt jump shot from 23 ft (assist by G. Hayward),,86,77
322,3,0:28.0,,C. Sexton makes 2-pt layup from 1 ft,86,79
323,3,0:04.0,T. Rozier makes 2-pt jump shot from 23 ft,,88,79
324,3,0:01.0,,C. Sexton makes 2-pt layup at rim,88,81
325,4,11:36.0,T. Rozier misses 2-pt jump shot from 12 ft,,88,81
326,4,11:35.0,,Defensive rebound by Team,88,81
327,4,11:24.0,,Shooting foul by G. Yabusele (drawn by J. Clarkson),88,81
328,4,11:24.0,,J. Clarkson makes free throw 1 of 2,88,82
329,4,11:24.0,,J. Clarkson makes free throw 2 of 2,88,83
330,4,11:05.0,Shooting foul by L. Nance (drawn by M. Morris),,88,83
331,4,11:05.0,M. Morris makes free throw 1 of 2,,89,83
332,4,11:05.0,A. Baynes enters the game for G. Yabusele,,89,83
333,4,11:05.0,M. Morris makes free throw 2 of 2,,90,83
334,4,10:50.0,,Personal foul by A. Baynes (drawn by L. Nance),90,83
335,4,10:40.0,,C. Sexton makes 2-pt jump shot from 14 ft,90,85
336,4,10:24.0,G. Hayward makes 2-pt jump shot from 11 ft (assist by T. Rozier),,92,85
337,4,10:07.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by L. Nance),92,87
338,4,9:55.0,Turnover by G. Hayward (traveling),,92,87
339,4,9:46.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by L. Nance),92,89
340,4,9:46.0,Boston full timeout,,92,89
341,4,9:46.0,A. Horford enters the game for A. Baynes,,92,89
342,4,9:46.0,J. Tatum enters the game for J. Brown,,92,89
343,4,9:34.0,G. Hayward misses 2-pt jump shot from 21 ft,,92,89
344,4,9:31.0,,Defensive rebound by D. Nwaba,92,89
345,4,9:10.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by C. Sexton),92,92
346,4,8:57.0,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),,94,92
347,4,8:57.0,Shooting foul by M. Chriss (drawn by A. Horford),,94,92
348,4,8:57.0,A. Horford misses free throw 1 of 1,,94,92
349,4,8:53.0,,Defensive rebound by D. Nwaba,94,92
350,4,8:32.0,,Turnover by M. Chriss (lost ball; steal by G. Hayward),94,92
351,4,8:28.0,G. Hayward makes 2-pt layup from 1 ft (assist by A. Horford),,96,92
352,4,8:07.0,,L. Nance misses 3-pt jump shot from 26 ft,96,92
353,4,8:02.0,Defensive rebound by M. Morris,,96,92
354,4,8:02.0,M. Smart enters the game for G. Hayward,,96,92
355,4,8:02.0,,K. Love enters the game for M. Chriss,96,92
356,4,7:48.0,Turnover by A. Horford (traveling),,96,92
357,4,7:38.0,,C. Sexton misses 3-pt jump shot from 26 ft,96,92
358,4,7:36.0,,Offensive rebound by Team,96,92
359,4,7:36.0,Loose ball foul by M. Morris (drawn by L. Nance),,96,92
360,4,7:36.0,,C. Osman enters the game for D. Nwaba,96,92
361,4,7:22.0,,Turnover by Team (shot clock),96,92
362,4,7:10.0,M. Morris misses 3-pt jump shot from 26 ft,,96,92
363,4,7:07.0,,Defensive rebound by L. Nance,96,92
364,4,7:00.0,,C. Sexton misses 2-pt jump shot from 5 ft,96,92
365,4,6:57.0,Defensive rebound by A. Horford,,96,92
366,4,6:57.0,Personal take foul by C. Osman (drawn by J. Tatum),,96,92
367,4,6:50.0,T. Rozier misses 3-pt jump shot from 27 ft,,96,92
368,4,6:47.0,,Defensive rebound by L. Nance,96,92
369,4,6:38.0,,Shooting foul by J. Tatum (drawn by L. Nance),96,92
370,4,6:38.0,,L. Nance makes free throw 1 of 2,96,93
371,4,6:38.0,,L. Nance makes free throw 2 of 2,96,94
372,4,6:26.0,M. Smart makes 2-pt layup from 2 ft,,98,94
373,4,6:08.0,,K. Love misses 3-pt jump shot from 27 ft,98,94
374,4,6:05.0,Defensive rebound by J. Tatum,,98,94
375,4,5:56.0,A. Horford makes 2-pt jump shot from 23 ft (assist by J. Tatum),,100,94
376,4,5:55.0,,Cleveland full timeout,100,94
377,4,5:36.0,,J. Clarkson misses 2-pt jump shot from 11 ft,100,94
378,4,5:33.0,Defensive rebound by M. Smart,,100,94
379,4,5:29.0,Personal foul by C. Sexton (drawn by J. Tatum),,100,94
380,4,5:21.0,M. Smart makes 2-pt jump shot from 20 ft,,102,94
381,4,4:52.0,,C. Sexton misses 3-pt jump shot from 24 ft,102,94
382,4,4:50.0,Defensive rebound by A. Horford,,102,94
383,4,4:35.0,M. Morris misses 3-pt jump shot from 27 ft,,102,94
384,4,4:33.0,,Defensive rebound by Team,102,94
385,4,4:33.0,Loose ball foul by T. Rozier (drawn by K. Love),,102,94
386,4,4:33.0,,K. Love makes free throw 1 of 2,102,95
387,4,4:33.0,A. Baynes enters the game for M. Morris,,102,95
388,4,4:33.0,G. Hayward enters the game for T. Rozier,,102,95
389,4,4:33.0,,N. Stauskas enters the game for J. Clarkson,102,95
