,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
380,4,6:59.0,,Turnover by K. Olynyk (traveling),65,77
381,4,6:49.0,Turnover by E. Bledsoe (bad pass),,65,77
382,4,6:30.0,,T. Johnson misses 2-pt jump shot from 11 ft,65,77
383,4,6:27.0,Defensive rebound by G. Antetokounmpo,,65,77
384,4,6:27.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,67,77
385,4,6:27.0,Shooting foul by J. Winslow (drawn by E. Bledsoe),,67,77
386,4,6:27.0,E. Bledsoe makes free throw 1 of 1,,68,77
387,4,6:06.0,,K. Olynyk misses 3-pt jump shot from 25 ft,68,77
388,4,6:03.0,Defensive rebound by D. Wilson,,68,77
389,4,5:56.0,D. Wilson makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,71,77
390,4,5:47.0,,Miami full timeout,71,77
391,4,5:47.0,,J. Johnson enters the game for B. Adebayo,71,77
392,4,5:47.0,,R. McGruder enters the game for T. Johnson,71,77
393,4,5:47.0,,H. Whiteside enters the game for K. Olynyk,71,77
394,4,5:30.0,,Personal foul by G. Antetokounmpo (drawn by H. Whiteside),71,77
395,4,5:19.0,,R. McGruder misses 2-pt hook shot from 7 ft,71,77
396,4,5:13.0,,Offensive rebound by H. Whiteside,71,77
397,4,5:13.0,,H. Whiteside makes 2-pt dunk at rim,71,79
398,4,4:55.0,K. Middleton makes 3-pt jump shot from 25 ft,,74,79
399,4,4:55.0,Shooting foul by J. Richardson (drawn by K. Middleton),,74,79
400,4,4:55.0,K. Middleton makes free throw 1 of 1,,75,79
401,4,4:54.0,,Personal take foul by D. Wilson (drawn by H. Whiteside),75,79
402,4,4:54.0,,H. Whiteside makes free throw 1 of 2,75,80
403,4,4:54.0,,H. Whiteside misses free throw 2 of 2,75,80
404,4,4:54.0,Defensive rebound by Team,,75,80
405,4,4:49.0,Turnover by E. Bledsoe (bad pass),,75,80
406,4,4:32.0,,J. Winslow misses 3-pt jump shot from 25 ft,75,80
407,4,4:30.0,Defensive rebound by G. Antetokounmpo,,75,80
408,4,4:27.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,75,80
409,4,4:24.0,,Defensive rebound by H. Whiteside,75,80
410,4,4:09.0,,Turnover by J. Winslow (bad pass; steal by E. Bledsoe),75,80
411,4,4:07.0,Shooting foul by R. McGruder (drawn by E. Bledsoe),,75,80
412,4,4:07.0,E. Bledsoe makes free throw 1 of 2,,76,80
413,4,4:07.0,E. Bledsoe misses free throw 2 of 2,,76,80
414,4,4:00.0,Offensive rebound by E. Bledsoe,,76,80
415,4,3:50.0,K. Middleton misses 3-pt jump shot from 25 ft,,76,80
416,4,3:48.0,,Defensive rebound by H. Whiteside,76,80
417,4,3:37.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),76,82
418,4,3:37.0,Milwaukee full timeout,,76,82
419,4,3:37.0,,D. Wade enters the game for R. McGruder,76,82
420,4,3:19.0,D. Wilson makes 2-pt jump shot from 11 ft (assist by K. Middleton),,78,82
421,4,3:05.0,,J. Winslow misses 3-pt jump shot from 26 ft,78,82
422,4,3:02.0,,Offensive rebound by J. Johnson,78,82
423,4,2:51.0,,H. Whiteside misses 2-pt hook shot from 5 ft,78,82
424,4,2:48.0,Defensive rebound by D. Wilson,,78,82
425,4,2:42.0,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,81,82
426,4,2:25.0,,Personal foul by G. Antetokounmpo (drawn by J. Richardson),81,82
427,4,2:25.0,,J. Richardson makes free throw 1 of 2,81,83
428,4,2:25.0,,J. Richardson makes free throw 2 of 2,81,84
429,4,2:10.0,T. Snell misses 3-pt jump shot from 23 ft,,81,84
430,4,2:06.0,,Defensive rebound by H. Whiteside,81,84
431,4,1:57.0,,D. Wade makes 2-pt jump shot from 13 ft,81,86
432,4,1:34.0,K. Middleton misses 3-pt jump shot from 25 ft,,81,86
433,4,1:32.0,Offensive rebound by D. Wilson,,81,86
434,4,1:30.0,D. Wilson misses 2-pt jump shot from 3 ft,,81,86
435,4,1:28.0,,Defensive rebound by H. Whiteside,81,86
436,4,1:10.0,,J. Richardson misses 2-pt jump shot from 21 ft,81,86
437,4,1:10.0,Defensive rebound by Team,,81,86
438,4,1:00.0,K. Middleton makes 2-pt jump shot from 8 ft (assist by T. Snell),,83,86
439,4,0:46.0,,D. Wade makes 2-pt jump shot from 13 ft,83,88
440,4,0:46.0,Milwaukee full timeout,,83,88
441,4,0:38.0,K. Middleton misses 3-pt jump shot from 25 ft (block by J. Johnson),,83,88
442,4,0:35.0,,Defensive rebound by D. Wade,83,88
443,4,0:35.0,,J. Richardson makes 2-pt dunk from 1 ft (assist by D. Wade),83,90
444,4,0:28.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,83,90
445,4,0:24.0,,Defensive rebound by H. Whiteside,83,90
446,4,0:24.0,,Personal foul by G. Antetokounmpo (drawn by D. Wade),83,90
447,4,0:24.0,,D. Wade makes free throw 1 of 2,83,91
448,4,0:24.0,,D. Wade makes free throw 2 of 2,83,92
449,4,0:19.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,85,92
450,4,0:18.0,,Personal foul by G. Antetokounmpo (drawn by J. Richardson),85,92
451,4,0:18.0,,J. Richardson makes free throw 1 of 2,85,93
452,4,0:18.0,,J. Richardson makes free throw 2 of 2,85,94
453,4,0:15.0,Shooting foul by J. Richardson (drawn by E. Bledsoe),,85,94
454,4,0:15.0,E. Bledsoe makes free throw 1 of 2,,86,94
455,4,0:15.0,E. Bledsoe makes free throw 2 of 2,,87,94
