,QUARTER,TIME_REMAINING,BOSTON_ACTION,SACRAMENTO_ACTION,BOSTON_SCORE,SACRAMENTO_SCORE
381,4,4:18.0,A. Horford makes 2-pt jump shot from 5 ft,,97,93
382,4,4:18.0,Shooting foul by B. Hield (drawn by A. Horford),,97,93
383,4,4:18.0,A. Horford makes free throw 1 of 1,,98,93
384,4,4:00.0,,H. Barnes makes 2-pt jump shot from 8 ft,98,95
385,4,3:44.0,M. Morris makes 2-pt layup from 2 ft (assist by A. Horford),,100,95
386,4,3:36.0,,Shooting foul by T. Rozier (drawn by N. Bjelica),100,95
387,4,3:36.0,,N. Bjelica makes free throw 1 of 2,100,96
388,4,3:36.0,M. Smart enters the game for T. Rozier,,100,96
389,4,3:36.0,,N. Bjelica makes free throw 2 of 2,100,97
390,4,3:14.0,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Smart),,103,97
391,4,3:13.0,,Sacramento full timeout,103,97
392,4,3:13.0,,B. Bogdanović enters the game for N. Bjelica,103,97
393,4,2:53.0,,H. Barnes misses 2-pt layup from 3 ft,103,97
394,4,2:50.0,Defensive rebound by A. Horford,,103,97
395,4,2:37.0,Turnover by A. Horford (bad pass; steal by W. Cauley-Stein),,103,97
396,4,2:31.0,,D. Fox makes 2-pt layup from 2 ft,103,99
397,4,2:13.0,A. Horford misses 2-pt jump shot from 17 ft,,103,99
398,4,2:10.0,,Defensive rebound by W. Cauley-Stein,103,99
399,4,1:53.0,,Turnover by W. Cauley-Stein (bad pass; steal by M. Smart),103,99
400,4,1:52.0,M. Smart misses 2-pt layup from 2 ft (block by B. Hield),,103,99
401,4,1:52.0,,Defensive rebound by Team,103,99
402,4,1:52.0,J. Brown enters the game for G. Hayward,,103,99
403,4,1:45.0,,D. Fox makes 2-pt dunk from 1 ft,103,101
404,4,1:45.0,Boston full timeout,,103,101
405,4,1:45.0,G. Hayward enters the game for J. Brown,,103,101
406,4,1:45.0,T. Rozier enters the game for M. Smart,,103,101
407,4,1:27.0,Shooting foul by B. Bogdanović (drawn by J. Tatum),,103,101
408,4,1:27.0,M. Smart enters the game for T. Rozier,,103,101
409,4,1:27.0,,N. Bjelica enters the game for B. Bogdanović,103,101
410,4,1:27.0,J. Tatum makes free throw 1 of 2,,104,101
411,4,1:27.0,J. Tatum makes free throw 2 of 2,,105,101
412,4,1:10.0,,B. Hield makes 3-pt jump shot from 28 ft (assist by D. Fox),105,104
413,4,0:47.0,J. Tatum makes 2-pt jump shot from 12 ft,,107,104
414,4,0:25.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by N. Bjelica),107,106
415,4,0:16.0,Boston full timeout,,107,106
416,4,0:16.0,T. Rozier enters the game for M. Smart,,107,106
417,4,0:15.0,Personal take foul by W. Cauley-Stein (drawn by J. Tatum),,107,106
418,4,0:15.0,J. Tatum makes free throw 1 of 2,,108,106
419,4,0:15.0,J. Brown enters the game for T. Rozier,,108,106
420,4,0:15.0,J. Tatum makes free throw 2 of 2,,109,106
421,4,0:07.0,,Shooting foul by G. Hayward (drawn by B. Hield),109,106
422,4,0:07.0,,B. Hield makes free throw 1 of 3,109,107
423,4,0:07.0,T. Rozier enters the game for J. Brown,,109,107
424,4,0:07.0,,B. Hield makes free throw 2 of 3,109,108
425,4,0:07.0,,B. Hield makes free throw 3 of 3,109,109
426,4,0:02.0,G. Hayward makes 2-pt jump shot from 9 ft,,111,109
427,4,0:02.0,,Sacramento full timeout,111,109
428,4,0:00.0,,H. Barnes misses 3-pt jump shot from 30 ft,111,109
429,4,0:00.0,,Offensive rebound by Team,111,109
