,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
107,1,0:46.0,,D. Nwaba misses free throw 1 of 2,23,37
108,1,0:46.0,,Offensive rebound by Team,23,37
109,1,0:46.0,T. Hardaway enters the game for K. Knox,,23,37
110,1,0:46.0,,D. Nwaba misses free throw 2 of 2,23,37
111,1,0:44.0,Defensive rebound by L. Kornet,,23,37
112,1,0:36.0,Turnover by F. Ntilikina (palming),,23,37
113,1,0:18.0,,J. Jones misses 2-pt jump shot from 6 ft,23,37
114,1,0:17.0,,Offensive rebound by J. Jones,23,37
115,1,0:16.0,,J. Jones makes 2-pt layup from 1 ft,23,39
116,1,0:00.0,T. Hardaway misses 3-pt jump shot from 27 ft,,23,39
117,1,0:00.0,Offensive rebound by Team,,23,39
118,2,11:48.0,D. Dotson misses 2-pt jump shot from 17 ft,,23,39
119,2,11:46.0,Offensive rebound by L. Kornet,,23,39
120,2,11:40.0,F. Ntilikina misses 3-pt jump shot from 22 ft,,23,39
121,2,11:40.0,Offensive rebound by Team,,23,39
122,2,11:40.0,,Loose ball foul by L. Nance (drawn by M. Robinson),23,39
123,2,11:31.0,T. Hardaway misses 2-pt jump shot from 18 ft,,23,39
124,2,11:28.0,,Defensive rebound by M. Dellavedova,23,39
125,2,11:25.0,,J. Jones misses 2-pt jump shot from 8 ft,23,39
126,2,11:24.0,Defensive rebound by Team,,23,39
127,2,11:10.0,F. Ntilikina makes 2-pt layup from 1 ft,,25,39
128,2,10:52.0,,Turnover by A. Burks (bad pass; steal by F. Ntilikina),25,39
129,2,10:43.0,L. Kornet misses 3-pt jump shot from 26 ft,,25,39
130,2,10:38.0,,Defensive rebound by J. Jones,25,39
131,2,10:31.0,,Shooting foul by M. Robinson (drawn by J. Jones),25,39
132,2,10:31.0,,J. Jones makes free throw 1 of 2,25,40
133,2,10:31.0,,J. Jones makes free throw 2 of 2,25,41
134,2,10:21.0,F. Ntilikina makes 2-pt jump shot from 20 ft,,27,41
135,2,10:00.0,,L. Nance misses 2-pt dunk from 1 ft,27,41
136,2,9:58.0,Defensive rebound by L. Kornet,,27,41
137,2,9:54.0,D. Dotson makes 2-pt layup from 1 ft (assist by L. Kornet),,29,41
138,2,9:50.0,,Cleveland full timeout,29,41
139,2,9:38.0,,J. Clarkson makes 2-pt jump shot from 13 ft,29,43
140,2,9:25.0,Personal foul by J. Jones (drawn by L. Kornet),,29,43
141,2,9:25.0,,C. Osman enters the game for J. Jones,29,43
142,2,9:17.0,Turnover by D. Dotson (bad pass; steal by M. Dellavedova),,29,43
143,2,9:10.0,,J. Clarkson misses 2-pt layup from 1 ft,29,43
144,2,9:08.0,Defensive rebound by F. Ntilikina,,29,43
145,2,9:02.0,D. Dotson misses 2-pt dunk from 1 ft,,29,43
146,2,8:59.0,,Defensive rebound by L. Nance,29,43
147,2,8:56.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by L. Nance),29,46
148,2,8:39.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by M. Robinson),,31,46
149,2,8:34.0,,A. Burks misses 3-pt jump shot from 26 ft,31,46
150,2,8:14.0,Defensive rebound by D. Dotson,,31,46
151,2,8:05.0,F. Ntilikina misses 2-pt jump shot from 20 ft,,31,46
152,2,8:00.0,,Defensive rebound by A. Burks,31,46
153,2,7:53.0,,L. Nance misses 3-pt jump shot from 25 ft,31,46
154,2,7:49.0,Defensive rebound by F. Ntilikina,,31,46
155,2,7:42.0,D. Dotson misses 3-pt jump shot from 26 ft,,31,46
156,2,7:39.0,,Defensive rebound by C. Osman,31,46
157,2,7:31.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by A. Burks),31,49
158,2,7:23.0,New York full timeout,,31,49
159,2,7:23.0,E. Freedom enters the game for D. Dotson,,31,49
160,2,7:23.0,K. Knox enters the game for L. Kornet,,31,49
161,2,7:23.0,E. Mudiay enters the game for F. Ntilikina,,31,49
162,2,7:23.0,N. Vonleh enters the game for M. Robinson,,31,49
163,2,7:23.0,,C. Sexton enters the game for M. Dellavedova,31,49
164,2,7:11.0,T. Hardaway misses 2-pt hook shot from 9 ft,,31,49
165,2,7:09.0,,Defensive rebound by A. Burks,31,49
166,2,6:54.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by C. Sexton),31,52
167,2,6:54.0,,Shooting foul by K. Knox (drawn by J. Clarkson),31,52
168,2,6:54.0,M. Hezonja enters the game for K. Knox,,31,52
169,2,6:54.0,,J. Clarkson makes free throw 1 of 1,31,53
170,2,6:28.0,E. Freedom makes 2-pt hook shot from 15 ft,,33,53
171,2,6:07.0,,C. Sexton misses 3-pt jump shot from 25 ft,33,53
172,2,6:05.0,Defensive rebound by E. Freedom,,33,53
173,2,5:48.0,E. Freedom makes 2-pt layup from 2 ft,,35,53
174,2,5:31.0,,C. Sexton makes 2-pt layup at rim,35,55
175,2,5:13.0,T. Hardaway makes 3-pt jump shot from 22 ft (assist by E. Mudiay),,38,55
176,2,5:13.0,Technical foul by M. Longabardi,,38,55
177,2,5:13.0,T. Hardaway makes technical free throw,,39,55
178,2,5:13.0,,C. Frye enters the game for J. Clarkson,39,55
179,2,5:13.0,,R. Hood enters the game for L. Nance,39,55
180,2,4:59.0,,Turnover by C. Sexton (offensive foul),39,55
181,2,4:59.0,,Offensive foul by C. Sexton (drawn by N. Vonleh),39,55
182,2,4:33.0,Shooting foul by C. Frye (drawn by E. Freedom),,39,55
183,2,4:33.0,,Technical foul by C. Frye,39,55
184,2,4:33.0,T. Hardaway makes technical free throw,,40,55
185,2,4:33.0,E. Freedom makes free throw 1 of 2,,41,55
186,2,4:33.0,E. Freedom makes free throw 2 of 2,,42,55
187,2,4:23.0,,C. Sexton makes 2-pt jump shot from 15 ft,42,57
188,2,4:10.0,M. Hezonja misses 2-pt jump shot from 12 ft,,42,57
189,2,4:07.0,,Defensive rebound by R. Hood,42,57
190,2,4:04.0,,Shooting foul by T. Hardaway (drawn by A. Burks),42,57
191,2,4:04.0,,A. Burks misses free throw 1 of 2,42,57
192,2,4:04.0,,Offensive rebound by Team,42,57
193,2,4:04.0,,A. Burks makes free throw 2 of 2,42,58
194,2,3:51.0,Turnover by N. Vonleh (offensive foul),,42,58
195,2,3:51.0,Offensive foul by N. Vonleh (drawn by C. Osman),,42,58
196,2,3:51.0,,J. Clarkson enters the game for A. Burks,42,58
197,2,3:36.0,,J. Clarkson misses 3-pt jump shot from 24 ft,42,58
198,2,3:35.0,Defensive rebound by E. Freedom,,42,58
199,2,3:22.0,E. Mudiay makes 2-pt jump shot from 7 ft (assist by E. Freedom),,44,58
200,2,3:05.0,,C. Sexton makes 2-pt jump shot from 12 ft,44,60
201,2,2:47.0,E. Freedom makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,47,60
202,2,2:35.0,,C. Sexton misses 2-pt jump shot from 15 ft,47,60
203,2,2:35.0,Defensive rebound by E. Mudiay,,47,60
204,2,2:27.0,T. Hardaway misses 2-pt jump shot from 7 ft,,47,60
205,2,2:25.0,,Defensive rebound by C. Frye,47,60
206,2,2:19.0,,J. Clarkson makes 2-pt jump shot from 9 ft,47,62
207,2,2:01.0,M. Hezonja makes 2-pt layup from 2 ft (assist by E. Freedom),,49,62
208,2,1:36.0,,Turnover by C. Sexton (lost ball; steal by E. Mudiay),49,62
209,2,1:28.0,E. Mudiay misses 2-pt layup from 2 ft,,49,62
210,2,1:28.0,,Defensive rebound by C. Frye,49,62
211,2,1:20.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by C. Frye),49,65
212,2,1:01.0,E. Freedom misses 2-pt layup from 2 ft,,49,65
213,2,1:00.0,Offensive rebound by N. Vonleh,,49,65
214,2,1:00.0,N. Vonleh makes 2-pt dunk from 2 ft,,51,65
215,2,0:42.0,,C. Osman misses 2-pt jump shot from 17 ft,51,65
216,2,0:42.0,,Offensive rebound by C. Osman,51,65
217,2,0:34.0,,J. Clarkson misses 3-pt jump shot from 29 ft,51,65
218,2,0:30.0,Defensive rebound by N. Vonleh,,51,65
219,2,0:13.0,N. Vonleh makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,54,65
220,2,0:00.0,,Turnover by C. Sexton (lost ball; steal by M. Hezonja),54,65
221,3,11:39.0,E. Mudiay makes 2-pt jump shot from 16 ft (assist by K. Knox),,56,65
222,3,11:11.0,,A. Burks misses 2-pt jump shot from 8 ft (block by N. Vonleh),56,65
223,3,11:09.0,Defensive rebound by K. Knox,,56,65
224,3,10:57.0,T. Hardaway makes 2-pt jump shot from 22 ft (assist by E. Freedom),,58,65
225,3,10:57.0,,Cleveland full timeout,58,65
226,3,10:33.0,,R. Hood makes 2-pt jump shot from 7 ft,58,67
227,3,10:13.0,Personal foul by C. Sexton (drawn by K. Knox),,58,67
228,3,10:02.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by E. Mudiay),,61,67
229,3,9:47.0,,C. Osman misses 3-pt jump shot from 29 ft (block by N. Vonleh),61,67
230,3,9:42.0,,Offensive rebound by C. Frye,61,67
231,3,9:36.0,,A. Burks misses 3-pt jump shot from 22 ft,61,67
232,3,9:33.0,Defensive rebound by K. Knox,,61,67
233,3,9:28.0,K. Knox misses 2-pt layup from 1 ft,,61,67
234,3,9:22.0,Offensive rebound by E. Freedom,,61,67
235,3,9:22.0,E. Freedom makes 2-pt layup from 1 ft,,63,67
236,3,9:14.0,,Personal foul by E. Mudiay (drawn by C. Sexton),63,67
237,3,9:14.0,,L. Nance enters the game for C. Frye,63,67
238,3,9:00.0,,C. Osman misses 3-pt jump shot from 31 ft,63,67
239,3,9:00.0,,Offensive rebound by Team,63,67
240,3,9:00.0,,Turnover by Team (shot clock),63,67
241,3,8:50.0,K. Knox misses 3-pt jump shot from 28 ft,,63,67
242,3,8:46.0,,Defensive rebound by R. Hood,63,67
243,3,8:39.0,,R. Hood misses 2-pt layup from 4 ft (block by K. Knox),63,67
244,3,8:38.0,,Offensive rebound by A. Burks,63,67
245,3,8:35.0,,A. Burks misses 2-pt layup from 2 ft,63,67
246,3,8:34.0,Defensive rebound by K. Knox,,63,67
247,3,8:28.0,K. Knox makes 2-pt layup from 3 ft,,65,67
248,3,8:20.0,,C. Sexton misses 2-pt layup from 2 ft (block by T. Hardaway),65,67
249,3,8:20.0,Defensive rebound by Team,,65,67
250,3,8:12.0,N. Vonleh makes 2-pt hook shot from 9 ft,,67,67
251,3,8:12.0,Shooting foul by C. Osman (drawn by N. Vonleh),,67,67
252,3,8:12.0,N. Vonleh misses free throw 1 of 1,,67,67
253,3,8:11.0,,Defensive rebound by R. Hood,67,67
254,3,8:11.0,,Cleveland full timeout,67,67
255,3,7:57.0,,R. Hood makes 2-pt jump shot from 14 ft (assist by L. Nance),67,69
256,3,7:35.0,N. Vonleh misses 2-pt layup from 2 ft,,67,69
257,3,7:35.0,,Defensive rebound by R. Hood,67,69
258,3,7:23.0,,R. Hood misses 2-pt jump shot from 20 ft,67,69
259,3,7:19.0,Defensive rebound by N. Vonleh,,67,69
260,3,7:14.0,E. Mudiay makes 2-pt layup from 2 ft,,69,69
261,3,7:03.0,,C. Sexton misses 3-pt jump shot from 26 ft,69,69
262,3,7:03.0,Defensive rebound by E. Freedom,,69,69
263,3,6:46.0,Turnover by T. Hardaway (bad pass; steal by A. Burks),,69,69
264,3,6:41.0,,C. Sexton misses 3-pt jump shot from 27 ft,69,69
265,3,6:37.0,Defensive rebound by N. Vonleh,,69,69
266,3,6:29.0,Turnover by E. Mudiay (bad pass),,69,69
267,3,6:29.0,Loose ball foul by E. Mudiay (drawn by L. Nance),,69,69
268,3,6:29.0,,J. Clarkson enters the game for R. Hood,69,69
269,3,6:16.0,,C. Osman makes 2-pt layup from 2 ft (assist by C. Sexton),69,71
270,3,6:02.0,N. Vonleh misses 2-pt layup from 2 ft,,69,71
271,3,6:02.0,Offensive rebound by E. Freedom,,69,71
272,3,5:55.0,E. Freedom makes 2-pt layup from 1 ft,,71,71
273,3,5:42.0,,C. Osman misses 2-pt layup from 2 ft,71,71
274,3,5:34.0,,Offensive rebound by C. Sexton,71,71
275,3,5:34.0,,C. Sexton makes 2-pt layup at rim,71,73
276,3,5:26.0,T. Hardaway misses 3-pt jump shot from 27 ft,,71,73
277,3,5:24.0,,Defensive rebound by L. Nance,71,73
278,3,5:15.0,,C. Sexton makes 2-pt jump shot from 19 ft (assist by L. Nance),71,75
279,3,4:57.0,K. Knox makes 2-pt layup from 1 ft (assist by N. Vonleh),,73,75
280,3,4:42.0,,J. Clarkson makes 2-pt jump shot from 16 ft,73,77
281,3,4:21.0,E. Freedom misses 2-pt layup from 2 ft,,73,77
282,3,4:18.0,,Defensive rebound by C. Osman,73,77
283,3,4:12.0,,L. Nance makes 3-pt jump shot from 24 ft (assist by A. Burks),73,80
284,3,4:02.0,New York full timeout,,73,80
285,3,4:02.0,D. Dotson enters the game for E. Mudiay,,73,80
286,3,4:02.0,F. Ntilikina enters the game for N. Vonleh,,73,80
287,3,4:02.0,,J. Blossomgame enters the game for A. Burks,73,80
288,3,3:54.0,K. Knox misses 3-pt jump shot from 26 ft,,73,80
289,3,3:48.0,,Defensive rebound by J. Blossomgame,73,80
290,3,3:39.0,,Turnover by L. Nance (traveling),73,80
291,3,3:23.0,E. Freedom makes 2-pt layup at rim,,75,80
292,3,3:23.0,Shooting foul by L. Nance (drawn by E. Freedom),,75,80
293,3,3:23.0,,M. Dellavedova enters the game for C. Osman,75,80
294,3,3:23.0,,D. Nwaba enters the game for C. Sexton,75,80
295,3,3:23.0,E. Freedom makes free throw 1 of 1,,76,80
296,3,3:05.0,,D. Nwaba makes 2-pt layup from 3 ft (assist by M. Dellavedova),76,82
297,3,2:52.0,F. Ntilikina makes 2-pt jump shot from 17 ft,,78,82
298,3,2:37.0,,D. Nwaba misses 3-pt jump shot from 28 ft,78,82
299,3,2:35.0,Defensive rebound by E. Freedom,,78,82
300,3,2:29.0,T. Hardaway misses 2-pt jump shot from 17 ft,,78,82
301,3,2:26.0,,Defensive rebound by M. Dellavedova,78,82
302,3,2:12.0,,D. Nwaba makes 2-pt jump shot from 11 ft,78,84
303,3,1:58.0,Personal foul by L. Nance (drawn by F. Ntilikina),,78,84
304,3,1:41.0,Turnover by E. Freedom (lost ball; steal by L. Nance),,78,84
305,3,1:26.0,,M. Dellavedova misses 3-pt jump shot from 26 ft (block by D. Dotson),78,84
306,3,1:25.0,,Offensive rebound by J. Clarkson,78,84
307,3,1:16.0,,J. Clarkson misses 2-pt jump shot from 16 ft,78,84
308,3,1:11.0,Defensive rebound by T. Hardaway,,78,84
309,3,1:08.0,T. Hardaway makes 3-pt jump shot from 25 ft,,81,84
310,3,0:48.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance),81,86
311,3,0:33.0,Shooting foul by M. Dellavedova (drawn by F. Ntilikina),,81,86
312,3,0:33.0,F. Ntilikina makes free throw 1 of 2,,82,86
313,3,0:33.0,M. Hezonja enters the game for E. Freedom,,82,86
314,3,0:33.0,M. Robinson enters the game for K. Knox,,82,86
315,3,0:33.0,F. Ntilikina makes free throw 2 of 2,,83,86
316,3,0:26.0,,M. Dellavedova misses 3-pt jump shot from 30 ft,83,86
317,3,0:23.0,Defensive rebound by T. Hardaway,,83,86
318,3,0:04.0,F. Ntilikina makes 3-pt jump shot from 27 ft (assist by T. Hardaway),,86,86
319,3,0:00.0,,M. Dellavedova misses 2-pt jump shot from 14 ft,86,86
320,3,0:00.0,,Offensive rebound by Team,86,86
321,4,11:40.0,,L. Nance misses 2-pt hook shot from 11 ft,86,86
322,4,11:37.0,,Offensive rebound by J. Clarkson,86,86
323,4,11:33.0,,J. Blossomgame makes 2-pt dunk from 1 ft (assist by J. Clarkson),86,88
324,4,11:18.0,F. Ntilikina makes 2-pt layup from 1 ft,,88,88
325,4,10:55.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance),88,90
326,4,10:38.0,M. Robinson makes 2-pt layup from 1 ft (assist by F. Ntilikina),,90,90
327,4,10:17.0,,J. Clarkson makes 2-pt layup from 1 ft,90,92
328,4,10:04.0,F. Ntilikina misses 2-pt jump shot from 10 ft,,90,92
329,4,10:01.0,,Defensive rebound by J. Blossomgame,90,92
330,4,9:54.0,,Turnover by J. Clarkson (bad pass; steal by D. Dotson),90,92
331,4,9:37.0,Turnover by F. Ntilikina (lost ball; steal by J. Blossomgame),,90,92
332,4,9:33.0,,Turnover by D. Nwaba (offensive foul),90,92
333,4,9:33.0,,Offensive foul by D. Nwaba (drawn by T. Hardaway),90,92
334,4,9:33.0,K. Knox enters the game for T. Hardaway,,90,92
335,4,9:33.0,,C. Osman enters the game for D. Nwaba,90,92
336,4,9:20.0,K. Knox misses 2-pt jump shot from 12 ft (block by L. Nance),,90,92
337,4,9:17.0,,Defensive rebound by L. Nance,90,92
338,4,9:14.0,,C. Osman misses 3-pt jump shot from 23 ft,90,92
339,4,9:12.0,Defensive rebound by K. Knox,,90,92
340,4,9:00.0,M. Hezonja misses 2-pt jump shot from 15 ft,,90,92
341,4,8:59.0,Offensive rebound by Team,,90,92
342,4,8:47.0,F. Ntilikina misses 2-pt jump shot from 14 ft,,90,92
343,4,8:44.0,,Defensive rebound by L. Nance,90,92
344,4,8:37.0,,Shooting foul by D. Dotson (drawn by M. Dellavedova),90,92
345,4,8:37.0,,M. Dellavedova makes free throw 1 of 2,90,93
346,4,8:37.0,E. Mudiay enters the game for M. Hezonja,,90,93
347,4,8:37.0,,M. Dellavedova makes free throw 2 of 2,90,94
348,4,8:22.0,F. Ntilikina makes 3-pt jump shot from 23 ft (assist by D. Dotson),,93,94
349,4,7:53.0,,J. Clarkson misses 3-pt jump shot from 25 ft,93,94
350,4,7:49.0,Defensive rebound by F. Ntilikina,,93,94
351,4,7:44.0,D. Dotson misses 3-pt jump shot from 29 ft,,93,94
352,4,7:41.0,,Defensive rebound by L. Nance,93,94
353,4,7:26.0,,J. Blossomgame makes 2-pt layup from 1 ft (assist by M. Dellavedova),93,96
354,4,7:26.0,,Shooting foul by D. Dotson (drawn by J. Blossomgame),93,96
355,4,7:26.0,,J. Blossomgame makes free throw 1 of 1,93,97
356,4,7:15.0,F. Ntilikina misses 2-pt jump shot from 19 ft,,93,97
357,4,7:13.0,,Defensive rebound by J. Clarkson,93,97
358,4,7:00.0,,Turnover by M. Dellavedova (bad pass; steal by M. Robinson),93,97
359,4,6:58.0,Personal foul by M. Dellavedova (drawn by M. Robinson),,93,97
360,4,6:58.0,,Cleveland full timeout,93,97
361,4,6:58.0,T. Hardaway enters the game for D. Dotson,,93,97
362,4,6:58.0,E. Freedom enters the game for M. Robinson,,93,97
363,4,6:45.0,E. Freedom misses 2-pt jump shot from 15 ft,,93,97
364,4,6:41.0,,Defensive rebound by J. Blossomgame,93,97
365,4,6:23.0,,J. Clarkson misses 3-pt jump shot from 24 ft,93,97
366,4,6:21.0,Defensive rebound by E. Mudiay,,93,97
367,4,6:14.0,E. Mudiay misses 2-pt jump shot from 15 ft,,93,97
368,4,6:11.0,,Defensive rebound by J. Clarkson,93,97
369,4,6:01.0,,M. Dellavedova makes 2-pt jump shot from 15 ft,93,99
370,4,5:48.0,T. Hardaway misses 3-pt jump shot from 26 ft,,93,99
371,4,5:45.0,,Defensive rebound by L. Nance,93,99
372,4,5:31.0,,Turnover by M. Dellavedova (bad pass; steal by T. Hardaway),93,99
373,4,5:26.0,K. Knox misses 2-pt layup from 3 ft (block by L. Nance),,93,99
374,4,5:26.0,Offensive rebound by Team,,93,99
375,4,5:26.0,D. Dotson enters the game for F. Ntilikina,,93,99
376,4,5:26.0,,R. Hood enters the game for J. Blossomgame,93,99
377,4,5:26.0,,C. Sexton enters the game for M. Dellavedova,93,99
378,4,5:19.0,T. Hardaway makes 2-pt jump shot from 19 ft (assist by E. Mudiay),,95,99
379,4,5:02.0,,R. Hood makes 2-pt jump shot from 8 ft,95,101
