,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
145,2,7:39.0,A. Burks misses 3-pt jump shot from 23 ft,,38,37
146,2,7:37.0,,Defensive rebound by N. Bjelica,38,37
147,2,7:29.0,,N. Bjelica makes 2-pt layup from 2 ft,38,39
148,2,7:29.0,,Shooting foul by T. Sefolosha (drawn by N. Bjelica),38,39
149,2,7:29.0,R. Gobert enters the game for D. Favors,,38,39
150,2,7:29.0,,Technical foul by N. Bjelica,38,39
151,2,7:29.0,R. Rubio makes technical free throw,,39,39
152,2,7:29.0,,N. Bjelica makes free throw 1 of 1,39,40
153,2,7:12.0,R. O'Neale makes 2-pt dunk from 1 ft (assist by A. Burks),,41,40
154,2,7:12.0,G. Allen enters the game for A. Burks,,41,40
155,2,6:50.0,,D. Fox misses 3-pt jump shot from 23 ft,41,40
156,2,6:44.0,Defensive rebound by R. Gobert,,41,40
157,2,6:44.0,,B. Hield enters the game for J. Jackson,41,40
158,2,6:25.0,R. Rubio makes 2-pt jump shot from 21 ft (assist by R. Gobert),,43,40
159,2,6:15.0,,Personal foul by R. Rubio (drawn by B. Bogdanović),43,40
160,2,6:15.0,,B. Bogdanović makes free throw 1 of 2,43,41
161,2,6:15.0,,M. Bagley enters the game for N. Bjelica,43,41
162,2,6:15.0,,B. Bogdanović makes free throw 2 of 2,43,42
163,2,6:08.0,R. Rubio makes 2-pt layup from 2 ft,,45,42
164,2,6:00.0,,Offensive foul by M. Bagley (drawn by T. Sefolosha),45,42
165,2,6:00.0,,Turnover by M. Bagley (offensive foul),45,42
166,2,6:00.0,J. Crowder enters the game for T. Sefolosha,,45,42
167,2,6:00.0,,F. Mason enters the game for D. Fox,45,42
168,2,5:49.0,R. Rubio misses 2-pt jump shot from 19 ft,,45,42
169,2,5:46.0,,Defensive rebound by M. Bagley,45,42
170,2,5:42.0,,B. Hield misses 3-pt jump shot from 26 ft,45,42
171,2,5:37.0,Defensive rebound by R. Gobert,,45,42
172,2,5:31.0,G. Allen misses 3-pt jump shot from 26 ft,,45,42
173,2,5:31.0,,Defensive rebound by B. Bogdanović,45,42
174,2,5:16.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,45,42
175,2,5:16.0,,Offensive rebound by Team,45,42
176,2,5:16.0,Loose ball foul by J. Crowder (drawn by M. Bagley),,45,42
177,2,5:16.0,,M. Bagley makes free throw 1 of 2,45,43
178,2,5:16.0,,M. Bagley makes free throw 2 of 2,45,44
179,2,5:03.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Rubio),,48,44
180,2,4:45.0,,W. Cauley-Stein misses 2-pt hook shot from 9 ft,48,44
181,2,4:42.0,Defensive rebound by R. Gobert,,48,44
182,2,4:34.0,G. Allen makes 3-pt jump shot from 22 ft (assist by R. Rubio),,51,44
183,2,4:23.0,,Turnover by B. Hield (bad pass; steal by R. Gobert),51,44
184,2,4:19.0,R. O'Neale misses 2-pt layup from 2 ft,,51,44
185,2,4:18.0,Offensive rebound by R. Gobert,,51,44
186,2,4:18.0,R. Gobert makes 2-pt dunk from 2 ft,,53,44
187,2,4:18.0,,Sacramento full timeout,53,44
188,2,4:06.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),53,46
189,2,3:54.0,Personal foul by W. Cauley-Stein (drawn by R. Gobert),,53,46
190,2,3:46.0,Shooting foul by B. Hield (drawn by G. Allen),,53,46
191,2,3:46.0,G. Allen misses free throw 1 of 2,,53,46
192,2,3:46.0,Offensive rebound by Team,,53,46
193,2,3:46.0,J. Ingles enters the game for R. O'Neale,,53,46
194,2,3:46.0,,N. Bjelica enters the game for W. Cauley-Stein,53,46
195,2,3:46.0,G. Allen misses free throw 2 of 2,,53,46
196,2,3:42.0,,Defensive rebound by M. Bagley,53,46
197,2,3:26.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,53,46
198,2,3:23.0,Defensive rebound by J. Crowder,,53,46
199,2,3:07.0,J. Crowder misses 3-pt jump shot from 26 ft,,53,46
200,2,3:07.0,Offensive rebound by Team,,53,46
201,2,3:07.0,,Loose ball foul by N. Bjelica (drawn by R. Gobert),53,46
202,2,3:07.0,D. Exum enters the game for G. Allen,,53,46
203,2,3:00.0,Turnover by R. Rubio (traveling),,53,46
204,2,2:43.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,53,46
205,2,2:38.0,Defensive rebound by J. Crowder,,53,46
206,2,2:24.0,D. Exum misses 2-pt layup from 2 ft,,53,46
207,2,2:21.0,,Defensive rebound by N. Bjelica,53,46
208,2,2:14.0,,Turnover by N. Bjelica (lost ball; steal by J. Ingles),53,46
209,2,2:05.0,Offensive foul by R. Gobert (drawn by M. Bagley),,53,46
210,2,2:05.0,Turnover by R. Gobert (offensive foul),,53,46
211,2,1:49.0,,M. Bagley makes 2-pt layup from 7 ft,53,48
212,2,1:37.0,R. Gobert makes 2-pt dunk from 5 ft (assist by R. Rubio),,55,48
213,2,1:21.0,,F. Mason makes 2-pt jump shot from 6 ft,55,50
214,2,1:15.0,R. Rubio makes 2-pt layup from 1 ft,,57,50
215,2,1:00.0,,Turnover by B. Hield (out of bounds lost ball),57,50
216,2,0:44.0,J. Crowder misses 2-pt jump shot from 10 ft (block by M. Bagley),,57,50
217,2,0:42.0,,Defensive rebound by N. Bjelica,57,50
218,2,0:39.0,,F. Mason misses 3-pt jump shot from 26 ft,57,50
219,2,0:36.0,Defensive rebound by R. Rubio,,57,50
220,2,0:36.0,Personal foul by B. Hield (drawn by R. Rubio),,57,50
221,2,0:33.0,Personal foul by B. Bogdanović (drawn by J. Ingles),,57,50
222,2,0:33.0,J. Ingles makes free throw 1 of 2,,58,50
223,2,0:33.0,D. Favors enters the game for R. Gobert,,58,50
224,2,0:33.0,J. Ingles makes free throw 2 of 2,,59,50
225,2,0:27.0,,B. Hield misses 3-pt jump shot from 26 ft,59,50
226,2,0:25.0,Defensive rebound by J. Crowder,,59,50
227,2,0:02.0,J. Ingles misses 3-pt jump shot from 26 ft,,59,50
228,2,0:02.0,,Defensive rebound by B. Hield,59,50
229,3,11:44.0,,B. Bogdanović misses 2-pt jump shot from 22 ft,59,50
230,3,11:41.0,Defensive rebound by R. Gobert,,59,50
231,3,11:29.0,J. Crowder misses 3-pt jump shot from 25 ft,,59,50
232,3,11:25.0,,Defensive rebound by W. Cauley-Stein,59,50
233,3,11:22.0,,D. Fox misses 2-pt jump shot from 22 ft,59,50
234,3,11:19.0,Defensive rebound by R. Rubio,,59,50
235,3,11:15.0,J. Crowder misses 2-pt layup from 2 ft,,59,50
236,3,11:15.0,Offensive rebound by R. Gobert,,59,50
237,3,11:13.0,R. Gobert misses 2-pt layup from 1 ft,,59,50
238,3,11:13.0,Offensive rebound by R. Gobert,,59,50
239,3,11:13.0,Shooting foul by N. Bjelica (drawn by R. Gobert),,59,50
240,3,11:13.0,R. Gobert misses free throw 1 of 2,,59,50
241,3,11:13.0,Offensive rebound by Team,,59,50
242,3,11:13.0,R. Gobert makes free throw 2 of 2,,60,50
243,3,11:00.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,60,50
244,3,10:54.0,Defensive rebound by J. Ingles,,60,50
245,3,10:49.0,R. Rubio misses 2-pt jump shot from 12 ft (block by W. Cauley-Stein),,60,50
246,3,10:47.0,,Defensive rebound by D. Fox,60,50
247,3,10:39.0,,Shooting foul by R. Rubio (drawn by D. Fox),60,50
248,3,10:39.0,,D. Fox misses free throw 1 of 2,60,50
249,3,10:39.0,,Offensive rebound by Team,60,50
250,3,10:39.0,,D. Fox makes free throw 2 of 2,60,51
251,3,10:22.0,J. Crowder makes 2-pt layup from 2 ft (assist by J. Ingles),,62,51
252,3,10:13.0,,Shooting foul by J. Ingles (drawn by N. Bjelica),62,51
253,3,10:13.0,,N. Bjelica makes free throw 1 of 2,62,52
254,3,10:13.0,,N. Bjelica makes free throw 2 of 2,62,53
255,3,9:58.0,Shooting foul by W. Cauley-Stein (drawn by R. Gobert),,62,53
256,3,9:58.0,R. Gobert makes free throw 1 of 2,,63,53
257,3,9:58.0,R. Gobert makes free throw 2 of 2,,64,53
258,3,9:50.0,,Shooting foul by R. Gobert (drawn by W. Cauley-Stein),64,53
259,3,9:50.0,,W. Cauley-Stein makes free throw 1 of 2,64,54
260,3,9:50.0,,W. Cauley-Stein makes free throw 2 of 2,64,55
261,3,9:43.0,Turnover by R. Rubio (bad pass; steal by N. Bjelica),,64,55
262,3,9:38.0,,D. Fox makes 2-pt layup from 1 ft,64,57
263,3,9:37.0,Utah full timeout,,64,57
264,3,9:16.0,J. Crowder misses 3-pt jump shot from 25 ft,,64,57
265,3,9:12.0,,Defensive rebound by D. Fox,64,57
266,3,8:59.0,,D. Fox misses 2-pt jump shot from 10 ft,64,57
267,3,8:56.0,Defensive rebound by R. Gobert,,64,57
268,3,8:46.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,66,57
269,3,8:37.0,,Personal foul by J. Ingles (drawn by D. Fox),66,57
270,3,8:37.0,D. Exum enters the game for R. O'Neale,,66,57
271,3,8:24.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),66,59
272,3,8:09.0,Personal foul by B. Bogdanović (drawn by J. Ingles),,66,59
273,3,8:01.0,R. Rubio misses 2-pt jump shot from 18 ft,,66,59
274,3,8:01.0,,Defensive rebound by N. Bjelica,66,59
275,3,7:55.0,,Personal foul by R. Rubio (drawn by D. Fox),66,59
276,3,7:55.0,,D. Fox misses free throw 1 of 2,66,59
277,3,7:55.0,,Offensive rebound by Team,66,59
278,3,7:55.0,,D. Fox makes free throw 2 of 2,66,60
279,3,7:55.0,D. Favors enters the game for J. Crowder,,66,60
280,3,7:55.0,,M. Bagley enters the game for N. Bjelica,66,60
281,3,7:55.0,,J. Jackson enters the game for B. Hield,66,60
282,3,7:31.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,68,60
283,3,7:21.0,,B. Bogdanović misses 2-pt layup from 5 ft (block by D. Exum),68,60
284,3,7:17.0,Defensive rebound by R. Gobert,,68,60
285,3,7:16.0,Turnover by R. Gobert (bad pass; steal by D. Fox),,68,60
286,3,7:13.0,,Personal foul by R. Rubio (drawn by B. Bogdanović),68,60
287,3,7:13.0,,B. Bogdanović makes free throw 1 of 2,68,61
288,3,7:13.0,A. Burks enters the game for R. Rubio,,68,61
289,3,7:13.0,,B. Bogdanović makes free throw 2 of 2,68,62
290,3,7:02.0,J. Ingles misses 3-pt jump shot from 26 ft,,68,62
291,3,6:58.0,Offensive rebound by R. Gobert,,68,62
292,3,6:57.0,R. Gobert misses 2-pt layup from 2 ft,,68,62
293,3,6:57.0,Offensive rebound by R. Gobert,,68,62
294,3,6:53.0,R. Gobert makes 2-pt layup from 1 ft,,70,62
295,3,6:40.0,,Turnover by B. Bogdanović (lost ball; steal by D. Exum),70,62
296,3,6:35.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,72,62
297,3,6:21.0,,D. Fox misses 2-pt jump shot from 15 ft,72,62
298,3,6:18.0,Defensive rebound by A. Burks,,72,62
299,3,5:56.0,A. Burks misses 3-pt jump shot from 26 ft,,72,62
300,3,5:54.0,,Defensive rebound by M. Bagley,72,62
301,3,5:47.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),72,65
302,3,5:43.0,Utah full timeout,,72,65
303,3,5:43.0,R. Neto enters the game for J. Ingles,,72,65
304,3,5:43.0,,H. Giles enters the game for W. Cauley-Stein,72,65
305,3,5:30.0,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Neto),,74,65
306,3,5:10.0,,H. Giles misses 2-pt jump shot from 10 ft,74,65
307,3,5:05.0,,Offensive rebound by H. Giles,74,65
308,3,5:05.0,,H. Giles makes 2-pt layup at rim,74,67
309,3,4:55.0,A. Burks makes 2-pt layup from 2 ft,,76,67
310,3,4:46.0,,D. Fox makes 2-pt layup from 1 ft,76,69
311,3,4:46.0,,Shooting foul by D. Favors (drawn by D. Fox),76,69
312,3,4:46.0,,D. Fox misses free throw 1 of 1,76,69
313,3,4:46.0,Defensive rebound by A. Burks,,76,69
314,3,4:37.0,A. Burks makes 2-pt layup from 2 ft,,78,69
315,3,4:37.0,Shooting foul by H. Giles (drawn by A. Burks),,78,69
316,3,4:37.0,A. Burks makes free throw 1 of 1,,79,69
317,3,4:26.0,,D. Fox makes 2-pt jump shot from 13 ft,79,71
318,3,4:07.0,A. Burks makes 2-pt layup from 3 ft,,81,71
319,3,3:56.0,,M. Bagley makes 2-pt layup from 3 ft (assist by H. Giles),81,73
320,3,3:43.0,Turnover by R. Neto (bad pass; steal by H. Giles),,81,73
321,3,3:40.0,,Shooting foul by D. Favors (drawn by M. Bagley),81,73
322,3,3:40.0,,M. Bagley makes free throw 1 of 2,81,74
323,3,3:40.0,R. O'Neale enters the game for D. Exum,,81,74
324,3,3:40.0,,M. Bagley makes free throw 2 of 2,81,75
325,3,3:25.0,Turnover by R. O'Neale (bad pass; steal by D. Fox),,81,75
326,3,3:19.0,,H. Giles makes 2-pt layup from 2 ft,81,77
327,3,3:03.0,A. Burks misses 2-pt jump shot from 10 ft,,81,77
328,3,2:59.0,,Defensive rebound by M. Bagley,81,77
329,3,2:51.0,,H. Giles misses 3-pt jump shot from 24 ft,81,77
330,3,2:47.0,Defensive rebound by A. Burks,,81,77
331,3,2:31.0,Shooting foul by J. Jackson (drawn by R. Neto),,81,77
332,3,2:31.0,R. Neto makes free throw 1 of 2,,82,77
333,3,2:31.0,G. Allen enters the game for A. Burks,,82,77
334,3,2:31.0,J. Ingles enters the game for R. Gobert,,82,77
335,3,2:31.0,T. Sefolosha enters the game for R. O'Neale,,82,77
336,3,2:31.0,R. Neto makes free throw 2 of 2,,83,77
337,3,2:23.0,,Turnover by D. Fox (bad pass; steal by D. Favors),83,77
338,3,2:17.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Neto),,86,77
339,3,1:57.0,,M. Bagley misses 2-pt layup from 4 ft,86,77
340,3,1:54.0,Defensive rebound by T. Sefolosha,,86,77
341,3,1:52.0,Turnover by G. Allen (traveling),,86,77
342,3,1:52.0,,B. Hield enters the game for B. Bogdanović,86,77
343,3,1:36.0,,H. Giles misses 2-pt hook shot from 9 ft,86,77
344,3,1:34.0,,Offensive rebound by H. Giles,86,77
345,3,1:31.0,,Turnover by H. Giles (lost ball; steal by T. Sefolosha),86,77
346,3,1:26.0,G. Allen makes 3-pt jump shot from 23 ft (assist by R. Neto),,89,77
347,3,1:14.0,,M. Bagley makes 2-pt layup from 2 ft (assist by H. Giles),89,79
348,3,1:01.0,R. Neto misses 2-pt layup from 3 ft (block by H. Giles),,89,79
349,3,1:01.0,Offensive rebound by Team,,89,79
350,3,0:57.0,D. Favors makes 2-pt jump shot from 19 ft (assist by J. Ingles),,91,79
351,3,0:46.0,,J. Jackson misses 3-pt jump shot from 23 ft,91,79
352,3,0:43.0,Defensive rebound by T. Sefolosha,,91,79
353,3,0:35.0,Turnover by D. Favors (traveling),,91,79
354,3,0:35.0,,F. Mason enters the game for D. Fox,91,79
355,3,0:31.0,,Personal foul by T. Sefolosha (drawn by F. Mason),91,79
356,3,0:31.0,,F. Mason misses free throw 1 of 2,91,79
357,3,0:31.0,,Offensive rebound by Team,91,79
358,3,0:31.0,,F. Mason makes free throw 2 of 2,91,80
359,3,0:11.0,D. Favors misses 2-pt layup from 5 ft (block by M. Bagley),,91,80
360,3,0:11.0,,Defensive rebound by H. Giles,91,80
361,3,0:04.0,,M. Bagley misses 2-pt layup from 3 ft (block by D. Favors),91,80
362,3,0:03.0,Defensive rebound by Team,,91,80
363,3,0:00.0,R. Neto misses 2-pt jump shot from 20 ft,,91,80
364,3,0:00.0,Offensive rebound by Team,,91,80
365,4,11:48.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Neto),,93,80
366,4,11:48.0,Shooting foul by H. Giles (drawn by D. Favors),,93,80
367,4,11:48.0,D. Favors makes free throw 1 of 1,,94,80
368,4,11:42.0,,Turnover by B. Hield (bad pass; steal by R. Neto),94,80
369,4,11:39.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Neto),,97,80
370,4,11:26.0,,B. Hield makes 2-pt layup from 1 ft (assist by H. Giles),97,82
371,4,11:11.0,G. Allen misses 3-pt jump shot from 23 ft,,97,82
372,4,11:07.0,,Defensive rebound by J. Jackson,97,82
373,4,11:07.0,,Personal foul by J. Ingles (drawn by F. Mason),97,82
374,4,10:53.0,,B. Hield misses 3-pt jump shot from 23 ft,97,82
375,4,10:48.0,Defensive rebound by D. Favors,,97,82
376,4,10:42.0,G. Allen misses 3-pt jump shot from 23 ft,,97,82
377,4,10:38.0,,Defensive rebound by H. Giles,97,82
378,4,10:35.0,,Shooting foul by R. Neto (drawn by J. Jackson),97,82
379,4,10:35.0,,J. Jackson misses free throw 1 of 2,97,82
380,4,10:35.0,,Offensive rebound by Team,97,82
381,4,10:35.0,,J. Jackson makes free throw 2 of 2,97,83
