,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
58,1,5:09.0,,E. Turner makes 2-pt jump shot from 17 ft (assist by J. Nurkić),14,21
59,1,4:56.0,F. Jackson misses 3-pt jump shot from 26 ft,,14,21
60,1,4:54.0,,Defensive rebound by C. McCollum,14,21
61,1,4:48.0,,Turnover by C. McCollum (bad pass; steal by E. Moore),14,21
62,1,4:38.0,J. Randle makes 2-pt hook shot from 2 ft,,16,21
63,1,4:22.0,,D. Lillard makes 2-pt layup from 1 ft,16,23
64,1,4:13.0,E. Moore makes 2-pt layup from 2 ft,,18,23
65,1,4:13.0,Shooting foul by C. McCollum (drawn by E. Moore),,18,23
66,1,4:13.0,,Z. Collins enters the game for C. McCollum,18,23
67,1,4:13.0,,N. Stauskas enters the game for J. Nurkić,18,23
68,1,4:13.0,E. Moore makes free throw 1 of 1,,19,23
69,1,4:04.0,,N. Stauskas makes 2-pt jump shot from 15 ft,19,25
70,1,3:52.0,J. Randle misses 3-pt jump shot from 25 ft,,19,25
71,1,3:51.0,,Defensive rebound by A. Aminu,19,25
72,1,3:40.0,,D. Lillard misses 2-pt layup from 1 ft,19,25
73,1,3:37.0,,Offensive rebound by Z. Collins,19,25
74,1,3:37.0,,Z. Collins misses 2-pt layup from 1 ft,19,25
75,1,3:37.0,,Offensive rebound by D. Lillard,19,25
76,1,3:36.0,,D. Lillard misses 2-pt layup from 1 ft (block by N. Mirotić),19,25
77,1,3:33.0,Defensive rebound by F. Jackson,,19,25
78,1,3:23.0,F. Jackson makes 2-pt layup from 2 ft (assist by J. Holiday),,21,25
79,1,3:08.0,,Shooting foul by E. Moore (drawn by D. Lillard),21,25
80,1,3:08.0,,D. Lillard makes free throw 1 of 2,21,26
81,1,3:08.0,I. Clark enters the game for E. Moore,,21,26
82,1,3:08.0,,D. Lillard makes free throw 2 of 2,21,27
83,1,3:01.0,Shooting foul by Z. Collins (drawn by J. Randle),,21,27
84,1,3:01.0,,Portland full timeout,21,27
85,1,3:01.0,C. Diallo enters the game for N. Mirotić,,21,27
86,1,3:01.0,,S. Curry enters the game for D. Lillard,21,27
87,1,3:01.0,J. Randle makes free throw 1 of 2,,22,27
88,1,3:01.0,J. Randle makes free throw 2 of 2,,23,27
89,1,3:01.0,,C. Swanigan enters the game for A. Aminu,23,27
90,1,2:42.0,,N. Stauskas misses 3-pt jump shot from 24 ft,23,27
91,1,2:40.0,Defensive rebound by I. Clark,,23,27
92,1,2:28.0,J. Randle makes 2-pt layup from 2 ft,,25,27
93,1,2:05.0,,C. Swanigan misses 2-pt hook shot from 2 ft,25,27
94,1,2:03.0,Defensive rebound by J. Randle,,25,27
95,1,1:55.0,J. Randle makes 2-pt layup from 3 ft (assist by J. Holiday),,27,27
96,1,1:38.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by E. Turner),27,30
97,1,1:21.0,Turnover by J. Holiday (lost ball; steal by E. Turner),,27,30
98,1,1:18.0,,E. Turner makes 2-pt dunk at rim,27,32
99,1,1:12.0,Shooting foul by Z. Collins (drawn by J. Randle),,27,32
100,1,1:12.0,J. Randle makes free throw 1 of 2,,28,32
101,1,1:12.0,J. Randle makes free throw 2 of 2,,29,32
102,1,1:04.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by E. Turner),29,35
103,1,0:49.0,F. Jackson misses 3-pt jump shot from 23 ft,,29,35
104,1,0:48.0,,Defensive rebound by Team,29,35
105,1,0:31.0,,N. Stauskas misses 2-pt layup from 2 ft (block by C. Diallo),29,35
106,1,0:30.0,Defensive rebound by F. Jackson,,29,35
107,1,0:30.0,,J. Layman enters the game for Z. Collins,29,35
108,1,0:15.0,Shooting foul by C. Swanigan (drawn by J. Randle),,29,35
109,1,0:15.0,J. Randle makes free throw 1 of 2,,30,35
110,1,0:15.0,T. Frazier enters the game for J. Holiday,,30,35
111,1,0:15.0,J. Randle makes free throw 2 of 2,,31,35
112,1,0:01.0,,C. Swanigan misses 2-pt jump shot from 21 ft,31,35
113,1,0:01.0,,Offensive rebound by Team,31,35
114,2,11:40.0,F. Jackson misses 3-pt jump shot from 25 ft,,31,35
115,2,11:38.0,,Defensive rebound by S. Curry,31,35
116,2,11:32.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by E. Turner),31,38
117,2,11:12.0,T. Frazier misses 3-pt jump shot from 25 ft,,31,38
118,2,11:12.0,,Defensive rebound by Team,31,38
119,2,10:54.0,,Z. Collins misses 2-pt jump shot from 10 ft,31,38
120,2,10:51.0,Defensive rebound by C. Diallo,,31,38
121,2,10:45.0,I. Clark misses 3-pt jump shot from 25 ft,,31,38
122,2,10:43.0,,Defensive rebound by C. Swanigan,31,38
123,2,10:33.0,,Shooting foul by F. Jackson (drawn by E. Turner),31,38
124,2,10:33.0,,E. Turner makes free throw 1 of 2,31,39
125,2,10:33.0,E. Moore enters the game for F. Jackson,,31,39
126,2,10:33.0,,E. Turner makes free throw 2 of 2,31,40
127,2,10:22.0,Turnover by J. Randle (traveling),,31,40
128,2,10:11.0,,S. Curry misses 2-pt jump shot from 18 ft,31,40
129,2,10:08.0,Defensive rebound by C. Diallo,,31,40
130,2,10:01.0,J. Randle makes 2-pt jump shot from 3 ft,,33,40
131,2,10:01.0,Shooting foul by C. Swanigan (drawn by J. Randle),,33,40
132,2,10:01.0,J. Randle makes free throw 1 of 1,,34,40
133,2,9:52.0,,E. Turner makes 2-pt layup from 1 ft,34,42
134,2,9:41.0,I. Clark makes 3-pt jump shot from 25 ft (assist by T. Frazier),,37,42
135,2,9:29.0,,Z. Collins misses 2-pt layup from 1 ft,37,42
136,2,9:27.0,Defensive rebound by J. Randle,,37,42
137,2,9:19.0,J. Randle misses 2-pt layup from 2 ft,,37,42
138,2,9:18.0,,Defensive rebound by C. Swanigan,37,42
139,2,9:13.0,,C. Swanigan makes 2-pt layup from 1 ft (assist by E. Turner),37,44
140,2,8:59.0,E. Moore makes 2-pt jump shot from 9 ft,,39,44
141,2,8:50.0,,Shooting foul by J. Randle (drawn by C. Swanigan),39,44
142,2,8:50.0,,C. Swanigan makes free throw 1 of 2,39,45
143,2,8:50.0,N. Mirotić enters the game for J. Randle,,39,45
144,2,8:50.0,,C. Swanigan misses free throw 2 of 2,39,45
145,2,8:46.0,Defensive rebound by N. Mirotić,,39,45
146,2,8:38.0,E. Moore makes 2-pt jump shot from 5 ft,,41,45
147,2,8:29.0,,S. Curry misses 3-pt jump shot from 24 ft,41,45
148,2,8:27.0,Defensive rebound by N. Mirotić,,41,45
149,2,8:21.0,Personal foul by S. Curry (drawn by I. Clark),,41,45
150,2,8:21.0,,A. Aminu enters the game for Z. Collins,41,45
151,2,8:21.0,,J. Nurkić enters the game for C. Swanigan,41,45
152,2,8:09.0,E. Moore misses 2-pt jump shot from 22 ft,,41,45
153,2,8:08.0,,Defensive rebound by J. Nurkić,41,45
154,2,7:49.0,,A. Aminu makes 3-pt jump shot from 26 ft (assist by N. Stauskas),41,48
155,2,7:33.0,C. Diallo misses 2-pt jump shot from 17 ft,,41,48
156,2,7:32.0,,Defensive rebound by A. Aminu,41,48
157,2,7:26.0,,A. Aminu misses 2-pt layup from 2 ft,41,48
158,2,7:23.0,,Offensive rebound by J. Nurkić,41,48
159,2,7:23.0,,J. Nurkić misses 2-pt layup from 1 ft,41,48
160,2,7:22.0,Defensive rebound by T. Frazier,,41,48
161,2,7:17.0,E. Moore makes 3-pt jump shot from 26 ft (assist by T. Frazier),,44,48
162,2,6:55.0,,E. Turner misses 2-pt jump shot from 17 ft,44,48
163,2,6:52.0,Defensive rebound by N. Mirotić,,44,48
164,2,6:39.0,N. Mirotić misses 2-pt jump shot from 15 ft,,44,48
165,2,6:36.0,,Defensive rebound by A. Aminu,44,48
166,2,6:28.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by N. Stauskas),44,51
167,2,6:15.0,T. Frazier misses 3-pt jump shot from 25 ft,,44,51
168,2,6:11.0,Offensive rebound by N. Mirotić,,44,51
169,2,6:11.0,N. Mirotić misses 2-pt layup at rim,,44,51
170,2,6:11.0,Offensive rebound by N. Mirotić,,44,51
171,2,6:07.0,I. Clark makes 3-pt jump shot from 25 ft (assist by N. Mirotić),,47,51
172,2,6:07.0,,Portland full timeout,47,51
173,2,6:07.0,J. Randle enters the game for C. Diallo,,47,51
174,2,6:07.0,,D. Lillard enters the game for N. Stauskas,47,51
175,2,6:07.0,,C. McCollum enters the game for E. Turner,47,51
176,2,5:57.0,,Personal foul by N. Mirotić (drawn by J. Nurkić),47,51
177,2,5:57.0,J. Holiday enters the game for E. Moore,,47,51
178,2,5:55.0,,A. Aminu makes 2-pt jump shot from 21 ft (assist by S. Curry),47,53
179,2,5:32.0,J. Randle makes 2-pt layup at rim (assist by J. Holiday),,49,53
180,2,5:32.0,Shooting foul by D. Lillard (drawn by J. Randle),,49,53
181,2,5:32.0,J. Randle misses free throw 1 of 1,,49,53
182,2,5:32.0,,Defensive rebound by Team,49,53
183,2,5:15.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),49,56
184,2,5:05.0,T. Frazier makes 2-pt jump shot from 21 ft (assist by J. Randle),,51,56
185,2,4:52.0,,C. McCollum misses 2-pt jump shot from 4 ft,51,56
186,2,4:51.0,Defensive rebound by J. Randle,,51,56
187,2,4:46.0,T. Frazier misses 3-pt jump shot from 25 ft,,51,56
188,2,4:43.0,Offensive rebound by N. Mirotić,,51,56
189,2,4:39.0,Shooting foul by J. Nurkić (drawn by J. Randle),,51,56
190,2,4:39.0,J. Randle makes free throw 1 of 2,,52,56
191,2,4:39.0,J. Randle makes free throw 2 of 2,,53,56
192,2,4:24.0,,J. Nurkić makes 2-pt hook shot from 3 ft,53,58
193,2,4:24.0,,Shooting foul by J. Randle (drawn by J. Nurkić),53,58
194,2,4:24.0,,J. Nurkić makes free throw 1 of 1,53,59
195,2,4:16.0,J. Holiday misses 3-pt jump shot from 25 ft,,53,59
196,2,4:14.0,,Defensive rebound by A. Aminu,53,59
197,2,4:04.0,,C. McCollum makes 2-pt jump shot from 19 ft,53,61
198,2,3:48.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Holiday),,55,61
199,2,3:34.0,,Turnover by C. McCollum (bad pass; steal by J. Randle),55,61
200,2,3:32.0,Turnover by J. Randle (palming),,55,61
201,2,3:19.0,,Shooting foul by J. Randle (drawn by J. Nurkić),55,61
202,2,3:19.0,C. Diallo enters the game for I. Clark,,55,61
203,2,3:19.0,E. Moore enters the game for J. Randle,,55,61
204,2,3:19.0,,J. Nurkić makes free throw 1 of 2,55,62
205,2,3:19.0,,J. Nurkić makes free throw 2 of 2,55,63
206,2,2:58.0,T. Frazier misses 2-pt jump shot from 10 ft,,55,63
207,2,2:55.0,,Defensive rebound by J. Nurkić,55,63
208,2,2:45.0,,D. Lillard misses 2-pt jump shot from 9 ft,55,63
209,2,2:44.0,Defensive rebound by J. Holiday,,55,63
210,2,2:39.0,Personal foul by S. Curry (drawn by C. Diallo),,55,63
211,2,2:39.0,New Orleans full timeout,,55,63
212,2,2:39.0,,Z. Collins enters the game for S. Curry,55,63
213,2,2:39.0,,N. Stauskas enters the game for J. Nurkić,55,63
214,2,2:39.0,C. Diallo makes free throw 1 of 2,,56,63
215,2,2:39.0,C. Diallo misses free throw 2 of 2,,56,63
216,2,2:39.0,Offensive rebound by N. Mirotić,,56,63
217,2,2:39.0,N. Mirotić misses 2-pt layup from 3 ft,,56,63
218,2,2:39.0,Offensive rebound by N. Mirotić,,56,63
219,2,2:38.0,N. Mirotić misses 2-pt layup from 1 ft,,56,63
220,2,2:38.0,Offensive rebound by Team,,56,63
221,2,2:21.0,Def 3 sec tech foul by Team,,56,63
222,2,2:21.0,J. Holiday makes technical free throw,,57,63
223,2,2:13.0,N. Mirotić misses 3-pt jump shot from 25 ft,,57,63
224,2,2:09.0,,Defensive rebound by D. Lillard,57,63
225,2,2:02.0,,A. Aminu misses 3-pt jump shot from 25 ft,57,63
226,2,2:02.0,Defensive rebound by Team,,57,63
227,2,1:44.0,J. Holiday makes 2-pt jump shot from 2 ft,,59,63
228,2,1:44.0,Shooting foul by N. Stauskas (drawn by J. Holiday),,59,63
229,2,1:44.0,J. Holiday misses free throw 1 of 1,,59,63
230,2,1:44.0,,Defensive rebound by A. Aminu,59,63
231,2,1:27.0,,N. Stauskas makes 2-pt dunk at rim (assist by Z. Collins),59,65
232,2,1:16.0,N. Mirotić misses 2-pt layup from 2 ft (block by A. Aminu),,59,65
233,2,1:13.0,Offensive rebound by C. Diallo,,59,65
234,2,1:10.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),,62,65
235,2,0:51.0,,A. Aminu makes 2-pt jump shot from 6 ft,62,67
236,2,0:47.0,Shooting foul by D. Lillard (drawn by T. Frazier),,62,67
237,2,0:47.0,T. Frazier makes free throw 1 of 2,,63,67
238,2,0:47.0,T. Frazier misses free throw 2 of 2,,63,67
239,2,0:46.0,,Defensive rebound by C. McCollum,63,67
240,2,0:46.0,,Personal foul by T. Frazier (drawn by C. McCollum),63,67
241,2,0:46.0,,C. McCollum makes free throw 1 of 2,63,68
242,2,0:46.0,,C. McCollum misses free throw 2 of 2,63,68
243,2,0:43.0,Defensive rebound by N. Mirotić,,63,68
244,2,0:35.0,N. Mirotić misses 2-pt layup from 2 ft,,63,68
245,2,0:35.0,Offensive rebound by C. Diallo,,63,68
246,2,0:35.0,C. Diallo makes 2-pt layup at rim,,65,68
247,2,0:18.0,,Personal foul by T. Frazier (drawn by D. Lillard),65,68
248,2,0:18.0,,D. Lillard makes free throw 1 of 2,65,69
249,2,0:18.0,I. Clark enters the game for C. Diallo,,65,69
250,2,0:18.0,,E. Turner enters the game for Z. Collins,65,69
251,2,0:18.0,,D. Lillard makes free throw 2 of 2,65,70
252,2,0:01.0,J. Holiday misses 2-pt jump shot from 18 ft,,65,70
253,2,0:01.0,,Defensive rebound by A. Aminu,65,70
254,3,11:47.0,J. Holiday misses 2-pt jump shot from 4 ft,,65,70
255,3,11:46.0,Offensive rebound by J. Okafor,,65,70
256,3,11:45.0,J. Okafor makes 2-pt layup from 1 ft,,67,70
257,3,11:27.0,,J. Nurkić makes 2-pt layup from 3 ft (assist by D. Lillard),67,72
258,3,11:27.0,,Shooting foul by J. Okafor (drawn by J. Nurkić),67,72
259,3,11:27.0,,J. Nurkić makes free throw 1 of 1,67,73
260,3,11:16.0,N. Mirotić makes 3-pt jump shot from 30 ft (assist by E. Moore),,70,73
261,3,11:01.0,,Shooting foul by J. Okafor (drawn by A. Aminu),70,73
262,3,11:01.0,,A. Aminu makes free throw 1 of 2,70,74
263,3,11:01.0,,A. Aminu makes free throw 2 of 2,70,75
264,3,10:51.0,E. Moore misses 2-pt layup from 3 ft,,70,75
265,3,10:50.0,,Defensive rebound by A. Aminu,70,75
266,3,10:40.0,,Turnover by J. Nurkić (lost ball; steal by J. Holiday),70,75
267,3,10:36.0,T. Frazier makes 2-pt layup from 2 ft (assist by J. Holiday),,72,75
268,3,10:18.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),72,78
269,3,10:00.0,J. Okafor misses 2-pt hook shot from 3 ft,,72,78
270,3,10:00.0,Offensive rebound by Team,,72,78
271,3,10:00.0,,Loose ball foul by A. Aminu (drawn by N. Mirotić),72,78
272,3,9:57.0,Personal foul by C. McCollum (drawn by E. Moore),,72,78
273,3,9:51.0,J. Holiday misses 2-pt layup from 1 ft,,72,78
274,3,9:48.0,Offensive rebound by J. Okafor,,72,78
275,3,9:48.0,J. Okafor misses 2-pt layup from 1 ft,,72,78
276,3,9:48.0,Offensive rebound by J. Okafor,,72,78
277,3,9:35.0,E. Moore misses 2-pt jump shot from 3 ft,,72,78
278,3,9:31.0,Offensive rebound by N. Mirotić,,72,78
279,3,9:27.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by T. Frazier),,75,78
280,3,9:13.0,,A. Aminu misses 3-pt jump shot from 26 ft,75,78
281,3,9:13.0,,Offensive rebound by Team,75,78
282,3,9:13.0,Loose ball foul by J. Okafor (drawn by J. Nurkić),,75,78
283,3,9:03.0,,Turnover by D. Lillard (bad pass),75,78
284,3,8:54.0,N. Mirotić makes 2-pt dunk from 1 ft (assist by J. Holiday),,77,78
285,3,8:54.0,,Portland full timeout,77,78
286,3,8:39.0,,D. Lillard makes 2-pt jump shot from 18 ft,77,80
287,3,8:22.0,J. Okafor makes 2-pt layup from 1 ft (assist by N. Mirotić),,79,80
288,3,8:12.0,,C. McCollum misses 3-pt jump shot from 26 ft,79,80
289,3,8:11.0,,Offensive rebound by J. Nurkić,79,80
290,3,8:11.0,,Personal foul by J. Holiday (drawn by J. Nurkić),79,80
291,3,8:03.0,,Turnover by C. McCollum (bad pass),79,80
292,3,7:55.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Holiday),,81,80
293,3,7:41.0,,D. Lillard misses 3-pt jump shot from 28 ft,81,80
294,3,7:39.0,,Offensive rebound by J. Nurkić,81,80
295,3,7:37.0,,J. Nurkić makes 2-pt dunk from 1 ft,81,82
296,3,7:28.0,Turnover by T. Frazier (bad pass),,81,82
297,3,7:28.0,J. Randle enters the game for J. Okafor,,81,82
298,3,7:09.0,,Personal foul by E. Moore (drawn by D. Lillard),81,82
299,3,7:09.0,,D. Lillard makes free throw 1 of 2,81,83
300,3,7:09.0,,D. Lillard makes free throw 2 of 2,81,84
301,3,6:50.0,J. Holiday misses 3-pt jump shot from 25 ft,,81,84
302,3,6:48.0,,Defensive rebound by J. Nurkić,81,84
303,3,6:40.0,,C. McCollum makes 2-pt jump shot from 17 ft,81,86
304,3,6:32.0,New Orleans full timeout,,81,86
305,3,6:32.0,S. Hill enters the game for T. Frazier,,81,86
306,3,6:17.0,J. Randle misses 2-pt hook shot from 9 ft,,81,86
307,3,6:16.0,Offensive rebound by Team,,81,86
308,3,6:12.0,Personal foul by J. Layman (drawn by J. Holiday),,81,86
309,3,6:07.0,Shooting foul by J. Layman (drawn by E. Moore),,81,86
310,3,6:07.0,E. Moore makes free throw 1 of 2,,82,86
311,3,6:07.0,E. Moore makes free throw 2 of 2,,83,86
312,3,5:49.0,,A. Aminu misses 3-pt jump shot from 25 ft,83,86
313,3,5:45.0,Defensive rebound by S. Hill,,83,86
314,3,5:36.0,E. Moore makes 2-pt jump shot from 4 ft (assist by J. Randle),,85,86
315,3,5:22.0,,D. Lillard misses 2-pt layup from 2 ft,85,86
316,3,5:20.0,Defensive rebound by S. Hill,,85,86
317,3,5:18.0,Turnover by S. Hill (lost ball; steal by D. Lillard),,85,86
318,3,5:17.0,,Shooting foul by J. Randle (drawn by D. Lillard),85,86
319,3,5:17.0,,D. Lillard makes free throw 1 of 2,85,87
320,3,5:17.0,,E. Turner enters the game for J. Layman,85,87
321,3,5:17.0,,D. Lillard makes free throw 2 of 2,85,88
322,3,5:11.0,Personal foul by A. Aminu (drawn by N. Mirotić),,85,88
323,3,5:11.0,N. Mirotić makes free throw 1 of 2,,86,88
324,3,5:11.0,N. Mirotić makes free throw 2 of 2,,87,88
325,3,5:00.0,,E. Turner misses 3-pt jump shot from 24 ft,87,88
326,3,4:58.0,,Offensive rebound by J. Nurkić,87,88
327,3,4:57.0,,J. Nurkić makes 2-pt layup from 1 ft,87,90
328,3,4:45.0,J. Randle makes 2-pt jump shot from 10 ft (assist by N. Mirotić),,89,90
329,3,4:37.0,,Turnover by D. Lillard (lost ball),89,90
330,3,4:37.0,,Loose ball foul by D. Lillard (drawn by N. Mirotić),89,90
331,3,4:37.0,C. Diallo enters the game for J. Randle,,89,90
332,3,4:37.0,N. Mirotić makes free throw 1 of 2,,90,90
333,3,4:37.0,N. Mirotić misses free throw 2 of 2,,90,90
334,3,4:32.0,,Defensive rebound by J. Nurkić,90,90
335,3,4:21.0,,C. McCollum misses 2-pt jump shot from 21 ft,90,90
336,3,4:17.0,Defensive rebound by N. Mirotić,,90,90
337,3,4:11.0,C. Diallo misses 2-pt layup from 5 ft,,90,90
338,3,4:10.0,,Defensive rebound by E. Turner,90,90
339,3,4:02.0,,J. Nurkić makes 3-pt jump shot from 24 ft (assist by D. Lillard),90,93
340,3,3:52.0,C. Diallo misses 2-pt layup from 4 ft,,90,93
341,3,3:49.0,,Defensive rebound by E. Turner,90,93
342,3,3:45.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Turner),90,96
343,3,3:43.0,New Orleans full timeout,,90,96
344,3,3:43.0,I. Clark enters the game for E. Moore,,90,96
345,3,3:43.0,,Z. Collins enters the game for J. Nurkić,90,96
346,3,3:30.0,Personal foul by A. Aminu (drawn by J. Holiday),,90,96
347,3,3:30.0,J. Holiday misses free throw 1 of 2,,90,96
348,3,3:30.0,Offensive rebound by Team,,90,96
349,3,3:30.0,J. Holiday makes free throw 2 of 2,,91,96
350,3,3:12.0,,Personal foul by C. Diallo (drawn by Z. Collins),91,96
351,3,3:12.0,,Z. Collins misses free throw 1 of 2,91,96
352,3,3:12.0,,Offensive rebound by Team,91,96
353,3,3:12.0,,Z. Collins makes free throw 2 of 2,91,97
354,3,3:02.0,S. Hill misses 3-pt jump shot from 22 ft,,91,97
355,3,3:00.0,,Defensive rebound by D. Lillard,91,97
356,3,2:48.0,,Z. Collins makes 2-pt layup from 2 ft,91,99
357,3,2:40.0,Shooting foul by E. Turner (drawn by J. Holiday),,91,99
358,3,2:40.0,J. Holiday makes free throw 1 of 2,,92,99
359,3,2:40.0,J. Randle enters the game for N. Mirotić,,92,99
360,3,2:40.0,,C. Swanigan enters the game for A. Aminu,92,99
361,3,2:40.0,J. Holiday makes free throw 2 of 2,,93,99
362,3,2:26.0,,D. Lillard misses 3-pt jump shot from 26 ft,93,99
363,3,2:25.0,,Offensive rebound by Team,93,99
364,3,2:25.0,Loose ball foul by I. Clark (drawn by C. McCollum),,93,99
365,3,2:25.0,,C. McCollum makes free throw 1 of 2,93,100
366,3,2:25.0,,C. McCollum misses free throw 2 of 2,93,100
367,3,2:24.0,Defensive rebound by Team,,93,100
368,3,2:24.0,,Loose ball foul by Z. Collins (drawn by C. Diallo),93,100
369,3,2:24.0,C. Diallo makes free throw 1 of 2,,94,100
370,3,2:24.0,C. Diallo makes free throw 2 of 2,,95,100
371,3,2:13.0,,C. McCollum misses 3-pt jump shot from 25 ft,95,100
372,3,2:10.0,Defensive rebound by C. Diallo,,95,100
373,3,2:02.0,C. Diallo misses 2-pt layup from 3 ft (block by Z. Collins),,95,100
374,3,2:01.0,,Defensive rebound by C. Swanigan,95,100
375,3,1:54.0,,Shooting foul by I. Clark (drawn by E. Turner),95,100
376,3,1:54.0,,E. Turner makes free throw 1 of 2,95,101
377,3,1:54.0,,S. Curry enters the game for D. Lillard,95,101
378,3,1:54.0,,N. Stauskas enters the game for C. McCollum,95,101
379,3,1:54.0,,E. Turner makes free throw 2 of 2,95,102
380,3,1:42.0,J. Holiday misses 2-pt layup from 3 ft,,95,102
381,3,1:40.0,Offensive rebound by C. Diallo,,95,102
382,3,1:31.0,J. Randle misses 3-pt jump shot from 24 ft,,95,102
383,3,1:29.0,,Defensive rebound by S. Curry,95,102
384,3,1:24.0,,Turnover by C. Swanigan (3 sec),95,102
385,3,1:09.0,I. Clark misses 3-pt jump shot from 28 ft,,95,102
386,3,1:01.0,,Defensive rebound by E. Turner,95,102
