,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
56,1,7:16.0,Defensive rebound by D. Russell,,7,10
57,1,7:12.0,Shooting foul by B. Simmons (drawn by D. Carroll),,7,10
58,1,7:12.0,D. Carroll makes free throw 1 of 2,,8,10
59,1,7:12.0,J. Dudley enters the game for R. Kurucs,,8,10
60,1,7:12.0,D. Carroll makes free throw 2 of 2,,9,10
61,1,6:56.0,,B. Marjanović misses 2-pt layup from 1 ft,9,10
62,1,6:56.0,,Offensive rebound by Team,9,10
63,1,6:56.0,Loose ball foul by J. Dudley (drawn by B. Marjanović),,9,10
64,1,6:56.0,,B. Marjanović makes free throw 1 of 2,9,11
65,1,6:56.0,S. Dinwiddie enters the game for D. Carroll,,9,11
66,1,6:56.0,,B. Marjanović misses free throw 2 of 2,9,11
67,1,6:54.0,Defensive rebound by J. Allen,,9,11
68,1,6:45.0,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell),,12,11
69,1,6:34.0,,Turnover by J. Redick (lost ball; steal by D. Russell),12,11
70,1,6:29.0,D. Russell misses 2-pt layup from 5 ft (block by J. Butler),,12,11
71,1,6:26.0,Offensive rebound by J. Allen,,12,11
72,1,6:21.0,Turnover by D. Russell (bad pass),,12,11
73,1,6:21.0,,T. McConnell enters the game for J. Redick,12,11
74,1,6:21.0,,M. Scott enters the game for B. Simmons,12,11
75,1,6:07.0,,T. McConnell misses 2-pt jump shot from 6 ft,12,11
76,1,6:05.0,Defensive rebound by J. Allen,,12,11
77,1,5:55.0,Personal foul by J. Butler (drawn by J. Allen),,12,11
78,1,5:41.0,Turnover by D. Russell (bad pass; steal by B. Marjanović),,12,11
79,1,5:20.0,,T. McConnell makes 2-pt layup from 1 ft (assist by T. Harris),12,13
80,1,5:09.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,15,13
81,1,4:53.0,,J. Butler makes 2-pt jump shot from 12 ft,15,15
82,1,4:38.0,Turnover by J. Harris (bad pass),,15,15
83,1,4:38.0,C. LeVert enters the game for D. Russell,,15,15
84,1,4:30.0,,Shooting foul by J. Allen (drawn by J. Butler),15,15
85,1,4:30.0,,J. Butler makes free throw 1 of 2,15,16
86,1,4:30.0,D. Carroll enters the game for J. Allen,,15,16
87,1,4:30.0,E. Davis enters the game for J. Harris,,15,16
88,1,4:30.0,,J. Butler makes free throw 2 of 2,15,17
89,1,4:11.0,Shooting foul by T. McConnell (drawn by S. Dinwiddie),,15,17
90,1,4:11.0,S. Dinwiddie makes free throw 1 of 2,,16,17
91,1,4:11.0,S. Dinwiddie makes free throw 2 of 2,,17,17
92,1,4:02.0,,B. Marjanović makes 2-pt jump shot from 17 ft (assist by T. McConnell),17,19
93,1,3:39.0,C. LeVert misses 2-pt jump shot from 5 ft,,17,19
94,1,3:39.0,,Defensive rebound by Team,17,19
95,1,3:39.0,Loose ball foul by E. Davis (drawn by J. Butler),,17,19
96,1,3:39.0,,J. Butler misses free throw 1 of 2,17,19
97,1,3:39.0,,Offensive rebound by Team,17,19
98,1,3:39.0,,J. Butler makes free throw 2 of 2,17,20
99,1,3:20.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Dudley),,19,20
100,1,3:03.0,,T. Harris misses 2-pt jump shot from 13 ft,19,20
101,1,2:58.0,Defensive rebound by E. Davis,,19,20
102,1,2:52.0,S. Dinwiddie misses 2-pt jump shot from 10 ft,,19,20
103,1,2:52.0,,Defensive rebound by B. Marjanović,19,20
104,1,2:38.0,,B. Marjanović makes 2-pt layup from 1 ft (assist by T. Harris),19,22
105,1,2:38.0,Brooklyn full timeout,,19,22
106,1,2:38.0,,J. Redick enters the game for J. Butler,19,22
107,1,2:38.0,,B. Simmons enters the game for T. Harris,19,22
108,1,2:38.0,,J. Simmons enters the game for T. McConnell,19,22
109,1,2:28.0,Shooting foul by J. Simmons (drawn by C. LeVert),,19,22
110,1,2:28.0,C. LeVert makes free throw 1 of 2,,20,22
111,1,2:28.0,C. LeVert makes free throw 2 of 2,,21,22
112,1,2:18.0,,J. Redick misses 2-pt jump shot from 12 ft,21,22
113,1,2:17.0,Defensive rebound by Team,,21,22
114,1,2:17.0,,J. Embiid enters the game for B. Marjanović,21,22
115,1,1:58.0,D. Carroll makes 2-pt jump shot from 7 ft (assist by C. LeVert),,23,22
116,1,1:40.0,,M. Scott misses 3-pt jump shot from 24 ft,23,22
117,1,1:37.0,,Offensive rebound by J. Embiid,23,22
118,1,1:27.0,,Turnover by J. Embiid (lost ball; steal by D. Carroll),23,22
119,1,1:23.0,D. Carroll makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,25,22
120,1,1:16.0,,B. Simmons misses 2-pt layup from 2 ft,25,22
121,1,1:13.0,Defensive rebound by E. Davis,,25,22
122,1,1:11.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,28,22
123,1,0:52.0,,J. Embiid misses 3-pt jump shot from 26 ft,28,22
124,1,0:50.0,Defensive rebound by C. LeVert,,28,22
125,1,0:43.0,E. Davis misses 2-pt layup from 3 ft (block by J. Embiid),,28,22
126,1,0:40.0,,Defensive rebound by J. Redick,28,22
127,1,0:31.0,,J. Embiid misses 2-pt jump shot from 20 ft (block by C. LeVert),28,22
128,1,0:27.0,,Offensive rebound by J. Embiid,28,22
129,1,0:23.0,,J. Embiid misses 3-pt jump shot from 24 ft,28,22
130,1,0:19.0,,Offensive rebound by B. Simmons,28,22
131,1,0:17.0,,J. Embiid misses 3-pt jump shot from 27 ft,28,22
132,1,0:17.0,,Offensive rebound by Team,28,22
133,1,0:14.0,,J. Simmons misses 3-pt jump shot from 26 ft,28,22
134,1,0:10.0,Defensive rebound by E. Davis,,28,22
135,1,0:03.0,D. Carroll makes 3-pt jump shot from 23 ft,,31,22
136,1,0:00.0,,M. Scott misses 3-pt jump shot from 25 ft,31,22
137,1,0:00.0,,Offensive rebound by Team,31,22
138,2,11:43.0,,J. Embiid misses 2-pt hook shot from 6 ft,31,22
139,2,11:41.0,,Offensive rebound by J. Embiid,31,22
140,2,11:41.0,,Shooting foul by J. Dudley (drawn by J. Embiid),31,22
141,2,11:41.0,,Technical foul by J. Embiid,31,22
142,2,11:41.0,S. Dinwiddie misses technical free throw,,31,22
143,2,11:41.0,,Defensive rebound by Team,31,22
144,2,11:41.0,,J. Embiid misses free throw 1 of 2,31,22
145,2,11:41.0,,Offensive rebound by Team,31,22
146,2,11:41.0,,J. Embiid makes free throw 2 of 2,31,23
147,2,11:24.0,C. LeVert makes 3-pt jump shot from 25 ft,,34,23
148,2,11:09.0,,J. Redick misses 3-pt jump shot from 26 ft,34,23
149,2,11:05.0,Defensive rebound by E. Davis,,34,23
150,2,10:55.0,E. Davis misses 2-pt layup from 2 ft (block by J. Embiid),,34,23
151,2,10:53.0,,Defensive rebound by J. Embiid,34,23
152,2,10:49.0,,Turnover by B. Simmons (bad pass; steal by D. Carroll),34,23
153,2,10:43.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,34,23
154,2,10:39.0,,Defensive rebound by J. Embiid,34,23
155,2,10:28.0,,J. Embiid misses 3-pt jump shot from 26 ft,34,23
156,2,10:25.0,Defensive rebound by E. Davis,,34,23
157,2,10:13.0,C. LeVert misses 2-pt jump shot from 11 ft,,34,23
158,2,10:10.0,Offensive rebound by E. Davis,,34,23
159,2,10:08.0,C. LeVert makes 3-pt jump shot from 26 ft (assist by J. Dudley),,37,23
160,2,10:07.0,,Philadelphia full timeout,37,23
161,2,10:07.0,D. Russell enters the game for S. Dinwiddie,,37,23
162,2,10:07.0,,J. Butler enters the game for J. Simmons,37,23
163,2,9:51.0,,B. Simmons misses 2-pt jump shot from 2 ft,37,23
164,2,9:49.0,Defensive rebound by E. Davis,,37,23
165,2,9:32.0,C. LeVert makes 2-pt layup from 2 ft,,39,23
166,2,9:18.0,,T. Harris makes 2-pt jump shot from 8 ft,39,25
167,2,8:52.0,E. Davis makes 2-pt layup from 1 ft (assist by C. LeVert),,41,25
168,2,8:35.0,,Shooting foul by E. Davis (drawn by J. Embiid),41,25
169,2,8:35.0,,J. Embiid makes free throw 1 of 2,41,26
170,2,8:35.0,T. Graham enters the game for J. Dudley,,41,26
171,2,8:35.0,,J. Embiid makes free throw 2 of 2,41,27
172,2,8:24.0,D. Russell makes 3-pt jump shot from 26 ft (assist by E. Davis),,44,27
173,2,8:15.0,,J. Redick misses 2-pt jump shot from 15 ft,44,27
174,2,8:10.0,,Offensive rebound by B. Simmons,44,27
175,2,8:10.0,,B. Marjanović enters the game for J. Embiid,44,27
176,2,8:10.0,,T. McConnell enters the game for J. Redick,44,27
177,2,8:10.0,,M. Scott enters the game for B. Simmons,44,27
178,2,8:02.0,,Shooting foul by D. Russell (drawn by J. Butler),44,27
179,2,8:02.0,,J. Butler makes free throw 1 of 2,44,28
180,2,8:02.0,,J. Butler makes free throw 2 of 2,44,29
181,2,7:41.0,C. LeVert makes 2-pt jump shot from 8 ft,,46,29
182,2,7:29.0,,M. Scott makes 3-pt jump shot from 27 ft (assist by T. Harris),46,32
183,2,7:15.0,D. Russell misses 2-pt jump shot from 13 ft,,46,32
184,2,7:15.0,Offensive rebound by Team,,46,32
185,2,7:15.0,,Loose ball foul by M. Scott (drawn by E. Davis),46,32
186,2,7:15.0,J. Harris enters the game for C. LeVert,,46,32
187,2,7:04.0,D. Carroll misses 3-pt jump shot from 26 ft,,46,32
188,2,7:01.0,,Defensive rebound by B. Marjanović,46,32
189,2,6:53.0,,B. Marjanović makes 2-pt layup from 2 ft (assist by T. McConnell),46,34
190,2,6:37.0,Shooting foul by M. Scott (drawn by T. Graham),,46,34
191,2,6:37.0,T. Graham makes free throw 1 of 2,,47,34
192,2,6:37.0,S. Dinwiddie enters the game for D. Carroll,,47,34
193,2,6:37.0,J. Dudley enters the game for E. Davis,,47,34
194,2,6:37.0,T. Graham makes free throw 2 of 2,,48,34
195,2,6:21.0,,J. Butler misses 2-pt layup from 5 ft,48,34
196,2,6:17.0,,Offensive rebound by J. Butler,48,34
197,2,6:16.0,,J. Butler makes 2-pt jump shot from 8 ft,48,36
198,2,5:57.0,D. Russell misses 2-pt jump shot from 12 ft,,48,36
199,2,5:55.0,,Defensive rebound by B. Marjanović,48,36
200,2,5:48.0,,Shooting foul by T. Graham (drawn by J. Butler),48,36
201,2,5:48.0,Brooklyn full timeout,,48,36
202,2,5:48.0,,J. Butler misses free throw 1 of 2,48,36
203,2,5:48.0,,Offensive rebound by Team,48,36
204,2,5:48.0,,J. Butler makes free throw 2 of 2,48,37
205,2,5:31.0,Turnover by T. Graham (step out of bounds),,48,37
206,2,5:18.0,,J. Butler misses 2-pt jump shot from 7 ft,48,37
207,2,5:17.0,,Offensive rebound by J. Butler,48,37
208,2,5:17.0,,Personal foul by S. Dinwiddie (drawn by J. Butler),48,37
209,2,5:17.0,,J. Butler makes free throw 1 of 2,48,38
210,2,5:17.0,,J. Butler makes free throw 2 of 2,48,39
211,2,5:02.0,J. Dudley misses 3-pt jump shot from 26 ft,,48,39
212,2,4:59.0,,Defensive rebound by T. Harris,48,39
213,2,4:50.0,,T. McConnell makes 2-pt jump shot from 4 ft (assist by B. Marjanović),48,41
214,2,4:29.0,S. Dinwiddie makes 2-pt dunk at rim,,50,41
215,2,4:12.0,,T. McConnell misses 2-pt jump shot from 9 ft,50,41
216,2,4:08.0,Defensive rebound by J. Harris,,50,41
217,2,3:57.0,D. Russell misses 3-pt jump shot from 25 ft,,50,41
218,2,3:55.0,,Defensive rebound by M. Scott,50,41
219,2,3:44.0,,B. Marjanović misses 2-pt jump shot from 5 ft,50,41
220,2,3:42.0,Defensive rebound by D. Russell,,50,41
221,2,3:36.0,D. Russell makes 2-pt layup from 2 ft,,52,41
222,2,3:15.0,,Offensive foul by B. Marjanović (drawn by J. Dudley),52,41
223,2,3:15.0,,Turnover by B. Marjanović (offensive foul),52,41
224,2,3:15.0,R. Kurucs enters the game for T. Graham,,52,41
225,2,3:15.0,C. LeVert enters the game for D. Russell,,52,41
226,2,3:15.0,,J. Redick enters the game for T. Harris,52,41
227,2,3:15.0,,B. Simmons enters the game for B. Marjanović,52,41
228,2,3:15.0,,J. Simmons enters the game for T. McConnell,52,41
229,2,3:02.0,S. Dinwiddie makes 2-pt layup from 2 ft,,54,41
230,2,2:45.0,,J. Butler misses 2-pt jump shot from 18 ft,54,41
231,2,2:42.0,Defensive rebound by C. LeVert,,54,41
232,2,2:31.0,Shooting foul by J. Redick (drawn by S. Dinwiddie),,54,41
233,2,2:31.0,S. Dinwiddie makes free throw 1 of 2,,55,41
234,2,2:31.0,S. Dinwiddie makes free throw 2 of 2,,56,41
235,2,2:19.0,,J. Butler makes 2-pt jump shot from 5 ft,56,43
236,2,2:09.0,Shooting foul by J. Redick (drawn by C. LeVert),,56,43
237,2,2:09.0,C. LeVert makes free throw 1 of 2,,57,43
238,2,2:09.0,,T. Harris enters the game for J. Redick,57,43
239,2,2:09.0,C. LeVert makes free throw 2 of 2,,58,43
240,2,1:57.0,,Personal foul by R. Kurucs (drawn by J. Butler),58,43
241,2,1:57.0,,J. Butler makes free throw 1 of 2,58,44
242,2,1:57.0,,J. Butler makes free throw 2 of 2,58,45
243,2,1:41.0,C. LeVert makes 2-pt dunk from 1 ft,,60,45
244,2,1:28.0,,J. Simmons misses 2-pt layup from 2 ft,60,45
245,2,1:22.0,,Offensive rebound by J. Simmons,60,45
246,2,1:22.0,,J. Simmons makes 2-pt layup at rim,60,47
247,2,1:17.0,Personal foul by M. Scott (drawn by J. Dudley),,60,47
248,2,1:17.0,J. Dudley makes free throw 1 of 2,,61,47
249,2,1:17.0,D. Carroll enters the game for R. Kurucs,,61,47
250,2,1:17.0,J. Dudley makes free throw 2 of 2,,62,47
251,2,1:03.0,,M. Scott misses 3-pt jump shot from 27 ft,62,47
252,2,1:00.0,,J. Butler makes 2-pt layup at rim,62,49
253,2,1:00.0,,Offensive rebound by J. Butler,62,49
254,2,0:44.0,C. LeVert misses 2-pt jump shot from 15 ft,,62,49
255,2,0:42.0,,Defensive rebound by T. Harris,62,49
256,2,0:36.0,,B. Simmons misses 2-pt layup from 4 ft,62,49
257,2,0:35.0,,Offensive rebound by J. Butler,62,49
258,2,0:35.0,,J. Butler makes 2-pt layup from 1 ft,62,51
259,2,0:21.0,Brooklyn full timeout,,62,51
260,2,0:21.0,,Z. Smith enters the game for M. Scott,62,51
261,2,0:17.0,J. Harris misses 2-pt layup from 3 ft,,62,51
262,2,0:15.0,,Defensive rebound by J. Butler,62,51
263,2,0:00.0,,J. Butler makes 3-pt jump shot from 26 ft,62,54
264,3,11:43.0,Violation by Team (kicked ball),,62,54
265,3,11:38.0,,Shooting foul by R. Kurucs (drawn by B. Simmons),62,54
266,3,11:38.0,,B. Simmons makes free throw 1 of 2,62,55
267,3,11:38.0,,B. Simmons misses free throw 2 of 2,62,55
268,3,11:34.0,Defensive rebound by D. Carroll,,62,55
269,3,11:26.0,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Allen),,65,55
270,3,11:11.0,,J. Butler makes 2-pt layup at rim (assist by J. Embiid),65,57
271,3,10:58.0,D. Russell misses 3-pt jump shot from 25 ft,,65,57
272,3,10:55.0,,Defensive rebound by J. Embiid,65,57
273,3,10:49.0,,J. Embiid makes 2-pt jump shot from 12 ft (assist by T. Harris),65,59
274,3,10:32.0,J. Allen misses 2-pt layup from 4 ft (block by B. Simmons),,65,59
275,3,10:29.0,,Defensive rebound by B. Simmons,65,59
276,3,10:27.0,,J. Redick makes 2-pt jump shot from 22 ft (assist by B. Simmons),65,61
277,3,10:09.0,Personal foul by J. Redick (drawn by J. Harris),,65,61
278,3,10:09.0,,J. Simmons enters the game for J. Redick,65,61
279,3,10:01.0,D. Russell misses 2-pt jump shot from 4 ft,,65,61
280,3,9:56.0,Offensive rebound by J. Allen,,65,61
281,3,9:56.0,J. Allen misses 2-pt layup at rim,,65,61
282,3,9:56.0,,Defensive rebound by J. Embiid,65,61
283,3,9:51.0,,J. Embiid makes 2-pt layup from 1 ft (assist by T. Harris),65,63
284,3,9:51.0,,Shooting foul by J. Allen (drawn by J. Embiid),65,63
285,3,9:51.0,E. Davis enters the game for J. Allen,,65,63
286,3,9:51.0,,J. Embiid misses free throw 1 of 1,65,63
287,3,9:49.0,Defensive rebound by E. Davis,,65,63
288,3,9:49.0,Personal foul by T. Harris (drawn by E. Davis),,65,63
289,3,9:39.0,D. Carroll misses 2-pt jump shot from 15 ft (block by J. Butler),,65,63
290,3,9:34.0,,Defensive rebound by Team,65,63
291,3,9:24.0,,Personal foul by J. Harris (drawn by J. Butler),65,63
292,3,9:17.0,,J. Simmons misses 3-pt jump shot from 24 ft,65,63
293,3,9:17.0,Defensive rebound by Team,,65,63
294,3,9:17.0,,Loose ball foul by J. Embiid (drawn by D. Russell),65,63
295,3,8:59.0,D. Russell misses 2-pt layup from 3 ft,,65,63
296,3,8:55.0,Offensive rebound by E. Davis,,65,63
297,3,8:55.0,E. Davis makes 2-pt layup at rim,,67,63
298,3,8:46.0,,T. Harris misses 2-pt jump shot from 16 ft,67,63
299,3,8:44.0,Defensive rebound by R. Kurucs,,67,63
300,3,8:44.0,Personal take foul by B. Simmons (drawn by R. Kurucs),,67,63
301,3,8:28.0,D. Carroll misses 2-pt layup from 2 ft (block by J. Embiid),,67,63
302,3,8:28.0,Offensive rebound by Team,,67,63
303,3,8:21.0,Turnover by R. Kurucs (lost ball; steal by T. Harris),,67,63
304,3,8:16.0,,J. Butler misses 3-pt jump shot from 26 ft,67,63
305,3,8:12.0,Defensive rebound by R. Kurucs,,67,63
306,3,8:01.0,D. Russell makes 2-pt jump shot from 18 ft,,69,63
307,3,7:34.0,,J. Embiid misses 2-pt layup from 2 ft,69,63
308,3,7:32.0,Defensive rebound by R. Kurucs,,69,63
309,3,7:28.0,D. Russell makes 2-pt layup from 2 ft,,71,63
310,3,7:28.0,,Philadelphia full timeout,71,63
311,3,7:28.0,,B. Marjanović enters the game for J. Embiid,71,63
312,3,7:28.0,,T. McConnell enters the game for B. Simmons,71,63
313,3,7:28.0,,M. Scott enters the game for J. Simmons,71,63
314,3,7:15.0,,J. Butler makes 2-pt layup from 2 ft (assist by B. Marjanović),71,65
315,3,6:59.0,D. Russell makes 2-pt jump shot from 16 ft (assist by E. Davis),,73,65
316,3,6:43.0,,B. Marjanović makes 2-pt jump shot from 17 ft,73,67
317,3,6:24.0,D. Russell misses 2-pt jump shot from 16 ft,,73,67
318,3,6:22.0,,Defensive rebound by M. Scott,73,67
319,3,6:11.0,,J. Butler makes 2-pt jump shot from 14 ft (assist by B. Marjanović),73,69
320,3,6:11.0,,Shooting foul by J. Harris (drawn by J. Butler),73,69
321,3,6:11.0,S. Dinwiddie enters the game for D. Carroll,,73,69
322,3,6:11.0,J. Dudley enters the game for R. Kurucs,,73,69
323,3,6:11.0,,J. Butler makes free throw 1 of 1,73,70
324,3,6:00.0,J. Harris makes 2-pt layup at rim,,75,70
325,3,5:42.0,,J. Butler misses 2-pt jump shot from 10 ft,75,70
326,3,5:39.0,Defensive rebound by E. Davis,,75,70
327,3,5:29.0,Turnover by D. Russell (bad pass; steal by J. Butler),,75,70
328,3,5:25.0,,J. Butler misses 2-pt layup from 3 ft,75,70
329,3,5:25.0,,Offensive rebound by Team,75,70
330,3,5:25.0,,Turnover by J. Butler (traveling),75,70
331,3,5:25.0,Brooklyn full timeout,,75,70
332,3,5:06.0,D. Russell makes 2-pt jump shot from 7 ft,,77,70
333,3,5:06.0,Shooting foul by B. Marjanović (drawn by D. Russell),,77,70
334,3,5:06.0,D. Russell makes free throw 1 of 1,,78,70
335,3,4:47.0,,J. Butler makes 2-pt jump shot from 9 ft (assist by B. Marjanović),78,72
336,3,4:33.0,S. Dinwiddie misses 2-pt layup from 2 ft,,78,72
337,3,4:30.0,Offensive rebound by S. Dinwiddie,,78,72
338,3,4:25.0,E. Davis makes 2-pt hook shot from 6 ft (assist by J. Dudley),,80,72
339,3,4:09.0,,B. Marjanović makes 2-pt jump shot from 18 ft (assist by T. McConnell),80,74
340,3,3:54.0,D. Russell makes 2-pt jump shot from 15 ft,,82,74
341,3,3:35.0,,Shooting foul by E. Davis (drawn by B. Marjanović),82,74
342,3,3:35.0,,B. Marjanović makes free throw 1 of 2,82,75
343,3,3:35.0,D. Carroll enters the game for J. Harris,,82,75
344,3,3:35.0,C. LeVert enters the game for D. Russell,,82,75
345,3,3:35.0,,J. Redick enters the game for J. Butler,82,75
346,3,3:35.0,,B. Simmons enters the game for T. McConnell,82,75
347,3,3:35.0,,B. Marjanović makes free throw 2 of 2,82,76
348,3,3:16.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,85,76
349,3,3:04.0,,J. Redick misses 3-pt jump shot from 26 ft,85,76
350,3,3:02.0,Defensive rebound by E. Davis,,85,76
351,3,2:42.0,C. LeVert misses 2-pt layup from 2 ft (block by B. Marjanović),,85,76
352,3,2:38.0,,Defensive rebound by T. Harris,85,76
353,3,2:36.0,,T. Harris makes 2-pt jump shot from 15 ft,85,78
354,3,2:17.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,85,78
355,3,2:17.0,Offensive rebound by Team,,85,78
356,3,2:17.0,,Loose ball foul by B. Simmons (drawn by E. Davis),85,78
357,3,2:17.0,E. Davis makes free throw 1 of 2,,86,78
358,3,2:17.0,,J. Embiid enters the game for B. Marjanović,86,78
359,3,2:17.0,E. Davis makes free throw 2 of 2,,87,78
360,3,2:04.0,,M. Scott misses 3-pt jump shot from 26 ft,87,78
361,3,2:00.0,Defensive rebound by C. LeVert,,87,78
362,3,1:57.0,D. Carroll misses 3-pt jump shot from 24 ft,,87,78
363,3,1:51.0,Offensive rebound by E. Davis,,87,78
364,3,1:51.0,E. Davis makes 2-pt layup at rim,,89,78
365,3,1:47.0,,Personal foul by J. Dudley (drawn by B. Simmons),89,78
366,3,1:47.0,,B. Simmons misses free throw 1 of 2,89,78
367,3,1:47.0,,Offensive rebound by Team,89,78
368,3,1:47.0,T. Graham enters the game for E. Davis,,89,78
369,3,1:47.0,,B. Simmons misses free throw 2 of 2,89,78
370,3,1:44.0,Defensive rebound by C. LeVert,,89,78
371,3,1:27.0,Shooting foul by T. Harris (drawn by D. Carroll),,89,78
372,3,1:27.0,D. Carroll makes free throw 1 of 2,,90,78
373,3,1:27.0,D. Carroll makes free throw 2 of 2,,91,78
374,3,1:01.0,,J. Embiid makes 2-pt jump shot from 7 ft (assist by T. Harris),91,80
375,3,0:51.0,C. LeVert makes 2-pt layup from 1 ft,,93,80
376,3,0:45.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),93,82
377,3,0:31.0,S. Dinwiddie misses 2-pt layup from 4 ft,,93,82
378,3,0:26.0,,Defensive rebound by M. Scott,93,82
379,3,0:19.0,,Turnover by J. Embiid (bad pass; steal by C. LeVert),93,82
380,3,0:01.0,C. LeVert misses 2-pt jump shot from 15 ft,,93,82
381,3,0:01.0,,Defensive rebound by M. Scott,93,82
382,4,11:44.0,C. LeVert makes 2-pt layup from 2 ft,,95,82
383,4,11:30.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),95,85
384,4,11:06.0,C. LeVert misses 2-pt layup from 3 ft (block by J. Embiid),,95,85
385,4,11:06.0,Offensive rebound by Team,,95,85
386,4,11:01.0,C. LeVert misses 2-pt jump shot from 17 ft,,95,85
387,4,10:59.0,Offensive rebound by D. Carroll,,95,85
388,4,10:57.0,Turnover by D. Carroll (bad pass; steal by J. Butler),,95,85
389,4,10:54.0,,Personal foul by T. Graham (drawn by M. Scott),95,85
