,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
42,1,6:53.0,Turnover by H. Whiteside (off goaltending),,13,12
43,1,6:53.0,,Chicago full timeout,13,12
44,1,6:44.0,,Turnover by W. Carter (offensive foul),13,12
45,1,6:44.0,,Offensive foul by W. Carter (drawn by J. Richardson),13,12
46,1,6:44.0,,R. Lopez enters the game for W. Carter,13,12
47,1,6:27.0,W. Ellington misses 3-pt jump shot from 25 ft,,13,12
48,1,6:25.0,Offensive rebound by H. Whiteside,,13,12
49,1,6:23.0,H. Whiteside makes 2-pt hook shot from 4 ft,,15,12
50,1,6:05.0,,J. Parker misses 3-pt jump shot from 25 ft,15,12
51,1,6:04.0,,Offensive rebound by Team,15,12
52,1,6:04.0,Loose ball foul by H. Whiteside (drawn by R. Lopez),,15,12
53,1,6:04.0,B. Adebayo enters the game for R. McGruder,,15,12
54,1,6:04.0,D. Wade enters the game for H. Whiteside,,15,12
55,1,5:58.0,,R. Arcidiacono misses 2-pt jump shot from 15 ft,15,12
56,1,5:55.0,Defensive rebound by J. Johnson,,15,12
57,1,5:39.0,B. Adebayo misses 2-pt layup from 3 ft (block by R. Lopez),,15,12
58,1,5:32.0,Offensive rebound by J. Johnson,,15,12
59,1,5:32.0,J. Johnson misses 2-pt layup from 1 ft,,15,12
60,1,5:31.0,,Defensive rebound by R. Lopez,15,12
61,1,5:30.0,,Z. LaVine misses 2-pt layup from 2 ft (block by W. Ellington),15,12
62,1,5:27.0,Defensive rebound by D. Wade,,15,12
63,1,5:22.0,B. Adebayo misses 2-pt layup from 2 ft,,15,12
64,1,5:22.0,Offensive rebound by B. Adebayo,,15,12
65,1,5:18.0,B. Adebayo misses 2-pt layup from 1 ft,,15,12
66,1,5:18.0,,Defensive rebound by J. Holiday,15,12
67,1,5:18.0,,Shooting foul by J. Richardson (drawn by J. Parker),15,12
68,1,5:18.0,,J. Parker makes free throw 1 of 2,15,13
69,1,5:18.0,,J. Parker makes free throw 2 of 2,15,14
70,1,5:03.0,D. Wade misses 2-pt jump shot from 14 ft,,15,14
71,1,4:59.0,,Defensive rebound by R. Arcidiacono,15,14
72,1,4:59.0,K. Olynyk enters the game for J. Johnson,,15,14
73,1,4:59.0,,A. Blakeney enters the game for J. Parker,15,14
74,1,4:42.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Arcidiacono),15,16
75,1,4:27.0,K. Olynyk makes 2-pt layup from 1 ft,,17,16
76,1,4:27.0,Shooting foul by R. Lopez (drawn by K. Olynyk),,17,16
77,1,4:27.0,K. Olynyk makes free throw 1 of 1,,18,16
78,1,4:13.0,,R. Lopez makes 2-pt layup from 2 ft (assist by Z. LaVine),18,18
79,1,4:13.0,,Shooting foul by K. Olynyk (drawn by R. Lopez),18,18
80,1,4:13.0,,R. Lopez makes free throw 1 of 1,18,19
81,1,4:01.0,J. Richardson misses 3-pt jump shot from 26 ft,,18,19
82,1,3:58.0,,Defensive rebound by A. Blakeney,18,19
83,1,3:53.0,,Z. LaVine makes 2-pt jump shot from 2 ft,18,21
84,1,3:53.0,,Shooting foul by K. Olynyk (drawn by Z. LaVine),18,21
85,1,3:53.0,J. Winslow enters the game for W. Ellington,,18,21
86,1,3:53.0,,Z. LaVine makes free throw 1 of 1,18,22
87,1,3:38.0,J. Richardson misses 2-pt layup from 2 ft,,18,22
88,1,3:33.0,Offensive rebound by B. Adebayo,,18,22
89,1,3:33.0,B. Adebayo makes 2-pt layup from 1 ft,,20,22
90,1,3:18.0,,R. Lopez misses 2-pt hook shot from 6 ft,20,22
91,1,3:16.0,Defensive rebound by J. Richardson,,20,22
92,1,3:05.0,D. Wade makes 2-pt layup from 8 ft,,22,22
93,1,2:53.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by Z. LaVine),22,24
94,1,2:43.0,Personal foul by J. Holiday (drawn by J. Richardson),,22,24
95,1,2:43.0,Miami full timeout,,22,24
96,1,2:43.0,J. Richardson makes free throw 1 of 2,,23,24
97,1,2:43.0,J. Richardson makes free throw 2 of 2,,24,24
98,1,2:26.0,,R. Lopez misses 2-pt hook shot from 4 ft (block by K. Olynyk),24,24
99,1,2:22.0,Defensive rebound by J. Winslow,,24,24
100,1,2:04.0,B. Adebayo makes 2-pt jump shot from 9 ft,,26,24
101,1,1:46.0,,Z. LaVine misses 2-pt jump shot from 6 ft (block by J. Richardson),26,24
102,1,1:46.0,,Offensive rebound by Team,26,24
103,1,1:46.0,R. McGruder enters the game for J. Richardson,,26,24
104,1,1:46.0,,S. Harrison enters the game for R. Arcidiacono,26,24
105,1,1:46.0,,J. Parker enters the game for J. Holiday,26,24
106,1,1:41.0,,A. Blakeney misses 3-pt jump shot from 25 ft,26,24
107,1,1:37.0,Defensive rebound by B. Adebayo,,26,24
108,1,1:32.0,K. Olynyk misses 3-pt jump shot from 27 ft,,26,24
109,1,1:29.0,,Defensive rebound by J. Parker,26,24
110,1,1:15.0,,R. Lopez makes 2-pt hook shot from 7 ft,26,26
111,1,1:10.0,Personal foul by R. Lopez (drawn by B. Adebayo),,26,26
112,1,1:10.0,B. Adebayo makes free throw 1 of 2,,27,26
113,1,1:10.0,,C. Payne enters the game for Z. LaVine,27,26
114,1,1:10.0,B. Adebayo makes free throw 2 of 2,,28,26
115,1,1:02.0,,A. Blakeney misses 2-pt jump shot from 12 ft,28,26
116,1,0:59.0,Defensive rebound by B. Adebayo,,28,26
117,1,0:48.0,J. Winslow misses 3-pt jump shot from 24 ft,,28,26
118,1,0:45.0,,Defensive rebound by J. Parker,28,26
119,1,0:39.0,,Turnover by J. Parker (bad pass; steal by D. Wade),28,26
120,1,0:34.0,D. Wade misses 2-pt jump shot from 16 ft,,28,26
121,1,0:30.0,,Defensive rebound by C. Payne,28,26
122,1,0:13.0,,A. Blakeney misses 2-pt jump shot from 6 ft (block by B. Adebayo),28,26
123,1,0:11.0,Defensive rebound by B. Adebayo,,28,26
124,1,0:01.0,K. Olynyk misses 3-pt jump shot from 25 ft,,28,26
125,1,0:01.0,,Defensive rebound by C. Payne,28,26
126,2,11:35.0,,S. Harrison misses 2-pt layup from 1 ft,28,26
127,2,11:32.0,Defensive rebound by J. Winslow,,28,26
128,2,11:25.0,B. Adebayo misses 2-pt jump shot from 8 ft,,28,26
129,2,11:23.0,,Defensive rebound by J. Parker,28,26
130,2,11:18.0,,Turnover by J. Parker (lost ball; steal by J. Winslow),28,26
131,2,11:12.0,D. Wade makes 2-pt layup from 2 ft,,30,26
132,2,11:03.0,,Turnover by C. Payne (traveling),30,26
133,2,10:52.0,Turnover by D. Wade (bad pass; steal by J. Parker),,30,26
134,2,10:49.0,,Shooting foul by R. McGruder (drawn by S. Harrison),30,26
135,2,10:49.0,,S. Harrison makes free throw 1 of 2,30,27
136,2,10:49.0,,S. Harrison makes free throw 2 of 2,30,28
137,2,10:41.0,Shooting foul by C. Payne (drawn by J. Winslow),,30,28
138,2,10:41.0,J. Winslow makes free throw 1 of 2,,31,28
139,2,10:41.0,J. Winslow makes free throw 2 of 2,,32,28
140,2,10:25.0,,A. Blakeney misses 2-pt layup from 4 ft,32,28
141,2,10:23.0,Defensive rebound by J. Winslow,,32,28
142,2,10:13.0,Turnover by K. Olynyk (bad pass; steal by S. Harrison),,32,28
143,2,10:09.0,,Offensive foul by R. Lopez (drawn by K. Olynyk),32,28
144,2,10:09.0,,Turnover by R. Lopez (offensive foul),32,28
145,2,10:09.0,,W. Carter enters the game for R. Lopez,32,28
146,2,9:57.0,Def 3 sec tech foul by Team,,32,28
147,2,9:57.0,K. Olynyk misses technical free throw,,32,28
148,2,9:57.0,Offensive rebound by Team,,32,28
149,2,9:46.0,D. Wade makes 2-pt jump shot from 7 ft,,34,28
150,2,9:35.0,,J. Parker misses 2-pt jump shot from 22 ft,34,28
151,2,9:32.0,Defensive rebound by B. Adebayo,,34,28
152,2,9:25.0,Turnover by B. Adebayo (lost ball; steal by S. Harrison),,34,28
153,2,9:21.0,,S. Harrison misses 3-pt jump shot from 23 ft,34,28
154,2,9:16.0,Defensive rebound by B. Adebayo,,34,28
155,2,9:10.0,J. Winslow misses 3-pt jump shot from 25 ft,,34,28
156,2,9:06.0,,Defensive rebound by W. Carter,34,28
157,2,9:06.0,,Turnover by W. Carter (bad pass),34,28
158,2,9:06.0,Personal foul by W. Carter (drawn by B. Adebayo),,34,28
159,2,9:06.0,,C. Felício enters the game for W. Carter,34,28
160,2,8:58.0,Offensive foul by B. Adebayo (drawn by C. Payne),,34,28
161,2,8:58.0,Turnover by B. Adebayo (offensive foul),,34,28
162,2,8:38.0,,J. Parker misses 2-pt jump shot from 22 ft,34,28
163,2,8:35.0,Defensive rebound by K. Olynyk,,34,28
164,2,8:31.0,Shooting foul by J. Parker (drawn by B. Adebayo),,34,28
165,2,8:31.0,B. Adebayo makes free throw 1 of 2,,35,28
166,2,8:31.0,,J. Holiday enters the game for A. Blakeney,35,28
167,2,8:31.0,B. Adebayo makes free throw 2 of 2,,36,28
168,2,8:22.0,,Turnover by J. Holiday (bad pass),36,28
169,2,8:12.0,Shooting foul by S. Harrison (drawn by J. Winslow),,36,28
170,2,8:12.0,J. Winslow makes free throw 1 of 2,,37,28
171,2,8:12.0,,R. Arcidiacono enters the game for S. Harrison,37,28
172,2,8:12.0,J. Winslow makes free throw 2 of 2,,38,28
173,2,7:50.0,,R. Arcidiacono misses 2-pt layup from 2 ft,38,28
174,2,7:47.0,Defensive rebound by K. Olynyk,,38,28
175,2,7:46.0,D. Wade misses 3-pt jump shot from 26 ft,,38,28
176,2,7:43.0,,Defensive rebound by R. Arcidiacono,38,28
177,2,7:37.0,,J. Parker misses 2-pt layup from 4 ft,38,28
178,2,7:34.0,Defensive rebound by B. Adebayo,,38,28
179,2,7:30.0,R. McGruder misses 3-pt jump shot from 23 ft,,38,28
180,2,7:26.0,,Defensive rebound by J. Parker,38,28
181,2,7:23.0,,J. Holiday misses 3-pt jump shot from 25 ft,38,28
182,2,7:21.0,,Offensive rebound by C. Felício,38,28
183,2,7:21.0,,Personal foul by D. Wade (drawn by C. Felício),38,28
184,2,7:21.0,W. Ellington enters the game for B. Adebayo,,38,28
185,2,7:21.0,J. Johnson enters the game for R. McGruder,,38,28
186,2,7:21.0,J. Richardson enters the game for K. Olynyk,,38,28
187,2,7:21.0,H. Whiteside enters the game for D. Wade,,38,28
188,2,7:21.0,,Z. LaVine enters the game for C. Payne,38,28
189,2,7:18.0,,Shooting foul by J. Winslow (drawn by J. Holiday),38,28
190,2,7:18.0,,J. Holiday makes free throw 1 of 2,38,29
191,2,7:18.0,,J. Holiday makes free throw 2 of 2,38,30
192,2,6:53.0,H. Whiteside makes 2-pt jump shot from 8 ft,,40,30
193,2,6:34.0,,R. Arcidiacono misses 2-pt layup from 4 ft,40,30
194,2,6:31.0,Defensive rebound by H. Whiteside,,40,30
195,2,6:31.0,Personal foul by R. Arcidiacono (drawn by H. Whiteside),,40,30
196,2,6:31.0,,Chicago full timeout,40,30
197,2,6:31.0,H. Whiteside misses free throw 1 of 2,,40,30
198,2,6:31.0,Offensive rebound by Team,,40,30
199,2,6:31.0,H. Whiteside makes free throw 2 of 2,,41,30
200,2,6:11.0,,J. Holiday makes 2-pt jump shot from 12 ft,41,32
201,2,5:48.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Johnson),,43,32
202,2,5:48.0,Shooting foul by C. Felício (drawn by H. Whiteside),,43,32
203,2,5:48.0,H. Whiteside misses free throw 1 of 1,,43,32
204,2,5:48.0,,Defensive rebound by Team,43,32
205,2,5:38.0,,J. Holiday misses 3-pt jump shot from 25 ft,43,32
206,2,5:36.0,Defensive rebound by Team,,43,32
207,2,5:15.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,46,32
208,2,5:03.0,,J. Parker misses 2-pt dunk from 4 ft (block by J. Winslow),46,32
209,2,5:00.0,Defensive rebound by J. Winslow,,46,32
210,2,4:57.0,J. Richardson misses 3-pt jump shot from 25 ft,,46,32
211,2,4:53.0,,Defensive rebound by C. Felício,46,32
212,2,4:53.0,,Personal foul by J. Richardson (drawn by J. Holiday),46,32
213,2,4:53.0,,A. Blakeney enters the game for J. Parker,46,32
214,2,4:41.0,,A. Blakeney misses 2-pt jump shot from 7 ft (block by H. Whiteside),46,32
215,2,4:38.0,Defensive rebound by W. Ellington,,46,32
216,2,4:37.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by W. Ellington),,48,32
217,2,4:37.0,,Chicago full timeout,48,32
218,2,4:21.0,,C. Felício misses 2-pt hook shot from 5 ft (block by H. Whiteside),48,32
219,2,4:19.0,Defensive rebound by Team,,48,32
220,2,4:05.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Winslow),,50,32
221,2,3:49.0,,Turnover by R. Arcidiacono (bad pass; steal by W. Ellington),50,32
222,2,3:45.0,W. Ellington makes 2-pt layup from 1 ft,,52,32
223,2,3:25.0,,Turnover by C. Felício (bad pass),52,32
224,2,3:08.0,H. Whiteside makes 2-pt layup from 3 ft (assist by J. Johnson),,54,32
225,2,3:08.0,,Chicago full timeout,54,32
226,2,3:08.0,,J. Parker enters the game for C. Felício,54,32
227,2,2:57.0,,Z. LaVine misses 2-pt jump shot from 11 ft (block by H. Whiteside),54,32
228,2,2:52.0,Defensive rebound by J. Winslow,,54,32
229,2,2:35.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),,57,32
230,2,2:21.0,,R. Arcidiacono misses 3-pt jump shot from 24 ft,57,32
231,2,2:18.0,Defensive rebound by H. Whiteside,,57,32
232,2,2:04.0,Personal foul by Z. LaVine (drawn by H. Whiteside),,57,32
233,2,2:04.0,H. Whiteside makes free throw 1 of 2,,58,32
234,2,2:04.0,D. Wade enters the game for J. Richardson,,58,32
235,2,2:04.0,H. Whiteside misses free throw 2 of 2,,58,32
236,2,2:02.0,,Defensive rebound by J. Holiday,58,32
237,2,1:51.0,,Turnover by Z. LaVine (lost ball; steal by D. Wade),58,32
238,2,1:43.0,Turnover by D. Wade (bad pass),,58,32
239,2,1:43.0,,S. Harrison enters the game for Z. LaVine,58,32
240,2,1:37.0,,Personal foul by J. Winslow (drawn by J. Holiday),58,32
241,2,1:37.0,,J. Holiday makes free throw 1 of 2,58,33
242,2,1:37.0,R. McGruder enters the game for J. Winslow,,58,33
243,2,1:37.0,,J. Holiday makes free throw 2 of 2,58,34
244,2,1:14.0,R. McGruder makes 2-pt layup from 2 ft (assist by D. Wade),,60,34
245,2,1:07.0,,Shooting foul by H. Whiteside (drawn by J. Parker),60,34
246,2,1:07.0,,J. Parker makes free throw 1 of 2,60,35
247,2,1:07.0,B. Adebayo enters the game for H. Whiteside,,60,35
248,2,1:07.0,,J. Parker makes free throw 2 of 2,60,36
249,2,0:55.0,Turnover by J. Johnson (bad pass; steal by A. Blakeney),,60,36
250,2,0:51.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by A. Blakeney),60,39
251,2,0:37.0,W. Ellington misses 3-pt jump shot from 23 ft,,60,39
252,2,0:33.0,Offensive rebound by B. Adebayo,,60,39
253,2,0:33.0,Turnover by R. McGruder (bad pass),,60,39
254,2,0:28.0,,S. Harrison misses 2-pt layup from 2 ft,60,39
255,2,0:22.0,Defensive rebound by W. Ellington,,60,39
256,2,0:20.0,R. McGruder misses 2-pt layup from 3 ft (block by J. Parker),,60,39
257,2,0:16.0,,Defensive rebound by A. Blakeney,60,39
258,2,0:01.0,,J. Parker misses 3-pt jump shot from 25 ft,60,39
259,2,0:01.0,,Offensive rebound by Team,60,39
260,3,11:46.0,,W. Carter makes 2-pt layup at rim (assist by Z. LaVine),60,41
261,3,11:24.0,R. McGruder misses 2-pt layup from 3 ft,,60,41
262,3,11:20.0,Offensive rebound by H. Whiteside,,60,41
263,3,11:20.0,H. Whiteside misses 2-pt layup at rim,,60,41
264,3,11:20.0,Offensive rebound by H. Whiteside,,60,41
265,3,11:17.0,H. Whiteside makes 2-pt layup at rim,,62,41
266,3,11:04.0,,Z. LaVine misses 2-pt jump shot from 19 ft,62,41
267,3,11:02.0,Defensive rebound by H. Whiteside,,62,41
268,3,10:52.0,J. Johnson makes 3-pt jump shot from 25 ft,,65,41
269,3,10:42.0,,J. Holiday misses 3-pt jump shot from 27 ft,65,41
270,3,10:42.0,,Offensive rebound by Team,65,41
271,3,10:36.0,,J. Holiday misses 2-pt jump shot from 19 ft (block by W. Ellington),65,41
272,3,10:33.0,,Offensive rebound by J. Holiday,65,41
273,3,10:29.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by W. Carter),65,44
274,3,10:11.0,H. Whiteside misses 2-pt layup from 3 ft (block by W. Carter),,65,44
275,3,10:09.0,,Defensive rebound by Z. LaVine,65,44
276,3,10:09.0,,Personal foul by R. McGruder (drawn by Z. LaVine),65,44
277,3,9:59.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Parker),65,47
278,3,9:49.0,Personal foul by W. Carter (drawn by H. Whiteside),,65,47
279,3,9:49.0,,R. Lopez enters the game for W. Carter,65,47
280,3,9:36.0,J. Johnson misses 2-pt jump shot from 23 ft,,65,47
281,3,9:32.0,,Defensive rebound by J. Holiday,65,47
282,3,9:21.0,,Turnover by Z. LaVine (bad pass; steal by W. Ellington),65,47
283,3,9:17.0,J. Richardson makes 2-pt dunk from 1 ft (assist by W. Ellington),,67,47
284,3,9:17.0,Violation by Team (delay of game),,67,47
285,3,9:03.0,,J. Holiday makes 2-pt layup from 3 ft (assist by R. Lopez),67,49
286,3,8:51.0,H. Whiteside misses 2-pt jump shot from 8 ft,,67,49
287,3,8:51.0,Offensive rebound by Team,,67,49
288,3,8:51.0,Personal foul by R. Arcidiacono (drawn by J. Richardson),,67,49
289,3,8:34.0,H. Whiteside misses 2-pt jump shot from 16 ft,,67,49
290,3,8:30.0,,Defensive rebound by J. Holiday,67,49
291,3,8:23.0,,Z. LaVine misses 2-pt jump shot from 9 ft,67,49
292,3,8:21.0,Defensive rebound by H. Whiteside,,67,49
293,3,8:17.0,R. McGruder makes 2-pt layup from 1 ft (assist by J. Richardson),,69,49
294,3,8:16.0,,Chicago full timeout,69,49
295,3,8:09.0,,Turnover by R. Lopez (dbl dribble),69,49
296,3,7:52.0,J. Richardson misses 3-pt jump shot from 25 ft,,69,49
297,3,7:50.0,,Defensive rebound by Z. LaVine,69,49
298,3,7:42.0,,Turnover by J. Parker (bad pass; steal by W. Ellington),69,49
299,3,7:40.0,Shooting foul by Z. LaVine (drawn by R. McGruder),,69,49
300,3,7:40.0,R. McGruder makes free throw 1 of 2,,70,49
301,3,7:40.0,R. McGruder misses free throw 2 of 2,,70,49
302,3,7:40.0,,Defensive rebound by J. Parker,70,49
303,3,7:29.0,,J. Parker makes 2-pt dunk at rim (assist by R. Arcidiacono),70,51
304,3,7:05.0,R. McGruder misses 3-pt jump shot from 25 ft,,70,51
305,3,7:03.0,,Defensive rebound by J. Holiday,70,51
306,3,6:55.0,,R. Arcidiacono misses 3-pt jump shot from 23 ft,70,51
307,3,6:53.0,,Offensive rebound by R. Arcidiacono,70,51
308,3,6:45.0,,Personal foul by J. Johnson (drawn by J. Parker),70,51
309,3,6:36.0,,Z. LaVine misses 2-pt jump shot from 17 ft (block by H. Whiteside),70,51
310,3,6:32.0,Defensive rebound by J. Johnson,,70,51
311,3,6:27.0,J. Johnson misses 2-pt jump shot from 20 ft,,70,51
312,3,6:23.0,,Defensive rebound by J. Holiday,70,51
313,3,6:19.0,,J. Holiday misses 3-pt jump shot from 25 ft,70,51
314,3,6:19.0,Defensive rebound by Team,,70,51
315,3,6:08.0,R. McGruder misses 2-pt layup from 4 ft (block by Z. LaVine),,70,51
316,3,6:08.0,,Defensive rebound by Team,70,51
317,3,5:51.0,,Z. LaVine makes 2-pt jump shot from 13 ft,70,53
318,3,5:50.0,Miami full timeout,,70,53
319,3,5:50.0,D. Wade enters the game for R. McGruder,,70,53
320,3,5:37.0,H. Whiteside misses 2-pt jump shot from 6 ft,,70,53
321,3,5:35.0,,Defensive rebound by R. Lopez,70,53
322,3,5:19.0,,R. Arcidiacono makes 3-pt jump shot from 22 ft (assist by J. Holiday),70,56
323,3,5:04.0,J. Johnson misses 3-pt jump shot from 27 ft,,70,56
324,3,5:01.0,,Defensive rebound by J. Holiday,70,56
325,3,4:58.0,,Z. LaVine makes 2-pt dunk at rim (assist by R. Arcidiacono),70,58
326,3,4:35.0,D. Wade makes 2-pt jump shot from 13 ft,,72,58
327,3,4:25.0,,Z. LaVine makes 2-pt jump shot from 16 ft (assist by R. Arcidiacono),72,60
328,3,4:24.0,Miami full timeout,,72,60
329,3,4:24.0,,S. Harrison enters the game for J. Parker,72,60
330,3,4:05.0,H. Whiteside makes 2-pt layup from 2 ft (assist by W. Ellington),,74,60
331,3,3:49.0,,Z. LaVine makes 2-pt jump shot from 19 ft,74,62
332,3,3:38.0,Turnover by D. Wade (lost ball; steal by J. Holiday),,74,62
333,3,3:34.0,,J. Holiday makes 2-pt layup from 2 ft,74,64
334,3,3:17.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Richardson),,76,64
335,3,2:56.0,,Z. LaVine misses 2-pt jump shot from 18 ft,76,64
336,3,2:55.0,,Offensive rebound by R. Lopez,76,64
337,3,2:45.0,,R. Lopez makes 2-pt dunk from 1 ft (assist by Z. LaVine),76,66
338,3,2:31.0,Turnover by J. Johnson (traveling),,76,66
339,3,2:31.0,B. Adebayo enters the game for J. Richardson,,76,66
340,3,2:31.0,J. Winslow enters the game for H. Whiteside,,76,66
341,3,2:19.0,,J. Holiday misses 3-pt jump shot from 25 ft,76,66
342,3,2:17.0,Defensive rebound by D. Wade,,76,66
343,3,2:01.0,W. Ellington misses 3-pt jump shot from 25 ft,,76,66
344,3,1:57.0,,Defensive rebound by R. Lopez,76,66
345,3,1:46.0,,Z. LaVine misses 3-pt jump shot from 25 ft,76,66
346,3,1:43.0,Defensive rebound by J. Johnson,,76,66
347,3,1:29.0,J. Johnson misses 2-pt jump shot from 15 ft,,76,66
348,3,1:26.0,,Defensive rebound by J. Holiday,76,66
349,3,1:19.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),76,69
350,3,0:57.0,J. Winslow makes 2-pt layup from 2 ft (assist by B. Adebayo),,78,69
351,3,0:40.0,,Z. LaVine misses 2-pt layup from 2 ft,78,69
352,3,0:39.0,Defensive rebound by D. Wade,,78,69
353,3,0:23.0,J. Johnson misses 2-pt layup from 2 ft,,78,69
354,3,0:20.0,,Defensive rebound by J. Holiday,78,69
355,3,0:00.0,,S. Harrison misses 3-pt jump shot from 25 ft,78,69
356,3,0:00.0,,Offensive rebound by Team,78,69
357,4,11:38.0,Turnover by J. Winslow (bad pass),,78,69
358,4,11:25.0,,R. Lopez misses 2-pt hook shot from 10 ft,78,69
359,4,11:23.0,,Offensive rebound by R. Lopez,78,69
360,4,11:21.0,,R. Lopez makes 2-pt layup from 2 ft,78,71
361,4,11:01.0,J. Winslow makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,81,71
362,4,10:48.0,,J. Parker misses 2-pt jump shot from 20 ft,81,71
363,4,10:45.0,Defensive rebound by B. Adebayo,,81,71
364,4,10:41.0,K. Olynyk misses 3-pt jump shot from 26 ft,,81,71
365,4,10:37.0,,Defensive rebound by R. Lopez,81,71
366,4,10:20.0,,R. Lopez misses 3-pt jump shot from 25 ft,81,71
367,4,10:16.0,,Offensive rebound by S. Harrison,81,71
368,4,10:11.0,,A. Blakeney misses 2-pt jump shot from 16 ft,81,71
369,4,10:09.0,Defensive rebound by J. Winslow,,81,71
370,4,9:53.0,D. Wade misses 2-pt jump shot from 15 ft,,81,71
371,4,9:49.0,,Defensive rebound by A. Blakeney,81,71
372,4,9:42.0,,J. Parker makes 2-pt dunk at rim (assist by R. Arcidiacono),81,73
373,4,9:23.0,Turnover by J. Winslow (bad pass; steal by A. Blakeney),,81,73
374,4,9:17.0,,S. Harrison misses 2-pt layup from 3 ft,81,73
375,4,9:17.0,,Offensive rebound by J. Parker,81,73
376,4,9:16.0,,J. Parker makes 2-pt layup from 1 ft,81,75
377,4,9:00.0,D. Wade misses 3-pt jump shot from 26 ft,,81,75
378,4,8:59.0,,Defensive rebound by Team,81,75
379,4,8:52.0,,Shooting foul by B. Adebayo (drawn by J. Parker),81,75
380,4,8:52.0,,J. Parker makes free throw 1 of 2,81,76
