,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
103,2,9:08.0,D. Sabonis makes 2-pt layup from 2 ft (assist by A. Holiday),,42,42
104,2,9:08.0,,Charlotte full timeout,42,42
105,2,9:08.0,,J. Lamb enters the game for D. Bacon,42,42
106,2,8:53.0,,J. Lamb misses 2-pt layup from 6 ft,42,42
107,2,8:48.0,,Offensive rebound by C. Zeller,42,42
108,2,8:48.0,,C. Zeller makes 2-pt layup from 1 ft,42,44
109,2,8:37.0,A. Holiday misses 3-pt jump shot from 27 ft,,42,44
110,2,8:34.0,Offensive rebound by A. Holiday,,42,44
111,2,8:31.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by A. Holiday),,45,44
112,2,8:18.0,,Shooting foul by A. Holiday (drawn by T. Parker),45,44
113,2,8:18.0,,T. Parker misses free throw 1 of 2,45,44
114,2,8:18.0,,Offensive rebound by Team,45,44
115,2,8:18.0,,T. Parker makes free throw 2 of 2,45,45
116,2,8:06.0,C. Joseph misses 2-pt jump shot from 14 ft,,45,45
117,2,8:04.0,,Defensive rebound by J. Lamb,45,45
118,2,7:51.0,,M. Monk misses 3-pt jump shot from 27 ft,45,45
119,2,7:50.0,,Offensive rebound by J. Lamb,45,45
120,2,7:48.0,,J. Lamb makes 2-pt layup from 2 ft,45,47
121,2,7:36.0,D. Sabonis makes 2-pt layup from 1 ft (assist by B. Bogdanović),,47,47
122,2,7:25.0,,T. Parker makes 2-pt jump shot from 17 ft,47,49
123,2,7:14.0,A. Holiday makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,50,49
124,2,7:00.0,,C. Zeller makes 2-pt layup from 2 ft (assist by T. Parker),50,51
125,2,6:49.0,D. McDermott misses 2-pt layup from 3 ft,,50,51
126,2,6:46.0,,Defensive rebound by T. Parker,50,51
127,2,6:32.0,,T. Parker misses 2-pt layup from 9 ft,50,51
128,2,6:31.0,Defensive rebound by D. Sabonis,,50,51
129,2,6:16.0,D. Sabonis makes 2-pt layup from 2 ft (assist by C. Joseph),,52,51
130,2,6:05.0,,Personal foul by C. Joseph (drawn by M. Monk),52,51
131,2,6:05.0,T. Young enters the game for B. Bogdanović,,52,51
132,2,6:05.0,,K. Walker enters the game for M. Bridges,52,51
133,2,6:05.0,,M. Williams enters the game for T. Parker,52,51
134,2,5:48.0,,J. Lamb misses 2-pt jump shot from 20 ft,52,51
135,2,5:45.0,,Offensive rebound by J. Lamb,52,51
136,2,5:43.0,,Personal foul by A. Holiday (drawn by C. Zeller),52,51
137,2,5:36.0,,K. Walker misses 2-pt jump shot from 18 ft,52,51
138,2,5:34.0,Defensive rebound by A. Holiday,,52,51
139,2,5:34.0,Turnover by A. Holiday (out of bounds lost ball),,52,51
140,2,5:34.0,D. Collison enters the game for A. Holiday,,52,51
141,2,5:13.0,,Shooting foul by D. Sabonis (drawn by J. Lamb),52,51
142,2,5:13.0,,J. Lamb makes free throw 1 of 2,52,52
143,2,5:13.0,M. Turner enters the game for D. Sabonis,,52,52
144,2,5:13.0,,N. Batum enters the game for M. Monk,52,52
145,2,5:13.0,,J. Lamb makes free throw 2 of 2,52,53
146,2,4:53.0,C. Joseph misses 2-pt jump shot from 18 ft,,52,53
147,2,4:50.0,Offensive rebound by T. Young,,52,53
148,2,4:46.0,D. Collison misses 2-pt layup from 2 ft,,52,53
149,2,4:43.0,,Defensive rebound by J. Lamb,52,53
150,2,4:32.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by K. Walker),52,56
151,2,4:14.0,T. Young misses 2-pt hook shot from 5 ft,,52,56
152,2,4:12.0,,Defensive rebound by C. Zeller,52,56
153,2,4:05.0,,K. Walker misses 3-pt jump shot from 27 ft,52,56
154,2,4:03.0,Defensive rebound by T. Young,,52,56
155,2,3:54.0,M. Turner misses 3-pt jump shot from 26 ft,,52,56
156,2,3:52.0,,Defensive rebound by C. Zeller,52,56
157,2,3:31.0,,J. Lamb misses 3-pt jump shot from 28 ft,52,56
158,2,3:29.0,,Offensive rebound by J. Lamb,52,56
159,2,3:20.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by M. Williams),52,58
160,2,3:11.0,Indiana full timeout,,52,58
161,2,3:11.0,B. Bogdanović enters the game for C. Joseph,,52,58
162,2,3:11.0,T. Evans enters the game for D. McDermott,,52,58
163,2,3:11.0,,D. Bacon enters the game for C. Zeller,52,58
164,2,2:56.0,T. Young misses 2-pt hook shot from 7 ft,,52,58
165,2,2:54.0,,Defensive rebound by D. Bacon,52,58
166,2,2:46.0,,D. Bacon makes 3-pt jump shot from 25 ft (assist by J. Lamb),52,61
167,2,2:21.0,Personal foul by K. Walker (drawn by D. Collison),,52,61
168,2,2:07.0,D. Collison makes 2-pt layup from 4 ft,,54,61
169,2,1:48.0,,D. Bacon makes 2-pt layup from 2 ft (assist by N. Batum),54,63
170,2,1:33.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by T. Young),,57,63
171,2,1:22.0,,Personal foul by B. Bogdanović (drawn by K. Walker),57,63
172,2,1:22.0,,K. Walker makes free throw 1 of 2,57,64
173,2,1:22.0,,K. Walker makes free throw 2 of 2,57,65
174,2,1:05.0,Turnover by M. Turner (bad pass; steal by M. Williams),,57,65
175,2,0:52.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by N. Batum),57,68
176,2,0:36.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by T. Evans),,60,68
177,2,0:26.0,,Offensive foul by D. Bacon (drawn by T. Young),60,68
178,2,0:26.0,,Turnover by D. Bacon (offensive foul),60,68
179,2,0:26.0,,C. Zeller enters the game for J. Lamb,60,68
180,2,0:08.0,D. Collison misses 3-pt jump shot from 26 ft,,60,68
181,2,0:06.0,Offensive rebound by M. Turner,,60,68
182,2,0:03.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,60,68
183,2,0:00.0,,Defensive rebound by N. Batum,60,68
184,3,11:48.0,,Turnover by C. Zeller (out of bounds lost ball),60,68
185,3,11:35.0,T. Evans makes 3-pt jump shot from 27 ft,,63,68
186,3,11:23.0,,C. Zeller makes 2-pt jump shot from 2 ft (assist by K. Walker),63,70
187,3,11:00.0,T. Young misses 2-pt jump shot from 3 ft,,63,70
188,3,10:58.0,,Defensive rebound by Team,63,70
189,3,10:53.0,,Personal foul by M. Turner (drawn by J. Lamb),63,70
190,3,10:39.0,,C. Zeller makes 2-pt layup from 1 ft (assist by M. Williams),63,72
191,3,10:24.0,T. Evans misses 2-pt layup from 6 ft,,63,72
192,3,10:21.0,,Defensive rebound by M. Williams,63,72
193,3,10:18.0,,Shooting foul by D. Collison (drawn by K. Walker),63,72
194,3,10:18.0,,K. Walker makes free throw 1 of 2,63,73
195,3,10:18.0,,K. Walker makes free throw 2 of 2,63,74
196,3,10:08.0,Turnover by D. Collison (traveling),,63,74
197,3,9:57.0,,C. Zeller misses 2-pt layup from 6 ft (block by M. Turner),63,74
198,3,9:54.0,Defensive rebound by B. Bogdanović,,63,74
199,3,9:52.0,T. Evans makes 2-pt layup from 4 ft,,65,74
200,3,9:25.0,,J. Lamb misses 3-pt jump shot from 26 ft,65,74
201,3,9:23.0,Defensive rebound by T. Evans,,65,74
202,3,9:17.0,T. Evans makes 2-pt layup from 3 ft,,67,74
203,3,9:00.0,,N. Batum makes 2-pt jump shot from 16 ft (assist by J. Lamb),67,76
204,3,8:39.0,T. Evans misses 3-pt jump shot from 27 ft,,67,76
205,3,8:37.0,,Defensive rebound by K. Walker,67,76
206,3,8:27.0,,Shooting foul by M. Turner (drawn by M. Williams),67,76
207,3,8:27.0,,M. Williams makes free throw 1 of 2,67,77
208,3,8:27.0,,M. Williams misses free throw 2 of 2,67,77
209,3,8:27.0,Defensive rebound by M. Turner,,67,77
210,3,8:13.0,M. Turner misses 3-pt jump shot from 26 ft,,67,77
211,3,8:10.0,,Defensive rebound by M. Williams,67,77
212,3,8:03.0,,K. Walker makes 2-pt jump shot from 11 ft,67,79
213,3,8:03.0,Indiana full timeout,,67,79
214,3,7:52.0,T. Young makes 2-pt layup from 2 ft,,69,79
215,3,7:41.0,,Turnover by K. Walker (out of bounds lost ball),69,79
216,3,7:26.0,Shooting foul by M. Williams (drawn by B. Bogdanović),,69,79
217,3,7:26.0,B. Bogdanović makes free throw 1 of 2,,70,79
218,3,7:26.0,B. Bogdanović makes free throw 2 of 2,,71,79
219,3,7:07.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),71,82
220,3,6:41.0,D. Collison makes 2-pt layup from 5 ft,,73,82
221,3,6:30.0,,C. Zeller makes 2-pt layup from 3 ft (assist by K. Walker),73,84
222,3,6:30.0,,Shooting foul by T. Young (drawn by C. Zeller),73,84
223,3,6:30.0,,C. Zeller makes free throw 1 of 1,73,85
224,3,6:17.0,D. Collison makes 2-pt layup from 3 ft,,75,85
225,3,6:01.0,,K. Walker makes 2-pt jump shot from 13 ft,75,87
226,3,5:47.0,D. Collison misses 2-pt jump shot from 17 ft,,75,87
227,3,5:41.0,Offensive rebound by T. Young,,75,87
228,3,5:41.0,T. Young makes 2-pt layup from 1 ft,,77,87
229,3,5:20.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by K. Walker),77,90
230,3,4:53.0,B. Bogdanović misses 2-pt layup from 5 ft (block by M. Williams),,77,90
231,3,4:51.0,,Defensive rebound by N. Batum,77,90
232,3,4:47.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by K. Walker),77,93
233,3,4:30.0,T. Young misses 2-pt layup from 4 ft,,77,93
234,3,4:28.0,Offensive rebound by B. Bogdanović,,77,93
235,3,4:28.0,D. Sabonis enters the game for T. Young,,77,93
236,3,4:28.0,,M. Bridges enters the game for M. Williams,77,93
237,3,4:14.0,T. Evans makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),,80,93
238,3,3:51.0,,C. Zeller misses 2-pt layup from 9 ft,80,93
239,3,3:47.0,Defensive rebound by M. Turner,,80,93
240,3,3:32.0,T. Evans misses 3-pt jump shot from 27 ft,,80,93
241,3,3:32.0,,Defensive rebound by Team,80,93
242,3,3:32.0,Loose ball foul by D. Sabonis (drawn by N. Batum),,80,93
243,3,3:32.0,,N. Batum makes free throw 1 of 2,80,94
244,3,3:32.0,,N. Batum makes free throw 2 of 2,80,95
245,3,3:32.0,C. Joseph enters the game for B. Bogdanović,,80,95
246,3,3:32.0,,F. Kaminsky enters the game for C. Zeller,80,95
247,3,3:13.0,D. Collison misses 3-pt jump shot from 24 ft,,80,95
248,3,3:10.0,Offensive rebound by M. Turner,,80,95
249,3,3:01.0,C. Joseph misses 3-pt jump shot from 24 ft,,80,95
250,3,2:59.0,Offensive rebound by T. Evans,,80,95
251,3,2:59.0,,Loose ball foul by M. Bridges (drawn by M. Turner),80,95
252,3,2:59.0,,Charlotte full timeout,80,95
253,3,2:59.0,A. Holiday enters the game for D. Collison,,80,95
254,3,2:59.0,D. McDermott enters the game for T. Evans,,80,95
255,3,2:59.0,,D. Bacon enters the game for N. Batum,80,95
256,3,2:59.0,,T. Parker enters the game for K. Walker,80,95
257,3,2:44.0,A. Holiday misses 3-pt jump shot from 28 ft,,80,95
258,3,2:44.0,,Defensive rebound by Team,80,95
259,3,2:44.0,Loose ball foul by D. Sabonis (drawn by F. Kaminsky),,80,95
260,3,2:44.0,,F. Kaminsky makes free throw 1 of 2,80,96
261,3,2:44.0,T. Young enters the game for D. Sabonis,,80,96
262,3,2:44.0,,F. Kaminsky makes free throw 2 of 2,80,97
263,3,2:31.0,T. Young misses 2-pt jump shot from 9 ft (block by M. Bridges),,80,97
264,3,2:27.0,,Defensive rebound by M. Bridges,80,97
265,3,2:12.0,,M. Bridges makes 3-pt jump shot from 24 ft (assist by D. Bacon),80,100
266,3,1:59.0,T. Young misses 2-pt layup from 3 ft,,80,100
267,3,1:55.0,Offensive rebound by T. Young,,80,100
268,3,1:53.0,T. Young makes 2-pt layup from 3 ft,,82,100
269,3,1:37.0,,J. Lamb misses 2-pt jump shot from 14 ft,82,100
270,3,1:35.0,Defensive rebound by A. Holiday,,82,100
271,3,1:28.0,C. Joseph misses 2-pt jump shot from 10 ft,,82,100
272,3,1:27.0,,Defensive rebound by J. Lamb,82,100
273,3,1:14.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by J. Lamb),82,103
274,3,1:06.0,A. Holiday misses 3-pt jump shot from 27 ft,,82,103
275,3,1:03.0,,Defensive rebound by F. Kaminsky,82,103
276,3,0:43.0,,F. Kaminsky misses 2-pt jump shot from 9 ft,82,103
277,3,0:42.0,Defensive rebound by C. Joseph,,82,103
278,3,0:31.0,T. Young makes 2-pt layup from 12 ft (assist by C. Joseph),,84,103
279,3,0:17.0,,J. Lamb misses 2-pt layup from 6 ft,84,103
280,3,0:16.0,Defensive rebound by C. Joseph,,84,103
281,3,0:12.0,C. Joseph misses 2-pt layup from 7 ft (block by M. Bridges),,84,103
282,3,0:09.0,,Defensive rebound by D. Bacon,84,103
283,3,0:00.0,,D. Bacon makes 2-pt layup from 1 ft,84,105
284,4,11:52.0,T. Young makes 2-pt dunk from 2 ft (assist by D. Sabonis),,86,105
285,4,11:34.0,,Shooting foul by D. Sabonis (drawn by M. Bridges),86,105
286,4,11:34.0,,M. Bridges makes free throw 1 of 2,86,106
287,4,11:34.0,,M. Bridges makes free throw 2 of 2,86,107
288,4,11:22.0,Turnover by A. Holiday (bad pass),,86,107
289,4,11:00.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by T. Parker),86,109
290,4,10:48.0,Personal foul by D. Bacon (drawn by D. McDermott),,86,109
291,4,10:39.0,D. Sabonis misses 2-pt hook shot from 14 ft,,86,109
292,4,10:37.0,,Defensive rebound by F. Kaminsky,86,109
293,4,10:25.0,,Turnover by M. Monk (bad pass; steal by C. Joseph),86,109
294,4,10:18.0,A. Holiday misses 3-pt jump shot from 24 ft,,86,109
295,4,10:16.0,,Defensive rebound by T. Parker,86,109
296,4,10:02.0,,T. Parker misses 3-pt jump shot from 25 ft,86,109
297,4,10:01.0,Defensive rebound by Team,,86,109
298,4,9:47.0,Turnover by C. Joseph (bad pass; steal by M. Monk),,86,109
299,4,9:39.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by D. Bacon),86,112
300,4,9:38.0,Indiana full timeout,,86,112
301,4,9:38.0,B. Bogdanović enters the game for T. Young,,86,112
302,4,9:29.0,Shooting foul by M. Bridges (drawn by D. McDermott),,86,112
303,4,9:29.0,D. McDermott makes free throw 1 of 3,,87,112
304,4,9:29.0,D. McDermott makes free throw 2 of 3,,88,112
305,4,9:29.0,D. McDermott misses free throw 3 of 3,,88,112
306,4,9:26.0,,Defensive rebound by M. Bridges,88,112
307,4,9:05.0,,M. Monk misses 3-pt jump shot from 25 ft,88,112
308,4,9:03.0,Defensive rebound by A. Holiday,,88,112
309,4,8:51.0,A. Holiday misses 3-pt jump shot from 26 ft,,88,112
310,4,8:49.0,,Defensive rebound by M. Monk,88,112
311,4,8:39.0,,Turnover by F. Kaminsky (bad pass; steal by A. Holiday),88,112
312,4,8:36.0,Shooting foul by M. Monk (drawn by A. Holiday),,88,112
313,4,8:36.0,A. Holiday makes free throw 1 of 2,,89,112
314,4,8:36.0,A. Holiday makes free throw 2 of 2,,90,112
315,4,8:18.0,,Shooting foul by C. Joseph (drawn by M. Monk),90,112
316,4,8:18.0,,M. Monk misses free throw 1 of 2,90,112
317,4,8:18.0,,Offensive rebound by Team,90,112
318,4,8:18.0,,M. Monk makes free throw 2 of 2,90,113
319,4,8:07.0,B. Bogdanović makes 2-pt jump shot from 14 ft (assist by C. Joseph),,92,113
320,4,7:38.0,,F. Kaminsky makes 2-pt hook shot from 8 ft,92,115
321,4,7:23.0,D. McDermott misses 3-pt jump shot from 24 ft,,92,115
322,4,7:21.0,,Defensive rebound by D. Bacon,92,115
323,4,7:08.0,,M. Monk misses 2-pt jump shot from 15 ft,92,115
324,4,7:06.0,Defensive rebound by D. Sabonis,,92,115
325,4,6:59.0,D. McDermott makes 2-pt layup from 2 ft (assist by C. Joseph),,94,115
326,4,6:59.0,,Charlotte full timeout,94,115
327,4,6:45.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by T. Parker),94,118
328,4,6:27.0,B. Bogdanović makes 2-pt dunk from 2 ft (assist by A. Holiday),,96,118
329,4,6:12.0,,T. Parker misses 2-pt layup from 2 ft,96,118
330,4,6:10.0,Defensive rebound by D. Sabonis,,96,118
331,4,6:06.0,Offensive foul by D. Sabonis (drawn by F. Kaminsky),,96,118
332,4,6:06.0,Turnover by D. Sabonis (offensive foul),,96,118
333,4,6:06.0,M. Turner enters the game for D. Sabonis,,96,118
334,4,5:47.0,,F. Kaminsky misses 2-pt layup from 5 ft (block by M. Turner),96,118
335,4,5:42.0,,Offensive rebound by F. Kaminsky,96,118
336,4,5:40.0,,F. Kaminsky misses 2-pt layup from 2 ft,96,118
337,4,5:38.0,Defensive rebound by M. Turner,,96,118
338,4,5:29.0,M. Turner misses 2-pt hook shot from 10 ft,,96,118
339,4,5:27.0,,Defensive rebound by M. Bridges,96,118
340,4,5:19.0,,D. Bacon misses 2-pt jump shot from 4 ft,96,118
341,4,5:17.0,Defensive rebound by M. Turner,,96,118
342,4,5:06.0,M. Turner misses 3-pt jump shot from 29 ft,,96,118
343,4,5:04.0,,Defensive rebound by D. Bacon,96,118
344,4,4:53.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,96,118
345,4,4:51.0,Defensive rebound by C. Joseph,,96,118
346,4,4:43.0,Personal foul by M. Bridges (drawn by M. Turner),,96,118
347,4,4:31.0,Shooting foul by F. Kaminsky (drawn by M. Turner),,96,118
348,4,4:31.0,M. Turner makes free throw 1 of 2,,97,118
349,4,4:31.0,M. Turner makes free throw 2 of 2,,98,118
350,4,4:18.0,,D. Bacon makes 2-pt layup from 4 ft (assist by F. Kaminsky),98,120
351,4,4:10.0,Turnover by M. Turner (bad pass),,98,120
352,4,3:57.0,,D. Bacon misses 2-pt jump shot from 15 ft,98,120
353,4,3:55.0,Defensive rebound by M. Turner,,98,120
354,4,3:51.0,C. Joseph makes 2-pt layup from 2 ft,,100,120
355,4,3:30.0,,Turnover by F. Kaminsky (bad pass; steal by C. Joseph),100,120
356,4,3:25.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,100,120
357,4,3:23.0,,Defensive rebound by M. Monk,100,120
358,4,3:19.0,,Charlotte full timeout,100,120
359,4,3:19.0,T. Leaf enters the game for B. Bogdanović,,100,120
360,4,3:19.0,K. O'Quinn enters the game for C. Joseph,,100,120
361,4,3:19.0,D. Reed enters the game for M. Turner,,100,120
362,4,3:19.0,,D. Graham enters the game for T. Parker,100,120
363,4,3:07.0,,Shooting foul by D. Reed (drawn by M. Monk),100,120
364,4,3:07.0,,M. Monk makes free throw 1 of 3,100,121
365,4,3:07.0,,M. Monk makes free throw 2 of 3,100,122
366,4,3:07.0,,M. Monk makes free throw 3 of 3,100,123
367,4,2:50.0,K. O'Quinn misses 2-pt jump shot from 16 ft,,100,123
368,4,2:48.0,,Defensive rebound by M. Bridges,100,123
369,4,2:40.0,,D. Bacon makes 2-pt layup from 3 ft,100,125
370,4,2:26.0,Personal foul by D. Graham (drawn by A. Holiday),,100,125
371,4,2:26.0,A. Holiday makes free throw 1 of 2,,101,125
372,4,2:26.0,A. Holiday makes free throw 2 of 2,,102,125
373,4,2:08.0,,M. Monk makes 2-pt layup from 2 ft,102,127
374,4,1:56.0,Turnover by K. O'Quinn (bad pass; steal by M. Monk),,102,127
375,4,1:46.0,,D. Bacon misses 2-pt layup from 5 ft,102,127
376,4,1:44.0,Defensive rebound by K. O'Quinn,,102,127
377,4,1:34.0,K. O'Quinn misses 3-pt jump shot from 28 ft,,102,127
378,4,1:31.0,Offensive rebound by T. Leaf,,102,127
