,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
275,3,6:49.0,K. Walker makes free throw 2 of 2,,57,64
276,3,6:38.0,,M. Turner misses 3-pt jump shot from 26 ft,57,64
277,3,6:34.0,Defensive rebound by N. Batum,,57,64
278,3,6:25.0,J. Lamb misses 2-pt jump shot from 10 ft,,57,64
279,3,6:25.0,Offensive rebound by M. Kidd-Gilchrist,,57,64
280,3,6:16.0,N. Batum misses 3-pt jump shot from 23 ft,,57,64
281,3,6:13.0,,Defensive rebound by W. Matthews,57,64
282,3,5:56.0,,W. Matthews misses 3-pt jump shot from 24 ft,57,64
283,3,5:52.0,Defensive rebound by K. Walker,,57,64
284,3,5:48.0,K. Walker misses 3-pt jump shot from 26 ft,,57,64
285,3,5:44.0,,Defensive rebound by T. Young,57,64
286,3,5:39.0,Loose ball foul by K. Walker (drawn by T. Young),,57,64
287,3,5:39.0,M. Bridges enters the game for N. Batum,,57,64
288,3,5:28.0,,M. Turner makes 2-pt hook shot from 7 ft,57,66
289,3,5:03.0,J. Lamb misses 2-pt jump shot from 12 ft,,57,66
290,3,4:59.0,,Defensive rebound by D. Collison,57,66
291,3,4:59.0,,D. Sabonis enters the game for T. Young,57,66
292,3,4:47.0,,B. Bogdanović makes 2-pt jump shot from 18 ft (assist by D. Collison),57,68
293,3,4:45.0,Charlotte full timeout,,57,68
294,3,4:45.0,B. Biyombo enters the game for C. Zeller,,57,68
295,3,4:31.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by M. Bridges),,59,68
296,3,4:13.0,,M. Turner misses 2-pt hook shot from 3 ft,59,68
297,3,4:11.0,Defensive rebound by B. Biyombo,,59,68
298,3,4:01.0,K. Walker misses 2-pt layup from 1 ft,,59,68
299,3,3:59.0,Offensive rebound by B. Biyombo,,59,68
300,3,3:58.0,M. Bridges makes 3-pt jump shot from 24 ft (assist by B. Biyombo),,62,68
301,3,3:34.0,,W. Matthews misses 2-pt jump shot from 13 ft,62,68
302,3,3:31.0,Defensive rebound by J. Lamb,,62,68
303,3,3:25.0,K. Walker makes 2-pt layup at rim,,64,68
304,3,3:10.0,,Personal foul by J. Lamb (drawn by M. Turner),64,68
305,3,3:10.0,,T. Evans enters the game for B. Bogdanović,64,68
306,3,3:10.0,,C. Joseph enters the game for W. Matthews,64,68
307,3,3:07.0,,D. Collison makes 2-pt jump shot from 16 ft,64,70
308,3,2:49.0,Turnover by K. Walker (bad pass; steal by M. Turner),,64,70
309,3,2:43.0,,Turnover by D. Collison (bad pass; steal by B. Biyombo),64,70
310,3,2:37.0,J. Lamb misses 3-pt jump shot from 28 ft,,64,70
311,3,2:34.0,,Defensive rebound by M. Turner,64,70
312,3,2:26.0,,D. Collison misses 2-pt jump shot from 19 ft,64,70
313,3,2:24.0,Defensive rebound by K. Walker,,64,70
314,3,2:15.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by M. Turner),,64,70
315,3,2:12.0,Offensive rebound by J. Lamb,,64,70
316,3,2:11.0,J. Lamb makes 2-pt jump shot from 5 ft,,66,70
317,3,1:53.0,,T. Evans misses 2-pt jump shot from 20 ft,66,70
318,3,1:50.0,Defensive rebound by B. Biyombo,,66,70
319,3,1:42.0,K. Walker makes 2-pt layup from 2 ft,,68,70
320,3,1:42.0,,Violation by Team (def goaltending),68,70
321,3,1:23.0,,C. Joseph makes 2-pt jump shot from 20 ft,68,72
322,3,1:03.0,K. Walker makes 3-pt jump shot from 25 ft,,71,72
323,3,0:49.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by C. Joseph),71,75
324,3,0:33.0,M. Bridges misses 3-pt jump shot from 23 ft,,71,75
325,3,0:32.0,,Defensive rebound by M. Turner,71,75
326,3,0:11.0,,D. Collison makes 2-pt layup from 1 ft,71,77
327,4,11:48.0,,D. Sabonis makes 2-pt dunk from 2 ft (assist by T. Evans),71,79
328,4,11:19.0,Turnover by Team (shot clock),,71,79
329,4,10:59.0,,D. Sabonis makes 2-pt jump shot from 6 ft (assist by D. McDermott),71,81
330,4,10:41.0,M. Kidd-Gilchrist misses 2-pt hook shot from 7 ft,,71,81
331,4,10:39.0,,Defensive rebound by D. Sabonis,71,81
332,4,10:21.0,,D. McDermott misses 3-pt jump shot from 23 ft,71,81
333,4,10:18.0,Defensive rebound by M. Williams,,71,81
334,4,10:13.0,Shooting foul by T. Young (drawn by S. Mack),,71,81
335,4,10:13.0,S. Mack misses free throw 1 of 2,,71,81
336,4,10:13.0,Offensive rebound by Team,,71,81
337,4,10:13.0,S. Mack misses free throw 2 of 2,,71,81
338,4,10:12.0,,Defensive rebound by T. Young,71,81
339,4,10:01.0,,D. McDermott makes 2-pt dunk from 1 ft (assist by D. Sabonis),71,83
340,4,10:01.0,Charlotte full timeout,,71,83
341,4,10:01.0,N. Batum enters the game for M. Bridges,,71,83
342,4,10:01.0,C. Zeller enters the game for M. Kidd-Gilchrist,,71,83
343,4,9:45.0,M. Williams misses 2-pt jump shot from 4 ft,,71,83
344,4,9:43.0,,Defensive rebound by D. Sabonis,71,83
345,4,9:24.0,,Turnover by C. Joseph (bad pass),71,83
346,4,9:04.0,M. Williams misses 2-pt jump shot from 11 ft,,71,83
347,4,9:00.0,,Defensive rebound by T. Young,71,83
348,4,8:49.0,,D. McDermott makes 2-pt hook shot from 6 ft (assist by T. Young),71,85
349,4,8:37.0,M. Williams makes 2-pt layup at rim (assist by N. Batum),,73,85
350,4,8:20.0,,T. Evans misses 3-pt jump shot from 26 ft,73,85
351,4,8:17.0,Defensive rebound by C. Zeller,,73,85
352,4,8:05.0,N. Batum misses 3-pt jump shot from 28 ft,,73,85
353,4,8:01.0,Offensive rebound by M. Monk,,73,85
354,4,7:59.0,M. Monk misses 2-pt layup from 1 ft,,73,85
355,4,7:57.0,,Defensive rebound by D. Sabonis,73,85
356,4,7:49.0,,Shooting foul by M. Monk (drawn by D. McDermott),73,85
357,4,7:49.0,,D. McDermott makes free throw 1 of 2,73,86
358,4,7:49.0,J. Lamb enters the game for S. Mack,,73,86
359,4,7:49.0,K. Walker enters the game for M. Monk,,73,86
360,4,7:49.0,,D. McDermott makes free throw 2 of 2,73,87
361,4,7:34.0,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lamb),,75,87
362,4,7:34.0,Shooting foul by T. Young (drawn by C. Zeller),,75,87
363,4,7:34.0,C. Zeller makes free throw 1 of 1,,76,87
364,4,7:12.0,,C. Joseph misses 2-pt jump shot from 18 ft,76,87
365,4,7:09.0,Defensive rebound by J. Lamb,,76,87
366,4,6:52.0,J. Lamb misses 2-pt jump shot from 4 ft,,76,87
367,4,6:52.0,,Defensive rebound by Team,76,87
368,4,6:52.0,,B. Bogdanović enters the game for D. McDermott,76,87
369,4,6:39.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,76,87
370,4,6:36.0,,Offensive rebound by B. Bogdanović,76,87
371,4,6:30.0,,T. Evans misses 2-pt layup from 1 ft,76,87
372,4,6:28.0,Defensive rebound by K. Walker,,76,87
373,4,6:14.0,J. Lamb misses 2-pt jump shot from 9 ft,,76,87
374,4,6:12.0,Offensive rebound by J. Lamb,,76,87
375,4,6:12.0,J. Lamb misses 2-pt layup from 8 ft,,76,87
376,4,6:09.0,Offensive rebound by M. Williams,,76,87
377,4,6:06.0,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Williams),,79,87
378,4,6:05.0,,Indiana full timeout,79,87
379,4,6:05.0,,W. Matthews enters the game for T. Evans,79,87
380,4,6:05.0,,M. Turner enters the game for T. Young,79,87
381,4,6:05.0,,Violation by Team (delay of game),79,87
382,4,5:50.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by W. Matthews),79,89
383,4,5:27.0,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Lamb),,82,89
384,4,5:03.0,,M. Turner misses 2-pt jump shot from 18 ft,82,89
385,4,5:00.0,Defensive rebound by K. Walker,,82,89
386,4,4:55.0,K. Walker misses 3-pt jump shot from 28 ft,,82,89
387,4,4:52.0,,Defensive rebound by D. Sabonis,82,89
388,4,4:39.0,,Personal foul by J. Lamb (drawn by W. Matthews),82,89
389,4,4:39.0,,D. Collison enters the game for C. Joseph,82,89
