,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
67,1,6:09.0,Defensive rebound by H. Whiteside,,15,12
68,1,5:59.0,J. Richardson makes 2-pt jump shot from 7 ft,,17,12
69,1,5:48.0,,W. Selden misses 2-pt jump shot from 5 ft,17,12
70,1,5:46.0,,Offensive rebound by W. Selden,17,12
71,1,5:46.0,T. Johnson enters the game for R. McGruder,,17,12
72,1,5:46.0,D. Wade enters the game for J. Richardson,,17,12
73,1,5:34.0,,K. Dunn misses 2-pt layup from 2 ft,17,12
74,1,5:34.0,,Offensive rebound by L. Markkanen,17,12
75,1,5:30.0,,L. Markkanen makes 2-pt dunk at rim,17,14
76,1,5:15.0,T. Johnson misses 3-pt jump shot from 24 ft,,17,14
77,1,5:15.0,,Defensive rebound by L. Markkanen,17,14
78,1,5:07.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),17,17
79,1,4:46.0,Personal foul by S. Harrison (drawn by H. Whiteside),,17,17
80,1,4:46.0,H. Whiteside misses free throw 1 of 2,,17,17
81,1,4:46.0,Offensive rebound by Team,,17,17
82,1,4:46.0,H. Whiteside misses free throw 2 of 2,,17,17
83,1,4:44.0,,Defensive rebound by S. Harrison,17,17
84,1,4:30.0,,R. Lopez makes 2-pt hook shot from 5 ft,17,19
85,1,4:30.0,Violation by Team (def goaltending),,17,19
86,1,4:08.0,D. Wade misses 2-pt jump shot from 23 ft,,17,19
87,1,4:01.0,Offensive rebound by H. Whiteside,,17,19
88,1,4:01.0,H. Whiteside makes 2-pt layup from 1 ft,,19,19
89,1,3:53.0,,K. Dunn misses 2-pt jump shot from 12 ft,19,19
90,1,3:53.0,,Offensive rebound by Team,19,19
91,1,3:53.0,Loose ball foul by T. Johnson (drawn by R. Lopez),,19,19
92,1,3:50.0,,Offensive foul by W. Selden (drawn by J. Winslow),19,19
93,1,3:50.0,,Turnover by W. Selden (offensive foul),19,19
94,1,3:35.0,D. Wade makes 3-pt jump shot from 23 ft (assist by H. Whiteside),,22,19
95,1,3:26.0,,W. Selden makes 2-pt dunk from 1 ft (assist by S. Harrison),22,21
96,1,3:14.0,Turnover by T. Johnson (lost ball; steal by K. Dunn),,22,21
97,1,3:09.0,,K. Dunn makes 2-pt layup from 1 ft,22,23
98,1,3:09.0,Miami full timeout,,22,23
99,1,3:09.0,B. Adebayo enters the game for H. Whiteside,,22,23
100,1,3:09.0,J. Richardson enters the game for J. Winslow,,22,23
101,1,2:55.0,D. Wade misses 2-pt layup from 3 ft,,22,23
102,1,2:51.0,,Defensive rebound by R. Lopez,22,23
103,1,2:50.0,,Shooting foul by J. Richardson (drawn by S. Harrison),22,23
104,1,2:50.0,,S. Harrison makes free throw 1 of 2,22,24
105,1,2:50.0,K. Olynyk enters the game for J. Johnson,,22,24
106,1,2:50.0,,J. Parker enters the game for R. Lopez,22,24
107,1,2:50.0,,B. Portis enters the game for L. Markkanen,22,24
108,1,2:50.0,,S. Harrison misses free throw 2 of 2,22,24
109,1,2:47.0,Defensive rebound by J. Richardson,,22,24
110,1,2:37.0,Shooting foul by W. Selden (drawn by D. Wade),,22,24
111,1,2:37.0,D. Wade makes free throw 1 of 2,,23,24
112,1,2:37.0,D. Wade makes free throw 2 of 2,,24,24
113,1,2:18.0,,K. Dunn makes 2-pt layup from 2 ft (assist by B. Portis),24,26
114,1,2:05.0,D. Wade misses 2-pt layup from 2 ft,,24,26
115,1,2:02.0,Offensive rebound by D. Wade,,24,26
116,1,2:02.0,D. Wade makes 2-pt layup from 1 ft,,26,26
117,1,1:59.0,,B. Portis misses 2-pt jump shot from 2 ft,26,26
118,1,1:59.0,Defensive rebound by K. Olynyk,,26,26
119,1,1:42.0,T. Johnson misses 3-pt jump shot from 25 ft,,26,26
120,1,1:38.0,,Defensive rebound by K. Dunn,26,26
121,1,1:33.0,,J. Parker makes 2-pt dunk from 1 ft (assist by K. Dunn),26,28
122,1,1:21.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Richardson),,28,28
123,1,1:06.0,,W. Selden misses 2-pt jump shot from 8 ft,28,28
124,1,1:03.0,Defensive rebound by K. Olynyk,,28,28
125,1,0:52.0,Personal foul by S. Harrison (drawn by K. Olynyk),,28,28
126,1,0:52.0,K. Olynyk makes free throw 1 of 2,,29,28
127,1,0:52.0,,R. Arcidiacono enters the game for K. Dunn,29,28
128,1,0:52.0,K. Olynyk misses free throw 2 of 2,,29,28
129,1,0:50.0,,Defensive rebound by J. Parker,29,28
130,1,0:34.0,,W. Selden misses 2-pt layup from 2 ft,29,28
131,1,0:31.0,Defensive rebound by J. Richardson,,29,28
132,1,0:26.0,D. Wade misses 3-pt jump shot from 26 ft,,29,28
133,1,0:23.0,,Defensive rebound by B. Portis,29,28
134,1,0:05.0,,Personal foul by J. Richardson (drawn by R. Arcidiacono),29,28
135,1,0:05.0,,R. Arcidiacono makes free throw 1 of 2,29,29
136,1,0:05.0,,R. Arcidiacono makes free throw 2 of 2,29,30
137,1,0:00.0,J. Richardson makes 2-pt jump shot from 9 ft,,31,30
138,2,11:44.0,Turnover by D. Wade (bad pass; steal by R. Arcidiacono),,31,30
139,2,11:34.0,,Turnover by R. Arcidiacono (lost ball; steal by T. Johnson),31,30
140,2,11:29.0,Shooting foul by R. Arcidiacono (drawn by T. Johnson),,31,30
141,2,11:29.0,T. Johnson misses free throw 1 of 2,,31,30
142,2,11:29.0,Offensive rebound by Team,,31,30
143,2,11:29.0,T. Johnson makes free throw 2 of 2,,32,30
144,2,11:12.0,,B. Portis makes 2-pt hook shot from 6 ft (assist by R. Arcidiacono),32,32
145,2,11:01.0,D. Waiters makes 2-pt layup at rim,,34,32
146,2,10:51.0,,Shooting foul by K. Olynyk (drawn by B. Portis),34,32
147,2,10:51.0,,B. Portis makes free throw 1 of 2,34,33
148,2,10:51.0,,Z. LaVine enters the game for W. Selden,34,33
149,2,10:51.0,,B. Portis makes free throw 2 of 2,34,34
150,2,10:46.0,Turnover by K. Olynyk (bad pass),,34,34
151,2,10:35.0,,B. Portis makes 2-pt hook shot from 6 ft (assist by R. Arcidiacono),34,36
152,2,10:35.0,,Shooting foul by K. Olynyk (drawn by B. Portis),34,36
153,2,10:35.0,D. Jones enters the game for K. Olynyk,,34,36
154,2,10:35.0,,B. Portis makes free throw 1 of 1,34,37
155,2,10:18.0,Turnover by T. Johnson (lost ball; steal by R. Arcidiacono),,34,37
156,2,10:12.0,,J. Parker misses 3-pt jump shot from 26 ft,34,37
157,2,10:08.0,Defensive rebound by D. Waiters,,34,37
158,2,9:56.0,D. Waiters misses 3-pt jump shot from 26 ft,,34,37
159,2,9:51.0,Offensive rebound by D. Wade,,34,37
160,2,9:51.0,D. Wade misses 2-pt layup from 1 ft,,34,37
161,2,9:49.0,Offensive rebound by D. Wade,,34,37
162,2,9:48.0,D. Wade makes 2-pt layup from 2 ft,,36,37
163,2,9:38.0,,B. Portis makes 2-pt jump shot from 20 ft (assist by Z. LaVine),36,39
164,2,9:25.0,Personal foul by B. Portis (drawn by D. Waiters),,36,39
165,2,9:14.0,B. Adebayo misses 2-pt jump shot from 9 ft,,36,39
166,2,9:12.0,,Defensive rebound by B. Portis,36,39
167,2,9:04.0,,B. Portis misses 3-pt jump shot from 26 ft,36,39
168,2,9:02.0,Defensive rebound by D. Waiters,,36,39
169,2,8:51.0,T. Johnson misses 2-pt jump shot from 22 ft,,36,39
170,2,8:48.0,,Defensive rebound by B. Portis,36,39
171,2,8:46.0,,Chicago full timeout,36,39
172,2,8:46.0,J. Richardson enters the game for T. Johnson,,36,39
173,2,8:46.0,J. Winslow enters the game for D. Wade,,36,39
174,2,8:46.0,,C. Hutchison enters the game for S. Harrison,36,39
175,2,8:33.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by J. Parker),36,42
176,2,8:07.0,J. Richardson misses 3-pt jump shot from 26 ft,,36,42
177,2,8:04.0,,Defensive rebound by J. Parker,36,42
178,2,7:59.0,,Z. LaVine misses 2-pt jump shot from 8 ft (block by B. Adebayo),36,42
179,2,7:57.0,Defensive rebound by Team,,36,42
180,2,7:56.0,,Loose ball foul by B. Portis (drawn by J. Winslow),36,42
181,2,7:50.0,Personal foul by R. Arcidiacono (drawn by J. Richardson),,36,42
182,2,7:38.0,D. Jones makes 2-pt dunk from 1 ft (assist by J. Winslow),,38,42
183,2,7:27.0,,Shooting foul by D. Jones (drawn by J. Parker),38,42
184,2,7:27.0,,J. Parker makes free throw 1 of 2,38,43
185,2,7:27.0,,L. Markkanen enters the game for B. Portis,38,43
186,2,7:27.0,,J. Parker makes free throw 2 of 2,38,44
187,2,7:10.0,D. Waiters misses 3-pt jump shot from 26 ft,,38,44
188,2,7:05.0,,Defensive rebound by C. Hutchison,38,44
189,2,6:56.0,,Turnover by J. Parker (lost ball; steal by J. Winslow),38,44
190,2,6:49.0,Shooting foul by J. Parker (drawn by D. Jones),,38,44
191,2,6:49.0,D. Jones misses free throw 1 of 2,,38,44
192,2,6:49.0,Offensive rebound by Team,,38,44
193,2,6:49.0,D. Jones misses free throw 2 of 2,,38,44
194,2,6:47.0,,Defensive rebound by R. Arcidiacono,38,44
195,2,6:37.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),38,47
196,2,6:35.0,Miami full timeout,,38,47
197,2,6:35.0,J. Johnson enters the game for D. Jones,,38,47
198,2,6:21.0,Offensive foul by D. Waiters (drawn by Z. LaVine),,38,47
199,2,6:21.0,Turnover by D. Waiters (offensive foul),,38,47
200,2,6:03.0,,J. Parker misses 2-pt jump shot from 20 ft,38,47
201,2,6:00.0,Defensive rebound by B. Adebayo,,38,47
202,2,5:53.0,D. Waiters misses 3-pt jump shot from 22 ft,,38,47
203,2,5:51.0,,Defensive rebound by J. Parker,38,47
204,2,5:39.0,,R. Arcidiacono misses 2-pt layup from 1 ft (block by B. Adebayo),38,47
205,2,5:37.0,Defensive rebound by D. Waiters,,38,47
206,2,5:33.0,J. Winslow makes 2-pt layup from 2 ft,,40,47
207,2,5:33.0,,Chicago full timeout,40,47
208,2,5:33.0,,K. Dunn enters the game for R. Arcidiacono,40,47
209,2,5:15.0,,K. Dunn misses 3-pt jump shot from 24 ft,40,47
210,2,5:08.0,,Offensive rebound by J. Parker,40,47
211,2,5:08.0,,J. Parker makes 2-pt dunk at rim,40,49
212,2,4:53.0,D. Waiters makes 2-pt layup from 2 ft,,42,49
213,2,4:53.0,,Violation by Team (def goaltending),42,49
214,2,4:28.0,,L. Markkanen misses 2-pt jump shot from 19 ft,42,49
215,2,4:28.0,Defensive rebound by D. Waiters,,42,49
216,2,4:28.0,Offensive foul by J. Winslow (drawn by J. Parker),,42,49
217,2,4:28.0,Turnover by J. Winslow (offensive foul),,42,49
218,2,4:28.0,H. Whiteside enters the game for B. Adebayo,,42,49
219,2,4:28.0,,R. Lopez enters the game for J. Parker,42,49
220,2,4:20.0,,L. Markkanen misses 2-pt jump shot from 21 ft,42,49
221,2,4:16.0,Defensive rebound by D. Waiters,,42,49
222,2,4:09.0,D. Waiters makes 2-pt layup from 3 ft,,44,49
223,2,4:01.0,,L. Markkanen misses 3-pt jump shot from 25 ft,44,49
224,2,3:58.0,,Offensive rebound by K. Dunn,44,49
225,2,3:54.0,,Z. LaVine makes 3-pt jump shot from 25 ft,44,52
226,2,3:41.0,D. Waiters makes 2-pt jump shot from 9 ft (assist by J. Winslow),,46,52
227,2,3:41.0,Shooting foul by C. Hutchison (drawn by D. Waiters),,46,52
228,2,3:41.0,,W. Selden enters the game for C. Hutchison,46,52
229,2,3:41.0,D. Waiters misses free throw 1 of 1,,46,52
230,2,3:39.0,,Defensive rebound by Z. LaVine,46,52
231,2,3:24.0,,Z. LaVine makes 3-pt jump shot from 27 ft,46,55
232,2,3:09.0,J. Winslow makes 2-pt jump shot from 9 ft,,48,55
233,2,3:02.0,,Z. LaVine misses 3-pt jump shot from 26 ft,48,55
234,2,2:58.0,,Offensive rebound by R. Lopez,48,55
235,2,2:57.0,,L. Markkanen misses 3-pt jump shot from 26 ft,48,55
236,2,2:53.0,Defensive rebound by H. Whiteside,,48,55
237,2,2:44.0,D. Waiters makes 2-pt layup from 4 ft,,50,55
238,2,2:36.0,,K. Dunn misses 2-pt jump shot from 12 ft,50,55
239,2,2:33.0,Defensive rebound by D. Waiters,,50,55
240,2,2:27.0,J. Richardson misses 2-pt jump shot from 22 ft,,50,55
241,2,2:25.0,,Defensive rebound by L. Markkanen,50,55
242,2,2:21.0,,Shooting foul by D. Waiters (drawn by Z. LaVine),50,55
243,2,2:21.0,,Z. LaVine makes free throw 1 of 2,50,56
244,2,2:21.0,D. Wade enters the game for J. Richardson,,50,56
245,2,2:21.0,,Z. LaVine makes free throw 2 of 2,50,57
246,2,2:07.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Winslow),,53,57
247,2,1:48.0,,Z. LaVine misses 2-pt layup from 2 ft (block by H. Whiteside),53,57
248,2,1:48.0,,Offensive rebound by Team,53,57
249,2,1:41.0,,K. Dunn misses 2-pt hook shot from 5 ft,53,57
250,2,1:39.0,,Offensive rebound by R. Lopez,53,57
251,2,1:35.0,,W. Selden misses 3-pt jump shot from 26 ft,53,57
252,2,1:30.0,Defensive rebound by H. Whiteside,,53,57
253,2,1:20.0,D. Waiters misses 3-pt jump shot from 25 ft,,53,57
254,2,1:16.0,,Defensive rebound by R. Lopez,53,57
255,2,0:59.0,,Z. LaVine misses 3-pt jump shot from 27 ft,53,57
256,2,0:56.0,Defensive rebound by J. Winslow,,53,57
257,2,0:52.0,Offensive foul by H. Whiteside (drawn by K. Dunn),,53,57
258,2,0:52.0,Turnover by H. Whiteside (offensive foul),,53,57
259,2,0:29.0,,Z. LaVine misses 2-pt jump shot from 3 ft,53,57
260,2,0:26.0,,Offensive rebound by R. Lopez,53,57
261,2,0:21.0,,Shooting foul by D. Waiters (drawn by W. Selden),53,57
262,2,0:21.0,T. Johnson enters the game for D. Waiters,,53,57
263,2,0:21.0,R. McGruder enters the game for H. Whiteside,,53,57
264,2,0:21.0,,S. Harrison enters the game for Z. LaVine,53,57
265,2,0:21.0,,B. Portis enters the game for R. Lopez,53,57
266,2,0:21.0,,W. Selden misses free throw 1 of 2,53,57
267,2,0:21.0,,Offensive rebound by Team,53,57
268,2,0:21.0,,W. Selden misses free throw 2 of 2,53,57
269,2,0:17.0,Defensive rebound by D. Wade,,53,57
270,2,0:04.0,J. Johnson makes 2-pt layup from 2 ft (assist by D. Wade),,55,57
271,3,11:38.0,R. McGruder misses 3-pt jump shot from 25 ft,,55,57
272,3,11:34.0,,Defensive rebound by L. Markkanen,55,57
273,3,11:21.0,,Z. LaVine misses 3-pt jump shot from 25 ft,55,57
274,3,11:17.0,Defensive rebound by J. Winslow,,55,57
275,3,11:14.0,R. McGruder misses 3-pt jump shot from 24 ft,,55,57
276,3,11:11.0,,Defensive rebound by C. Hutchison,55,57
277,3,10:55.0,,K. Dunn makes 2-pt jump shot from 9 ft,55,59
278,3,10:27.0,J. Johnson misses 2-pt jump shot from 10 ft,,55,59
279,3,10:24.0,,Defensive rebound by Z. LaVine,55,59
280,3,10:14.0,,R. Lopez misses 2-pt hook shot from 2 ft,55,59
281,3,10:12.0,Defensive rebound by J. Winslow,,55,59
282,3,10:05.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),,58,59
283,3,9:40.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by Z. LaVine),58,62
284,3,9:19.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Winslow),,60,62
285,3,9:09.0,,K. Dunn misses 2-pt jump shot from 14 ft,60,62
286,3,9:06.0,Defensive rebound by H. Whiteside,,60,62
287,3,8:59.0,J. Winslow makes 2-pt jump shot from 16 ft,,62,62
288,3,8:38.0,,L. Markkanen misses 2-pt layup from 2 ft (block by H. Whiteside),62,62
289,3,8:34.0,,Offensive rebound by R. Lopez,62,62
290,3,8:31.0,,K. Dunn misses 2-pt jump shot from 16 ft,62,62
291,3,8:31.0,,Offensive rebound by Team,62,62
292,3,8:31.0,,Turnover by Team (shot clock),62,62
293,3,8:18.0,Turnover by J. Johnson (bad pass; steal by L. Markkanen),,62,62
294,3,8:11.0,,Z. LaVine misses 2-pt jump shot from 17 ft,62,62
295,3,8:06.0,Defensive rebound by H. Whiteside,,62,62
296,3,7:54.0,J. Winslow makes 2-pt jump shot from 15 ft (assist by H. Whiteside),,64,62
297,3,7:29.0,,R. Lopez misses 2-pt jump shot from 22 ft,64,62
298,3,7:25.0,Defensive rebound by J. Johnson,,64,62
299,3,7:10.0,J. Johnson misses 2-pt layup from 2 ft (block by L. Markkanen),,64,62
300,3,7:07.0,,Defensive rebound by R. Lopez,64,62
301,3,7:05.0,,Z. LaVine makes 2-pt layup from 6 ft,64,64
302,3,7:05.0,,Shooting foul by J. Winslow (drawn by Z. LaVine),64,64
303,3,7:05.0,,Z. LaVine makes free throw 1 of 1,64,65
304,3,6:54.0,J. Winslow misses 3-pt jump shot from 26 ft,,64,65
305,3,6:50.0,,Defensive rebound by L. Markkanen,64,65
306,3,6:46.0,,Turnover by K. Dunn (bad pass),64,65
307,3,6:46.0,,Chicago full timeout,64,65
308,3,6:28.0,J. Richardson makes 2-pt jump shot from 4 ft (assist by H. Whiteside),,66,65
309,3,6:15.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),66,68
310,3,5:55.0,Turnover by J. Winslow (bad pass; steal by Z. LaVine),,66,68
311,3,5:48.0,,L. Markkanen misses 3-pt jump shot from 26 ft,66,68
312,3,5:45.0,Defensive rebound by J. Winslow,,66,68
313,3,5:35.0,Turnover by J. Winslow (bad pass; steal by C. Hutchison),,66,68
314,3,5:26.0,,Offensive foul by Z. LaVine (drawn by J. Richardson),66,68
315,3,5:26.0,,Turnover by Z. LaVine (offensive foul),66,68
316,3,5:26.0,D. Wade enters the game for R. McGruder,,66,68
317,3,5:26.0,,W. Selden enters the game for Z. LaVine,66,68
318,3,5:13.0,Shooting foul by K. Dunn (drawn by J. Richardson),,66,68
319,3,5:13.0,J. Richardson makes free throw 1 of 2,,67,68
320,3,5:13.0,J. Richardson makes free throw 2 of 2,,68,68
321,3,4:59.0,,Personal foul by D. Wade (drawn by R. Lopez),68,68
322,3,4:48.0,,L. Markkanen misses 2-pt jump shot from 14 ft,68,68
323,3,4:43.0,Defensive rebound by D. Wade,,68,68
324,3,4:35.0,D. Wade makes 2-pt jump shot from 15 ft,,70,68
325,3,4:21.0,,Shooting foul by D. Wade (drawn by W. Selden),70,68
326,3,4:21.0,,W. Selden makes free throw 1 of 2,70,69
327,3,4:21.0,T. Johnson enters the game for J. Winslow,,70,69
328,3,4:21.0,,B. Portis enters the game for R. Lopez,70,69
329,3,4:21.0,,W. Selden makes free throw 2 of 2,70,70
330,3,4:09.0,J. Richardson makes 2-pt layup from 1 ft (assist by T. Johnson),,72,70
331,3,4:01.0,,Turnover by K. Dunn (out of bounds lost ball),72,70
332,3,3:46.0,Personal foul by W. Selden (drawn by J. Johnson),,72,70
333,3,3:46.0,,R. Arcidiacono enters the game for K. Dunn,72,70
334,3,3:39.0,T. Johnson misses 3-pt jump shot from 23 ft,,72,70
335,3,3:36.0,,Defensive rebound by W. Selden,72,70
336,3,3:27.0,,B. Portis misses 2-pt layup from 2 ft,72,70
337,3,3:25.0,Defensive rebound by D. Wade,,72,70
338,3,3:11.0,D. Wade makes 3-pt jump shot from 23 ft,,75,70
339,3,2:48.0,,Turnover by L. Markkanen (bad pass; steal by T. Johnson),75,70
340,3,2:38.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Johnson),,78,70
341,3,2:37.0,,Chicago full timeout,78,70
342,3,2:37.0,D. Jones enters the game for J. Johnson,,78,70
343,3,2:37.0,,S. Harrison enters the game for C. Hutchison,78,70
344,3,2:21.0,,Shooting foul by D. Jones (drawn by L. Markkanen),78,70
345,3,2:21.0,,L. Markkanen makes free throw 1 of 2,78,71
346,3,2:21.0,,L. Markkanen misses free throw 2 of 2,78,71
347,3,2:18.0,Defensive rebound by H. Whiteside,,78,71
348,3,2:00.0,Turnover by T. Johnson (bad pass; steal by L. Markkanen),,78,71
349,3,1:53.0,,L. Markkanen misses 3-pt jump shot from 26 ft,78,71
350,3,1:52.0,,Offensive rebound by Team,78,71
351,3,1:52.0,,J. Parker enters the game for L. Markkanen,78,71
352,3,1:49.0,,Turnover by B. Portis (traveling),78,71
353,3,1:41.0,Personal foul by S. Harrison (drawn by D. Wade),,78,71
354,3,1:27.0,D. Wade misses 2-pt jump shot from 15 ft,,78,71
355,3,1:22.0,,Defensive rebound by B. Portis,78,71
356,3,1:14.0,,W. Selden misses 2-pt layup from 3 ft (block by D. Jones),78,71
357,3,1:11.0,Defensive rebound by D. Wade,,78,71
358,3,1:09.0,J. Richardson misses 3-pt jump shot from 25 ft,,78,71
359,3,1:05.0,,Defensive rebound by W. Selden,78,71
360,3,0:49.0,,Personal foul by D. Jones (drawn by J. Parker),78,71
361,3,0:49.0,,J. Parker makes free throw 1 of 2,78,72
362,3,0:49.0,,J. Parker makes free throw 2 of 2,78,73
363,3,0:32.0,J. Richardson misses 3-pt jump shot from 24 ft,,78,73
364,3,0:32.0,Offensive rebound by Team,,78,73
365,3,0:30.0,Miami full timeout,,78,73
366,3,0:29.0,D. Jones makes 2-pt layup from 5 ft (assist by D. Wade),,80,73
367,3,0:29.0,Shooting foul by J. Parker (drawn by D. Jones),,80,73
368,3,0:29.0,D. Jones makes free throw 1 of 1,,81,73
369,3,0:10.0,,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by J. Parker),81,76
370,3,0:00.0,J. Richardson makes 2-pt jump shot from 6 ft (assist by D. Wade),,83,76
371,4,11:52.0,,Offensive foul by Z. LaVine (drawn by B. Adebayo),83,76
372,4,11:52.0,,Turnover by Z. LaVine (offensive foul),83,76
373,4,11:39.0,D. Jones makes 2-pt layup from 1 ft (assist by B. Adebayo),,85,76
374,4,11:23.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by Z. LaVine),85,79
375,4,10:58.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by D. Wade),,88,79
376,4,10:44.0,,Z. LaVine makes 2-pt jump shot from 19 ft,88,81
377,4,10:25.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by T. Johnson),,91,81
378,4,10:10.0,,J. Parker makes 2-pt hook shot from 7 ft (assist by R. Arcidiacono),91,83
379,4,10:10.0,,Shooting foul by D. Wade (drawn by J. Parker),91,83
380,4,10:10.0,D. Waiters enters the game for J. Richardson,,91,83
381,4,10:10.0,,J. Parker makes free throw 1 of 1,91,84
382,4,10:00.0,Turnover by D. Wade (bad pass),,91,84
383,4,9:50.0,,Personal foul by D. Waiters (drawn by Z. LaVine),91,84
