,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
44,1,7:27.0,J. Redick enters the game for L. Shamet,,11,13
45,1,7:12.0,,A. Drummond misses 2-pt hook shot from 6 ft,11,13
46,1,7:10.0,Defensive rebound by D. Šarić,,11,13
47,1,7:05.0,Personal foul by B. Griffin (drawn by A. Johnson),,11,13
48,1,6:50.0,D. Šarić misses 2-pt jump shot from 16 ft,,11,13
49,1,6:47.0,Offensive rebound by A. Johnson,,11,13
50,1,6:46.0,A. Johnson misses 2-pt layup from 2 ft,,11,13
51,1,6:46.0,Offensive rebound by M. Fultz,,11,13
52,1,6:46.0,,Detroit full timeout,11,13
53,1,6:46.0,,L. Galloway enters the game for S. Johnson,11,13
54,1,6:41.0,J. Redick makes 3-pt jump shot from 25 ft (assist by M. Fultz),,14,13
55,1,6:24.0,,B. Griffin makes 2-pt layup at rim (assist by R. Bullock),14,15
56,1,6:12.0,A. Johnson makes 2-pt dunk from 1 ft (assist by J. Redick),,16,15
57,1,6:06.0,,Turnover by R. Jackson (bad pass; steal by R. Covington),16,15
58,1,6:02.0,Turnover by A. Johnson (out of bounds lost ball),,16,15
59,1,6:02.0,T. McConnell enters the game for M. Fultz,,16,15
60,1,5:49.0,,R. Jackson misses 2-pt layup from 4 ft,16,15
61,1,5:49.0,Defensive rebound by Team,,16,15
62,1,5:41.0,J. Redick misses 2-pt jump shot from 19 ft,,16,15
63,1,5:36.0,,Defensive rebound by B. Griffin,16,15
64,1,5:31.0,,B. Griffin misses 2-pt hook shot from 4 ft,16,15
65,1,5:29.0,,Offensive rebound by A. Drummond,16,15
66,1,5:29.0,,A. Drummond misses 2-pt layup from 2 ft,16,15
67,1,5:29.0,,Offensive rebound by A. Drummond,16,15
68,1,5:29.0,,A. Drummond misses 2-pt layup from 1 ft,16,15
69,1,5:29.0,,Offensive rebound by Team,16,15
70,1,5:29.0,,Shooting foul by A. Johnson (drawn by A. Drummond),16,15
71,1,5:29.0,,A. Drummond makes free throw 1 of 2,16,16
72,1,5:29.0,,I. Smith enters the game for R. Jackson,16,16
73,1,5:29.0,,A. Drummond makes free throw 2 of 2,16,17
74,1,5:20.0,T. McConnell makes 2-pt jump shot from 16 ft,,18,17
75,1,5:03.0,,B. Griffin misses 2-pt layup from 1 ft,18,17
76,1,5:00.0,Defensive rebound by R. Covington,,18,17
77,1,5:00.0,,Z. Pachulia enters the game for A. Drummond,18,17
78,1,4:46.0,D. Šarić misses 3-pt jump shot from 26 ft,,18,17
79,1,4:44.0,,Defensive rebound by Z. Pachulia,18,17
80,1,4:35.0,,R. Bullock misses 3-pt jump shot from 27 ft,18,17
81,1,4:35.0,Defensive rebound by D. Šarić,,18,17
82,1,4:19.0,A. Johnson makes 2-pt layup at rim (assist by J. Redick),,20,17
83,1,4:12.0,,L. Galloway misses 3-pt jump shot from 27 ft,20,17
84,1,4:12.0,Defensive rebound by T. McConnell,,20,17
85,1,4:06.0,Turnover by T. McConnell (palming),,20,17
86,1,4:06.0,M. Muscala enters the game for D. Šarić,,20,17
87,1,3:44.0,,B. Griffin misses 3-pt jump shot from 28 ft,20,17
88,1,3:42.0,,Offensive rebound by R. Bullock,20,17
89,1,3:42.0,,Shooting foul by R. Covington (drawn by R. Bullock),20,17
90,1,3:42.0,,R. Bullock makes free throw 1 of 2,20,18
91,1,3:42.0,,R. Bullock makes free throw 2 of 2,20,19
92,1,3:32.0,J. Redick makes 2-pt jump shot from 23 ft (assist by A. Johnson),,22,19
93,1,3:15.0,,B. Griffin makes 2-pt layup from 2 ft,22,21
94,1,3:02.0,A. Johnson makes 2-pt hook shot from 4 ft,,24,21
95,1,2:51.0,,R. Bullock misses 2-pt layup from 7 ft (block by M. Muscala),24,21
96,1,2:47.0,Defensive rebound by A. Johnson,,24,21
97,1,2:43.0,T. McConnell makes 2-pt layup from 3 ft,,26,21
98,1,2:20.0,,I. Smith makes 2-pt jump shot from 3 ft,26,23
99,1,2:20.0,Philadelphia full timeout,,26,23
100,1,2:20.0,L. Shamet enters the game for R. Covington,,26,23
101,1,2:20.0,,S. Johnson enters the game for R. Bullock,26,23
102,1,2:20.0,,L. Kennard enters the game for B. Griffin,26,23
103,1,1:57.0,T. McConnell misses 2-pt jump shot from 11 ft,,26,23
104,1,1:55.0,,Defensive rebound by Z. Pachulia,26,23
105,1,1:48.0,,Offensive foul by Z. Pachulia (drawn by T. McConnell),26,23
106,1,1:48.0,,Turnover by Z. Pachulia (offensive foul),26,23
107,1,1:42.0,Personal foul by Z. Pachulia (drawn by A. Johnson),,26,23
108,1,1:32.0,J. Redick misses 3-pt jump shot from 25 ft,,26,23
109,1,1:29.0,,Defensive rebound by L. Kennard,26,23
110,1,1:25.0,,L. Kennard makes 2-pt layup from 1 ft,26,25
111,1,1:07.0,Turnover by A. Johnson (3 sec),,26,25
112,1,1:07.0,D. Šarić enters the game for A. Johnson,,26,25
113,1,0:57.0,,L. Galloway makes 2-pt layup from 2 ft (assist by I. Smith),26,27
114,1,0:51.0,M. Muscala misses 3-pt jump shot from 26 ft,,26,27
115,1,0:49.0,Offensive rebound by D. Šarić,,26,27
116,1,0:49.0,Personal foul by L. Galloway (drawn by D. Šarić),,26,27
117,1,0:49.0,D. Šarić makes free throw 1 of 2,,27,27
118,1,0:49.0,D. Šarić makes free throw 2 of 2,,28,27
119,1,0:36.0,,L. Kennard misses 3-pt jump shot from 26 ft,28,27
120,1,0:33.0,Defensive rebound by J. Redick,,28,27
121,1,0:16.0,Turnover by D. Šarić (back court),,28,27
122,1,0:02.0,,I. Smith misses 2-pt layup from 2 ft,28,27
123,1,0:02.0,,Offensive rebound by Z. Pachulia,28,27
124,1,0:00.0,,Z. Pachulia misses 2-pt layup from 1 ft,28,27
125,1,0:00.0,,Offensive rebound by Team,28,27
126,2,11:39.0,J. Embiid misses 2-pt layup from 5 ft,,28,27
127,2,11:37.0,,Defensive rebound by S. Johnson,28,27
128,2,11:25.0,,A. Drummond makes 2-pt hook shot from 2 ft (assist by L. Kennard),28,29
129,2,11:11.0,L. Shamet makes 2-pt jump shot from 14 ft (assist by J. Embiid),,30,29
130,2,10:50.0,Violation by Team (kicked ball),,30,29
131,2,10:45.0,,R. Jackson misses 2-pt jump shot from 12 ft,30,29
132,2,10:42.0,Defensive rebound by R. Covington,,30,29
133,2,10:34.0,M. Fultz makes 2-pt layup from 6 ft,,32,29
134,2,10:34.0,D. Šarić enters the game for M. Muscala,,32,29
135,2,10:19.0,,L. Galloway misses 3-pt jump shot from 26 ft,32,29
136,2,10:17.0,Defensive rebound by J. Embiid,,32,29
137,2,10:10.0,R. Covington misses 2-pt layup from 2 ft,,32,29
138,2,10:07.0,Offensive rebound by R. Covington,,32,29
139,2,10:05.0,M. Fultz makes 3-pt jump shot from 23 ft (assist by L. Shamet),,35,29
140,2,9:59.0,,Detroit full timeout,35,29
141,2,9:59.0,,R. Bullock enters the game for L. Galloway,35,29
142,2,9:59.0,,B. Griffin enters the game for S. Johnson,35,29
143,2,9:45.0,,A. Drummond misses 2-pt hook shot from 4 ft,35,29
144,2,9:43.0,Defensive rebound by D. Šarić,,35,29
145,2,9:25.0,J. Embiid misses 2-pt hook shot from 6 ft,,35,29
146,2,9:23.0,,Defensive rebound by A. Drummond,35,29
147,2,9:17.0,,R. Jackson makes 3-pt jump shot from 28 ft (assist by L. Kennard),35,32
148,2,9:08.0,Personal foul by A. Drummond (drawn by J. Embiid),,35,32
149,2,9:08.0,J. Redick enters the game for L. Shamet,,35,32
150,2,8:55.0,J. Embiid makes 2-pt hook shot from 4 ft,,37,32
151,2,8:44.0,,B. Griffin makes 2-pt layup from 1 ft,37,34
152,2,8:30.0,D. Šarić makes 2-pt jump shot from 21 ft (assist by J. Embiid),,39,34
153,2,8:21.0,,Personal foul by D. Šarić (drawn by R. Jackson),39,34
154,2,8:18.0,,Personal foul by M. Fultz (drawn by B. Griffin),39,34
155,2,8:08.0,,B. Griffin makes 2-pt hook shot from 4 ft,39,36
156,2,8:08.0,,Shooting foul by D. Šarić (drawn by B. Griffin),39,36
157,2,8:08.0,,B. Griffin misses free throw 1 of 1,39,36
158,2,8:06.0,Defensive rebound by R. Covington,,39,36
159,2,7:58.0,Shooting foul by L. Kennard (drawn by J. Redick),,39,36
160,2,7:58.0,J. Redick makes free throw 1 of 2,,40,36
161,2,7:58.0,,I. Smith enters the game for L. Kennard,40,36
162,2,7:58.0,J. Redick makes free throw 2 of 2,,41,36
163,2,7:49.0,,B. Griffin makes 2-pt layup from 2 ft,41,38
164,2,7:34.0,D. Šarić misses 2-pt layup from 2 ft (block by A. Drummond),,41,38
165,2,7:33.0,Offensive rebound by Team,,41,38
166,2,7:28.0,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Šarić),,44,38
167,2,7:10.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by B. Griffin),44,41
168,2,6:57.0,J. Redick misses 3-pt jump shot from 25 ft,,44,41
169,2,6:54.0,,Defensive rebound by B. Griffin,44,41
170,2,6:42.0,,Turnover by A. Drummond (off goaltending),44,41
171,2,6:34.0,Away from play foul by B. Griffin (drawn by J. Redick),,44,41
172,2,6:34.0,J. Redick makes free throw 1 of 1,,45,41
173,2,6:34.0,,Z. Pachulia enters the game for A. Drummond,45,41
174,2,6:24.0,J. Embiid makes 2-pt layup from 2 ft (assist by J. Redick),,47,41
175,2,6:18.0,,B. Griffin makes 2-pt layup from 2 ft,47,43
176,2,6:18.0,,Shooting foul by R. Covington (drawn by B. Griffin),47,43
177,2,6:18.0,T. McConnell enters the game for M. Fultz,,47,43
178,2,6:18.0,,L. Galloway enters the game for R. Jackson,47,43
179,2,6:18.0,,B. Griffin misses free throw 1 of 1,47,43
180,2,6:16.0,Defensive rebound by J. Embiid,,47,43
181,2,5:59.0,J. Embiid makes 2-pt layup from 3 ft (assist by T. McConnell),,49,43
182,2,5:52.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),49,46
183,2,5:30.0,Shooting foul by Z. Pachulia (drawn by J. Embiid),,49,46
184,2,5:30.0,J. Embiid makes free throw 1 of 2,,50,46
185,2,5:30.0,J. Embiid makes free throw 2 of 2,,51,46
186,2,5:13.0,,B. Griffin misses 2-pt hook shot from 6 ft,51,46
187,2,5:09.0,Defensive rebound by J. Embiid,,51,46
188,2,4:59.0,D. Šarić makes 2-pt layup from 2 ft (assist by J. Embiid),,53,46
189,2,4:59.0,Shooting foul by L. Galloway (drawn by D. Šarić),,53,46
190,2,4:59.0,D. Šarić misses free throw 1 of 1,,53,46
191,2,4:59.0,,Defensive rebound by B. Griffin,53,46
192,2,4:40.0,,Shooting foul by D. Šarić (drawn by B. Griffin),53,46
193,2,4:40.0,,B. Griffin misses free throw 1 of 2,53,46
194,2,4:40.0,,Offensive rebound by Team,53,46
195,2,4:40.0,M. Muscala enters the game for D. Šarić,,53,46
196,2,4:40.0,,B. Griffin misses free throw 2 of 2,53,46
197,2,4:37.0,Defensive rebound by R. Covington,,53,46
198,2,4:20.0,Shooting foul by Z. Pachulia (drawn by J. Embiid),,53,46
199,2,4:20.0,J. Embiid misses free throw 1 of 2,,53,46
200,2,4:20.0,Offensive rebound by Team,,53,46
201,2,4:20.0,,A. Drummond enters the game for Z. Pachulia,53,46
202,2,4:20.0,J. Embiid makes free throw 2 of 2,,54,46
203,2,4:10.0,,B. Griffin makes 3-pt jump shot from 25 ft,54,49
204,2,3:57.0,R. Covington misses 3-pt jump shot from 25 ft,,54,49
205,2,3:54.0,,Defensive rebound by A. Drummond,54,49
206,2,3:50.0,,B. Griffin makes 2-pt dunk at rim,54,51
207,2,3:50.0,Philadelphia full timeout,,54,51
208,2,3:50.0,L. Shamet enters the game for R. Covington,,54,51
209,2,3:32.0,J. Redick makes 2-pt jump shot from 21 ft (assist by J. Embiid),,56,51
210,2,3:20.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by R. Bullock),56,53
211,2,3:13.0,J. Embiid misses 3-pt jump shot from 24 ft,,56,53
212,2,3:13.0,,Defensive rebound by Team,56,53
213,2,3:02.0,,I. Smith misses 3-pt jump shot from 26 ft,56,53
214,2,2:58.0,Defensive rebound by J. Embiid,,56,53
215,2,2:48.0,J. Embiid makes 2-pt layup from 4 ft (assist by T. McConnell),,58,53
216,2,2:35.0,,A. Drummond misses 2-pt layup from 5 ft,58,53
217,2,2:33.0,Defensive rebound by J. Redick,,58,53
218,2,2:29.0,J. Redick misses 3-pt jump shot from 26 ft,,58,53
219,2,2:25.0,Offensive rebound by Team,,58,53
220,2,2:25.0,,R. Jackson enters the game for I. Smith,58,53
221,2,2:15.0,J. Embiid makes 2-pt jump shot from 18 ft,,60,53
222,2,1:54.0,,R. Jackson misses 3-pt jump shot from 23 ft,60,53
223,2,1:50.0,Defensive rebound by M. Muscala,,60,53
224,2,1:40.0,Personal foul by A. Drummond (drawn by J. Embiid),,60,53
225,2,1:40.0,J. Embiid makes free throw 1 of 2,,61,53
226,2,1:40.0,J. Embiid makes free throw 2 of 2,,62,53
227,2,1:28.0,,B. Griffin makes 2-pt layup from 3 ft,62,55
228,2,1:15.0,M. Muscala makes 2-pt layup from 1 ft (assist by J. Redick),,64,55
229,2,0:59.0,,B. Griffin makes 2-pt jump shot from 9 ft,64,57
230,2,0:44.0,J. Redick misses 3-pt jump shot from 25 ft,,64,57
231,2,0:40.0,,Defensive rebound by R. Bullock,64,57
232,2,0:37.0,,Personal foul by M. Muscala (drawn by B. Griffin),64,57
233,2,0:37.0,,B. Griffin makes free throw 1 of 2,64,58
234,2,0:37.0,A. Johnson enters the game for J. Embiid,,64,58
235,2,0:37.0,,B. Griffin makes free throw 2 of 2,64,59
236,2,0:31.0,J. Redick misses 3-pt jump shot from 26 ft,,64,59
237,2,0:27.0,,Defensive rebound by A. Drummond,64,59
238,2,0:16.0,,Personal foul by L. Shamet (drawn by L. Galloway),64,59
239,2,0:16.0,,L. Galloway makes free throw 1 of 2,64,60
240,2,0:16.0,D. Šarić enters the game for A. Johnson,,64,60
241,2,0:16.0,,S. Johnson enters the game for B. Griffin,64,60
242,2,0:16.0,,L. Galloway makes free throw 2 of 2,64,61
243,2,0:00.0,Turnover by T. McConnell (lost ball; steal by A. Drummond),,64,61
244,2,0:00.0,,A. Drummond misses 3-pt jump shot from 66 ft,64,61
245,2,0:00.0,,Offensive rebound by Team,64,61
246,3,11:45.0,J. Embiid makes 2-pt jump shot from 15 ft (assist by D. Šarić),,66,61
247,3,11:30.0,,R. Bullock makes 2-pt jump shot from 23 ft (assist by B. Griffin),66,63
248,3,11:30.0,,Shooting foul by L. Shamet (drawn by R. Bullock),66,63
249,3,11:30.0,,R. Bullock makes free throw 1 of 1,66,64
250,3,11:18.0,Turnover by M. Fultz (lost ball; steal by A. Drummond),,66,64
251,3,11:03.0,,B. Griffin makes 2-pt layup from 1 ft,66,66
252,3,10:54.0,D. Šarić misses 3-pt jump shot from 27 ft,,66,66
253,3,10:49.0,Offensive rebound by M. Fultz,,66,66
254,3,10:47.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by R. Covington),,69,66
255,3,10:24.0,,R. Bullock makes 2-pt jump shot from 17 ft (assist by R. Jackson),69,68
256,3,10:11.0,L. Shamet misses 3-pt jump shot from 25 ft,,69,68
257,3,10:08.0,,Defensive rebound by B. Griffin,69,68
258,3,10:05.0,,Turnover by A. Drummond (out of bounds lost ball),69,68
259,3,9:47.0,D. Šarić makes 2-pt layup from 3 ft (assist by L. Shamet),,71,68
260,3,9:39.0,,R. Jackson makes 2-pt hook shot from 7 ft,71,70
261,3,9:14.0,J. Embiid makes 2-pt hook shot from 11 ft,,73,70
262,3,8:51.0,,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),73,72
263,3,8:41.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by J. Embiid),,76,72
264,3,8:12.0,,A. Drummond makes 2-pt jump shot from 6 ft (assist by S. Johnson),76,74
265,3,8:01.0,M. Fultz makes 2-pt dunk at rim (assist by D. Šarić),,78,74
266,3,7:45.0,,Shooting foul by M. Fultz (drawn by R. Jackson),78,74
267,3,7:45.0,,R. Jackson makes free throw 1 of 2,78,75
268,3,7:45.0,,R. Jackson makes free throw 2 of 2,78,76
269,3,7:35.0,Turnover by M. Fultz (bad pass; steal by A. Drummond),,78,76
270,3,7:30.0,,S. Johnson misses 3-pt jump shot from 23 ft,78,76
271,3,7:26.0,,Offensive rebound by A. Drummond,78,76
272,3,7:23.0,,A. Drummond misses 2-pt hook shot from 6 ft,78,76
273,3,7:23.0,Defensive rebound by M. Fultz,,78,76
274,3,7:12.0,L. Shamet misses 3-pt jump shot from 26 ft,,78,76
275,3,7:09.0,,Defensive rebound by A. Drummond,78,76
276,3,7:06.0,,R. Bullock misses 2-pt layup from 4 ft (block by M. Fultz),78,76
277,3,7:06.0,,Offensive rebound by B. Griffin,78,76
278,3,7:06.0,,Personal foul by D. Šarić (drawn by B. Griffin),78,76
279,3,7:06.0,A. Johnson enters the game for J. Embiid,,78,76
280,3,7:06.0,M. Muscala enters the game for D. Šarić,,78,76
281,3,7:06.0,J. Redick enters the game for L. Shamet,,78,76
282,3,7:06.0,,L. Galloway enters the game for S. Johnson,78,76
283,3,6:59.0,,A. Drummond misses 2-pt layup from 2 ft (block by M. Muscala),78,76
284,3,6:56.0,Defensive rebound by M. Fultz,,78,76
285,3,6:51.0,M. Fultz misses 2-pt jump shot from 11 ft,,78,76
286,3,6:48.0,,Defensive rebound by B. Griffin,78,76
287,3,6:43.0,,R. Bullock misses 3-pt jump shot from 26 ft,78,76
288,3,6:40.0,Defensive rebound by A. Johnson,,78,76
289,3,6:30.0,Turnover by R. Covington (discontinued dribble),,78,76
290,3,6:30.0,,Detroit full timeout,78,76
291,3,6:30.0,T. McConnell enters the game for M. Fultz,,78,76
292,3,6:30.0,,Z. Pachulia enters the game for A. Drummond,78,76
293,3,6:20.0,,Personal foul by A. Johnson (drawn by R. Jackson),78,76
294,3,6:09.0,,B. Griffin misses 3-pt jump shot from 25 ft,78,76
295,3,6:03.0,Defensive rebound by T. McConnell,,78,76
296,3,5:56.0,Personal foul by L. Galloway (drawn by A. Johnson),,78,76
297,3,5:45.0,A. Johnson misses 2-pt hook shot from 10 ft,,78,76
298,3,5:40.0,Offensive rebound by M. Muscala,,78,76
299,3,5:37.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),,81,76
300,3,5:19.0,,R. Bullock makes 2-pt jump shot from 17 ft,81,78
301,3,5:06.0,J. Redick misses 3-pt jump shot from 26 ft,,81,78
302,3,5:06.0,,Defensive rebound by Z. Pachulia,81,78
303,3,4:57.0,,B. Griffin makes 2-pt layup from 3 ft,81,80
304,3,4:54.0,Philadelphia full timeout,,81,80
305,3,4:54.0,,L. Kennard enters the game for R. Bullock,81,80
306,3,4:54.0,,I. Smith enters the game for R. Jackson,81,80
307,3,4:38.0,J. Redick makes 3-pt jump shot from 26 ft (assist by T. McConnell),,84,80
308,3,4:19.0,,B. Griffin makes 2-pt hook shot from 8 ft,84,82
309,3,4:19.0,J. Embiid enters the game for A. Johnson,,84,82
310,3,4:19.0,,A. Drummond enters the game for Z. Pachulia,84,82
311,3,4:03.0,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),,86,82
312,3,4:03.0,D. Šarić enters the game for M. Muscala,,86,82
313,3,3:34.0,,A. Drummond misses 2-pt layup from 5 ft,86,82
314,3,3:31.0,Defensive rebound by J. Embiid,,86,82
315,3,3:26.0,T. McConnell misses 3-pt jump shot from 23 ft,,86,82
316,3,3:23.0,,Defensive rebound by A. Drummond,86,82
317,3,3:16.0,,I. Smith makes 2-pt layup from 2 ft (assist by B. Griffin),86,84
318,3,2:55.0,J. Redick misses 3-pt jump shot from 25 ft,,86,84
319,3,2:46.0,,Defensive rebound by A. Drummond,86,84
320,3,2:36.0,,Turnover by A. Drummond (lost ball; steal by T. McConnell),86,84
321,3,2:31.0,R. Covington makes 3-pt jump shot from 26 ft (assist by T. McConnell),,89,84
322,3,2:03.0,,B. Griffin misses 2-pt jump shot from 15 ft,89,84
323,3,2:01.0,,Offensive rebound by A. Drummond,89,84
324,3,2:01.0,,A. Drummond misses 2-pt layup at rim,89,84
325,3,2:01.0,Defensive rebound by T. McConnell,,89,84
326,3,2:01.0,Personal foul by A. Drummond (drawn by T. McConnell),,89,84
327,3,2:01.0,,Technical foul by A. Drummond,89,84
328,3,2:01.0,M. Fultz enters the game for T. McConnell,,89,84
329,3,2:01.0,J. Redick makes technical free throw,,90,84
330,3,2:01.0,,S. Johnson enters the game for B. Griffin,90,84
331,3,1:47.0,J. Embiid makes 2-pt jump shot from 14 ft,,92,84
332,3,1:28.0,,L. Kennard misses 2-pt jump shot from 8 ft (block by J. Embiid),92,84
333,3,1:25.0,Defensive rebound by M. Fultz,,92,84
334,3,1:21.0,J. Embiid makes 2-pt jump shot from 18 ft,,94,84
335,3,1:11.0,,I. Smith makes 2-pt layup from 4 ft,94,86
336,3,1:11.0,,Shooting foul by M. Fultz (drawn by I. Smith),94,86
337,3,1:11.0,,I. Smith makes free throw 1 of 1,94,87
338,3,1:04.0,,Violation by Team (kicked ball),94,87
339,3,1:01.0,J. Redick misses 2-pt layup from 4 ft,,94,87
340,3,0:59.0,,Defensive rebound by L. Galloway,94,87
341,3,0:59.0,,Personal foul by J. Embiid (drawn by A. Drummond),94,87
342,3,0:59.0,,A. Drummond misses free throw 1 of 2,94,87
343,3,0:59.0,,Offensive rebound by Team,94,87
344,3,0:59.0,,A. Drummond misses free throw 2 of 2,94,87
345,3,0:57.0,,Offensive rebound by Team,94,87
346,3,0:48.0,,S. Johnson misses 2-pt jump shot from 11 ft,94,87
347,3,0:45.0,Defensive rebound by J. Redick,,94,87
348,3,0:35.0,D. Šarić misses 3-pt jump shot from 25 ft,,94,87
349,3,0:31.0,,Defensive rebound by A. Drummond,94,87
350,3,0:25.0,,A. Drummond misses 2-pt layup from 4 ft,94,87
351,3,0:23.0,Defensive rebound by R. Covington,,94,87
352,3,0:01.0,M. Fultz misses 3-pt jump shot from 25 ft (block by I. Smith),,94,87
353,3,0:01.0,,Defensive rebound by L. Galloway,94,87
354,4,11:45.0,,I. Smith makes 2-pt layup from 3 ft,94,89
355,4,11:31.0,M. Fultz makes 2-pt jump shot from 14 ft,,96,89
356,4,11:09.0,,I. Smith makes 2-pt layup from 3 ft,96,91
357,4,10:49.0,J. Embiid misses 3-pt jump shot from 26 ft,,96,91
358,4,10:44.0,Offensive rebound by R. Covington,,96,91
359,4,10:44.0,Personal foul by S. Johnson (drawn by D. Šarić),,96,91
360,4,10:41.0,J. Embiid makes 2-pt dunk at rim (assist by R. Covington),,98,91
361,4,10:41.0,,Detroit full timeout,98,91
362,4,10:29.0,,I. Smith makes 2-pt jump shot from 5 ft,98,93
363,4,10:12.0,Personal foul by S. Johnson (drawn by D. Šarić),,98,93
364,4,10:12.0,T. McConnell enters the game for M. Fultz,,98,93
365,4,10:00.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Embiid),,101,93
366,4,9:40.0,,Shooting foul by R. Covington (drawn by R. Jackson),101,93
367,4,9:40.0,,R. Jackson makes free throw 1 of 2,101,94
368,4,9:40.0,,R. Bullock enters the game for L. Galloway,101,94
369,4,9:40.0,,B. Griffin enters the game for S. Johnson,101,94
370,4,9:40.0,,R. Jackson makes free throw 2 of 2,101,95
371,4,9:31.0,Turnover by T. McConnell (bad pass),,101,95
372,4,9:12.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Bullock),101,98
373,4,8:46.0,J. Embiid misses 2-pt dunk from 3 ft (block by A. Drummond),,101,98
374,4,8:45.0,Offensive rebound by Team,,101,98
375,4,8:45.0,J. Redick enters the game for L. Shamet,,101,98
376,4,8:43.0,D. Šarić misses 3-pt jump shot from 26 ft,,101,98
377,4,8:43.0,,Defensive rebound by I. Smith,101,98
378,4,8:41.0,,Personal foul by R. Covington (drawn by I. Smith),101,98
379,4,8:41.0,A. Johnson enters the game for R. Covington,,101,98
380,4,8:41.0,L. Shamet enters the game for J. Embiid,,101,98
381,4,8:30.0,,Personal foul by A. Johnson (drawn by B. Griffin),101,98
382,4,8:22.0,,A. Drummond misses 2-pt layup from 5 ft (block by D. Šarić),101,98
383,4,8:19.0,Defensive rebound by A. Johnson,,101,98
384,4,8:14.0,Shooting foul by B. Griffin (drawn by A. Johnson),,101,98
