,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
52,1,6:12.0,Defensive rebound by J. Valančiūnas,,4,13
53,1,6:07.0,D. Green makes 2-pt jump shot from 15 ft,,6,13
54,1,6:07.0,,Brooklyn full timeout,6,13
55,1,5:48.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,6,13
56,1,5:45.0,Defensive rebound by K. Lowry,,6,13
57,1,5:38.0,J. Valančiūnas makes 2-pt layup from 3 ft,,8,13
58,1,5:38.0,Shooting foul by J. Harris (drawn by J. Valančiūnas),,8,13
59,1,5:38.0,,S. Dinwiddie enters the game for D. Russell,8,13
60,1,5:38.0,J. Valančiūnas misses free throw 1 of 1,,8,13
61,1,5:38.0,,Defensive rebound by J. Allen,8,13
62,1,5:25.0,,Turnover by J. Allen (lost ball; steal by P. Siakam),8,13
63,1,5:14.0,J. Valančiūnas misses 2-pt hook shot from 7 ft,,8,13
64,1,5:12.0,,Defensive rebound by J. Allen,8,13
65,1,5:06.0,,A. Crabbe misses 3-pt jump shot from 22 ft,8,13
66,1,5:04.0,Defensive rebound by D. Green,,8,13
67,1,4:56.0,K. Leonard misses 2-pt jump shot from 17 ft,,8,13
68,1,4:53.0,,Defensive rebound by J. Allen,8,13
69,1,4:32.0,,J. Harris misses 2-pt layup from 3 ft,8,13
70,1,4:30.0,Defensive rebound by Team,,8,13
71,1,4:30.0,S. Ibaka enters the game for D. Green,,8,13
72,1,4:30.0,F. VanVleet enters the game for J. Valančiūnas,,8,13
73,1,4:30.0,,D. Carroll enters the game for J. Harris,8,13
74,1,4:22.0,K. Lowry misses 3-pt jump shot from 29 ft,,8,13
75,1,4:20.0,,Defensive rebound by D. Carroll,8,13
76,1,4:07.0,,R. Hollis-Jefferson makes 2-pt layup from 4 ft (assist by S. Dinwiddie),8,15
77,1,3:52.0,Shooting foul by A. Crabbe (drawn by K. Leonard),,8,15
78,1,3:52.0,K. Leonard makes free throw 1 of 2,,9,15
79,1,3:52.0,D. Wright enters the game for K. Lowry,,9,15
80,1,3:52.0,,E. Davis enters the game for J. Allen,9,15
81,1,3:52.0,K. Leonard makes free throw 2 of 2,,10,15
82,1,3:28.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,10,18
83,1,3:17.0,S. Ibaka misses 3-pt jump shot from 26 ft,,10,18
84,1,3:13.0,,Defensive rebound by S. Dinwiddie,10,18
85,1,3:07.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),10,21
86,1,2:50.0,P. Siakam misses 3-pt jump shot from 24 ft,,10,21
87,1,2:48.0,,Defensive rebound by E. Davis,10,21
88,1,2:37.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,10,21
89,1,2:34.0,,Offensive rebound by D. Carroll,10,21
90,1,2:29.0,,E. Davis misses 2-pt layup from 4 ft,10,21
91,1,2:25.0,Defensive rebound by P. Siakam,,10,21
92,1,2:23.0,P. Siakam makes 2-pt layup from 4 ft,,12,21
93,1,2:23.0,Shooting foul by S. Dinwiddie (drawn by P. Siakam),,12,21
94,1,2:23.0,O. Anunoby enters the game for K. Leonard,,12,21
95,1,2:23.0,P. Siakam makes free throw 1 of 1,,13,21
96,1,2:02.0,,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,13,21
97,1,1:58.0,Defensive rebound by O. Anunoby,,13,21
98,1,1:50.0,D. Wright misses 3-pt jump shot from 26 ft,,13,21
99,1,1:48.0,Offensive rebound by S. Ibaka,,13,21
100,1,1:48.0,Personal foul by A. Crabbe (drawn by S. Ibaka),,13,21
101,1,1:48.0,S. Ibaka makes free throw 1 of 2,,14,21
102,1,1:48.0,C. Miles enters the game for P. Siakam,,14,21
103,1,1:48.0,,R. Kurucs enters the game for A. Crabbe,14,21
104,1,1:48.0,,D. Russell enters the game for R. Hollis-Jefferson,14,21
105,1,1:48.0,S. Ibaka makes free throw 2 of 2,,15,21
106,1,1:30.0,,D. Russell misses 2-pt jump shot from 10 ft,15,21
107,1,1:27.0,,Offensive rebound by R. Kurucs,15,21
108,1,1:24.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,15,21
109,1,1:22.0,,Offensive rebound by D. Carroll,15,21
110,1,1:16.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by D. Russell),15,24
111,1,0:58.0,D. Wright makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,18,24
112,1,0:44.0,,R. Kurucs misses 3-pt jump shot from 26 ft,18,24
113,1,0:43.0,Defensive rebound by S. Ibaka,,18,24
114,1,0:31.0,F. VanVleet misses 2-pt layup from 5 ft,,18,24
115,1,0:29.0,,Defensive rebound by E. Davis,18,24
116,1,0:08.0,,S. Dinwiddie misses 2-pt layup from 6 ft,18,24
117,1,0:06.0,Defensive rebound by C. Miles,,18,24
118,1,0:04.0,D. Wright makes 2-pt dunk from 2 ft (assist by C. Miles),,20,24
119,1,0:00.0,,R. Kurucs misses 3-pt jump shot from 26 ft,20,24
120,1,0:00.0,,Offensive rebound by Team,20,24
121,2,11:46.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by D. Wright),,23,24
122,2,11:19.0,,R. Kurucs makes 2-pt layup from 3 ft,23,26
123,2,11:19.0,Violation by Team (def goaltending),,23,26
124,2,11:04.0,S. Ibaka misses 2-pt jump shot from 13 ft,,23,26
125,2,11:01.0,,Defensive rebound by R. Kurucs,23,26
126,2,10:56.0,,R. Kurucs misses 2-pt jump shot from 20 ft,23,26
127,2,10:52.0,Defensive rebound by C. Miles,,23,26
128,2,10:50.0,C. Miles misses 3-pt jump shot from 26 ft,,23,26
129,2,10:47.0,,Defensive rebound by E. Davis,23,26
130,2,10:39.0,,Def 3 sec tech foul by Team,23,26
131,2,10:39.0,,D. Russell makes technical free throw,23,27
132,2,10:29.0,,D. Russell misses 3-pt jump shot from 26 ft,23,27
133,2,10:25.0,Defensive rebound by O. Anunoby,,23,27
134,2,10:21.0,Shooting foul by D. Russell (drawn by C. Miles),,23,27
135,2,10:21.0,C. Miles misses free throw 1 of 2,,23,27
136,2,10:21.0,Offensive rebound by Team,,23,27
137,2,10:21.0,C. Miles makes free throw 2 of 2,,24,27
138,2,10:06.0,,Offensive foul by R. Kurucs (drawn by C. Miles),24,27
139,2,10:06.0,,Turnover by R. Kurucs (offensive foul),24,27
140,2,9:54.0,Turnover by C. Miles (bad pass; steal by R. Kurucs),,24,27
141,2,9:52.0,,R. Kurucs makes 2-pt dunk from 1 ft,24,29
142,2,9:29.0,S. Ibaka misses 2-pt hook shot from 6 ft,,24,29
143,2,9:26.0,,Defensive rebound by E. Davis,24,29
144,2,9:08.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Russell),24,32
145,2,9:02.0,Turnover by C. Miles (step out of bounds),,24,32
146,2,8:47.0,,D. Russell makes 2-pt layup from 4 ft,24,34
147,2,8:31.0,S. Ibaka makes 2-pt layup from 3 ft (assist by F. VanVleet),,26,34
148,2,8:16.0,,D. Russell makes 2-pt jump shot from 4 ft,26,36
149,2,8:08.0,Personal foul by D. Carroll (drawn by C. Miles),,26,36
150,2,8:08.0,K. Lowry enters the game for C. Miles,,26,36
151,2,8:08.0,,S. Dinwiddie enters the game for R. Kurucs,26,36
152,2,7:57.0,D. Wright misses 2-pt layup from 4 ft,,26,36
153,2,7:55.0,,Defensive rebound by E. Davis,26,36
154,2,7:51.0,,D. Carroll makes 2-pt jump shot from 23 ft (assist by D. Russell),26,38
155,2,7:50.0,Toronto full timeout,,26,38
156,2,7:38.0,Offensive foul by S. Ibaka (drawn by S. Dinwiddie),,26,38
157,2,7:38.0,Turnover by S. Ibaka (offensive foul),,26,38
158,2,7:26.0,,D. Russell misses 2-pt jump shot from 7 ft,26,38
159,2,7:26.0,Defensive rebound by Team,,26,38
160,2,7:26.0,,Loose ball foul by E. Davis (drawn by D. Wright),26,38
161,2,7:14.0,D. Wright misses 3-pt jump shot from 26 ft,,26,38
162,2,7:11.0,,Defensive rebound by E. Davis,26,38
163,2,6:56.0,,Turnover by D. Russell (lost ball; steal by D. Wright),26,38
164,2,6:56.0,Personal foul by D. Russell (drawn by D. Wright),,26,38
165,2,6:56.0,D. Green enters the game for O. Anunoby,,26,38
166,2,6:56.0,K. Leonard enters the game for S. Ibaka,,26,38
167,2,6:56.0,P. Siakam enters the game for F. VanVleet,,26,38
168,2,6:56.0,J. Valančiūnas enters the game for D. Wright,,26,38
169,2,6:56.0,,J. Harris enters the game for D. Russell,26,38
170,2,6:34.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,26,38
171,2,6:32.0,,Defensive rebound by E. Davis,26,38
172,2,6:28.0,,J. Harris makes 2-pt layup from 4 ft (assist by J. Dudley),26,40
173,2,6:18.0,Personal foul by D. Carroll (drawn by K. Leonard),,26,40
174,2,6:18.0,K. Leonard makes free throw 1 of 2,,27,40
175,2,6:18.0,,J. Allen enters the game for E. Davis,27,40
176,2,6:18.0,K. Leonard makes free throw 2 of 2,,28,40
177,2,5:59.0,,D. Carroll misses 3-pt jump shot from 22 ft,28,40
178,2,5:55.0,Defensive rebound by J. Valančiūnas,,28,40
179,2,5:43.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by K. Leonard),,31,40
180,2,5:18.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,31,40
181,2,5:15.0,,Offensive rebound by S. Dinwiddie,31,40
182,2,5:04.0,,Personal foul by K. Leonard (drawn by J. Dudley),31,40
183,2,4:55.0,,J. Allen makes 2-pt hook shot from 6 ft (assist by S. Dinwiddie),31,42
184,2,4:46.0,Personal foul by D. Carroll (drawn by J. Valančiūnas),,31,42
185,2,4:46.0,J. Valančiūnas makes free throw 1 of 2,,32,42
186,2,4:46.0,,A. Crabbe enters the game for D. Carroll,32,42
187,2,4:46.0,J. Valančiūnas makes free throw 2 of 2,,33,42
188,2,4:27.0,,Personal foul by K. Leonard (drawn by A. Crabbe),33,42
189,2,4:27.0,,R. Hollis-Jefferson enters the game for J. Dudley,33,42
190,2,4:22.0,,A. Crabbe misses 2-pt jump shot from 13 ft,33,42
191,2,4:17.0,Defensive rebound by K. Leonard,,33,42
192,2,4:06.0,J. Valančiūnas makes 2-pt hook shot from 2 ft,,35,42
193,2,3:54.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,35,42
194,2,3:50.0,Defensive rebound by P. Siakam,,35,42
195,2,3:43.0,J. Valančiūnas misses 3-pt jump shot from 25 ft,,35,42
196,2,3:39.0,,Defensive rebound by J. Harris,35,42
197,2,3:31.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),35,44
198,2,3:24.0,K. Leonard makes 3-pt jump shot from 25 ft,,38,44
199,2,3:23.0,,Brooklyn full timeout,38,44
200,2,3:08.0,,Turnover by J. Harris (bad pass; steal by K. Leonard),38,44
201,2,3:00.0,K. Leonard makes 2-pt dunk from 1 ft (assist by K. Lowry),,40,44
202,2,2:38.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by J. Harris),40,47
203,2,2:25.0,J. Valančiūnas makes 2-pt hook shot at rim (assist by K. Leonard),,42,47
204,2,2:25.0,Shooting foul by J. Allen (drawn by J. Valančiūnas),,42,47
205,2,2:25.0,J. Valančiūnas makes free throw 1 of 1,,43,47
206,2,2:08.0,,Turnover by A. Crabbe (bad pass; steal by K. Leonard),43,47
207,2,2:03.0,K. Lowry misses 3-pt jump shot from 23 ft,,43,47
208,2,2:02.0,Offensive rebound by Team,,43,47
209,2,2:02.0,,Loose ball foul by A. Crabbe (drawn by K. Leonard),43,47
210,2,2:02.0,K. Leonard makes free throw 1 of 2,,44,47
211,2,2:02.0,,D. Carroll enters the game for A. Crabbe,44,47
212,2,2:02.0,K. Leonard makes free throw 2 of 2,,45,47
213,2,1:43.0,,D. Carroll misses 3-pt jump shot from 25 ft,45,47
214,2,1:42.0,Defensive rebound by Team,,45,47
215,2,1:30.0,P. Siakam makes 2-pt layup from 4 ft (assist by K. Lowry),,47,47
216,2,1:21.0,,Personal foul by D. Green (drawn by S. Dinwiddie),47,47
217,2,1:19.0,,Turnover by J. Allen (bad pass),47,47
218,2,1:11.0,P. Siakam misses 2-pt layup from 3 ft,,47,47
219,2,1:10.0,Offensive rebound by P. Siakam,,47,47
220,2,1:10.0,Personal foul by R. Hollis-Jefferson (drawn by P. Siakam),,47,47
221,2,1:10.0,P. Siakam makes free throw 1 of 2,,48,47
222,2,1:10.0,P. Siakam makes free throw 2 of 2,,49,47
223,2,1:00.0,,Shooting foul by J. Valančiūnas (drawn by S. Dinwiddie),49,47
224,2,1:00.0,,S. Dinwiddie makes free throw 1 of 2,49,48
225,2,1:00.0,,S. Dinwiddie makes free throw 2 of 2,49,49
226,2,0:43.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by K. Lowry),,51,49
227,2,0:37.0,,R. Hollis-Jefferson makes 2-pt hook shot from 4 ft (assist by S. Dinwiddie),51,51
228,2,0:32.0,Turnover by K. Lowry (out of bounds lost ball),,51,51
229,2,0:14.0,,S. Dinwiddie makes 2-pt layup from 3 ft,51,53
230,2,0:01.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),,53,53
231,3,11:50.0,K. Lowry misses 3-pt jump shot from 25 ft,,53,53
232,3,11:48.0,,Defensive rebound by Team,53,53
233,3,11:48.0,Loose ball foul by J. Valančiūnas (drawn by J. Harris),,53,53
234,3,11:42.0,,Personal foul by K. Lowry (drawn by D. Russell),53,53
235,3,11:26.0,,A. Crabbe misses 3-pt jump shot from 26 ft,53,53
236,3,11:24.0,Defensive rebound by K. Leonard,,53,53
237,3,11:11.0,K. Leonard misses 2-pt jump shot from 19 ft,,53,53
238,3,11:07.0,,Defensive rebound by J. Harris,53,53
239,3,10:50.0,,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,53,53
240,3,10:48.0,Defensive rebound by D. Green,,53,53
241,3,10:41.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Lowry),,56,53
242,3,10:32.0,,Shooting foul by P. Siakam (drawn by J. Allen),56,53
243,3,10:32.0,,J. Allen makes free throw 1 of 2,56,54
244,3,10:32.0,,J. Allen makes free throw 2 of 2,56,55
245,3,10:13.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by K. Lowry),,59,55
246,3,9:44.0,,D. Russell misses 3-pt jump shot from 25 ft,59,55
247,3,9:40.0,Defensive rebound by P. Siakam,,59,55
248,3,9:32.0,Turnover by K. Lowry (bad pass; steal by J. Allen),,59,55
249,3,9:32.0,,Personal foul by K. Lowry (drawn by R. Hollis-Jefferson),59,55
250,3,9:22.0,,D. Russell makes 2-pt jump shot from 17 ft,59,57
251,3,9:10.0,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by K. Lowry),,61,57
252,3,8:48.0,,D. Russell makes 2-pt jump shot from 14 ft,61,59
253,3,8:36.0,K. Leonard misses 2-pt jump shot from 5 ft (block by J. Allen),,61,59
254,3,8:33.0,,Defensive rebound by D. Russell,61,59
255,3,8:31.0,,A. Crabbe misses 3-pt jump shot from 24 ft,61,59
256,3,8:31.0,Defensive rebound by Team,,61,59
257,3,8:31.0,,E. Davis enters the game for J. Allen,61,59
258,3,8:18.0,K. Leonard makes 3-pt jump shot from 26 ft,,64,59
259,3,8:10.0,,Personal foul by K. Lowry (drawn by A. Crabbe),64,59
260,3,8:10.0,,A. Crabbe makes free throw 1 of 2,64,60
261,3,8:10.0,,A. Crabbe makes free throw 2 of 2,64,61
262,3,7:59.0,J. Valančiūnas makes 2-pt hook shot from 8 ft (assist by K. Lowry),,66,61
263,3,7:45.0,,D. Russell makes 2-pt jump shot from 18 ft,66,63
264,3,7:23.0,J. Valančiūnas misses 2-pt jump shot from 11 ft,,66,63
265,3,7:19.0,,Defensive rebound by E. Davis,66,63
266,3,7:12.0,,D. Russell makes 2-pt jump shot from 15 ft,66,65
267,3,7:04.0,Offensive foul by K. Leonard (drawn by R. Hollis-Jefferson),,66,65
268,3,7:04.0,Turnover by K. Leonard (offensive foul),,66,65
269,3,6:46.0,,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft,66,67
270,3,6:30.0,P. Siakam misses 2-pt jump shot from 5 ft,,66,67
271,3,6:29.0,Offensive rebound by J. Valančiūnas,,66,67
272,3,6:27.0,J. Valančiūnas makes 2-pt layup from 1 ft,,68,67
273,3,6:19.0,,A. Crabbe misses 3-pt jump shot from 26 ft,68,67
274,3,6:17.0,Defensive rebound by J. Valančiūnas,,68,67
275,3,6:13.0,P. Siakam makes 2-pt jump shot from 6 ft (assist by K. Lowry),,70,67
276,3,6:13.0,Shooting foul by J. Harris (drawn by P. Siakam),,70,67
277,3,6:13.0,,Brooklyn full timeout,70,67
278,3,6:13.0,P. Siakam misses free throw 1 of 1,,70,67
279,3,6:13.0,,Defensive rebound by E. Davis,70,67
280,3,5:55.0,,D. Russell makes 2-pt jump shot from 20 ft,70,69
281,3,5:45.0,P. Siakam misses 2-pt layup from 4 ft,,70,69
282,3,5:42.0,,Defensive rebound by E. Davis,70,69
283,3,5:35.0,,Turnover by E. Davis (traveling),70,69
284,3,5:17.0,Turnover by K. Lowry (bad pass; steal by E. Davis),,70,69
285,3,5:13.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by R. Hollis-Jefferson),70,72
286,3,4:58.0,P. Siakam misses 3-pt jump shot from 24 ft,,70,72
287,3,4:55.0,,Defensive rebound by A. Crabbe,70,72
288,3,4:39.0,,D. Russell misses 2-pt jump shot from 8 ft,70,72
289,3,4:37.0,,Offensive rebound by D. Russell,70,72
290,3,4:35.0,,D. Russell makes 2-pt jump shot from 14 ft,70,74
291,3,4:17.0,P. Siakam misses 2-pt hook shot from 6 ft,,70,74
292,3,4:16.0,Offensive rebound by J. Valančiūnas,,70,74
293,3,4:16.0,Shooting foul by E. Davis (drawn by J. Valančiūnas),,70,74
294,3,4:16.0,J. Valančiūnas misses free throw 1 of 2,,70,74
295,3,4:16.0,Offensive rebound by Team,,70,74
296,3,4:16.0,O. Anunoby enters the game for K. Lowry,,70,74
297,3,4:16.0,F. VanVleet enters the game for P. Siakam,,70,74
298,3,4:16.0,,D. Carroll enters the game for J. Harris,70,74
299,3,4:16.0,J. Valančiūnas makes free throw 2 of 2,,71,74
300,3,3:55.0,,Personal foul by D. Green (drawn by D. Carroll),71,74
301,3,3:55.0,,D. Carroll misses free throw 1 of 2,71,74
302,3,3:55.0,,Offensive rebound by Team,71,74
303,3,3:55.0,S. Ibaka enters the game for J. Valančiūnas,,71,74
304,3,3:55.0,,S. Dinwiddie enters the game for D. Russell,71,74
305,3,3:55.0,,D. Carroll misses free throw 2 of 2,71,74
306,3,3:52.0,Defensive rebound by S. Ibaka,,71,74
307,3,3:41.0,K. Leonard misses 2-pt jump shot from 12 ft,,71,74
308,3,3:40.0,Offensive rebound by Team,,71,74
309,3,3:40.0,,Loose ball foul by E. Davis (drawn by S. Ibaka),71,74
310,3,3:33.0,K. Leonard makes 2-pt layup from 2 ft,,73,74
311,3,3:06.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,73,74
312,3,3:03.0,,Offensive rebound by D. Carroll,73,74
313,3,3:02.0,,D. Carroll makes 2-pt layup from 1 ft,73,76
314,3,2:42.0,Turnover by S. Ibaka (offensive foul),,73,76
315,3,2:42.0,Offensive foul by S. Ibaka (drawn by E. Davis),,73,76
316,3,2:42.0,Toronto full timeout,,73,76
317,3,2:42.0,C. Miles enters the game for D. Green,,73,76
318,3,2:42.0,D. Wright enters the game for K. Leonard,,73,76
319,3,2:42.0,,J. Allen enters the game for E. Davis,73,76
320,3,2:42.0,,R. Kurucs enters the game for R. Hollis-Jefferson,73,76
321,3,2:21.0,,D. Carroll misses 2-pt layup from 5 ft (block by S. Ibaka),73,76
322,3,2:21.0,,Offensive rebound by Team,73,76
323,3,2:19.0,,J. Allen misses 3-pt jump shot from 26 ft,73,76
324,3,2:16.0,Defensive rebound by D. Wright,,73,76
325,3,2:07.0,D. Wright misses 2-pt layup from 2 ft,,73,76
326,3,2:04.0,,Defensive rebound by D. Carroll,73,76
327,3,1:58.0,,S. Dinwiddie makes 2-pt layup from 4 ft,73,78
328,3,1:45.0,Shooting foul by R. Kurucs (drawn by C. Miles),,73,78
329,3,1:45.0,C. Miles makes free throw 1 of 3,,74,78
330,3,1:45.0,C. Miles makes free throw 2 of 3,,75,78
331,3,1:45.0,C. Miles makes free throw 3 of 3,,76,78
332,3,1:20.0,,D. Carroll misses 2-pt jump shot from 6 ft,76,78
333,3,1:17.0,,Offensive rebound by A. Crabbe,76,78
334,3,1:04.0,,S. Dinwiddie misses 2-pt layup from 4 ft (block by S. Ibaka),76,78
335,3,1:02.0,Defensive rebound by S. Ibaka,,76,78
336,3,0:57.0,D. Wright misses 2-pt layup from 3 ft,,76,78
337,3,0:55.0,,Defensive rebound by D. Carroll,76,78
338,3,0:53.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by S. Dinwiddie),76,80
339,3,0:31.0,F. VanVleet misses 3-pt jump shot from 26 ft,,76,80
340,3,0:28.0,,Defensive rebound by J. Allen,76,80
341,3,0:20.0,,Turnover by S. Dinwiddie (offensive foul),76,80
342,3,0:20.0,,Offensive foul by S. Dinwiddie (drawn by F. VanVleet),76,80
343,3,0:20.0,,D. Russell enters the game for S. Dinwiddie,76,80
344,3,0:20.0,,Violation by Team (delay of game),76,80
345,3,0:02.0,O. Anunoby makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,79,80
346,4,11:44.0,,Shooting foul by C. Miles (drawn by E. Davis),79,80
347,4,11:44.0,,E. Davis makes free throw 1 of 2,79,81
348,4,11:44.0,,E. Davis misses free throw 2 of 2,79,81
349,4,11:42.0,Defensive rebound by O. Anunoby,,79,81
350,4,11:29.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by F. VanVleet),,81,81
351,4,11:00.0,,D. Carroll misses 2-pt jump shot from 18 ft,81,81
352,4,10:57.0,Defensive rebound by D. Wright,,81,81
353,4,10:48.0,O. Anunoby misses 3-pt jump shot from 23 ft,,81,81
354,4,10:47.0,Offensive rebound by Team,,81,81
355,4,10:47.0,,Loose ball foul by E. Davis (drawn by S. Ibaka),81,81
356,4,10:33.0,O. Anunoby misses 3-pt jump shot from 23 ft,,81,81
357,4,10:29.0,,Defensive rebound by E. Davis,81,81
358,4,10:18.0,,Turnover by D. Russell (lost ball),81,81
359,4,10:18.0,,Loose ball foul by J. Dudley (drawn by F. VanVleet),81,81
360,4,10:05.0,D. Wright misses 3-pt jump shot from 26 ft,,81,81
361,4,10:02.0,,Defensive rebound by E. Davis,81,81
362,4,9:55.0,,Turnover by D. Russell (lost ball; steal by F. VanVleet),81,81
363,4,9:43.0,S. Ibaka misses 2-pt jump shot from 12 ft,,81,81
364,4,9:39.0,,Defensive rebound by R. Kurucs,81,81
365,4,9:27.0,,D. Russell misses 2-pt jump shot from 7 ft,81,81
366,4,9:24.0,,Offensive rebound by E. Davis,81,81
367,4,9:24.0,,E. Davis misses 2-pt layup from 2 ft,81,81
368,4,9:23.0,,Offensive rebound by E. Davis,81,81
369,4,9:22.0,,E. Davis misses 2-pt layup at rim,81,81
370,4,9:21.0,Defensive rebound by C. Miles,,81,81
371,4,9:21.0,Personal foul by J. Dudley (drawn by F. VanVleet),,81,81
372,4,9:12.0,O. Anunoby misses 3-pt jump shot from 22 ft,,81,81
373,4,9:06.0,,Defensive rebound by D. Carroll,81,81
374,4,8:53.0,,D. Carroll misses 3-pt jump shot from 28 ft,81,81
375,4,8:51.0,Defensive rebound by O. Anunoby,,81,81
376,4,8:34.0,F. VanVleet misses 3-pt jump shot from 23 ft,,81,81
377,4,8:30.0,Offensive rebound by D. Wright,,81,81
378,4,8:23.0,Shooting foul by J. Dudley (drawn by S. Ibaka),,81,81
