,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW ORLEANS_ACTION,ORLANDO_SCORE,NEW ORLEANS_SCORE
147,2,8:45.0,,T. Frazier misses 2-pt jump shot from 7 ft,43,24
148,2,8:44.0,,Offensive rebound by Team,43,24
149,2,8:44.0,Orlando full timeout,,43,24
150,2,8:44.0,N. Vučević enters the game for K. Birch,,43,24
151,2,8:36.0,,A. Davis misses 2-pt jump shot from 18 ft,43,24
152,2,8:33.0,Defensive rebound by I. Briscoe,,43,24
153,2,8:26.0,I. Briscoe misses 2-pt layup from 3 ft (block by A. Davis),,43,24
154,2,8:26.0,Offensive rebound by Team,,43,24
155,2,8:26.0,,E. Moore enters the game for T. Frazier,43,24
156,2,8:26.0,,K. Williams enters the game for D. Miller,43,24
157,2,8:14.0,N. Vučević makes 2-pt jump shot from 10 ft,,45,24
158,2,8:14.0,Shooting foul by J. Okafor (drawn by N. Vučević),,45,24
159,2,8:14.0,N. Vučević makes free throw 1 of 1,,46,24
160,2,7:59.0,,J. Holiday makes 2-pt jump shot from 11 ft,46,26
161,2,7:59.0,,Shooting foul by E. Fournier (drawn by J. Holiday),46,26
162,2,7:59.0,,J. Holiday makes free throw 1 of 1,46,27
163,2,7:37.0,Shooting foul by J. Holiday (drawn by A. Gordon),,46,27
164,2,7:37.0,A. Gordon makes free throw 1 of 2,,47,27
165,2,7:37.0,W. Iwundu enters the game for E. Fournier,,47,27
166,2,7:37.0,A. Gordon makes free throw 2 of 2,,48,27
167,2,7:29.0,,A. Davis misses 2-pt jump shot from 18 ft,48,27
168,2,7:26.0,Defensive rebound by I. Briscoe,,48,27
169,2,7:12.0,T. Ross misses 2-pt dunk at rim,,48,27
170,2,7:10.0,,Defensive rebound by K. Williams,48,27
171,2,7:03.0,,J. Holiday makes 2-pt layup from 1 ft,48,29
172,2,6:44.0,N. Vučević misses 2-pt jump shot from 7 ft,,48,29
173,2,6:42.0,,Defensive rebound by A. Davis,48,29
174,2,6:35.0,,Turnover by K. Williams (bad pass; steal by I. Briscoe),48,29
175,2,6:29.0,W. Iwundu makes 3-pt jump shot from 26 ft (assist by I. Briscoe),,51,29
176,2,6:17.0,,J. Holiday makes 2-pt layup from 1 ft (assist by E. Moore),51,31
177,2,6:03.0,N. Vučević misses 3-pt jump shot from 25 ft,,51,31
178,2,5:58.0,,Defensive rebound by K. Williams,51,31
179,2,5:52.0,,E. Moore makes 2-pt jump shot from 6 ft,51,33
180,2,5:41.0,T. Ross misses 3-pt jump shot from 25 ft,,51,33
181,2,5:38.0,,Defensive rebound by A. Davis,51,33
182,2,5:32.0,,A. Davis misses 2-pt jump shot from 8 ft,51,33
183,2,5:31.0,,Offensive rebound by Team,51,33
184,2,5:31.0,Loose ball foul by N. Vučević (drawn by J. Holiday),,51,33
185,2,5:31.0,D. Augustin enters the game for I. Briscoe,,51,33
186,2,5:25.0,,E. Moore makes 2-pt layup from 1 ft (assist by J. Holiday),51,35
187,2,5:08.0,Turnover by A. Gordon (dbl dribble),,51,35
188,2,5:00.0,,Personal foul by W. Iwundu (drawn by J. Holiday),51,35
189,2,4:55.0,,J. Holiday makes 2-pt layup from 3 ft,51,37
190,2,4:49.0,Orlando full timeout,,51,37
191,2,4:49.0,E. Fournier enters the game for W. Iwundu,,51,37
192,2,4:49.0,J. Isaac enters the game for T. Ross,,51,37
193,2,4:49.0,,J. Randle enters the game for J. Okafor,51,37
194,2,4:34.0,N. Vučević makes 2-pt jump shot from 9 ft,,53,37
195,2,4:18.0,,E. Moore misses 3-pt jump shot from 26 ft,53,37
196,2,4:14.0,Defensive rebound by J. Isaac,,53,37
197,2,4:08.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by D. Augustin),,55,37
198,2,3:53.0,,J. Randle makes 2-pt jump shot from 20 ft,55,39
199,2,3:33.0,J. Isaac makes 2-pt layup from 2 ft (assist by A. Gordon),,57,39
200,2,3:08.0,,J. Holiday misses 2-pt jump shot from 10 ft,57,39
201,2,3:05.0,Defensive rebound by N. Vučević,,57,39
202,2,2:58.0,D. Augustin makes 2-pt hook shot from 4 ft,,59,39
203,2,2:47.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Randle),59,42
204,2,2:27.0,J. Isaac misses 3-pt jump shot from 25 ft,,59,42
205,2,2:24.0,,Defensive rebound by J. Randle,59,42
206,2,2:14.0,,J. Randle misses 2-pt layup from 2 ft,59,42
207,2,2:12.0,Defensive rebound by E. Fournier,,59,42
208,2,2:00.0,J. Isaac misses 3-pt jump shot from 24 ft,,59,42
209,2,1:56.0,,Defensive rebound by K. Williams,59,42
210,2,1:52.0,,Personal foul by J. Isaac (drawn by A. Davis),59,42
211,2,1:52.0,,T. Frazier enters the game for A. Davis,59,42
212,2,1:52.0,,J. Okafor enters the game for J. Holiday,59,42
213,2,1:41.0,,Turnover by J. Okafor (3 sec),59,42
214,2,1:30.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by E. Fournier),,61,42
215,2,1:12.0,,T. Frazier makes 2-pt layup from 2 ft (assist by J. Randle),61,44
216,2,0:58.0,N. Vučević misses 2-pt layup from 2 ft,,61,44
217,2,0:55.0,,Defensive rebound by J. Randle,61,44
218,2,0:51.0,,Offensive foul by J. Randle (drawn by A. Gordon),61,44
219,2,0:51.0,,Turnover by J. Randle (offensive foul),61,44
220,2,0:38.0,E. Fournier misses 2-pt layup from 3 ft,,61,44
221,2,0:36.0,Offensive rebound by N. Vučević,,61,44
222,2,0:36.0,N. Vučević makes 2-pt layup at rim,,63,44
223,2,0:28.0,,E. Moore makes 2-pt jump shot from 9 ft (assist by T. Frazier),63,46
224,2,0:07.0,J. Isaac misses 3-pt jump shot from 23 ft,,63,46
225,2,0:02.0,,Defensive rebound by K. Williams,63,46
226,3,11:45.0,Offensive foul by E. Fournier (drawn by J. Holiday),,63,46
227,3,11:45.0,Turnover by E. Fournier (offensive foul),,63,46
228,3,11:30.0,,E. Moore misses 2-pt jump shot from 10 ft,63,46
229,3,11:27.0,Defensive rebound by D. Augustin,,63,46
230,3,11:22.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),,66,46
231,3,11:12.0,,Turnover by E. Moore (bad pass; steal by A. Gordon),66,46
232,3,11:08.0,A. Gordon makes 2-pt dunk from 2 ft,,68,46
233,3,10:54.0,,A. Davis misses 2-pt jump shot from 18 ft,68,46
234,3,10:50.0,Defensive rebound by D. Augustin,,68,46
235,3,10:42.0,Turnover by D. Augustin (lost ball; steal by J. Holiday),,68,46
236,3,10:38.0,,K. Williams misses 2-pt layup from 1 ft,68,46
237,3,10:36.0,Defensive rebound by N. Vučević,,68,46
238,3,10:31.0,J. Isaac misses 2-pt layup from 2 ft,,68,46
239,3,10:28.0,,Defensive rebound by A. Davis,68,46
240,3,10:24.0,,K. Williams misses 3-pt jump shot from 25 ft,68,46
241,3,10:19.0,Defensive rebound by N. Vučević,,68,46
242,3,10:06.0,N. Vučević misses 2-pt jump shot from 17 ft,,68,46
243,3,10:04.0,,Defensive rebound by J. Holiday,68,46
244,3,9:57.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by J. Holiday),68,48
245,3,9:41.0,E. Fournier misses 2-pt layup from 9 ft (block by J. Holiday),,68,48
246,3,9:38.0,,Defensive rebound by E. Moore,68,48
247,3,9:27.0,,J. Holiday misses 2-pt layup from 6 ft,68,48
248,3,9:23.0,,Offensive rebound by J. Okafor,68,48
249,3,9:23.0,,J. Okafor misses 2-pt layup at rim,68,48
250,3,9:22.0,,Offensive rebound by J. Okafor,68,48
251,3,9:17.0,,J. Okafor misses 2-pt layup at rim (block by J. Isaac),68,48
252,3,9:16.0,Defensive rebound by N. Vučević,,68,48
253,3,9:01.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by A. Gordon),,70,48
254,3,8:49.0,,E. Moore misses 2-pt jump shot from 19 ft,70,48
255,3,8:45.0,Defensive rebound by J. Isaac,,70,48
256,3,8:38.0,Turnover by J. Isaac (bad pass; steal by K. Williams),,70,48
257,3,8:31.0,,J. Okafor misses 2-pt layup from 1 ft (block by J. Isaac),70,48
258,3,8:27.0,Defensive rebound by E. Fournier,,70,48
259,3,8:25.0,D. Augustin misses 3-pt jump shot from 26 ft,,70,48
260,3,8:21.0,,Defensive rebound by J. Holiday,70,48
261,3,8:15.0,,K. Williams makes 2-pt dunk from 2 ft (assist by J. Holiday),70,50
262,3,7:56.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by J. Isaac),,73,50
263,3,7:40.0,,J. Holiday misses 2-pt jump shot from 10 ft,73,50
264,3,7:39.0,,Offensive rebound by J. Okafor,73,50
265,3,7:38.0,,J. Okafor misses 2-pt layup from 1 ft,73,50
266,3,7:35.0,Defensive rebound by N. Vučević,,73,50
267,3,7:26.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by D. Augustin),,76,50
268,3,7:22.0,,New Orleans full timeout,76,50
269,3,7:22.0,,T. Frazier enters the game for E. Moore,76,50
270,3,7:06.0,,A. Davis misses 2-pt layup from 6 ft,76,50
271,3,7:03.0,Defensive rebound by N. Vučević,,76,50
272,3,6:45.0,E. Fournier misses 2-pt jump shot from 23 ft,,76,50
273,3,6:43.0,Offensive rebound by N. Vučević,,76,50
274,3,6:37.0,N. Vučević misses 3-pt jump shot from 26 ft,,76,50
275,3,6:33.0,,Defensive rebound by A. Davis,76,50
276,3,6:25.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by T. Frazier),76,53
277,3,6:04.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Fournier),,78,53
278,3,5:51.0,,J. Holiday misses 3-pt jump shot from 26 ft,78,53
279,3,5:48.0,,Offensive rebound by K. Williams,78,53
280,3,5:47.0,,K. Williams misses 2-pt layup from 1 ft (block by J. Isaac),78,53
281,3,5:43.0,Defensive rebound by D. Augustin,,78,53
282,3,5:41.0,Turnover by D. Augustin (lost ball; steal by J. Holiday),,78,53
283,3,5:29.0,,J. Holiday makes 2-pt jump shot from 14 ft,78,55
284,3,5:06.0,N. Vučević misses 2-pt jump shot from 11 ft,,78,55
285,3,5:03.0,,Defensive rebound by A. Davis,78,55
286,3,4:54.0,,J. Holiday misses 3-pt jump shot from 23 ft,78,55
287,3,4:51.0,Defensive rebound by D. Augustin,,78,55
288,3,4:41.0,Personal foul by A. Davis (drawn by N. Vučević),,78,55
289,3,4:41.0,I. Briscoe enters the game for D. Augustin,,78,55
290,3,4:41.0,W. Iwundu enters the game for J. Isaac,,78,55
291,3,4:41.0,,J. Randle enters the game for J. Okafor,78,55
292,3,4:34.0,I. Briscoe makes 3-pt jump shot from 25 ft (assist by E. Fournier),,81,55
293,3,4:17.0,,J. Randle makes 3-pt jump shot from 24 ft (assist by J. Holiday),81,58
294,3,3:52.0,N. Vučević misses 2-pt layup from 5 ft (block by A. Davis),,81,58
295,3,3:52.0,,Defensive rebound by Team,81,58
296,3,3:52.0,T. Ross enters the game for E. Fournier,,81,58
297,3,3:52.0,,F. Jackson enters the game for J. Holiday,81,58
298,3,3:52.0,,D. Miller enters the game for K. Williams,81,58
299,3,3:46.0,,Turnover by T. Frazier (bad pass; steal by A. Gordon),81,58
300,3,3:38.0,A. Gordon misses 3-pt jump shot from 26 ft,,81,58
301,3,3:36.0,,Defensive rebound by J. Randle,81,58
302,3,3:15.0,,Offensive foul by J. Randle (drawn by I. Briscoe),81,58
303,3,3:15.0,,Turnover by J. Randle (offensive foul),81,58
304,3,3:15.0,K. Birch enters the game for N. Vučević,,81,58
305,3,3:15.0,,C. Diallo enters the game for A. Davis,81,58
306,3,3:04.0,A. Gordon makes 2-pt layup from 2 ft (assist by I. Briscoe),,83,58
307,3,2:51.0,,Turnover by C. Diallo (lost ball; steal by W. Iwundu),83,58
308,3,2:31.0,A. Gordon makes 2-pt jump shot from 7 ft (assist by W. Iwundu),,85,58
309,3,2:28.0,Orlando full timeout,,85,58
310,3,2:18.0,,J. Randle makes 3-pt jump shot from 26 ft (assist by D. Miller),85,61
311,3,1:58.0,I. Briscoe misses 3-pt jump shot from 23 ft,,85,61
312,3,1:56.0,,Defensive rebound by D. Miller,85,61
313,3,1:44.0,,F. Jackson misses 2-pt layup from 6 ft (block by I. Briscoe),85,61
314,3,1:44.0,,Offensive rebound by Team,85,61
315,3,1:44.0,J. Isaac enters the game for A. Gordon,,85,61
316,3,1:44.0,,J. Okafor enters the game for C. Diallo,85,61
317,3,1:31.0,,F. Jackson misses 3-pt jump shot from 28 ft,85,61
318,3,1:26.0,Defensive rebound by T. Ross,,85,61
319,3,1:15.0,J. Isaac makes 2-pt layup from 5 ft (assist by I. Briscoe),,87,61
320,3,1:02.0,,D. Miller misses 3-pt jump shot from 27 ft,87,61
321,3,0:59.0,Defensive rebound by J. Isaac,,87,61
322,3,0:52.0,W. Iwundu makes 3-pt jump shot from 24 ft (assist by I. Briscoe),,90,61
323,3,0:41.0,,Personal foul by W. Iwundu (drawn by J. Randle),90,61
324,3,0:41.0,,C. Diallo enters the game for J. Okafor,90,61
325,3,0:33.0,,F. Jackson misses 3-pt jump shot from 24 ft,90,61
326,3,0:30.0,Defensive rebound by J. Isaac,,90,61
327,3,0:23.0,W. Iwundu misses 3-pt jump shot from 23 ft,,90,61
328,3,0:19.0,Offensive rebound by K. Birch,,90,61
329,3,0:10.0,T. Ross misses 3-pt jump shot from 25 ft,,90,61
330,3,0:08.0,Offensive rebound by W. Iwundu,,90,61
331,3,0:08.0,W. Iwundu makes 2-pt layup from 2 ft,,92,61
332,3,0:00.0,,D. Miller misses 3-pt jump shot from 25 ft (block by T. Ross),92,61
333,3,0:00.0,,Offensive rebound by Team,92,61
334,4,11:47.0,,J. Randle makes 3-pt jump shot from 26 ft (assist by D. Miller),92,64
335,4,11:25.0,K. Birch makes 2-pt dunk from 1 ft (assist by T. Ross),,94,64
336,4,11:08.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by T. Frazier),94,67
337,4,10:54.0,Shooting foul by E. Moore (drawn by E. Fournier),,94,67
338,4,10:54.0,E. Fournier makes free throw 1 of 2,,95,67
339,4,10:54.0,E. Fournier makes free throw 2 of 2,,96,67
340,4,10:35.0,,T. Frazier misses 2-pt jump shot from 14 ft,96,67
341,4,10:31.0,Defensive rebound by K. Birch,,96,67
342,4,10:18.0,E. Fournier misses 2-pt jump shot from 17 ft,,96,67
343,4,10:16.0,,Defensive rebound by D. Miller,96,67
344,4,10:02.0,,J. Randle misses 3-pt jump shot from 25 ft,96,67
345,4,9:58.0,Defensive rebound by J. Isaac,,96,67
346,4,9:48.0,J. Isaac misses 3-pt jump shot from 25 ft,,96,67
347,4,9:45.0,,Defensive rebound by E. Moore,96,67
348,4,9:40.0,,Turnover by E. Moore (bad pass),96,67
349,4,9:20.0,J. Isaac misses 2-pt jump shot from 11 ft,,96,67
350,4,9:18.0,,Defensive rebound by E. Moore,96,67
351,4,9:12.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Randle),96,70
352,4,8:48.0,T. Ross makes 3-pt jump shot from 23 ft (assist by I. Briscoe),,99,70
353,4,8:31.0,,D. Miller makes 3-pt jump shot from 24 ft (assist by J. Randle),99,73
354,4,8:10.0,I. Briscoe misses 3-pt jump shot from 23 ft,,99,73
355,4,8:06.0,Offensive rebound by E. Fournier,,99,73
356,4,8:04.0,E. Fournier makes 2-pt layup from 2 ft,,101,73
357,4,7:53.0,,J. Randle misses 3-pt jump shot from 24 ft,101,73
358,4,7:50.0,Defensive rebound by K. Birch,,101,73
359,4,7:48.0,Shooting foul by D. Miller (drawn by E. Fournier),,101,73
360,4,7:48.0,E. Fournier makes free throw 1 of 2,,102,73
361,4,7:48.0,A. Gordon enters the game for J. Isaac,,102,73
362,4,7:48.0,W. Iwundu enters the game for T. Ross,,102,73
363,4,7:48.0,,J. Okafor enters the game for C. Diallo,102,73
364,4,7:48.0,,K. Williams enters the game for J. Randle,102,73
365,4,7:48.0,E. Fournier makes free throw 2 of 2,,103,73
366,4,7:23.0,,E. Moore misses 3-pt jump shot from 24 ft,103,73
367,4,7:19.0,,Offensive rebound by J. Okafor,103,73
368,4,7:19.0,,J. Okafor makes 2-pt layup at rim,103,75
369,4,6:57.0,Turnover by W. Iwundu (bad pass; steal by J. Okafor),,103,75
370,4,6:46.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by T. Frazier),103,78
371,4,6:44.0,Orlando full timeout,,103,78
372,4,6:29.0,E. Fournier makes 2-pt layup from 1 ft (assist by K. Birch),,105,78
373,4,6:17.0,,E. Moore makes 2-pt jump shot from 5 ft (assist by T. Frazier),105,80
374,4,5:59.0,E. Fournier misses 2-pt jump shot from 9 ft,,105,80
375,4,5:57.0,,Defensive rebound by J. Okafor,105,80
376,4,5:46.0,,Turnover by J. Okafor (lost ball; steal by W. Iwundu),105,80
377,4,5:26.0,W. Iwundu misses 2-pt jump shot from 20 ft,,105,80
378,4,5:23.0,,Defensive rebound by T. Frazier,105,80
379,4,5:15.0,,D. Miller misses 3-pt jump shot from 27 ft,105,80
380,4,5:11.0,Defensive rebound by K. Birch,,105,80
