,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
371,4,3:55.0,,Shooting foul by B. Sampson (drawn by A. Johnson),95,120
372,4,3:55.0,,A. Johnson makes free throw 1 of 2,95,121
373,4,3:55.0,,A. Johnson makes free throw 2 of 2,95,122
374,4,3:36.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 21 ft,,95,122
375,4,3:32.0,,Defensive rebound by J. Simmons,95,122
376,4,3:19.0,,Turnover by J. Simmons (bad pass; steal by A. Blakeney),95,122
377,4,3:14.0,A. Blakeney makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,97,122
378,4,3:01.0,,Shooting foul by B. Sampson (drawn by H. Highsmith),97,122
379,4,3:01.0,,H. Highsmith misses free throw 1 of 2,97,122
380,4,3:01.0,,Offensive rebound by Team,97,122
381,4,3:01.0,R. Alkins enters the game for T. Luwawu-Cabarrot,,97,122
382,4,3:01.0,,H. Highsmith misses free throw 2 of 2,97,122
383,4,2:56.0,Defensive rebound by C. Felício,,97,122
384,4,2:45.0,R. Arcidiacono makes 2-pt jump shot from 9 ft,,99,122
385,4,2:31.0,,A. Johnson misses 2-pt layup from 4 ft,99,122
386,4,2:31.0,Defensive rebound by R. Arcidiacono,,99,122
387,4,2:22.0,B. Sampson makes 2-pt jump shot from 9 ft (assist by R. Arcidiacono),,101,122
388,4,2:09.0,,G. Monroe misses 2-pt jump shot from 17 ft,101,122
389,4,2:06.0,Defensive rebound by C. Felício,,101,122
390,4,1:56.0,A. Blakeney makes 2-pt jump shot from 8 ft,,103,122
391,4,1:44.0,,J. Simmons makes 3-pt jump shot from 26 ft,103,125
392,4,1:33.0,C. Felício makes 2-pt layup at rim (assist by R. Arcidiacono),,105,125
393,4,1:33.0,Shooting foul by A. Johnson (drawn by C. Felício),,105,125
394,4,1:33.0,C. Felício misses free throw 1 of 1,,105,125
395,4,1:31.0,,Defensive rebound by G. Monroe,105,125
396,4,1:18.0,,H. Highsmith misses 3-pt jump shot from 27 ft,105,125
397,4,1:15.0,Defensive rebound by C. Felício,,105,125
398,4,1:10.0,A. Blakeney misses 2-pt jump shot from 23 ft,,105,125
399,4,1:07.0,,Defensive rebound by S. Milton,105,125
400,4,0:52.0,,S. Milton misses 2-pt jump shot from 19 ft,105,125
401,4,0:50.0,Defensive rebound by R. Arcidiacono,,105,125
402,4,0:48.0,R. Alkins makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,107,125
403,4,0:34.0,,Turnover by H. Highsmith (lost ball; steal by B. Sampson),107,125
404,4,0:31.0,B. Sampson makes 2-pt dunk at rim (assist by A. Blakeney),,109,125
405,4,0:08.0,,Turnover by Team (shot clock),109,125
