,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
79,1,2:12.0,Defensive rebound by J. Blossomgame,,13,19
80,1,1:53.0,L. Nance misses 2-pt layup from 1 ft,,13,19
81,1,1:50.0,Offensive rebound by A. Žižić,,13,19
82,1,1:48.0,A. Žižić misses 2-pt jump shot from 4 ft (block by M. Turner),,13,19
83,1,1:48.0,,Defensive rebound by M. Turner,13,19
84,1,1:44.0,,Turnover by D. McDermott (bad pass; steal by L. Nance),13,19
85,1,1:36.0,A. Burks misses 2-pt layup from 1 ft,,13,19
86,1,1:35.0,,Defensive rebound by C. Joseph,13,19
87,1,1:26.0,,T. Evans misses 3-pt jump shot from 29 ft,13,19
88,1,1:22.0,Defensive rebound by J. Blossomgame,,13,19
89,1,1:12.0,M. Dellavedova makes 2-pt jump shot from 8 ft,,15,19
90,1,1:01.0,,Turnover by D. Sabonis (bad pass; steal by L. Nance),15,19
91,1,0:48.0,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by A. Žižić),,18,19
92,1,0:30.0,,T. Evans misses 2-pt layup from 3 ft (block by A. Burks),18,19
93,1,0:29.0,Defensive rebound by A. Žižić,,18,19
94,1,0:03.0,A. Burks makes 3-pt jump shot from 27 ft (assist by L. Nance),,21,19
95,1,0:00.0,,M. Turner misses 3-pt jump shot from 30 ft,21,19
96,1,0:00.0,,Offensive rebound by Team,21,19
97,2,11:42.0,Turnover by M. Dellavedova (bad pass; steal by D. Sabonis),,21,19
98,2,11:37.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by J. Blossomgame),21,19
99,2,11:37.0,Defensive rebound by Team,,21,19
100,2,11:16.0,A. Žižić misses 2-pt jump shot from 16 ft,,21,19
101,2,11:12.0,,Defensive rebound by C. Joseph,21,19
102,2,11:02.0,,C. Joseph misses 3-pt jump shot from 27 ft,21,19
103,2,10:59.0,Defensive rebound by A. Burks,,21,19
104,2,10:51.0,A. Burks misses 2-pt jump shot from 17 ft,,21,19
105,2,10:51.0,,Defensive rebound by C. Joseph,21,19
106,2,10:35.0,,D. McDermott misses 3-pt jump shot from 29 ft,21,19
107,2,10:32.0,Defensive rebound by A. Burks,,21,19
108,2,10:27.0,C. Osman misses 2-pt layup from 1 ft (block by C. Joseph),,21,19
109,2,10:24.0,Offensive rebound by C. Osman,,21,19
110,2,10:24.0,C. Osman makes 2-pt layup from 1 ft,,23,19
111,2,10:00.0,,T. Evans misses 2-pt jump shot from 21 ft (block by A. Žižić),23,19
112,2,9:56.0,Defensive rebound by J. Blossomgame,,23,19
113,2,9:52.0,M. Dellavedova misses 3-pt jump shot from 27 ft,,23,19
114,2,9:46.0,,Defensive rebound by C. Joseph,23,19
115,2,9:42.0,,Shooting foul by J. Blossomgame (drawn by B. Bogdanović),23,19
116,2,9:42.0,,B. Bogdanović makes free throw 1 of 2,23,20
117,2,9:42.0,,B. Bogdanović makes free throw 2 of 2,23,21
118,2,9:26.0,Turnover by A. Žižić (lost ball; steal by D. McDermott),,23,21
119,2,9:18.0,,C. Joseph misses 3-pt jump shot from 26 ft,23,21
120,2,9:15.0,Defensive rebound by C. Osman,,23,21
121,2,9:05.0,C. Osman makes 2-pt jump shot from 20 ft,,25,21
122,2,8:46.0,,C. Joseph makes 2-pt layup from 2 ft,25,23
123,2,8:27.0,A. Burks makes 2-pt jump shot from 9 ft,,27,23
124,2,8:27.0,Shooting foul by D. Sabonis (drawn by A. Burks),,27,23
125,2,8:27.0,C. Frye enters the game for M. Dellavedova,,27,23
126,2,8:27.0,C. Sexton enters the game for A. Žižić,,27,23
127,2,8:27.0,A. Burks makes free throw 1 of 1,,28,23
128,2,8:14.0,,D. McDermott makes 2-pt dunk from 2 ft (assist by D. Sabonis),28,25
129,2,7:57.0,C. Frye makes 2-pt jump shot from 18 ft (assist by A. Burks),,30,25
130,2,7:39.0,,D. Sabonis makes 2-pt hook shot from 7 ft,30,27
131,2,7:25.0,C. Frye misses 3-pt jump shot from 29 ft,,30,27
132,2,7:22.0,,Defensive rebound by T. Evans,30,27
133,2,7:10.0,,D. McDermott misses 2-pt layup from 1 ft,30,27
134,2,7:09.0,,Offensive rebound by D. Sabonis,30,27
135,2,7:03.0,,D. Sabonis makes 2-pt dunk from 2 ft (assist by T. Evans),30,29
136,2,7:03.0,Cleveland full timeout,,30,29
137,2,7:03.0,R. Hood enters the game for J. Blossomgame,,30,29
138,2,7:03.0,D. Nwaba enters the game for C. Osman,,30,29
139,2,6:50.0,C. Sexton misses 2-pt jump shot from 19 ft,,30,29
140,2,6:47.0,,Defensive rebound by C. Joseph,30,29
141,2,6:34.0,,D. Sabonis makes 2-pt hook shot from 8 ft,30,31
142,2,6:34.0,,Shooting foul by C. Frye (drawn by D. Sabonis),30,31
143,2,6:34.0,,V. Oladipo enters the game for B. Bogdanović,30,31
144,2,6:34.0,,T. Young enters the game for T. Evans,30,31
145,2,6:34.0,,D. Sabonis makes free throw 1 of 1,30,32
146,2,6:18.0,A. Burks misses 2-pt layup from 4 ft (block by T. Young),,30,32
147,2,6:18.0,,Defensive rebound by Team,30,32
148,2,6:18.0,L. Nance enters the game for C. Frye,,30,32
149,2,6:07.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by V. Oladipo),30,35
150,2,5:42.0,A. Burks makes 2-pt layup from 1 ft (assist by D. Nwaba),,32,35
151,2,5:42.0,Shooting foul by D. McDermott (drawn by A. Burks),,32,35
152,2,5:42.0,,D. Collison enters the game for C. Joseph,32,35
153,2,5:42.0,A. Burks makes free throw 1 of 1,,33,35
154,2,5:26.0,,D. Sabonis makes 2-pt jump shot from 17 ft (assist by V. Oladipo),33,37
155,2,5:04.0,A. Burks misses 2-pt jump shot from 21 ft,,33,37
156,2,5:01.0,,Defensive rebound by T. Young,33,37
157,2,4:52.0,,Turnover by V. Oladipo (lost ball; steal by R. Hood),33,37
158,2,4:47.0,R. Hood makes 2-pt layup from 2 ft (assist by L. Nance),,35,37
159,2,4:47.0,Shooting foul by D. Collison (drawn by R. Hood),,35,37
160,2,4:47.0,C. Osman enters the game for A. Burks,,35,37
161,2,4:47.0,,M. Turner enters the game for D. Sabonis,35,37
162,2,4:47.0,R. Hood makes free throw 1 of 1,,36,37
163,2,4:29.0,,M. Turner misses 2-pt jump shot from 12 ft,36,37
164,2,4:28.0,Defensive rebound by D. Nwaba,,36,37
165,2,4:04.0,Turnover by Team (shot clock),,36,37
166,2,3:55.0,,Turnover by M. Turner (bad pass),36,37
167,2,3:55.0,J. Blossomgame enters the game for D. Nwaba,,36,37
168,2,3:39.0,C. Osman misses 3-pt jump shot from 28 ft,,36,37
169,2,3:37.0,,Defensive rebound by T. Young,36,37
170,2,3:18.0,,T. Young misses 2-pt layup from 2 ft,36,37
171,2,3:16.0,Defensive rebound by R. Hood,,36,37
172,2,3:11.0,R. Hood misses 2-pt jump shot from 1 ft,,36,37
173,2,3:09.0,Offensive rebound by J. Blossomgame,,36,37
174,2,3:09.0,J. Blossomgame makes 2-pt layup from 1 ft,,38,37
175,2,3:09.0,,Indiana full timeout,38,37
176,2,3:09.0,,B. Bogdanović enters the game for D. McDermott,38,37
177,2,2:54.0,,M. Turner makes 2-pt hook shot from 11 ft (assist by V. Oladipo),38,39
178,2,2:33.0,C. Osman makes 3-pt jump shot from 23 ft (assist by L. Nance),,41,39
179,2,2:20.0,,Personal foul by C. Sexton (drawn by M. Turner),41,39
180,2,2:20.0,C. Frye enters the game for L. Nance,,41,39
181,2,2:10.0,,Turnover by T. Young (bad pass),41,39
182,2,1:50.0,C. Sexton makes 2-pt jump shot from 23 ft,,43,39
183,2,1:30.0,,T. Young misses 2-pt jump shot from 7 ft,43,39
184,2,1:27.0,,Offensive rebound by T. Young,43,39
185,2,1:27.0,,Shooting foul by C. Frye (drawn by T. Young),43,39
186,2,1:27.0,,T. Young misses free throw 1 of 2,43,39
187,2,1:27.0,,Offensive rebound by Team,43,39
188,2,1:27.0,,T. Young makes free throw 2 of 2,43,40
189,2,1:07.0,C. Frye misses 3-pt jump shot from 27 ft,,43,40
190,2,1:04.0,,Defensive rebound by M. Turner,43,40
191,2,0:52.0,,D. Collison makes 2-pt jump shot from 19 ft (assist by V. Oladipo),43,42
192,2,0:38.0,J. Blossomgame misses 3-pt jump shot from 25 ft,,43,42
193,2,0:35.0,,Defensive rebound by D. Collison,43,42
194,2,0:24.0,,T. Young makes 2-pt layup from 1 ft,43,44
195,2,0:07.0,Personal take foul by D. Collison (drawn by C. Sexton),,43,44
196,2,0:07.0,,C. Joseph enters the game for D. Collison,43,44
197,2,0:02.0,Shooting foul by M. Turner (drawn by R. Hood),,43,44
198,2,0:02.0,R. Hood makes free throw 1 of 3,,44,44
199,2,0:02.0,Offensive rebound by Team,,44,44
200,2,0:02.0,R. Hood misses free throw 2 of 3,,44,44
201,2,0:02.0,R. Hood makes free throw 3 of 3,,45,44
202,2,0:00.0,,V. Oladipo misses 3-pt jump shot from 44 ft,45,44
203,2,0:00.0,,Offensive rebound by Team,45,44
204,3,11:36.0,R. Hood misses 2-pt jump shot from 12 ft,,45,44
205,3,11:33.0,,Defensive rebound by D. Collison,45,44
206,3,11:23.0,,Personal take foul by R. Hood (drawn by M. Turner),45,44
207,3,11:11.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by V. Oladipo),45,46
208,3,10:55.0,C. Osman misses 3-pt jump shot from 23 ft,,45,46
209,3,10:52.0,,Defensive rebound by M. Turner,45,46
210,3,10:39.0,,T. Young misses 2-pt layup from 1 ft,45,46
211,3,10:36.0,Defensive rebound by D. Nwaba,,45,46
212,3,10:31.0,Personal foul by D. Collison (drawn by D. Nwaba),,45,46
213,3,10:16.0,Turnover by C. Sexton (lost ball; steal by D. Collison),,45,46
214,3,10:14.0,,Shooting foul by D. Nwaba (drawn by V. Oladipo),45,46
215,3,10:14.0,,V. Oladipo makes free throw 1 of 2,45,47
216,3,10:14.0,,V. Oladipo makes free throw 2 of 2,45,48
217,3,10:14.0,Cleveland full timeout,,45,48
218,3,9:58.0,D. Nwaba misses 3-pt jump shot from 24 ft,,45,48
219,3,9:56.0,Offensive rebound by C. Sexton,,45,48
220,3,9:54.0,C. Sexton misses 2-pt jump shot from 13 ft,,45,48
221,3,9:50.0,,Defensive rebound by M. Turner,45,48
222,3,9:32.0,,T. Young makes 2-pt jump shot from 7 ft (assist by D. Collison),45,50
223,3,9:10.0,D. Nwaba misses 3-pt jump shot from 24 ft,,45,50
224,3,9:08.0,,Defensive rebound by Team,45,50
225,3,8:48.0,,T. Young misses 2-pt hook shot from 7 ft,45,50
226,3,8:45.0,Defensive rebound by L. Nance,,45,50
227,3,8:37.0,C. Sexton makes 2-pt jump shot from 7 ft,,47,50
228,3,8:23.0,,V. Oladipo misses 2-pt jump shot from 15 ft,47,50
229,3,8:22.0,Defensive rebound by L. Nance,,47,50
230,3,8:11.0,L. Nance makes 2-pt layup from 1 ft,,49,50
231,3,7:55.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,49,50
232,3,7:53.0,Defensive rebound by L. Nance,,49,50
233,3,7:38.0,R. Hood makes 2-pt jump shot from 10 ft (assist by L. Nance),,51,50
234,3,7:33.0,,Shooting foul by C. Osman (drawn by B. Bogdanović),51,50
235,3,7:33.0,,B. Bogdanović makes free throw 1 of 2,51,51
236,3,7:33.0,A. Burks enters the game for D. Nwaba,,51,51
237,3,7:33.0,,B. Bogdanović makes free throw 2 of 2,51,52
238,3,7:17.0,L. Nance misses 3-pt jump shot from 26 ft,,51,52
239,3,7:13.0,,Defensive rebound by M. Turner,51,52
240,3,7:09.0,,V. Oladipo misses 2-pt layup from 1 ft (block by L. Nance),51,52
241,3,7:07.0,,Offensive rebound by Team,51,52
242,3,7:05.0,,B. Bogdanović misses 2-pt jump shot from 7 ft,51,52
243,3,7:02.0,Defensive rebound by L. Nance,,51,52
244,3,7:00.0,Turnover by L. Nance (bad pass; steal by T. Young),,51,52
245,3,6:47.0,,T. Young misses 2-pt layup from 2 ft,51,52
246,3,6:44.0,,Offensive rebound by T. Young,51,52
247,3,6:44.0,,T. Young makes 2-pt layup from 1 ft,51,54
248,3,6:31.0,C. Osman misses 2-pt layup from 5 ft,,51,54
249,3,6:28.0,Offensive rebound by L. Nance,,51,54
250,3,6:28.0,L. Nance makes 2-pt dunk at rim,,53,54
251,3,6:24.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),53,56
252,3,6:07.0,C. Sexton misses 3-pt jump shot from 26 ft,,53,56
253,3,6:07.0,,Defensive rebound by M. Turner,53,56
254,3,5:50.0,,B. Bogdanović makes 2-pt layup at rim,53,58
255,3,5:41.0,C. Osman makes 2-pt layup from 1 ft (assist by L. Nance),,55,58
256,3,5:31.0,,Turnover by D. Collison (bad pass; steal by R. Hood),55,58
257,3,5:24.0,Turnover by C. Sexton (bad pass; steal by T. Young),,55,58
258,3,5:19.0,,M. Turner makes 2-pt dunk from 1 ft (assist by D. Collison),55,60
259,3,4:55.0,Turnover by L. Nance (bad pass; steal by V. Oladipo),,55,60
260,3,4:53.0,,V. Oladipo makes 2-pt dunk at rim,55,62
261,3,4:53.0,Cleveland full timeout,,55,62
262,3,4:53.0,J. Blossomgame enters the game for R. Hood,,55,62
263,3,4:53.0,M. Dellavedova enters the game for C. Sexton,,55,62
264,3,4:53.0,,C. Joseph enters the game for B. Bogdanović,55,62
265,3,4:53.0,,D. Sabonis enters the game for T. Young,55,62
266,3,4:40.0,J. Blossomgame misses 3-pt jump shot from 24 ft,,55,62
267,3,4:37.0,Offensive rebound by J. Blossomgame,,55,62
268,3,4:36.0,J. Blossomgame makes 2-pt jump shot from 11 ft,,57,62
269,3,4:20.0,,V. Oladipo misses 3-pt jump shot from 24 ft,57,62
270,3,4:19.0,Defensive rebound by Team,,57,62
271,3,4:19.0,,Loose ball foul by D. Sabonis (drawn by J. Blossomgame),57,62
272,3,4:01.0,L. Nance makes 2-pt layup from 1 ft (assist by M. Dellavedova),,59,62
273,3,3:48.0,,D. Collison misses 2-pt jump shot from 18 ft,59,62
274,3,3:44.0,,Offensive rebound by D. Sabonis,59,62
275,3,3:44.0,,D. Sabonis makes 2-pt layup from 1 ft,59,64
276,3,3:30.0,M. Dellavedova misses 3-pt jump shot from 29 ft,,59,64
277,3,3:27.0,,Defensive rebound by M. Turner,59,64
278,3,3:18.0,,Turnover by C. Joseph (bad pass; steal by J. Blossomgame),59,64
279,3,3:13.0,Turnover by C. Osman (bad pass),,59,64
280,3,3:13.0,A. Žižić enters the game for C. Osman,,59,64
281,3,3:13.0,,T. Evans enters the game for D. Collison,59,64
282,3,3:13.0,,D. McDermott enters the game for V. Oladipo,59,64
283,3,2:52.0,,M. Turner misses 2-pt jump shot from 21 ft,59,64
284,3,2:49.0,Defensive rebound by L. Nance,,59,64
285,3,2:28.0,A. Burks misses 2-pt jump shot from 15 ft,,59,64
286,3,2:24.0,,Defensive rebound by C. Joseph,59,64
287,3,2:19.0,,T. Evans misses 2-pt jump shot from 5 ft (block by A. Burks),59,64
288,3,2:18.0,,Offensive rebound by Team,59,64
289,3,2:18.0,C. Frye enters the game for L. Nance,,59,64
290,3,2:13.0,,T. Evans makes 2-pt layup at rim (assist by M. Turner),59,66
291,3,1:56.0,A. Burks misses 2-pt jump shot from 5 ft (block by M. Turner),,59,66
292,3,1:54.0,,Defensive rebound by C. Joseph,59,66
293,3,1:45.0,,M. Turner misses 2-pt jump shot from 14 ft,59,66
294,3,1:41.0,Defensive rebound by J. Blossomgame,,59,66
295,3,1:24.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by A. Žižić),,62,66
296,3,1:14.0,,D. McDermott misses 3-pt jump shot from 23 ft,62,66
297,3,1:12.0,Defensive rebound by A. Žižić,,62,66
298,3,1:02.0,A. Burks misses 2-pt jump shot from 7 ft (block by M. Turner),,62,66
299,3,0:59.0,,Defensive rebound by C. Joseph,62,66
300,3,0:56.0,,D. McDermott misses 2-pt layup from 2 ft,62,66
301,3,0:54.0,,Offensive rebound by D. Sabonis,62,66
302,3,0:54.0,,Shooting foul by C. Frye (drawn by D. Sabonis),62,66
303,3,0:54.0,,D. Sabonis makes free throw 1 of 2,62,67
304,3,0:54.0,,B. Bogdanović enters the game for M. Turner,62,67
305,3,0:54.0,,D. Sabonis makes free throw 2 of 2,62,68
306,3,0:42.0,A. Burks makes 2-pt jump shot from 4 ft,,64,68
307,3,0:42.0,Shooting foul by T. Evans (drawn by A. Burks),,64,68
308,3,0:42.0,C. Osman enters the game for C. Frye,,64,68
309,3,0:42.0,A. Burks makes free throw 1 of 1,,65,68
310,3,0:33.0,,T. Evans misses 2-pt jump shot from 20 ft,65,68
311,3,0:30.0,Defensive rebound by C. Osman,,65,68
312,3,0:14.0,A. Žižić makes 2-pt dunk from 1 ft (assist by M. Dellavedova),,67,68
313,3,0:03.0,,C. Joseph misses 2-pt jump shot from 12 ft,67,68
314,3,0:02.0,,Offensive rebound by D. Sabonis,67,68
315,3,0:01.0,,D. Sabonis misses 2-pt layup from 1 ft,67,68
316,3,0:00.0,,Offensive rebound by B. Bogdanović,67,68
317,4,11:37.0,,T. Evans misses 2-pt layup from 1 ft,67,68
318,4,11:35.0,Defensive rebound by A. Žižić,,67,68
319,4,11:21.0,J. Blossomgame makes 2-pt layup from 1 ft (assist by M. Dellavedova),,69,68
320,4,11:02.0,,D. McDermott misses 2-pt jump shot from 19 ft,69,68
321,4,10:59.0,Defensive rebound by M. Dellavedova,,69,68
322,4,10:50.0,Turnover by M. Dellavedova (bad pass; steal by D. Sabonis),,69,68
323,4,10:45.0,,T. Evans makes 2-pt layup at rim (assist by C. Joseph),69,70
324,4,10:23.0,Shooting foul by T. Evans (drawn by R. Hood),,69,70
325,4,10:23.0,R. Hood misses free throw 1 of 2,,69,70
326,4,10:23.0,Offensive rebound by Team,,69,70
327,4,10:23.0,R. Hood makes free throw 2 of 2,,70,70
328,4,10:09.0,,Personal foul by J. Blossomgame (drawn by D. Sabonis),70,70
329,4,9:59.0,,B. Bogdanović misses 2-pt jump shot from 4 ft,70,70
330,4,9:56.0,,Offensive rebound by D. Sabonis,70,70
331,4,9:56.0,,D. Sabonis makes 2-pt layup from 1 ft,70,72
332,4,9:40.0,J. Blossomgame misses 3-pt jump shot from 24 ft,,70,72
333,4,9:38.0,,Defensive rebound by C. Joseph,70,72
334,4,9:32.0,,T. Evans misses 2-pt layup from 1 ft,70,72
335,4,9:30.0,,Offensive rebound by T. Evans,70,72
336,4,9:30.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,70,72
337,4,9:28.0,Defensive rebound by J. Blossomgame,,70,72
338,4,9:24.0,C. Osman makes 2-pt layup from 1 ft (assist by M. Dellavedova),,72,72
339,4,9:15.0,,D. McDermott makes 2-pt jump shot from 14 ft (assist by D. Sabonis),72,74
340,4,9:01.0,M. Dellavedova makes 2-pt layup from 1 ft,,74,74
341,4,8:53.0,,Indiana full timeout,74,74
342,4,8:53.0,,V. Oladipo enters the game for B. Bogdanović,74,74
343,4,8:53.0,,T. Young enters the game for T. Evans,74,74
344,4,8:45.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by C. Joseph),74,77
345,4,8:20.0,R. Hood makes 3-pt jump shot from 28 ft (assist by J. Blossomgame),,77,77
346,4,7:58.0,,V. Oladipo misses 2-pt jump shot from 20 ft,77,77
347,4,7:57.0,,Offensive rebound by D. Sabonis,77,77
348,4,7:47.0,,C. Joseph misses 2-pt jump shot from 7 ft,77,77
349,4,7:46.0,,Offensive rebound by Team,77,77
350,4,7:46.0,Loose ball foul by M. Dellavedova (drawn by D. Sabonis),,77,77
351,4,7:46.0,L. Nance enters the game for M. Dellavedova,,77,77
352,4,7:46.0,C. Sexton enters the game for A. Žižić,,77,77
353,4,7:39.0,,V. Oladipo misses 2-pt dunk from 1 ft,77,77
354,4,7:37.0,Defensive rebound by L. Nance,,77,77
355,4,7:28.0,R. Hood makes 2-pt dunk from 2 ft (assist by L. Nance),,79,77
356,4,7:08.0,,T. Young makes 2-pt hook shot from 4 ft,79,79
357,4,6:53.0,C. Osman misses 3-pt jump shot from 29 ft,,79,79
358,4,6:50.0,,Defensive rebound by V. Oladipo,79,79
359,4,6:44.0,,Turnover by V. Oladipo (bad pass; steal by L. Nance),79,79
360,4,6:38.0,C. Sexton misses 2-pt jump shot from 9 ft,,79,79
361,4,6:36.0,,Defensive rebound by T. Young,79,79
362,4,6:27.0,,V. Oladipo makes 3-pt jump shot from 26 ft,79,82
363,4,6:05.0,Shooting foul by V. Oladipo (drawn by J. Blossomgame),,79,82
364,4,6:05.0,J. Blossomgame misses free throw 1 of 2,,79,82
365,4,6:05.0,Offensive rebound by Team,,79,82
366,4,6:05.0,J. Blossomgame makes free throw 2 of 2,,80,82
367,4,5:46.0,,Shooting foul by R. Hood (drawn by D. McDermott),80,82
368,4,5:46.0,,D. McDermott makes free throw 1 of 3,80,83
369,4,5:46.0,,D. McDermott misses free throw 2 of 3,80,83
370,4,5:46.0,,Offensive rebound by Team,80,83
371,4,5:46.0,A. Burks enters the game for J. Blossomgame,,80,83
372,4,5:46.0,,D. McDermott makes free throw 3 of 3,80,84
373,4,5:38.0,Shooting foul by V. Oladipo (drawn by R. Hood),,80,84
374,4,5:38.0,R. Hood makes free throw 1 of 2,,81,84
375,4,5:38.0,,B. Bogdanović enters the game for C. Joseph,81,84
376,4,5:38.0,,D. Collison enters the game for D. McDermott,81,84
377,4,5:38.0,R. Hood makes free throw 2 of 2,,82,84
378,4,5:20.0,,V. Oladipo misses 3-pt jump shot from 28 ft,82,84
379,4,5:17.0,Defensive rebound by L. Nance,,82,84
380,4,5:14.0,C. Sexton misses 2-pt layup from 2 ft (block by D. Collison),,82,84
381,4,5:14.0,Offensive rebound by Team,,82,84
382,4,4:59.0,L. Nance misses 2-pt jump shot from 11 ft (block by V. Oladipo),,82,84
383,4,4:56.0,,Defensive rebound by D. Sabonis,82,84
384,4,4:50.0,,V. Oladipo makes 2-pt jump shot from 20 ft (assist by D. Sabonis),82,86
