,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
382,4,1:00.0,Shooting foul by W. Ellington (drawn by K. Leonard),,100,104
383,4,1:00.0,K. Leonard makes free throw 1 of 2,,101,104
384,4,1:00.0,K. Leonard makes free throw 2 of 2,,102,104
385,4,0:42.0,,B. Griffin makes 2-pt hook shot from 4 ft,102,106
386,4,0:36.0,F. VanVleet misses 2-pt jump shot from 22 ft,,102,106
387,4,0:32.0,,Defensive rebound by A. Drummond,102,106
388,4,0:20.0,,Personal foul by K. Leonard (drawn by R. Jackson),102,106
389,4,0:20.0,,R. Jackson makes free throw 1 of 2,102,107
390,4,0:20.0,,R. Jackson makes free throw 2 of 2,102,108
391,4,0:20.0,,T. Maker enters the game for W. Ellington,102,108
392,4,0:20.0,Toronto full timeout,,102,108
393,4,0:14.0,D. Green makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,105,108
394,4,0:12.0,,Personal foul by P. Siakam (drawn by R. Jackson),105,108
395,4,0:12.0,,Violation by Team (delay of game),105,108
396,4,0:12.0,,R. Jackson makes free throw 1 of 2,105,109
397,4,0:12.0,,R. Jackson makes free throw 2 of 2,105,110
398,4,0:12.0,Toronto full timeout,,105,110
399,4,0:05.0,D. Green misses 3-pt jump shot from 24 ft,,105,110
400,4,0:04.0,K. Leonard makes 2-pt layup at rim,,107,110
401,4,0:04.0,Offensive rebound by K. Leonard,,107,110
402,4,0:02.0,,Personal foul by P. Siakam (drawn by B. Griffin),107,110
403,4,0:02.0,O. Anunoby enters the game for P. Siakam,,107,110
404,4,0:02.0,,B. Griffin misses free throw 1 of 2,107,110
405,4,0:02.0,,Offensive rebound by Team,107,110
406,4,0:02.0,,B. Griffin misses free throw 2 of 2,107,110
407,4,0:01.0,Defensive rebound by K. Leonard,,107,110
408,4,0:01.0,Personal foul by B. Griffin (drawn by K. Leonard),,107,110
409,4,0:01.0,K. Leonard misses free throw 1 of 2,,107,110
410,4,0:01.0,Offensive rebound by Team,,107,110
411,4,0:01.0,K. Leonard misses free throw 2 of 2,,107,110
412,4,0:01.0,,Defensive rebound by A. Drummond,107,110
