,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
67,1,4:08.0,B. Simmons makes 2-pt layup from 1 ft,,30,18
68,1,3:55.0,,Turnover by K. Walker (bad pass; steal by L. Shamet),30,18
69,1,3:50.0,L. Shamet misses 3-pt jump shot from 26 ft,,30,18
70,1,3:46.0,,Defensive rebound by J. Lamb,30,18
71,1,3:36.0,,J. Lamb misses 3-pt jump shot from 25 ft,30,18
72,1,3:33.0,Defensive rebound by A. Johnson,,30,18
73,1,3:24.0,A. Johnson misses 3-pt jump shot from 25 ft,,30,18
74,1,3:20.0,,Defensive rebound by M. Bridges,30,18
75,1,3:14.0,,Shooting foul by L. Shamet (drawn by J. Lamb),30,18
76,1,3:14.0,,J. Lamb makes free throw 1 of 2,30,19
77,1,3:14.0,M. Muscala enters the game for B. Simmons,,30,19
78,1,3:14.0,,J. Lamb makes free throw 2 of 2,30,20
79,1,3:03.0,M. Fultz misses 2-pt jump shot from 13 ft,,30,20
80,1,3:00.0,,Defensive rebound by J. Lamb,30,20
81,1,2:53.0,,Turnover by J. Lamb (bad pass),30,20
82,1,2:53.0,Philadelphia full timeout,,30,20
83,1,2:53.0,J. Embiid enters the game for A. Johnson,,30,20
84,1,2:53.0,J. Redick enters the game for L. Shamet,,30,20
85,1,2:53.0,,T. Parker enters the game for J. Lamb,30,20
86,1,2:35.0,Turnover by J. Embiid (lost ball; steal by K. Walker),,30,20
87,1,2:31.0,,Shooting foul by M. Fultz (drawn by W. Hernangómez),30,20
88,1,2:31.0,,W. Hernangómez makes free throw 1 of 2,30,21
89,1,2:31.0,,W. Hernangómez misses free throw 2 of 2,30,21
90,1,2:28.0,Defensive rebound by F. Korkmaz,,30,21
91,1,2:18.0,J. Redick makes 3-pt jump shot from 26 ft (assist by F. Korkmaz),,33,21
92,1,2:01.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,33,21
93,1,2:00.0,Defensive rebound by Team,,33,21
94,1,2:00.0,,B. Biyombo enters the game for W. Hernangómez,33,21
95,1,1:46.0,J. Embiid makes 2-pt layup from 1 ft,,35,21
96,1,1:46.0,Shooting foul by B. Biyombo (drawn by J. Embiid),,35,21
97,1,1:46.0,J. Embiid makes free throw 1 of 1,,36,21
98,1,1:36.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by T. Parker),36,23
99,1,1:30.0,M. Fultz makes 2-pt layup from 1 ft,,38,23
100,1,1:06.0,,B. Biyombo misses 2-pt hook shot from 10 ft,38,23
101,1,1:04.0,Defensive rebound by Team,,38,23
102,1,1:04.0,,D. Bacon enters the game for N. Batum,38,23
103,1,0:49.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,38,23
104,1,0:46.0,,Defensive rebound by K. Walker,38,23
105,1,0:39.0,,K. Walker makes 2-pt jump shot from 22 ft,38,25
106,1,0:26.0,M. Fultz misses 2-pt jump shot from 12 ft,,38,25
107,1,0:24.0,Offensive rebound by Team,,38,25
108,1,0:24.0,,Loose ball foul by B. Biyombo (drawn by J. Embiid),38,25
109,1,0:24.0,J. Embiid makes free throw 1 of 2,,39,25
110,1,0:24.0,J. Embiid makes free throw 2 of 2,,40,25
111,1,0:11.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by K. Walker),40,27
112,1,0:03.0,J. Embiid makes 2-pt layup at rim,,42,27
113,1,0:00.0,,Shooting foul by M. Fultz (drawn by K. Walker),42,27
114,1,0:00.0,,K. Walker makes free throw 1 of 3,42,28
115,1,0:00.0,,K. Walker makes free throw 2 of 3,42,29
116,1,0:00.0,,K. Walker makes free throw 3 of 3,42,30
117,2,11:42.0,,M. Monk misses 2-pt jump shot from 17 ft,42,30
118,2,11:39.0,Defensive rebound by J. Embiid,,42,30
119,2,11:29.0,Turnover by M. Muscala (bad pass; steal by M. Monk),,42,30
120,2,11:16.0,,D. Bacon misses 2-pt jump shot from 20 ft,42,30
121,2,11:13.0,Defensive rebound by J. Embiid,,42,30
122,2,11:06.0,J. Embiid misses 2-pt jump shot from 17 ft,,42,30
123,2,11:04.0,,Defensive rebound by D. Bacon,42,30
124,2,10:57.0,,D. Bacon misses 2-pt layup from 4 ft,42,30
125,2,10:54.0,Defensive rebound by M. Muscala,,42,30
126,2,10:42.0,J. Redick makes 2-pt jump shot from 19 ft (assist by J. Embiid),,44,30
127,2,10:28.0,,T. Parker misses 2-pt jump shot from 13 ft,44,30
128,2,10:25.0,Defensive rebound by M. Fultz,,44,30
129,2,10:19.0,M. Fultz makes 2-pt layup from 1 ft,,46,30
130,2,10:08.0,,T. Parker makes 2-pt layup from 2 ft,46,32
131,2,9:55.0,Turnover by M. Fultz (bad pass),,46,32
132,2,9:55.0,,J. Lamb enters the game for D. Bacon,46,32
133,2,9:55.0,,M. Williams enters the game for M. Bridges,46,32
134,2,9:33.0,,M. Monk misses 2-pt jump shot from 10 ft,46,32
135,2,9:28.0,Defensive rebound by F. Korkmaz,,46,32
136,2,9:21.0,J. Embiid makes 3-pt jump shot from 25 ft (assist by F. Korkmaz),,49,32
137,2,9:13.0,,Personal foul by M. Muscala (drawn by M. Williams),49,32
138,2,9:13.0,A. Johnson enters the game for J. Embiid,,49,32
139,2,9:13.0,B. Simmons enters the game for M. Muscala,,49,32
140,2,9:13.0,,C. Zeller enters the game for B. Biyombo,49,32
141,2,9:00.0,,J. Lamb misses 2-pt jump shot from 19 ft,49,32
142,2,8:56.0,Defensive rebound by F. Korkmaz,,49,32
143,2,8:47.0,Turnover by B. Simmons (bad pass),,49,32
144,2,8:38.0,,Shooting foul by A. Johnson (drawn by C. Zeller),49,32
145,2,8:38.0,,C. Zeller makes free throw 1 of 2,49,33
146,2,8:38.0,,C. Zeller makes free throw 2 of 2,49,34
147,2,8:25.0,J. Redick misses 3-pt jump shot from 25 ft,,49,34
148,2,8:22.0,,Defensive rebound by T. Parker,49,34
149,2,8:19.0,,Turnover by T. Parker (lost ball; steal by M. Fultz),49,34
150,2,8:12.0,F. Korkmaz makes 2-pt layup from 1 ft (assist by B. Simmons),,51,34
151,2,7:55.0,,Shooting foul by F. Korkmaz (drawn by M. Williams),51,34
152,2,7:55.0,,M. Williams misses free throw 1 of 2,51,34
153,2,7:55.0,,Offensive rebound by Team,51,34
154,2,7:55.0,J. Butler enters the game for F. Korkmaz,,51,34
155,2,7:55.0,,K. Walker enters the game for T. Parker,51,34
156,2,7:55.0,,M. Williams makes free throw 2 of 2,51,35
157,2,7:37.0,Turnover by A. Johnson (lost ball; steal by C. Zeller),,51,35
158,2,7:29.0,,J. Lamb misses 2-pt layup from 2 ft,51,35
159,2,7:27.0,,Offensive rebound by J. Lamb,51,35
160,2,7:24.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),51,37
161,2,7:22.0,Philadelphia full timeout,,51,37
162,2,7:08.0,Shooting foul by J. Lamb (drawn by J. Butler),,51,37
163,2,7:08.0,J. Butler makes free throw 1 of 2,,52,37
164,2,7:08.0,J. Butler makes free throw 2 of 2,,53,37
165,2,6:43.0,,M. Williams misses 2-pt jump shot from 21 ft,53,37
166,2,6:41.0,Defensive rebound by B. Simmons,,53,37
167,2,6:30.0,J. Redick misses 3-pt jump shot from 25 ft,,53,37
168,2,6:27.0,,Defensive rebound by J. Lamb,53,37
169,2,6:25.0,,Shooting foul by J. Butler (drawn by M. Monk),53,37
170,2,6:25.0,,M. Monk makes free throw 1 of 2,53,38
171,2,6:25.0,M. Muscala enters the game for M. Fultz,,53,38
172,2,6:25.0,L. Shamet enters the game for J. Redick,,53,38
173,2,6:25.0,,M. Monk makes free throw 2 of 2,53,39
174,2,6:16.0,Personal foul by M. Williams (drawn by B. Simmons),,53,39
175,2,6:01.0,B. Simmons misses 2-pt hook shot from 11 ft,,53,39
176,2,5:57.0,,Defensive rebound by M. Williams,53,39
177,2,5:48.0,,K. Walker makes 2-pt layup at rim,53,41
178,2,5:33.0,M. Muscala misses 2-pt layup from 2 ft,,53,41
179,2,5:31.0,,Defensive rebound by M. Monk,53,41
180,2,5:27.0,,Offensive foul by M. Monk (drawn by A. Johnson),53,41
181,2,5:27.0,,Turnover by M. Monk (offensive foul),53,41
182,2,5:27.0,,N. Batum enters the game for M. Monk,53,41
183,2,5:14.0,B. Simmons makes 2-pt hook shot from 9 ft,,55,41
184,2,5:00.0,,K. Walker makes 2-pt layup from 1 ft,55,43
185,2,5:00.0,J. Embiid enters the game for A. Johnson,,55,43
186,2,4:37.0,J. Butler makes 2-pt jump shot from 18 ft (assist by B. Simmons),,57,43
187,2,4:21.0,,K. Walker makes 3-pt jump shot from 26 ft,57,46
188,2,4:08.0,J. Embiid misses 2-pt jump shot from 16 ft,,57,46
189,2,4:05.0,,Defensive rebound by M. Williams,57,46
190,2,3:58.0,,N. Batum misses 3-pt jump shot from 23 ft,57,46
191,2,3:56.0,,Offensive rebound by N. Batum,57,46
192,2,3:55.0,,J. Lamb makes 2-pt layup from 1 ft (assist by N. Batum),57,48
193,2,3:29.0,J. Butler misses 3-pt jump shot from 30 ft,,57,48
194,2,3:26.0,Offensive rebound by B. Simmons,,57,48
195,2,3:26.0,B. Simmons makes 2-pt dunk at rim,,59,48
196,2,3:26.0,,Charlotte full timeout,59,48
197,2,3:09.0,,K. Walker makes 2-pt jump shot from 22 ft (assist by N. Batum),59,50
198,2,2:56.0,Turnover by B. Simmons (bad pass; steal by N. Batum),,59,50
199,2,2:40.0,,J. Lamb misses 2-pt jump shot from 20 ft,59,50
200,2,2:36.0,Defensive rebound by L. Shamet,,59,50
201,2,2:31.0,Personal foul by K. Walker (drawn by J. Embiid),,59,50
202,2,2:15.0,B. Simmons misses 2-pt hook shot from 6 ft,,59,50
203,2,2:10.0,,Defensive rebound by C. Zeller,59,50
204,2,2:06.0,,K. Walker misses 3-pt jump shot from 26 ft,59,50
205,2,2:04.0,,Offensive rebound by M. Williams,59,50
206,2,2:00.0,,C. Zeller misses 2-pt hook shot from 3 ft,59,50
207,2,2:00.0,Defensive rebound by B. Simmons,,59,50
208,2,1:48.0,L. Shamet makes 2-pt dunk from 1 ft (assist by J. Embiid),,61,50
209,2,1:35.0,,J. Lamb misses 3-pt jump shot from 26 ft,61,50
210,2,1:30.0,Defensive rebound by B. Simmons,,61,50
211,2,1:30.0,Personal foul by J. Lamb (drawn by B. Simmons),,61,50
212,2,1:12.0,J. Embiid misses 2-pt jump shot from 10 ft (block by N. Batum),,61,50
213,2,1:09.0,,Defensive rebound by J. Lamb,61,50
214,2,1:09.0,,Shooting foul by L. Shamet (drawn by J. Lamb),61,50
215,2,1:09.0,,J. Lamb makes free throw 1 of 2,61,51
216,2,1:09.0,,J. Lamb makes free throw 2 of 2,61,52
217,2,0:59.0,Personal foul by C. Zeller (drawn by J. Embiid),,61,52
218,2,0:59.0,J. Embiid makes free throw 1 of 2,,62,52
219,2,0:59.0,J. Embiid makes free throw 2 of 2,,63,52
220,2,0:45.0,,J. Lamb makes 2-pt jump shot from 14 ft (assist by K. Walker),63,54
221,2,0:31.0,J. Butler misses 2-pt jump shot from 21 ft,,63,54
222,2,0:30.0,,Defensive rebound by Team,63,54
223,2,0:17.0,,Shooting foul by B. Simmons (drawn by K. Walker),63,54
224,2,0:17.0,,K. Walker makes free throw 1 of 2,63,55
225,2,0:17.0,,K. Walker makes free throw 2 of 2,63,56
226,2,0:00.0,J. Butler misses 2-pt layup from 3 ft,,63,56
227,2,0:00.0,Offensive rebound by Team,,63,56
228,3,11:48.0,,J. Lamb misses 2-pt dunk from 2 ft (block by J. Embiid),63,56
229,3,11:44.0,Defensive rebound by W. Chandler,,63,56
230,3,11:33.0,J. Embiid misses 2-pt hook shot from 6 ft,,63,56
231,3,11:30.0,,Defensive rebound by K. Walker,63,56
232,3,11:23.0,,N. Batum misses 2-pt jump shot from 11 ft,63,56
233,3,11:18.0,Defensive rebound by W. Chandler,,63,56
234,3,11:13.0,W. Chandler misses 3-pt jump shot from 26 ft,,63,56
235,3,11:09.0,,Defensive rebound by C. Zeller,63,56
236,3,10:57.0,,Shooting foul by J. Butler (drawn by J. Lamb),63,56
237,3,10:57.0,,J. Lamb makes free throw 1 of 2,63,57
238,3,10:57.0,,J. Lamb makes free throw 2 of 2,63,58
239,3,10:46.0,Turnover by J. Embiid (bad pass),,63,58
240,3,10:38.0,,Turnover by N. Batum (bad pass; steal by J. Butler),63,58
241,3,10:35.0,Offensive foul by J. Butler (drawn by K. Walker),,63,58
242,3,10:35.0,Turnover by J. Butler (offensive foul),,63,58
243,3,10:22.0,,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),63,60
244,3,10:02.0,J. Redick misses 2-pt jump shot from 19 ft,,63,60
245,3,9:59.0,,Defensive rebound by C. Zeller,63,60
246,3,9:54.0,,K. Walker misses 3-pt jump shot from 25 ft,63,60
247,3,9:51.0,Defensive rebound by J. Embiid,,63,60
248,3,9:44.0,J. Redick misses 3-pt jump shot from 26 ft,,63,60
249,3,9:40.0,,Defensive rebound by K. Walker,63,60
250,3,9:31.0,,N. Batum misses 2-pt jump shot from 16 ft,63,60
251,3,9:29.0,Defensive rebound by B. Simmons,,63,60
252,3,9:24.0,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Butler),,66,60
253,3,9:24.0,,Charlotte full timeout,66,60
254,3,9:24.0,,D. Bacon enters the game for N. Batum,66,60
255,3,9:02.0,,J. Lamb makes 2-pt jump shot from 10 ft,66,62
256,3,8:46.0,J. Embiid misses 3-pt jump shot from 26 ft,,66,62
257,3,8:42.0,,Defensive rebound by K. Walker,66,62
258,3,8:34.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by C. Zeller),66,65
259,3,8:16.0,W. Chandler misses 3-pt jump shot from 25 ft,,66,65
260,3,8:14.0,,Defensive rebound by J. Lamb,66,65
261,3,8:01.0,,D. Bacon misses 2-pt jump shot from 8 ft,66,65
262,3,7:59.0,Defensive rebound by W. Chandler,,66,65
263,3,7:55.0,Personal foul by J. Lamb (drawn by B. Simmons),,66,65
264,3,7:55.0,L. Shamet enters the game for J. Redick,,66,65
265,3,7:43.0,B. Simmons misses 2-pt layup from 5 ft,,66,65
266,3,7:41.0,,Defensive rebound by D. Bacon,66,65
267,3,7:24.0,,D. Bacon misses 2-pt jump shot from 9 ft,66,65
268,3,7:23.0,,Offensive rebound by C. Zeller,66,65
269,3,7:19.0,,K. Walker makes 3-pt jump shot from 25 ft,66,68
270,3,7:16.0,Philadelphia full timeout,,66,68
271,3,7:00.0,B. Simmons misses 2-pt layup from 3 ft (block by M. Williams),,66,68
272,3,6:59.0,,Defensive rebound by Team,66,68
273,3,6:49.0,,Offensive foul by M. Williams (drawn by L. Shamet),66,68
274,3,6:49.0,,Turnover by M. Williams (offensive foul),66,68
275,3,6:49.0,A. Johnson enters the game for J. Embiid,,66,68
276,3,6:49.0,,W. Hernangómez enters the game for C. Zeller,66,68
277,3,6:39.0,J. Butler misses 2-pt jump shot from 14 ft,,66,68
278,3,6:36.0,Offensive rebound by J. Butler,,66,68
279,3,6:34.0,B. Simmons misses 2-pt layup from 1 ft,,66,68
280,3,6:32.0,Offensive rebound by W. Chandler,,66,68
281,3,6:21.0,B. Simmons makes 2-pt layup from 2 ft,,68,68
282,3,6:21.0,Shooting foul by J. Lamb (drawn by B. Simmons),,68,68
283,3,6:21.0,B. Simmons makes free throw 1 of 1,,69,68
284,3,6:10.0,,K. Walker misses 3-pt jump shot from 25 ft,69,68
285,3,6:07.0,Defensive rebound by A. Johnson,,69,68
286,3,6:00.0,L. Shamet misses 3-pt jump shot from 27 ft,,69,68
287,3,5:56.0,,Defensive rebound by M. Williams,69,68
288,3,5:56.0,M. Muscala enters the game for W. Chandler,,69,68
289,3,5:35.0,,K. Walker makes 2-pt layup from 2 ft (assist by W. Hernangómez),69,70
290,3,5:28.0,Shooting foul by M. Williams (drawn by B. Simmons),,69,70
291,3,5:28.0,B. Simmons makes free throw 1 of 2,,70,70
292,3,5:28.0,B. Simmons makes free throw 2 of 2,,71,70
293,3,5:16.0,,W. Hernangómez misses 2-pt layup from 1 ft,71,70
294,3,5:14.0,Defensive rebound by J. Butler,,71,70
295,3,5:03.0,M. Muscala misses 3-pt jump shot from 27 ft,,71,70
296,3,4:59.0,,Defensive rebound by D. Bacon,71,70
297,3,4:53.0,,K. Walker makes 2-pt jump shot from 11 ft,71,72
298,3,4:40.0,Turnover by J. Butler (bad pass; steal by K. Walker),,71,72
299,3,4:38.0,,Turnover by K. Walker (bad pass; steal by J. Butler),71,72
300,3,4:38.0,A. Johnson makes 2-pt layup from 1 ft (assist by M. Muscala),,73,72
301,3,4:38.0,Shooting foul by M. Williams (drawn by A. Johnson),,73,72
302,3,4:38.0,M. Fultz enters the game for J. Butler,,73,72
303,3,4:38.0,F. Korkmaz enters the game for B. Simmons,,73,72
304,3,4:38.0,,M. Bridges enters the game for J. Lamb,73,72
305,3,4:38.0,,T. Parker enters the game for M. Williams,73,72
306,3,4:38.0,A. Johnson makes free throw 1 of 1,,74,72
307,3,4:27.0,,Shooting foul by L. Shamet (drawn by K. Walker),74,72
308,3,4:27.0,,K. Walker makes free throw 1 of 2,74,73
309,3,4:27.0,J. Embiid enters the game for A. Johnson,,74,73
310,3,4:27.0,,C. Zeller enters the game for W. Hernangómez,74,73
311,3,4:27.0,,K. Walker makes free throw 2 of 2,74,74
312,3,4:21.0,Offensive foul by J. Embiid (drawn by C. Zeller),,74,74
313,3,4:21.0,Turnover by J. Embiid (offensive foul),,74,74
314,3,4:09.0,,K. Walker misses 3-pt jump shot from 28 ft,74,74
315,3,4:06.0,Defensive rebound by J. Embiid,,74,74
316,3,3:57.0,L. Shamet misses 2-pt layup from 2 ft,,74,74
317,3,3:53.0,Offensive rebound by M. Fultz,,74,74
318,3,3:44.0,M. Fultz makes 2-pt jump shot from 12 ft,,76,74
319,3,3:44.0,,Loose ball foul by M. Bridges (drawn by J. Embiid),76,74
320,3,3:44.0,,Turnover by M. Bridges (turnover),76,74
321,3,3:44.0,Technical foul by J. Borrego,,76,74
322,3,3:44.0,M. Muscala makes technical free throw,,77,74
323,3,3:44.0,J. Embiid makes free throw 1 of 1,,78,74
324,3,3:32.0,,Turnover by K. Walker (bad pass; steal by M. Muscala),78,74
325,3,3:25.0,M. Muscala misses 3-pt jump shot from 26 ft,,78,74
326,3,3:21.0,,Defensive rebound by T. Parker,78,74
327,3,3:05.0,,D. Bacon makes 2-pt layup from 1 ft (assist by T. Parker),78,76
328,3,2:42.0,L. Shamet misses 3-pt jump shot from 25 ft,,78,76
329,3,2:37.0,Offensive rebound by M. Fultz,,78,76
330,3,2:36.0,M. Muscala makes 2-pt dunk from 1 ft (assist by M. Fultz),,80,76
331,3,2:22.0,,K. Walker makes 2-pt jump shot from 15 ft,80,78
332,3,2:02.0,J. Embiid misses 2-pt jump shot from 13 ft,,80,78
333,3,1:59.0,,Defensive rebound by T. Parker,80,78
334,3,1:56.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by T. Parker),80,81
335,3,1:37.0,F. Korkmaz misses 2-pt jump shot from 16 ft,,80,81
336,3,1:34.0,,Defensive rebound by K. Walker,80,81
337,3,1:31.0,,D. Bacon makes 3-pt jump shot from 23 ft (assist by T. Parker),80,84
338,3,1:12.0,J. Embiid misses 3-pt jump shot from 26 ft,,80,84
339,3,1:08.0,,Defensive rebound by M. Bridges,80,84
340,3,1:04.0,,T. Parker misses 2-pt jump shot from 17 ft,80,84
341,3,1:01.0,Defensive rebound by M. Muscala,,80,84
342,3,0:55.0,Turnover by M. Fultz (palming),,80,84
343,3,0:55.0,J. Redick enters the game for L. Shamet,,80,84
344,3,0:55.0,,M. Monk enters the game for K. Walker,80,84
345,3,0:45.0,,M. Bridges makes 2-pt layup from 2 ft (assist by C. Zeller),80,86
346,3,0:28.0,J. Embiid misses 3-pt jump shot from 25 ft,,80,86
347,3,0:22.0,,Defensive rebound by C. Zeller,80,86
348,3,0:10.0,,Offensive foul by M. Bridges (drawn by F. Korkmaz),80,86
349,3,0:10.0,,Turnover by M. Bridges (offensive foul),80,86
350,3,0:03.0,Shooting foul by D. Bacon (drawn by J. Embiid),,80,86
351,3,0:03.0,J. Embiid makes free throw 1 of 2,,81,86
352,3,0:03.0,,K. Walker enters the game for M. Bridges,81,86
353,3,0:03.0,J. Embiid makes free throw 2 of 2,,82,86
354,3,0:02.0,,Personal foul by M. Fultz (drawn by K. Walker),82,86
355,3,0:00.0,,K. Walker misses 3-pt jump shot from 26 ft,82,86
356,3,0:00.0,,Offensive rebound by Team,82,86
357,4,11:43.0,J. Embiid misses 2-pt layup from 2 ft,,82,86
358,4,11:41.0,Offensive rebound by J. Embiid,,82,86
359,4,11:41.0,J. Embiid misses 2-pt layup from 2 ft,,82,86
360,4,11:39.0,,Defensive rebound by W. Hernangómez,82,86
361,4,11:28.0,,Turnover by M. Monk (bad pass; steal by J. Embiid),82,86
362,4,11:23.0,M. Fultz misses 2-pt layup from 2 ft (block by M. Bridges),,82,86
363,4,11:20.0,Offensive rebound by F. Korkmaz,,82,86
364,4,11:17.0,J. Redick makes 2-pt jump shot from 19 ft (assist by F. Korkmaz),,84,86
365,4,11:01.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by T. Parker),84,89
366,4,10:38.0,Shooting foul by M. Bridges (drawn by F. Korkmaz),,84,89
367,4,10:38.0,F. Korkmaz misses free throw 1 of 2,,84,89
368,4,10:38.0,Offensive rebound by Team,,84,89
369,4,10:38.0,F. Korkmaz makes free throw 2 of 2,,85,89
370,4,10:28.0,,M. Monk misses 2-pt jump shot from 13 ft,85,89
371,4,10:25.0,,Offensive rebound by M. Monk,85,89
372,4,10:23.0,,W. Hernangómez misses 2-pt layup from 3 ft (block by J. Embiid),85,89
373,4,10:23.0,Defensive rebound by M. Fultz,,85,89
374,4,10:10.0,F. Korkmaz misses 3-pt jump shot from 28 ft,,85,89
375,4,10:08.0,,Defensive rebound by M. Bridges,85,89
376,4,10:00.0,,M. Monk misses 3-pt jump shot from 27 ft,85,89
377,4,9:57.0,Defensive rebound by J. Embiid,,85,89
378,4,9:39.0,J. Redick misses 2-pt jump shot from 20 ft,,85,89
379,4,9:35.0,,Defensive rebound by W. Hernangómez,85,89
380,4,9:30.0,,M. Monk misses 3-pt jump shot from 25 ft,85,89
381,4,9:27.0,Defensive rebound by M. Fultz,,85,89
382,4,9:20.0,Offensive foul by M. Fultz (drawn by M. Monk),,85,89
383,4,9:20.0,Turnover by M. Fultz (offensive foul),,85,89
384,4,9:20.0,J. Butler enters the game for J. Embiid,,85,89
385,4,9:20.0,M. Muscala enters the game for F. Korkmaz,,85,89
