,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
69,1,4:27.0,M. Hezonja enters the game for T. Hardaway,,17,29
70,1,4:27.0,A. Trier enters the game for E. Freedom,,17,29
71,1,4:27.0,,M. Brogdon enters the game for E. Bledsoe,17,29
72,1,4:27.0,,E. İlyasova makes free throw 2 of 2,17,30
73,1,4:08.0,M. Hezonja makes 2-pt layup from 2 ft (assist by A. Trier),,19,30
74,1,4:01.0,,M. Brogdon misses 2-pt layup from 2 ft,19,30
75,1,3:59.0,,Offensive rebound by E. İlyasova,19,30
76,1,3:57.0,,E. İlyasova misses 2-pt layup from 2 ft,19,30
77,1,3:57.0,,Offensive rebound by E. İlyasova,19,30
78,1,3:52.0,,E. İlyasova misses 2-pt layup at rim,19,30
79,1,3:52.0,,Offensive rebound by E. İlyasova,19,30
80,1,3:46.0,,E. İlyasova makes 2-pt layup at rim,19,32
81,1,3:41.0,N. Vonleh misses 2-pt layup from 8 ft,,19,32
82,1,3:40.0,Offensive rebound by N. Vonleh,,19,32
83,1,3:40.0,Shooting foul by J. Henson (drawn by N. Vonleh),,19,32
84,1,3:40.0,N. Vonleh misses free throw 1 of 2,,19,32
85,1,3:40.0,Offensive rebound by Team,,19,32
86,1,3:40.0,N. Vonleh makes free throw 2 of 2,,20,32
87,1,3:23.0,,E. İlyasova misses 3-pt jump shot from 24 ft,20,32
88,1,3:20.0,Defensive rebound by A. Trier,,20,32
89,1,3:18.0,Personal foul by D. DiVincenzo (drawn by A. Trier),,20,32
90,1,3:10.0,A. Trier makes 2-pt jump shot from 19 ft,,22,32
91,1,2:55.0,,K. Middleton misses 2-pt jump shot from 15 ft,22,32
92,1,2:52.0,Defensive rebound by D. Dotson,,22,32
93,1,2:31.0,M. Hezonja misses 2-pt jump shot from 5 ft,,22,32
94,1,2:28.0,,Defensive rebound by K. Middleton,22,32
95,1,2:22.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,22,32
96,1,2:19.0,Defensive rebound by F. Ntilikina,,22,32
97,1,2:12.0,M. Hezonja makes 2-pt jump shot from 19 ft (assist by A. Trier),,24,32
98,1,1:55.0,,Turnover by J. Henson (bad pass),24,32
99,1,1:55.0,New York full timeout,,24,32
100,1,1:55.0,,G. Antetokounmpo enters the game for K. Middleton,24,32
101,1,1:39.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by F. Ntilikina),,27,32
102,1,1:24.0,,J. Henson misses 3-pt jump shot from 23 ft,27,32
103,1,1:24.0,,Offensive rebound by Team,27,32
104,1,1:24.0,Loose ball foul by A. Trier (drawn by D. DiVincenzo),,27,32
105,1,1:24.0,,D. DiVincenzo misses free throw 1 of 2,27,32
106,1,1:24.0,,Offensive rebound by Team,27,32
107,1,1:24.0,,D. DiVincenzo makes free throw 2 of 2,27,33
108,1,1:07.0,Personal foul by E. İlyasova (drawn by N. Vonleh),,27,33
109,1,1:07.0,N. Vonleh makes free throw 1 of 2,,28,33
110,1,1:07.0,,T. Snell enters the game for E. İlyasova,28,33
111,1,1:07.0,N. Vonleh makes free throw 2 of 2,,29,33
112,1,0:44.0,,G. Antetokounmpo misses 2-pt dunk from 2 ft (block by N. Vonleh),29,33
113,1,0:41.0,Defensive rebound by N. Vonleh,,29,33
114,1,0:37.0,N. Vonleh misses 2-pt layup from 3 ft,,29,33
115,1,0:34.0,,Defensive rebound by J. Henson,29,33
116,1,0:30.0,,T. Snell misses 3-pt jump shot from 27 ft,29,33
117,1,0:25.0,Defensive rebound by Team,,29,33
118,1,0:01.0,D. Dotson misses 2-pt jump shot from 21 ft,,29,33
119,1,0:01.0,Offensive rebound by Team,,29,33
120,1,0:01.0,Turnover by Team (shot clock),,29,33
121,1,0:01.0,E. Freedom enters the game for A. Trier,,29,33
122,1,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,29,33
123,1,0:00.0,,Offensive rebound by Team,29,33
124,2,11:39.0,M. Hezonja makes 2-pt jump shot from 11 ft (assist by A. Trier),,31,33
125,2,11:24.0,,M. Brogdon makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),31,36
126,2,11:06.0,D. Dotson misses 2-pt jump shot from 14 ft,,31,36
127,2,11:03.0,,Defensive rebound by G. Antetokounmpo,31,36
128,2,10:58.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Trier),31,36
129,2,10:54.0,D. Dotson makes 2-pt layup from 1 ft (assist by M. Hezonja),,33,36
130,2,10:40.0,,M. Brogdon misses 2-pt layup from 2 ft (block by N. Vonleh),33,36
131,2,10:36.0,Defensive rebound by N. Vonleh,,33,36
132,2,10:28.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by M. Hezonja),,35,36
133,2,10:27.0,,Milwaukee full timeout,35,36
134,2,10:07.0,,B. Lopez misses 3-pt jump shot from 24 ft,35,36
135,2,10:04.0,Defensive rebound by D. Dotson,,35,36
136,2,9:52.0,M. Hezonja misses 3-pt jump shot from 27 ft,,35,36
137,2,9:49.0,,Defensive rebound by M. Brogdon,35,36
138,2,9:46.0,Violation by Team (kicked ball),,35,36
139,2,9:46.0,T. Hardaway enters the game for A. Trier,,35,36
140,2,9:46.0,,E. Bledsoe enters the game for M. Brogdon,35,36
141,2,9:46.0,,K. Middleton enters the game for D. DiVincenzo,35,36
142,2,9:43.0,,Personal foul by F. Ntilikina (drawn by G. Antetokounmpo),35,36
143,2,9:36.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,35,36
144,2,9:32.0,,Offensive rebound by E. Bledsoe,35,36
145,2,9:32.0,,E. Bledsoe makes 2-pt layup at rim,35,38
146,2,9:18.0,M. Hezonja misses 2-pt layup from 1 ft,,35,38
147,2,9:15.0,,Defensive rebound by B. Lopez,35,38
148,2,9:08.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),35,41
149,2,8:53.0,Turnover by N. Vonleh (traveling),,35,41
150,2,8:38.0,,K. Middleton makes 2-pt layup from 2 ft (assist by E. Bledsoe),35,43
151,2,8:33.0,New York full timeout,,35,43
152,2,8:33.0,T. Burke enters the game for F. Ntilikina,,35,43
153,2,8:33.0,E. Freedom enters the game for N. Vonleh,,35,43
154,2,8:21.0,Personal foul by K. Middleton (drawn by T. Hardaway),,35,43
155,2,8:14.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,38,43
156,2,8:06.0,,Shooting foul by T. Burke (drawn by E. Bledsoe),38,43
157,2,8:06.0,,E. Bledsoe makes free throw 1 of 2,38,44
158,2,8:06.0,,E. Bledsoe makes free throw 2 of 2,38,45
159,2,7:55.0,T. Hardaway makes 3-pt jump shot from 27 ft (assist by E. Freedom),,41,45
160,2,7:45.0,,E. Bledsoe makes 2-pt layup from 1 ft,41,47
161,2,7:35.0,T. Burke misses 2-pt jump shot from 14 ft,,41,47
162,2,7:35.0,Offensive rebound by Team,,41,47
163,2,7:35.0,Turnover by T. Burke (traveling),,41,47
164,2,7:35.0,,E. İlyasova enters the game for G. Antetokounmpo,41,47
165,2,7:24.0,,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),41,49
166,2,7:17.0,T. Hardaway misses 3-pt jump shot from 27 ft,,41,49
167,2,7:13.0,,Defensive rebound by B. Lopez,41,49
168,2,7:03.0,,Turnover by E. İlyasova (lost ball; steal by M. Hezonja),41,49
169,2,6:55.0,T. Burke misses 2-pt jump shot from 12 ft,,41,49
170,2,6:52.0,Offensive rebound by T. Burke,,41,49
171,2,6:51.0,T. Burke makes 2-pt layup from 2 ft,,43,49
172,2,6:42.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),43,52
173,2,6:26.0,T. Burke misses 3-pt jump shot from 28 ft,,43,52
174,2,6:24.0,,Defensive rebound by T. Snell,43,52
175,2,6:10.0,,K. Middleton makes 3-pt jump shot from 27 ft,43,55
176,2,5:53.0,Turnover by E. Freedom (lost ball; steal by E. Bledsoe),,43,55
177,2,5:43.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),43,58
178,2,5:43.0,New York full timeout,,43,58
179,2,5:43.0,F. Ntilikina enters the game for T. Burke,,43,58
180,2,5:43.0,L. Thomas enters the game for D. Dotson,,43,58
181,2,5:43.0,A. Trier enters the game for M. Hezonja,,43,58
182,2,5:43.0,,J. Henson enters the game for B. Lopez,43,58
183,2,5:25.0,L. Thomas misses 3-pt jump shot from 27 ft,,43,58
184,2,5:21.0,,Defensive rebound by E. Bledsoe,43,58
185,2,5:17.0,,T. Snell misses 3-pt jump shot from 28 ft,43,58
186,2,5:13.0,Defensive rebound by E. Freedom,,43,58
187,2,5:02.0,T. Hardaway misses 2-pt jump shot from 7 ft,,43,58
188,2,4:59.0,Offensive rebound by E. Freedom,,43,58
189,2,4:59.0,E. Freedom misses 2-pt layup at rim,,43,58
190,2,4:58.0,,Defensive rebound by E. İlyasova,43,58
191,2,4:47.0,,E. İlyasova misses 2-pt jump shot from 20 ft,43,58
192,2,4:44.0,Defensive rebound by L. Thomas,,43,58
193,2,4:38.0,Shooting foul by T. Snell (drawn by A. Trier),,43,58
194,2,4:38.0,A. Trier makes free throw 1 of 2,,44,58
195,2,4:38.0,A. Trier makes free throw 2 of 2,,45,58
196,2,4:18.0,,K. Middleton makes 2-pt jump shot from 10 ft,45,60
197,2,4:08.0,F. Ntilikina misses 2-pt jump shot from 10 ft,,45,60
198,2,4:05.0,,Defensive rebound by J. Henson,45,60
199,2,4:02.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by J. Henson),45,63
200,2,3:35.0,F. Ntilikina makes 3-pt jump shot from 26 ft (assist by A. Trier),,48,63
201,2,3:18.0,,E. Bledsoe misses 3-pt jump shot from 29 ft,48,63
202,2,3:12.0,,Offensive rebound by J. Henson,48,63
203,2,3:12.0,,J. Henson misses 2-pt layup at rim,48,63
204,2,3:11.0,Defensive rebound by L. Thomas,,48,63
205,2,3:07.0,F. Ntilikina misses 3-pt jump shot from 23 ft,,48,63
206,2,3:04.0,,Defensive rebound by E. İlyasova,48,63
207,2,2:54.0,,Shooting foul by F. Ntilikina (drawn by K. Middleton),48,63
208,2,2:54.0,,K. Middleton misses free throw 1 of 2,48,63
209,2,2:54.0,,Offensive rebound by Team,48,63
210,2,2:54.0,M. Hezonja enters the game for F. Ntilikina,,48,63
211,2,2:54.0,,G. Antetokounmpo enters the game for E. Bledsoe,48,63
212,2,2:54.0,,M. Brogdon enters the game for E. İlyasova,48,63
213,2,2:54.0,,D. DiVincenzo enters the game for T. Snell,48,63
214,2,2:54.0,,K. Middleton makes free throw 2 of 2,48,64
215,2,2:40.0,A. Trier misses 2-pt jump shot from 16 ft,,48,64
216,2,2:37.0,,Defensive rebound by J. Henson,48,64
217,2,2:31.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,48,64
218,2,2:29.0,,Offensive rebound by G. Antetokounmpo,48,64
219,2,2:29.0,,G. Antetokounmpo misses 2-pt dunk from 1 ft,48,64
220,2,2:25.0,,Offensive rebound by J. Henson,48,64
221,2,2:24.0,,J. Henson makes 2-pt layup from 2 ft,48,66
222,2,2:24.0,N. Vonleh enters the game for L. Thomas,,48,66
223,2,2:24.0,,E. İlyasova enters the game for K. Middleton,48,66
224,2,2:16.0,Turnover by T. Hardaway (bad pass; steal by M. Brogdon),,48,66
225,2,2:11.0,,M. Brogdon misses 2-pt layup from 3 ft,48,66
226,2,2:08.0,,Offensive rebound by G. Antetokounmpo,48,66
227,2,2:08.0,,G. Antetokounmpo misses 2-pt layup at rim,48,66
228,2,2:07.0,Defensive rebound by M. Hezonja,,48,66
229,2,2:05.0,Personal foul by J. Henson (drawn by E. Freedom),,48,66
230,2,2:02.0,Personal foul by D. DiVincenzo (drawn by T. Hardaway),,48,66
231,2,1:53.0,A. Trier misses 2-pt jump shot from 15 ft,,48,66
232,2,1:51.0,,Defensive rebound by D. DiVincenzo,48,66
233,2,1:44.0,,J. Henson misses 3-pt jump shot from 24 ft,48,66
234,2,1:40.0,Defensive rebound by E. Freedom,,48,66
235,2,1:33.0,T. Hardaway makes 2-pt jump shot from 13 ft (assist by M. Hezonja),,50,66
236,2,1:09.0,,Shooting foul by T. Hardaway (drawn by M. Brogdon),50,66
237,2,1:09.0,,M. Brogdon makes free throw 1 of 2,50,67
238,2,1:09.0,,B. Lopez enters the game for J. Henson,50,67
239,2,1:09.0,,M. Brogdon makes free throw 2 of 2,50,68
240,2,0:48.0,E. Freedom misses 2-pt jump shot from 5 ft,,50,68
241,2,0:46.0,,Defensive rebound by G. Antetokounmpo,50,68
242,2,0:40.0,,Turnover by E. İlyasova (out of bounds lost ball),50,68
243,2,0:29.0,T. Hardaway misses 3-pt jump shot from 26 ft,,50,68
244,2,0:29.0,,Defensive rebound by Team,50,68
245,2,0:29.0,Loose ball foul by E. Freedom (drawn by E. İlyasova),,50,68
246,2,0:29.0,,E. İlyasova makes free throw 1 of 2,50,69
247,2,0:29.0,L. Thomas enters the game for E. Freedom,,50,69
248,2,0:29.0,,E. İlyasova misses free throw 2 of 2,50,69
249,2,0:26.0,Defensive rebound by M. Hezonja,,50,69
250,2,0:16.0,T. Hardaway makes 2-pt layup at rim,,52,69
251,2,0:01.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,52,71
252,2,0:00.0,T. Hardaway misses 3-pt jump shot from 61 ft,,52,71
253,2,0:00.0,Offensive rebound by Team,,52,71
254,3,11:39.0,E. Freedom makes 2-pt hook shot from 6 ft,,54,71
255,3,11:22.0,,Turnover by M. Brogdon (bad pass),54,71
256,3,11:08.0,T. Burke makes 2-pt jump shot from 19 ft,,56,71
257,3,10:52.0,,B. Lopez makes 2-pt hook shot from 3 ft (assist by E. Bledsoe),56,73
258,3,10:42.0,T. Hardaway makes 2-pt layup from 3 ft (assist by T. Burke),,58,73
259,3,10:24.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by E. Bledsoe),58,75
260,3,10:24.0,,Shooting foul by F. Ntilikina (drawn by G. Antetokounmpo),58,75
261,3,10:24.0,,G. Antetokounmpo makes free throw 1 of 1,58,76
262,3,10:11.0,T. Hardaway makes 2-pt jump shot from 18 ft,,60,76
263,3,9:56.0,,G. Antetokounmpo makes 2-pt hook shot from 2 ft (assist by B. Lopez),60,78
264,3,9:36.0,E. Freedom misses 2-pt layup from 2 ft (block by B. Lopez),,60,78
265,3,9:34.0,,Defensive rebound by K. Middleton,60,78
266,3,9:34.0,,Personal foul by T. Hardaway (drawn by G. Antetokounmpo),60,78
267,3,9:29.0,,G. Antetokounmpo misses 2-pt jump shot from 9 ft,60,78
268,3,9:29.0,Defensive rebound by Team,,60,78
269,3,9:29.0,,Loose ball foul by G. Antetokounmpo (drawn by F. Ntilikina),60,78
270,3,9:14.0,T. Burke makes 2-pt layup from 1 ft (assist by T. Hardaway),,62,78
271,3,9:05.0,,Turnover by K. Middleton (bad pass; steal by T. Burke),62,78
272,3,8:57.0,T. Burke makes 2-pt layup from 2 ft,,64,78
273,3,8:44.0,,Offensive foul by K. Middleton (drawn by T. Hardaway),64,78
274,3,8:44.0,,Turnover by K. Middleton (offensive foul),64,78
275,3,8:36.0,L. Thomas misses 2-pt layup from 4 ft (block by B. Lopez),,64,78
276,3,8:35.0,Offensive rebound by L. Thomas,,64,78
277,3,8:34.0,L. Thomas makes 2-pt layup from 1 ft,,66,78
278,3,8:32.0,,Milwaukee full timeout,66,78
279,3,8:15.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,66,78
280,3,8:11.0,,Offensive rebound by G. Antetokounmpo,66,78
281,3,8:06.0,,M. Brogdon misses 3-pt jump shot from 27 ft,66,78
282,3,8:03.0,Defensive rebound by E. Freedom,,66,78
283,3,7:51.0,T. Hardaway misses 2-pt layup from 3 ft (block by B. Lopez),,66,78
284,3,7:48.0,,Defensive rebound by K. Middleton,66,78
285,3,7:44.0,,G. Antetokounmpo misses 2-pt layup from 5 ft,66,78
286,3,7:43.0,,Offensive rebound by G. Antetokounmpo,66,78
287,3,7:43.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,66,78
288,3,7:43.0,,Offensive rebound by G. Antetokounmpo,66,78
289,3,7:43.0,,Personal foul by T. Hardaway (drawn by G. Antetokounmpo),66,78
290,3,7:28.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,66,78
291,3,7:28.0,Defensive rebound by E. Freedom,,66,78
292,3,7:17.0,T. Hardaway misses 3-pt jump shot from 29 ft,,66,78
293,3,7:14.0,,Defensive rebound by G. Antetokounmpo,66,78
294,3,7:12.0,,Turnover by G. Antetokounmpo (traveling),66,78
295,3,7:12.0,D. Dotson enters the game for F. Ntilikina,,66,78
296,3,6:54.0,E. Freedom misses 2-pt hook shot from 2 ft,,66,78
297,3,6:51.0,,Defensive rebound by K. Middleton,66,78
298,3,6:45.0,,B. Lopez misses 3-pt jump shot from 26 ft,66,78
299,3,6:35.0,Defensive rebound by L. Thomas,,66,78
300,3,6:24.0,D. Dotson makes 3-pt jump shot from 27 ft (assist by T. Hardaway),,69,78
301,3,6:12.0,,K. Middleton makes 2-pt layup from 2 ft,69,80
302,3,6:01.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by T. Burke),,71,80
303,3,5:44.0,,M. Brogdon misses 3-pt jump shot from 23 ft,71,80
304,3,5:44.0,Defensive rebound by D. Dotson,,71,80
305,3,5:26.0,T. Hardaway makes 2-pt jump shot from 15 ft,,73,80
306,3,5:24.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,73,80
307,3,5:24.0,Defensive rebound by D. Dotson,,73,80
308,3,5:12.0,T. Burke makes 2-pt jump shot from 7 ft,,75,80
309,3,5:12.0,Shooting foul by E. Bledsoe (drawn by T. Burke),,75,80
310,3,5:12.0,,D. DiVincenzo enters the game for G. Antetokounmpo,75,80
311,3,5:12.0,,J. Henson enters the game for M. Brogdon,75,80
312,3,5:12.0,,E. İlyasova enters the game for B. Lopez,75,80
313,3,5:12.0,T. Burke makes free throw 1 of 1,,76,80
314,3,4:55.0,,Turnover by E. Bledsoe (bad pass; steal by D. Dotson),76,80
315,3,4:50.0,T. Hardaway misses 2-pt layup from 3 ft,,76,80
316,3,4:50.0,Offensive rebound by Team,,76,80
317,3,4:41.0,T. Burke misses 3-pt jump shot from 28 ft,,76,80
318,3,4:36.0,,Defensive rebound by J. Henson,76,80
319,3,4:26.0,,E. İlyasova misses 3-pt jump shot from 27 ft,76,80
320,3,4:22.0,Defensive rebound by T. Burke,,76,80
321,3,4:22.0,Shooting foul by E. İlyasova (drawn by E. Freedom),,76,80
322,3,4:22.0,E. Freedom makes free throw 1 of 2,,77,80
323,3,4:22.0,M. Hezonja enters the game for L. Thomas,,77,80
324,3,4:22.0,E. Freedom makes free throw 2 of 2,,78,80
325,3,4:10.0,,J. Henson makes 2-pt dunk from 1 ft (assist by E. Bledsoe),78,82
326,3,4:01.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by T. Burke),,80,82
327,3,3:51.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),80,85
328,3,3:51.0,Loose ball foul by D. Dotson (drawn by E. İlyasova),,80,85
329,3,3:51.0,,E. İlyasova makes free throw 1 of 1,80,86
330,3,3:34.0,T. Hardaway misses 3-pt jump shot from 26 ft,,80,86
331,3,3:29.0,Offensive rebound by D. Dotson,,80,86
332,3,3:25.0,T. Burke makes 2-pt jump shot from 10 ft,,82,86
333,3,3:11.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,82,86
334,3,3:07.0,Defensive rebound by E. Freedom,,82,86
335,3,3:02.0,T. Burke makes 2-pt layup from 2 ft,,84,86
336,3,2:44.0,,E. İlyasova misses 3-pt jump shot from 24 ft,84,86
337,3,2:41.0,Defensive rebound by D. Dotson,,84,86
338,3,2:34.0,D. Dotson misses 3-pt jump shot from 29 ft,,84,86
339,3,2:31.0,,Defensive rebound by J. Henson,84,86
340,3,2:21.0,,K. Middleton misses 3-pt jump shot from 27 ft,84,86
341,3,2:18.0,Defensive rebound by T. Burke,,84,86
342,3,2:04.0,T. Burke misses 2-pt jump shot from 4 ft (block by J. Henson),,84,86
343,3,2:04.0,Offensive rebound by Team,,84,86
344,3,2:04.0,New York full timeout,,84,86
345,3,2:04.0,F. Ntilikina enters the game for T. Hardaway,,84,86
346,3,2:04.0,,G. Antetokounmpo enters the game for E. Bledsoe,84,86
347,3,2:04.0,,M. Brogdon enters the game for K. Middleton,84,86
348,3,1:58.0,D. Dotson misses 3-pt jump shot from 27 ft,,84,86
349,3,1:58.0,,Defensive rebound by D. DiVincenzo,84,86
350,3,1:39.0,,Turnover by J. Henson (off goaltending),84,86
351,3,1:27.0,T. Burke misses 3-pt jump shot from 27 ft,,84,86
352,3,1:22.0,,Defensive rebound by E. İlyasova,84,86
353,3,1:02.0,,E. İlyasova misses 2-pt jump shot from 23 ft,84,86
354,3,0:58.0,,Offensive rebound by D. DiVincenzo,84,86
355,3,0:53.0,,J. Henson makes 2-pt hook shot from 2 ft,84,88
356,3,0:33.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,87,88
357,3,0:16.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,87,88
358,3,0:13.0,Defensive rebound by E. Freedom,,87,88
359,3,0:01.0,T. Burke misses 2-pt jump shot from 20 ft,,87,88
360,3,0:01.0,,Defensive rebound by G. Antetokounmpo,87,88
361,4,11:48.0,,Shooting foul by M. Hezonja (drawn by G. Antetokounmpo),87,88
362,4,11:48.0,,G. Antetokounmpo makes free throw 1 of 2,87,89
363,4,11:48.0,,G. Antetokounmpo makes free throw 2 of 2,87,90
364,4,11:32.0,M. Hezonja misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,87,90
365,4,11:32.0,Offensive rebound by Team,,87,90
366,4,11:30.0,Turnover by M. Hezonja (traveling),,87,90
367,4,11:19.0,,Personal foul by M. Hezonja (drawn by G. Antetokounmpo),87,90
368,4,11:15.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by D. DiVincenzo),87,92
369,4,11:02.0,D. Dotson misses 2-pt jump shot from 6 ft,,87,92
370,4,10:50.0,N. Vonleh makes 2-pt dunk at rim,,89,92
371,4,10:50.0,Offensive rebound by N. Vonleh,,89,92
372,4,10:47.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),89,94
