,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
199,2,2:16.0,,T. Hardaway makes 2-pt jump shot from 18 ft,42,50
200,2,1:49.0,Offensive foul by R. Hollis-Jefferson (drawn by T. Hardaway),,42,50
201,2,1:49.0,Turnover by R. Hollis-Jefferson (offensive foul),,42,50
202,2,1:49.0,,New York full timeout,42,50
203,2,1:49.0,J. Harris enters the game for R. Hollis-Jefferson,,42,50
204,2,1:49.0,,A. Trier enters the game for T. Hardaway,42,50
205,2,1:26.0,,Turnover by E. Freedom (bad pass; steal by C. LeVert),42,50
206,2,1:08.0,C. LeVert misses 2-pt jump shot from 7 ft,,42,50
207,2,1:08.0,,Defensive rebound by Team,42,50
208,2,0:50.0,,D. Dotson makes 2-pt jump shot from 20 ft (assist by A. Trier),42,52
209,2,0:29.0,C. LeVert misses 3-pt jump shot from 26 ft,,42,52
210,2,0:26.0,,Defensive rebound by E. Freedom,42,52
211,2,0:26.0,,Turnover by E. Freedom (bad pass),42,52
212,2,0:26.0,,L. Thomas enters the game for E. Freedom,42,52
213,2,0:04.0,S. Dinwiddie makes 2-pt layup from 2 ft (assist by C. LeVert),,44,52
214,2,0:00.0,,D. Dotson misses 3-pt jump shot from 36 ft,44,52
215,2,0:00.0,,Offensive rebound by Team,44,52
216,3,11:40.0,,D. Dotson makes 2-pt jump shot from 15 ft,44,54
217,3,11:18.0,J. Harris misses 3-pt jump shot from 24 ft,,44,54
218,3,11:16.0,,Defensive rebound by T. Hardaway,44,54
219,3,11:04.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by N. Vonleh),44,56
220,3,10:49.0,Turnover by C. LeVert (bad pass; steal by M. Robinson),,44,56
221,3,10:46.0,,M. Robinson makes 2-pt dunk from 1 ft,44,58
222,3,10:41.0,Brooklyn full timeout,,44,58
223,3,10:25.0,D. Russell misses 3-pt jump shot from 26 ft,,44,58
224,3,10:22.0,,Defensive rebound by T. Hardaway,44,58
225,3,10:14.0,,Personal foul by J. Allen (drawn by N. Vonleh),44,58
226,3,10:10.0,,F. Ntilikina misses 2-pt layup from 3 ft,44,58
227,3,10:09.0,,Offensive rebound by M. Robinson,44,58
228,3,10:09.0,,Shooting foul by J. Allen (drawn by M. Robinson),44,58
229,3,10:09.0,,M. Robinson makes free throw 1 of 2,44,59
230,3,10:09.0,,M. Robinson misses free throw 2 of 2,44,59
231,3,10:07.0,,Offensive rebound by N. Vonleh,44,59
232,3,10:05.0,,D. Dotson misses 3-pt jump shot from 26 ft,44,59
233,3,10:00.0,Defensive rebound by C. LeVert,,44,59
234,3,9:47.0,J. Dudley misses 3-pt jump shot from 24 ft,,44,59
235,3,9:44.0,,Defensive rebound by T. Hardaway,44,59
236,3,9:36.0,,Turnover by D. Dotson (bad pass; steal by C. LeVert),44,59
237,3,9:32.0,Personal foul by M. Robinson (drawn by J. Harris),,44,59
238,3,9:28.0,Offensive foul by J. Harris (drawn by D. Dotson),,44,59
239,3,9:28.0,Turnover by J. Harris (offensive foul),,44,59
240,3,9:08.0,,T. Hardaway makes 2-pt jump shot from 20 ft,44,61
241,3,8:56.0,Personal foul by D. Dotson (drawn by D. Russell),,44,61
242,3,8:47.0,Shooting foul by M. Robinson (drawn by J. Allen),,44,61
243,3,8:47.0,J. Allen makes free throw 1 of 2,,45,61
244,3,8:47.0,J. Allen misses free throw 2 of 2,,45,61
245,3,8:44.0,,Defensive rebound by N. Vonleh,45,61
246,3,8:32.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Robinson),45,64
247,3,8:12.0,J. Harris misses 2-pt jump shot from 15 ft,,45,64
248,3,8:10.0,Offensive rebound by J. Allen,,45,64
249,3,8:09.0,J. Allen misses 2-pt dunk from 1 ft (block by M. Robinson),,45,64
250,3,8:09.0,,Defensive rebound by M. Robinson,45,64
251,3,8:04.0,,T. Hardaway misses 3-pt jump shot from 27 ft,45,64
252,3,8:01.0,,Offensive rebound by D. Dotson,45,64
253,3,8:00.0,,Offensive foul by D. Dotson (drawn by J. Harris),45,64
254,3,8:00.0,,Turnover by D. Dotson (offensive foul),45,64
255,3,7:47.0,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Dudley),,48,64
256,3,7:30.0,,F. Ntilikina makes 3-pt jump shot from 27 ft,48,67
257,3,7:28.0,Brooklyn full timeout,,48,67
258,3,7:28.0,A. Crabbe enters the game for J. Allen,,48,67
259,3,7:28.0,R. Hollis-Jefferson enters the game for J. Harris,,48,67
260,3,7:08.0,C. LeVert misses 2-pt jump shot from 12 ft,,48,67
261,3,7:02.0,Offensive rebound by R. Hollis-Jefferson,,48,67
262,3,7:02.0,R. Hollis-Jefferson misses 2-pt layup at rim,,48,67
263,3,7:01.0,,Defensive rebound by F. Ntilikina,48,67
264,3,6:57.0,,T. Hardaway misses 2-pt layup at rim (block by R. Hollis-Jefferson),48,67
265,3,6:55.0,,Offensive rebound by N. Vonleh,48,67
266,3,6:52.0,,T. Hardaway misses 3-pt jump shot from 23 ft,48,67
267,3,6:48.0,Defensive rebound by C. LeVert,,48,67
268,3,6:38.0,Turnover by D. Russell (traveling),,48,67
269,3,6:18.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by T. Hardaway),48,69
270,3,6:04.0,A. Crabbe misses 2-pt layup from 2 ft,,48,69
271,3,6:00.0,R. Hollis-Jefferson makes 2-pt layup at rim,,50,69
272,3,6:00.0,Offensive rebound by R. Hollis-Jefferson,,50,69
273,3,5:56.0,,F. Ntilikina misses 2-pt jump shot from 15 ft,50,69
274,3,5:54.0,,Offensive rebound by F. Ntilikina,50,69
275,3,5:52.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),50,72
276,3,5:29.0,D. Russell misses 2-pt jump shot from 18 ft (block by N. Vonleh),,50,72
277,3,5:27.0,,Defensive rebound by T. Hardaway,50,72
278,3,5:26.0,,D. Dotson makes 2-pt layup from 2 ft (assist by T. Hardaway),50,74
279,3,5:26.0,,Shooting foul by C. LeVert (drawn by D. Dotson),50,74
280,3,5:26.0,Brooklyn full timeout,,50,74
281,3,5:26.0,S. Dinwiddie enters the game for C. LeVert,,50,74
282,3,5:26.0,S. Napier enters the game for D. Russell,,50,74
283,3,5:26.0,,D. Dotson makes free throw 1 of 1,50,75
284,3,5:10.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Napier),,53,75
285,3,4:55.0,,Turnover by T. Hardaway (bad pass),53,75
286,3,4:55.0,,A. Trier enters the game for D. Dotson,53,75
287,3,4:46.0,Shooting foul by M. Robinson (drawn by A. Crabbe),,53,75
288,3,4:46.0,,E. Freedom enters the game for M. Robinson,53,75
289,3,4:46.0,Offensive rebound by Team,,53,75
290,3,4:46.0,A. Crabbe misses free throw 1 of 2,,53,75
291,3,4:46.0,A. Crabbe makes free throw 2 of 2,,54,75
292,3,4:37.0,,Offensive foul by N. Vonleh (drawn by J. Dudley),54,75
293,3,4:37.0,,Turnover by N. Vonleh (offensive foul),54,75
294,3,4:18.0,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by J. Dudley),,57,75
295,3,4:13.0,,New York full timeout,57,75
296,3,4:13.0,,M. Hezonja enters the game for N. Vonleh,57,75
297,3,3:56.0,,A. Trier misses 3-pt jump shot from 27 ft,57,75
298,3,3:53.0,Defensive rebound by A. Crabbe,,57,75
299,3,3:35.0,S. Napier makes 3-pt jump shot from 25 ft,,60,75
300,3,3:18.0,,M. Hezonja misses 2-pt jump shot from 8 ft,60,75
301,3,3:16.0,Defensive rebound by S. Dinwiddie,,60,75
302,3,3:08.0,Offensive foul by J. Dudley (drawn by F. Ntilikina),,60,75
303,3,3:08.0,Turnover by J. Dudley (offensive foul),,60,75
304,3,3:08.0,J. Harris enters the game for J. Dudley,,60,75
305,3,3:08.0,,T. Burke enters the game for F. Ntilikina,60,75
306,3,2:47.0,,M. Hezonja misses 3-pt jump shot from 28 ft,60,75
307,3,2:44.0,Defensive rebound by R. Hollis-Jefferson,,60,75
308,3,2:33.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,60,75
309,3,2:30.0,,Defensive rebound by E. Freedom,60,75
310,3,2:24.0,,T. Hardaway misses 2-pt layup from 4 ft (block by S. Dinwiddie),60,75
311,3,2:21.0,,Offensive rebound by T. Hardaway,60,75
312,3,2:16.0,,M. Hezonja makes 3-pt jump shot from 23 ft (assist by T. Hardaway),60,78
313,3,2:01.0,A. Crabbe makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,62,78
314,3,1:49.0,,T. Burke misses 2-pt jump shot from 13 ft,62,78
315,3,1:47.0,,Offensive rebound by E. Freedom,62,78
316,3,1:45.0,,E. Freedom makes 2-pt layup from 2 ft,62,80
317,3,1:31.0,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Napier),,65,80
318,3,1:14.0,,Turnover by E. Freedom (lost ball; steal by R. Hollis-Jefferson),65,80
319,3,1:10.0,Shooting foul by A. Trier (drawn by S. Dinwiddie),,65,80
320,3,1:10.0,,L. Thomas enters the game for T. Hardaway,65,80
321,3,1:10.0,S. Dinwiddie makes free throw 1 of 2,,66,80
322,3,1:10.0,S. Dinwiddie makes free throw 2 of 2,,67,80
323,3,0:56.0,,M. Hezonja makes 2-pt layup from 1 ft,67,82
324,3,0:42.0,A. Crabbe misses 3-pt jump shot from 25 ft,,67,82
325,3,0:39.0,,Defensive rebound by E. Freedom,67,82
326,3,0:26.0,,T. Burke makes 3-pt jump shot from 27 ft,67,85
327,3,0:09.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,67,85
328,3,0:05.0,,Defensive rebound by M. Hezonja,67,85
329,3,0:00.0,,M. Hezonja misses 2-pt jump shot from 8 ft,67,85
330,3,0:00.0,,Offensive rebound by Team,67,85
331,4,11:46.0,Shooting foul by L. Thomas (drawn by A. Crabbe),,67,85
332,4,11:46.0,A. Crabbe makes free throw 1 of 3,,68,85
333,4,11:46.0,A. Crabbe misses free throw 2 of 3,,68,85
334,4,11:46.0,Offensive rebound by Team,,68,85
335,4,11:46.0,A. Crabbe makes free throw 3 of 3,,69,85
336,4,11:33.0,,M. Hezonja makes 2-pt jump shot from 18 ft,69,87
337,4,11:27.0,Personal foul by M. Hezonja (drawn by J. Harris),,69,87
338,4,11:21.0,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft,,71,87
339,4,11:12.0,,Offensive foul by E. Freedom (drawn by S. Napier),71,87
340,4,11:12.0,,Turnover by E. Freedom (offensive foul),71,87
341,4,11:12.0,E. Davis enters the game for R. Hollis-Jefferson,,71,87
342,4,10:48.0,E. Davis makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,73,87
343,4,10:32.0,,Personal foul by A. Crabbe (drawn by M. Hezonja),73,87
344,4,10:32.0,,T. Hardaway enters the game for L. Thomas,73,87
345,4,10:26.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),73,89
346,4,10:26.0,,Shooting foul by E. Davis (drawn by E. Freedom),73,89
347,4,10:26.0,C. LeVert enters the game for J. Harris,,73,89
348,4,10:26.0,,E. Freedom makes free throw 1 of 1,73,90
349,4,10:14.0,Turnover by S. Napier (traveling),,73,90
350,4,10:04.0,,Def 3 sec tech foul by Team,73,90
351,4,10:04.0,D. Russell enters the game for S. Napier,,73,90
352,4,10:04.0,,T. Hardaway makes technical free throw,73,91
353,4,9:58.0,,T. Hardaway misses 3-pt jump shot from 27 ft,73,91
354,4,9:52.0,Defensive rebound by D. Russell,,73,91
355,4,9:38.0,C. LeVert misses 3-pt jump shot from 25 ft,,73,91
356,4,9:37.0,,Defensive rebound by Team,73,91
357,4,9:21.0,,M. Hezonja misses 2-pt jump shot from 23 ft,73,91
358,4,9:18.0,Defensive rebound by A. Crabbe,,73,91
359,4,9:11.0,S. Dinwiddie makes 2-pt layup from 1 ft,,75,91
360,4,9:11.0,Shooting foul by E. Freedom (drawn by S. Dinwiddie),,75,91
361,4,9:11.0,R. Hollis-Jefferson enters the game for A. Crabbe,,75,91
362,4,9:11.0,S. Dinwiddie makes free throw 1 of 1,,76,91
363,4,8:56.0,,Offensive foul by M. Hezonja (drawn by R. Hollis-Jefferson),76,91
364,4,8:56.0,,Turnover by M. Hezonja (offensive foul),76,91
365,4,8:56.0,,N. Vonleh enters the game for M. Hezonja,76,91
366,4,8:47.0,S. Dinwiddie makes 2-pt jump shot from 15 ft,,78,91
367,4,8:40.0,,Personal foul by S. Dinwiddie (drawn by T. Hardaway),78,91
368,4,8:32.0,,T. Hardaway makes 2-pt jump shot from 17 ft,78,93
369,4,8:22.0,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft,,80,93
370,4,8:04.0,,A. Trier makes 2-pt jump shot from 14 ft,80,95
371,4,7:52.0,C. LeVert misses 3-pt jump shot from 23 ft,,80,95
372,4,7:46.0,E. Davis misses 2-pt layup at rim,,80,95
373,4,7:46.0,Offensive rebound by E. Davis,,80,95
374,4,7:46.0,Offensive rebound by E. Davis,,80,95
375,4,7:37.0,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by C. LeVert),,83,95
376,4,7:24.0,,T. Hardaway misses 2-pt jump shot from 22 ft,83,95
377,4,7:22.0,,Offensive rebound by A. Trier,83,95
