,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
370,4,7:35.0,,R. Hollis-Jefferson makes free throw 2 of 2,88,88
371,4,7:12.0,M. Kidd-Gilchrist makes 2-pt jump shot from 21 ft (assist by T. Parker),,90,88
372,4,6:58.0,,J. Dudley misses 3-pt jump shot from 25 ft,90,88
373,4,6:55.0,,Offensive rebound by R. Kurucs,90,88
374,4,6:51.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),90,91
375,4,6:35.0,T. Parker misses 2-pt jump shot from 19 ft,,90,91
376,4,6:33.0,,Defensive rebound by R. Kurucs,90,91
377,4,6:24.0,,Turnover by S. Dinwiddie (lost ball; steal by M. Monk),90,91
378,4,6:19.0,M. Monk makes 2-pt layup from 2 ft,,92,91
379,4,6:18.0,,Brooklyn full timeout,92,91
380,4,6:18.0,N. Batum enters the game for W. Hernangómez,,92,91
381,4,6:18.0,K. Walker enters the game for M. Kidd-Gilchrist,,92,91
382,4,6:18.0,M. Williams enters the game for T. Parker,,92,91
383,4,6:18.0,,J. Allen enters the game for R. Hollis-Jefferson,92,91
384,4,5:55.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Allen),92,94
385,4,5:36.0,K. Walker makes 2-pt jump shot from 16 ft,,94,94
386,4,5:14.0,,Offensive foul by J. Dudley (drawn by J. Lamb),94,94
387,4,5:14.0,,Turnover by J. Dudley (offensive foul),94,94
388,4,5:04.0,K. Walker makes 2-pt jump shot from 15 ft,,96,94
389,4,4:42.0,,S. Dinwiddie misses 2-pt jump shot from 6 ft (block by M. Williams),96,94
390,4,4:39.0,Defensive rebound by M. Williams,,96,94
391,4,4:37.0,Shooting foul by J. Allen (drawn by K. Walker),,96,94
392,4,4:37.0,K. Walker makes free throw 1 of 2,,97,94
393,4,4:37.0,,R. Hollis-Jefferson enters the game for J. Allen,97,94
394,4,4:37.0,K. Walker makes free throw 2 of 2,,98,94
395,4,4:24.0,,J. Harris misses 3-pt jump shot from 25 ft,98,94
396,4,4:21.0,Defensive rebound by M. Monk,,98,94
397,4,4:09.0,K. Walker misses 2-pt jump shot from 13 ft,,98,94
398,4,4:07.0,,Defensive rebound by R. Hollis-Jefferson,98,94
399,4,4:00.0,,S. Dinwiddie misses 2-pt layup from 2 ft,98,94
400,4,3:58.0,Defensive rebound by K. Walker,,98,94
401,4,3:57.0,Charlotte full timeout,,98,94
402,4,3:44.0,K. Walker makes 3-pt jump shot from 25 ft,,101,94
403,4,3:33.0,,R. Kurucs makes 2-pt layup from 2 ft,101,96
404,4,3:20.0,K. Walker makes 3-pt jump shot from 25 ft,,104,96
405,4,3:19.0,,Brooklyn full timeout,104,96
406,4,3:04.0,,R. Hollis-Jefferson misses 2-pt layup at rim (block by M. Williams),104,96
407,4,3:03.0,,Offensive rebound by R. Hollis-Jefferson,104,96
408,4,3:01.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),104,99
409,4,3:01.0,Charlotte full timeout,,104,99
410,4,2:43.0,K. Walker misses 3-pt jump shot from 25 ft,,104,99
411,4,2:39.0,,Defensive rebound by J. Harris,104,99
412,4,2:34.0,,S. Dinwiddie makes 2-pt layup from 2 ft,104,101
413,4,2:06.0,M. Williams misses 3-pt jump shot from 23 ft,,104,101
414,4,2:04.0,,Defensive rebound by R. Hollis-Jefferson,104,101
415,4,1:47.0,,R. Kurucs makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),104,104
416,4,1:26.0,Shooting foul by J. Harris (drawn by J. Lamb),,104,104
417,4,1:26.0,J. Lamb makes free throw 1 of 3,,105,104
418,4,1:26.0,J. Lamb makes free throw 2 of 3,,106,104
419,4,1:26.0,M. Kidd-Gilchrist enters the game for M. Monk,,106,104
420,4,1:26.0,J. Lamb makes free throw 3 of 3,,107,104
421,4,1:26.0,,Brooklyn full timeout,107,104
422,4,1:19.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,107,104
423,4,1:14.0,,Offensive rebound by J. Harris,107,104
424,4,1:13.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),107,107
425,4,1:13.0,Charlotte full timeout,,107,107
426,4,1:13.0,M. Monk enters the game for M. Kidd-Gilchrist,,107,107
427,4,0:55.0,M. Monk makes 2-pt layup from 2 ft,,109,107
428,4,0:55.0,Shooting foul by J. Dudley (drawn by M. Monk),,109,107
429,4,0:55.0,M. Monk makes free throw 1 of 1,,110,107
430,4,0:40.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),110,110
431,4,0:19.0,M. Williams makes 3-pt jump shot from 22 ft (assist by K. Walker),,113,110
432,4,0:18.0,,Brooklyn full timeout,113,110
433,4,0:18.0,M. Kidd-Gilchrist enters the game for M. Monk,,113,110
434,4,0:14.0,,Personal take foul by M. Kidd-Gilchrist (drawn by S. Dinwiddie),113,110
435,4,0:11.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,113,110
436,4,0:08.0,,Offensive rebound by Team,113,110
437,4,0:06.0,,Shooting foul by J. Lamb (drawn by S. Dinwiddie),113,110
438,4,0:06.0,,S. Dinwiddie makes free throw 1 of 3,113,111
439,4,0:06.0,,S. Dinwiddie makes free throw 2 of 3,113,112
440,4,0:06.0,C. Zeller enters the game for M. Kidd-Gilchrist,,113,112
441,4,0:06.0,,S. Dinwiddie makes free throw 3 of 3,113,113
442,4,0:06.0,Charlotte full timeout,,113,113
443,4,0:06.0,M. Monk enters the game for C. Zeller,,113,113
444,4,0:03.0,Personal foul by R. Hollis-Jefferson (drawn by K. Walker),,113,113
445,4,0:03.0,K. Walker makes free throw 1 of 2,,114,113
446,4,0:03.0,,D. Carroll enters the game for R. Hollis-Jefferson,114,113
447,4,0:03.0,K. Walker misses free throw 2 of 2,,114,113
448,4,0:01.0,,Defensive rebound by D. Carroll,114,113
449,4,0:01.0,,Personal foul by K. Walker (drawn by D. Carroll),114,113
450,4,0:01.0,,D. Carroll makes free throw 1 of 2,114,114
451,4,0:01.0,F. Kaminsky enters the game for J. Lamb,,114,114
452,4,0:01.0,M. Kidd-Gilchrist enters the game for M. Monk,,114,114
453,4,0:01.0,C. Zeller enters the game for M. Williams,,114,114
454,4,0:01.0,,J. Allen enters the game for J. Dudley,114,114
455,4,0:01.0,,D. Carroll misses free throw 2 of 2,114,114
456,4,0:01.0,Defensive rebound by K. Walker,,114,114
457,4,0:00.0,K. Walker misses 3-pt jump shot from 84 ft,,114,114
458,4,0:00.0,Offensive rebound by Team,,114,114
459,1OT,4:38.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by J. Harris),114,116
460,1OT,4:24.0,N. Batum makes 2-pt jump shot from 23 ft (assist by M. Monk),,116,116
461,1OT,4:07.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,116,118
462,1OT,3:49.0,M. Monk misses 2-pt jump shot from 15 ft,,116,118
463,1OT,3:40.0,,Defensive rebound by S. Dinwiddie,116,118
464,1OT,3:39.0,,S. Dinwiddie misses 2-pt jump shot from 24 ft,116,118
465,1OT,3:36.0,Defensive rebound by J. Lamb,,116,118
466,1OT,3:23.0,M. Monk misses 2-pt jump shot from 20 ft,,116,118
467,1OT,3:19.0,,Defensive rebound by R. Hollis-Jefferson,116,118
468,1OT,3:07.0,,Turnover by R. Kurucs (traveling),116,118
469,1OT,3:07.0,T. Parker enters the game for M. Monk,,116,118
470,1OT,2:54.0,K. Walker misses 3-pt jump shot from 25 ft,,116,118
471,1OT,2:49.0,Offensive rebound by M. Williams,,116,118
472,1OT,2:39.0,T. Parker makes 3-pt jump shot from 25 ft (assist by J. Lamb),,119,118
473,1OT,2:21.0,,S. Dinwiddie makes 2-pt layup from 1 ft,119,120
474,1OT,2:21.0,Violation by Team (def goaltending),,119,120
475,1OT,2:07.0,T. Parker misses 2-pt layup from 2 ft,,119,120
476,1OT,2:05.0,,Defensive rebound by R. Kurucs,119,120
477,1OT,1:49.0,,S. Dinwiddie misses 2-pt jump shot from 15 ft,119,120
478,1OT,1:45.0,Defensive rebound by K. Walker,,119,120
479,1OT,1:35.0,M. Williams misses 3-pt jump shot from 25 ft,,119,120
480,1OT,1:31.0,,Defensive rebound by R. Kurucs,119,120
481,1OT,1:13.0,,J. Harris misses 3-pt jump shot from 25 ft,119,120
482,1OT,1:11.0,Defensive rebound by N. Batum,,119,120
483,1OT,1:11.0,Charlotte full timeout,,119,120
484,1OT,0:50.0,T. Parker misses 2-pt layup from 2 ft (block by R. Kurucs),,119,120
485,1OT,0:46.0,,Defensive rebound by J. Dudley,119,120
486,1OT,0:43.0,,Turnover by R. Kurucs (out of bounds lost ball),119,120
487,1OT,0:32.0,J. Lamb makes 2-pt layup from 2 ft (assist by T. Parker),,121,120
488,1OT,0:22.0,,Shooting foul by M. Williams (drawn by S. Dinwiddie),121,120
489,1OT,0:22.0,,S. Dinwiddie misses free throw 1 of 2,121,120
490,1OT,0:22.0,,Offensive rebound by Team,121,120
491,1OT,0:22.0,C. Zeller enters the game for J. Lamb,,121,120
492,1OT,0:22.0,,S. Dinwiddie makes free throw 2 of 2,121,121
493,1OT,0:22.0,Charlotte full timeout,,121,121
494,1OT,0:22.0,J. Lamb enters the game for C. Zeller,,121,121
495,1OT,0:13.0,Personal take foul by R. Hollis-Jefferson (drawn by N. Batum),,121,121
496,1OT,0:01.0,T. Parker misses 2-pt jump shot from 18 ft,,121,121
497,1OT,0:01.0,,Defensive rebound by R. Kurucs,121,121
498,1OT,0:00.0,,Brooklyn full timeout,121,121
499,2OT,4:36.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,121,124
500,2OT,4:36.0,,Shooting foul by T. Parker (drawn by S. Dinwiddie),121,124
501,2OT,4:36.0,,S. Dinwiddie makes free throw 1 of 1,121,125
502,2OT,4:24.0,J. Lamb makes 3-pt jump shot from 23 ft (assist by N. Batum),,124,125
503,2OT,3:57.0,,Brooklyn full timeout,124,125
504,2OT,3:54.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,124,125
505,2OT,3:50.0,Defensive rebound by M. Williams,,124,125
506,2OT,3:44.0,K. Walker misses 3-pt jump shot from 25 ft (block by R. Hollis-Jefferson),,124,125
507,2OT,3:40.0,,Defensive rebound by J. Dudley,124,125
508,2OT,3:27.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),124,128
509,2OT,3:11.0,M. Williams misses 2-pt jump shot from 8 ft,,124,128
510,2OT,3:08.0,,Defensive rebound by R. Hollis-Jefferson,124,128
511,2OT,2:46.0,,J. Harris makes 2-pt jump shot from 10 ft (assist by S. Dinwiddie),124,130
512,2OT,2:45.0,Charlotte full timeout,,124,130
513,2OT,2:45.0,M. Monk enters the game for T. Parker,,124,130
514,2OT,2:32.0,J. Lamb misses 2-pt jump shot from 8 ft,,124,130
515,2OT,2:28.0,Offensive rebound by J. Lamb,,124,130
516,2OT,2:20.0,M. Monk makes 3-pt jump shot from 25 ft (assist by J. Lamb),,127,130
517,2OT,1:55.0,,S. Dinwiddie misses 2-pt jump shot from 4 ft,127,130
518,2OT,1:52.0,Defensive rebound by K. Walker,,127,130
519,2OT,1:49.0,K. Walker makes 2-pt layup from 2 ft,,129,130
520,2OT,1:49.0,Shooting foul by R. Kurucs (drawn by K. Walker),,129,130
521,2OT,1:49.0,K. Walker makes free throw 1 of 1,,130,130
522,2OT,1:30.0,,Personal foul by K. Walker (drawn by R. Hollis-Jefferson),130,130
523,2OT,1:22.0,,S. Dinwiddie makes 2-pt jump shot from 10 ft,130,132
524,2OT,1:06.0,M. Williams makes 2-pt dunk from 1 ft (assist by M. Monk),,132,132
525,2OT,1:06.0,,Brooklyn full timeout,132,132
526,2OT,1:00.0,,S. Dinwiddie misses 2-pt layup from 1 ft,132,132
527,2OT,0:58.0,Defensive rebound by M. Williams,,132,132
528,2OT,0:36.0,M. Williams misses 2-pt jump shot from 8 ft,,132,132
529,2OT,0:33.0,,Defensive rebound by R. Kurucs,132,132
530,2OT,0:29.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,132,132
531,2OT,0:25.0,Defensive rebound by K. Walker,,132,132
532,2OT,0:25.0,Charlotte full timeout,,132,132
533,2OT,0:06.0,Turnover by M. Monk (lost ball; steal by J. Harris),,132,132
534,2OT,0:03.0,,J. Harris makes 2-pt layup from 2 ft,132,134
535,2OT,0:01.0,M. Monk misses 3-pt jump shot from 40 ft,,132,134
536,2OT,0:00.0,Offensive rebound by Team,,132,134
