,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MIAMI_ACTION,LA LAKERS_SCORE,MIAMI_SCORE
125,2,9:56.0,,Turnover by J. Winslow (bad pass; steal by J. McGee),38,29
126,2,9:51.0,J. Hart misses 3-pt jump shot from 25 ft,,38,29
127,2,9:48.0,Offensive rebound by J. Hart,,38,29
128,2,9:44.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Ball),,41,29
129,2,9:43.0,,Miami full timeout,41,29
130,2,9:32.0,,T. Johnson makes 2-pt layup from 1 ft (assist by H. Whiteside),41,31
131,2,9:19.0,Turnover by L. Ball (bad pass; steal by H. Whiteside),,41,31
132,2,9:07.0,,T. Johnson misses 2-pt jump shot from 9 ft,41,31
133,2,9:05.0,Defensive rebound by L. Ball,,41,31
134,2,9:01.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by L. Ball),,44,31
135,2,8:42.0,,T. Johnson misses 2-pt jump shot from 18 ft,44,31
136,2,8:42.0,,Offensive rebound by Team,44,31
137,2,8:33.0,,H. Whiteside misses 2-pt hook shot from 3 ft,44,31
138,2,8:32.0,Defensive rebound by L. Ball,,44,31
139,2,8:29.0,Shooting foul by J. Richardson (drawn by K. Caldwell-Pope),,44,31
140,2,8:29.0,K. Caldwell-Pope makes free throw 1 of 3,,45,31
141,2,8:29.0,K. Caldwell-Pope makes free throw 2 of 3,,46,31
142,2,8:29.0,,J. Johnson enters the game for J. Richardson,46,31
143,2,8:29.0,,R. McGruder enters the game for J. Winslow,46,31
144,2,8:29.0,K. Caldwell-Pope makes free throw 3 of 3,,47,31
145,2,8:12.0,,Turnover by T. Johnson (bad pass),47,31
146,2,8:12.0,,W. Ellington enters the game for K. Olynyk,47,31
147,2,8:04.0,Shooting foul by H. Whiteside (drawn by J. McGee),,47,31
148,2,8:04.0,J. McGee makes free throw 1 of 2,,48,31
149,2,8:04.0,J. McGee makes free throw 2 of 2,,49,31
150,2,7:41.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),49,34
151,2,7:31.0,J. Hart makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,52,34
152,2,7:18.0,,Shooting foul by L. Stephenson (drawn by T. Johnson),52,34
153,2,7:18.0,,T. Johnson makes free throw 1 of 2,52,35
154,2,7:18.0,L. James enters the game for J. Hart,,52,35
155,2,7:18.0,,T. Johnson makes free throw 2 of 2,52,36
156,2,7:13.0,Offensive foul by L. James (drawn by R. McGruder),,52,36
157,2,7:13.0,Turnover by L. James (offensive foul),,52,36
158,2,7:13.0,B. Ingram enters the game for L. Stephenson,,52,36
159,2,7:13.0,,J. Richardson enters the game for T. Johnson,52,36
160,2,6:51.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by R. McGruder),52,38
161,2,6:38.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,52,38
162,2,6:36.0,,Defensive rebound by W. Ellington,52,38
163,2,6:29.0,,Personal foul by K. Caldwell-Pope (drawn by J. Johnson),52,38
164,2,6:29.0,T. Chandler enters the game for L. Ball,,52,38
165,2,6:29.0,K. Kuzma enters the game for J. McGee,,52,38
166,2,6:23.0,,Personal foul by B. Ingram (drawn by J. Richardson),52,38
167,2,6:14.0,,J. Richardson makes 2-pt jump shot from 10 ft,52,40
168,2,6:10.0,Personal foul by J. Richardson (drawn by B. Ingram),,52,40
169,2,6:01.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,52,40
170,2,5:58.0,,Defensive rebound by H. Whiteside,52,40
171,2,5:50.0,,Turnover by R. McGruder (bad pass; steal by K. Caldwell-Pope),52,40
172,2,5:42.0,B. Ingram misses 3-pt jump shot from 23 ft,,52,40
173,2,5:38.0,Offensive rebound by Team,,52,40
174,2,5:38.0,Turnover by T. Chandler (back court),,52,40
175,2,5:38.0,,T. Johnson enters the game for J. Richardson,52,40
176,2,5:31.0,,T. Johnson misses 2-pt jump shot from 6 ft (block by B. Ingram),52,40
177,2,5:31.0,,Offensive rebound by Team,52,40
178,2,5:31.0,S. Mykhailiuk enters the game for K. Caldwell-Pope,,52,40
179,2,5:20.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by W. Ellington),52,43
180,2,5:04.0,K. Kuzma makes 2-pt jump shot from 13 ft,,54,43
181,2,4:44.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by T. Johnson),54,46
182,2,4:31.0,Personal foul by J. Johnson (drawn by L. James),,54,46
183,2,4:31.0,L. James makes free throw 1 of 2,,55,46
184,2,4:31.0,L. James makes free throw 2 of 2,,56,46
185,2,4:17.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by T. Johnson),56,49
186,2,4:02.0,Turnover by K. Kuzma (bad pass; steal by T. Johnson),,56,49
187,2,3:54.0,,W. Ellington misses 3-pt jump shot from 23 ft,56,49
188,2,3:51.0,Defensive rebound by L. James,,56,49
189,2,3:46.0,K. Kuzma misses 3-pt jump shot from 25 ft,,56,49
190,2,3:43.0,,Defensive rebound by H. Whiteside,56,49
191,2,3:33.0,,R. McGruder misses 3-pt jump shot from 25 ft,56,49
192,2,3:30.0,Defensive rebound by B. Ingram,,56,49
193,2,3:23.0,B. Ingram misses 2-pt layup from 2 ft,,56,49
194,2,3:18.0,Offensive rebound by T. Chandler,,56,49
195,2,3:18.0,T. Chandler makes 2-pt layup from 1 ft,,58,49
196,2,3:01.0,,Turnover by H. Whiteside (lost ball; steal by L. James),58,49
197,2,2:59.0,Shooting foul by J. Johnson (drawn by L. James),,58,49
198,2,2:59.0,L. James makes free throw 1 of 2,,59,49
199,2,2:59.0,J. Hart enters the game for S. Mykhailiuk,,59,49
200,2,2:59.0,,B. Adebayo enters the game for J. Johnson,59,49
201,2,2:59.0,,J. Winslow enters the game for H. Whiteside,59,49
202,2,2:59.0,L. James misses free throw 2 of 2,,59,49
203,2,2:48.0,Offensive rebound by L. James,,59,49
204,2,2:46.0,B. Ingram misses 2-pt jump shot from 18 ft,,59,49
205,2,2:44.0,,Defensive rebound by R. McGruder,59,49
206,2,2:39.0,,Personal foul by T. Chandler (drawn by B. Adebayo),59,49
207,2,2:29.0,,B. Adebayo misses 2-pt layup from 1 ft,59,49
208,2,2:27.0,Defensive rebound by T. Chandler,,59,49
209,2,2:22.0,L. James misses 3-pt jump shot from 27 ft,,59,49
210,2,2:16.0,Offensive rebound by J. Hart,,59,49
211,2,2:15.0,L. James makes 2-pt dunk from 1 ft (assist by J. Hart),,61,49
212,2,2:11.0,,Miami full timeout,61,49
213,2,1:58.0,,W. Ellington misses 3-pt jump shot from 24 ft,61,49
214,2,1:55.0,,Offensive rebound by J. Winslow,61,49
215,2,1:52.0,,Turnover by B. Adebayo (out of bounds lost ball),61,49
216,2,1:33.0,J. Hart misses 3-pt jump shot from 24 ft,,61,49
217,2,1:30.0,Offensive rebound by Team,,61,49
218,2,1:24.0,L. James misses 2-pt jump shot from 13 ft,,61,49
219,2,1:20.0,,Defensive rebound by B. Adebayo,61,49
220,2,1:16.0,,Turnover by B. Adebayo (lost ball; steal by K. Kuzma),61,49
221,2,1:12.0,L. James makes 2-pt dunk from 1 ft (assist by K. Kuzma),,63,49
222,2,0:53.0,,T. Johnson misses 2-pt jump shot from 11 ft,63,49
223,2,0:51.0,Defensive rebound by B. Ingram,,63,49
224,2,0:43.0,B. Ingram makes 2-pt layup from 1 ft,,65,49
225,2,0:34.0,,J. Winslow misses 2-pt jump shot from 17 ft,65,49
226,2,0:31.0,Defensive rebound by B. Ingram,,65,49
227,2,0:27.0,Turnover by B. Ingram (palming),,65,49
228,2,0:27.0,K. Caldwell-Pope enters the game for T. Chandler,,65,49
229,2,0:27.0,,K. Olynyk enters the game for B. Adebayo,65,49
230,2,0:27.0,,J. Richardson enters the game for J. Winslow,65,49
231,2,0:05.0,,J. Richardson makes 2-pt jump shot from 16 ft,65,51
232,2,0:01.0,L. James makes 2-pt layup from 1 ft,,67,51
233,2,0:01.0,Shooting foul by R. McGruder (drawn by L. James),,67,51
234,2,0:01.0,L. Ball enters the game for K. Kuzma,,67,51
235,2,0:01.0,,B. Adebayo enters the game for J. Richardson,67,51
236,2,0:01.0,L. James misses free throw 1 of 1,,67,51
237,2,0:01.0,,Defensive rebound by B. Adebayo,67,51
238,2,0:00.0,,Personal foul by B. Ingram (drawn by B. Adebayo),67,51
239,2,0:00.0,,B. Adebayo misses free throw 1 of 2,67,51
240,2,0:00.0,,Offensive rebound by Team,67,51
241,2,0:00.0,T. Chandler enters the game for L. Ball,,67,51
242,2,0:00.0,J. McGee enters the game for J. Hart,,67,51
243,2,0:00.0,,B. Adebayo makes free throw 2 of 2,67,52
244,3,11:49.0,L. James misses 2-pt jump shot from 22 ft,,67,52
245,3,11:45.0,,Defensive rebound by J. Richardson,67,52
246,3,11:29.0,,R. McGruder misses 2-pt jump shot from 10 ft,67,52
247,3,11:29.0,Defensive rebound by L. Ball,,67,52
248,3,11:21.0,K. Kuzma makes 2-pt jump shot from 11 ft (assist by L. James),,69,52
249,3,11:04.0,,J. Richardson misses 3-pt jump shot from 28 ft,69,52
250,3,11:01.0,Defensive rebound by L. Ball,,69,52
251,3,10:41.0,K. Kuzma makes 2-pt jump shot from 13 ft,,71,52
252,3,10:31.0,,R. McGruder misses 2-pt layup from 1 ft,71,52
253,3,10:29.0,,Offensive rebound by H. Whiteside,71,52
254,3,10:29.0,,H. Whiteside makes 2-pt layup from 1 ft,71,54
255,3,10:16.0,L. Ball misses 3-pt jump shot from 25 ft,,71,54
256,3,10:15.0,,Defensive rebound by Team,71,54
257,3,10:14.0,Loose ball foul by J. McGee (drawn by J. Winslow),,71,54
258,3,10:04.0,,R. McGruder makes 3-pt jump shot from 25 ft,71,57
259,3,10:03.0,LA Lakers full timeout,,71,57
260,3,9:41.0,L. James makes 3-pt jump shot from 26 ft (assist by L. Ball),,74,57
261,3,9:16.0,,R. McGruder makes 2-pt layup from 1 ft,74,59
262,3,8:59.0,Personal foul by J. Richardson (drawn by B. Ingram),,74,59
263,3,8:48.0,K. Kuzma makes 2-pt jump shot from 15 ft,,76,59
264,3,8:33.0,,J. Winslow makes 3-pt jump shot from 25 ft (assist by J. Richardson),76,62
265,3,8:20.0,K. Kuzma misses 2-pt jump shot from 14 ft,,76,62
266,3,8:18.0,,Defensive rebound by J. Winslow,76,62
267,3,8:16.0,,Shooting foul by L. James (drawn by J. Winslow),76,62
268,3,8:16.0,,J. Winslow makes free throw 1 of 2,76,63
269,3,8:16.0,,T. Johnson enters the game for J. Richardson,76,63
270,3,8:16.0,,J. Winslow makes free throw 2 of 2,76,64
271,3,7:54.0,J. McGee misses 2-pt jump shot from 13 ft,,76,64
272,3,7:52.0,,Defensive rebound by R. McGruder,76,64
273,3,7:43.0,,H. Whiteside misses 2-pt layup from 1 ft,76,64
274,3,7:39.0,,Offensive rebound by T. Johnson,76,64
275,3,7:31.0,,T. Johnson misses 2-pt layup from 1 ft,76,64
276,3,7:29.0,,Offensive rebound by H. Whiteside,76,64
277,3,7:27.0,,H. Whiteside misses 2-pt layup from 3 ft (block by L. James),76,64
278,3,7:27.0,,Offensive rebound by T. Johnson,76,64
279,3,7:20.0,,H. Whiteside misses 2-pt jump shot from 12 ft,76,64
280,3,7:17.0,,Offensive rebound by R. McGruder,76,64
281,3,7:14.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by R. McGruder),76,67
282,3,6:55.0,L. James makes 2-pt jump shot from 18 ft,,78,67
283,3,6:41.0,,W. Ellington misses 3-pt jump shot from 22 ft,78,67
284,3,6:37.0,Defensive rebound by L. James,,78,67
285,3,6:25.0,L. James misses 2-pt jump shot from 17 ft,,78,67
286,3,6:22.0,,Defensive rebound by W. Ellington,78,67
287,3,6:15.0,,J. Winslow misses 3-pt jump shot from 25 ft,78,67
288,3,6:12.0,Defensive rebound by L. James,,78,67
289,3,6:09.0,K. Kuzma makes 2-pt hook shot from 2 ft (assist by L. James),,80,67
290,3,6:09.0,,Violation by Team (def goaltending),80,67
291,3,5:50.0,,T. Johnson makes 2-pt layup from 1 ft (assist by J. Winslow),80,69
292,3,5:50.0,Violation by Team (def goaltending),,80,69
293,3,5:33.0,Def 3 sec tech foul by Team,,80,69
294,3,5:33.0,B. Ingram makes technical free throw,,81,69
295,3,5:33.0,K. Caldwell-Pope enters the game for L. Ball,,81,69
296,3,5:33.0,T. Chandler enters the game for K. Kuzma,,81,69
297,3,5:33.0,J. Hart enters the game for J. McGee,,81,69
298,3,5:25.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,81,69
299,3,5:23.0,,Defensive rebound by H. Whiteside,81,69
300,3,5:18.0,,Personal foul by J. Hart (drawn by T. Johnson),81,69
301,3,5:05.0,,W. Ellington misses 2-pt hook shot from 5 ft,81,69
302,3,5:02.0,Defensive rebound by L. James,,81,69
303,3,4:57.0,Shooting foul by H. Whiteside (drawn by L. James),,81,69
304,3,4:57.0,L. James makes free throw 1 of 2,,82,69
305,3,4:57.0,L. James makes free throw 2 of 2,,83,69
306,3,4:52.0,,Shooting foul by T. Chandler (drawn by H. Whiteside),83,69
307,3,4:52.0,,H. Whiteside makes free throw 1 of 2,83,70
308,3,4:52.0,,H. Whiteside misses free throw 2 of 2,83,70
309,3,4:50.0,Defensive rebound by L. James,,83,70
310,3,4:30.0,L. James misses 2-pt jump shot from 17 ft,,83,70
311,3,4:28.0,Offensive rebound by T. Chandler,,83,70
312,3,4:20.0,B. Ingram misses 2-pt layup from 2 ft,,83,70
313,3,4:18.0,Offensive rebound by T. Chandler,,83,70
314,3,4:16.0,T. Chandler misses 2-pt layup from 4 ft,,83,70
315,3,4:16.0,,Defensive rebound by T. Johnson,83,70
316,3,4:16.0,,Offensive foul by H. Whiteside (drawn by L. James),83,70
317,3,4:16.0,,Turnover by H. Whiteside (offensive foul),83,70
318,3,4:02.0,B. Ingram misses 2-pt jump shot from 15 ft,,83,70
319,3,4:02.0,,Defensive rebound by Team,83,70
320,3,4:02.0,Loose ball foul by T. Chandler (drawn by H. Whiteside),,83,70
321,3,4:02.0,,H. Whiteside misses free throw 1 of 2,83,70
322,3,4:02.0,,Offensive rebound by Team,83,70
323,3,4:02.0,L. Stephenson enters the game for B. Ingram,,83,70
324,3,4:02.0,,H. Whiteside makes free throw 2 of 2,83,71
325,3,3:54.0,Offensive foul by T. Chandler (drawn by W. Ellington),,83,71
326,3,3:54.0,Turnover by T. Chandler (offensive foul),,83,71
327,3,3:44.0,,Offensive foul by T. Johnson (drawn by J. Hart),83,71
328,3,3:44.0,,Turnover by T. Johnson (offensive foul),83,71
329,3,3:26.0,L. James makes 2-pt jump shot from 14 ft,,85,71
330,3,3:11.0,,T. Johnson misses 2-pt jump shot from 10 ft,85,71
331,3,3:09.0,Defensive rebound by L. James,,85,71
332,3,3:07.0,J. Hart makes 2-pt layup from 2 ft,,87,71
333,3,3:07.0,,Miami full timeout,87,71
334,3,2:57.0,,R. McGruder misses 2-pt layup from 7 ft (block by L. Stephenson),87,71
335,3,2:57.0,Defensive rebound by Team,,87,71
336,3,2:34.0,L. James makes 2-pt jump shot from 12 ft,,89,71
337,3,2:07.0,,Turnover by Team (shot clock),89,71
338,3,2:07.0,,B. Adebayo enters the game for H. Whiteside,89,71
339,3,2:07.0,,J. Johnson enters the game for J. Winslow,89,71
340,3,1:58.0,Offensive foul by L. James (drawn by R. McGruder),,89,71
341,3,1:58.0,Turnover by L. James (offensive foul),,89,71
342,3,1:42.0,,R. McGruder misses 3-pt jump shot from 26 ft,89,71
343,3,1:40.0,Defensive rebound by J. Hart,,89,71
344,3,1:23.0,L. James makes 3-pt jump shot from 25 ft,,92,71
345,3,0:58.0,,J. Johnson misses 2-pt jump shot from 12 ft,92,71
346,3,0:57.0,,Offensive rebound by B. Adebayo,92,71
347,3,0:57.0,,Turnover by Team (shot clock),92,71
348,3,0:57.0,L. Ball enters the game for L. James,,92,71
349,3,0:46.0,J. Hart misses 3-pt jump shot from 25 ft,,92,71
350,3,0:44.0,,Defensive rebound by B. Adebayo,92,71
351,3,0:33.0,,Personal foul by L. Stephenson (drawn by J. Johnson),92,71
352,3,0:33.0,,J. Johnson makes free throw 1 of 2,92,72
353,3,0:33.0,,D. Jones enters the game for W. Ellington,92,72
354,3,0:33.0,,J. Johnson makes free throw 2 of 2,92,73
355,3,0:29.0,L. Ball misses 3-pt jump shot from 26 ft,,92,73
356,3,0:26.0,,Defensive rebound by R. McGruder,92,73
357,3,0:10.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by R. McGruder),92,76
358,3,0:01.0,L. Ball misses 3-pt jump shot from 25 ft,,92,76
359,3,0:00.0,,Defensive rebound by B. Adebayo,92,76
360,4,11:42.0,,B. Adebayo misses 2-pt jump shot from 11 ft,92,76
361,4,11:39.0,Defensive rebound by L. Stephenson,,92,76
362,4,11:29.0,J. McGee makes 2-pt layup from 2 ft (assist by L. Ball),,94,76
363,4,11:16.0,,T. Johnson makes 2-pt layup from 2 ft (assist by J. Johnson),94,78
364,4,10:57.0,Turnover by J. Hart (out of bounds lost ball),,94,78
365,4,10:57.0,B. Ingram enters the game for L. Ball,,94,78
366,4,10:49.0,,T. Johnson misses 3-pt jump shot from 25 ft,94,78
367,4,10:47.0,Defensive rebound by J. McGee,,94,78
368,4,10:30.0,J. McGee misses 2-pt jump shot from 7 ft,,94,78
369,4,10:27.0,,Defensive rebound by B. Adebayo,94,78
370,4,10:19.0,,J. Richardson makes 2-pt layup from 2 ft,94,80
371,4,10:04.0,J. Hart misses 2-pt jump shot from 11 ft,,94,80
372,4,10:01.0,,Defensive rebound by J. Richardson,94,80
373,4,9:48.0,,D. Jones misses 2-pt layup from 1 ft,94,80
374,4,9:46.0,Defensive rebound by K. Caldwell-Pope,,94,80
375,4,9:30.0,L. Stephenson misses 3-pt jump shot from 25 ft,,94,80
376,4,9:28.0,,Defensive rebound by D. Jones,94,80
377,4,9:24.0,,J. Johnson misses 2-pt layup from 5 ft (block by K. Caldwell-Pope),94,80
378,4,9:24.0,,Offensive rebound by Team,94,80
379,4,9:22.0,,Personal foul by K. Caldwell-Pope (drawn by T. Johnson),94,80
380,4,9:10.0,,J. Richardson makes 2-pt layup from 1 ft,94,82
381,4,8:55.0,L. Stephenson misses 2-pt jump shot from 7 ft (block by B. Adebayo),,94,82
382,4,8:55.0,,Defensive rebound by J. Richardson,94,82
383,4,8:49.0,,D. Jones misses 2-pt dunk from 1 ft,94,82
384,4,8:49.0,Defensive rebound by B. Ingram,,94,82
385,4,8:36.0,Personal foul by J. Johnson (drawn by B. Ingram),,94,82
386,4,8:36.0,,W. Ellington enters the game for J. Johnson,94,82
