,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
73,1,4:12.0,Offensive rebound by K. Looney,,27,8
74,1,4:12.0,K. Looney makes 2-pt layup at rim,,29,8
75,1,4:04.0,,Turnover by L. Stephenson (bad pass; steal by D. Green),29,8
76,1,3:56.0,A. McKinnie makes 2-pt dunk from 2 ft (assist by K. Durant),,31,8
77,1,3:56.0,,LA Lakers full timeout,31,8
78,1,3:56.0,,A. Caruso enters the game for K. Caldwell-Pope,31,8
79,1,3:56.0,,J. Williams enters the game for M. Wagner,31,8
80,1,3:43.0,,Personal foul by D. Green (drawn by M. Muscala),31,8
81,1,3:32.0,,A. Caruso misses 2-pt jump shot from 8 ft,31,8
82,1,3:29.0,Defensive rebound by S. Curry,,31,8
83,1,3:26.0,Turnover by K. Durant (bad pass; steal by A. Caruso),,31,8
84,1,3:21.0,,L. Stephenson misses 3-pt jump shot from 25 ft,31,8
85,1,3:17.0,Defensive rebound by S. Curry,,31,8
86,1,2:59.0,A. McKinnie makes 3-pt jump shot from 23 ft (assist by S. Curry),,34,8
87,1,2:38.0,,M. Muscala misses 2-pt layup from 2 ft,34,8
88,1,2:35.0,,Offensive rebound by J. Williams,34,8
89,1,2:35.0,,J. Williams misses 2-pt layup from 1 ft,34,8
90,1,2:34.0,Defensive rebound by S. Curry,,34,8
91,1,2:27.0,Turnover by S. Curry (lost ball; steal by J. Williams),,34,8
92,1,2:23.0,,J. Williams makes 2-pt dunk at rim (assist by A. Caruso),34,10
93,1,2:08.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Green),,37,10
94,1,1:48.0,,L. Stephenson misses 3-pt jump shot from 26 ft,37,10
95,1,1:45.0,Defensive rebound by A. McKinnie,,37,10
96,1,1:34.0,K. Durant misses 3-pt jump shot from 30 ft,,37,10
97,1,1:30.0,,Defensive rebound by R. Rondo,37,10
98,1,1:24.0,,R. Rondo makes 2-pt layup from 1 ft,37,12
99,1,1:07.0,S. Curry misses 3-pt jump shot from 30 ft,,37,12
100,1,1:03.0,,Defensive rebound by M. Muscala,37,12
101,1,0:55.0,,R. Rondo misses 3-pt jump shot from 29 ft,37,12
102,1,0:53.0,Defensive rebound by S. Curry,,37,12
103,1,0:51.0,Turnover by S. Curry (bad pass; steal by R. Rondo),,37,12
104,1,0:40.0,,A. Caruso misses 2-pt layup from 3 ft,37,12
105,1,0:38.0,Defensive rebound by S. Curry,,37,12
106,1,0:26.0,D. Green misses 2-pt layup from 2 ft,,37,12
107,1,0:25.0,Offensive rebound by K. Looney,,37,12
108,1,0:25.0,K. Looney misses 2-pt layup at rim,,37,12
109,1,0:25.0,Offensive rebound by K. Looney,,37,12
110,1,0:23.0,K. Looney makes 2-pt layup at rim,,39,12
111,1,0:02.0,,R. Rondo misses 2-pt layup from 3 ft,39,12
112,1,0:02.0,,Offensive rebound by Team,39,12
113,2,11:46.0,,J. Williams makes 2-pt dunk from 1 ft (assist by M. Muscala),39,14
114,2,11:30.0,K. Thompson misses 3-pt jump shot from 26 ft,,39,14
115,2,11:27.0,,Defensive rebound by J. Williams,39,14
116,2,11:22.0,,Personal foul by A. McKinnie (drawn by J. Williams),39,14
117,2,11:14.0,,Turnover by J. Williams (out of bounds lost ball),39,14
118,2,10:56.0,Q. Cook misses 3-pt jump shot from 25 ft,,39,14
119,2,10:51.0,Offensive rebound by J. Jerebko,,39,14
120,2,10:39.0,D. Cousins misses 3-pt jump shot from 29 ft,,39,14
121,2,10:35.0,,Defensive rebound by J. Jones,39,14
122,2,10:31.0,,J. Williams makes 2-pt dunk from 1 ft (assist by J. Jones),39,16
123,2,10:23.0,Personal foul by L. Stephenson (drawn by D. Cousins),,39,16
124,2,10:10.0,A. McKinnie misses 3-pt jump shot from 25 ft,,39,16
125,2,10:06.0,,Defensive rebound by M. Muscala,39,16
126,2,9:59.0,,M. Muscala makes 3-pt jump shot from 27 ft (assist by L. Stephenson),39,19
127,2,9:48.0,J. Jerebko misses 2-pt layup from 2 ft (block by L. Stephenson),,39,19
128,2,9:46.0,Offensive rebound by Team,,39,19
129,2,9:40.0,Turnover by Q. Cook (bad pass; steal by J. Jones),,39,19
130,2,9:36.0,,A. Caruso misses 2-pt dunk from 2 ft (block by J. Jerebko),39,19
131,2,9:36.0,,Offensive rebound by J. Williams,39,19
132,2,9:36.0,,Shooting foul by A. McKinnie (drawn by J. Williams),39,19
133,2,9:36.0,,J. Williams misses free throw 1 of 2,39,19
134,2,9:36.0,,Offensive rebound by Team,39,19
135,2,9:36.0,,J. Williams makes free throw 2 of 2,39,20
136,2,9:22.0,Q. Cook misses 3-pt jump shot from 27 ft,,39,20
137,2,9:18.0,,Defensive rebound by J. Jones,39,20
138,2,9:13.0,,A. Caruso misses 3-pt jump shot from 26 ft,39,20
139,2,9:08.0,Defensive rebound by Q. Cook,,39,20
140,2,9:04.0,Q. Cook makes 2-pt layup from 2 ft,,41,20
141,2,8:49.0,,J. Williams makes 2-pt layup from 4 ft (assist by A. Caruso),41,22
142,2,8:37.0,Turnover by J. Jerebko (lost ball; steal by M. Muscala),,41,22
143,2,8:28.0,,A. Caruso misses 2-pt layup from 3 ft,41,22
144,2,8:25.0,Defensive rebound by A. McKinnie,,41,22
145,2,8:22.0,Q. Cook makes 2-pt layup from 1 ft,,43,22
146,2,8:10.0,,Turnover by L. Stephenson (bad pass; steal by J. Jerebko),43,22
147,2,8:09.0,,Violation by Team (kicked ball),43,22
148,2,8:09.0,K. Durant enters the game for A. McKinnie,,43,22
149,2,7:59.0,D. Cousins misses 2-pt jump shot from 17 ft,,43,22
150,2,7:55.0,,Defensive rebound by M. Muscala,43,22
151,2,7:54.0,,Turnover by L. Stephenson (bad pass),43,22
152,2,7:54.0,,K. Caldwell-Pope enters the game for L. Stephenson,43,22
153,2,7:49.0,Q. Cook misses 3-pt jump shot from 26 ft,,43,22
154,2,7:47.0,Offensive rebound by D. Cousins,,43,22
155,2,7:47.0,D. Cousins makes 2-pt layup at rim,,45,22
156,2,7:47.0,Shooting foul by J. Williams (drawn by D. Cousins),,45,22
157,2,7:47.0,D. Cousins misses free throw 1 of 1,,45,22
158,2,7:45.0,,Defensive rebound by J. Williams,45,22
159,2,7:34.0,,J. Jones makes 2-pt layup from 1 ft (assist by A. Caruso),45,24
160,2,7:23.0,Turnover by K. Durant (bad pass; steal by K. Caldwell-Pope),,45,24
161,2,7:19.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,45,24
162,2,7:17.0,Defensive rebound by J. Jerebko,,45,24
163,2,7:13.0,Q. Cook makes 3-pt jump shot from 26 ft (assist by J. Jerebko),,48,24
164,2,6:57.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,48,24
165,2,6:48.0,,Offensive rebound by J. Williams,48,24
166,2,6:48.0,,J. Williams misses 2-pt layup from 1 ft,48,24
167,2,6:47.0,Defensive rebound by D. Cousins,,48,24
168,2,6:46.0,Q. Cook makes 2-pt layup from 2 ft,,50,24
169,2,6:34.0,,J. Williams misses 2-pt jump shot from 16 ft,50,24
170,2,6:30.0,,Offensive rebound by K. Caldwell-Pope,50,24
171,2,6:27.0,,K. Caldwell-Pope misses 2-pt jump shot from 2 ft,50,24
172,2,6:24.0,Defensive rebound by D. Cousins,,50,24
173,2,6:16.0,J. Jerebko misses 3-pt jump shot from 26 ft,,50,24
174,2,6:16.0,,Defensive rebound by M. Muscala,50,24
175,2,6:09.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Caruso),50,27
176,2,5:50.0,D. Cousins misses 3-pt jump shot from 27 ft,,50,27
177,2,5:47.0,,Defensive rebound by J. Williams,50,27
178,2,5:40.0,,J. Williams misses 2-pt layup from 2 ft,50,27
179,2,5:40.0,,Offensive rebound by J. Jones,50,27
180,2,5:37.0,,J. Jones misses 2-pt layup from 1 ft,50,27
181,2,5:36.0,,Offensive rebound by A. Caruso,50,27
182,2,5:30.0,,M. Muscala misses 3-pt jump shot from 23 ft,50,27
183,2,5:29.0,,Offensive rebound by J. Williams,50,27
184,2,5:29.0,,LA Lakers full timeout,50,27
185,2,5:29.0,S. Curry enters the game for J. Jerebko,,50,27
186,2,5:29.0,D. Green enters the game for K. Thompson,,50,27
187,2,5:29.0,,J. McGee enters the game for A. Caruso,50,27
188,2,5:29.0,,R. Rondo enters the game for M. Muscala,50,27
189,2,5:29.0,,M. Wagner enters the game for J. Williams,50,27
190,2,5:20.0,,R. Rondo makes 3-pt jump shot from 27 ft (assist by J. McGee),50,30
191,2,4:56.0,K. Durant misses 2-pt jump shot from 18 ft,,50,30
192,2,4:53.0,,Defensive rebound by R. Rondo,50,30
193,2,4:51.0,,J. McGee makes 2-pt dunk from 1 ft (assist by R. Rondo),50,32
194,2,4:39.0,Turnover by D. Green (bad pass; steal by J. Jones),,50,32
195,2,4:36.0,,J. Jones makes 2-pt layup from 2 ft,50,34
196,2,4:26.0,Q. Cook makes 3-pt jump shot from 27 ft (assist by D. Green),,53,34
197,2,4:08.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,53,34
198,2,4:05.0,,Offensive rebound by Team,53,34
199,2,4:05.0,Loose ball foul by Q. Cook (drawn by J. Jones),,53,34
200,2,3:55.0,,M. Wagner misses 3-pt jump shot from 27 ft,53,34
201,2,3:49.0,Defensive rebound by K. Durant,,53,34
202,2,3:46.0,Personal foul by J. Jones (drawn by S. Curry),,53,34
203,2,3:39.0,D. Green misses 3-pt jump shot from 26 ft,,53,34
204,2,3:34.0,,Defensive rebound by J. McGee,53,34
205,2,3:19.0,,Turnover by M. Wagner (bad pass; steal by D. Cousins),53,34
206,2,3:17.0,Shooting foul by K. Caldwell-Pope (drawn by K. Durant),,53,34
207,2,3:17.0,K. Durant makes free throw 1 of 2,,54,34
208,2,3:17.0,K. Looney enters the game for Q. Cook,,54,34
209,2,3:17.0,K. Thompson enters the game for D. Cousins,,54,34
210,2,3:17.0,K. Durant makes free throw 2 of 2,,55,34
211,2,3:03.0,,R. Rondo makes 2-pt layup from 5 ft,55,36
212,2,2:49.0,S. Curry misses 3-pt jump shot from 27 ft,,55,36
213,2,2:45.0,,Defensive rebound by R. Rondo,55,36
214,2,2:41.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,55,36
215,2,2:37.0,,Offensive rebound by M. Wagner,55,36
216,2,2:37.0,,M. Wagner makes 2-pt layup from 1 ft,55,38
217,2,2:24.0,K. Thompson misses 2-pt jump shot from 13 ft,,55,38
218,2,2:21.0,,Defensive rebound by J. McGee,55,38
219,2,2:17.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,55,38
220,2,2:12.0,Defensive rebound by K. Durant,,55,38
221,2,2:08.0,K. Thompson misses 3-pt jump shot from 23 ft,,55,38
222,2,2:04.0,,Defensive rebound by J. McGee,55,38
223,2,1:55.0,,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by M. Wagner),55,40
224,2,1:53.0,Golden State full timeout,,55,40
225,2,1:39.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),,58,40
226,2,1:15.0,,Turnover by M. Wagner (lost ball; steal by K. Looney),58,40
227,2,1:04.0,Turnover by K. Durant (bad pass; steal by R. Rondo),,58,40
228,2,1:04.0,,A. Caruso enters the game for J. Jones,58,40
229,2,1:04.0,,M. Muscala enters the game for M. Wagner,58,40
230,2,0:48.0,,R. Rondo misses 3-pt jump shot from 29 ft,58,40
231,2,0:46.0,,Offensive rebound by A. Caruso,58,40
232,2,0:46.0,,A. Caruso makes 2-pt dunk from 1 ft,58,42
233,2,0:37.0,S. Curry makes 2-pt layup from 5 ft (assist by D. Green),,60,42
234,2,0:28.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,60,42
235,2,0:24.0,Defensive rebound by S. Curry,,60,42
236,2,0:02.0,S. Curry misses 2-pt layup from 4 ft,,60,42
237,2,0:02.0,Offensive rebound by Team,,60,42
238,2,0:01.0,Turnover by Team (shot clock),,60,42
239,2,0:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 35 ft,60,42
240,2,0:00.0,,Offensive rebound by Team,60,42
241,3,11:49.0,,Turnover by M. Wagner (traveling),60,42
242,3,11:30.0,D. Green misses 2-pt layup from 2 ft (block by J. McGee),,60,42
243,3,11:29.0,,Defensive rebound by J. McGee,60,42
244,3,11:16.0,,R. Rondo misses 2-pt jump shot from 9 ft,60,42
245,3,11:16.0,Defensive rebound by Team,,60,42
246,3,11:03.0,D. Cousins misses 2-pt layup from 4 ft (block by M. Wagner),,60,42
247,3,11:03.0,Offensive rebound by Team,,60,42
248,3,11:02.0,Personal foul by J. McGee (drawn by D. Cousins),,60,42
249,3,10:56.0,D. Cousins misses 2-pt dunk from 2 ft (block by J. McGee),,60,42
250,3,10:52.0,Offensive rebound by D. Green,,60,42
251,3,10:52.0,D. Green makes 2-pt layup from 3 ft (assist by S. Curry),,62,42
252,3,10:52.0,,Violation by Team (def goaltending),62,42
253,3,10:42.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,62,42
254,3,10:38.0,Defensive rebound by K. Durant,,62,42
255,3,10:30.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),,65,42
256,3,10:16.0,,Shooting foul by K. Durant (drawn by M. Wagner),65,42
257,3,10:16.0,,M. Wagner makes free throw 1 of 2,65,43
258,3,10:16.0,,M. Wagner makes free throw 2 of 2,65,44
259,3,10:02.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,67,44
260,3,9:49.0,,M. Wagner makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),67,46
261,3,9:37.0,S. Curry misses 3-pt jump shot from 25 ft,,67,46
262,3,9:34.0,,Defensive rebound by R. Rondo,67,46
263,3,9:30.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,67,46
264,3,9:25.0,Defensive rebound by D. Green,,67,46
265,3,9:15.0,D. Green makes 3-pt jump shot from 26 ft (assist by D. Cousins),,70,46
266,3,9:01.0,,A. Caruso misses 2-pt layup from 3 ft,70,46
267,3,8:58.0,,Offensive rebound by J. McGee,70,46
268,3,8:58.0,,J. McGee misses 2-pt layup at rim,70,46
269,3,8:57.0,,Offensive rebound by J. McGee,70,46
270,3,8:57.0,,J. McGee makes 2-pt layup at rim,70,48
271,3,8:47.0,D. Cousins misses 3-pt jump shot from 28 ft,,70,48
272,3,8:43.0,,Defensive rebound by J. McGee,70,48
273,3,8:34.0,,Turnover by R. Rondo (bad pass; steal by D. Cousins),70,48
274,3,8:24.0,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),,72,48
275,3,8:07.0,,A. Caruso makes 2-pt layup from 2 ft (assist by R. Rondo),72,50
276,3,7:54.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by D. Green),,75,50
277,3,7:43.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,75,50
278,3,7:40.0,Defensive rebound by S. Curry,,75,50
279,3,7:37.0,K. Thompson misses 3-pt jump shot from 25 ft,,75,50
280,3,7:32.0,,Defensive rebound by A. Caruso,75,50
281,3,7:28.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,75,50
282,3,7:28.0,,Offensive rebound by Team,75,50
283,3,7:28.0,,Turnover by K. Caldwell-Pope (traveling),75,50
284,3,7:28.0,,M. Muscala enters the game for M. Wagner,75,50
285,3,7:15.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by K. Durant),,78,50
286,3,6:58.0,,A. Caruso makes 3-pt jump shot from 27 ft (assist by M. Muscala),78,53
287,3,6:37.0,Shooting foul by J. McGee (drawn by K. Thompson),,78,53
288,3,6:37.0,,LA Lakers full timeout,78,53
289,3,6:37.0,,L. Stephenson enters the game for K. Caldwell-Pope,78,53
290,3,6:37.0,K. Thompson makes free throw 1 of 2,,79,53
291,3,6:37.0,K. Thompson makes free throw 2 of 2,,80,53
292,3,6:23.0,,M. Muscala misses 3-pt jump shot from 24 ft,80,53
293,3,6:21.0,Defensive rebound by K. Durant,,80,53
294,3,5:59.0,S. Curry makes 2-pt jump shot from 5 ft,,82,53
295,3,5:44.0,,A. Caruso makes 2-pt layup from 3 ft,82,55
296,3,5:28.0,K. Thompson misses 2-pt jump shot from 22 ft,,82,55
297,3,5:21.0,,Defensive rebound by J. McGee,82,55
298,3,5:13.0,,Turnover by R. Rondo (bad pass),82,55
299,3,5:01.0,S. Curry misses 2-pt layup from 1 ft (block by J. McGee),,82,55
300,3,4:59.0,Offensive rebound by S. Curry,,82,55
301,3,4:57.0,S. Curry misses 3-pt jump shot from 27 ft,,82,55
302,3,4:57.0,,Defensive rebound by L. Stephenson,82,55
303,3,4:51.0,,R. Rondo misses 3-pt jump shot from 26 ft,82,55
304,3,4:47.0,Defensive rebound by D. Cousins,,82,55
305,3,4:38.0,S. Curry misses 3-pt jump shot from 24 ft,,82,55
306,3,4:35.0,Offensive rebound by D. Green,,82,55
307,3,4:34.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by K. Thompson),,85,55
308,3,4:23.0,,A. Caruso misses 3-pt jump shot from 26 ft,85,55
309,3,4:20.0,Defensive rebound by D. Cousins,,85,55
310,3,4:15.0,D. Cousins makes 2-pt dunk from 1 ft,,87,55
311,3,4:11.0,,LA Lakers full timeout,87,55
312,3,4:11.0,K. Looney enters the game for D. Cousins,,87,55
313,3,4:11.0,A. McKinnie enters the game for K. Thompson,,87,55
314,3,4:11.0,,J. Jones enters the game for A. Caruso,87,55
315,3,4:11.0,,J. Williams enters the game for J. McGee,87,55
316,3,4:01.0,,L. Stephenson makes 3-pt jump shot from 27 ft,87,58
317,3,3:38.0,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),,89,58
318,3,3:30.0,,L. Stephenson misses 3-pt jump shot from 28 ft,89,58
319,3,3:28.0,,Offensive rebound by Team,89,58
320,3,3:28.0,D. Lee enters the game for K. Durant,,89,58
321,3,3:24.0,,L. Stephenson misses 2-pt jump shot from 22 ft,89,58
322,3,3:21.0,,Offensive rebound by J. Jones,89,58
323,3,3:15.0,,J. Williams misses 2-pt hook shot from 5 ft,89,58
324,3,3:12.0,Defensive rebound by D. Lee,,89,58
325,3,3:06.0,D. Lee makes 3-pt jump shot from 25 ft (assist by S. Curry),,92,58
326,3,2:47.0,,L. Stephenson makes 2-pt jump shot from 19 ft,92,60
327,3,2:33.0,S. Curry misses 3-pt jump shot from 28 ft,,92,60
328,3,2:31.0,,Defensive rebound by M. Muscala,92,60
329,3,2:23.0,,L. Stephenson misses 3-pt jump shot from 24 ft,92,60
330,3,2:20.0,Defensive rebound by D. Lee,,92,60
331,3,2:06.0,D. Lee makes 2-pt jump shot from 14 ft,,94,60
332,3,1:41.0,,J. Jones misses 3-pt jump shot from 28 ft,94,60
333,3,1:37.0,Defensive rebound by S. Curry,,94,60
334,3,1:37.0,Personal foul by J. Williams (drawn by S. Curry),,94,60
335,3,1:28.0,D. Lee misses 3-pt jump shot from 25 ft,,94,60
336,3,1:25.0,,Defensive rebound by L. Stephenson,94,60
337,3,1:19.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by L. Stephenson),94,63
338,3,0:58.0,S. Curry misses 3-pt jump shot from 24 ft,,94,63
339,3,0:55.0,,Defensive rebound by M. Muscala,94,63
340,3,0:49.0,,R. Rondo makes 3-pt jump shot from 29 ft (assist by J. Jones),94,66
341,3,0:42.0,A. McKinnie misses 3-pt jump shot from 23 ft,,94,66
342,3,0:38.0,,Defensive rebound by J. Williams,94,66
343,3,0:17.0,,J. Jones misses 3-pt jump shot from 26 ft,94,66
344,3,0:14.0,,Offensive rebound by J. Williams,94,66
345,3,0:14.0,,Personal foul by D. Lee (drawn by J. Williams),94,66
346,3,0:01.0,,L. Stephenson misses 3-pt jump shot from 27 ft,94,66
347,3,0:00.0,,Offensive rebound by Team,94,66
348,4,11:47.0,J. Jerebko misses 2-pt jump shot from 19 ft,,94,66
349,4,11:43.0,,Defensive rebound by J. Jones,94,66
350,4,11:31.0,,M. Muscala misses 2-pt jump shot from 8 ft,94,66
351,4,11:30.0,,Offensive rebound by J. Williams,94,66
352,4,11:30.0,,J. Williams makes 2-pt dunk at rim,94,68
353,4,11:30.0,,Shooting foul by J. Jerebko (drawn by J. Williams),94,68
354,4,11:30.0,,J. Williams misses free throw 1 of 1,94,68
355,4,11:23.0,Defensive rebound by D. Lee,,94,68
356,4,11:08.0,K. Thompson misses 2-pt jump shot from 16 ft,,94,68
357,4,11:05.0,,Defensive rebound by A. Caruso,94,68
358,4,10:54.0,,M. Muscala makes 3-pt jump shot from 30 ft (assist by J. Williams),94,71
359,4,10:32.0,K. Thompson misses 2-pt jump shot from 17 ft,,94,71
360,4,10:28.0,,Defensive rebound by L. Stephenson,94,71
361,4,10:21.0,,Personal foul by Q. Cook (drawn by J. Williams),94,71
362,4,10:15.0,,Turnover by J. Jones (out of bounds lost ball),94,71
363,4,9:56.0,J. Bell misses 2-pt jump shot from 16 ft,,94,71
364,4,9:53.0,,Defensive rebound by J. Williams,94,71
365,4,9:43.0,,A. Caruso misses 2-pt layup from 3 ft,94,71
366,4,9:43.0,,Offensive rebound by Team,94,71
367,4,9:41.0,,L. Stephenson misses 3-pt jump shot from 23 ft,94,71
368,4,9:37.0,Defensive rebound by J. Bell,,94,71
369,4,9:32.0,J. Bell makes 2-pt jump shot from 9 ft (assist by Q. Cook),,96,71
370,4,9:12.0,,M. Muscala makes 2-pt jump shot from 18 ft (assist by A. Caruso),96,73
371,4,9:00.0,Q. Cook misses 3-pt jump shot from 28 ft,,96,73
372,4,8:57.0,,Defensive rebound by J. Williams,96,73
373,4,8:38.0,,J. Williams misses 2-pt hook shot from 8 ft,96,73
374,4,8:37.0,Defensive rebound by Team,,96,73
375,4,8:37.0,,I. Bonga enters the game for L. Stephenson,96,73
376,4,8:21.0,Personal foul by J. Williams (drawn by Q. Cook),,96,73
377,4,8:17.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by D. Lee),,99,73
378,4,8:01.0,,Turnover by A. Caruso (lost ball; steal by D. Lee),99,73
379,4,7:42.0,J. Jerebko misses 2-pt jump shot from 4 ft,,99,73
