,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
30,1,7:47.0,,D. Dedmon makes 2-pt dunk from 13 ft (assist by T. Young),7,7
31,1,7:38.0,O. Porter makes 3-pt jump shot from 26 ft (assist by K. Dunn),,10,7
32,1,7:23.0,,T. Young misses 2-pt layup from 2 ft (block by R. Lopez),10,7
33,1,7:23.0,,Offensive rebound by Team,10,7
34,1,7:18.0,,Shooting foul by O. Porter (drawn by O. Spellman),10,7
35,1,7:18.0,,O. Spellman makes free throw 1 of 2,10,8
36,1,7:18.0,,K. Bazemore enters the game for K. Huerter,10,8
37,1,7:18.0,,O. Spellman makes free throw 2 of 2,10,9
38,1,7:07.0,Z. LaVine misses 2-pt layup from 2 ft,,10,9
39,1,7:03.0,,Defensive rebound by O. Spellman,10,9
40,1,6:57.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by O. Spellman),10,12
41,1,6:37.0,K. Dunn makes 3-pt jump shot from 26 ft,,13,12
42,1,6:17.0,,D. Dedmon makes 3-pt jump shot from 23 ft (assist by T. Prince),13,15
43,1,6:10.0,O. Porter misses 3-pt jump shot from 25 ft,,13,15
44,1,6:07.0,,Defensive rebound by D. Dedmon,13,15
45,1,6:03.0,,Shooting foul by K. Dunn (drawn by T. Young),13,15
46,1,6:03.0,,Atlanta full timeout,13,15
47,1,6:03.0,R. Arcidiacono enters the game for K. Dunn,,13,15
48,1,6:03.0,,V. Carter enters the game for D. Dedmon,13,15
49,1,6:03.0,,A. Len enters the game for O. Spellman,13,15
50,1,6:03.0,,T. Young misses free throw 1 of 2,13,15
51,1,6:03.0,,Offensive rebound by Team,13,15
52,1,6:03.0,,T. Young makes free throw 2 of 2,13,16
53,1,5:50.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by Z. LaVine),,15,16
54,1,5:29.0,,T. Young misses 2-pt layup from 2 ft (block by R. Lopez),15,16
55,1,5:25.0,Defensive rebound by O. Porter,,15,16
56,1,5:12.0,Z. LaVine makes 3-pt jump shot from 25 ft,,18,16
57,1,4:55.0,,K. Bazemore misses 2-pt jump shot from 13 ft,18,16
58,1,4:50.0,Defensive rebound by R. Lopez,,18,16
59,1,4:43.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by R. Lopez),,21,16
60,1,4:26.0,,V. Carter misses 3-pt jump shot from 25 ft,21,16
61,1,4:24.0,Defensive rebound by L. Markkanen,,21,16
62,1,4:14.0,Shooting foul by T. Prince (drawn by Z. LaVine),,21,16
63,1,4:14.0,Z. LaVine misses free throw 1 of 2,,21,16
64,1,4:14.0,Offensive rebound by Team,,21,16
65,1,4:14.0,W. Selden enters the game for L. Markkanen,,21,16
66,1,4:14.0,,J. Adams enters the game for T. Prince,21,16
67,1,4:14.0,,D. Bembry enters the game for T. Young,21,16
68,1,4:14.0,Z. LaVine makes free throw 2 of 2,,22,16
69,1,4:07.0,,V. Carter makes 3-pt jump shot from 25 ft,22,19
70,1,3:49.0,Z. LaVine misses 3-pt jump shot from 26 ft,,22,19
71,1,3:46.0,,Defensive rebound by J. Adams,22,19
72,1,3:42.0,,V. Carter misses 3-pt jump shot from 28 ft,22,19
73,1,3:39.0,Defensive rebound by O. Porter,,22,19
74,1,3:36.0,O. Porter makes 2-pt layup from 1 ft,,24,19
75,1,3:36.0,Shooting foul by D. Bembry (drawn by O. Porter),,24,19
76,1,3:36.0,O. Porter makes free throw 1 of 1,,25,19
77,1,3:24.0,,V. Carter makes 2-pt jump shot from 9 ft,25,21
78,1,3:08.0,Personal foul by J. Adams (drawn by O. Porter),,25,21
79,1,3:05.0,Shooting foul by K. Bazemore (drawn by Z. LaVine),,25,21
80,1,3:05.0,Z. LaVine misses free throw 1 of 2,,25,21
81,1,3:05.0,Offensive rebound by Team,,25,21
82,1,3:05.0,Z. LaVine makes free throw 2 of 2,,26,21
83,1,2:57.0,,Personal foul by W. Selden (drawn by V. Carter),26,21
84,1,2:57.0,Chicago full timeout,,26,21
85,1,2:53.0,,Turnover by V. Carter (bad pass; steal by R. Lopez),26,21
86,1,2:31.0,Turnover by O. Porter (bad pass; steal by K. Bazemore),,26,21
87,1,2:27.0,,D. Bembry makes 2-pt jump shot from 5 ft,26,23
88,1,2:13.0,O. Porter misses 2-pt jump shot from 12 ft,,26,23
89,1,2:09.0,,Defensive rebound by V. Carter,26,23
90,1,2:01.0,,D. Bembry makes 2-pt layup from 3 ft,26,25
91,1,1:40.0,W. Selden misses 3-pt jump shot from 23 ft,,26,25
92,1,1:37.0,,Defensive rebound by A. Len,26,25
93,1,1:32.0,,J. Adams misses 3-pt jump shot from 25 ft,26,25
94,1,1:29.0,Defensive rebound by R. Lopez,,26,25
95,1,1:20.0,Z. LaVine misses 2-pt layup from 2 ft,,26,25
96,1,1:18.0,,Defensive rebound by A. Len,26,25
97,1,1:07.0,,A. Len makes 3-pt jump shot from 23 ft (assist by D. Bembry),26,28
98,1,1:06.0,Chicago full timeout,,26,28
99,1,1:06.0,C. Felício enters the game for R. Lopez,,26,28
100,1,1:06.0,T. Luwawu-Cabarrot enters the game for O. Porter,,26,28
101,1,1:06.0,,J. Anderson enters the game for K. Bazemore,26,28
102,1,0:52.0,Turnover by Z. LaVine (bad pass; steal by V. Carter),,26,28
103,1,0:47.0,,J. Adams makes 3-pt jump shot from 25 ft,26,31
104,1,0:31.0,W. Selden misses 3-pt jump shot from 25 ft,,26,31
105,1,0:28.0,,Defensive rebound by A. Len,26,31
106,1,0:07.0,,A. Len makes 2-pt dunk from 1 ft,26,33
107,1,0:02.0,Z. LaVine misses 3-pt jump shot from 26 ft,,26,33
108,1,0:02.0,,Defensive rebound by J. Adams,26,33
109,2,11:44.0,,O. Spellman misses 3-pt jump shot from 23 ft,26,33
110,2,11:42.0,Defensive rebound by Team,,26,33
111,2,11:35.0,K. Dunn makes 2-pt jump shot from 15 ft,,28,33
112,2,11:19.0,,D. Dedmon misses 3-pt jump shot from 25 ft,28,33
113,2,11:14.0,,Offensive rebound by O. Spellman,28,33
114,2,11:14.0,,O. Spellman misses 2-pt layup at rim,28,33
115,2,11:13.0,Defensive rebound by T. Luwawu-Cabarrot,,28,33
116,2,11:11.0,Shooting foul by J. Anderson (drawn by S. Harrison),,28,33
117,2,11:11.0,S. Harrison makes free throw 1 of 2,,29,33
118,2,11:11.0,S. Harrison misses free throw 2 of 2,,29,33
119,2,11:10.0,Offensive rebound by Team,,29,33
120,2,10:58.0,Turnover by K. Dunn (bad pass; steal by D. Dedmon),,29,33
121,2,10:53.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Young),29,35
122,2,10:53.0,,Shooting foul by C. Felício (drawn by D. Dedmon),29,35
123,2,10:53.0,,D. Dedmon makes free throw 1 of 1,29,36
124,2,10:37.0,Shooting foul by D. Dedmon (drawn by C. Felício),,29,36
125,2,10:37.0,C. Felício makes free throw 1 of 2,,30,36
126,2,10:37.0,C. Felício makes free throw 2 of 2,,31,36
127,2,10:19.0,,Turnover by J. Anderson (bad pass),31,36
128,2,10:05.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,31,36
129,2,10:02.0,,Defensive rebound by O. Spellman,31,36
130,2,9:46.0,,T. Young makes 3-pt jump shot from 34 ft (assist by J. Anderson),31,39
131,2,9:30.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by K. Dunn),,33,39
132,2,9:18.0,,T. Young misses 2-pt jump shot from 5 ft,33,39
133,2,9:18.0,Defensive rebound by L. Markkanen,,33,39
134,2,9:11.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by L. Markkanen),,36,39
135,2,9:11.0,,T. Prince enters the game for J. Anderson,36,39
136,2,8:46.0,,K. Huerter misses 3-pt jump shot from 25 ft,36,39
137,2,8:41.0,Defensive rebound by C. Felício,,36,39
138,2,8:32.0,L. Markkanen misses 2-pt jump shot from 21 ft (block by D. Dedmon),,36,39
139,2,8:30.0,,Defensive rebound by T. Young,36,39
140,2,8:28.0,,T. Young makes 2-pt layup from 1 ft,36,41
141,2,8:14.0,Offensive foul by C. Felício (drawn by T. Young),,36,41
142,2,8:14.0,Turnover by C. Felício (offensive foul),,36,41
143,2,7:53.0,,T. Young misses 3-pt jump shot from 28 ft,36,41
144,2,7:48.0,Defensive rebound by L. Markkanen,,36,41
145,2,7:38.0,S. Harrison makes 2-pt jump shot from 10 ft,,38,41
146,2,7:38.0,Shooting foul by O. Spellman (drawn by S. Harrison),,38,41
147,2,7:38.0,O. Porter enters the game for C. Felício,,38,41
148,2,7:38.0,S. Harrison misses free throw 1 of 1,,38,41
149,2,7:36.0,,Defensive rebound by D. Dedmon,38,41
150,2,7:21.0,,T. Prince misses 3-pt jump shot from 23 ft,38,41
151,2,7:17.0,Defensive rebound by S. Harrison,,38,41
152,2,7:15.0,Shooting foul by T. Young (drawn by S. Harrison),,38,41
153,2,7:15.0,S. Harrison makes free throw 1 of 2,,39,41
154,2,7:15.0,S. Harrison makes free throw 2 of 2,,40,41
155,2,6:59.0,,Turnover by T. Young (bad pass; steal by T. Luwawu-Cabarrot),40,41
156,2,6:57.0,S. Harrison makes 2-pt dunk from 1 ft (assist by T. Luwawu-Cabarrot),,42,41
157,2,6:57.0,,Atlanta full timeout,42,41
158,2,6:45.0,,Personal foul by S. Harrison (drawn by T. Prince),42,41
159,2,6:45.0,Z. LaVine enters the game for T. Luwawu-Cabarrot,,42,41
160,2,6:43.0,,Personal foul by O. Porter (drawn by T. Young),42,41
161,2,6:40.0,,Personal foul by S. Harrison (drawn by T. Young),42,41
162,2,6:40.0,R. Arcidiacono enters the game for S. Harrison,,42,41
163,2,6:28.0,,K. Huerter misses 3-pt jump shot from 26 ft,42,41
164,2,6:25.0,,Offensive rebound by K. Huerter,42,41
165,2,6:23.0,,K. Huerter makes 2-pt dunk from 1 ft,42,43
166,2,6:06.0,Personal foul by K. Huerter (drawn by K. Dunn),,42,43
167,2,6:06.0,K. Dunn makes free throw 1 of 2,,43,43
168,2,6:06.0,R. Lopez enters the game for L. Markkanen,,43,43
169,2,6:06.0,,K. Bazemore enters the game for K. Huerter,43,43
170,2,6:06.0,K. Dunn misses free throw 2 of 2,,43,43
171,2,6:04.0,,Defensive rebound by O. Spellman,43,43
172,2,5:49.0,,O. Spellman makes 3-pt jump shot from 24 ft (assist by K. Bazemore),43,46
173,2,5:37.0,O. Porter makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),,46,46
174,2,5:20.0,,O. Spellman makes 2-pt dunk from 1 ft (assist by K. Bazemore),46,48
175,2,5:07.0,R. Lopez misses 2-pt hook shot from 2 ft,,46,48
176,2,5:05.0,,Defensive rebound by T. Young,46,48
177,2,4:57.0,,T. Young makes 2-pt jump shot from 5 ft,46,50
178,2,4:56.0,Chicago full timeout,,46,50
179,2,4:56.0,W. Selden enters the game for K. Dunn,,46,50
180,2,4:56.0,,V. Carter enters the game for D. Dedmon,46,50
181,2,4:56.0,,A. Len enters the game for O. Spellman,46,50
182,2,4:56.0,O. Porter misses 2-pt jump shot from 20 ft,,46,50
183,2,4:39.0,Offensive rebound by R. Lopez,,46,50
184,2,4:35.0,O. Porter misses 3-pt jump shot from 25 ft,,46,50
185,2,4:32.0,,Defensive rebound by K. Bazemore,46,50
186,2,4:16.0,,V. Carter misses 2-pt jump shot from 7 ft,46,50
187,2,4:14.0,Defensive rebound by R. Lopez,,46,50
188,2,4:02.0,Turnover by R. Lopez (lost ball; steal by K. Bazemore),,46,50
189,2,3:58.0,,T. Young misses 3-pt jump shot from 25 ft,46,50
190,2,3:56.0,Defensive rebound by R. Arcidiacono,,46,50
191,2,3:50.0,Offensive foul by R. Arcidiacono (drawn by T. Young),,46,50
192,2,3:50.0,Turnover by R. Arcidiacono (offensive foul),,46,50
193,2,3:37.0,,Personal foul by R. Arcidiacono (drawn by T. Young),46,50
194,2,3:37.0,,T. Young makes free throw 1 of 2,46,51
195,2,3:37.0,,D. Bembry enters the game for T. Prince,46,51
196,2,3:37.0,,T. Young makes free throw 2 of 2,46,52
197,2,3:23.0,O. Porter makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,49,52
198,2,3:08.0,,A. Len makes 2-pt layup from 1 ft (assist by T. Young),49,54
199,2,2:57.0,R. Arcidiacono makes 2-pt jump shot from 8 ft,,51,54
200,2,2:57.0,L. Markkanen enters the game for R. Lopez,,51,54
201,2,2:57.0,,J. Adams enters the game for T. Young,51,54
202,2,2:33.0,,D. Bembry makes 2-pt dunk from 1 ft (assist by A. Len),51,56
203,2,2:19.0,Shooting foul by K. Bazemore (drawn by Z. LaVine),,51,56
204,2,2:19.0,Z. LaVine makes free throw 1 of 2,,52,56
205,2,2:19.0,Z. LaVine makes free throw 2 of 2,,53,56
206,2,1:59.0,,Turnover by K. Bazemore (bad pass; steal by Z. LaVine),53,56
207,2,1:53.0,Turnover by L. Markkanen (bad pass; steal by A. Len),,53,56
208,2,1:43.0,,K. Bazemore makes 3-pt jump shot from 26 ft (assist by J. Adams),53,59
209,2,1:21.0,Z. LaVine makes 2-pt layup from 1 ft,,55,59
210,2,1:02.0,,Personal foul by L. Markkanen (drawn by A. Len),55,59
211,2,1:02.0,,A. Len makes free throw 1 of 2,55,60
212,2,1:02.0,,A. Len misses free throw 2 of 2,55,60
213,2,0:59.0,,Offensive rebound by J. Adams,55,60
214,2,0:57.0,,K. Bazemore misses 3-pt jump shot from 26 ft,55,60
215,2,0:54.0,,Offensive rebound by V. Carter,55,60
216,2,0:43.0,,K. Bazemore misses 2-pt jump shot from 23 ft,55,60
217,2,0:39.0,Defensive rebound by R. Arcidiacono,,55,60
218,2,0:31.0,Z. LaVine misses 2-pt jump shot from 13 ft,,55,60
219,2,0:28.0,,Defensive rebound by A. Len,55,60
220,2,0:14.0,,J. Adams misses 3-pt jump shot from 25 ft,55,60
221,2,0:11.0,Defensive rebound by Team,,55,60
222,2,0:11.0,,J. Anderson enters the game for A. Len,55,60
223,2,0:00.0,L. Markkanen misses 2-pt layup from 7 ft,,55,60
224,2,0:00.0,Offensive rebound by L. Markkanen,,55,60
225,2,0:00.0,L. Markkanen makes 2-pt layup from 1 ft,,57,60
226,3,11:45.0,,K. Huerter makes 2-pt layup from 4 ft (assist by D. Dedmon),57,62
227,3,11:28.0,O. Porter makes 3-pt jump shot from 26 ft (assist by K. Dunn),,60,62
228,3,11:04.0,,T. Young makes 3-pt jump shot from 26 ft (assist by T. Prince),60,65
229,3,10:45.0,Turnover by Z. LaVine (bad pass; steal by T. Prince),,60,65
230,3,10:42.0,,O. Spellman makes 2-pt layup from 1 ft (assist by T. Prince),60,67
231,3,10:30.0,O. Porter makes 3-pt jump shot from 25 ft (assist by K. Dunn),,63,67
232,3,10:13.0,,K. Huerter makes 2-pt jump shot from 8 ft,63,69
233,3,9:59.0,Z. LaVine misses 3-pt jump shot from 25 ft,,63,69
234,3,9:56.0,Offensive rebound by R. Lopez,,63,69
235,3,9:54.0,O. Porter misses 3-pt jump shot from 25 ft,,63,69
236,3,9:52.0,Offensive rebound by Z. LaVine,,63,69
237,3,9:50.0,Shooting foul by D. Dedmon (drawn by L. Markkanen),,63,69
238,3,9:50.0,L. Markkanen makes free throw 1 of 2,,64,69
239,3,9:50.0,L. Markkanen makes free throw 2 of 2,,65,69
240,3,9:49.0,,Personal foul by K. Dunn (drawn by T. Young),65,69
241,3,9:36.0,,K. Huerter misses 2-pt jump shot from 16 ft,65,69
242,3,9:33.0,Defensive rebound by L. Markkanen,,65,69
243,3,9:20.0,Shooting foul by T. Prince (drawn by R. Lopez),,65,69
244,3,9:20.0,R. Lopez makes free throw 1 of 2,,66,69
245,3,9:20.0,R. Lopez misses free throw 2 of 2,,66,69
246,3,9:18.0,,Defensive rebound by D. Dedmon,66,69
247,3,9:03.0,,Offensive foul by D. Dedmon (drawn by L. Markkanen),66,69
248,3,9:03.0,,Turnover by D. Dedmon (offensive foul),66,69
249,3,8:54.0,Personal foul by T. Prince (drawn by R. Lopez),,66,69
250,3,8:50.0,L. Markkanen makes 2-pt layup from 1 ft (assist by O. Porter),,68,69
251,3,8:50.0,Shooting foul by T. Prince (drawn by L. Markkanen),,68,69
252,3,8:50.0,L. Markkanen makes free throw 1 of 1,,69,69
253,3,8:40.0,,D. Dedmon misses 3-pt jump shot from 25 ft,69,69
254,3,8:36.0,Defensive rebound by Z. LaVine,,69,69
255,3,8:19.0,Z. LaVine makes 2-pt layup from 1 ft,,71,69
256,3,8:01.0,,O. Spellman misses 3-pt jump shot from 24 ft,71,69
257,3,7:58.0,Defensive rebound by O. Porter,,71,69
258,3,7:55.0,Z. LaVine makes 2-pt layup from 1 ft (assist by O. Porter),,73,69
259,3,7:38.0,,T. Young misses 2-pt layup from 6 ft,73,69
260,3,7:35.0,Defensive rebound by L. Markkanen,,73,69
261,3,7:31.0,L. Markkanen misses 2-pt jump shot from 9 ft (block by D. Dedmon),,73,69
262,3,7:27.0,,Defensive rebound by T. Prince,73,69
263,3,7:26.0,,T. Young makes 3-pt jump shot from 24 ft (assist by T. Prince),73,72
264,3,7:25.0,Chicago full timeout,,73,72
265,3,7:25.0,,K. Bazemore enters the game for T. Prince,73,72
266,3,7:25.0,,V. Carter enters the game for O. Spellman,73,72
267,3,7:02.0,Shooting foul by D. Dedmon (drawn by L. Markkanen),,73,72
268,3,7:02.0,L. Markkanen makes free throw 1 of 2,,74,72
269,3,7:02.0,L. Markkanen misses free throw 2 of 2,,74,72
270,3,7:00.0,,Defensive rebound by D. Dedmon,74,72
271,3,6:51.0,,V. Carter makes 3-pt jump shot from 25 ft,74,75
272,3,6:36.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,77,75
273,3,6:10.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by T. Young),77,78
274,3,5:59.0,L. Markkanen makes 3-pt jump shot from 23 ft (assist by O. Porter),,80,78
275,3,5:38.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by V. Carter),80,80
276,3,5:25.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by Z. LaVine),,82,80
277,3,5:06.0,,D. Dedmon makes 2-pt jump shot from 18 ft (assist by T. Young),82,82
278,3,4:53.0,Offensive foul by O. Porter (drawn by K. Bazemore),,82,82
279,3,4:53.0,Turnover by O. Porter (offensive foul),,82,82
280,3,4:53.0,R. Arcidiacono enters the game for K. Dunn,,82,82
281,3,4:53.0,,J. Adams enters the game for D. Dedmon,82,82
282,3,4:53.0,,D. Bembry enters the game for K. Huerter,82,82
283,3,4:53.0,,A. Len enters the game for T. Young,82,82
284,3,4:43.0,,A. Len misses 3-pt jump shot from 25 ft,82,82
285,3,4:40.0,Defensive rebound by O. Porter,,82,82
286,3,4:32.0,L. Markkanen misses 3-pt jump shot from 25 ft,,82,82
287,3,4:29.0,,Defensive rebound by D. Bembry,82,82
288,3,4:29.0,,Turnover by D. Bembry (out of bounds lost ball),82,82
289,3,4:25.0,Z. LaVine misses 3-pt jump shot from 26 ft,,82,82
290,3,4:22.0,,Defensive rebound by A. Len,82,82
291,3,4:16.0,,D. Bembry misses 2-pt jump shot from 11 ft,82,82
292,3,4:13.0,Defensive rebound by L. Markkanen,,82,82
293,3,3:54.0,Z. LaVine makes 2-pt layup from 1 ft,,84,82
294,3,3:54.0,,Violation by Team (def goaltending),84,82
295,3,3:54.0,Shooting foul by V. Carter (drawn by Z. LaVine),,84,82
296,3,3:54.0,W. Selden enters the game for L. Markkanen,,84,82
297,3,3:54.0,Z. LaVine makes free throw 1 of 1,,85,82
298,3,3:40.0,,Turnover by K. Bazemore (bad pass; steal by O. Porter),85,82
299,3,3:34.0,O. Porter misses 2-pt jump shot from 17 ft,,85,82
300,3,3:31.0,Offensive rebound by R. Lopez,,85,82
301,3,3:23.0,R. Arcidiacono makes 3-pt jump shot from 24 ft (assist by W. Selden),,88,82
302,3,3:21.0,,Atlanta full timeout,88,82
303,3,2:59.0,,A. Len misses 2-pt layup from 2 ft (block by R. Lopez),88,82
304,3,2:56.0,Defensive rebound by O. Porter,,88,82
305,3,2:51.0,Z. LaVine misses 2-pt layup from 1 ft,,88,82
306,3,2:50.0,,Defensive rebound by Team,88,82
307,3,2:45.0,,D. Bembry makes 2-pt dunk from 1 ft (assist by J. Adams),88,84
308,3,2:22.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by Z. LaVine),,90,84
309,3,2:11.0,,K. Bazemore misses 3-pt jump shot from 25 ft,90,84
310,3,2:08.0,Defensive rebound by R. Arcidiacono,,90,84
311,3,1:57.0,W. Selden misses 3-pt jump shot from 23 ft,,90,84
312,3,1:55.0,Offensive rebound by O. Porter,,90,84
313,3,1:53.0,Shooting foul by A. Len (drawn by W. Selden),,90,84
314,3,1:53.0,W. Selden misses free throw 1 of 2,,90,84
315,3,1:53.0,Offensive rebound by Team,,90,84
316,3,1:53.0,T. Luwawu-Cabarrot enters the game for O. Porter,,90,84
317,3,1:53.0,,K. Huerter enters the game for J. Adams,90,84
318,3,1:53.0,,O. Spellman enters the game for K. Bazemore,90,84
319,3,1:53.0,,T. Young enters the game for V. Carter,90,84
320,3,1:53.0,W. Selden makes free throw 2 of 2,,91,84
321,3,1:43.0,,O. Spellman misses 3-pt jump shot from 25 ft,91,84
322,3,1:39.0,Defensive rebound by T. Luwawu-Cabarrot,,91,84
323,3,1:33.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by Z. LaVine),,93,84
324,3,1:18.0,,T. Young misses 3-pt jump shot from 25 ft,93,84
325,3,1:15.0,Defensive rebound by Z. LaVine,,93,84
326,3,1:07.0,Turnover by Z. LaVine (bad pass; steal by K. Huerter),,93,84
327,3,1:06.0,,Personal take foul by R. Arcidiacono (drawn by K. Huerter),93,84
328,3,1:06.0,S. Harrison enters the game for Z. LaVine,,93,84
329,3,0:52.0,,O. Spellman misses 2-pt layup from 1 ft,93,84
330,3,0:48.0,Defensive rebound by S. Harrison,,93,84
331,3,0:38.0,S. Harrison makes 2-pt layup from 6 ft,,95,84
332,3,0:38.0,,Atlanta full timeout,95,84
333,3,0:38.0,,D. Dedmon enters the game for O. Spellman,95,84
334,3,0:19.0,,D. Dedmon misses 2-pt hook shot from 4 ft,95,84
335,3,0:17.0,Defensive rebound by S. Harrison,,95,84
336,3,0:01.0,R. Arcidiacono misses 2-pt jump shot from 10 ft,,95,84
337,3,0:01.0,,Defensive rebound by A. Len,95,84
338,4,11:46.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,95,84
339,4,11:43.0,,Defensive rebound by T. Young,95,84
340,4,11:32.0,,Turnover by T. Young (bad pass; steal by W. Selden),95,84
341,4,11:27.0,S. Harrison makes 2-pt layup from 1 ft (assist by W. Selden),,97,84
342,4,11:13.0,,A. Len makes 2-pt jump shot from 18 ft (assist by T. Young),97,86
343,4,11:00.0,R. Lopez misses 2-pt jump shot from 16 ft,,97,86
344,4,10:57.0,,Defensive rebound by D. Dedmon,97,86
345,4,10:47.0,,Shooting foul by S. Harrison (drawn by A. Len),97,86
346,4,10:47.0,,A. Len makes free throw 1 of 2,97,87
347,4,10:47.0,L. Markkanen enters the game for R. Lopez,,97,87
348,4,10:47.0,,A. Len makes free throw 2 of 2,97,88
349,4,10:39.0,Shooting foul by T. Young (drawn by R. Arcidiacono),,97,88
350,4,10:39.0,R. Arcidiacono makes free throw 1 of 2,,98,88
351,4,10:39.0,,V. Carter enters the game for A. Len,98,88
352,4,10:39.0,R. Arcidiacono makes free throw 2 of 2,,99,88
353,4,10:24.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by T. Young),99,91
354,4,10:04.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by S. Harrison),,102,91
355,4,9:48.0,,T. Young makes 2-pt layup from 1 ft,102,93
356,4,9:26.0,Shooting foul by K. Huerter (drawn by L. Markkanen),,102,93
357,4,9:26.0,L. Markkanen makes free throw 1 of 2,,103,93
358,4,9:26.0,L. Markkanen makes free throw 2 of 2,,104,93
359,4,9:15.0,,V. Carter makes 2-pt dunk from 1 ft (assist by T. Young),104,95
360,4,8:55.0,W. Selden makes 2-pt layup from 1 ft (assist by S. Harrison),,106,95
361,4,8:49.0,,Atlanta full timeout,106,95
362,4,8:49.0,K. Dunn enters the game for R. Arcidiacono,,106,95
363,4,8:49.0,,D. Bembry enters the game for K. Huerter,106,95
364,4,8:31.0,,T. Prince makes 2-pt jump shot from 9 ft,106,97
365,4,8:14.0,W. Selden misses 2-pt layup from 2 ft,,106,97
366,4,8:11.0,,Defensive rebound by V. Carter,106,97
367,4,8:08.0,,T. Young makes 2-pt layup from 1 ft,106,99
368,4,8:08.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Young),106,99
369,4,8:08.0,,T. Young makes free throw 1 of 1,106,100
370,4,7:56.0,T. Luwawu-Cabarrot misses 2-pt layup from 5 ft (block by V. Carter),,106,100
371,4,7:56.0,Offensive rebound by Team,,106,100
372,4,7:53.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),,109,100
373,4,7:37.0,,T. Prince makes 3-pt jump shot from 27 ft (assist by T. Young),109,103
374,4,7:20.0,K. Dunn misses 2-pt jump shot from 15 ft,,109,103
375,4,7:18.0,,Defensive rebound by T. Young,109,103
376,4,7:12.0,,T. Young misses 2-pt layup from 1 ft,109,103
377,4,7:10.0,,Offensive rebound by T. Prince,109,103
378,4,7:08.0,,T. Prince makes 2-pt layup from 1 ft,109,105
