,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
93,2,11:22.0,Defensive rebound by S. Harrison,,22,14
94,2,11:04.0,R. Lopez misses 2-pt hook shot from 5 ft,,22,14
95,2,11:02.0,,Defensive rebound by G. Monroe,22,14
96,2,10:48.0,,N. Powell misses 3-pt jump shot from 26 ft,22,14
97,2,10:44.0,Defensive rebound by L. Markkanen,,22,14
98,2,10:28.0,Turnover by R. Lopez (traveling),,22,14
99,2,10:17.0,,D. Wright makes 2-pt layup from 1 ft,22,16
100,2,10:17.0,,Shooting foul by C. Hutchison (drawn by D. Wright),22,16
101,2,10:17.0,,D. Wright makes free throw 1 of 1,22,17
102,2,9:58.0,L. Markkanen makes 3-pt jump shot from 23 ft (assist by S. Harrison),,25,17
103,2,9:49.0,,D. Green makes 3-pt jump shot from 26 ft (assist by D. Wright),25,20
104,2,9:31.0,R. Lopez misses 2-pt jump shot from 18 ft,,25,20
105,2,9:30.0,,Defensive rebound by D. Green,25,20
106,2,9:20.0,,D. Wright misses 2-pt jump shot from 8 ft,25,20
107,2,9:16.0,Defensive rebound by R. Lopez,,25,20
108,2,8:55.0,L. Markkanen misses 2-pt jump shot from 18 ft,,25,20
109,2,8:53.0,,Defensive rebound by G. Monroe,25,20
110,2,8:50.0,,D. Green misses 3-pt jump shot from 25 ft,25,20
111,2,8:46.0,Defensive rebound by R. Lopez,,25,20
112,2,8:33.0,Turnover by L. Markkanen (traveling),,25,20
113,2,8:18.0,,O. Anunoby makes 3-pt jump shot from 27 ft (assist by D. Wright),25,23
114,2,8:17.0,Chicago full timeout,,25,23
115,2,8:01.0,L. Markkanen misses 2-pt jump shot from 12 ft,,25,23
116,2,7:57.0,Offensive rebound by R. Lopez,,25,23
117,2,7:55.0,Turnover by R. Lopez (bad pass; steal by N. Powell),,25,23
118,2,7:51.0,,N. Powell makes 2-pt layup at rim,25,25
119,2,7:35.0,Turnover by R. Arcidiacono (bad pass),,25,25
120,2,7:24.0,,D. Green misses 3-pt jump shot from 25 ft,25,25
121,2,7:21.0,Defensive rebound by S. Harrison,,25,25
122,2,7:04.0,Shooting foul by G. Monroe (drawn by S. Harrison),,25,25
123,2,7:04.0,S. Harrison makes free throw 1 of 2,,26,25
124,2,7:04.0,J. Holiday enters the game for R. Arcidiacono,,26,25
125,2,7:04.0,Z. LaVine enters the game for C. Hutchison,,26,25
126,2,7:04.0,,S. Ibaka enters the game for D. Green,26,25
127,2,7:04.0,,K. Leonard enters the game for G. Monroe,26,25
128,2,7:04.0,,F. VanVleet enters the game for D. Wright,26,25
129,2,7:04.0,S. Harrison misses free throw 2 of 2,,26,25
130,2,7:02.0,,Defensive rebound by K. Leonard,26,25
131,2,6:56.0,,K. Leonard makes 2-pt layup at rim,26,27
132,2,6:43.0,J. Holiday misses 2-pt layup from 5 ft,,26,27
133,2,6:40.0,Offensive rebound by J. Holiday,,26,27
134,2,6:36.0,S. Harrison makes 2-pt layup from 4 ft (assist by J. Holiday),,28,27
135,2,6:36.0,Shooting foul by S. Ibaka (drawn by S. Harrison),,28,27
136,2,6:36.0,,P. Siakam enters the game for O. Anunoby,28,27
137,2,6:36.0,S. Harrison misses free throw 1 of 1,,28,27
138,2,6:34.0,,Defensive rebound by P. Siakam,28,27
139,2,6:23.0,,F. VanVleet misses 3-pt jump shot from 25 ft,28,27
140,2,6:18.0,Defensive rebound by Z. LaVine,,28,27
141,2,6:07.0,L. Markkanen misses 3-pt jump shot from 25 ft,,28,27
142,2,6:04.0,,Defensive rebound by P. Siakam,28,27
143,2,5:58.0,,N. Powell makes 2-pt layup from 1 ft (assist by P. Siakam),28,29
144,2,5:35.0,Turnover by Z. LaVine (lost ball; steal by S. Ibaka),,28,29
145,2,5:30.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),28,31
146,2,5:24.0,Chicago full timeout,,28,31
147,2,5:24.0,W. Carter enters the game for S. Harrison,,28,31
148,2,5:24.0,K. Dunn enters the game for R. Lopez,,28,31
149,2,5:24.0,,C. Boucher enters the game for S. Ibaka,28,31
150,2,5:04.0,Turnover by Team (shot clock),,28,31
151,2,4:58.0,,P. Siakam misses 2-pt layup from 1 ft,28,31
152,2,4:56.0,Defensive rebound by K. Dunn,,28,31
153,2,4:53.0,Z. LaVine misses 2-pt layup from 3 ft (block by C. Boucher),,28,31
154,2,4:53.0,Offensive rebound by Team,,28,31
155,2,4:43.0,W. Carter makes 2-pt layup from 2 ft (assist by K. Dunn),,30,31
156,2,4:32.0,,N. Powell misses 2-pt jump shot from 3 ft,30,31
157,2,4:30.0,Defensive rebound by L. Markkanen,,30,31
158,2,4:17.0,J. Holiday misses 3-pt jump shot from 26 ft,,30,31
159,2,4:15.0,,Defensive rebound by K. Leonard,30,31
160,2,3:59.0,,F. VanVleet misses 3-pt jump shot from 25 ft,30,31
161,2,3:55.0,,Offensive rebound by P. Siakam,30,31
162,2,3:53.0,,F. VanVleet misses 3-pt jump shot from 26 ft,30,31
163,2,3:50.0,,Offensive rebound by C. Boucher,30,31
164,2,3:45.0,,C. Boucher makes 3-pt jump shot from 23 ft (assist by P. Siakam),30,34
165,2,3:27.0,Shooting foul by C. Boucher (drawn by K. Dunn),,30,34
166,2,3:27.0,K. Dunn makes free throw 1 of 2,,31,34
167,2,3:27.0,,L. Brown enters the game for N. Powell,31,34
168,2,3:27.0,K. Dunn makes free throw 2 of 2,,32,34
169,2,3:08.0,,F. VanVleet misses 2-pt layup from 1 ft,32,34
170,2,3:06.0,Defensive rebound by L. Markkanen,,32,34
171,2,2:51.0,Z. LaVine makes 2-pt hook shot from 1 ft,,34,34
172,2,2:51.0,Shooting foul by C. Boucher (drawn by Z. LaVine),,34,34
173,2,2:51.0,Z. LaVine makes free throw 1 of 1,,35,34
174,2,2:44.0,,F. VanVleet misses 3-pt jump shot from 25 ft,35,34
175,2,2:43.0,,Offensive rebound by F. VanVleet,35,34
176,2,2:37.0,,Shooting foul by L. Markkanen (drawn by P. Siakam),35,34
177,2,2:37.0,,P. Siakam misses free throw 1 of 2,35,34
178,2,2:37.0,,Offensive rebound by Team,35,34
179,2,2:37.0,,P. Siakam makes free throw 2 of 2,35,35
180,2,2:22.0,J. Holiday misses 3-pt jump shot from 26 ft,,35,35
181,2,2:20.0,,Defensive rebound by P. Siakam,35,35
182,2,2:14.0,,P. Siakam misses 2-pt layup from 4 ft,35,35
183,2,2:11.0,,Offensive rebound by P. Siakam,35,35
184,2,2:02.0,,P. Siakam makes 2-pt layup from 3 ft,35,37
185,2,1:48.0,Personal foul by P. Siakam (drawn by L. Markkanen),,35,37
186,2,1:48.0,L. Markkanen makes free throw 1 of 2,,36,37
187,2,1:48.0,R. Arcidiacono enters the game for J. Holiday,,36,37
188,2,1:48.0,L. Markkanen makes free throw 2 of 2,,37,37
189,2,1:41.0,,K. Leonard misses 3-pt jump shot from 28 ft,37,37
190,2,1:39.0,Defensive rebound by L. Markkanen,,37,37
191,2,1:23.0,Z. LaVine misses 2-pt layup from 1 ft,,37,37
192,2,1:21.0,,Defensive rebound by L. Brown,37,37
193,2,1:15.0,,K. Leonard misses 3-pt jump shot from 23 ft,37,37
194,2,1:12.0,Defensive rebound by Z. LaVine,,37,37
195,2,0:53.0,Z. LaVine misses 2-pt layup from 1 ft (block by C. Boucher),,37,37
196,2,0:51.0,,Defensive rebound by K. Leonard,37,37
197,2,0:47.0,,C. Boucher misses 3-pt jump shot from 27 ft,37,37
198,2,0:44.0,,Offensive rebound by K. Leonard,37,37
199,2,0:42.0,,K. Leonard makes 3-pt jump shot from 23 ft,37,40
200,2,0:34.0,Chicago full timeout,,37,40
201,2,0:34.0,J. Holiday enters the game for W. Carter,,37,40
202,2,0:25.0,K. Dunn makes 2-pt jump shot from 11 ft,,39,40
203,2,0:10.0,,Personal foul by Z. LaVine (drawn by K. Leonard),39,40
204,3,11:47.0,Z. LaVine makes 2-pt layup from 1 ft,,41,40
205,3,11:47.0,Violation by Team (delay of game),,41,40
206,3,11:37.0,,Personal foul by Z. LaVine (drawn by D. Green),41,40
207,3,11:29.0,,F. VanVleet misses 2-pt layup from 2 ft (block by K. Dunn),41,40
208,3,11:29.0,,Offensive rebound by Team,41,40
209,3,11:26.0,,D. Green misses 2-pt jump shot from 13 ft,41,40
210,3,11:24.0,Defensive rebound by J. Holiday,,41,40
211,3,11:04.0,J. Holiday makes 2-pt dunk at rim (assist by W. Carter),,43,40
212,3,10:50.0,,P. Siakam makes 2-pt layup from 2 ft (assist by F. VanVleet),43,42
213,3,10:29.0,K. Dunn makes 2-pt layup from 1 ft,,45,42
214,3,10:21.0,,Turnover by P. Siakam (lost ball),45,42
215,3,10:21.0,,Loose ball foul by P. Siakam (drawn by K. Dunn),45,42
216,3,10:02.0,Z. LaVine makes 2-pt jump shot from 19 ft,,47,42
217,3,9:48.0,,S. Ibaka makes 2-pt hook shot from 4 ft (assist by F. VanVleet),47,44
218,3,9:32.0,Personal foul by F. VanVleet (drawn by W. Carter),,47,44
219,3,9:19.0,L. Markkanen misses 2-pt jump shot from 11 ft,,47,44
220,3,9:17.0,,Defensive rebound by K. Leonard,47,44
221,3,9:10.0,,K. Leonard misses 2-pt layup from 2 ft,47,44
222,3,9:09.0,Defensive rebound by L. Markkanen,,47,44
223,3,8:58.0,K. Dunn makes 2-pt layup at rim,,49,44
224,3,8:40.0,,P. Siakam misses 2-pt layup from 3 ft,49,44
225,3,8:37.0,,Offensive rebound by P. Siakam,49,44
226,3,8:37.0,,P. Siakam makes 2-pt layup from 1 ft,49,46
227,3,8:19.0,Turnover by W. Carter (lost ball; steal by D. Green),,49,46
228,3,8:14.0,,Shooting foul by K. Dunn (drawn by K. Leonard),49,46
229,3,8:14.0,,K. Leonard misses free throw 1 of 2,49,46
230,3,8:14.0,,Offensive rebound by Team,49,46
231,3,8:14.0,,K. Leonard makes free throw 2 of 2,49,47
232,3,7:58.0,Z. LaVine misses 3-pt jump shot from 26 ft,,49,47
233,3,7:55.0,,Defensive rebound by S. Ibaka,49,47
234,3,7:46.0,,F. VanVleet misses 2-pt jump shot from 4 ft,49,47
235,3,7:45.0,Defensive rebound by W. Carter,,49,47
236,3,7:39.0,K. Dunn misses 2-pt jump shot from 5 ft,,49,47
237,3,7:34.0,,Defensive rebound by P. Siakam,49,47
238,3,7:26.0,,D. Green makes 3-pt jump shot from 23 ft (assist by F. VanVleet),49,50
239,3,7:08.0,L. Markkanen makes 3-pt jump shot from 24 ft (assist by K. Dunn),,52,50
240,3,6:57.0,,K. Leonard makes 2-pt jump shot from 1 ft (assist by F. VanVleet),52,52
241,3,6:57.0,,Shooting foul by J. Holiday (drawn by K. Leonard),52,52
242,3,6:57.0,,Toronto full timeout,52,52
243,3,6:57.0,R. Arcidiacono enters the game for K. Dunn,,52,52
244,3,6:57.0,,K. Leonard makes free throw 1 of 1,52,53
245,3,6:43.0,W. Carter misses 2-pt layup from 1 ft (block by D. Green),,52,53
246,3,6:41.0,Offensive rebound by W. Carter,,52,53
247,3,6:34.0,Z. LaVine misses 3-pt jump shot from 26 ft,,52,53
248,3,6:33.0,Offensive rebound by Team,,52,53
249,3,6:33.0,Turnover by Team (shot clock),,52,53
250,3,6:22.0,,Turnover by F. VanVleet (bad pass; steal by L. Markkanen),52,53
251,3,6:02.0,L. Markkanen misses 2-pt jump shot from 16 ft,,52,53
252,3,5:59.0,,Defensive rebound by F. VanVleet,52,53
253,3,5:53.0,,Turnover by S. Ibaka (traveling),52,53
254,3,5:53.0,R. Lopez enters the game for W. Carter,,52,53
255,3,5:38.0,Z. LaVine misses 2-pt jump shot from 20 ft,,52,53
256,3,5:35.0,,Defensive rebound by K. Leonard,52,53
257,3,5:27.0,,K. Leonard misses 2-pt jump shot from 14 ft,52,53
258,3,5:22.0,,Offensive rebound by S. Ibaka,52,53
259,3,5:21.0,,S. Ibaka makes 2-pt hook shot from 3 ft,52,55
260,3,5:10.0,L. Markkanen misses 2-pt layup from 4 ft,,52,55
261,3,5:08.0,,Defensive rebound by P. Siakam,52,55
262,3,5:07.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by P. Siakam),52,57
263,3,5:07.0,Chicago full timeout,,52,57
264,3,5:07.0,K. Dunn enters the game for Z. LaVine,,52,57
265,3,5:07.0,C. Hutchison enters the game for L. Markkanen,,52,57
266,3,4:46.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),,55,57
267,3,4:24.0,,S. Ibaka makes 2-pt jump shot from 21 ft (assist by F. VanVleet),55,59
268,3,4:09.0,Turnover by K. Dunn (back court),,55,59
269,3,4:09.0,,O. Anunoby enters the game for D. Green,55,59
270,3,4:09.0,,N. Powell enters the game for P. Siakam,55,59
271,3,4:03.0,,K. Leonard misses 2-pt jump shot from 21 ft,55,59
272,3,4:00.0,Defensive rebound by K. Dunn,,55,59
273,3,3:54.0,K. Dunn makes 2-pt jump shot from 19 ft,,57,59
274,3,3:47.0,,Personal foul by J. Holiday (drawn by K. Leonard),57,59
275,3,3:31.0,,F. VanVleet makes 3-pt jump shot from 26 ft,57,62
276,3,3:31.0,,G. Monroe enters the game for S. Ibaka,57,62
277,3,3:05.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,57,62
278,3,3:03.0,,Defensive rebound by K. Leonard,57,62
279,3,2:57.0,,K. Leonard misses 2-pt layup from 2 ft,57,62
280,3,2:56.0,Defensive rebound by C. Hutchison,,57,62
281,3,2:53.0,Turnover by K. Dunn (back court),,57,62
282,3,2:44.0,,Shooting foul by R. Lopez (drawn by F. VanVleet),57,62
283,3,2:44.0,,F. VanVleet makes free throw 1 of 2,57,63
284,3,2:44.0,,P. Siakam enters the game for K. Leonard,57,63
285,3,2:44.0,,F. VanVleet makes free throw 2 of 2,57,64
286,3,2:31.0,C. Hutchison makes 2-pt layup from 1 ft,,59,64
287,3,2:22.0,,F. VanVleet misses 2-pt layup from 2 ft,59,64
288,3,2:20.0,Defensive rebound by R. Lopez,,59,64
289,3,2:10.0,K. Dunn misses 2-pt jump shot from 8 ft,,59,64
290,3,2:07.0,,Defensive rebound by G. Monroe,59,64
291,3,1:56.0,,Turnover by P. Siakam (bad pass; steal by R. Arcidiacono),59,64
292,3,1:39.0,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by K. Dunn),,62,64
293,3,1:36.0,,Toronto full timeout,62,64
294,3,1:36.0,S. Harrison enters the game for J. Holiday,,62,64
295,3,1:36.0,,D. Wright enters the game for F. VanVleet,62,64
296,3,1:18.0,,O. Anunoby misses 3-pt jump shot from 23 ft (block by K. Dunn),62,64
297,3,1:14.0,,Offensive rebound by O. Anunoby,62,64
298,3,1:13.0,,N. Powell misses 3-pt jump shot from 31 ft,62,64
299,3,1:10.0,,Offensive rebound by P. Siakam,62,64
300,3,1:08.0,,P. Siakam makes 2-pt layup from 1 ft,62,66
301,3,0:45.0,R. Lopez misses 2-pt hook shot from 10 ft,,62,66
302,3,0:43.0,,Defensive rebound by O. Anunoby,62,66
303,3,0:36.0,,O. Anunoby misses 2-pt jump shot from 8 ft,62,66
304,3,0:34.0,,Offensive rebound by O. Anunoby,62,66
305,3,0:34.0,,O. Anunoby makes 2-pt layup from 1 ft,62,68
306,3,0:14.0,C. Hutchison makes 3-pt jump shot from 26 ft (assist by K. Dunn),,65,68
307,3,0:00.0,,D. Wright misses 2-pt layup from 5 ft,65,68
308,3,0:00.0,,Offensive rebound by Team,65,68
309,4,11:44.0,,Turnover by P. Siakam (bad pass; steal by J. Holiday),65,68
310,4,11:33.0,L. Markkanen misses 3-pt jump shot from 26 ft,,65,68
311,4,11:30.0,,Defensive rebound by D. Wright,65,68
312,4,11:12.0,,D. Wright misses 3-pt jump shot from 24 ft,65,68
313,4,11:10.0,,Offensive rebound by G. Monroe,65,68
314,4,11:04.0,,G. Monroe misses 2-pt hook shot from 4 ft,65,68
315,4,11:04.0,,Offensive rebound by P. Siakam,65,68
316,4,11:00.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by O. Anunoby),65,71
317,4,10:45.0,Turnover by L. Markkanen (offensive foul),,65,71
318,4,10:45.0,Offensive foul by L. Markkanen (drawn by N. Powell),,65,71
319,4,10:31.0,,N. Powell misses 2-pt layup from 2 ft,65,71
320,4,10:30.0,Defensive rebound by L. Markkanen,,65,71
321,4,10:18.0,R. Lopez misses 2-pt hook shot from 5 ft (block by G. Monroe),,65,71
322,4,10:16.0,,Defensive rebound by G. Monroe,65,71
323,4,10:12.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by O. Anunoby),65,74
324,4,10:10.0,Chicago full timeout,,65,74
325,4,10:10.0,W. Carter enters the game for R. Lopez,,65,74
326,4,9:51.0,S. Harrison misses 2-pt hook shot from 4 ft,,65,74
327,4,9:49.0,,Defensive rebound by G. Monroe,65,74
328,4,9:28.0,,N. Powell misses 3-pt jump shot from 34 ft,65,74
329,4,9:27.0,,Offensive rebound by Team,65,74
330,4,9:27.0,,Turnover by Team (shot clock),65,74
331,4,9:18.0,Personal foul by P. Siakam (drawn by W. Carter),,65,74
332,4,9:18.0,Z. LaVine enters the game for S. Harrison,,65,74
333,4,9:09.0,Turnover by W. Carter (traveling),,65,74
334,4,8:59.0,,N. Powell misses 3-pt jump shot from 26 ft,65,74
335,4,8:56.0,Defensive rebound by R. Arcidiacono,,65,74
336,4,8:41.0,W. Carter makes 2-pt hook shot from 7 ft,,67,74
337,4,8:25.0,,Toronto full timeout,67,74
338,4,8:25.0,,K. Leonard enters the game for P. Siakam,67,74
339,4,8:21.0,,K. Leonard misses 3-pt jump shot from 26 ft,67,74
340,4,8:19.0,Defensive rebound by R. Arcidiacono,,67,74
341,4,8:09.0,Z. LaVine misses 2-pt jump shot from 2 ft,,67,74
342,4,8:07.0,Offensive rebound by W. Carter,,67,74
343,4,8:07.0,W. Carter makes 2-pt dunk at rim,,69,74
344,4,7:52.0,,K. Leonard makes 2-pt hook shot from 3 ft,69,76
345,4,7:28.0,Z. LaVine misses 2-pt hook shot from 2 ft,,69,76
346,4,7:28.0,,Defensive rebound by Team,69,76
347,4,7:18.0,,O. Anunoby misses 3-pt jump shot from 26 ft,69,76
348,4,7:15.0,Defensive rebound by Z. LaVine,,69,76
349,4,7:02.0,W. Carter misses 2-pt hook shot from 2 ft,,69,76
350,4,7:00.0,Offensive rebound by R. Arcidiacono,,69,76
351,4,6:58.0,J. Holiday misses 3-pt jump shot from 26 ft,,69,76
352,4,6:55.0,,Defensive rebound by N. Powell,69,76
353,4,6:45.0,,K. Leonard misses 3-pt jump shot from 25 ft,69,76
354,4,6:43.0,Defensive rebound by W. Carter,,69,76
355,4,6:17.0,L. Markkanen makes 2-pt jump shot from 2 ft,,71,76
356,4,6:08.0,,D. Wright misses 2-pt layup from 2 ft,71,76
357,4,6:07.0,,Offensive rebound by G. Monroe,71,76
358,4,6:06.0,,G. Monroe misses 2-pt layup from 1 ft,71,76
359,4,6:06.0,Defensive rebound by W. Carter,,71,76
360,4,6:06.0,Personal foul by G. Monroe (drawn by W. Carter),,71,76
361,4,6:06.0,K. Dunn enters the game for R. Arcidiacono,,71,76
362,4,6:06.0,,D. Green enters the game for G. Monroe,71,76
363,4,6:06.0,,S. Ibaka enters the game for N. Powell,71,76
364,4,6:06.0,,F. VanVleet enters the game for D. Wright,71,76
365,4,5:45.0,K. Dunn misses 2-pt layup from 2 ft (block by S. Ibaka),,71,76
366,4,5:43.0,,Defensive rebound by S. Ibaka,71,76
367,4,5:36.0,,Shooting foul by K. Dunn (drawn by K. Leonard),71,76
368,4,5:36.0,,K. Leonard makes free throw 1 of 2,71,77
369,4,5:36.0,,K. Leonard makes free throw 2 of 2,71,78
370,4,5:19.0,Shooting foul by S. Ibaka (drawn by Z. LaVine),,71,78
371,4,5:19.0,Z. LaVine makes free throw 1 of 2,,72,78
372,4,5:19.0,,P. Siakam enters the game for O. Anunoby,72,78
373,4,5:19.0,Z. LaVine makes free throw 2 of 2,,73,78
374,4,5:05.0,,F. VanVleet makes 3-pt jump shot from 26 ft,73,81
375,4,4:43.0,Z. LaVine misses 2-pt jump shot from 16 ft,,73,81
376,4,4:41.0,Offensive rebound by Team,,73,81
377,4,4:31.0,Z. LaVine misses 2-pt jump shot from 3 ft (block by S. Ibaka),,73,81
378,4,4:28.0,,Defensive rebound by F. VanVleet,73,81
379,4,4:25.0,,K. Leonard misses 3-pt jump shot from 26 ft,73,81
380,4,4:22.0,Defensive rebound by K. Dunn,,73,81
381,4,4:14.0,K. Dunn misses 2-pt hook shot from 4 ft,,73,81
382,4,4:11.0,Offensive rebound by W. Carter,,73,81
383,4,4:11.0,Shooting foul by S. Ibaka (drawn by W. Carter),,73,81
384,4,4:11.0,W. Carter makes free throw 1 of 2,,74,81
385,4,4:11.0,W. Carter makes free throw 2 of 2,,75,81
