,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
380,4,7:36.0,,M. Scott misses 3-pt jump shot from 25 ft,99,98
381,4,7:33.0,Defensive rebound by M. Kleber,,99,98
382,4,7:26.0,Shooting foul by L. Williams (drawn by D. Finney-Smith),,99,98
383,4,7:26.0,D. Finney-Smith makes free throw 1 of 2,,100,98
384,4,7:26.0,,D. Gallinari enters the game for M. Scott,100,98
385,4,7:26.0,,T. Harris enters the game for L. Williams,100,98
386,4,7:26.0,D. Finney-Smith makes free throw 2 of 2,,101,98
387,4,7:10.0,,Personal foul by D. Finney-Smith (drawn by T. Harris),101,98
388,4,7:10.0,,T. Harris makes free throw 1 of 2,101,99
389,4,7:10.0,,T. Harris makes free throw 2 of 2,101,100
390,4,6:56.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by J. Barea),,103,100
391,4,6:41.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 9 ft (assist by D. Gallinari),103,102
392,4,6:32.0,Personal foul by A. Bradley (drawn by D. Harris),,103,102
393,4,6:32.0,,LA Clippers full timeout,103,102
394,4,6:32.0,,M. Harrell enters the game for B. Marjanović,103,102
395,4,6:23.0,D. Harris misses 2-pt layup from 1 ft,,103,102
396,4,6:18.0,S. Mejri makes 2-pt dunk from 1 ft,,105,102
397,4,6:18.0,Offensive rebound by S. Mejri,,105,102
398,4,6:06.0,,T. Harris misses 2-pt jump shot from 9 ft,105,102
399,4,6:01.0,,M. Harrell makes 2-pt layup at rim,105,104
400,4,6:01.0,,Offensive rebound by M. Harrell,105,104
401,4,5:43.0,S. Mejri makes 2-pt layup from 1 ft (assist by J. Barea),,107,104
402,4,5:28.0,,S. Gilgeous-Alexander misses 2-pt layup from 1 ft,107,104
403,4,5:27.0,Defensive rebound by S. Mejri,,107,104
404,4,5:14.0,M. Kleber makes 2-pt jump shot from 4 ft (assist by S. Mejri),,109,104
405,4,4:56.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by T. Harris),109,107
406,4,4:30.0,D. Harris misses 2-pt layup from 1 ft (block by D. Gallinari),,109,107
407,4,4:28.0,Offensive rebound by D. Finney-Smith,,109,107
408,4,4:27.0,M. Kleber misses 3-pt jump shot from 25 ft,,109,107
409,4,4:26.0,Offensive rebound by Team,,109,107
410,4,4:26.0,Turnover by Team (shot clock),,109,107
411,4,4:26.0,L. Dončić enters the game for D. Harris,,109,107
412,4,4:26.0,D. Jordan enters the game for S. Mejri,,109,107
413,4,4:26.0,,L. Williams enters the game for S. Gilgeous-Alexander,109,107
414,4,4:17.0,,D. Gallinari makes 2-pt jump shot from 18 ft,109,109
415,4,4:17.0,Dallas full timeout,,109,109
416,4,4:17.0,H. Barnes enters the game for M. Kleber,,109,109
417,4,3:58.0,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Dončić),,111,109
418,4,3:40.0,,Shooting foul by D. Finney-Smith (drawn by D. Gallinari),111,109
419,4,3:40.0,,D. Gallinari makes free throw 1 of 2,111,110
420,4,3:40.0,,D. Gallinari makes free throw 2 of 2,111,111
421,4,3:26.0,L. Dončić misses 3-pt jump shot from 25 ft,,111,111
422,4,3:22.0,Offensive rebound by D. Jordan,,111,111
423,4,3:16.0,J. Barea misses 2-pt jump shot from 7 ft,,111,111
424,4,3:14.0,,Defensive rebound by M. Harrell,111,111
425,4,3:08.0,,Shooting foul by D. Finney-Smith (drawn by L. Williams),111,111
426,4,3:08.0,,L. Williams makes free throw 1 of 2,111,112
427,4,3:08.0,,L. Williams makes free throw 2 of 2,111,113
428,4,2:54.0,D. Jordan misses 2-pt hook shot from 3 ft,,111,113
429,4,2:52.0,,Defensive rebound by T. Harris,111,113
430,4,2:37.0,,M. Harrell misses 2-pt layup from 2 ft,111,113
431,4,2:37.0,,Offensive rebound by M. Harrell,111,113
432,4,2:37.0,,M. Harrell makes 2-pt dunk at rim,111,115
433,4,2:37.0,,Shooting foul by D. Jordan (drawn by M. Harrell),111,115
434,4,2:37.0,Dallas full timeout,,111,115
435,4,2:37.0,W. Matthews enters the game for D. Finney-Smith,,111,115
436,4,2:37.0,,M. Harrell misses free throw 1 of 1,111,115
437,4,2:33.0,Defensive rebound by D. Jordan,,111,115
438,4,2:24.0,H. Barnes misses 2-pt layup from 2 ft,,111,115
439,4,2:22.0,,Defensive rebound by T. Harris,111,115
440,4,2:12.0,,Turnover by M. Harrell (lost ball; steal by W. Matthews),111,115
441,4,2:02.0,Offensive rebound by Team,,111,115
442,4,2:02.0,J. Barea misses 2-pt hook shot from 3 ft,,111,115
443,4,1:53.0,L. Dončić misses 3-pt jump shot from 25 ft,,111,115
444,4,1:50.0,,Defensive rebound by Team,111,115
445,4,1:34.0,,L. Williams makes 2-pt jump shot from 12 ft,111,117
446,4,1:21.0,Offensive foul by H. Barnes (drawn by D. Gallinari),,111,117
447,4,1:21.0,Turnover by H. Barnes (offensive foul),,111,117
448,4,1:02.0,,D. Gallinari makes 2-pt dunk from 1 ft (assist by L. Williams),111,119
449,4,1:02.0,Dallas full timeout,,111,119
450,4,0:56.0,W. Matthews misses 3-pt jump shot from 24 ft,,111,119
451,4,0:54.0,Offensive rebound by J. Barea,,111,119
452,4,0:52.0,J. Barea misses 2-pt jump shot from 10 ft,,111,119
453,4,0:51.0,Offensive rebound by D. Jordan,,111,119
454,4,0:51.0,Personal foul by M. Harrell (drawn by D. Jordan),,111,119
455,4,0:51.0,D. Jordan makes free throw 1 of 2,,112,119
456,4,0:51.0,D. Jordan makes free throw 2 of 2,,113,119
457,4,0:28.0,,Turnover by D. Gallinari (bad pass; steal by L. Dončić),113,119
458,4,0:23.0,L. Dončić makes 2-pt layup from 2 ft,,115,119
459,4,0:19.0,,Personal take foul by W. Matthews (drawn by L. Williams),115,119
460,4,0:19.0,,L. Williams makes free throw 1 of 2,115,120
461,4,0:19.0,,L. Williams makes free throw 2 of 2,115,121
462,4,0:11.0,J. Barea makes 3-pt jump shot from 26 ft (assist by L. Dončić),,118,121
463,4,0:10.0,,Away from play foul by W. Matthews (drawn by L. Williams),118,121
464,4,0:10.0,,L. Williams misses free throw 1 of 1,118,121
465,4,0:10.0,,Offensive rebound by Team,118,121
466,4,0:09.0,,Personal take foul by H. Barnes (drawn by T. Harris),118,121
467,4,0:09.0,,T. Harris makes free throw 1 of 2,118,122
468,4,0:09.0,,P. Beverley enters the game for L. Williams,118,122
469,4,0:09.0,,T. Harris makes free throw 2 of 2,118,123
470,4,0:03.0,L. Dončić makes 3-pt jump shot from 26 ft,,121,123
471,4,0:02.0,,Personal take foul by H. Barnes (drawn by T. Harris),121,123
472,4,0:02.0,,T. Harris makes free throw 1 of 2,121,124
473,4,0:02.0,,T. Harris makes free throw 2 of 2,121,125
474,4,0:00.0,W. Matthews misses 3-pt jump shot from 25 ft,,121,125
475,4,0:00.0,Offensive rebound by Team,,121,125
