,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MILWAUKEE_ACTION,NEW ORLEANS_SCORE,MILWAUKEE_SCORE
377,4,8:40.0,A. Davis makes free throw 2 of 2,,96,99
378,4,8:29.0,,E. Bledsoe makes 2-pt layup from 2 ft,96,101
379,4,8:17.0,A. Davis makes 3-pt jump shot from 26 ft (assist by D. Miller),,99,101
380,4,8:02.0,,T. Snell makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),99,103
381,4,7:49.0,Personal foul by K. Middleton (drawn by D. Miller),,99,103
382,4,7:42.0,T. Frazier misses 2-pt layup from 2 ft,,99,103
383,4,7:39.0,,Defensive rebound by G. Antetokounmpo,99,103
384,4,7:38.0,,Offensive foul by G. Antetokounmpo (drawn by A. Davis),99,103
385,4,7:38.0,,Turnover by G. Antetokounmpo (offensive foul),99,103
386,4,7:38.0,J. Holiday enters the game for T. Frazier,,99,103
387,4,7:28.0,A. Davis misses 3-pt jump shot from 27 ft,,99,103
388,4,7:25.0,,Defensive rebound by K. Middleton,99,103
389,4,7:12.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,99,103
390,4,7:09.0,Defensive rebound by S. Hill,,99,103
391,4,6:55.0,F. Jackson makes 3-pt jump shot from 24 ft (assist by J. Holiday),,102,103
392,4,6:36.0,,K. Middleton misses 3-pt jump shot from 26 ft,102,103
393,4,6:33.0,Defensive rebound by J. Holiday,,102,103
394,4,6:31.0,F. Jackson misses 2-pt layup from 1 ft,,102,103
395,4,6:31.0,,Defensive rebound by K. Middleton,102,103
396,4,6:21.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),102,106
397,4,6:21.0,New Orleans full timeout,,102,106
398,4,6:21.0,,M. Brogdon enters the game for G. Antetokounmpo,102,106
399,4,6:21.0,,S. Brown enters the game for E. Bledsoe,102,106
400,4,6:21.0,,G. Hill enters the game for T. Snell,102,106
401,4,6:04.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by A. Davis),,105,106
402,4,5:50.0,,Turnover by K. Middleton (bad pass; steal by A. Davis),105,106
403,4,5:45.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,107,106
404,4,5:27.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),107,108
405,4,5:16.0,J. Holiday misses 3-pt jump shot from 26 ft,,107,108
406,4,5:14.0,,Defensive rebound by M. Brogdon,107,108
407,4,5:02.0,,D. Wilson misses 3-pt jump shot from 27 ft,107,108
408,4,4:59.0,Defensive rebound by A. Davis,,107,108
409,4,4:51.0,S. Hill misses 3-pt jump shot from 26 ft,,107,108
410,4,4:47.0,,Defensive rebound by D. Wilson,107,108
411,4,4:30.0,,S. Brown makes 2-pt layup from 1 ft (assist by M. Brogdon),107,110
412,4,4:09.0,D. Miller misses 3-pt jump shot from 25 ft,,107,110
413,4,4:07.0,,Defensive rebound by G. Hill,107,110
414,4,4:07.0,E. Moore enters the game for F. Jackson,,107,110
415,4,4:07.0,,G. Antetokounmpo enters the game for S. Brown,107,110
416,4,3:51.0,,K. Middleton misses 2-pt jump shot from 14 ft,107,110
417,4,3:51.0,,Offensive rebound by Team,107,110
418,4,3:51.0,,Away from play foul by E. Moore (drawn by G. Hill),107,110
419,4,3:51.0,,G. Hill makes free throw 1 of 1,107,111
420,4,3:47.0,,D. Wilson misses 3-pt jump shot from 23 ft,107,111
421,4,3:44.0,,Offensive rebound by M. Brogdon,107,111
422,4,3:37.0,,K. Middleton misses 2-pt layup from 2 ft,107,111
423,4,3:37.0,,Offensive rebound by D. Wilson,107,111
424,4,3:33.0,,D. Wilson makes 2-pt layup from 1 ft,107,113
425,4,3:23.0,Turnover by J. Holiday (bad pass; steal by G. Antetokounmpo),,107,113
426,4,3:18.0,,M. Brogdon misses 2-pt layup from 1 ft (block by J. Holiday),107,113
427,4,3:18.0,,Offensive rebound by D. Wilson,107,113
428,4,3:18.0,,D. Wilson makes 2-pt layup from 1 ft,107,115
429,4,3:18.0,New Orleans full timeout,,107,115
430,4,3:09.0,Turnover by J. Holiday (bad pass),,107,115
431,4,3:09.0,,Milwaukee full timeout,107,115
432,4,3:09.0,T. Frazier enters the game for S. Hill,,107,115
433,4,2:56.0,,M. Brogdon makes 2-pt layup at rim,107,117
434,4,2:38.0,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Holiday),,110,117
435,4,2:22.0,,Shooting foul by A. Davis (drawn by M. Brogdon),110,117
436,4,2:22.0,,M. Brogdon makes free throw 1 of 2,110,118
437,4,2:22.0,S. Hill enters the game for E. Moore,,110,118
438,4,2:22.0,,M. Brogdon makes free throw 2 of 2,110,119
439,4,2:10.0,A. Davis misses 3-pt jump shot from 27 ft,,110,119
440,4,2:07.0,,Defensive rebound by G. Antetokounmpo,110,119
441,4,1:48.0,,Turnover by M. Brogdon (bad pass; steal by J. Holiday),110,119
442,4,1:42.0,D. Miller misses 3-pt jump shot from 29 ft,,110,119
443,4,1:36.0,,Defensive rebound by D. Wilson,110,119
444,4,1:21.0,,Turnover by G. Antetokounmpo (palming),110,119
445,4,1:01.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Hill),,113,119
446,4,0:41.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,113,119
447,4,0:38.0,Defensive rebound by J. Holiday,,113,119
448,4,0:29.0,J. Holiday misses 2-pt layup from 2 ft,,113,119
449,4,0:26.0,,Defensive rebound by K. Middleton,113,119
450,4,0:26.0,,Personal take foul by D. Miller (drawn by K. Middleton),113,119
451,4,0:26.0,,K. Middleton makes free throw 1 of 2,113,120
452,4,0:26.0,,S. Brown enters the game for M. Brogdon,113,120
453,4,0:26.0,,K. Middleton makes free throw 2 of 2,113,121
454,4,0:26.0,New Orleans full timeout,,113,121
455,4,0:26.0,,T. Maker enters the game for G. Antetokounmpo,113,121
456,4,0:26.0,,T. Snell enters the game for K. Middleton,113,121
457,4,0:26.0,Personal foul by S. Brown (drawn by T. Frazier),,113,121
458,4,0:26.0,T. Frazier makes free throw 1 of 2,,114,121
459,4,0:26.0,,G. Antetokounmpo enters the game for T. Maker,114,121
460,4,0:26.0,,K. Middleton enters the game for D. Wilson,114,121
461,4,0:26.0,T. Frazier makes free throw 2 of 2,,115,121
462,4,0:25.0,,Personal foul by T. Frazier (drawn by T. Snell),115,121
463,4,0:25.0,,T. Snell makes free throw 1 of 2,115,122
464,4,0:25.0,E. Moore enters the game for S. Hill,,115,122
465,4,0:25.0,,T. Maker enters the game for G. Antetokounmpo,115,122
466,4,0:25.0,,D. Wilson enters the game for K. Middleton,115,122
467,4,0:25.0,,T. Snell makes free throw 2 of 2,115,123
468,4,0:18.0,Turnover by A. Davis (traveling),,115,123
