,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
393,4,4:08.0,,Shooting foul by J. Hernangómez (drawn by G. Temple),79,80
394,4,4:08.0,,G. Temple makes free throw 1 of 2,79,81
395,4,4:08.0,,G. Temple makes free throw 2 of 2,79,82
396,4,3:58.0,Personal foul by M. Gasol (drawn by N. Jokić),,79,82
397,4,3:52.0,G. Harris makes 2-pt jump shot from 11 ft,,81,82
398,4,3:35.0,,M. Gasol misses 2-pt jump shot from 13 ft,81,82
399,4,3:33.0,Defensive rebound by M. Morris,,81,82
400,4,3:10.0,Turnover by Team (shot clock),,81,82
401,4,3:10.0,J. Murray enters the game for M. Morris,,81,82
402,4,3:10.0,,M. Conley enters the game for D. Brooks,81,82
403,4,2:52.0,,K. Anderson misses 2-pt layup from 2 ft,81,82
404,4,2:49.0,Defensive rebound by T. Lyles,,81,82
405,4,2:45.0,J. Hernangómez makes 2-pt layup at rim (assist by J. Murray),,83,82
406,4,2:17.0,,M. Gasol misses 2-pt hook shot from 11 ft,83,82
407,4,2:15.0,Defensive rebound by J. Hernangómez,,83,82
408,4,1:59.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,83,82
409,4,1:54.0,,Defensive rebound by G. Temple,83,82
410,4,1:51.0,,Memphis full timeout,83,82
411,4,1:51.0,,J. Jackson enters the game for K. Anderson,83,82
412,4,1:45.0,,S. Mack makes 3-pt jump shot from 26 ft,83,85
413,4,1:33.0,Turnover by J. Murray (bad pass; steal by M. Conley),,83,85
414,4,1:14.0,,G. Temple misses 2-pt layup from 2 ft (block by J. Hernangómez),83,85
415,4,1:14.0,,Offensive rebound by Team,83,85
416,4,1:08.0,,M. Conley misses 2-pt layup from 5 ft,83,85
417,4,1:06.0,Defensive rebound by T. Lyles,,83,85
418,4,0:58.0,J. Murray misses 3-pt jump shot from 26 ft,,83,85
419,4,0:56.0,,Defensive rebound by J. Jackson,83,85
420,4,0:40.0,,M. Conley makes 2-pt jump shot from 12 ft,83,87
421,4,0:40.0,Denver full timeout,,83,87
422,4,0:40.0,,K. Anderson enters the game for J. Jackson,83,87
423,4,0:31.0,T. Lyles makes 2-pt dunk from 1 ft (assist by J. Murray),,85,87
424,4,0:31.0,Shooting foul by M. Gasol (drawn by T. Lyles),,85,87
425,4,0:31.0,M. Plumlee enters the game for N. Jokić,,85,87
426,4,0:31.0,,J. Jackson enters the game for S. Mack,85,87
427,4,0:31.0,T. Lyles misses free throw 1 of 1,,85,87
428,4,0:31.0,Offensive rebound by J. Hernangómez,,85,87
429,4,0:17.0,J. Murray makes 2-pt jump shot from 21 ft,,87,87
430,4,0:17.0,,Memphis full timeout,87,87
431,4,0:17.0,T. Craig enters the game for T. Lyles,,87,87
432,4,0:17.0,,D. Brooks enters the game for K. Anderson,87,87
433,4,0:17.0,,S. Mack enters the game for J. Jackson,87,87
434,4,0:04.0,,Personal foul by J. Murray (drawn by M. Gasol),87,87
435,4,0:04.0,,M. Gasol makes free throw 1 of 2,87,88
436,4,0:04.0,N. Jokić enters the game for T. Craig,,87,88
437,4,0:04.0,,M. Gasol makes free throw 2 of 2,87,89
438,4,0:04.0,Denver full timeout,,87,89
439,4,0:04.0,T. Lyles enters the game for M. Plumlee,,87,89
440,4,0:02.0,N. Jokić misses 3-pt jump shot from 26 ft,,87,89
441,4,0:02.0,Offensive rebound by J. Murray,,87,89
442,4,0:00.0,J. Murray misses 2-pt layup from 8 ft,,87,89
443,4,0:00.0,Offensive rebound by Team,,87,89
