,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW ORLEANS_ACTION,CHICAGO_SCORE,NEW ORLEANS_SCORE
382,4,6:42.0,,N. Mirotić misses 3-pt jump shot from 27 ft,83,91
383,4,6:39.0,Defensive rebound by A. Blakeney,,83,91
384,4,6:33.0,A. Blakeney makes 2-pt jump shot from 13 ft,,85,91
385,4,6:18.0,,J. Holiday misses 2-pt jump shot from 13 ft,85,91
386,4,6:16.0,Defensive rebound by C. Hutchison,,85,91
387,4,6:07.0,A. Blakeney misses 2-pt jump shot from 17 ft,,85,91
388,4,6:03.0,,Defensive rebound by A. Davis,85,91
389,4,5:58.0,,J. Holiday makes 2-pt layup from 2 ft,85,93
390,4,5:58.0,,Shooting foul by R. Arcidiacono (drawn by J. Holiday),85,93
391,4,5:58.0,Z. LaVine enters the game for A. Blakeney,,85,93
392,4,5:58.0,J. Parker enters the game for C. Hutchison,,85,93
393,4,5:58.0,,J. Holiday makes free throw 1 of 1,85,94
394,4,5:38.0,Z. LaVine makes 3-pt jump shot from 30 ft (assist by R. Lopez),,88,94
395,4,5:31.0,,A. Davis makes 2-pt layup from 2 ft (assist by E. Moore),88,96
396,4,5:19.0,J. Parker misses 2-pt jump shot from 19 ft,,88,96
397,4,5:16.0,,Defensive rebound by N. Mirotić,88,96
398,4,5:08.0,,J. Holiday misses 2-pt jump shot from 22 ft,88,96
399,4,5:04.0,Defensive rebound by J. Parker,,88,96
400,4,4:59.0,Z. LaVine misses 3-pt jump shot from 25 ft,,88,96
401,4,4:55.0,,Defensive rebound by A. Davis,88,96
402,4,4:30.0,,J. Holiday misses 2-pt jump shot from 10 ft,88,96
403,4,4:29.0,,Offensive rebound by A. Davis,88,96
404,4,4:29.0,,A. Davis misses 2-pt layup from 1 ft,88,96
405,4,4:29.0,,Offensive rebound by N. Mirotić,88,96
406,4,4:19.0,,W. Johnson makes 2-pt jump shot from 20 ft (assist by A. Davis),88,98
407,4,4:17.0,Chicago full timeout,,88,98
408,4,4:17.0,W. Carter enters the game for R. Lopez,,88,98
409,4,4:02.0,W. Carter makes 2-pt dunk from 1 ft (assist by J. Parker),,90,98
410,4,3:42.0,,A. Davis misses 2-pt jump shot from 8 ft,90,98
411,4,3:39.0,Defensive rebound by J. Parker,,90,98
412,4,3:35.0,J. Parker makes 2-pt layup from 2 ft,,92,98
413,4,3:22.0,,J. Holiday misses 3-pt jump shot from 24 ft,92,98
414,4,3:20.0,Defensive rebound by J. Parker,,92,98
415,4,3:05.0,Z. LaVine misses 2-pt jump shot from 15 ft,,92,98
416,4,3:05.0,Offensive rebound by Team,,92,98
417,4,3:05.0,,J. Randle enters the game for N. Mirotić,92,98
418,4,2:53.0,J. Parker misses 2-pt layup from 1 ft (block by J. Holiday),,92,98
419,4,2:53.0,Offensive rebound by Team,,92,98
420,4,2:51.0,J. Holiday misses 3-pt jump shot from 23 ft,,92,98
421,4,2:47.0,,Defensive rebound by A. Davis,92,98
422,4,2:28.0,,A. Davis misses 3-pt jump shot from 26 ft,92,98
423,4,2:24.0,,Offensive rebound by J. Holiday,92,98
424,4,2:16.0,,J. Holiday makes 2-pt jump shot from 12 ft,92,100
425,4,2:03.0,Z. LaVine misses 2-pt layup from 3 ft,,92,100
426,4,1:58.0,,Defensive rebound by E. Moore,92,100
427,4,1:55.0,,J. Randle makes 2-pt layup from 2 ft,92,102
428,4,1:55.0,Chicago full timeout,,92,102
429,4,1:42.0,J. Parker makes 2-pt hook shot from 7 ft,,94,102
430,4,1:42.0,Shooting foul by J. Randle (drawn by J. Parker),,94,102
431,4,1:42.0,J. Parker makes free throw 1 of 1,,95,102
432,4,1:30.0,,Shooting foul by J. Holiday (drawn by J. Holiday),95,102
433,4,1:30.0,,J. Holiday makes free throw 1 of 2,95,103
434,4,1:30.0,,J. Holiday makes free throw 2 of 2,95,104
435,4,1:19.0,Z. LaVine misses 2-pt layup from 2 ft,,95,104
436,4,1:16.0,Offensive rebound by W. Carter,,95,104
437,4,1:13.0,Z. LaVine misses 2-pt dunk from 2 ft,,95,104
438,4,1:09.0,,Defensive rebound by A. Davis,95,104
439,4,0:50.0,,W. Johnson misses 2-pt jump shot from 20 ft,95,104
440,4,0:48.0,Defensive rebound by J. Parker,,95,104
441,4,0:44.0,Z. LaVine misses 2-pt layup from 3 ft (block by W. Johnson),,95,104
442,4,0:40.0,,Defensive rebound by J. Holiday,95,104
443,4,0:25.0,,Personal take foul by J. Parker (drawn by J. Randle),95,104
444,4,0:25.0,,J. Randle makes free throw 1 of 2,95,105
445,4,0:25.0,A. Blakeney enters the game for Z. LaVine,,95,105
446,4,0:25.0,,C. Diallo enters the game for A. Davis,95,105
447,4,0:25.0,,J. Randle misses free throw 2 of 2,95,105
448,4,0:23.0,Defensive rebound by W. Carter,,95,105
449,4,0:17.0,J. Holiday misses 3-pt jump shot from 25 ft,,95,105
450,4,0:14.0,,Defensive rebound by C. Diallo,95,105
451,4,0:14.0,,Personal take foul by J. Parker (drawn by C. Diallo),95,105
452,4,0:14.0,,C. Diallo makes free throw 1 of 2,95,106
453,4,0:14.0,C. Hutchison enters the game for J. Parker,,95,106
454,4,0:14.0,,T. Frazier enters the game for J. Holiday,95,106
455,4,0:14.0,,K. Williams enters the game for E. Moore,95,106
456,4,0:14.0,,C. Diallo makes free throw 2 of 2,95,107
457,4,0:09.0,R. Arcidiacono makes 3-pt jump shot from 25 ft,,98,107
