,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
390,4,1:51.0,,Personal foul by P. Tucker (drawn by A. Aminu),95,103
391,4,1:51.0,C. Capela enters the game for N. Hilário,,95,103
392,4,1:40.0,,D. Lillard misses 3-pt jump shot from 24 ft,95,103
393,4,1:38.0,Defensive rebound by Team,,95,103
394,4,1:23.0,J. Harden misses 2-pt layup from 1 ft,,95,103
395,4,1:21.0,,Defensive rebound by J. Nurkić,95,103
396,4,1:14.0,,E. Turner makes 2-pt layup from 1 ft (assist by D. Lillard),95,105
397,4,1:14.0,,Shooting foul by C. Capela (drawn by E. Turner),95,105
398,4,1:14.0,,E. Turner makes free throw 1 of 1,95,106
399,4,1:02.0,Shooting foul by E. Turner (drawn by J. Harden),,95,106
400,4,1:02.0,J. Harden makes free throw 1 of 3,,96,106
401,4,1:02.0,J. Harden makes free throw 2 of 3,,97,106
402,4,1:02.0,J. Harden makes free throw 3 of 3,,98,106
403,4,0:44.0,,Personal foul by A. Rivers (drawn by D. Lillard),98,106
404,4,0:44.0,,D. Lillard misses free throw 1 of 2,98,106
405,4,0:44.0,,Offensive rebound by Team,98,106
406,4,0:44.0,,D. Lillard makes free throw 2 of 2,98,107
407,4,0:34.0,J. Harden makes 3-pt jump shot from 27 ft,,101,107
408,4,0:22.0,,Personal take foul by G. Green (drawn by J. Nurkić),101,107
409,4,0:22.0,,J. Nurkić makes free throw 1 of 2,101,108
410,4,0:22.0,,J. Nurkić makes free throw 2 of 2,101,109
411,4,0:22.0,Houston full timeout,,101,109
412,4,0:22.0,D. House enters the game for C. Capela,,101,109
413,4,0:19.0,G. Green misses 3-pt jump shot from 22 ft,,101,109
414,4,0:18.0,,Defensive rebound by Team,101,109
415,4,0:16.0,,Personal take foul by A. Rivers (drawn by C. McCollum),101,109
416,4,0:16.0,,C. McCollum makes free throw 1 of 2,101,110
417,4,0:16.0,,C. McCollum misses free throw 2 of 2,101,110
418,4,0:15.0,Defensive rebound by J. Harden,,101,110
419,4,0:04.0,J. Harden misses 2-pt layup from 1 ft,,101,110
420,4,0:03.0,,Defensive rebound by J. Nurkić,101,110
