,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
105,1,1:57.0,Turnover by J. Hart (step out of bounds),,24,31
106,1,1:57.0,A. Caruso enters the game for K. Kuzma,,24,31
107,1,1:57.0,,T. Frazier enters the game for B. Lopez,24,31
108,1,1:57.0,,N. Mirotić enters the game for K. Middleton,24,31
109,1,1:46.0,,N. Mirotić misses 3-pt jump shot from 26 ft,24,31
110,1,1:43.0,Defensive rebound by M. Wagner,,24,31
111,1,1:35.0,M. Wagner misses 3-pt jump shot from 28 ft,,24,31
112,1,1:30.0,,Defensive rebound by P. Connaughton,24,31
113,1,1:14.0,,G. Hill makes 2-pt layup from 2 ft,24,33
114,1,1:05.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,24,33
115,1,1:00.0,,Defensive rebound by N. Mirotić,24,33
116,1,0:46.0,Violation by Team (kicked ball),,24,33
117,1,0:46.0,,T. Snell enters the game for G. Hill,24,33
118,1,0:37.0,,P. Connaughton misses 3-pt jump shot from 26 ft,24,33
119,1,0:33.0,,Offensive rebound by N. Mirotić,24,33
120,1,0:33.0,,N. Mirotić makes 2-pt layup at rim,24,35
121,1,0:29.0,R. Rondo misses 3-pt jump shot from 30 ft,,24,35
122,1,0:29.0,,Defensive rebound by T. Snell,24,35
123,1,0:08.0,,N. Mirotić misses 3-pt jump shot from 28 ft (block by K. Caldwell-Pope),24,35
124,1,0:04.0,,Offensive rebound by N. Mirotić,24,35
125,1,0:02.0,,D. Wilson misses 2-pt jump shot from 15 ft,24,35
126,1,0:02.0,Defensive rebound by J. Hart,,24,35
127,2,11:45.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by T. Snell),24,37
128,2,11:37.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by A. Caruso),,26,37
129,2,11:30.0,,N. Mirotić misses 3-pt jump shot from 25 ft,26,37
130,2,11:26.0,Defensive rebound by K. Caldwell-Pope,,26,37
131,2,11:11.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,26,37
132,2,11:08.0,Offensive rebound by A. Caruso,,26,37
133,2,11:01.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,28,37
134,2,10:51.0,,Turnover by D. Wilson (bad pass; steal by A. Caruso),28,37
135,2,10:43.0,Turnover by J. Hart (out of bounds lost ball),,28,37
136,2,10:43.0,,E. Bledsoe enters the game for T. Frazier,28,37
137,2,10:21.0,,D. Wilson misses 3-pt jump shot from 27 ft,28,37
138,2,10:21.0,Defensive rebound by Team,,28,37
139,2,10:21.0,,Loose ball foul by T. Snell (drawn by K. Caldwell-Pope),28,37
140,2,10:21.0,,Violation by Team (delay of game),28,37
141,2,10:21.0,,G. Hill enters the game for T. Snell,28,37
142,2,10:16.0,Offensive foul by J. Williams (drawn by P. Connaughton),,28,37
143,2,10:16.0,Turnover by J. Williams (offensive foul),,28,37
144,2,10:03.0,,E. Bledsoe misses 2-pt layup from 1 ft (block by M. Wagner),28,37
145,2,9:58.0,Defensive rebound by M. Wagner,,28,37
146,2,9:55.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Hart),,31,37
147,2,9:44.0,,N. Mirotić misses 2-pt jump shot from 11 ft,31,37
148,2,9:41.0,Defensive rebound by J. Hart,,31,37
149,2,9:33.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by J. Hart),,34,37
150,2,9:14.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by E. Bledsoe),34,39
151,2,8:59.0,A. Caruso misses 2-pt jump shot from 20 ft,,34,39
152,2,8:57.0,,Defensive rebound by P. Connaughton,34,39
153,2,8:34.0,,G. Hill misses 3-pt jump shot from 26 ft,34,39
154,2,8:31.0,,Offensive rebound by N. Mirotić,34,39
155,2,8:29.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,34,39
156,2,8:25.0,Defensive rebound by J. Hart,,34,39
157,2,8:18.0,J. Hart misses 3-pt jump shot from 28 ft,,34,39
158,2,8:18.0,,Defensive rebound by E. Bledsoe,34,39
159,2,8:06.0,,Shooting foul by K. Caldwell-Pope (drawn by N. Mirotić),34,39
160,2,8:06.0,,N. Mirotić makes free throw 1 of 2,34,40
161,2,8:06.0,K. Kuzma enters the game for J. Williams,,34,40
162,2,8:06.0,,K. Middleton enters the game for D. Wilson,34,40
163,2,8:06.0,,N. Mirotić makes free throw 2 of 2,34,41
164,2,8:06.0,,B. Lopez enters the game for N. Mirotić,34,41
165,2,7:45.0,M. Wagner makes 2-pt layup at rim (assist by K. Kuzma),,36,41
166,2,7:36.0,,B. Lopez makes 3-pt jump shot from 29 ft (assist by K. Middleton),36,44
167,2,7:23.0,M. Wagner misses 3-pt jump shot from 26 ft,,36,44
168,2,7:20.0,,Defensive rebound by P. Connaughton,36,44
169,2,7:11.0,,Shooting foul by J. Hart (drawn by B. Lopez),36,44
170,2,7:11.0,,B. Lopez misses free throw 1 of 2,36,44
171,2,7:11.0,,Offensive rebound by Team,36,44
172,2,7:11.0,R. Bullock enters the game for J. Hart,,36,44
173,2,7:11.0,J. McGee enters the game for M. Wagner,,36,44
174,2,7:11.0,,D. Wilson enters the game for P. Connaughton,36,44
175,2,7:11.0,,B. Lopez makes free throw 2 of 2,36,45
176,2,6:49.0,A. Caruso misses 2-pt layup from 1 ft (block by B. Lopez),,36,45
177,2,6:43.0,Offensive rebound by J. McGee,,36,45
178,2,6:42.0,J. McGee makes 2-pt dunk from 1 ft,,38,45
179,2,6:38.0,,E. Bledsoe makes 2-pt layup from 3 ft,38,47
180,2,6:28.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,38,47
181,2,6:26.0,Offensive rebound by K. Kuzma,,38,47
182,2,6:17.0,A. Caruso misses 2-pt jump shot from 6 ft,,38,47
183,2,6:17.0,,Defensive rebound by Team,38,47
184,2,6:17.0,Loose ball foul by J. McGee (drawn by E. Bledsoe),,38,47
185,2,6:17.0,,Milwaukee full timeout,38,47
186,2,6:17.0,R. Rondo enters the game for A. Caruso,,38,47
187,2,6:17.0,,P. Connaughton enters the game for G. Hill,38,47
188,2,6:04.0,,K. Middleton makes 2-pt jump shot from 18 ft (assist by P. Connaughton),38,49
189,2,5:41.0,Turnover by K. Kuzma (lost ball; steal by E. Bledsoe),,38,49
190,2,5:35.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,38,49
191,2,5:30.0,Defensive rebound by R. Rondo,,38,49
192,2,5:24.0,K. Kuzma misses 2-pt hook shot from 2 ft (block by B. Lopez),,38,49
193,2,5:22.0,Offensive rebound by Team,,38,49
194,2,5:15.0,J. McGee misses 2-pt jump shot from 17 ft,,38,49
195,2,5:12.0,,Defensive rebound by K. Middleton,38,49
196,2,4:52.0,,Shooting foul by J. McGee (drawn by B. Lopez),38,49
197,2,4:52.0,,B. Lopez misses free throw 1 of 2,38,49
198,2,4:52.0,,Offensive rebound by Team,38,49
199,2,4:52.0,,T. Frazier enters the game for E. Bledsoe,38,49
200,2,4:52.0,,B. Lopez makes free throw 2 of 2,38,50
201,2,4:41.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by K. Kuzma),,41,50
202,2,4:30.0,,K. Middleton misses 2-pt layup from 1 ft,41,50
203,2,4:27.0,Defensive rebound by J. McGee,,41,50
204,2,4:24.0,Turnover by R. Rondo (bad pass),,41,50
205,2,4:12.0,,Turnover by K. Middleton (bad pass; steal by K. Kuzma),41,50
206,2,4:09.0,Shooting foul by K. Middleton (drawn by K. Kuzma),,41,50
207,2,4:09.0,K. Kuzma makes free throw 1 of 2,,42,50
208,2,4:09.0,K. Kuzma makes free throw 2 of 2,,43,50
209,2,3:53.0,,B. Lopez misses 3-pt jump shot from 26 ft,43,50
210,2,3:53.0,Defensive rebound by Team,,43,50
211,2,3:37.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,46,50
212,2,3:20.0,,Offensive foul by B. Lopez (drawn by K. Kuzma),46,50
213,2,3:20.0,,Turnover by B. Lopez (offensive foul),46,50
214,2,3:20.0,,N. Mirotić enters the game for D. Wilson,46,50
215,2,3:04.0,J. McGee misses 2-pt hook shot from 7 ft,,46,50
216,2,3:02.0,Offensive rebound by Team,,46,50
217,2,3:02.0,LA Lakers full timeout,,46,50
218,2,2:53.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,48,50
219,2,2:42.0,,K. Middleton misses 2-pt hook shot from 8 ft,48,50
220,2,2:42.0,Defensive rebound by Team,,48,50
221,2,2:25.0,J. McGee misses 2-pt dunk from 1 ft,,48,50
222,2,2:22.0,,Defensive rebound by T. Frazier,48,50
223,2,2:17.0,,P. Connaughton makes 2-pt dunk from 2 ft (assist by T. Frazier),48,52
224,2,2:07.0,Shooting foul by B. Lopez (drawn by K. Kuzma),,48,52
225,2,2:07.0,K. Kuzma makes free throw 1 of 2,,49,52
226,2,2:07.0,,E. Bledsoe enters the game for T. Frazier,49,52
227,2,2:07.0,,D. Wilson enters the game for B. Lopez,49,52
228,2,2:07.0,K. Kuzma makes free throw 2 of 2,,50,52
229,2,1:58.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by E. Bledsoe),50,54
230,2,1:40.0,K. Caldwell-Pope makes 3-pt jump shot from 28 ft (assist by R. Bullock),,53,54
231,2,1:28.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by D. Wilson),53,56
232,2,1:21.0,R. Rondo misses 2-pt layup from 2 ft,,53,56
233,2,1:17.0,,Defensive rebound by E. Bledsoe,53,56
234,2,1:17.0,M. Wagner enters the game for J. McGee,,53,56
235,2,0:52.0,,Turnover by K. Middleton (lost ball; steal by K. Caldwell-Pope),53,56
236,2,0:48.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by R. Rondo),,56,56
237,2,0:45.0,,K. Middleton makes 2-pt layup from 2 ft,56,58
238,2,0:38.0,K. Kuzma makes 2-pt layup from 1 ft (assist by R. Rondo),,58,58
239,2,0:28.0,,Shooting foul by R. Rondo (drawn by K. Middleton),58,58
240,2,0:28.0,,K. Middleton makes free throw 1 of 2,58,59
241,2,0:28.0,,K. Middleton makes free throw 2 of 2,58,60
242,2,0:04.0,K. Kuzma misses 3-pt jump shot from 26 ft,,58,60
243,2,0:02.0,,Defensive rebound by P. Connaughton,58,60
244,2,0:01.0,,Personal foul by K. Caldwell-Pope (drawn by E. Bledsoe),58,60
245,2,0:01.0,,E. Bledsoe misses free throw 1 of 2,58,60
246,2,0:01.0,,Offensive rebound by Team,58,60
247,2,0:01.0,J. McGee enters the game for K. Caldwell-Pope,,58,60
248,2,0:01.0,,T. Frazier enters the game for K. Middleton,58,60
249,2,0:01.0,,E. Bledsoe makes free throw 2 of 2,58,61
250,2,0:00.0,Turnover by R. Rondo (bad pass; steal by E. Bledsoe),,58,61
251,2,0:00.0,,N. Mirotić misses 3-pt jump shot from 29 ft,58,61
252,2,0:00.0,,Offensive rebound by Team,58,61
253,3,11:42.0,,N. Mirotić misses 2-pt jump shot from 3 ft,58,61
254,3,11:39.0,Defensive rebound by J. McGee,,58,61
255,3,11:26.0,M. Muscala misses 3-pt jump shot from 27 ft,,58,61
256,3,11:23.0,,Defensive rebound by K. Middleton,58,61
257,3,11:13.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by T. Snell),58,64
258,3,11:05.0,Turnover by R. Rondo (bad pass; steal by B. Lopez),,58,64
259,3,10:58.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,58,64
260,3,10:55.0,Defensive rebound by R. Rondo,,58,64
261,3,10:44.0,M. Muscala misses 3-pt jump shot from 27 ft,,58,64
262,3,10:41.0,,Defensive rebound by E. Bledsoe,58,64
263,3,10:30.0,,B. Lopez makes 3-pt jump shot from 30 ft (assist by K. Middleton),58,67
264,3,10:21.0,Shooting foul by T. Snell (drawn by R. Bullock),,58,67
265,3,10:21.0,R. Bullock makes free throw 1 of 2,,59,67
266,3,10:21.0,,P. Connaughton enters the game for T. Snell,59,67
267,3,10:21.0,R. Bullock makes free throw 2 of 2,,60,67
268,3,10:10.0,,Turnover by E. Bledsoe (traveling),60,67
269,3,9:57.0,R. Rondo makes 2-pt layup from 3 ft,,62,67
270,3,9:48.0,,B. Lopez misses 3-pt jump shot from 32 ft,62,67
271,3,9:47.0,,Offensive rebound by K. Middleton,62,67
272,3,9:41.0,,B. Lopez makes 2-pt dunk from 1 ft (assist by P. Connaughton),62,69
273,3,9:31.0,K. Kuzma makes 3-pt jump shot from 27 ft,,65,69
274,3,9:10.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,65,69
275,3,9:08.0,,Offensive rebound by B. Lopez,65,69
276,3,9:06.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by B. Lopez),65,72
277,3,8:52.0,J. McGee misses 2-pt hook shot from 14 ft,,65,72
278,3,8:50.0,,Defensive rebound by K. Middleton,65,72
279,3,8:39.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by P. Connaughton),65,75
280,3,8:39.0,LA Lakers full timeout,,65,75
281,3,8:29.0,R. Bullock makes 3-pt jump shot from 27 ft (assist by R. Rondo),,68,75
282,3,8:17.0,,E. Bledsoe misses 2-pt layup from 1 ft (block by J. McGee),68,75
283,3,8:13.0,Defensive rebound by R. Bullock,,68,75
284,3,8:08.0,M. Muscala makes 2-pt jump shot from 14 ft (assist by R. Rondo),,70,75
285,3,7:56.0,,K. Middleton makes 3-pt jump shot from 26 ft,70,78
286,3,7:46.0,K. Kuzma misses 2-pt layup from 3 ft,,70,78
287,3,7:43.0,,Defensive rebound by B. Lopez,70,78
288,3,7:38.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,70,78
289,3,7:35.0,Defensive rebound by K. Kuzma,,70,78
290,3,7:27.0,R. Rondo makes 3-pt jump shot from 27 ft,,73,78
291,3,7:09.0,,K. Middleton makes 3-pt jump shot from 29 ft,73,81
292,3,7:00.0,K. Kuzma misses 3-pt jump shot from 28 ft,,73,81
293,3,6:57.0,,Defensive rebound by N. Mirotić,73,81
294,3,6:41.0,,P. Connaughton misses 3-pt jump shot from 24 ft,73,81
295,3,6:38.0,Defensive rebound by K. Kuzma,,73,81
296,3,6:29.0,R. Rondo misses 2-pt layup from 3 ft,,73,81
297,3,6:26.0,,Defensive rebound by K. Middleton,73,81
298,3,6:25.0,,Shooting foul by K. Kuzma (drawn by E. Bledsoe),73,81
299,3,6:25.0,,E. Bledsoe misses free throw 1 of 2,73,81
300,3,6:25.0,,Offensive rebound by Team,73,81
301,3,6:25.0,M. Wagner enters the game for J. McGee,,73,81
302,3,6:25.0,J. Williams enters the game for M. Muscala,,73,81
303,3,6:25.0,,D. Wilson enters the game for N. Mirotić,73,81
304,3,6:25.0,,E. Bledsoe makes free throw 2 of 2,73,82
305,3,6:08.0,R. Rondo misses 3-pt jump shot from 27 ft,,73,82
306,3,6:04.0,,Defensive rebound by D. Wilson,73,82
307,3,5:56.0,,B. Lopez misses 3-pt jump shot from 29 ft,73,82
308,3,5:54.0,,Offensive rebound by E. Bledsoe,73,82
309,3,5:53.0,,E. Bledsoe makes 2-pt layup from 1 ft,73,84
310,3,5:50.0,,Violation by Team (kicked ball),73,84
311,3,5:43.0,J. Williams misses 3-pt jump shot from 24 ft,,73,84
312,3,5:39.0,,Defensive rebound by E. Bledsoe,73,84
313,3,5:33.0,,Turnover by E. Bledsoe (bad pass),73,84
314,3,5:33.0,K. Caldwell-Pope enters the game for J. Williams,,73,84
315,3,5:33.0,,G. Hill enters the game for E. Bledsoe,73,84
316,3,5:26.0,K. Kuzma misses 3-pt jump shot from 30 ft,,73,84
317,3,5:22.0,,Defensive rebound by K. Middleton,73,84
318,3,5:16.0,,B. Lopez misses 3-pt jump shot from 27 ft,73,84
319,3,5:15.0,,Offensive rebound by Team,73,84
320,3,5:10.0,,B. Lopez makes 2-pt layup from 1 ft (assist by P. Connaughton),73,86
321,3,5:03.0,M. Wagner makes 2-pt layup from 2 ft (assist by R. Rondo),,75,86
322,3,5:03.0,Shooting foul by G. Hill (drawn by M. Wagner),,75,86
323,3,5:03.0,,Milwaukee full timeout,75,86
324,3,5:03.0,M. Wagner makes free throw 1 of 1,,76,86
325,3,4:47.0,,Turnover by B. Lopez (traveling),76,86
326,3,4:40.0,Turnover by M. Wagner (traveling),,76,86
327,3,4:26.0,,B. Lopez makes 2-pt dunk from 1 ft (assist by K. Middleton),76,88
328,3,4:13.0,R. Bullock misses 2-pt jump shot from 15 ft,,76,88
329,3,4:10.0,,Defensive rebound by B. Lopez,76,88
330,3,3:48.0,,K. Middleton makes 2-pt jump shot from 20 ft,76,90
331,3,3:39.0,Turnover by K. Kuzma (bad pass),,76,90
332,3,3:39.0,,N. Mirotić enters the game for B. Lopez,76,90
333,3,3:17.0,,N. Mirotić makes 3-pt jump shot from 27 ft (assist by G. Hill),76,93
334,3,2:55.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,76,93
335,3,2:52.0,,Defensive rebound by P. Connaughton,76,93
336,3,2:40.0,,Shooting foul by M. Wagner (drawn by N. Mirotić),76,93
337,3,2:40.0,,N. Mirotić makes free throw 1 of 3,76,94
338,3,2:40.0,,N. Mirotić makes free throw 2 of 3,76,95
339,3,2:40.0,,N. Mirotić misses free throw 3 of 3,76,95
340,3,2:40.0,Defensive rebound by K. Kuzma,,76,95
341,3,2:40.0,A. Caruso enters the game for R. Bullock,,76,95
342,3,2:40.0,J. Hart enters the game for R. Rondo,,76,95
343,3,2:40.0,J. McGee enters the game for M. Wagner,,76,95
344,3,2:40.0,,T. Frazier enters the game for K. Middleton,76,95
345,3,2:27.0,Turnover by A. Caruso (bad pass; steal by G. Hill),,76,95
346,3,2:23.0,,G. Hill makes 2-pt layup from 2 ft,76,97
347,3,2:08.0,K. Kuzma misses 2-pt layup from 15 ft,,76,97
348,3,2:08.0,,Defensive rebound by P. Connaughton,76,97
349,3,1:47.0,,G. Hill misses 3-pt jump shot from 27 ft,76,97
350,3,1:44.0,Defensive rebound by J. McGee,,76,97
351,3,1:36.0,K. Kuzma misses 3-pt jump shot from 27 ft,,76,97
352,3,1:32.0,,Defensive rebound by D. Wilson,76,97
353,3,1:17.0,,P. Connaughton makes 2-pt dunk from 2 ft,76,99
354,3,1:13.0,Personal take foul by T. Frazier (drawn by A. Caruso),,76,99
355,3,1:13.0,R. Rondo enters the game for K. Kuzma,,76,99
356,3,1:13.0,,E. Bledsoe enters the game for G. Hill,76,99
357,3,1:13.0,,T. Snell enters the game for N. Mirotić,76,99
358,3,1:06.0,Personal foul by T. Frazier (drawn by A. Caruso),,76,99
359,3,1:06.0,A. Caruso makes free throw 1 of 2,,77,99
360,3,1:06.0,A. Caruso makes free throw 2 of 2,,78,99
361,3,0:50.0,,D. Wilson misses 2-pt dunk from 5 ft (block by R. Rondo),78,99
362,3,0:48.0,,Offensive rebound by D. Wilson,78,99
363,3,0:47.0,,P. Connaughton misses 3-pt jump shot from 29 ft,78,99
364,3,0:41.0,,Offensive rebound by D. Wilson,78,99
365,3,0:41.0,,D. Wilson misses 2-pt dunk from 1 ft,78,99
366,3,0:40.0,Defensive rebound by J. McGee,,78,99
367,3,0:32.0,J. Hart makes 3-pt jump shot from 25 ft (assist by R. Rondo),,81,99
368,3,0:19.0,,D. Wilson misses 3-pt jump shot from 23 ft,81,99
369,3,0:16.0,Defensive rebound by A. Caruso,,81,99
370,3,0:00.0,K. Caldwell-Pope makes 3-pt jump shot from 34 ft,,84,99
371,4,11:40.0,R. Rondo makes 2-pt jump shot from 12 ft,,86,99
372,4,11:25.0,,Turnover by D. Wilson (bad pass; steal by R. Rondo),86,99
373,4,11:22.0,Shooting foul by T. Snell (drawn by A. Caruso),,86,99
374,4,11:22.0,A. Caruso makes free throw 1 of 2,,87,99
375,4,11:22.0,A. Caruso makes free throw 2 of 2,,88,99
376,4,11:11.0,,Personal foul by R. Rondo (drawn by B. Lopez),88,99
