,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
78,1,3:51.0,,B. Griffin misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),15,15
79,1,3:48.0,Defensive rebound by W. Hernangómez,,15,15
80,1,3:30.0,T. Parker makes 2-pt jump shot from 14 ft (assist by K. Walker),,17,15
81,1,3:09.0,,L. Galloway misses 2-pt jump shot from 20 ft,17,15
82,1,3:09.0,,Offensive rebound by L. Galloway,17,15
83,1,3:06.0,,R. Bullock makes 3-pt jump shot from 28 ft (assist by B. Griffin),17,18
84,1,3:06.0,Charlotte full timeout,,17,18
85,1,3:01.0,T. Parker makes 2-pt layup from 4 ft,,19,18
86,1,2:39.0,,B. Griffin makes 2-pt hook shot from 6 ft,19,20
87,1,2:39.0,,Shooting foul by M. Kidd-Gilchrist (drawn by B. Griffin),19,20
88,1,2:39.0,,B. Griffin misses free throw 1 of 1,19,20
89,1,2:39.0,Defensive rebound by M. Bridges,,19,20
90,1,2:23.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by M. Bridges),,21,20
91,1,2:08.0,,Z. Pachulia makes 2-pt hook shot from 7 ft (assist by B. Griffin),21,22
92,1,1:56.0,T. Parker misses 2-pt jump shot from 9 ft,,21,22
93,1,1:52.0,,Defensive rebound by Z. Pachulia,21,22
94,1,1:36.0,,B. Griffin misses 3-pt jump shot from 27 ft,21,22
95,1,1:32.0,Defensive rebound by M. Bridges,,21,22
96,1,1:22.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by K. Walker),,23,22
97,1,1:15.0,,L. Galloway misses 3-pt jump shot from 23 ft,23,22
98,1,1:12.0,Defensive rebound by M. Bridges,,23,22
99,1,1:11.0,Turnover by M. Bridges (bad pass),,23,22
100,1,1:11.0,M. Monk enters the game for K. Walker,,23,22
101,1,0:57.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by B. Griffin),23,25
102,1,0:40.0,Shooting foul by L. Galloway (drawn by M. Kidd-Gilchrist),,23,25
103,1,0:40.0,M. Kidd-Gilchrist misses free throw 1 of 2,,23,25
104,1,0:40.0,Offensive rebound by Team,,23,25
105,1,0:40.0,M. Kidd-Gilchrist makes free throw 2 of 2,,24,25
106,1,0:28.0,,I. Smith misses 3-pt jump shot from 29 ft,24,25
107,1,0:26.0,,Offensive rebound by Team,24,25
108,1,0:26.0,Loose ball foul by W. Hernangómez (drawn by Z. Pachulia),,24,25
109,1,0:12.0,,L. Galloway makes 2-pt layup from 6 ft,24,27
110,1,0:01.0,M. Kidd-Gilchrist misses 3-pt jump shot from 22 ft,,24,27
111,1,0:00.0,Offensive rebound by Team,,24,27
112,2,11:50.0,T. Parker misses 2-pt layup from 6 ft,,24,27
113,2,11:47.0,,Defensive rebound by Z. Pachulia,24,27
114,2,11:42.0,,S. Johnson misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),24,27
115,2,11:40.0,,Offensive rebound by Team,24,27
116,2,11:40.0,J. Lamb enters the game for M. Kidd-Gilchrist,,24,27
117,2,11:32.0,,L. Galloway misses 3-pt jump shot from 29 ft,24,27
118,2,11:30.0,,Offensive rebound by Z. Pachulia,24,27
119,2,11:29.0,,Turnover by Z. Pachulia (lost ball; steal by J. Lamb),24,27
120,2,11:21.0,Shooting foul by Z. Pachulia (drawn by M. Bridges),,24,27
121,2,11:21.0,M. Bridges makes free throw 1 of 2,,25,27
122,2,11:21.0,M. Bridges makes free throw 2 of 2,,26,27
123,2,10:59.0,,G. Robinson misses 3-pt jump shot from 25 ft,26,27
124,2,10:59.0,,Offensive rebound by L. Galloway,26,27
125,2,10:52.0,,L. Galloway misses 3-pt jump shot from 28 ft,26,27
126,2,10:47.0,Defensive rebound by T. Parker,,26,27
127,2,10:42.0,T. Parker makes 2-pt hook shot from 6 ft,,28,27
128,2,10:36.0,,I. Smith makes 2-pt layup from 7 ft,28,29
129,2,10:16.0,T. Parker makes 2-pt jump shot from 14 ft,,30,29
130,2,10:08.0,,I. Smith misses 2-pt layup from 6 ft,30,29
131,2,10:02.0,Defensive rebound by J. Lamb,,30,29
132,2,9:59.0,J. Lamb makes 2-pt layup from 8 ft (assist by M. Bridges),,32,29
133,2,9:54.0,,Detroit full timeout,32,29
134,2,9:54.0,C. Zeller enters the game for M. Bridges,,32,29
135,2,9:54.0,,A. Drummond enters the game for Z. Pachulia,32,29
136,2,9:45.0,,I. Smith misses 3-pt jump shot from 27 ft,32,29
137,2,9:40.0,Defensive rebound by J. Lamb,,32,29
138,2,9:27.0,Personal foul by L. Galloway (drawn by C. Zeller),,32,29
139,2,9:18.0,M. Monk misses 3-pt jump shot from 24 ft,,32,29
140,2,9:14.0,,Defensive rebound by A. Drummond,32,29
141,2,8:55.0,,G. Robinson makes 2-pt jump shot from 5 ft (assist by I. Smith),32,31
142,2,8:41.0,T. Parker makes 2-pt jump shot from 18 ft,,34,31
143,2,8:24.0,,G. Robinson misses 3-pt jump shot from 23 ft,34,31
144,2,8:23.0,,Offensive rebound by Team,34,31
145,2,8:23.0,,Personal foul by J. Lamb (drawn by A. Drummond),34,31
146,2,8:13.0,,A. Drummond makes 2-pt layup from 3 ft,34,33
147,2,7:58.0,Personal foul by I. Smith (drawn by T. Parker),,34,33
148,2,7:49.0,T. Parker misses 2-pt jump shot from 14 ft,,34,33
149,2,7:46.0,,Defensive rebound by G. Robinson,34,33
150,2,7:46.0,,Personal foul by C. Zeller (drawn by A. Drummond),34,33
151,2,7:46.0,N. Batum enters the game for T. Parker,,34,33
152,2,7:46.0,K. Walker enters the game for M. Williams,,34,33
153,2,7:41.0,,Personal foul by M. Monk (drawn by L. Galloway),34,33
154,2,7:41.0,,R. Jackson enters the game for L. Galloway,34,33
155,2,7:29.0,,S. Johnson makes 2-pt layup from 3 ft,34,35
156,2,7:14.0,C. Zeller makes 2-pt layup from 4 ft (assist by M. Monk),,36,35
157,2,7:03.0,,Turnover by R. Jackson (bad pass; steal by J. Lamb),36,35
158,2,6:53.0,M. Monk misses 3-pt jump shot from 27 ft,,36,35
159,2,6:49.0,,Defensive rebound by S. Johnson,36,35
160,2,6:49.0,,S. Johnson misses 3-pt jump shot from 29 ft,36,35
161,2,6:41.0,Defensive rebound by M. Monk,,36,35
162,2,6:35.0,C. Zeller misses 2-pt layup from 4 ft,,36,35
163,2,6:32.0,,Defensive rebound by I. Smith,36,35
164,2,6:25.0,,Personal foul by M. Monk (drawn by I. Smith),36,35
165,2,6:19.0,,G. Robinson misses 2-pt jump shot from 5 ft,36,35
166,2,6:14.0,Defensive rebound by N. Batum,,36,35
167,2,6:07.0,J. Lamb makes 2-pt jump shot from 15 ft,,38,35
168,2,5:54.0,,S. Johnson makes 2-pt layup from 4 ft,38,37
169,2,5:38.0,K. Walker makes 2-pt jump shot from 18 ft,,40,37
170,2,5:29.0,,I. Smith misses 2-pt jump shot from 5 ft,40,37
171,2,5:27.0,Defensive rebound by M. Monk,,40,37
172,2,5:17.0,Turnover by M. Monk (bad pass; steal by S. Johnson),,40,37
173,2,5:17.0,M. Williams enters the game for M. Monk,,40,37
174,2,5:17.0,,R. Bullock enters the game for S. Johnson,40,37
175,2,5:17.0,,B. Griffin enters the game for G. Robinson,40,37
176,2,5:09.0,,Shooting foul by J. Lamb (drawn by R. Jackson),40,37
177,2,5:09.0,,R. Jackson makes free throw 1 of 2,40,38
178,2,5:09.0,T. Parker enters the game for J. Lamb,,40,38
179,2,5:09.0,,S. Johnson enters the game for I. Smith,40,38
180,2,5:09.0,,R. Jackson makes free throw 2 of 2,40,39
181,2,4:57.0,K. Walker makes 2-pt jump shot from 7 ft,,42,39
182,2,4:42.0,,R. Jackson makes 2-pt jump shot from 18 ft (assist by R. Bullock),42,41
183,2,4:24.0,N. Batum misses 3-pt jump shot from 22 ft,,42,41
184,2,4:22.0,,Defensive rebound by Team,42,41
185,2,4:06.0,,Personal foul by M. Williams (drawn by A. Drummond),42,41
186,2,4:06.0,,A. Drummond makes free throw 1 of 2,42,42
187,2,4:06.0,,A. Drummond makes free throw 2 of 2,42,43
188,2,3:52.0,M. Williams makes 3-pt jump shot from 27 ft (assist by T. Parker),,45,43
189,2,3:41.0,,Shooting foul by K. Walker (drawn by R. Jackson),45,43
190,2,3:41.0,,R. Jackson makes free throw 1 of 2,45,44
191,2,3:41.0,,R. Jackson misses free throw 2 of 2,45,44
192,2,3:38.0,,Offensive rebound by A. Drummond,45,44
193,2,3:29.0,,Shooting foul by C. Zeller (drawn by B. Griffin),45,44
194,2,3:29.0,,B. Griffin makes free throw 1 of 2,45,45
195,2,3:29.0,Charlotte full timeout,,45,45
196,2,3:29.0,,B. Griffin makes free throw 2 of 2,45,46
197,2,3:19.0,M. Williams misses 3-pt jump shot from 24 ft,,45,46
198,2,3:17.0,,Defensive rebound by S. Johnson,45,46
199,2,3:05.0,,Offensive foul by A. Drummond (drawn by C. Zeller),45,46
200,2,3:05.0,,Turnover by A. Drummond (offensive foul),45,46
201,2,3:05.0,,Z. Pachulia enters the game for A. Drummond,45,46
202,2,2:43.0,K. Walker makes 2-pt jump shot from 7 ft,,47,46
203,2,2:17.0,,S. Johnson misses 3-pt jump shot from 27 ft,47,46
204,2,2:15.0,,Offensive rebound by B. Griffin,47,46
205,2,2:03.0,,R. Bullock misses 2-pt jump shot from 14 ft,47,46
206,2,2:00.0,Defensive rebound by T. Parker,,47,46
207,2,1:52.0,N. Batum misses 3-pt jump shot from 27 ft,,47,46
208,2,1:48.0,,Defensive rebound by S. Johnson,47,46
209,2,1:43.0,,B. Griffin misses 2-pt layup from 3 ft (block by C. Zeller),47,46
210,2,1:42.0,,Offensive rebound by B. Griffin,47,46
211,2,1:36.0,,B. Griffin misses 2-pt layup from 3 ft,47,46
212,2,1:33.0,,Offensive rebound by Z. Pachulia,47,46
213,2,1:32.0,,Z. Pachulia misses 2-pt layup from 1 ft,47,46
214,2,1:30.0,Defensive rebound by K. Walker,,47,46
215,2,1:29.0,K. Walker makes 2-pt jump shot from 14 ft,,49,46
216,2,1:06.0,,S. Johnson misses 2-pt layup from 5 ft,49,46
217,2,1:04.0,Defensive rebound by M. Williams,,49,46
218,2,0:59.0,K. Walker misses 2-pt jump shot from 14 ft,,49,46
219,2,0:51.0,,Defensive rebound by Z. Pachulia,49,46
220,2,0:47.0,,R. Jackson makes 3-pt jump shot from 29 ft,49,49
221,2,0:35.0,T. Parker makes 2-pt jump shot from 11 ft,,51,49
222,2,0:31.0,,R. Jackson misses 3-pt jump shot from 29 ft,51,49
223,2,0:26.0,Defensive rebound by T. Parker,,51,49
224,2,0:12.0,Personal foul by B. Griffin (drawn by T. Parker),,51,49
225,2,0:05.0,M. Williams misses 3-pt jump shot from 26 ft,,51,49
226,2,0:05.0,Offensive rebound by M. Williams,,51,49
227,2,0:02.0,M. Williams misses 2-pt jump shot from 8 ft,,51,49
228,2,0:00.0,,Defensive rebound by B. Griffin,51,49
229,3,11:47.0,C. Zeller makes 2-pt layup from 6 ft (assist by N. Batum),,53,49
230,3,11:18.0,,B. Griffin misses 3-pt jump shot from 26 ft,53,49
231,3,11:14.0,Defensive rebound by M. Williams,,53,49
232,3,11:08.0,M. Williams makes 3-pt jump shot from 27 ft (assist by J. Lamb),,56,49
233,3,10:46.0,,R. Bullock misses 2-pt jump shot from 14 ft (block by N. Batum),56,49
234,3,10:43.0,Defensive rebound by J. Lamb,,56,49
235,3,10:42.0,K. Walker makes 2-pt layup from 5 ft (assist by J. Lamb),,58,49
236,3,10:42.0,,Detroit full timeout,58,49
237,3,10:35.0,,Personal foul by M. Williams (drawn by B. Griffin),58,49
238,3,10:26.0,,Turnover by B. Griffin (lost ball; steal by M. Williams),58,49
239,3,10:16.0,C. Zeller misses 2-pt layup from 8 ft (block by G. Robinson),,58,49
240,3,10:11.0,,Defensive rebound by R. Bullock,58,49
241,3,10:08.0,,G. Robinson misses 3-pt jump shot from 24 ft,58,49
242,3,10:05.0,,Offensive rebound by A. Drummond,58,49
243,3,10:04.0,,A. Drummond misses 2-pt layup from 5 ft,58,49
244,3,10:00.0,,Offensive rebound by A. Drummond,58,49
245,3,9:59.0,,A. Drummond makes 2-pt layup from 4 ft,58,51
246,3,9:44.0,K. Walker misses 2-pt jump shot from 14 ft,,58,51
247,3,9:44.0,Offensive rebound by Team,,58,51
248,3,9:44.0,,Loose ball foul by R. Jackson (drawn by N. Batum),58,51
249,3,9:35.0,J. Lamb makes 3-pt jump shot from 27 ft (assist by C. Zeller),,61,51
250,3,9:11.0,,B. Griffin misses 2-pt layup from 2 ft,61,51
251,3,9:08.0,,Offensive rebound by A. Drummond,61,51
252,3,9:06.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by A. Drummond),61,54
253,3,9:03.0,,Technical foul by B. Griffin,61,54
254,3,9:03.0,K. Walker makes technical free throw,,62,54
255,3,8:46.0,C. Zeller misses 2-pt layup from 4 ft (block by B. Griffin),,62,54
256,3,8:44.0,,Defensive rebound by G. Robinson,62,54
257,3,8:37.0,,A. Drummond misses 2-pt layup from 2 ft,62,54
258,3,8:37.0,,Offensive rebound by R. Jackson,62,54
259,3,8:30.0,,A. Drummond makes 2-pt layup from 4 ft (assist by G. Robinson),62,56
260,3,8:30.0,,Shooting foul by C. Zeller (drawn by A. Drummond),62,56
261,3,8:30.0,,A. Drummond misses free throw 1 of 1,62,56
262,3,8:27.0,Defensive rebound by N. Batum,,62,56
263,3,8:19.0,K. Walker makes 3-pt jump shot from 27 ft,,65,56
264,3,7:58.0,,Turnover by R. Jackson (out of bounds lost ball),65,56
265,3,7:48.0,K. Walker misses 2-pt layup from 5 ft (block by A. Drummond),,65,56
266,3,7:47.0,Offensive rebound by Team,,65,56
267,3,7:42.0,Turnover by N. Batum (bad pass; steal by A. Drummond),,65,56
268,3,7:26.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by B. Griffin),65,59
269,3,7:06.0,Turnover by J. Lamb (traveling),,65,59
270,3,6:50.0,,B. Griffin misses 2-pt layup from 7 ft (block by C. Zeller),65,59
271,3,6:46.0,Defensive rebound by C. Zeller,,65,59
272,3,6:42.0,J. Lamb misses 2-pt jump shot from 16 ft,,65,59
273,3,6:38.0,,Defensive rebound by A. Drummond,65,59
274,3,6:27.0,,Personal foul by N. Batum (drawn by R. Bullock),65,59
275,3,6:27.0,W. Hernangómez enters the game for C. Zeller,,65,59
276,3,6:22.0,,R. Bullock misses 3-pt jump shot from 27 ft,65,59
277,3,6:17.0,Defensive rebound by N. Batum,,65,59
278,3,6:16.0,Offensive foul by W. Hernangómez (drawn by B. Griffin),,65,59
279,3,6:16.0,Turnover by W. Hernangómez (offensive foul),,65,59
280,3,6:02.0,,R. Jackson misses 3-pt jump shot from 27 ft,65,59
281,3,5:58.0,Defensive rebound by J. Lamb,,65,59
282,3,5:53.0,M. Williams misses 3-pt jump shot from 27 ft,,65,59
283,3,5:47.0,Offensive rebound by W. Hernangómez,,65,59
284,3,5:45.0,N. Batum makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),,68,59
285,3,5:30.0,,Turnover by A. Drummond (out of bounds lost ball),68,59
286,3,5:30.0,,L. Galloway enters the game for G. Robinson,68,59
287,3,5:21.0,Shooting foul by R. Jackson (drawn by K. Walker),,68,59
288,3,5:21.0,K. Walker makes free throw 1 of 3,,69,59
289,3,5:21.0,K. Walker makes free throw 2 of 3,,70,59
290,3,5:21.0,M. Bridges enters the game for N. Batum,,70,59
291,3,5:21.0,,I. Smith enters the game for R. Jackson,70,59
292,3,5:21.0,K. Walker makes free throw 3 of 3,,71,59
293,3,5:11.0,,Personal foul by W. Hernangómez (drawn by A. Drummond),71,59
294,3,4:59.0,,B. Griffin misses 3-pt jump shot from 26 ft,71,59
295,3,4:52.0,Defensive rebound by M. Bridges,,71,59
296,3,4:46.0,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),,74,59
297,3,4:29.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by A. Drummond),74,62
298,3,4:07.0,W. Hernangómez makes 3-pt jump shot from 25 ft (assist by J. Lamb),,77,62
299,3,3:44.0,,R. Bullock makes 3-pt jump shot from 22 ft (assist by I. Smith),77,65
300,3,3:43.0,Charlotte full timeout,,77,65
301,3,3:43.0,,S. Johnson enters the game for B. Griffin,77,65
302,3,3:28.0,W. Hernangómez misses 2-pt hook shot from 8 ft,,77,65
303,3,3:27.0,,Defensive rebound by Team,77,65
304,3,3:27.0,M. Monk enters the game for M. Williams,,77,65
305,3,3:16.0,,Shooting foul by J. Lamb (drawn by R. Bullock),77,65
306,3,3:16.0,,R. Bullock makes free throw 1 of 3,77,66
307,3,3:16.0,,R. Bullock makes free throw 2 of 3,77,67
308,3,3:16.0,T. Parker enters the game for J. Lamb,,77,67
309,3,3:16.0,,R. Bullock makes free throw 3 of 3,77,68
310,3,3:13.0,Turnover by W. Hernangómez (bad pass; steal by A. Drummond),,77,68
311,3,3:08.0,,S. Johnson misses 2-pt layup from 4 ft (block by W. Hernangómez),77,68
312,3,3:08.0,,Offensive rebound by A. Drummond,77,68
313,3,3:08.0,,A. Drummond makes 2-pt layup from 5 ft,77,70
314,3,3:08.0,Charlotte full timeout,,77,70
315,3,2:51.0,Shooting foul by I. Smith (drawn by M. Monk),,77,70
316,3,2:51.0,M. Monk makes free throw 1 of 2,,78,70
317,3,2:51.0,M. Monk makes free throw 2 of 2,,79,70
318,3,2:37.0,,R. Bullock misses 3-pt jump shot from 28 ft,79,70
319,3,2:35.0,Defensive rebound by M. Bridges,,79,70
320,3,2:28.0,M. Monk misses 2-pt hook shot from 8 ft,,79,70
321,3,2:27.0,Offensive rebound by Team,,79,70
322,3,2:20.0,W. Hernangómez makes 2-pt jump shot from 8 ft (assist by K. Walker),,81,70
323,3,2:10.0,,Personal foul by M. Bridges (drawn by A. Drummond),81,70
324,3,2:10.0,,A. Drummond misses free throw 1 of 2,81,70
325,3,2:10.0,,Offensive rebound by Team,81,70
326,3,2:10.0,,J. Calderón enters the game for R. Bullock,81,70
327,3,2:10.0,,A. Drummond makes free throw 2 of 2,81,71
328,3,1:52.0,M. Monk misses 2-pt jump shot from 7 ft,,81,71
329,3,1:49.0,,Defensive rebound by S. Johnson,81,71
330,3,1:40.0,,L. Galloway makes 2-pt layup from 8 ft (assist by A. Drummond),81,73
331,3,1:19.0,T. Parker makes 2-pt jump shot from 15 ft,,83,73
332,3,1:08.0,,A. Drummond misses 2-pt hook shot from 8 ft,83,73
333,3,1:06.0,Defensive rebound by M. Monk,,83,73
334,3,0:49.0,T. Parker misses 2-pt jump shot from 9 ft,,83,73
335,3,0:46.0,,Defensive rebound by I. Smith,83,73
336,3,0:38.0,,I. Smith makes 2-pt layup from 4 ft,83,75
337,3,0:15.0,K. Walker misses 3-pt jump shot from 26 ft,,83,75
338,3,0:12.0,,Defensive rebound by A. Drummond,83,75
339,3,0:01.0,,I. Smith misses 3-pt jump shot from 26 ft,83,75
340,3,0:00.0,,Offensive rebound by Team,83,75
341,4,11:48.0,,J. Calderón misses 2-pt jump shot from 14 ft,83,75
342,4,11:45.0,Defensive rebound by C. Zeller,,83,75
343,4,11:30.0,C. Zeller makes 2-pt jump shot from 7 ft (assist by T. Parker),,85,75
344,4,11:11.0,,S. Johnson misses 2-pt jump shot from 11 ft,85,75
345,4,11:09.0,Defensive rebound by C. Zeller,,85,75
346,4,11:02.0,T. Parker makes 2-pt layup from 6 ft,,87,75
347,4,10:55.0,,I. Smith misses 3-pt jump shot from 27 ft,87,75
348,4,10:51.0,Defensive rebound by N. Batum,,87,75
349,4,10:41.0,T. Parker misses 2-pt jump shot from 12 ft,,87,75
350,4,10:38.0,Offensive rebound by M. Bridges,,87,75
351,4,10:36.0,M. Bridges makes 2-pt layup from 2 ft,,89,75
352,4,10:24.0,,S. Johnson misses 3-pt jump shot from 27 ft,89,75
353,4,10:21.0,Defensive rebound by M. Monk,,89,75
354,4,10:10.0,M. Bridges makes 2-pt dunk at rim (assist by M. Monk),,91,75
355,4,10:10.0,,Detroit full timeout,91,75
356,4,10:10.0,,A. Drummond enters the game for L. Galloway,91,75
357,4,10:10.0,,R. Jackson enters the game for S. Johnson,91,75
358,4,10:10.0,,G. Robinson enters the game for I. Smith,91,75
359,4,10:00.0,,J. Calderón misses 3-pt jump shot from 27 ft,91,75
360,4,9:57.0,,Offensive rebound by B. Griffin,91,75
361,4,9:54.0,,J. Calderón misses 3-pt jump shot from 26 ft,91,75
362,4,9:50.0,Defensive rebound by M. Bridges,,91,75
363,4,9:33.0,M. Bridges misses 3-pt jump shot from 27 ft,,91,75
364,4,9:30.0,,Defensive rebound by A. Drummond,91,75
365,4,9:22.0,,B. Griffin makes 2-pt layup from 4 ft (assist by R. Jackson),91,77
366,4,9:06.0,T. Parker makes 2-pt jump shot from 19 ft,,93,77
367,4,8:56.0,,Turnover by R. Jackson (bad pass; steal by N. Batum),93,77
368,4,8:51.0,M. Bridges makes 2-pt dunk from 7 ft (assist by T. Parker),,95,77
369,4,8:50.0,,Detroit full timeout,95,77
370,4,8:33.0,,B. Griffin makes 2-pt hook shot from 8 ft (assist by R. Jackson),95,79
371,4,8:07.0,T. Parker makes 3-pt jump shot from 29 ft (assist by N. Batum),,98,79
372,4,7:47.0,,B. Griffin misses 2-pt layup from 6 ft,98,79
373,4,7:47.0,,Offensive rebound by Team,98,79
374,4,7:38.0,,B. Griffin misses 2-pt hook shot from 9 ft,98,79
375,4,7:34.0,Defensive rebound by N. Batum,,98,79
376,4,7:31.0,Turnover by T. Parker (traveling),,98,79
377,4,7:18.0,,G. Robinson misses 2-pt jump shot from 18 ft,98,79
378,4,7:16.0,Defensive rebound by M. Bridges,,98,79
379,4,7:16.0,Personal foul by A. Drummond (drawn by M. Bridges),,98,79
380,4,7:16.0,,R. Bullock enters the game for J. Calderón,98,79
381,4,7:06.0,Flagrant foul type 2 by B. Griffin (drawn by M. Monk),,98,79
382,4,7:06.0,,B. Griffin ejected from game,98,79
