,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
380,4,4:52.0,,Defensive rebound by J. Collins,115,107
381,4,4:46.0,,T. Young misses 2-pt layup from 2 ft,115,107
382,4,4:41.0,,Offensive rebound by J. Collins,115,107
383,4,4:41.0,,J. Collins misses 2-pt dunk at rim,115,107
384,4,4:40.0,Defensive rebound by N. Batum,,115,107
385,4,4:38.0,K. Walker misses 3-pt jump shot from 26 ft,,115,107
386,4,4:33.0,Offensive rebound by J. Lamb,,115,107
387,4,4:31.0,J. Lamb misses 2-pt layup from 1 ft,,115,107
388,4,4:27.0,,Defensive rebound by K. Huerter,115,107
389,4,4:12.0,,T. Young misses 2-pt layup from 1 ft,115,107
390,4,4:11.0,Defensive rebound by M. Kidd-Gilchrist,,115,107
391,4,4:07.0,M. Williams makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),,117,107
392,4,4:07.0,,Atlanta full timeout,117,107
393,4,3:49.0,,K. Bazemore misses 2-pt jump shot from 4 ft,117,107
394,4,3:46.0,Defensive rebound by M. Williams,,117,107
395,4,3:31.0,K. Walker makes 3-pt jump shot from 25 ft,,120,107
396,4,3:11.0,,Shooting foul by M. Williams (drawn by D. Dedmon),120,107
397,4,3:11.0,,D. Dedmon misses free throw 1 of 2,120,107
398,4,3:11.0,,Offensive rebound by Team,120,107
399,4,3:11.0,Charlotte full timeout,,120,107
400,4,3:11.0,,T. Prince enters the game for K. Bazemore,120,107
401,4,3:11.0,,D. Dedmon misses free throw 2 of 2,120,107
402,4,3:09.0,Defensive rebound by N. Batum,,120,107
403,4,2:47.0,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Lamb),,123,107
404,4,2:30.0,,T. Young misses 2-pt jump shot from 23 ft,123,107
405,4,2:29.0,,Offensive rebound by J. Collins,123,107
406,4,2:29.0,,J. Collins makes 2-pt layup at rim,123,109
407,4,2:29.0,,Shooting foul by J. Lamb (drawn by J. Collins),123,109
408,4,2:29.0,,J. Collins misses free throw 1 of 1,123,109
409,4,2:27.0,Defensive rebound by N. Batum,,123,109
410,4,2:07.0,K. Walker makes 2-pt layup from 1 ft (assist by J. Lamb),,125,109
411,4,1:54.0,,T. Young makes 2-pt layup from 2 ft,125,111
412,4,1:37.0,J. Lamb misses 3-pt jump shot from 25 ft,,125,111
413,4,1:33.0,,Defensive rebound by D. Dedmon,125,111
414,4,1:26.0,,K. Huerter makes 3-pt jump shot from 26 ft,125,114
415,4,1:17.0,M. Williams makes 2-pt dunk from 2 ft (assist by N. Batum),,127,114
416,4,1:08.0,,T. Young makes 3-pt jump shot from 26 ft,127,117
417,4,0:47.0,J. Lamb misses 2-pt jump shot from 9 ft,,127,117
418,4,0:44.0,Offensive rebound by J. Lamb,,127,117
419,4,0:41.0,M. Kidd-Gilchrist makes 2-pt jump shot from 13 ft (assist by J. Lamb),,129,117
420,4,0:35.0,,Turnover by T. Young (bad pass; steal by N. Batum),129,117
421,4,0:18.0,K. Walker misses 3-pt jump shot from 26 ft,,129,117
422,4,0:16.0,,Defensive rebound by D. Dedmon,129,117
423,4,0:13.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by T. Young),129,120
