,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
381,4,6:34.0,,R. Lopez enters the game for W. Selden,96,88
382,4,6:14.0,A. Johnson misses 3-pt jump shot from 25 ft,,96,88
383,4,6:10.0,Offensive rebound by B. Simmons,,96,88
384,4,6:10.0,Philadelphia full timeout,,96,88
385,4,6:10.0,M. Scott enters the game for A. Johnson,,96,88
386,4,6:10.0,,W. Selden enters the game for L. Markkanen,96,88
387,4,6:01.0,Shooting foul by K. Dunn (drawn by B. Simmons),,96,88
388,4,6:01.0,B. Simmons makes free throw 1 of 2,,97,88
389,4,6:01.0,B. Simmons makes free throw 2 of 2,,98,88
390,4,5:49.0,,O. Porter makes 2-pt jump shot from 7 ft (assist by K. Dunn),98,90
391,4,5:49.0,,Shooting foul by J. Redick (drawn by Z. LaVine),98,90
392,4,5:49.0,,Z. LaVine misses free throw 1 of 1,98,90
393,4,5:44.0,Defensive rebound by B. Simmons,,98,90
394,4,5:38.0,B. Simmons misses 2-pt layup from 2 ft,,98,90
395,4,5:35.0,,Defensive rebound by R. Lopez,98,90
396,4,5:30.0,,Z. LaVine makes 2-pt layup from 4 ft,98,92
397,4,5:30.0,Philadelphia full timeout,,98,92
398,4,5:30.0,T. Harris enters the game for T. McConnell,,98,92
399,4,5:30.0,,L. Markkanen enters the game for W. Selden,98,92
400,4,5:30.0,,Violation by Team (delay of game),98,92
401,4,5:10.0,J. Butler misses 2-pt jump shot from 9 ft,,98,92
402,4,5:08.0,,Defensive rebound by Team,98,92
403,4,4:48.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Lopez),98,95
404,4,4:30.0,M. Scott misses 3-pt jump shot from 27 ft,,98,95
405,4,4:30.0,,Defensive rebound by K. Dunn,98,95
406,4,4:15.0,,Z. LaVine misses 2-pt jump shot from 8 ft,98,95
407,4,4:14.0,,Offensive rebound by R. Lopez,98,95
408,4,4:14.0,,R. Lopez misses 2-pt layup from 1 ft,98,95
409,4,4:14.0,,Offensive rebound by Team,98,95
410,4,4:06.0,,L. Markkanen misses 2-pt jump shot from 8 ft,98,95
411,4,4:06.0,,Offensive rebound by R. Lopez,98,95
412,4,4:06.0,,Shooting foul by M. Scott (drawn by R. Lopez),98,95
413,4,4:06.0,,R. Lopez makes free throw 1 of 2,98,96
414,4,4:06.0,,R. Lopez misses free throw 2 of 2,98,96
415,4,4:04.0,Defensive rebound by B. Simmons,,98,96
416,4,3:52.0,Turnover by J. Redick (bad pass),,98,96
417,4,3:41.0,,Z. LaVine makes 2-pt layup from 2 ft,98,98
418,4,3:29.0,B. Simmons makes 2-pt layup from 2 ft,,100,98
419,4,3:16.0,,O. Porter misses 2-pt layup from 2 ft,100,98
420,4,3:14.0,Defensive rebound by M. Scott,,100,98
421,4,3:09.0,Shooting foul by L. Markkanen (drawn by B. Simmons),,100,98
422,4,3:09.0,B. Simmons makes free throw 1 of 2,,101,98
423,4,3:09.0,B. Simmons misses free throw 2 of 2,,101,98
424,4,3:06.0,Offensive rebound by T. Harris,,101,98
425,4,3:05.0,J. Redick misses 3-pt jump shot from 26 ft,,101,98
426,4,3:01.0,,Defensive rebound by R. Lopez,101,98
427,4,2:44.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by K. Dunn),101,101
428,4,2:29.0,Offensive foul by B. Simmons (drawn by K. Dunn),,101,101
429,4,2:29.0,Turnover by B. Simmons (offensive foul),,101,101
430,4,2:13.0,,Turnover by Z. LaVine (bad pass; steal by B. Simmons),101,101
431,4,2:11.0,Shooting foul by O. Porter (drawn by T. Harris),,101,101
432,4,2:11.0,T. Harris makes free throw 1 of 2,,102,101
433,4,2:11.0,T. Harris makes free throw 2 of 2,,103,101
434,4,1:58.0,,K. Dunn misses 2-pt jump shot from 14 ft,103,101
435,4,1:54.0,,Offensive rebound by R. Lopez,103,101
436,4,1:53.0,,Turnover by R. Lopez (lost ball; steal by J. Butler),103,101
437,4,1:52.0,Personal foul by L. Markkanen (drawn by J. Butler),,103,101
438,4,1:52.0,J. Butler makes free throw 1 of 2,,104,101
439,4,1:52.0,J. Butler makes free throw 2 of 2,,105,101
440,4,1:44.0,,Z. LaVine makes 2-pt jump shot from 10 ft,105,103
441,4,1:26.0,J. Butler misses 3-pt jump shot from 26 ft,,105,103
442,4,1:25.0,,Defensive rebound by Team,105,103
443,4,1:25.0,Loose ball foul by J. Butler (drawn by K. Dunn),,105,103
444,4,1:14.0,,Z. LaVine misses 2-pt jump shot from 17 ft,105,103
445,4,1:09.0,,Offensive rebound by K. Dunn,105,103
446,4,1:00.0,,Turnover by L. Markkanen (lost ball; steal by B. Simmons),105,103
447,4,0:58.0,Turnover by B. Simmons (out of bounds lost ball),,105,103
448,4,0:58.0,,Chicago full timeout,105,103
449,4,0:46.0,,Z. LaVine makes 2-pt jump shot from 7 ft,105,105
450,4,0:34.0,T. Harris misses 2-pt layup from 3 ft,,105,105
451,4,0:31.0,,Defensive rebound by K. Dunn,105,105
452,4,0:17.0,,Shooting foul by M. Scott (drawn by R. Lopez),105,105
453,4,0:17.0,,R. Lopez misses free throw 1 of 2,105,105
454,4,0:17.0,,Offensive rebound by Team,105,105
455,4,0:17.0,,R. Lopez makes free throw 2 of 2,105,106
456,4,0:17.0,Philadelphia full timeout,,105,106
457,4,0:17.0,,W. Selden enters the game for R. Lopez,105,106
458,4,0:04.0,Personal foul by Z. LaVine (drawn by J. Butler),,105,106
459,4,0:04.0,J. Butler makes free throw 1 of 2,,106,106
460,4,0:04.0,J. Butler makes free throw 2 of 2,,107,106
461,4,0:04.0,,Chicago full timeout,107,106
462,4,0:04.0,J. Ennis enters the game for J. Redick,,107,106
463,4,0:04.0,,R. Lopez enters the game for W. Selden,107,106
464,4,0:01.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Lopez),107,108
465,4,0:01.0,,Shooting foul by M. Scott (drawn by Z. LaVine),107,108
466,4,0:01.0,,Z. LaVine misses free throw 1 of 1,107,108
467,4,0:00.0,Defensive rebound by J. Butler,,107,108
468,4,0:00.0,Philadelphia full timeout,,107,108
