,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
53,1,5:41.0,M. Plumlee misses 2-pt layup from 2 ft,,13,14
54,1,5:39.0,,Defensive rebound by A. Aminu,13,14
55,1,5:31.0,,C. McCollum misses 2-pt jump shot from 2 ft,13,14
56,1,5:29.0,Defensive rebound by W. Barton,,13,14
57,1,5:21.0,W. Barton misses 2-pt jump shot from 18 ft,,13,14
58,1,5:18.0,,Defensive rebound by A. Aminu,13,14
59,1,5:01.0,,Shooting foul by W. Barton (drawn by C. McCollum),13,14
60,1,5:01.0,,C. McCollum makes free throw 1 of 2,13,15
61,1,5:01.0,,Z. Collins enters the game for M. Harkless,13,15
62,1,5:01.0,,E. Turner enters the game for E. Freedom,13,15
63,1,5:01.0,,C. McCollum makes free throw 2 of 2,13,16
64,1,4:45.0,W. Barton misses 3-pt jump shot from 24 ft,,13,16
65,1,4:45.0,,Defensive rebound by D. Lillard,13,16
66,1,4:32.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),13,19
67,1,4:17.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),,16,19
68,1,4:01.0,,D. Lillard misses 3-pt jump shot from 25 ft,16,19
69,1,4:00.0,Defensive rebound by T. Lyles,,16,19
70,1,3:39.0,M. Morris misses 2-pt layup from 1 ft,,16,19
71,1,3:31.0,Offensive rebound by T. Lyles,,16,19
72,1,3:31.0,T. Lyles makes 2-pt layup at rim,,18,19
73,1,3:18.0,,Z. Collins misses 2-pt layup from 3 ft,18,19
74,1,3:16.0,,Offensive rebound by A. Aminu,18,19
75,1,3:16.0,,A. Aminu makes 2-pt layup from 1 ft,18,21
76,1,3:16.0,,Shooting foul by T. Lyles (drawn by A. Aminu),18,21
77,1,3:16.0,T. Craig enters the game for W. Barton,,18,21
78,1,3:16.0,I. Thomas enters the game for M. Morris,,18,21
79,1,3:16.0,J. Vanderbilt enters the game for M. Plumlee,,18,21
80,1,3:16.0,,R. Hood enters the game for C. McCollum,18,21
81,1,3:16.0,,A. Aminu makes free throw 1 of 1,18,22
82,1,3:00.0,T. Lyles makes 3-pt jump shot from 25 ft,,21,22
83,1,2:46.0,,Turnover by R. Hood (lost ball; steal by I. Thomas),21,22
84,1,2:44.0,Turnover by J. Vanderbilt (bad pass),,21,22
85,1,2:44.0,Denver full timeout,,21,22
86,1,2:44.0,M. Beasley enters the game for G. Harris,,21,22
87,1,2:44.0,,S. Curry enters the game for A. Aminu,21,22
88,1,2:30.0,,Z. Collins misses 2-pt layup from 2 ft,21,22
89,1,2:29.0,,Offensive rebound by Z. Collins,21,22
90,1,2:27.0,,Z. Collins makes 2-pt layup from 2 ft,21,24
91,1,2:10.0,I. Thomas misses 2-pt jump shot from 11 ft,,21,24
92,1,2:09.0,,Defensive rebound by Z. Collins,21,24
93,1,1:49.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),21,27
94,1,1:26.0,T. Lyles makes 2-pt jump shot from 12 ft,,23,27
95,1,1:14.0,,Personal foul by J. Vanderbilt (drawn by D. Lillard),23,27
96,1,1:14.0,J. Hernangómez enters the game for T. Lyles,,23,27
97,1,1:05.0,,Turnover by Z. Collins (traveling),23,27
98,1,0:55.0,J. Vanderbilt misses 2-pt layup from 1 ft,,23,27
99,1,0:54.0,,Defensive rebound by E. Turner,23,27
100,1,0:41.0,,Z. Collins misses 2-pt hook shot from 2 ft,23,27
101,1,0:39.0,,Offensive rebound by Z. Collins,23,27
102,1,0:37.0,,Turnover by Z. Collins (bad pass; steal by I. Thomas),23,27
103,1,0:31.0,I. Thomas misses 2-pt layup from 1 ft,,23,27
104,1,0:29.0,,Defensive rebound by D. Lillard,23,27
105,1,0:26.0,,Turnover by R. Hood (bad pass; steal by M. Beasley),23,27
106,1,0:23.0,I. Thomas makes 2-pt layup from 1 ft (assist by M. Beasley),,25,27
107,1,0:03.0,,S. Curry makes 2-pt layup from 2 ft,25,29
108,2,11:36.0,Turnover by Team (shot clock),,25,29
109,2,11:23.0,,Z. Collins makes 2-pt dunk from 1 ft (assist by R. Hood),25,31
110,2,11:10.0,T. Craig makes 2-pt jump shot from 12 ft,,27,31
111,2,10:58.0,,Turnover by E. Turner (bad pass),27,31
112,2,10:40.0,I. Thomas misses 2-pt jump shot from 4 ft (block by S. Curry),,27,31
113,2,10:35.0,,Defensive rebound by J. Layman,27,31
114,2,10:22.0,,Turnover by Z. Collins (off goaltending),27,31
115,2,10:13.0,I. Thomas misses 3-pt jump shot from 25 ft,,27,31
116,2,10:11.0,,Defensive rebound by Z. Collins,27,31
117,2,10:05.0,,Personal foul by J. Vanderbilt (drawn by Z. Collins),27,31
118,2,10:00.0,,E. Turner makes 2-pt jump shot from 16 ft,27,33
119,2,9:44.0,Offensive foul by J. Vanderbilt (drawn by R. Hood),,27,33
120,2,9:44.0,Turnover by J. Vanderbilt (offensive foul),,27,33
121,2,9:44.0,T. Lydon enters the game for J. Vanderbilt,,27,33
122,2,9:32.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by Z. Collins),27,36
123,2,9:17.0,M. Beasley makes 2-pt jump shot from 12 ft,,29,36
124,2,9:06.0,,E. Turner misses 2-pt jump shot from 17 ft,29,36
125,2,9:04.0,Defensive rebound by T. Craig,,29,36
126,2,8:58.0,T. Craig misses 2-pt layup from 2 ft (block by Z. Collins),,29,36
127,2,8:58.0,Offensive rebound by Team,,29,36
128,2,8:58.0,,C. McCollum enters the game for E. Turner,29,36
129,2,8:50.0,M. Beasley misses 2-pt layup from 2 ft,,29,36
130,2,8:47.0,Offensive rebound by T. Lydon,,29,36
131,2,8:47.0,T. Lydon makes 2-pt layup at rim,,31,36
132,2,8:36.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by C. McCollum),31,39
133,2,8:24.0,T. Craig makes 3-pt jump shot from 23 ft (assist by T. Lydon),,34,39
134,2,8:10.0,,J. Layman misses 3-pt jump shot from 26 ft,34,39
135,2,8:10.0,Defensive rebound by Team,,34,39
136,2,8:02.0,Personal foul by J. Layman (drawn by J. Hernangómez),,34,39
137,2,7:55.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,34,39
138,2,7:54.0,,Defensive rebound by S. Curry,34,39
139,2,7:45.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by R. Hood),34,41
140,2,7:37.0,Shooting foul by Z. Collins (drawn by I. Thomas),,34,41
141,2,7:37.0,M. Plumlee enters the game for T. Craig,,34,41
142,2,7:37.0,,E. Freedom enters the game for Z. Collins,34,41
143,2,7:37.0,I. Thomas misses free throw 1 of 2,,34,41
144,2,7:37.0,Offensive rebound by Team,,34,41
145,2,7:37.0,I. Thomas misses free throw 2 of 2,,34,41
146,2,7:33.0,,Defensive rebound by E. Freedom,34,41
147,2,7:24.0,,Offensive foul by E. Freedom (drawn by J. Hernangómez),34,41
148,2,7:24.0,,Turnover by E. Freedom (offensive foul),34,41
149,2,7:09.0,I. Thomas misses 3-pt jump shot from 25 ft,,34,41
150,2,7:08.0,,Defensive rebound by Team,34,41
151,2,6:54.0,,S. Curry misses 2-pt jump shot from 4 ft,34,41
152,2,6:52.0,,E. Freedom makes 2-pt layup from 1 ft,34,43
153,2,6:52.0,,Offensive rebound by E. Freedom,34,43
154,2,6:34.0,M. Beasley makes 3-pt jump shot from 27 ft (assist by J. Hernangómez),,37,43
155,2,6:18.0,,C. McCollum misses 3-pt jump shot from 26 ft,37,43
156,2,6:16.0,Defensive rebound by M. Plumlee,,37,43
157,2,6:07.0,Personal foul by C. McCollum (drawn by I. Thomas),,37,43
158,2,6:07.0,,Portland full timeout,37,43
159,2,6:07.0,T. Lyles enters the game for T. Lydon,,37,43
160,2,6:07.0,M. Morris enters the game for I. Thomas,,37,43
161,2,6:07.0,,M. Harkless enters the game for J. Layman,37,43
162,2,6:00.0,M. Plumlee misses 2-pt jump shot from 11 ft,,37,43
163,2,5:56.0,Offensive rebound by M. Beasley,,37,43
164,2,5:52.0,J. Hernangómez misses 2-pt layup from 1 ft,,37,43
165,2,5:51.0,Offensive rebound by J. Hernangómez,,37,43
166,2,5:49.0,J. Hernangómez makes 2-pt layup from 2 ft,,39,43
167,2,5:31.0,,R. Hood misses 2-pt jump shot from 11 ft,39,43
168,2,5:29.0,Defensive rebound by M. Plumlee,,39,43
169,2,5:24.0,M. Beasley misses 3-pt jump shot from 25 ft,,39,43
170,2,5:21.0,,Defensive rebound by E. Freedom,39,43
171,2,5:21.0,W. Barton enters the game for M. Beasley,,39,43
172,2,5:21.0,G. Harris enters the game for J. Hernangómez,,39,43
173,2,5:21.0,,A. Aminu enters the game for S. Curry,39,43
174,2,5:21.0,,D. Lillard enters the game for R. Hood,39,43
175,2,5:02.0,,C. McCollum misses 2-pt jump shot from 3 ft,39,43
176,2,5:00.0,,Offensive rebound by E. Freedom,39,43
177,2,4:59.0,,E. Freedom misses 2-pt hook shot from 3 ft,39,43
178,2,4:56.0,,Offensive rebound by C. McCollum,39,43
179,2,4:54.0,,D. Lillard misses 3-pt jump shot from 28 ft,39,43
180,2,4:51.0,Defensive rebound by T. Lyles,,39,43
181,2,4:40.0,T. Lyles misses 3-pt jump shot from 24 ft,,39,43
182,2,4:39.0,,Defensive rebound by D. Lillard,39,43
183,2,4:33.0,,D. Lillard makes 2-pt jump shot from 13 ft,39,45
184,2,4:18.0,G. Harris misses 2-pt layup from 1 ft,,39,45
185,2,4:16.0,,Defensive rebound by E. Freedom,39,45
186,2,4:06.0,,E. Freedom misses 2-pt layup from 2 ft,39,45
187,2,4:04.0,Defensive rebound by T. Lyles,,39,45
188,2,4:00.0,Turnover by T. Lyles (bad pass; steal by C. McCollum),,39,45
189,2,3:59.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),39,48
190,2,3:59.0,Denver full timeout,,39,48
191,2,3:59.0,,S. Curry enters the game for C. McCollum,39,48
192,2,3:42.0,W. Barton makes 3-pt jump shot from 25 ft (assist by T. Lyles),,42,48
193,2,3:21.0,,S. Curry makes 2-pt jump shot from 6 ft (assist by D. Lillard),42,50
194,2,3:06.0,G. Harris misses 3-pt jump shot from 24 ft,,42,50
195,2,3:03.0,,Defensive rebound by A. Aminu,42,50
196,2,2:57.0,,S. Curry makes 2-pt jump shot from 15 ft,42,52
197,2,2:42.0,M. Plumlee misses 2-pt jump shot from 15 ft,,42,52
198,2,2:40.0,Offensive rebound by T. Lyles,,42,52
199,2,2:35.0,M. Morris misses 3-pt jump shot from 25 ft,,42,52
200,2,2:32.0,,Defensive rebound by D. Lillard,42,52
201,2,2:26.0,,Personal foul by M. Morris (drawn by A. Aminu),42,52
202,2,2:17.0,,E. Freedom misses 2-pt layup from 2 ft,42,52
203,2,2:14.0,,A. Aminu makes 2-pt layup from 1 ft,42,54
204,2,2:14.0,,Offensive rebound by A. Aminu,42,54
205,2,2:00.0,W. Barton misses 2-pt layup from 1 ft,,42,54
206,2,2:00.0,,Defensive rebound by Team,42,54
207,2,1:53.0,,Shooting foul by M. Plumlee (drawn by A. Aminu),42,54
208,2,1:53.0,,A. Aminu makes free throw 1 of 2,42,55
209,2,1:53.0,,A. Aminu makes free throw 2 of 2,42,56
210,2,1:47.0,Offensive foul by T. Lyles (drawn by D. Lillard),,42,56
211,2,1:47.0,Turnover by T. Lyles (offensive foul),,42,56
212,2,1:36.0,,Turnover by D. Lillard (bad pass),42,56
213,2,1:28.0,W. Barton misses 2-pt jump shot from 3 ft,,42,56
214,2,1:26.0,,Defensive rebound by M. Harkless,42,56
215,2,1:22.0,,S. Curry misses 3-pt jump shot from 23 ft,42,56
216,2,1:19.0,Defensive rebound by M. Plumlee,,42,56
217,2,1:04.0,G. Harris makes 2-pt layup from 1 ft (assist by M. Plumlee),,44,56
218,2,0:47.0,,A. Aminu makes 2-pt layup from 1 ft,44,58
219,2,0:36.0,M. Morris makes 2-pt layup from 1 ft,,46,58
220,2,0:36.0,Shooting foul by A. Aminu (drawn by M. Morris),,46,58
221,2,0:36.0,M. Morris makes free throw 1 of 1,,47,58
222,2,0:27.0,,D. Lillard misses 2-pt layup from 1 ft,47,58
223,2,0:27.0,,Offensive rebound by E. Freedom,47,58
224,2,0:27.0,,E. Freedom makes 2-pt layup from 1 ft,47,60
225,2,0:09.0,Shooting foul by M. Harkless (drawn by W. Barton),,47,60
226,2,0:09.0,W. Barton makes free throw 1 of 2,,48,60
227,2,0:09.0,T. Craig enters the game for T. Lyles,,48,60
228,2,0:09.0,J. Hernangómez enters the game for M. Morris,,48,60
229,2,0:09.0,,R. Hood enters the game for A. Aminu,48,60
230,2,0:09.0,,C. McCollum enters the game for M. Harkless,48,60
231,2,0:09.0,W. Barton makes free throw 2 of 2,,49,60
232,3,11:45.0,M. Plumlee misses 2-pt jump shot from 17 ft,,49,60
233,3,11:42.0,,Defensive rebound by A. Aminu,49,60
234,3,11:33.0,,E. Freedom misses 2-pt dunk from 2 ft (block by M. Plumlee),49,60
235,3,11:31.0,Defensive rebound by T. Lyles,,49,60
236,3,11:25.0,Offensive foul by M. Plumlee (drawn by M. Harkless),,49,60
237,3,11:25.0,Turnover by M. Plumlee (offensive foul),,49,60
238,3,11:16.0,,Personal foul by W. Barton (drawn by M. Harkless),49,60
239,3,11:11.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),49,63
240,3,10:52.0,M. Plumlee misses 2-pt hook shot from 9 ft,,49,63
241,3,10:48.0,Offensive rebound by T. Lyles,,49,63
242,3,10:46.0,M. Plumlee makes 2-pt jump shot from 17 ft,,51,63
243,3,10:26.0,,Shooting foul by T. Lyles (drawn by A. Aminu),51,63
244,3,10:26.0,,A. Aminu misses free throw 1 of 2,51,63
245,3,10:26.0,,Offensive rebound by Team,51,63
246,3,10:26.0,,A. Aminu makes free throw 2 of 2,51,64
247,3,10:04.0,W. Barton misses 3-pt jump shot from 26 ft,,51,64
248,3,10:01.0,Offensive rebound by M. Plumlee,,51,64
249,3,9:50.0,W. Barton makes 2-pt layup from 3 ft (assist by M. Morris),,53,64
250,3,9:33.0,,C. McCollum misses 3-pt jump shot from 25 ft,53,64
251,3,9:29.0,Defensive rebound by W. Barton,,53,64
252,3,9:19.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,56,64
253,3,9:06.0,,D. Lillard misses 2-pt jump shot from 19 ft,56,64
254,3,9:05.0,,Offensive rebound by E. Freedom,56,64
255,3,9:05.0,,Personal foul by M. Plumlee (drawn by E. Freedom),56,64
256,3,9:00.0,,M. Harkless makes 2-pt dunk from 1 ft (assist by E. Freedom),56,66
257,3,8:37.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Lyles),,58,66
258,3,8:26.0,,C. McCollum misses 3-pt jump shot from 25 ft,58,66
259,3,8:24.0,Defensive rebound by T. Lyles,,58,66
260,3,8:16.0,G. Harris makes 2-pt dunk from 1 ft,,60,66
261,3,7:53.0,,A. Aminu makes 2-pt dunk from 1 ft (assist by D. Lillard),60,68
262,3,7:40.0,G. Harris makes 2-pt layup from 3 ft (assist by M. Plumlee),,62,68
263,3,7:29.0,,D. Lillard misses 3-pt jump shot from 27 ft,62,68
264,3,7:28.0,Defensive rebound by M. Plumlee,,62,68
265,3,7:19.0,Turnover by W. Barton (bad pass; steal by E. Freedom),,62,68
266,3,7:14.0,,Personal take foul by M. Morris (drawn by D. Lillard),62,68
267,3,7:14.0,,R. Hood enters the game for C. McCollum,62,68
268,3,7:05.0,,A. Aminu misses 3-pt jump shot from 25 ft,62,68
269,3,7:00.0,Defensive rebound by W. Barton,,62,68
270,3,6:48.0,T. Lyles misses 3-pt jump shot from 27 ft,,62,68
271,3,6:46.0,,Defensive rebound by R. Hood,62,68
272,3,6:34.0,,A. Aminu misses 2-pt layup from 1 ft,62,68
273,3,6:30.0,Defensive rebound by G. Harris,,62,68
274,3,6:21.0,M. Plumlee misses 2-pt hook shot from 4 ft,,62,68
275,3,6:18.0,,Defensive rebound by E. Freedom,62,68
276,3,6:08.0,,Turnover by A. Aminu (lost ball; steal by G. Harris),62,68
277,3,6:06.0,G. Harris makes 2-pt layup from 1 ft,,64,68
278,3,6:06.0,Shooting foul by M. Harkless (drawn by G. Harris),,64,68
279,3,6:06.0,,Portland full timeout,64,68
280,3,6:06.0,,Z. Collins enters the game for A. Aminu,64,68
281,3,6:06.0,,E. Turner enters the game for E. Freedom,64,68
282,3,6:06.0,G. Harris misses free throw 1 of 1,,64,68
283,3,6:04.0,,Defensive rebound by M. Harkless,64,68
284,3,5:50.0,,D. Lillard makes 2-pt jump shot from 21 ft,64,70
285,3,5:27.0,G. Harris makes 2-pt jump shot from 9 ft,,66,70
286,3,5:12.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Turner),66,73
287,3,4:52.0,M. Morris misses 2-pt jump shot from 7 ft,,66,73
288,3,4:50.0,Offensive rebound by M. Plumlee,,66,73
289,3,4:50.0,M. Plumlee makes 2-pt layup from 1 ft,,68,73
290,3,4:33.0,,Z. Collins misses 3-pt jump shot from 25 ft,68,73
291,3,4:31.0,Defensive rebound by W. Barton,,68,73
292,3,4:22.0,M. Plumlee makes 2-pt jump shot from 14 ft (assist by W. Barton),,70,73
293,3,4:07.0,,Turnover by E. Turner (bad pass; steal by M. Plumlee),70,73
294,3,4:06.0,T. Lyles makes 2-pt layup from 1 ft,,72,73
295,3,4:06.0,Shooting foul by M. Harkless (drawn by T. Lyles),,72,73
296,3,4:06.0,T. Lyles misses free throw 1 of 1,,72,73
297,3,4:04.0,,Defensive rebound by M. Harkless,72,73
298,3,3:46.0,,R. Hood misses 2-pt jump shot from 16 ft,72,73
299,3,3:43.0,Defensive rebound by W. Barton,,72,73
300,3,3:36.0,T. Lyles misses 2-pt jump shot from 9 ft,,72,73
301,3,3:31.0,,Defensive rebound by D. Lillard,72,73
302,3,3:22.0,,Shooting foul by M. Plumlee (drawn by D. Lillard),72,73
303,3,3:22.0,,D. Lillard makes free throw 1 of 2,72,74
304,3,3:22.0,T. Craig enters the game for W. Barton,,72,74
305,3,3:22.0,J. Hernangómez enters the game for T. Lyles,,72,74
306,3,3:22.0,J. Vanderbilt enters the game for M. Plumlee,,72,74
307,3,3:22.0,,S. Curry enters the game for M. Harkless,72,74
308,3,3:22.0,,D. Lillard makes free throw 2 of 2,72,75
309,3,3:07.0,G. Harris misses 2-pt layup from 2 ft (block by Z. Collins),,72,75
310,3,3:05.0,,Defensive rebound by S. Curry,72,75
311,3,3:03.0,,Turnover by S. Curry (lost ball; steal by G. Harris),72,75
312,3,2:59.0,M. Morris makes 3-pt jump shot from 26 ft (assist by G. Harris),,75,75
313,3,2:39.0,,R. Hood makes 2-pt layup from 2 ft (assist by D. Lillard),75,77
314,3,2:39.0,,Shooting foul by J. Hernangómez (drawn by R. Hood),75,77
315,3,2:39.0,Denver full timeout,,75,77
316,3,2:39.0,M. Beasley enters the game for G. Harris,,75,77
317,3,2:39.0,I. Thomas enters the game for M. Morris,,75,77
318,3,2:39.0,,R. Hood makes free throw 1 of 1,75,78
319,3,2:29.0,M. Beasley misses 2-pt jump shot from 3 ft,,75,78
320,3,2:27.0,,Defensive rebound by E. Turner,75,78
321,3,2:13.0,,E. Turner misses 2-pt jump shot from 4 ft,75,78
322,3,2:12.0,Defensive rebound by J. Hernangómez,,75,78
323,3,1:56.0,Turnover by M. Beasley (bad pass; steal by Z. Collins),,75,78
324,3,1:43.0,,Z. Collins makes 2-pt layup from 1 ft (assist by D. Lillard),75,80
325,3,1:21.0,Turnover by I. Thomas (bad pass; steal by E. Turner),,75,80
326,3,1:18.0,,Shooting foul by I. Thomas (drawn by R. Hood),75,80
327,3,1:18.0,,R. Hood misses free throw 1 of 2,75,80
328,3,1:18.0,,Offensive rebound by Team,75,80
329,3,1:18.0,,R. Hood makes free throw 2 of 2,75,81
330,3,0:58.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by I. Thomas),,78,81
331,3,0:43.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Turner),78,84
332,3,0:30.0,M. Beasley misses 3-pt jump shot from 24 ft,,78,84
333,3,0:26.0,Offensive rebound by T. Craig,,78,84
334,3,0:24.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by T. Craig),,81,84
335,3,0:01.0,,Shooting foul by M. Beasley (drawn by D. Lillard),81,84
336,3,0:01.0,,D. Lillard makes free throw 1 of 2,81,85
337,3,0:01.0,,D. Lillard makes free throw 2 of 2,81,86
338,4,11:45.0,,R. Hood makes 2-pt jump shot from 19 ft,81,88
339,4,11:23.0,T. Craig makes 3-pt jump shot from 29 ft (assist by I. Thomas),,84,88
340,4,10:59.0,,Turnover by R. Hood (bad pass; steal by J. Hernangómez),84,88
341,4,10:56.0,I. Thomas misses 3-pt jump shot from 27 ft,,84,88
342,4,10:56.0,Offensive rebound by J. Vanderbilt,,84,88
343,4,10:52.0,Turnover by J. Vanderbilt (bad pass; steal by E. Turner),,84,88
344,4,10:45.0,,Turnover by S. Curry (bad pass; steal by J. Vanderbilt),84,88
345,4,10:41.0,M. Beasley misses 3-pt jump shot from 26 ft,,84,88
346,4,10:38.0,Offensive rebound by M. Beasley,,84,88
347,4,10:37.0,M. Beasley makes 2-pt jump shot from 15 ft,,86,88
348,4,10:15.0,,Shooting foul by T. Craig (drawn by E. Turner),86,88
349,4,10:15.0,,E. Turner makes free throw 1 of 2,86,89
350,4,10:15.0,,E. Turner makes free throw 2 of 2,86,90
351,4,10:09.0,M. Beasley makes 2-pt layup from 2 ft (assist by I. Thomas),,88,90
352,4,10:09.0,Shooting foul by E. Turner (drawn by M. Beasley),,88,90
353,4,10:09.0,M. Beasley misses free throw 1 of 1,,88,90
354,4,10:07.0,,Defensive rebound by E. Turner,88,90
355,4,10:00.0,,R. Hood makes 2-pt dunk from 1 ft (assist by E. Turner),88,92
356,4,9:50.0,I. Thomas misses 2-pt jump shot from 14 ft,,88,92
357,4,9:47.0,,Defensive rebound by J. Layman,88,92
358,4,9:39.0,,E. Turner misses 2-pt layup at rim,88,92
359,4,9:35.0,Defensive rebound by J. Hernangómez,,88,92
360,4,9:31.0,T. Craig makes 3-pt jump shot from 24 ft (assist by J. Hernangómez),,91,92
361,4,9:10.0,,R. Hood misses 3-pt jump shot from 25 ft,91,92
362,4,9:06.0,Defensive rebound by J. Hernangómez,,91,92
363,4,8:57.0,Turnover by J. Vanderbilt (off goaltending),,91,92
364,4,8:41.0,,S. Curry misses 3-pt jump shot from 27 ft,91,92
365,4,8:36.0,Defensive rebound by T. Craig,,91,92
366,4,8:34.0,Shooting foul by R. Hood (drawn by T. Craig),,91,92
367,4,8:34.0,T. Craig makes free throw 1 of 2,,92,92
368,4,8:34.0,M. Plumlee enters the game for J. Vanderbilt,,92,92
369,4,8:34.0,,E. Freedom enters the game for Z. Collins,92,92
370,4,8:34.0,T. Craig makes free throw 2 of 2,,93,92
371,4,8:24.0,,Shooting foul by J. Hernangómez (drawn by E. Turner),93,92
372,4,8:24.0,,E. Turner makes free throw 1 of 2,93,93
373,4,8:24.0,,D. Lillard enters the game for R. Hood,93,93
374,4,8:24.0,,E. Turner makes free throw 2 of 2,93,94
375,4,8:07.0,I. Thomas makes 2-pt layup from 1 ft (assist by M. Plumlee),,95,94
376,4,7:57.0,,Personal foul by I. Thomas (drawn by S. Curry),95,94
377,4,7:50.0,,D. Lillard misses 3-pt jump shot from 24 ft (block by T. Craig),95,94
378,4,7:47.0,Defensive rebound by M. Beasley,,95,94
379,4,7:43.0,,Violation by Team (kicked ball),95,94
380,4,7:38.0,I. Thomas misses 2-pt jump shot from 16 ft,,95,94
381,4,7:36.0,,Defensive rebound by E. Turner,95,94
382,4,7:30.0,,J. Layman makes 2-pt dunk from 2 ft (assist by E. Turner),95,96
383,4,7:11.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by M. Beasley),,97,96
