,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,OKLAHOMA CITY_ACTION,CLEVELAND_SCORE,OKLAHOMA CITY_SCORE
40,1,6:48.0,C. Sexton misses 2-pt jump shot from 19 ft,,8,8
41,1,6:44.0,,Defensive rebound by R. Westbrook,8,8
42,1,6:40.0,,Shooting foul by T. Thompson (drawn by R. Westbrook),8,8
43,1,6:40.0,,Oklahoma City full timeout,8,8
44,1,6:40.0,,R. Westbrook makes free throw 1 of 2,8,9
45,1,6:40.0,,Violation by Team (delay of game),8,9
46,1,6:40.0,,R. Westbrook misses free throw 2 of 2,8,9
47,1,6:38.0,Defensive rebound by C. Osman,,8,9
48,1,6:21.0,C. Osman makes 2-pt layup from 1 ft,,10,9
49,1,6:04.0,,J. Grant misses 3-pt jump shot from 24 ft,10,9
50,1,6:03.0,Defensive rebound by C. Sexton,,10,9
51,1,5:42.0,R. Hood misses 2-pt jump shot from 6 ft,,10,9
52,1,5:39.0,,Defensive rebound by S. Adams,10,9
53,1,5:24.0,,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),10,11
54,1,5:00.0,L. Nance misses 2-pt layup from 3 ft (block by P. George),,10,11
55,1,4:58.0,,Defensive rebound by R. Westbrook,10,11
56,1,4:44.0,,S. Adams misses 2-pt layup from 3 ft,10,11
57,1,4:41.0,Defensive rebound by C. Osman,,10,11
58,1,4:34.0,Turnover by C. Osman (lost ball; steal by R. Westbrook),,10,11
59,1,4:31.0,,J. Grant makes 2-pt dunk from 1 ft (assist by P. George),10,13
60,1,4:28.0,Cleveland full timeout,,10,13
61,1,4:28.0,J. Clarkson enters the game for L. Nance,,10,13
62,1,4:28.0,,D. Schröder enters the game for Á. Abrines,10,13
63,1,4:14.0,C. Osman makes 2-pt layup from 2 ft (assist by C. Sexton),,12,13
64,1,3:58.0,,Turnover by P. George (bad pass; steal by J. Clarkson),12,13
65,1,3:53.0,Personal foul by D. Schröder (drawn by J. Clarkson),,12,13
66,1,3:44.0,J. Clarkson makes 2-pt jump shot from 15 ft,,14,13
67,1,3:30.0,,R. Westbrook misses 2-pt layup from 2 ft,14,13
68,1,3:27.0,Defensive rebound by C. Sexton,,14,13
69,1,3:27.0,Shooting foul by D. Schröder (drawn by C. Sexton),,14,13
70,1,3:27.0,C. Sexton makes free throw 1 of 2,,15,13
71,1,3:27.0,C. Sexton makes free throw 2 of 2,,16,13
72,1,3:12.0,,P. George misses 2-pt jump shot from 16 ft,16,13
73,1,3:08.0,,Offensive rebound by S. Adams,16,13
74,1,3:08.0,,S. Adams misses 2-pt layup at rim,16,13
75,1,3:08.0,Defensive rebound by C. Sexton,,16,13
76,1,3:01.0,R. Hood makes 2-pt jump shot from 7 ft,,18,13
77,1,2:52.0,,R. Westbrook misses 3-pt jump shot from 24 ft,18,13
78,1,2:48.0,Defensive rebound by C. Sexton,,18,13
79,1,2:43.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by C. Osman),,21,13
80,1,2:31.0,,R. Westbrook makes 2-pt jump shot from 18 ft,21,15
81,1,2:09.0,C. Sexton misses 2-pt jump shot from 22 ft,,21,15
82,1,2:08.0,,Defensive rebound by R. Westbrook,21,15
83,1,2:03.0,,R. Westbrook misses 2-pt layup from 3 ft,21,15
84,1,2:01.0,Defensive rebound by T. Thompson,,21,15
85,1,1:56.0,J. Clarkson makes 3-pt jump shot from 26 ft,,24,15
86,1,1:42.0,,J. Grant makes 2-pt layup from 1 ft (assist by P. George),24,17
87,1,1:14.0,J. Clarkson makes 2-pt jump shot from 18 ft,,26,17
88,1,1:01.0,,D. Schröder makes 2-pt jump shot from 2 ft,26,19
89,1,0:44.0,Turnover by T. Thompson (bad pass),,26,19
90,1,0:44.0,A. Harrison enters the game for C. Osman,,26,19
91,1,0:44.0,L. Nance enters the game for C. Sexton,,26,19
92,1,0:44.0,A. Žižić enters the game for T. Thompson,,26,19
93,1,0:44.0,,Á. Abrines enters the game for S. Adams,26,19
94,1,0:44.0,,N. Noel enters the game for J. Grant,26,19
95,1,0:44.0,,P. Patterson enters the game for R. Westbrook,26,19
96,1,0:32.0,,D. Schröder misses 2-pt layup at rim,26,19
97,1,0:32.0,,Offensive rebound by Team,26,19
98,1,0:32.0,Loose ball foul by A. Harrison (drawn by N. Noel),,26,19
99,1,0:25.0,,P. George misses 2-pt layup from 2 ft,26,19
100,1,0:23.0,,Offensive rebound by P. George,26,19
101,1,0:22.0,,P. George makes 2-pt layup from 1 ft,26,21
102,1,0:02.0,J. Clarkson misses 2-pt layup from 7 ft,,26,21
103,1,0:02.0,Offensive rebound by A. Žižić,,26,21
104,1,0:00.0,A. Žižić misses 2-pt layup from 1 ft,,26,21
105,1,0:00.0,Offensive rebound by L. Nance,,26,21
106,1,0:00.0,L. Nance makes 2-pt layup from 1 ft,,28,21
107,2,11:52.0,,Personal foul by A. Harrison (drawn by D. Schröder),28,21
108,2,11:35.0,,P. Patterson misses 2-pt layup from 1 ft,28,21
109,2,11:31.0,Defensive rebound by A. Žižić,,28,21
110,2,11:21.0,J. Clarkson misses 2-pt jump shot from 18 ft,,28,21
111,2,11:15.0,,Defensive rebound by D. Schröder,28,21
112,2,11:14.0,,Offensive foul by T. Luwawu-Cabarrot (drawn by A. Harrison),28,21
113,2,11:14.0,,Turnover by T. Luwawu-Cabarrot (offensive foul),28,21
114,2,10:54.0,Offensive foul by A. Žižić (drawn by N. Noel),,28,21
115,2,10:54.0,Turnover by A. Žižić (offensive foul),,28,21
116,2,10:39.0,,N. Noel misses 2-pt layup from 1 ft,28,21
117,2,10:37.0,Defensive rebound by A. Žižić,,28,21
118,2,10:30.0,Turnover by A. Žižić (out of bounds lost ball),,28,21
119,2,10:30.0,C. Osman enters the game for R. Hood,,28,21
120,2,10:17.0,,D. Schröder misses 2-pt jump shot from 15 ft,28,21
121,2,10:14.0,Defensive rebound by C. Osman,,28,21
122,2,10:03.0,J. Clarkson makes 2-pt layup from 4 ft,,30,21
123,2,9:49.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,30,21
124,2,9:46.0,Defensive rebound by A. Žižić,,30,21
125,2,9:35.0,Turnover by A. Harrison (bad pass; steal by T. Luwawu-Cabarrot),,30,21
126,2,9:32.0,,Shooting foul by C. Osman (drawn by T. Luwawu-Cabarrot),30,21
127,2,9:32.0,,Offensive rebound by Team,30,21
128,2,9:32.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,30,21
129,2,9:32.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,30,22
130,2,9:10.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by A. Žižić),,33,22
131,2,9:08.0,,Oklahoma City full timeout,33,22
132,2,9:00.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,33,22
133,2,8:56.0,Defensive rebound by Team,,33,22
134,2,8:43.0,Personal foul by T. Luwawu-Cabarrot (drawn by J. Clarkson),,33,22
135,2,8:43.0,,D. Burton enters the game for T. Luwawu-Cabarrot,33,22
136,2,8:43.0,,R. Westbrook enters the game for D. Schröder,33,22
137,2,8:32.0,A. Harrison misses 2-pt jump shot from 15 ft,,33,22
138,2,8:28.0,,Defensive rebound by R. Westbrook,33,22
139,2,8:22.0,,Shooting foul by L. Nance (drawn by N. Noel),33,22
140,2,8:22.0,,N. Noel makes free throw 1 of 2,33,23
141,2,8:22.0,,N. Noel makes free throw 2 of 2,33,24
142,2,8:04.0,J. Clarkson misses 3-pt jump shot from 26 ft,,33,24
143,2,7:58.0,,Defensive rebound by P. Patterson,33,24
144,2,7:53.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by N. Noel),33,27
145,2,7:29.0,A. Harrison misses 2-pt dunk from 2 ft (block by N. Noel),,33,27
146,2,7:28.0,Offensive rebound by J. Clarkson,,33,27
147,2,7:28.0,Personal foul by R. Westbrook (drawn by J. Clarkson),,33,27
148,2,7:28.0,C. Sexton enters the game for A. Harrison,,33,27
149,2,7:28.0,T. Thompson enters the game for A. Žižić,,33,27
150,2,7:28.0,,J. Grant enters the game for P. Patterson,33,27
151,2,7:24.0,C. Osman makes 2-pt layup from 1 ft (assist by L. Nance),,35,27
152,2,7:24.0,,Violation by Team (def goaltending),35,27
153,2,7:12.0,,Á. Abrines misses 3-pt jump shot from 26 ft,35,27
154,2,7:12.0,Defensive rebound by C. Sexton,,35,27
155,2,7:02.0,C. Osman makes 3-pt jump shot from 27 ft (assist by L. Nance),,38,27
156,2,6:49.0,,D. Burton makes 3-pt jump shot from 23 ft (assist by Á. Abrines),38,30
157,2,6:35.0,Offensive foul by L. Nance (drawn by D. Burton),,38,30
158,2,6:35.0,Turnover by L. Nance (offensive foul),,38,30
159,2,6:35.0,,S. Adams enters the game for Á. Abrines,38,30
160,2,6:35.0,,P. George enters the game for N. Noel,38,30
161,2,6:24.0,,Personal foul by C. Sexton (drawn by J. Grant),38,30
162,2,6:24.0,R. Hood enters the game for L. Nance,,38,30
163,2,6:14.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),38,32
164,2,6:06.0,C. Sexton misses 2-pt layup from 2 ft (block by S. Adams),,38,32
165,2,6:05.0,Offensive rebound by Team,,38,32
166,2,6:03.0,C. Osman makes 2-pt jump shot from 15 ft (assist by R. Hood),,40,32
167,2,5:50.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),40,34
168,2,5:40.0,Personal foul by P. George (drawn by T. Thompson),,40,34
169,2,5:40.0,Cleveland full timeout,,40,34
170,2,5:31.0,C. Sexton makes 2-pt layup from 1 ft (assist by C. Osman),,42,34
171,2,5:16.0,,P. George misses 2-pt layup from 2 ft,42,34
172,2,5:16.0,,Offensive rebound by P. George,42,34
173,2,5:15.0,,Offensive foul by P. George (drawn by C. Osman),42,34
174,2,5:15.0,,Turnover by P. George (offensive foul),42,34
175,2,5:15.0,,D. Schröder enters the game for P. George,42,34
176,2,5:02.0,J. Clarkson misses 2-pt jump shot from 14 ft,,42,34
177,2,4:59.0,,Defensive rebound by D. Schröder,42,34
178,2,4:51.0,,D. Burton makes 2-pt dunk at rim (assist by R. Westbrook),42,36
179,2,4:42.0,Turnover by C. Sexton (bad pass; steal by D. Schröder),,42,36
180,2,4:37.0,,Turnover by D. Schröder (bad pass; steal by C. Sexton),42,36
181,2,4:19.0,C. Sexton misses 2-pt jump shot from 7 ft (block by J. Grant),,42,36
182,2,4:15.0,,Defensive rebound by J. Grant,42,36
183,2,4:07.0,,D. Schröder makes 2-pt layup from 2 ft,42,38
184,2,3:44.0,R. Hood misses 3-pt jump shot from 25 ft,,42,38
185,2,3:41.0,,Defensive rebound by R. Westbrook,42,38
186,2,3:34.0,,R. Westbrook misses 2-pt layup at rim,42,38
187,2,3:33.0,,Offensive rebound by R. Westbrook,42,38
188,2,3:32.0,,R. Westbrook makes 2-pt layup from 1 ft,42,40
189,2,3:09.0,T. Thompson misses 2-pt jump shot from 4 ft,,42,40
190,2,3:07.0,,Defensive rebound by S. Adams,42,40
191,2,2:59.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),42,42
192,2,2:58.0,Cleveland full timeout,,42,42
193,2,2:58.0,Violation by Team (delay of game),,42,42
194,2,2:33.0,J. Clarkson misses 2-pt jump shot from 24 ft,,42,42
195,2,2:31.0,,Defensive rebound by R. Westbrook,42,42
196,2,2:24.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),42,44
197,2,2:09.0,T. Thompson makes 2-pt layup from 1 ft (assist by C. Sexton),,44,44
198,2,1:59.0,,S. Adams misses 2-pt jump shot from 4 ft,44,44
199,2,1:56.0,Defensive rebound by C. Osman,,44,44
200,2,1:48.0,R. Hood misses 3-pt jump shot from 23 ft,,44,44
201,2,1:45.0,,Defensive rebound by R. Westbrook,44,44
202,2,1:38.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),44,47
203,2,1:08.0,Turnover by Team (shot clock),,44,47
204,2,0:43.0,,D. Schröder misses 2-pt jump shot from 14 ft,44,47
205,2,0:40.0,Defensive rebound by J. Clarkson,,44,47
206,2,0:31.0,J. Clarkson makes 3-pt jump shot from 27 ft (assist by T. Thompson),,47,47
207,2,0:09.0,,J. Grant misses 3-pt jump shot from 26 ft,47,47
208,2,0:06.0,Defensive rebound by C. Osman,,47,47
209,2,0:02.0,R. Hood misses 2-pt layup from 1 ft,,47,47
210,2,0:00.0,Offensive rebound by C. Sexton,,47,47
211,2,0:00.0,C. Sexton misses 2-pt layup from 1 ft,,47,47
212,2,0:00.0,Offensive rebound by Team,,47,47
213,3,11:53.0,,Personal foul by R. Hood (drawn by P. George),47,47
214,3,11:47.0,,Offensive foul by P. George (drawn by L. Nance),47,47
215,3,11:47.0,,Turnover by P. George (offensive foul),47,47
216,3,11:35.0,T. Thompson misses 2-pt jump shot from 6 ft,,47,47
217,3,11:32.0,,Defensive rebound by R. Westbrook,47,47
218,3,11:20.0,,P. George misses 3-pt jump shot from 26 ft,47,47
219,3,11:18.0,Defensive rebound by C. Osman,,47,47
220,3,11:09.0,T. Thompson makes 2-pt hook shot from 8 ft (assist by C. Osman),,49,47
221,3,10:57.0,,Personal foul by R. Hood (drawn by P. George),49,47
222,3,10:50.0,,R. Westbrook makes 2-pt layup from 2 ft,49,49
223,3,10:35.0,R. Hood makes 2-pt dunk from 1 ft (assist by T. Thompson),,51,49
224,3,10:13.0,,Á. Abrines misses 3-pt jump shot from 26 ft,51,49
225,3,10:10.0,Defensive rebound by R. Hood,,51,49
226,3,10:02.0,T. Thompson misses 2-pt jump shot from 18 ft,,51,49
227,3,9:59.0,,Defensive rebound by P. George,51,49
228,3,9:48.0,,Shooting foul by L. Nance (drawn by J. Grant),51,49
229,3,9:48.0,,J. Grant makes free throw 1 of 2,51,50
230,3,9:48.0,,J. Grant makes free throw 2 of 2,51,51
231,3,9:36.0,C. Osman misses 3-pt jump shot from 24 ft,,51,51
232,3,9:33.0,,Defensive rebound by J. Grant,51,51
233,3,9:17.0,,Á. Abrines misses 3-pt jump shot from 25 ft,51,51
234,3,9:14.0,Defensive rebound by T. Thompson,,51,51
235,3,9:07.0,Personal foul by R. Westbrook (drawn by C. Sexton),,51,51
236,3,9:01.0,C. Sexton makes 2-pt jump shot from 12 ft,,53,51
237,3,8:49.0,,R. Westbrook misses 3-pt jump shot from 25 ft,53,51
238,3,8:47.0,Defensive rebound by C. Sexton,,53,51
239,3,8:43.0,C. Sexton makes 2-pt jump shot from 20 ft,,55,51
240,3,8:28.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by P. George),55,54
241,3,8:05.0,C. Osman misses 3-pt jump shot from 23 ft,,55,54
242,3,8:02.0,,Defensive rebound by R. Westbrook,55,54
243,3,7:55.0,,Á. Abrines misses 3-pt jump shot from 25 ft,55,54
244,3,7:52.0,Defensive rebound by C. Sexton,,55,54
245,3,7:46.0,C. Sexton misses 3-pt jump shot from 25 ft,,55,54
246,3,7:46.0,,Defensive rebound by Á. Abrines,55,54
247,3,7:34.0,,J. Grant makes 2-pt layup from 1 ft (assist by S. Adams),55,56
248,3,7:34.0,,Shooting foul by C. Sexton (drawn by J. Grant),55,56
249,3,7:34.0,,J. Grant misses free throw 1 of 1,55,56
250,3,7:34.0,Defensive rebound by C. Osman,,55,56
251,3,7:20.0,T. Thompson misses 2-pt hook shot from 6 ft,,55,56
252,3,7:18.0,,Defensive rebound by R. Westbrook,55,56
253,3,7:15.0,,P. George makes 2-pt dunk from 2 ft (assist by R. Westbrook),55,58
254,3,7:14.0,Cleveland full timeout,,55,58
255,3,6:55.0,C. Osman misses 2-pt layup at rim,,55,58
256,3,6:52.0,,Defensive rebound by Á. Abrines,55,58
257,3,6:45.0,,P. George makes 2-pt layup at rim (assist by R. Westbrook),55,60
258,3,6:18.0,C. Osman misses 3-pt jump shot from 25 ft,,55,60
259,3,6:17.0,,Defensive rebound by Team,55,60
260,3,6:07.0,,P. George makes 2-pt jump shot from 18 ft,55,62
261,3,5:51.0,Personal foul by P. George (drawn by C. Osman),,55,62
262,3,5:51.0,J. Clarkson enters the game for L. Nance,,55,62
263,3,5:51.0,,D. Schröder enters the game for P. George,55,62
264,3,5:44.0,Turnover by C. Sexton (lost ball; steal by S. Adams),,55,62
265,3,5:35.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),55,64
266,3,5:13.0,R. Hood makes 3-pt jump shot from 23 ft (assist by C. Sexton),,58,64
267,3,4:58.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),58,67
268,3,4:42.0,C. Sexton makes 2-pt jump shot from 18 ft,,60,67
269,3,4:30.0,,Turnover by S. Adams (3 sec),60,67
270,3,4:16.0,J. Clarkson makes 2-pt jump shot from 10 ft,,62,67
271,3,3:55.0,,D. Schröder misses 3-pt jump shot from 25 ft,62,67
272,3,3:53.0,,Offensive rebound by Team,62,67
273,3,3:46.0,,R. Westbrook misses 2-pt jump shot from 8 ft,62,67
274,3,3:43.0,Defensive rebound by C. Osman,,62,67
275,3,3:34.0,C. Osman misses 2-pt layup from 1 ft (block by J. Grant),,62,67
276,3,3:34.0,Offensive rebound by Team,,62,67
277,3,3:34.0,,Loose ball foul by D. Schröder (drawn by T. Thompson),62,67
278,3,3:34.0,L. Nance enters the game for C. Osman,,62,67
279,3,3:34.0,,P. Patterson enters the game for J. Grant,62,67
280,3,3:24.0,C. Sexton misses 2-pt jump shot from 17 ft,,62,67
281,3,3:23.0,,Defensive rebound by Team,62,67
282,3,3:23.0,Loose ball foul by T. Thompson (drawn by D. Schröder),,62,67
283,3,3:23.0,,D. Schröder makes free throw 1 of 2,62,68
284,3,3:23.0,,D. Schröder makes free throw 2 of 2,62,69
285,3,3:04.0,J. Clarkson misses 2-pt jump shot from 6 ft,,62,69
286,3,3:01.0,,Defensive rebound by R. Westbrook,62,69
287,3,2:58.0,,Á. Abrines misses 3-pt jump shot from 23 ft,62,69
288,3,2:56.0,Defensive rebound by L. Nance,,62,69
289,3,2:38.0,R. Hood misses 2-pt jump shot from 6 ft,,62,69
290,3,2:35.0,,Defensive rebound by S. Adams,62,69
291,3,2:24.0,,D. Schröder misses 3-pt jump shot from 25 ft,62,69
292,3,2:21.0,Defensive rebound by C. Sexton,,62,69
293,3,2:15.0,Personal foul by D. Schröder (drawn by J. Clarkson),,62,69
294,3,2:15.0,,Oklahoma City full timeout,62,69
295,3,2:15.0,C. Osman enters the game for R. Hood,,62,69
296,3,2:15.0,A. Žižić enters the game for T. Thompson,,62,69
297,3,2:15.0,,D. Burton enters the game for S. Adams,62,69
298,3,2:15.0,,R. Felton enters the game for D. Schröder,62,69
299,3,2:15.0,,N. Noel enters the game for R. Westbrook,62,69
300,3,2:00.0,C. Sexton misses 2-pt jump shot from 5 ft,,62,69
301,3,2:00.0,Offensive rebound by A. Žižić,,62,69
302,3,1:59.0,A. Žižić misses 2-pt layup at rim,,62,69
303,3,1:55.0,,Defensive rebound by Team,62,69
304,3,1:42.0,,Á. Abrines misses 2-pt layup from 2 ft (block by A. Žižić),62,69
305,3,1:42.0,,Offensive rebound by Á. Abrines,62,69
306,3,1:38.0,,D. Burton misses 3-pt jump shot from 26 ft,62,69
307,3,1:38.0,Defensive rebound by C. Osman,,62,69
308,3,1:13.0,J. Clarkson misses 3-pt jump shot from 26 ft,,62,69
309,3,1:13.0,Offensive rebound by Team,,62,69
310,3,1:12.0,,Loose ball foul by P. Patterson (drawn by A. Žižić),62,69
311,3,1:12.0,A. Harrison enters the game for C. Sexton,,62,69
312,3,1:12.0,A. Žižić misses free throw 1 of 2,,62,69
313,3,1:12.0,Offensive rebound by Team,,62,69
314,3,1:12.0,A. Žižić misses free throw 2 of 2,,62,69
315,3,1:11.0,,Defensive rebound by N. Noel,62,69
316,3,0:53.0,,R. Felton makes 2-pt jump shot from 17 ft,62,71
317,3,0:48.0,Turnover by A. Harrison (bad pass),,62,71
318,3,0:34.0,,Á. Abrines misses 3-pt jump shot from 26 ft,62,71
319,3,0:34.0,,Offensive rebound by N. Noel,62,71
320,3,0:20.0,,N. Noel makes 2-pt dunk at rim (assist by R. Felton),62,73
321,3,0:01.0,J. Clarkson misses 2-pt jump shot from 14 ft (block by D. Burton),,62,73
322,3,0:01.0,Offensive rebound by Team,,62,73
323,4,11:38.0,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),,64,73
324,4,11:18.0,,D. Burton misses 2-pt jump shot from 5 ft,64,73
325,4,11:14.0,Defensive rebound by L. Nance,,64,73
326,4,11:05.0,J. Clarkson misses 2-pt jump shot from 18 ft,,64,73
327,4,11:03.0,,Defensive rebound by N. Noel,64,73
328,4,10:52.0,,D. Burton makes 2-pt layup from 1 ft,64,75
329,4,10:52.0,,Shooting foul by J. Clarkson (drawn by D. Burton),64,75
330,4,10:52.0,,D. Burton makes free throw 1 of 1,64,76
331,4,10:28.0,A. Harrison misses 2-pt layup from 5 ft,,64,76
332,4,10:25.0,,Defensive rebound by A. Nader,64,76
333,4,10:21.0,,A. Nader makes 2-pt layup from 1 ft,64,78
334,4,10:21.0,Cleveland full timeout,,64,78
335,4,10:14.0,Turnover by A. Harrison (back court),,64,78
336,4,10:03.0,,R. Felton misses 2-pt layup from 1 ft,64,78
337,4,9:59.0,Defensive rebound by J. Clarkson,,64,78
338,4,9:55.0,A. Žižić misses 2-pt dunk at rim (block by D. Burton),,64,78
339,4,9:52.0,,Defensive rebound by A. Nader,64,78
340,4,9:44.0,,Turnover by N. Noel (off goaltending),64,78
341,4,9:25.0,L. Nance misses 3-pt jump shot from 26 ft,,64,78
342,4,9:20.0,,Defensive rebound by P. Patterson,64,78
343,4,9:12.0,,N. Noel makes 2-pt layup from 2 ft (assist by R. Felton),64,80
344,4,8:52.0,C. Osman misses 3-pt jump shot from 25 ft,,64,80
345,4,8:50.0,,Defensive rebound by D. Burton,64,80
346,4,8:42.0,,D. Burton misses 2-pt layup from 1 ft,64,80
347,4,8:38.0,Defensive rebound by L. Nance,,64,80
348,4,8:25.0,Shooting foul by P. Patterson (drawn by J. Clarkson),,64,80
349,4,8:25.0,J. Clarkson misses free throw 1 of 2,,64,80
350,4,8:25.0,Offensive rebound by Team,,64,80
351,4,8:25.0,C. Sexton enters the game for A. Harrison,,64,80
352,4,8:25.0,T. Thompson enters the game for A. Žižić,,64,80
353,4,8:25.0,,R. Westbrook enters the game for R. Felton,64,80
354,4,8:25.0,J. Clarkson misses free throw 2 of 2,,64,80
355,4,8:25.0,,Defensive rebound by A. Nader,64,80
356,4,8:12.0,,A. Nader makes 2-pt layup from 1 ft (assist by R. Westbrook),64,82
357,4,7:55.0,J. Clarkson misses 2-pt jump shot from 18 ft,,64,82
358,4,7:48.0,,Defensive rebound by P. Patterson,64,82
359,4,7:45.0,,P. Patterson misses 3-pt jump shot from 25 ft,64,82
360,4,7:41.0,Defensive rebound by C. Osman,,64,82
361,4,7:33.0,Offensive foul by T. Thompson (drawn by P. Patterson),,64,82
362,4,7:33.0,Turnover by T. Thompson (offensive foul),,64,82
363,4,7:33.0,R. Hood enters the game for J. Clarkson,,64,82
364,4,7:33.0,,J. Grant enters the game for D. Burton,64,82
365,4,7:33.0,,D. Schröder enters the game for P. Patterson,64,82
366,4,7:14.0,,N. Noel makes 2-pt jump shot from 7 ft (assist by D. Schröder),64,84
367,4,6:52.0,C. Sexton makes 2-pt layup from 1 ft (assist by C. Osman),,66,84
368,4,6:41.0,,Turnover by R. Westbrook (bad pass; steal by T. Thompson),66,84
369,4,6:35.0,C. Osman misses 2-pt layup from 2 ft,,66,84
370,4,6:31.0,,Defensive rebound by J. Grant,66,84
371,4,6:23.0,,R. Westbrook misses 3-pt jump shot from 26 ft,66,84
372,4,6:19.0,Defensive rebound by R. Hood,,66,84
373,4,6:15.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by R. Hood),,69,84
374,4,6:13.0,,Oklahoma City full timeout,69,84
375,4,6:13.0,,S. Adams enters the game for A. Nader,69,84
376,4,6:13.0,,P. George enters the game for N. Noel,69,84
377,4,5:59.0,,R. Westbrook makes 2-pt jump shot from 18 ft,69,86
378,4,5:44.0,R. Hood makes 2-pt jump shot from 20 ft (assist by C. Osman),,71,86
379,4,5:28.0,,P. George misses 2-pt jump shot from 19 ft,71,86
380,4,5:26.0,Defensive rebound by L. Nance,,71,86
381,4,5:15.0,C. Sexton makes 2-pt jump shot from 19 ft,,73,86
382,4,5:03.0,,R. Westbrook makes 2-pt jump shot from 16 ft,73,88
383,4,4:53.0,Personal foul by R. Westbrook (drawn by C. Osman),,73,88
384,4,4:53.0,J. Clarkson enters the game for C. Osman,,73,88
385,4,4:38.0,R. Hood misses 2-pt jump shot from 22 ft,,73,88
386,4,4:35.0,,Defensive rebound by R. Westbrook,73,88
