,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
390,4,9:30.0,,Loose ball foul by N. Noel (drawn by B. Marjanović),84,100
391,4,9:20.0,L. Williams misses 2-pt layup from 1 ft,,84,100
392,4,9:19.0,Offensive rebound by B. Marjanović,,84,100
393,4,9:19.0,B. Marjanović misses 2-pt layup from 2 ft,,84,100
394,4,9:18.0,,Defensive rebound by D. Schröder,84,100
395,4,9:13.0,,D. Schröder misses 3-pt jump shot from 26 ft,84,100
396,4,9:10.0,Defensive rebound by M. Scott,,84,100
397,4,9:02.0,Turnover by M. Teodosić (bad pass; steal by N. Noel),,84,100
398,4,8:58.0,,Offensive foul by D. Schröder (drawn by M. Teodosić),84,100
399,4,8:58.0,,Turnover by D. Schröder (offensive foul),84,100
400,4,8:48.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,86,100
401,4,8:48.0,Shooting foul by N. Noel (drawn by S. Gilgeous-Alexander),,86,100
402,4,8:48.0,D. Gallinari enters the game for M. Teodosić,,86,100
403,4,8:48.0,,S. Adams enters the game for N. Noel,86,100
404,4,8:48.0,,R. Westbrook enters the game for D. Schröder,86,100
405,4,8:48.0,S. Gilgeous-Alexander makes free throw 1 of 1,,87,100
406,4,8:38.0,,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook),87,102
407,4,8:21.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,87,102
408,4,8:20.0,,Defensive rebound by Team,87,102
409,4,8:20.0,Loose ball foul by B. Marjanović (drawn by S. Adams),,87,102
410,4,8:20.0,M. Harrell enters the game for B. Marjanović,,87,102
411,4,8:12.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),87,104
412,4,8:02.0,Personal foul by Á. Abrines (drawn by M. Harrell),,87,104
413,4,8:02.0,M. Harrell misses free throw 1 of 2,,87,104
414,4,8:02.0,Offensive rebound by Team,,87,104
415,4,8:02.0,M. Harrell makes free throw 2 of 2,,88,104
416,4,7:53.0,,S. Adams misses 2-pt layup from 4 ft,88,104
417,4,7:49.0,Defensive rebound by L. Williams,,88,104
418,4,7:45.0,Shooting foul by R. Westbrook (drawn by L. Williams),,88,104
419,4,7:45.0,L. Williams makes free throw 1 of 2,,89,104
420,4,7:45.0,L. Williams makes free throw 2 of 2,,90,104
421,4,7:38.0,,R. Westbrook misses 2-pt layup from 1 ft,90,104
422,4,7:32.0,,Offensive rebound by S. Adams,90,104
423,4,7:32.0,,S. Adams makes 2-pt dunk from 1 ft,90,106
424,4,7:17.0,Shooting foul by R. Westbrook (drawn by D. Gallinari),,90,106
425,4,7:17.0,D. Gallinari makes free throw 1 of 2,,91,106
426,4,7:17.0,P. Beverley enters the game for S. Gilgeous-Alexander,,91,106
427,4,7:17.0,,P. George enters the game for Á. Abrines,91,106
428,4,7:17.0,,J. Grant enters the game for P. Patterson,91,106
429,4,7:17.0,D. Gallinari makes free throw 2 of 2,,92,106
430,4,7:05.0,,P. George makes 2-pt jump shot from 19 ft,92,108
431,4,6:46.0,Turnover by L. Williams (bad pass; steal by S. Adams),,92,108
432,4,6:41.0,,R. Westbrook misses 2-pt dunk from 1 ft (block by P. Beverley),92,108
433,4,6:38.0,Defensive rebound by P. Beverley,,92,108
434,4,6:37.0,L. Williams misses 3-pt jump shot from 25 ft,,92,108
435,4,6:37.0,,Defensive rebound by J. Grant,92,108
436,4,6:20.0,,Flagrant foul type 1 by P. Beverley (drawn by R. Westbrook),92,108
437,4,6:20.0,,R. Westbrook makes flagrant free throw 1 of 2,92,109
438,4,6:20.0,,R. Westbrook makes flagrant free throw 2 of 2,92,110
439,4,6:20.0,A. Bradley enters the game for M. Harrell,,92,110
440,4,6:20.0,T. Harris enters the game for M. Scott,,92,110
441,4,6:20.0,,Oklahoma City full timeout,92,110
442,4,6:20.0,Technical foul by P. Beverley,,92,110
443,4,6:20.0,,Technical foul by R. Westbrook,92,110
444,4,6:11.0,,R. Westbrook misses 2-pt layup from 2 ft,92,110
445,4,6:07.0,,Offensive rebound by S. Adams,92,110
446,4,6:07.0,,S. Adams misses 2-pt layup from 1 ft,92,110
447,4,6:07.0,,Offensive rebound by S. Adams,92,110
448,4,6:06.0,,S. Adams misses 2-pt layup from 1 ft,92,110
449,4,6:05.0,Defensive rebound by P. Beverley,,92,110
450,4,6:03.0,L. Williams makes 2-pt layup at rim,,94,110
451,4,5:47.0,,P. George makes 2-pt jump shot from 20 ft,94,112
452,4,5:47.0,,Shooting foul by A. Bradley (drawn by P. George),94,112
453,4,5:47.0,,P. George makes free throw 1 of 1,94,113
454,4,5:42.0,Personal foul by T. Ferguson (drawn by L. Williams),,94,113
455,4,5:42.0,L. Williams makes free throw 1 of 2,,95,113
456,4,5:42.0,L. Williams makes free throw 2 of 2,,96,113
457,4,5:25.0,,S. Adams makes 2-pt layup from 1 ft,96,115
458,4,5:13.0,D. Gallinari makes 2-pt dunk at rim (assist by P. Beverley),,98,115
459,4,5:05.0,,J. Grant makes 2-pt dunk from 1 ft (assist by S. Adams),98,117
460,4,4:45.0,L. Williams makes 2-pt layup at rim,,100,117
461,4,4:30.0,,Personal foul by D. Gallinari (drawn by S. Adams),100,117
462,4,4:30.0,M. Harrell enters the game for D. Gallinari,,100,117
463,4,4:24.0,,Personal foul by P. Beverley (drawn by R. Westbrook),100,117
464,4,4:24.0,,R. Westbrook makes free throw 1 of 2,100,118
465,4,4:24.0,,R. Westbrook misses free throw 2 of 2,100,118
466,4,4:22.0,Defensive rebound by T. Harris,,100,118
467,4,4:10.0,M. Harrell misses 2-pt layup from 2 ft (block by T. Ferguson),,100,118
468,4,4:10.0,Offensive rebound by Team,,100,118
469,4,4:06.0,,Violation by Team (kicked ball),100,118
470,4,4:00.0,Turnover by L. Williams (bad pass; steal by T. Ferguson),,100,118
471,4,3:57.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by T. Ferguson),100,120
472,4,3:45.0,Turnover by P. Beverley (bad pass),,100,120
473,4,3:45.0,S. Gilgeous-Alexander enters the game for A. Bradley,,100,120
474,4,3:45.0,J. Robinson enters the game for L. Williams,,100,120
475,4,3:37.0,,P. George makes 2-pt jump shot from 14 ft (assist by R. Westbrook),100,122
476,4,3:19.0,M. Harrell makes 2-pt layup from 1 ft (assist by P. Beverley),,102,122
477,4,3:09.0,,Personal foul by J. Robinson (drawn by P. George),102,122
478,4,3:09.0,,P. George makes free throw 1 of 2,102,123
479,4,3:09.0,B. Marjanović enters the game for P. Beverley,,102,123
480,4,3:09.0,T. Wallace enters the game for M. Harrell,,102,123
481,4,3:09.0,,D. Schröder enters the game for R. Westbrook,102,123
482,4,3:09.0,,P. George makes free throw 2 of 2,102,124
483,4,2:51.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft (assist by B. Marjanović),,104,124
484,4,2:36.0,,P. George makes 2-pt jump shot from 12 ft,104,126
485,4,2:21.0,J. Robinson makes 2-pt jump shot from 14 ft (assist by S. Gilgeous-Alexander),,106,126
486,4,2:20.0,,Oklahoma City full timeout,106,126
487,4,2:20.0,M. Harrell enters the game for T. Harris,,106,126
488,4,2:20.0,,Á. Abrines enters the game for S. Adams,106,126
489,4,2:20.0,,H. Diallo enters the game for T. Ferguson,106,126
490,4,2:20.0,,N. Noel enters the game for P. George,106,126
491,4,2:06.0,,J. Grant misses 2-pt jump shot from 4 ft (block by B. Marjanović),106,126
492,4,2:04.0,Defensive rebound by J. Robinson,,106,126
493,4,2:00.0,Personal foul by N. Noel (drawn by B. Marjanović),,106,126
494,4,2:00.0,B. Marjanović misses free throw 1 of 2,,106,126
495,4,2:00.0,Offensive rebound by Team,,106,126
496,4,2:00.0,,A. Nader enters the game for J. Grant,106,126
497,4,2:00.0,B. Marjanović makes free throw 2 of 2,,107,126
498,4,1:48.0,,D. Schröder makes 2-pt jump shot from 13 ft,107,128
499,4,1:33.0,Shooting foul by N. Noel (drawn by B. Marjanović),,107,128
500,4,1:33.0,,T. Luwawu-Cabarrot enters the game for N. Noel,107,128
501,4,1:33.0,B. Marjanović makes free throw 1 of 2,,108,128
502,4,1:33.0,B. Marjanović misses free throw 2 of 2,,108,128
503,4,1:31.0,,Defensive rebound by T. Luwawu-Cabarrot,108,128
504,4,1:25.0,,A. Nader misses 2-pt layup from 1 ft,108,128
505,4,1:22.0,Defensive rebound by M. Harrell,,108,128
506,4,1:18.0,Personal foul by T. Luwawu-Cabarrot (drawn by B. Marjanović),,108,128
507,4,1:18.0,B. Marjanović misses free throw 1 of 2,,108,128
508,4,1:18.0,Offensive rebound by Team,,108,128
509,4,1:18.0,B. Marjanović makes free throw 2 of 2,,109,128
510,4,1:10.0,,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by B. Marjanović),109,128
511,4,1:08.0,Defensive rebound by T. Wallace,,109,128
512,4,1:06.0,Shooting foul by H. Diallo (drawn by T. Wallace),,109,128
513,4,1:06.0,T. Wallace misses free throw 1 of 2,,109,128
514,4,1:06.0,Offensive rebound by Team,,109,128
515,4,1:06.0,T. Wallace makes free throw 2 of 2,,110,128
516,4,0:42.0,,H. Diallo misses 3-pt jump shot from 23 ft,110,128
517,4,0:42.0,,Offensive rebound by Team,110,128
518,4,0:42.0,,Turnover by Team (shot clock),110,128
519,4,0:29.0,Turnover by B. Marjanović (lost ball; steal by A. Nader),,110,128
520,4,0:06.0,,Turnover by Team (shot clock),110,128
